,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.19383854789716828,0.3561710270821777,0.3476477934971562,0.25304117782817087,-0.244961627564749,-0.10219368876445804,0.4309851480463554,-0.017879992047816085,0.12522519623619469,0.045268262870281774,1.0,0.33270448043965145,-0.04174963049034771,0.08918675039211389,-0.07443765360386796,0.3892062906352965,0.28275325562669906,0.3457331040754052,0.23726761381077677,0.005891509192730545
Thal_LGN_R,0.8066611736746536,0.589117809777159,0.40924154354690645,0.6009233644941845,-0.6001100515247287,0.22259591400752055,0.7836939317327943,0.660198834035862,0.38867465931642436,0.3034713606828009,0.33270448043965145,1.0,-0.25401089563017143,0.13161361886417292,-0.056470498840759505,0.5956394462980965,0.08303081678382396,0.8684891284123203,0.5876251316302259,0.37709584265912793
Paracentral_Lobule_R,-0.14515840992476928,-0.18376183147347003,0.1604169992448019,-0.2096287994095854,0.13134809365960132,-0.10721719721640996,-0.16257252753936177,-0.004687597495157821,-0.005269861357583878,0.004073494930824516,-0.04174963049034771,-0.25401089563017143,1.0,-0.19306821644613492,-0.267356394753283,-0.08753643711895061,0.005652290753638729,-0.12407720806771033,-0.07191388428129128,-0.07391425712062813
Vermis_9,0.05232204378639789,0.15867694768216886,0.3844995987752548,0.5022722587347472,0.19794747087426656,0.19536109700563373,-0.10299241935842225,0.18355397853752353,0.5226067092255415,0.695102229545959,0.08918675039211389,0.13161361886417292,-0.19306821644613492,1.0,0.345950428181505,0.1909169929891754,0.17082294448219992,0.15479092080408421,-0.08749671401604249,0.49109291041801395
Amygdala_R,-0.2534769544673437,0.06088677110030149,-0.058275189427851294,0.2320628424281799,0.38432748400223904,0.21892709431079185,-0.23476360635766327,-0.13109500521137005,0.26404138764484625,-0.028766517958518045,-0.07443765360386796,-0.056470498840759505,-0.267356394753283,0.345950428181505,1.0,0.07075292276283489,0.2359586470366365,-0.22398924913195292,-0.1253019437321281,0.2539467227458181
Temporal_Sup_L,0.5129218568238865,0.3726232020012867,0.5089508680669832,0.731668564987831,-0.02295832877327291,0.5974015230013697,0.7393876005985703,0.44270716172459423,0.3869973935114927,0.17552307168065093,0.3892062906352965,0.5956394462980965,-0.08753643711895061,0.1909169929891754,0.07075292276283489,1.0,0.18282440650974965,0.4040770909226936,0.7950474751688198,0.5458815803511465
Thal_Re_L,-0.046252696397784655,0.16442501953170766,0.06814724421696026,0.3141681165083471,-0.010759740487652061,-0.11882809131223979,-0.03272387281715649,-0.018253630781801273,0.3174590392898631,0.04472139781347719,0.28275325562669906,0.08303081678382396,0.005652290753638729,0.17082294448219992,0.2359586470366365,0.18282440650974965,1.0,0.12971032337321722,-0.02718230511884182,0.20089000501802806
Red_N_L,0.7801643403046947,0.572309394617043,0.5043070743133106,0.5212871302141294,-0.7351871602590803,-0.029704157536691405,0.6642411989009323,0.6591028204041628,0.4816042919014995,0.41093536740984404,0.3457331040754052,0.8684891284123203,-0.12407720806771033,0.15479092080408421,-0.22398924913195292,0.4040770909226936,0.12971032337321722,1.0,0.3906166708833354,0.26189892307213414
Precentral_L,0.5923856045724666,0.23292990349362475,0.27204351524106646,0.43898327609200755,-0.26972621573424527,0.545491684558503,0.8139115822093665,0.4116133162703444,0.019244619648021013,0.019643592451596595,0.23726761381077677,0.5876251316302259,-0.07191388428129128,-0.08749671401604249,-0.1253019437321281,0.7950474751688198,-0.02718230511884182,0.3906166708833354,1.0,0.4771933948605476
Frontal_Inf_Orb_2_R,0.3868968688415909,0.21866354772992114,0.40993911994761933,0.6998174985259171,0.06335690445490655,0.5529890198715136,0.1964788229672799,0.500016032016518,0.46889167647607183,0.46059602705724517,0.005891509192730545,0.37709584265912793,-0.07391425712062813,0.49109291041801395,0.2539467227458181,0.5458815803511465,0.20089000501802806,0.26189892307213414,0.4771933948605476,1.0
