,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_PuL_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,N_Acc_R,Cerebellum_9_L,SN_pc_L,ACC_sub_R,Thal_VA_R,Thal_PuA_L,Thal_MDm_L,Pallidum_R,Putamen_R,Temporal_Pole_Mid_L,Rolandic_Oper_L,Angular_R,OFCant_L,OFClat_R,Thal_PuM_L,Fusiform_R,OFCpost_L,Frontal_Inf_Tri_R,Cingulate_Post_R,Cerebellum_7b_R
Occipital_Sup_R,-0.1552523267810835,0.1279270821498398,0.21956623685306956,0.36613630288788757,-0.10010834081756706,0.5215613101012415,0.67814559369158,-0.08206465705337752,0.22677852648342373,0.1627834147313813,0.16554495635289793,0.2717521017693279,0.09017195758854268,0.5542879173737941,-0.0816889658480468,0.3149591218548584,0.3185042650725025,-0.18607937638931105,0.08936868928945713,0.5891717900639999,0.08902389337148699,0.31568049526009384,0.03800661375580177,0.6440206351981382,0.01890741534833458,0.3772926613421585,0.4210126583232348,0.7549611394524623,0.7559774110656737,0.6095403995452047,0.07838934436107639,0.15526166585463003,1.0,0.34456465948282267,0.3400918405290568,0.2857171221046851,0.10629220369509931,-0.06801673705688445,0.012698697579930342,0.28496173177747347,0.43037809783007924,0.39280481156778374,0.23622095677083785,0.48335358819967345,0.28533221872954584,0.40997027898541344,0.2744384350056276,0.16243864958431598,0.4527427394939658,0.7463214584161827,0.2340497051723949,0.47494882812704114,0.47728697199266623,-0.04389588747539453,0.06285635885614904,0.2951829666159615,0.2289375465417877,0.08177167278369062,-0.04946899676476872,0.6901035044104055,0.2629268180453362,0.12930899486421008,0.012928073987436879,0.08854416198021031,0.14404477631430115,0.1641522321700937,0.5593388243518681,0.4813301045846242,0.21574111425402404,0.23910586565747835,0.13396390670540723,0.39778925405589854,0.035507902185142826,0.01621220991848846,0.23112431526441649,0.03111208571329352,0.37616832871245787,0.10573987380168834,0.6489934560153745,0.08590395647493591,0.1819961950465287,0.4892233859580508,0.23499164314937837,0.007222349060047281,0.7756158902989113,0.13827671177004155,0.03834114841144336,0.06779913328063021,0.14668210177948948,-0.04527600768074991,0.39669440176692095,0.32521098804680804,0.4702398797101687,0.4176562040617589,0.3662110226077895,0.5749676132588166,0.7147470804173421,0.3605884965259625,-0.12189112550439513,-0.08656477859617265,0.5451401301561887,0.21293277385359458,0.3103141957197284,0.6280103242295736,0.28622832057058356,0.4223190054636509,0.038096173246053744,-0.11746633225918006,0.6205653682508027,0.8019662254562938,0.08347192415322413,0.07322989519842577,0.032253057668118305,-0.06254953658120847,0.0334915507029379,0.20662249649741965,0.356919503150539,0.2799979980857535,0.27220845061052923,-0.1567293985939457,0.4264539929288196,0.7224346315184474,0.21839822034860318,0.3128665617746465,0.2682117450670185,0.3881097086449563,-0.006219603651438919,0.35539698270643005,0.41159763598749083,0.031277392216757086
ParaHippocampal_L,-0.0931449784031873,-0.01297814049112751,0.4329205679590726,0.4477672440326061,0.06562677780954831,0.29346396940418334,-0.023254190453847554,-0.2897021948314249,0.3062078998451375,0.5048584050079236,-0.24480008221556554,0.26580835542172965,0.037799429817148136,0.3626944193512031,-0.2548610817406664,0.36922063933882093,0.38506607388678427,0.21631257563107714,0.19580894906396756,0.4013867889059127,-0.08509430470243265,0.46689919990428574,0.38473584808011585,0.3146151037873142,-0.07872328246229045,0.5320053111516384,0.5308866396677847,0.17362762029809067,0.25935438107609843,0.4972982926722737,0.04656281188379296,-0.1519925547796063,0.34456465948282267,1.0,0.5962081161718901,0.7277221879512833,0.3651680190087551,-0.19348117530281939,-0.12223225563974745,0.40701658783168004,0.4933746304910818,0.6077839609564408,-0.08695442085983113,0.5852632011389447,0.3624625839210005,0.4523927442502836,0.026144585075183167,0.2984425882591311,0.2969356698221865,0.22673832926996146,0.5527436198138678,0.6566338950628628,0.6049887258127267,-0.4143545523013602,0.08678111206701719,0.4839447182066688,0.42692298146768637,0.0831429402582239,-0.07882364628199669,0.4325332110626343,0.24592919885086667,-0.11798000139125787,0.005996255640490204,0.2987349943297401,0.5251789129195121,0.3930284054381832,0.42733059610885316,0.5758400875231697,-0.20570052388976987,0.43428908896604534,0.47570470567914763,0.5521091008091686,0.5095169235835125,0.12287569702410647,0.2599116740585181,0.19566923713461082,0.43300130246038915,0.2272209153657763,0.409216931137965,0.45398370677898003,-0.30708209041839646,0.4992577357328991,0.6564016535258576,0.24741045613748125,0.17152522152558458,-0.26836631673347244,-0.0535578117960452,0.5281053674080186,0.5154023199352282,0.25796069627996165,-0.09723859288171531,-0.026886599100721213,0.4518619097299409,0.6070514609353306,0.13052473010604038,0.592719115257055,0.10760423080177595,-0.04906905827072662,-0.31523240910112543,-0.08983492715871098,0.05664793826275563,-0.16783649185857083,0.3487211745620214,0.3304652923034372,0.42048683853165525,0.5624218362047471,0.36373724922266387,-0.27941139387137226,0.31655876075958717,0.28861457744370944,0.20784349561027815,0.26290316019028453,0.20722403177367085,-0.03051496784998865,0.15523937876589133,0.37050912854868207,0.14832846357942653,0.16918147259468855,0.3315088804012121,-0.39696198237111807,0.5675598235203475,0.11931221976158066,0.4081167948792812,0.4526346335809468,0.3498100382110253,0.4576314577131004,0.4644699276986929,0.46732772573167036,0.4215869856313736,-0.2907675931613139
Supp_Motor_Area_L,-0.0032529048721240145,-0.17138547937969342,0.605609523568421,0.5085932734464224,-0.11456047135171171,0.4467754280944775,-0.09594901554485469,-0.46857076400793135,0.1533454727316144,0.36116757800312604,-0.3261496366832492,0.5721412417217916,0.1063059728531043,0.5669557889788628,-0.4196738972544175,0.5125439494010142,0.28267543209647666,0.31527516300245606,0.011168382743873431,0.6406843330553472,-0.3353989901817499,0.6525931143083532,0.18896860499843035,0.5139229167179019,-0.1760087258908855,0.6807405537685375,0.5394638174470888,0.27607952518393564,0.39901542639117443,0.5527932629122096,-0.15944511279294252,-0.03653018851397265,0.3400918405290568,0.5962081161718901,1.0,0.6936934073870002,0.5317263719963856,-0.34264265214830325,-0.07532006263416177,0.5749997669430464,0.73538208066829,0.8297803803863217,0.1926438013006423,0.5625925618847561,0.5734907381864685,0.5387528239057557,-0.2869465474512917,0.6214002757295648,0.5860888857124498,0.304918034059788,0.48561098506465916,0.7121842943303376,0.7363280519793447,-0.174376341879092,0.048185331405787436,0.6338753963422716,0.48447175839286566,-0.15516476858195458,-0.11095467934145264,0.6617346269727947,0.13783590235661763,-0.23486640792023006,-0.21358238536222074,0.4597463656110653,0.35572253438606,0.5358700102424053,0.5284660036421043,0.46403161380005864,-0.07378545902520034,0.5531620627976839,0.592494589972549,0.7070786265019035,0.4575459197148333,0.11426742527058875,-0.0019338791354414735,0.2481794385583613,0.46924426152103504,0.041680115181203646,0.6563415120167725,0.6208416032765541,0.09757822362469454,0.6550779533090159,0.6845265572738316,0.007585503241175818,0.12384211318935362,-0.08566120108642282,0.09632937556195575,0.5322027652795175,0.37527636175737583,0.041241477219760195,-0.17312842476552012,-0.2731212421228555,0.41279717547033207,0.5892079026310992,0.2705122663684677,0.8308940021628559,0.22185069118129938,0.09582438152753686,-0.35430649735954783,-0.30136573800726,-0.15121004346688616,0.0500920489721103,0.4603010568274583,0.5340776083507011,0.5565083306774469,0.804018006132482,0.3376978091261319,-0.39288031189150163,0.5181635860566345,0.2753109409524611,0.2567668010414127,0.011623069464851,0.002950726497769086,0.20463442708312785,0.4070884525232043,0.24320684322548347,0.2830099167011661,0.40516191691685016,0.47984553235356486,-0.3989903803620145,0.6669060600276138,0.048255776379875034,0.5935785467609633,0.6416861190810098,0.27017467667130385,0.3660826386768311,0.25480768975124685,0.680982315765898,0.31161434327383636,-0.330309223979417
Cerebellum_3_L,-0.036015662938072214,-0.0753701518973338,0.6758353603490674,0.5831703946259885,-0.0009396246246662844,0.3357377510837298,-0.2080531293032012,-0.41690991694346946,0.2241381271336037,0.6640709910465913,-0.4734571082916903,0.4999452405106986,0.14974082844613068,0.4275546723195151,-0.4093683402017521,0.5525489169756213,0.5408466127076388,0.5608471256043683,0.15331208338954014,0.5068397451196631,-0.28189136099522566,0.6104753929565111,0.3901835648185432,0.4429413692830126,-0.22001869478474256,0.7043355242721568,0.528800931552527,0.23103038033003703,0.3227449233707541,0.4990691871225102,0.04682749359495986,0.13635544257846058,0.2857171221046851,0.7277221879512833,0.6936934073870002,1.0,0.5990482948835177,-0.3731781218143977,-0.008144864989494923,0.591922269863542,0.6625274205138567,0.7587281989969212,0.18583339317128558,0.507502924802032,0.42379786685656967,0.62178581580426,-0.07395016508479169,0.4553239391929982,0.37500680086829813,0.19119283291726613,0.5989550067588524,0.655220529467966,0.7486438911739975,-0.420744497809068,0.0752143903161566,0.7600660574639404,0.7177405874478383,-0.1361297321946464,-0.30652942445717607,0.5736134028902922,0.20105925918487305,-0.30561773891004684,-0.07662875921504005,0.5079165177749717,0.6715577425673821,0.5945580189392506,0.5654790383324307,0.39746544727966193,-0.2783388713019807,0.5211839847634097,0.48436000892122116,0.6505869869415588,0.49464749825926707,0.35994860821329255,0.09892068132122503,0.00602472119816347,0.39028364056419323,0.10827807687486275,0.5668750536603114,0.5917962564203229,0.07786514269633622,0.5046996084351093,0.6677694670883797,0.1474252988923234,0.019125961074160126,-0.058459524393529715,0.23784183900970465,0.8076339368522315,0.4610221100219434,0.4257059257301142,-0.20286760025663134,-0.14894437338732475,0.49382707435066,0.6131637852717409,0.2598012627450685,0.7192146647834095,0.1623740570508725,-0.13289998198724967,-0.39594013312192144,-0.22468154585060582,-0.18026144765923835,-0.3685489709878811,0.6367972062669245,0.46378231137485637,0.713977288247183,0.6693025105472691,0.24705239833865736,-0.5066213668092824,0.4636880454839605,0.2942995082148517,0.47316176515577757,0.1814269547703747,0.05729336774487762,0.2944685971838059,0.5408498615359953,0.35749129827227477,0.10558017904222422,0.46168119638356686,0.6767280381875705,-0.5095939309511449,0.7200323166231943,0.007813544044860225,0.7177446965844786,0.6218676568378418,0.28241187922577277,0.4684664641004686,0.3615935462107095,0.6621001944851075,0.40240330493496956,-0.40914200478946466
OFCant_R,-0.027453629634159833,-0.3865779536256842,0.8316988177732946,0.590364307674597,-0.40602167926311855,0.2781214805345028,-0.18426668259090898,-0.6065017970712491,0.05757198007592289,0.30815037626648467,-0.4810551446391436,0.645161403542262,0.14321180909154008,0.4220186564789422,-0.6890438127161627,0.6774858613195323,-0.0765405596438042,0.6232905583409437,0.009513264562808892,0.4328485407268124,-0.5565109021703517,0.8681895126840118,-0.08544250492059206,0.46299067162931523,-0.4595509342072008,0.7638149445811344,0.20009185931806972,0.39628397627940937,0.45452431114492686,0.37715577113879833,-0.3553161810014508,0.04390749338699423,0.10629220369509931,0.3651680190087551,0.5317263719963856,0.5990482948835177,1.0,-0.6274521355062859,0.06903439379886017,0.7068278369274414,0.7887822477985051,0.6924753912723256,0.3157709725214511,0.13675060658431357,0.5049445420048315,0.4537628401229645,-0.4440616665231518,0.5666481690496213,0.40742556291985055,0.13399673691291863,0.24237617366948766,0.5241640194602644,0.697233173684063,-0.32781838098605376,-0.1223411290641508,0.7594937958599748,0.5538510326033009,-0.534546149728127,-0.4012313582736146,0.5293498754212356,-0.2688596029530007,-0.5239855802579754,-0.40173171630547283,0.5242447416435405,0.3722807807364342,0.771118728476518,0.44901068284535123,-0.07560760127052599,-0.012786145569952223,0.6655021732808492,0.38938750500392966,0.6712119738655858,0.4076501235517819,0.08561190793598424,-0.5095260471863351,-0.042699324685890105,0.3713060067435271,-0.05173572236829487,0.5144897631895838,0.6946009497600958,0.16261425245662975,0.3940120456023677,0.3184199351664643,-0.3274889316003046,-0.07559358301769355,-0.14971606573368146,0.16837817672235364,0.681943904672039,0.09154581115783568,-0.006625800689109918,-0.3348334771146621,-0.5027428374197506,0.055776522456475075,0.5365177472575615,0.2698884699104965,0.5715006577412884,0.29486468918958975,-0.17330707797455094,-0.6702285340744883,-0.5278824539736554,-0.3723169288546322,-0.17989673086085964,0.2425722334232747,0.4282972942078127,0.4775435837032067,0.7565734250995899,0.18827750914344124,-0.7255539221250827,0.30468605254252756,0.19585192878298663,0.43752835890563785,-0.37182979495551827,-0.22016110333351832,0.44372407998827373,0.6408089207787934,0.18749842745048478,0.03081199379549005,0.43271967222647534,0.6482536844519479,-0.5077493328741128,0.3916313625075148,-0.026179501409311478,0.7526335637655335,0.8582892923227605,-0.13734913220807715,0.1401297861908149,0.12355900790769306,0.661112368980564,0.1486384134168053,-0.49517931762809053
Cerebellum_Crus1_R,0.028156790483203083,0.5620739178826246,-0.5965416337084818,-0.07552638813527318,0.6485885159416678,-0.0242535788476254,0.31685418043288127,0.806019988690761,0.43013232000644896,-0.03290262989677206,0.7357106697932666,-0.6710632386623748,0.07863447445447122,-0.20551720929029832,0.8745181204924595,-0.7320763163491336,0.06925483257963586,-0.26561114927251955,-0.03495731903369912,-0.5404451305640718,0.5788943404799569,-0.5975071075975129,0.44123981486316965,-0.6239866756492489,0.7545101772388297,-0.6351118622932608,0.10788979776422614,-0.444754419860064,-0.4032590440790885,-0.10381629259197497,0.6035990340168988,-0.20576303612295566,-0.06801673705688445,-0.19348117530281939,-0.34264265214830325,-0.3731781218143977,-0.6274521355062859,1.0,-0.2991682112463681,-0.8833828214463474,-0.6569965941129189,-0.5439734507309971,-0.33964465509651015,-0.07668398185537668,-0.5275452347125187,-0.18969941196413237,0.6979606466329624,-0.5288513869488404,-0.49674332094426155,-0.12830315418980584,0.16609483351597396,-0.48250955133405865,-0.5656287909268062,0.22602886523453372,-0.1508091737076121,-0.5887527609634857,-0.4548228421693492,0.8642027239421664,0.5087443318693977,-0.46199399007095077,0.6523199253681409,0.7514735670477292,0.4415724644273944,-0.17400027886553976,-0.024435274678828486,-0.6687327936359218,-0.3576710948284211,0.24755906750947804,-0.12083887736439095,-0.4942465058744693,-0.04014815967178684,-0.4177430647191642,-0.3499952351805873,0.2728195020244156,0.636569563731928,0.2998283811389016,-0.04087507272332569,0.550653988938668,-0.5343168139763157,-0.4848954202322806,-0.18568837903886873,-0.3011599080459232,-0.024763557457797344,0.774360970541947,0.31946715593662933,0.28142148915476595,-0.20771490152972438,-0.2813556669059972,0.2580247399144748,0.22786258018163438,0.4588122755405247,0.7003752649132887,0.22294768803664505,-0.27972718790884504,-0.26751388858030917,-0.43576452003419175,-0.42552796328195874,0.4973739220004869,0.7527433893187895,0.8039903751578988,0.6548797807203403,0.22013624972216791,-0.04868997102297369,-0.4490480992152134,-0.3981626127705158,-0.47506393173050765,0.05407313475056819,0.8800409086847581,-0.19181978756075005,-0.2326411615998913,-0.12250950577881624,0.7706617834231086,0.6061041386753193,-0.29596658651273444,-0.620986887822348,0.15852110119424365,0.06848421179086944,-0.4753136131416581,-0.3301403825077758,0.5619362700969737,-0.3385085080288836,0.24079776773169798,-0.5553967158702549,-0.6037015116934269,0.5095063112290993,0.12493522327745257,0.25040399765101645,-0.4782679736253471,0.14133930890677998,0.6861804579950062
Thal_AV_R,0.3915802791824924,-0.21503467179008698,0.16578270309611595,0.040296432775413824,-0.17837863335733944,0.13103800717696643,-0.004799864559657109,-0.08043830609986831,-0.07016938952838453,-0.053833417994305584,-0.14902282709502518,0.26425975653879974,0.19531979676324238,0.08116379692019021,-0.12005791940787751,0.15269866779870395,0.06163776914801187,-0.047817948822517664,0.28034907294926537,0.1710002581215315,-0.10720698830489803,-0.03204535968291096,-0.2657789656296264,0.25197620172024476,-0.19518852849682924,0.13154807714090677,-0.09056416314440402,0.22318448002699334,0.21068168580229202,-0.13893891338422967,-0.10141546301736028,0.17016248963336963,0.012698697579930342,-0.12223225563974745,-0.07532006263416177,-0.008144864989494923,0.06903439379886017,-0.2991682112463681,1.0,0.18699476980565843,0.10630377733682701,-0.05250303565010586,0.37839747417746017,-0.2286094937586234,-0.04756072480187212,0.15595149640727526,0.0276643226750487,0.05918546750562881,0.11917268145600668,-0.0064668348674306545,-0.1886360680241741,-0.0005672520861362919,0.018971483009875827,0.05540404176945571,-0.12245799017869834,0.15609106596857245,0.052385849402287056,-0.243071422702418,0.028732857048887412,0.1416584525513992,-0.23799046118350137,-0.06852850065565107,0.00358317021086811,-0.08700613463970781,-0.008266305193118313,0.2601248589246156,0.1479297298669489,-0.20745426633317798,0.05017484790518566,-0.1786035019489466,-0.45326424627218936,-0.09410392072029046,-0.0734405569227582,-0.3488843881221923,-0.19358562653289246,-0.4466052205670342,0.10817599672018964,-0.4237499732518253,0.22903668102392344,-0.14607688998943968,-0.08083535448821774,0.030777529371257092,-0.11657347757999949,-0.22436820553798442,-0.17930471582456256,-0.15617481812726466,-0.2988949199684791,-0.05891042881268236,-0.14648806763035072,0.015200145358922418,0.05945198914802159,-0.14096555876538813,0.006818605015697948,-0.09458893419754201,0.09177893274517146,0.12271029968927866,0.21969994183690775,-0.11635947358420246,-0.20910459411227578,-0.19210038191354076,-0.1967357335935327,-0.13917703187696354,-0.08355801905616757,0.23085999566113685,0.15237981162975806,-0.03280478727609578,-0.5065561012422259,-0.2736591638745549,0.1175012199137857,0.09117616224990566,-0.09089928827265199,-0.2247713235774318,-0.14557799232505747,0.21626490119917696,0.16837421484066536,-0.019981292228534998,0.03520331994138737,0.08311465934455235,0.03533216371534107,-0.11103434004909518,0.033075372664752384,-0.04280827789387113,0.04673027791847817,-0.03026139035606887,-0.07020929648249348,0.03188575798522552,-0.3987041286444886,0.07163438944511354,0.10712563350183706,-0.11928350064971856
Amygdala_L,-0.07208799501350598,-0.48748878857742334,0.6876444285392249,0.31346036385457005,-0.6288649256601955,0.2509215544652683,-0.24246435722791948,-0.8253280461490805,-0.2097747319623757,0.22285009091812052,-0.6851532728613111,0.813864648051041,-0.037435891307608604,0.4289017983555322,-0.8439673050852887,0.8713175051587433,0.07124522948282246,0.2620153271460468,0.03737635933077537,0.7689032094817875,-0.5576118450607128,0.7588569724100576,-0.3413837596359929,0.7895041556043916,-0.6693140256643147,0.8335058031204894,0.2050309501715523,0.5655797577130041,0.5653378577386181,0.35153137346697644,-0.49755594813813997,0.2619215877115821,0.28496173177747347,0.40701658783168004,0.5749997669430464,0.591922269863542,0.7068278369274414,-0.8833828214463474,0.18699476980565843,1.0,0.8385717799899318,0.7461574584892591,0.43350901612004833,0.3388820126032185,0.7203710986081625,0.447612405093536,-0.6248986153868378,0.6645117147823602,0.6947188879160745,0.2791998918170202,0.0540598048030216,0.716950386255167,0.7625977484064049,-0.23356269940151145,0.1628543287295476,0.756467532148798,0.5729781546138967,-0.7176791850212824,-0.49915518873422937,0.6932407798076975,-0.45907356968347557,-0.6862272591536129,-0.41849535060756277,0.2697955524716749,0.20002314668876586,0.7626822624586458,0.6005689839201014,0.01157608457853435,0.13844605268960034,0.6425590968728864,0.185695669296746,0.563794846703323,0.3628643321703212,-0.11086041958315154,-0.5106244115506431,-0.19990759612505124,0.2587793407796399,-0.4648936737312615,0.7541675806003436,0.6047270015359846,0.2069504712301851,0.5917056097552987,0.23353469050488365,-0.6101295651754329,-0.10456892568045281,-0.21603115647238919,0.2756980138236218,0.42020759327877233,-0.12307379913762717,-0.1774052793916968,-0.3947031706419879,-0.6211102649331092,0.0895740372258278,0.552251685979263,0.41225939724727173,0.6854136087500832,0.5044990653446366,-0.314739355988346,-0.7054405287368662,-0.8262948957396173,-0.5205177144464164,-0.101129353786034,0.3108216375703962,0.6390625564180376,0.5789798714869637,0.6828517953097551,0.08933150826565496,-0.8408780450441056,0.43603179015735904,0.4256489970524971,0.24106143558010562,-0.5996422689677496,-0.49858293005316484,0.34205645731749657,0.6527675278336916,-0.02264332224115429,0.11900766687481887,0.6646228427907921,0.5214428975935526,-0.585753506546108,0.5775954947294256,-0.08997896719339613,0.649238363466691,0.7477602477089829,-0.3211686523746699,0.10425221572622693,-0.22108054590238865,0.7200075496918329,0.09701382123916331,-0.6291626177946146
Frontal_Mid_2_R,0.0032267149197009112,-0.3610099208154756,0.7820237226523427,0.6355829585441186,-0.48631926927993435,0.4881882632729988,0.00864504342026812,-0.664055628362651,0.15804494157123164,0.3210101605214694,-0.42948561240806304,0.7795573484172267,0.18169948298513847,0.630434042787512,-0.7039001631435514,0.8143138779396623,0.06365957053506345,0.38503877507772866,0.07278191803206505,0.770247505517816,-0.4534182542038658,0.8881947206274655,-0.13371138888890985,0.7472175007196576,-0.41388328716227135,0.9221627031949164,0.39208695768102103,0.596700785546445,0.7106095722179989,0.5809825239035922,-0.3510526771049851,0.12582659530432996,0.43037809783007924,0.4933746304910818,0.73538208066829,0.6625274205138567,0.7887822477985051,-0.6569965941129189,0.10630377733682701,0.8385717799899318,1.0,0.8455923904826185,0.43571461404301504,0.41389331613774955,0.6907414729800335,0.6364823058242242,-0.3960119004139909,0.6747073142153862,0.7271877389058535,0.4012827390496753,0.3137191968292809,0.7712172366594997,0.8695232947630215,-0.20857808570847133,0.050411009127665704,0.7873221726757869,0.5154760710106523,-0.4805576105780248,-0.3518955717534456,0.833333184115588,-0.22220013393337,-0.43712017441848655,-0.3795717512444143,0.4808520214273705,0.3617680865072678,0.7351122088441508,0.754917326657969,0.19445937531282023,0.1425359165144184,0.705652022405184,0.4038535479218178,0.7623758980410134,0.363675899171447,0.012482883519114477,-0.3837172866087911,-0.04454889055349119,0.5014321525739953,-0.22174777091159528,0.8050938406439677,0.6710444557527089,0.21129140935767965,0.7236670988348382,0.4068429624089028,-0.3467132769409853,0.17020315962039376,-0.11481427362395231,0.20619287187751942,0.5423159656488225,0.12408551860948222,-0.07491109908025113,-0.1920300014289809,-0.47842192686755314,0.3014325252702761,0.6931128466161649,0.4510587966769401,0.8330943430685971,0.5304880227606018,-0.025252429263281088,-0.6539928355634509,-0.6164683422471503,-0.23023794470137113,0.03780112241693584,0.3871733481262147,0.7029522988126516,0.6425580339447566,0.8985335816979059,0.149826353638704,-0.7468378409795283,0.5388354877614667,0.41601999004332896,0.34681901063289566,-0.3648041260329067,-0.24940312044981883,0.23605865812992652,0.613885122237305,0.15321588430538244,0.2156684248302689,0.590190483252861,0.6284071813630177,-0.4721456965355286,0.6358312135525293,0.13317938643249772,0.6430468585088747,0.8561251366952571,-0.02899171956125868,0.3601305590169426,-0.01869925755202521,0.8630993255891589,0.3097971391645694,-0.5186876558632709
Frontal_Sup_2_L,-0.05260691568415614,-0.23130975549964755,0.7110967569480715,0.5106829137660628,-0.2172270428979889,0.3898628241950652,-0.10644172243983008,-0.6490492646067916,0.1123334514166929,0.44037774844471117,-0.394235172015306,0.7091215080119138,0.0964271916147393,0.5287243573226835,-0.603153861704257,0.6774499043347589,0.3016387373205424,0.4847652481654596,0.07242411095090637,0.6825488817995985,-0.36626779637719414,0.8141260399718651,0.11383553870354803,0.6327094737294706,-0.3493744324667596,0.7937190520232036,0.44994841193316343,0.4470886698967782,0.5112375200381922,0.5453303728513935,-0.28257607445026856,0.010787033644331843,0.39280481156778374,0.6077839609564408,0.8297803803863217,0.7587281989969212,0.6924753912723256,-0.5439734507309971,-0.05250303565010586,0.7461574584892591,0.8455923904826185,1.0,0.30066772119951096,0.6131588960953573,0.6226812674756886,0.572365887512319,-0.3707392962566503,0.7010458186820225,0.6433888557131985,0.3464313919982372,0.47943352534574424,0.7599653328659657,0.8580968030639825,-0.26637365378172567,0.12175380054248723,0.7622991850678673,0.5453880487890458,-0.3294983233451259,-0.2802508191120103,0.7162452302178469,0.03165006738392813,-0.3559419722830091,-0.27151968071898125,0.589577079113308,0.39223355291470646,0.7133211696502434,0.6368676956236387,0.43914385573199055,-0.1015891781178856,0.7262513879882323,0.5481615202037043,0.7901768011087645,0.5763501682046934,0.12089982959695789,-0.12494342019457422,0.12660851747488672,0.4704589508960551,-0.03206213833125242,0.7158275933533776,0.781216158882467,0.1482064799567498,0.6779488095331089,0.6254021314512777,-0.17638500693506526,0.1335182207217508,-0.07234156606906264,0.18324521537249713,0.6710628103575206,0.3896671481365197,0.027303265038339217,-0.22016562010080304,-0.38792083749516154,0.362366566805328,0.6497579711711746,0.4079935174368207,0.7889701772953623,0.4066406536681231,-0.006317914895979977,-0.5164686090851432,-0.4537713086217824,-0.22069930474109908,-0.0030070185993937067,0.4438443850436638,0.5749783505676994,0.6489098328465073,0.8528807803552368,0.3069825618123196,-0.5692479358151922,0.5047702453541826,0.3876148788996742,0.40877269087888424,-0.14499794071638655,-0.1324618973910398,0.2688695849273952,0.5410384785664332,0.17467919852945013,0.27337154442550937,0.4998698537159882,0.5726212950800783,-0.49931364416082064,0.7309205907603377,0.06236873823738211,0.8027127438699372,0.8062757802044711,0.13516611070412654,0.3054500757660545,0.2898959198135835,0.7460543922764126,0.31173400932130946,-0.47392278336338395
