,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_PuL_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,N_Acc_R,Cerebellum_9_L,SN_pc_L,ACC_sub_R,Thal_VA_R,Thal_PuA_L,Thal_MDm_L,Pallidum_R,Putamen_R,Temporal_Pole_Mid_L,Rolandic_Oper_L,Angular_R,OFCant_L,OFClat_R,Thal_PuM_L,Fusiform_R,OFCpost_L,Frontal_Inf_Tri_R,Cingulate_Post_R,Cerebellum_7b_R,Cerebellum_Crus2_R,Cerebellum_10_L,Olfactory_R,Cerebellum_4_5_L,Cerebellum_6_L
Frontal_Mid_2_R,0.6649090961109309,0.6145372755772556,0.28108531208046034,0.33910652392092433,0.011636023266810513,0.19047862660975565,-0.09707493623270481,0.04723492961060801,0.1602115159103476,0.7632282991873706,-0.03397892872800297,0.5275434100987197,0.3898188463114726,0.22438220832940098,-0.16520474345152214,0.7564144107548396,0.37541755517345826,0.6729929727359734,0.3194530405690462,0.8667449156217861,0.5972887672898433,0.2422544214587093,0.8251858755270207,0.5064245960656426,0.0,0.5950350463862624,0.2386020447332164,0.08525490625141655,0.052031621656410565,0.34693150749469553,-0.004957541894289376,0.32693711993395747,-0.10813817990721682,0.6289087634705638,0.6222585965627154,0.10275928800756273,0.170831972804175,-0.12958279231154815,0.5481403986821249,0.7749516851499951,1.0,0.8897630930392567,0.5696677350394459,0.23481712285595974,0.07435087774179311,0.8403588215259274,0.03929751099183997,0.2289030709749311,0.8119280172894828,-0.04795611425621017,0.5377500037664441,0.09929606297062166,0.8425282265936438,0.5983887114546774,0.14251902682960024,0.758487695298299,0.5302767341438652,0.22592757027536955,0.16696963388108088,0.5781136873378658,0.27799015878469224,0.06088484434300351,0.42203409659565055,0.8024263229842887,0.5890690430302018,0.40955027331418836,0.7517176638918289,0.3314771164215643,0.5708603008058386,0.4082148965264255,0.8969339649199098,0.8674378385541943,0.4645067703763248,0.033196124654877805,0.333219987909,0.3192105299250181,0.2967695589548665,0.5521097203878308,0.6494304491705086,0.6829211859708993,0.6971187776096234,0.6141554953800573,0.5382720411683208,0.243026599184685,0.12530257898568933,0.6975126086132805,0.4612635004011459,0.5142212311569968,0.5460260403816483,0.37696766045976865,-0.17565898987531925,0.06319155746949218,0.006376417521122906,0.43714411146649657,0.4472305372923442,0.8040102196846574,0.19656159844413762,0.3831971641586599,-0.025284849060587453,0.541770716714522,-0.0036296118360285416,-0.0985546884307462,-0.025285842059127286,0.7245932434310465,0.5310234412379743,0.9015107639965689,0.24840449072058013,-0.17716528535600062,0.7527222667367072,0.17148715073312198,0.5861153185565585,0.19062494833554766,0.6446736919232661,0.4141824764265618,0.7447855253609312,0.1533372626044471,0.5648261148830971,0.7772042909719207,0.755544990187418,-0.17338353491070713,0.7381106320831362,0.06274548645699549,0.22650832102131857,0.27051153015755997,0.47963304743154367,0.07569132809999744,0.4037210378281418,0.5990078851661093,0.06939379587088237,0.14843431092289586,-0.10673267972305948,0.11059789096561264,0.5811493721733372,0.03694905108572872,0.16418628839125815
Frontal_Sup_2_L,0.6164263596571168,0.5330920853201763,0.28209886866850403,0.17893436154770223,0.08667046973905616,0.18882045905709385,-0.23922598609476273,-0.046007981999475166,0.10223772923192818,0.6924717641953557,0.031577461260545586,0.4057943756402742,0.2568368408642508,0.18241434260480555,-0.2984669308819824,0.6491422589574523,0.22851224229625322,0.7900369282471682,0.14232472949022884,0.7917703655885375,0.47074886587553055,0.4357932468044959,0.8173030444749326,0.4145579531566446,0.0,0.46588854588125533,0.29002164456124896,-0.06691043310719558,-0.0527942531578649,0.18668251773633526,0.025174383977553207,0.2910876222467021,-0.1705803415400104,0.5016880163622884,0.5898320325806847,-0.014372850831235028,-0.07151310547514018,-0.18746556744128257,0.4849902993965667,0.6543961226367762,0.8897630930392567,1.0,0.40559293056554613,0.23218117598826515,0.05360165625827545,0.7076016819124683,-0.04159036200393134,0.20376467095720516,0.7416446159925039,-0.020179026721830536,0.4220845543963372,0.2546003057945905,0.9184706311129529,0.6223584857698174,-0.04607974728514188,0.5963732122031333,0.5173940489258946,0.24001406072681075,0.15592310449833185,0.4918132022602338,0.12362640111338696,-0.11316346634396705,0.34031289999028985,0.7174479825549033,0.5314313245980274,0.37452718947806474,0.6990250482504676,0.2448046093862363,0.45603022214979494,0.3256378153273404,0.7553768941219144,0.863180080031744,0.4658762457226624,-0.13946914473654243,0.1664533234977491,0.15864891885444066,0.15811269101345377,0.5295040025880854,0.5380441967466967,0.748348522864635,0.6295130465870894,0.4956680133142074,0.5123243661001607,0.19726692172054133,-0.027202741327389982,0.48579655705359037,0.45665354746992076,0.49798398161018137,0.48644436681629566,0.3365653991157417,-0.37513868658296745,-0.053923694070559296,-0.12950313221538817,0.32422093824578635,0.39264056325577407,0.7462914760412147,0.21135944983976765,0.3169384787568743,-0.011871153281403646,0.5986375899594767,-0.04438788229554398,-0.17130304288601136,-0.15425923342410475,0.6130975874130966,0.5680095084802722,0.9068330571138806,0.2539923932633161,-0.16017660249193294,0.6567480575175999,0.07148922480037262,0.5473478094743092,0.05910733371988867,0.5647937367479576,0.4956076050450097,0.6033186347525731,0.095148408301478,0.4359282258541885,0.6628386100546738,0.5955279095227438,-0.1668554929173962,0.654629554706299,0.13821718773274663,0.3505732440126215,0.23070169396887508,0.42850628628856935,-0.0489349990004319,0.48267202458442376,0.5644461558110433,0.026001089736749153,0.1270046232111188,-0.12816609645304314,0.17867258713953968,0.5079228257084744,-0.11675559911260353,0.10765004898089253
Thal_VA_L,0.5642556858392345,0.7699366335429455,0.04625137911333303,0.6023465221239735,-0.07971662280979783,0.31767772643337705,0.0468638726437066,-0.06590793805878141,0.2167837195021651,0.42620816011851775,-0.0411844417829233,0.7179679896964309,0.6538995696848818,0.6074446392461188,0.25961577870425634,0.4598957970579637,0.5284250735077098,0.14521179592848282,0.45869948975779673,0.6574932664306976,0.5531640999377281,0.10337911263193773,0.3198922376095754,0.5887825060931451,0.0,0.6673421765098914,0.09787072314563479,0.23856085974575317,0.3421339917049319,0.6732720040817975,-0.03828279091447899,0.5647496370835706,-0.06678879392425728,0.5177172740719255,0.6414769767452159,0.23488066549723965,0.24532108753396983,0.13228451008572853,0.4248379418553564,0.49292429045849073,0.5696677350394459,0.40559293056554613,1.0,0.0575564802383732,0.10538084688870322,0.6214846747408126,0.17810170296506897,0.5496403274702854,0.6351275405320654,0.19206188674490232,0.7509199119175621,-0.12916850116045525,0.3051103941512664,0.37832116438056856,0.20623151559822936,0.7042987476247335,0.06313454579962961,0.053131702051681544,0.28428254470039094,0.5837868368541295,0.12299311990085961,0.4546096216825925,0.5664532344078946,0.5202542971577663,0.5082809848352965,0.1911173619746496,0.4813192623223424,0.26759144565001747,0.5048216481256481,0.4245679130455588,0.631159621087491,0.3497604653992528,0.10952750816667119,0.5037262274441858,0.29441719763448,0.7799537139344752,0.6769231313709099,0.18932283595744764,0.7515714570020043,0.09436952242635441,0.5722277404304548,0.597908422464605,0.28510389045452805,0.13747389477280977,0.22608624437862998,0.6674109736354941,0.2284299885672485,0.20190703622049014,0.6308226164527181,0.6325202861607524,0.29499865234913686,-0.016653819507787774,0.29061157392839576,0.5160149237917451,0.6001802238438994,0.6989667791659357,0.019671138103463583,0.7417196617117093,0.08355824618578811,0.0690431068578133,0.21008211762899684,0.16463084722909604,0.38098892873912776,0.7149075894955379,0.2868378359748649,0.42637232018987803,0.33557240398587646,-0.1637345753969543,0.7196263965462529,0.3049580317687864,0.13047268379313234,0.2707715405769808,0.42480757473876496,0.013101130175167107,0.701424693060099,0.34972869174497173,0.838174439323244,0.5716704256765659,0.5796222728259637,0.03546476317845617,0.7420531869952057,-0.11107254519562643,-0.13022587115995893,0.11130464325217777,0.5703443581805957,0.34938553785346793,0.08709756882258263,0.5084404674686533,0.4551277739817223,-0.04397947633429865,-0.009483404871144411,0.05810222717118474,0.26004245753888483,0.24584640451782275,0.10076655051103506
Temporal_Inf_L,0.1360408137128574,0.056192985232377576,-0.28143630739320963,-0.1143326270910636,0.01886542935524854,-0.04570426235932034,-0.008465544812836177,0.04582069362300653,-0.3178855372833917,0.17600690314138773,0.10772854827577968,0.15696064223429698,0.06315299668409964,-0.21647272237018797,-0.03651183250812368,0.07842739691751309,0.2904460990984089,0.2680219637741505,0.05525070503803313,0.16328480033492027,0.1525639569769839,0.09932059099425358,0.31971936066485146,-0.0037261143131735856,0.0,-0.01726597334300633,0.03880205728956071,0.14219069914778268,-0.058106055427393444,-0.10871613667201883,-0.002201889143511852,0.02627688160562942,-0.05962350077802913,0.22287062338200947,-0.0021262952468939634,-0.029154832508491216,-0.10511948883412943,0.18076771287754576,-0.0007126019794392607,0.3227159280651056,0.23481712285595974,0.23218117598826515,0.0575564802383732,1.0,-0.04482572683496084,0.09971063909394576,0.03819698211191735,-0.06985660791502754,0.039725955600795636,-0.12804641214593504,0.050317229458369375,-0.1360890570318298,0.3053989455018031,0.09654328259870872,-0.12032252823942012,0.12688336551266813,0.031163397285617605,0.40510800915278616,-0.028044798915825616,-0.03532304360883819,0.1813445709024504,0.01996537184739065,0.0033628287589124004,0.12836823271534997,0.0006800151801444962,-0.0850321062161624,0.10729622905012605,0.30538391513996826,0.10470018358988081,-0.19046209968319208,0.24976310487984277,0.31502280350007617,-0.02234382220527168,0.00012201030884622109,0.3872006537268566,0.029244837626728762,-0.08705620938916604,-0.07022580323471801,-0.07231482198363236,0.12525429598405421,0.32654861521156175,0.17502883566466987,0.1976817836116085,0.20000447531783916,0.011669596604114985,0.17631939671021044,-0.011874126448224194,-0.22552080627967996,0.014294445863257397,-0.12409322591414264,0.029397461084763463,-0.033052235998575395,0.09429702317323421,-0.03453375190807357,-0.06550807054500771,0.08924499197580305,0.04645488101601416,0.054331260446031114,0.20611687077248528,0.34508803588090514,-0.02575037288112419,-0.024773784764182065,0.23394806037486435,0.07736152773397084,0.45079181934082174,0.2687633335717059,-0.09152158236340809,-0.17727999259811072,0.12120563086327904,0.04688672447555428,-0.1396485879027879,0.06992698659670725,0.13719214469712207,0.2875617873014851,0.1757769301120914,0.0746524800632383,0.19404754334541843,0.18035152179520525,-0.04855014598585037,-0.03819278138914031,0.11409082579123499,0.11359218807150412,0.23078242704946292,0.18792915911207472,0.0438090434783908,-0.0696481945096597,0.09337835606656715,0.1354232546588999,0.06133473484448834,0.11916368734080367,0.056094564926661705,-0.051348337926817506,-0.15324630013837304,0.09895664128106348,0.20991679865191215
Vermis_1_2,0.12982021842388855,0.25372109298509643,0.23541148813190357,0.5408473985478679,-0.20770660620348666,0.1704858620402428,-0.23648487433530982,0.22610523137178729,0.6011067836139306,0.057586134250190886,-0.006530754461619163,0.03350292255769408,0.21880953819826837,0.1291291708013907,0.2076112557965262,0.33450466646842436,0.27815254513057946,0.18732694258282942,0.3720971533634735,0.19797872472663847,0.4808447614237842,0.16766165499245167,0.0006340474301452276,0.10201592320766838,0.0,0.4321946089668517,-0.2869360218711273,0.31162172668352084,0.10670104380295979,0.37895786067651205,-0.14951210693817818,0.31130144703045887,-0.2769870208412162,0.33443029689264053,0.1502079831141149,0.5634944575296639,-0.11326147939246421,0.2742137460667097,0.35615136855086266,0.14285122079935889,0.07435087774179311,0.05360165625827545,0.10538084688870322,-0.04482572683496084,1.0,0.2736008708816772,0.1468874320735676,0.39914966737801105,0.2850342042408798,-0.017266972322726826,0.1311888150012523,-0.3739045437118634,0.015521857003108402,-0.10254386542834869,0.35982500568313885,0.185799410716305,0.1086917345568056,-0.5101775983852594,-0.1933755987389573,0.13740629102391155,-0.34086453071570305,0.344298452199213,0.4929073374174139,0.09876370587251589,0.27238726044981315,0.17727140953203516,0.4157950554572931,0.5322336624555838,0.026088788923888186,0.1746042158401899,0.15060106996147582,-0.07546486112447061,0.09614772257954803,0.17136194475829977,0.04350438156459122,-0.03540238325486262,0.20284758781191423,0.4465330590908242,0.18918287555637142,-0.059491385713402116,0.03503225986009352,0.1383900865010943,-0.49406592415757405,-0.4745091029755184,0.3493780088837206,0.20238579344468643,0.16935500321029523,0.33552812081573935,0.44698764043466394,0.35604854667588404,0.23202088567770726,-0.14798721650741006,0.5553445912118478,0.5762298410064394,0.5340688801165507,0.2746229937552206,-0.39717264062750124,0.19482408486075867,0.060478088029875594,-0.022141311900345417,0.24782426153679588,0.14046188362526266,0.3707548760555955,0.32729568319473956,-0.008106158252143234,0.027839890393706886,0.4284070287580552,0.10422090874576886,0.3285172045077908,-0.08573875969410698,0.18539558803393597,-0.3030096414457937,0.39812600089137357,0.008118389671736552,0.3884843175250219,-0.3999825881947247,0.1001406484283345,0.42518623330068683,0.29789659936238616,-0.02205424820855476,0.2877738843258803,-0.3722182766427693,-0.20524390652442268,-0.20392213726022415,0.41489397930646577,0.6548341501555974,0.19246344705154164,0.3898551004029058,-0.09406144043178176,-0.026839527717426655,-0.15988463415469178,-0.4801332822706645,0.1219941496109399,0.6065536050704989,-0.4898408669175942
Rolandic_Oper_R,0.5974081103137597,0.7291098982047448,0.46426061545794156,0.4966346487942166,-0.03818506463115226,0.4384485271965994,-0.1866741079321759,0.050618861812594826,0.4636793853556462,0.7231253895503825,-0.013350150895564126,0.5855249186974297,0.4400730685138773,0.29152927858043487,-0.027676295621911096,0.8541712130485074,0.3264750127036621,0.6207683395652843,0.4793440704127433,0.7590357863714442,0.6892300369397514,0.11331536856737881,0.7562896029850966,0.47820975818605677,0.0,0.744002846791104,0.2138085017421647,0.13994300538107038,0.10571218685457578,0.4560481225484971,-0.02141211285405052,0.46628507519722573,-0.15631121074269566,0.6285341616852593,0.5964835381617065,0.27933916053692975,0.18995995695695048,-0.08257060444228426,0.7766954194537059,0.7004763985361405,0.8403588215259274,0.7076016819124683,0.6214846747408126,0.09971063909394576,0.2736008708816772,1.0,0.07567169389264435,0.31234724902220046,0.8274010883875432,-0.005259338137943689,0.5792484821748283,0.02777675304432606,0.64087351318638,0.5392839038576749,0.3925343405639922,0.8418966026110934,0.5426338893380998,0.01663029507852691,0.20633727907518204,0.5892285746101458,0.12808416396013597,0.15990901438801447,0.49884847499392415,0.7611704390339785,0.7515076939312536,0.5203586597026376,0.7843638581960688,0.37631794611660613,0.5747847076230371,0.4872416037315721,0.7974618560246926,0.6468266617053727,0.5058438306832027,0.16365221205304928,0.19609748662234067,0.31299299320318397,0.3225707369055043,0.7202886759216878,0.6406674127639934,0.5275976417761896,0.5938282489081176,0.6312066430572368,0.32782936201978147,0.130525062095606,0.21477874006711697,0.6684092306923424,0.5212739524338338,0.6236519901986229,0.7262946552632119,0.5354843063058192,-0.09078788847089592,0.04424400892291541,0.11516193488775237,0.5864577547350837,0.6869920861594747,0.7310430561814708,0.05937830870830778,0.45886172493478594,-0.04437872724575301,0.4048198290380324,0.03233540336083878,-0.037664822353272676,-0.003101258147631801,0.7568756853831906,0.2955704453162494,0.7433991431942246,0.4586836394482276,-0.11436664189399885,0.7776348231816014,0.12928979129171858,0.6606133326814747,0.1253230115889371,0.7136410146818509,0.27532231469827956,0.8133057741400854,0.11598922236517448,0.6523468711915716,0.8924293702543371,0.8436986633959181,-0.1394526471246264,0.7634349293794545,-0.07260121221397534,0.03907450045338845,0.05009662379328721,0.6613035097873943,0.26705760100907944,0.4945446085469445,0.5569611463992966,0.03704583850993284,0.09347837350339339,-0.08527882583869349,0.06350374539311769,0.6324520295130043,0.17314490229424823,-0.032591360277851984
Occipital_Sup_L,0.0060237617880205836,0.20606215134646705,-0.25161798315210476,0.39932910676656114,-0.10127701353468938,-0.2021570750867837,-0.24335282932553529,0.06408297470245798,0.15237311315446211,-0.06333217316910203,-0.26971603846362624,-0.1374734642672544,0.4107439459447369,-0.13910473810120927,0.4822871136348654,-0.030051169634963192,0.3362392212260604,-0.08465070077730179,0.25083410115345267,0.14151371780147115,0.26519898497658917,0.14418055633492827,-0.12297887889046241,-0.2170469814438758,0.0,0.20761074638518448,-0.42520588066809567,0.3975645951698826,-0.21111520801058245,0.09043894230029952,-0.2035854492896052,0.3629125478902532,-0.34198734715060114,0.1419535550714537,0.09989069885991726,0.4210771380482175,0.1741322947565718,0.25008173454177546,-0.012962373531593196,0.0950958445818316,0.03929751099183997,-0.04159036200393134,0.17810170296506897,0.03819698211191735,0.1468874320735676,0.07567169389264435,1.0,0.3804611231730882,0.07416259546654311,-0.3212862307555605,0.25854608901188897,-0.4083705137064348,-0.07598398157084535,-0.27374084150962086,0.1747075814671287,-0.003420151846710682,-0.17225220551641268,0.010793688869954778,-0.299725841174063,-0.26061203924194165,-0.12450259078518786,0.22341910028981316,0.3097583974527458,-0.045950659792851116,-0.10608747208267731,-0.20808980987321962,0.24470556177330635,0.3318168336359106,-0.05146525725504232,-0.0028501701556402836,0.07230609836118887,-0.06873812764326237,-0.15740464933053255,0.3803782265648676,0.5139416996836849,0.1580110729058034,0.17380346840949096,0.012375292100895597,0.03955972337923723,-0.09403712997826379,-0.027987804089192655,-0.06193969003834358,-0.16155191423471454,-0.1647396166304906,0.49205676980068,0.19961801085627917,-0.10918371995479463,-0.03702820753309856,0.22207554155632242,0.022011822548933968,0.34512957075306866,-0.010571569395525199,0.5196399953152839,0.3814438269353896,0.2470057962385949,0.1807663014453254,-0.5884885010962085,0.4095908206629193,0.0394293427733173,-0.006651135883696,0.43574583870241246,-0.1450780309480133,0.30431139381265365,0.03848195658831849,0.16526220106598122,-0.10760377535861491,0.2669822241999306,0.19851387307376173,0.08408531941232687,-0.3267315724401423,-0.11484541298970195,-0.0521614060090598,0.24301449752241144,-0.006363139915553357,0.07874384526016275,-0.1779088860854013,0.06212782617604467,0.09354871974114264,0.13231710283944884,0.0688752635748221,0.16114535143866188,-0.5967324249294387,0.060126226111212586,0.19786379357330186,0.0770082687881714,0.44410577062930984,-0.20954529763692825,0.28958119094831686,0.012391444728587308,-0.3144910818770338,-0.15480786825473647,-0.33670178398972467,-0.05873833427741174,0.4664702047602875,-0.17378480905301943
Thal_LP_L,0.20496403648419273,0.5917479296065103,-0.06848295807346064,0.6998858334021573,-0.10004864625797305,0.04813949637454141,-0.28550840279311207,0.12894086766272048,0.38132414319525487,0.10070897995506732,-0.25216132947445336,0.10684411323995557,0.6084825526753417,0.41987763344129,0.31736500101841497,0.2203973539794626,0.5580945400889702,0.08096734151788768,0.4573826792829586,0.4204825229590017,0.5511226023276704,0.39650661525846165,-0.02169179815404187,0.20921384198823959,0.0,0.550590614387366,-0.352700113943585,0.35786030467878926,0.09695003486794601,0.48783036431135707,-0.25568584140935,0.7314436878237949,-0.4128165615940235,0.4079079272486807,0.366288326815637,0.48272777517409093,0.018431084226805707,0.1591314965615768,0.23965703894497084,0.15122350859428493,0.2289030709749311,0.20376467095720516,0.5496403274702854,-0.06985660791502754,0.39914966737801105,0.31234724902220046,0.3804611231730882,1.0,0.41960280340259754,-0.004829095462026818,0.6499741950074825,-0.3661576514380471,0.05934973120257229,-0.04063037793361439,0.0882384707078328,0.2413641988658015,-0.06544467766736776,-0.2496561500355529,-0.12505337177094922,0.19391588066805177,-0.24861968110047306,0.412478858192859,0.5834422179922247,0.05013651955440987,0.1517700711640202,-0.0353918808099804,0.5354980231482278,0.46913868111008156,0.2129618297876415,0.18216909415477434,0.23496341713089924,-0.058898138671303446,-0.1270884045307901,0.4360860387032931,0.31931907120129954,0.5359284369851578,0.5461593168514344,0.2322369738241625,0.4961391367612519,-0.007346936113837902,0.11787706585669669,0.10715704037972619,-0.1378010157379852,-0.3400369700813457,0.4427074173441499,0.4284393663997408,0.07921136120955559,0.15406644932518498,0.6178077754558212,0.5516569029446167,0.31370629719612503,-0.3006521576843222,0.5657576951277749,0.696196677099612,0.6738559598867465,0.5341808377803844,-0.46735598737586254,0.7758403164283869,-0.02006452649111474,0.10193593776163536,0.45414917433916796,0.03212014408532805,0.5204037817282932,0.4098811087770137,0.2982377632754967,0.05397333367281758,0.6221772010982074,-0.07095336344193312,0.43662916861799017,-0.10173109236493033,0.021886808329990935,-0.12681164483541663,0.4194945376788058,0.1208775362821432,0.4015632463712775,-0.14135538316120774,0.4023175300020017,0.3298117470078771,0.40123281002278327,-0.008696958610961814,0.6396028449701647,-0.45300187668244596,0.0017866122467285292,0.1644574640316727,0.5128896031362785,0.5915731913415948,0.048928697074415016,0.56625108546935,0.17603773376468976,-0.2889471712100359,-0.30568854862391326,-0.3974110836890705,0.08175764099770469,0.5348673366357735,-0.2268141721955342
Caudate_L,0.6002615982611409,0.7141807355869011,0.4682258425138708,0.5368678768644912,-0.05207429949551905,0.29915608491401924,-0.1917971091399493,0.07746314989703104,0.4233483743294062,0.7034741557945848,-0.14895507944473274,0.5065336370751208,0.4574880976610885,0.40951485630575385,-0.09083391374299768,0.803295465864789,0.4117897909070755,0.6155400942492222,0.47678577559935076,0.747992904224094,0.7016197884241449,0.23386409598979102,0.6896274634432439,0.5059361178957289,0.0,0.7506476602565189,0.1567479897492982,0.07086786779555584,0.12649129681445667,0.475685195572614,-0.06502877652552425,0.4379471518086478,-0.18270131434077339,0.6715556314480731,0.5820854278432757,0.34316626052816457,0.055047641596573674,-0.09720680128991868,0.6249680010362219,0.6457558764601471,0.8119280172894828,0.7416446159925039,0.6351275405320654,0.039725955600795636,0.2850342042408798,0.8274010883875432,0.07416259546654311,0.41960280340259754,1.0,0.04294568363334964,0.588568324145307,0.011258624955595828,0.6720533042675618,0.523476182918029,0.2671479497406705,0.7552493088301115,0.5229078828486559,-0.030508267593757805,0.12124983481716838,0.5815223035895485,0.05243947212191774,0.18028061779072094,0.5434154920205321,0.7832817930226749,0.680522595700997,0.5254654820813686,0.7853444981720126,0.3818835603874131,0.5567141658646505,0.6160295271656693,0.8292892347172047,0.6200669519224095,0.5495394027198377,0.09576698194167953,0.19277575521714252,0.32806549521530126,0.42562471334517915,0.676050872859327,0.675731129742128,0.521241468188709,0.7120749699321552,0.6410084580298333,0.26196746766634377,0.04716872795546638,0.23134070894992734,0.7243467522144514,0.5971443820998555,0.6832028373605757,0.704066674599842,0.604391922431019,-0.06972675334497536,-0.0611549356061392,0.16841094567215234,0.6333065467576818,0.6358464840581115,0.7499583034837349,0.0016383292469890516,0.5054156869250701,-0.04386825281351795,0.45257128370489624,0.0875679808129812,-0.07394638283162068,0.08326500510521227,0.7483271296262795,0.32902660863027,0.6779185038044307,0.4056034483202084,-0.1861010084936916,0.7802164858283164,0.1027256654020577,0.6620380333629906,0.07124516485687347,0.7088668170528086,0.33632482224855426,0.7591210331212412,-0.023396410720450105,0.6259749305817178,0.8041505390630299,0.8428143421038277,-0.16393935517173316,0.8031972912624059,-0.11904263769121666,0.15262827224120484,0.12416631138916474,0.6114591194324457,0.2968148615127556,0.4316656340676103,0.5923806460090955,0.05336420752673136,0.07921728731933635,-0.10568833623095282,0.00623884430259332,0.6926636535582393,0.16571363498669822,-0.13609620643754286
Parietal_Inf_R,0.27205316599995943,0.03396549172740929,0.18479371277331244,-0.09405705412756231,0.07868970308682191,0.6354390986242775,0.40691321766497657,-0.23755163383217842,0.20056904055796906,-0.07399692666387879,0.2703618050966526,0.35707767931512885,-0.006136116010351586,0.7384689984310714,-0.006251675703871286,0.0011223824420592454,0.011280197400124889,-0.11922112351135995,-0.018300331293122567,0.06635807590524559,-0.08536503171901824,-0.07707797970985926,-0.04967266902933697,0.7413527909702857,0.0,0.11531355358901657,0.5248375172033587,-0.06562822361293905,0.8418775482876312,0.5720823330153588,0.3112259979130729,-0.062111974858675395,0.6264449475509841,-0.003984473432434892,0.4025532038166154,-0.16341061770460774,-0.06135960808576671,0.1539243076705174,0.20993471027569338,-0.14777985281668016,-0.04795611425621017,-0.020179026721830536,0.19206188674490232,-0.12804641214593504,-0.017266972322726826,-0.005259338137943689,-0.3212862307555605,-0.004829095462026818,0.04294568363334964,1.0,-0.12515700779041145,0.18359331262806564,-0.020288651111230467,0.20614271159911,0.14703659014616594,0.2536662680574023,-0.12924609254528133,0.17320211077591663,0.5888442234936887,0.7053787192320817,0.13331614807445238,0.40282694981507255,0.018603637362263784,0.14370615800349548,0.2656241571570876,0.10071759450426497,-0.2748273666790737,-0.14408894169191774,0.051550045406722526,0.03294521011377185,0.04900262017573342,-0.06288649891251616,-0.12949663743957965,0.1611403397084423,-0.4334976474156681,0.2700462239136791,0.4205538647523108,-0.22685370837343996,0.39550644840755633,-0.13667635166726838,-0.01394371942750264,0.2751134532378364,-0.17346797144838735,0.38264796665941947,-0.6046113265529476,-0.1249093947039873,-0.06771920255829711,-0.10834857179986246,0.21291860570302837,0.38558386985192755,0.270262357394557,0.06729949951893854,-0.12392783753761127,-0.142440235108748,0.07427686455689884,0.16304671295910447,0.5362568737581563,0.02869981818193983,-0.14427178379750613,-0.41517091874240947,-0.2257242022583958,0.2156301506953014,0.10972652882118239,0.4131139172209758,0.0008135672244003692,0.0818811682145548,0.0014969152563531942,0.002803076186633174,0.35983709217330523,0.827347315160103,-0.12760214038089174,0.39645404757199093,-0.2935050114425067,-0.38798809907167553,0.2352731628142783,0.39294987985759566,0.3617372522076551,0.10181469520990578,-0.015872595559207024,0.2138597308802043,0.12415874502107267,0.3878521119811862,-0.3011005384052128,-0.6275695609455665,0.27114624308628327,-0.055226362940813796,0.2631619993842175,-0.12949238487317816,0.5539304016897247,0.0908645494650638,0.411009538971235,0.449256617124977,-0.14192867561148864,-0.08130927193234952,0.23412756225260126
