,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Vermis_8,-0.19071107975631577,0.09632201808471247,0.15914341446592858,-0.002577825398877029,0.26307190956556475,-0.15028959804594344,0.09833172658691364,0.2980857022673697,0.06431347536359658,-0.06972978794067339,1.0,0.14693292133344574,-0.02334564992124181,-0.13243041072092382,0.06949133098609099,-0.09375797283136073,0.3487617471185292,0.042796178277963566,0.08969707646259036,-0.16945284282904308,0.13607573791511518,0.09467558702440643,-0.05132923881364433,-0.27206657972422005,-0.09155009214993516
Thal_AV_L,0.2104843838511334,0.03169676472474978,0.16860859447500498,0.4332584946255905,-0.17546664408600832,-0.06494584977268442,-0.2997672650371403,0.043759844468119855,-0.08234441686451932,-0.006792455162252025,0.14693292133344574,1.0,-0.2226018811530997,0.3464834220521768,0.3245323493203257,-0.20820139410198987,0.16079637932147814,0.03136254407431458,-0.020526295583894127,0.26127062662809514,0.3922819558680315,0.035546182031473424,-0.043554874310293035,0.38481797552132707,0.4420220851405623
Thal_MGN_L,0.014486034835343152,0.3058610771069179,0.054674820552725795,-0.052179245032037795,0.2277396667590067,0.08399371366527086,0.15176307488336493,-0.1700998581696717,0.07030704522399737,0.2190431584495268,-0.02334564992124181,-0.2226018811530997,1.0,-0.1427792362014162,-0.20424421606576115,0.14812865535426983,0.09692540755013991,-0.02458113226749029,0.428893098796996,-0.10758405210228485,0.15720558391575667,0.08884172047953834,0.15915087608838016,-0.11637389993999027,0.04298364837077424
Paracentral_Lobule_R,0.3722852988370964,0.008934702284904929,-0.15501480016917754,0.33353656917365326,-0.22950874595221257,0.24985240173902024,-0.03842466862879477,-0.06915139620405089,-0.026498233716503092,0.1501895763803759,-0.13243041072092382,0.3464834220521768,-0.1427792362014162,1.0,-0.1080976186552906,0.10894628401058662,0.18616928255453277,0.004231768863942938,0.16017216735911316,0.44237955422872016,0.18138256593549024,0.33216436909388747,0.22432756746060667,0.12236674973426537,0.19400458612747956
Vermis_9,-0.19922800320069045,-0.0889825672806567,-0.12064401092121929,0.08317547486620164,0.24985259166012677,-0.3450795831026517,-0.12659493846643577,0.12749702521560533,-0.2184992002777364,-0.09100815445168976,0.06949133098609099,0.3245323493203257,-0.20424421606576115,-0.1080976186552906,1.0,-0.41432666704549576,0.11342882213543212,-0.12544360099188331,-0.4021639058890368,-0.1887879644305165,-0.29151121391801477,-0.17138501994487962,-0.11552337859124664,0.2661149659317284,0.03975818324769327
Amygdala_R,0.5069011716722923,0.24959731871920968,0.2847479502195496,0.11246532066106779,-0.11588830484665305,0.6167916515676116,0.03313789483963861,-0.1433229916237685,0.5499892101406073,0.3774759159081058,-0.09375797283136073,-0.20820139410198987,0.14812865535426983,0.10894628401058662,-0.41432666704549576,1.0,-0.1139944450555902,0.3081174194865818,0.351990521667964,0.28885664582343107,0.16312839093833628,0.28332052860091106,0.44820886418321865,-0.008486566240992638,0.072472486419729
Temporal_Sup_L,0.2003556006989078,0.007840865784589689,0.030474361752899342,0.11329957345413265,0.4685055393880692,0.022700304211550223,0.24234195637551217,0.15826132171700363,-0.20646091436233727,0.04980313830204078,0.3487617471185292,0.16079637932147814,0.09692540755013991,0.18616928255453277,0.11342882213543212,-0.1139944450555902,1.0,0.1856750011087636,0.3564723769083034,0.006132591577124766,0.06316148672908085,0.403863684810625,0.3227675175414173,-0.1441489543342527,-0.08739456522513753
N_Acc_L,0.28874445048828384,0.06865882394917207,0.08074233185294981,-0.04415219810214754,0.2707102320333497,0.09140019817309367,0.1317752454931601,0.14617699535234874,0.16696581356793483,0.2870073818404059,0.042796178277963566,0.03136254407431458,-0.02458113226749029,0.004231768863942938,-0.12544360099188331,0.3081174194865818,0.1856750011087636,1.0,0.12021244255002972,0.10089918110407826,0.06334715736094254,0.43533192098272094,0.2638440974328376,0.012269667877736267,-0.12244382691434308
Thal_MDm_L,0.22573702344504182,0.43521375096538994,0.2994819701843363,0.28394486488877935,0.1670935244936898,0.3679717677561796,0.2723417480927879,-0.06225906330434343,0.12472768738612365,0.19104952544740036,0.08969707646259036,-0.020526295583894127,0.428893098796996,0.16017216735911316,-0.4021639058890368,0.351990521667964,0.3564723769083034,0.12021244255002972,1.0,0.0687117923675901,0.24598257762966574,0.34415870159881673,0.4316554330482806,-0.24018479631694026,-0.11910188721628905
Precentral_L,0.43399229970752784,-0.09066118388378923,0.1347444409681048,-0.040798216994574976,-0.5469707056322637,0.3263693578469037,-0.1173826751536691,-0.07872795216301921,-0.03091003172837412,0.1497338567993645,-0.16945284282904308,0.26127062662809514,-0.10758405210228485,0.44237955422872016,-0.1887879644305165,0.28885664582343107,0.006132591577124766,0.10089918110407826,0.0687117923675901,1.0,0.3626101281836702,-0.045164917727683926,0.055889218545082,0.44946099570949344,0.32053355664633815
Raphe_D,0.27604081316720747,0.14164953623962073,0.31129908548975294,0.24331652990193875,-0.301053349224986,0.15478573516719338,-0.09309702620000065,0.09652669422507378,0.20083468634197477,0.11279365832686568,0.13607573791511518,0.3922819558680315,0.15720558391575667,0.18138256593549024,-0.29151121391801477,0.16312839093833628,0.06316148672908085,0.06334715736094254,0.24598257762966574,0.3626101281836702,1.0,0.09103746984679288,0.09161791438674625,0.09488331594200922,0.3310215283659795
Frontal_Inf_Orb_2_R,0.406328542498699,0.08803231069157927,-0.11211991584158194,0.32013693256175474,0.24247996787447818,0.2934121953778758,0.10715933613867161,-0.056498524617291955,0.2045776784953618,0.4061232389888536,0.09467558702440643,0.035546182031473424,0.08884172047953834,0.33216436909388747,-0.17138501994487962,0.28332052860091106,0.403863684810625,0.43533192098272094,0.34415870159881673,-0.045164917727683926,0.09103746984679288,1.0,0.709872053328564,-0.07188599454951787,0.013356312723140739
Insula_L,0.495512287079646,0.15928738797052372,0.1281859677849922,0.4223497687656664,0.20960849857429426,0.5225889694942651,0.13776186264627657,-0.058742107188903374,0.34979223268702575,0.269473398340022,-0.05132923881364433,-0.043554874310293035,0.15915087608838016,0.22432756746060667,-0.11552337859124664,0.44820886418321865,0.3227675175414173,0.2638440974328376,0.4316554330482806,0.055889218545082,0.09161791438674625,0.709872053328564,1.0,0.01829532852760718,0.04103293500579378
Postcentral_L,0.2912117330600743,-0.02491233989591858,-0.019552800801057774,0.01574143182808797,-0.28660689032018566,0.08971653681288728,-0.361027619509845,-0.1192081998142156,-0.10180003999228845,0.2942103131172039,-0.27206657972422005,0.38481797552132707,-0.11637389993999027,0.12236674973426537,0.2661149659317284,-0.008486566240992638,-0.1441489543342527,0.012269667877736267,-0.24018479631694026,0.44946099570949344,0.09488331594200922,-0.07188599454951787,0.01829532852760718,1.0,0.5522805993735161
Vermis_7,0.19021848527849794,0.032450235999270625,0.11456825860504166,0.1432081429889766,-0.4010618678470919,0.03740037356819137,-0.4045525567085381,-0.19662304820602602,-0.004053364611055895,0.2083960798926915,-0.09155009214993516,0.4420220851405623,0.04298364837077424,0.19400458612747956,0.03975818324769327,0.072472486419729,-0.08739456522513753,-0.12244382691434308,-0.11910188721628905,0.32053355664633815,0.3310215283659795,0.013356312723140739,0.04103293500579378,0.5522805993735161,1.0
