,SN_pr_R,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_R,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_LP_L,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_R,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_R,Caudate_L,Parietal_Inf_R,Thal_VPL_R,Vermis_10,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_VA_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_Re_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_IL_L,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sub_L,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,VTA_L,Cerebellum_9_L,SN_pr_L,ACC_pre_L,Thal_VL_L,Thal_PuA_R,Thal_MDm_R,Pallidum_R,Putamen_R,Temporal_Pole_Mid_L,Rolandic_Oper_L,Angular_R,OFCant_L,OFClat_R,Thal_PuM_R,Fusiform_R,OFCpost_L,Frontal_Inf_Tri_R,Cingulate_Post_R,Cerebellum_7b_R,Cerebellum_Crus2_R,Cerebellum_10_L,Olfactory_R,Cerebellum_4_5_L,Cerebellum_6_L
Frontal_Mid_2_R,-0.195732120567944,0.5443740219333729,0.4723157707770711,0.25559776685297353,0.13960344762159874,0.21253478386845967,0.1370292222196213,0.05375867879002515,-0.0065301658108119455,0.37958454747943426,0.4034190661865624,0.5436997926936309,0.30307729831767605,0.4267092440540271,0.1373605251210026,0.03891680861332764,0.2424020184983467,0.17358457162664315,0.2899734330734836,0.6486632397854386,0.11000620100798966,0.031106955742132313,0.27959500672996124,0.4140291093663455,0.33155913969692924,0.12928061313878586,0.07700438243148756,0.043520826442033755,0.2214346643997975,0.3894253248966882,0.23572258022369477,0.10647406949553469,0.004233237632170439,0.10541269212428231,0.742418713876333,0.09378904546110686,-0.33441523714452603,0.29739944893874193,0.1467170746106832,0.22876864320052087,1.0,0.8233281594800956,0.4857760346424314,-0.022882324703978607,-0.11707462734471102,0.46303640922312145,0.012444495461837922,-0.1354038113667951,0.30596112996651215,-0.30869599414455623,0.5144333546119386,0.3145994381462222,0.6233909067915974,-0.19962754577248967,-0.3660498618853095,-0.2864353683519451,-0.5541852881227632,0.27657610361320134,0.22195284770005444,0.37259461461494164,0.25961867813898,0.2097777370828057,0.11219732217867655,-0.055163336250731554,-0.056116233344016886,-0.6232580694825167,0.5701582189327582,0.1439751470200082,0.023361118160793514,-0.035434402237246615,0.16334194708714134,0.8140605405808883,-0.5375193744082766,0.296654081965036,0.12532739410410415,0.5803876733182373,0.22633144433331331,0.08583131014968905,0.3494374410175292,0.3331326090800337,0.2938016505648971,0.3639423273727686,0.07020668157516892,0.17055997007332407,0.14336054740430296,-0.009038976386705097,-0.4349115478728893,-0.32441362622800163,0.1505725189104639,0.41207228518065253,0.18850078005407897,0.08904635378077518,0.18004609736154678,0.19858973478098857,-0.13475478323955994,0.7783238196089869,0.03868333413804598,0.47937788949664745,0.38840097550871877,-0.03576578921829217,-0.013989051585067294,0.3801913537844891,-0.014893529355280943,0.21195972629175586,0.4032982177671962,0.9194988046083846,-0.08189689242824964,-0.32489006496176814,0.11745220182222675,0.28974496147657175,-0.15602802674250915,0.19207238926465384,-0.14690817185320992,0.09608736209127199,0.5138003720750659,0.40855538550313436,0.38063772498831605,0.018503997050117085,0.23268394653475652,-0.3377559526910765,0.1388242265331406,0.2273197730841516,-0.05628816308205814,-0.29746029670775603,-0.004565186902148648,0.21026920088714643,0.5084939629943227,0.4937455080630437,0.17891975691727988,0.22195132962201275,0.33828569592363505,0.11404320747042791,-0.20378395402099322,0.22345542004447777,0.3178769262030304
Frontal_Sup_2_L,-0.14306165120149172,0.5611260009168334,0.48091881805110676,0.19473427311894445,0.20610245062320412,0.24141101795952222,0.11596049055193408,0.13404129336678175,0.14042590852810805,0.3481948081367875,0.5231591463224131,0.4352477444654881,0.3889034280674001,0.3294762971395061,0.1761567895449711,-0.07200158608196826,0.3890738618857287,0.3223791584089913,0.3081168548709242,0.7073268227009963,0.1370395899423501,0.08688101295356167,0.37154091113346743,0.5340589396173204,0.35890889536142034,0.20826287020582668,0.10711059350192419,0.0768850036086729,0.14827520132072325,0.2669407673752608,0.3029930340666009,0.21866644553080034,0.015527780372895553,0.10336069256874525,0.5899028684920451,0.17587135233591025,-0.1542553858415398,0.41287304155554244,0.18240887235286435,0.1736355071658086,0.8233281594800956,1.0,0.48618395350266863,0.007938950891967781,-0.08606186645465802,0.4184291260185069,0.045515900877629245,-0.06619186070369182,0.38656588204914955,-0.15708157863767477,0.40722692899665297,0.393970162012822,0.8068421020989931,-0.12785143049923056,-0.1799314976884723,-0.1135213665027253,-0.4373054763221398,0.37520777600576016,0.3254023115431037,0.2861462560663108,0.17690552686010327,0.280532445688543,0.2332076484344989,-0.03276802721644076,-0.06050694962285533,-0.46345685322362573,0.3918708403685564,0.18766472025272757,-0.129689017334721,0.07096380902196628,0.18286796562657123,0.762265147340854,-0.4760034114953427,0.33009213858460806,0.18216221394435075,0.4834058158968286,0.30971934906685555,0.09528581143413395,0.3119654500779629,0.33197693439221204,0.41321725551227656,0.3667723926699873,0.12655083724187732,0.19227920919253202,0.06414978547986161,0.14201886750748768,-0.28570478237784264,-0.26133120439961804,0.2949654576388921,0.3453818985906213,0.1726292716002596,0.12022325034314202,0.339228833967734,0.22293228108899116,-0.025639146649015787,0.7084806867738132,0.135626597305264,0.4134145289477831,0.3429076186723114,0.10026401871739542,-0.014591794452163083,0.3458559256427142,0.11714080404959287,0.20838475609447502,0.6631561109632975,0.9005224511896007,0.06393760848434922,-0.12193640007743863,0.16657099239509257,0.36884718534761085,-0.2650268473619053,0.1417586913815584,-0.16616300258291036,0.2042829260222289,0.4908391764888299,0.3015246504884248,0.36443332842304327,0.028562267509412417,0.19002150126488201,-0.21912367390303303,0.25828712565739476,0.13008506930513122,0.06824124916614119,-0.2864410377875886,-0.04391122054293177,0.2841188406140993,0.5066574385841861,0.42562035215776417,0.1677754651773424,0.38641602112509965,0.44014648338994544,0.15434458569775672,-0.07243935468434393,0.37042189163791406,0.3979768785295291
Thal_VA_R,0.1911025455349226,0.41897368384694367,0.7638309033980579,0.6599318261551418,0.5564406357826224,0.6980194427019747,0.2505209873699883,-0.06143842141980702,0.19035006087875933,0.3983978079956755,0.33316146423555726,0.6337823886846646,0.5000992093319305,0.27378663222515964,0.4580442655947672,0.4687215423413556,0.7214979528019,0.6982059406886008,0.6631003214695621,0.5103626702874745,0.21350910115968363,0.4091160914814195,0.6284816778840695,0.5354918958635811,0.2356300649551578,0.5942198053178068,0.2505181470706491,0.1814017284472994,0.5687550966665182,0.3512117386329356,0.2910933385444503,0.457695308843977,0.12244729199073251,0.44379407531597354,0.47083152219974017,0.5380667305148048,0.16020174263426107,-0.0989492514224702,0.5158708032187469,0.5563985727320961,0.4857760346424314,0.48618395350266863,1.0,0.23691376835078587,0.1675180164035169,0.7951526507145168,0.11373091010427272,0.028072890105234293,0.8634467399776062,-0.016727251372568006,0.7558308774018332,0.6583198649504096,0.7026762919291981,-0.22134365844809217,0.12654178954822487,0.07724873937093592,-0.042449766784804804,0.5426103797519997,0.304168594233544,0.3160562616199165,-0.0006958935726167843,0.45653959345076134,0.09984554380982853,0.14485286171015183,0.014145635255357388,-0.1523235416639585,0.7940501702482204,0.4997761446602755,0.126322399409957,0.5023340453354862,0.5483822029791326,0.6462184476670298,-0.11882020644389528,0.19298296741885101,0.40473932898393233,0.8328805033957597,0.7405532240851942,0.5347553994968415,0.30334206320856466,0.7061044732228067,0.5694164073551072,0.7965849043878278,0.202783444175483,0.180741281943248,0.3546936981264937,0.06021357471242226,0.03004564137615208,-0.08610932413051647,0.5753089237796892,0.5710889339730146,0.465811280635893,0.007399170171845361,0.5461888110162506,0.799572573918681,0.09143813243471563,0.48305275866976893,0.033348290370253296,0.4329059855134442,-0.15964090054125749,0.4135051945669882,0.01069097276154465,-0.040344665136741405,0.43176233594103536,0.6508546229837369,0.6601082002758026,0.5702493893473256,0.38591999712926245,-0.04073664619376148,0.6736837734737309,0.3996835603558887,0.006009305075001045,0.26781679614897613,0.11847257910759755,0.5279517861287641,0.8754364887429862,0.6117785019092027,0.692173059666738,0.3599941891877035,0.7028276481983425,-0.18166860483011377,0.5908865916354498,0.08581043351400555,0.42413784469413757,0.11121715850066212,0.2552209136231543,0.5991537718510296,0.6844777139177672,0.6844265999063823,0.6655041788924314,-0.12506336975611765,-0.07239558021779148,0.29198665869617696,0.19450206878682344,0.4286170228867946,0.4801250738428003
Temporal_Inf_L,0.4936495452341563,-0.3735210693748039,0.41170755509793583,0.3560377528943596,0.4829300456859356,0.44508383481859076,-0.2973763053832466,-0.2564589324880747,0.2913076686794721,0.03825085816783541,0.5044572946885051,-0.2339797596942912,-0.11759680181589388,-0.37173731259045695,0.5026494156567262,0.34552523689358217,0.5168555388326713,0.57119945575173,0.4230886134468803,-0.32368567364441697,0.12673920511612163,0.3212397443909894,0.29651695917740345,-0.2633273609422222,0.4879325517003163,0.48308151717517367,0.5073331118517465,-0.2774984575335189,0.14080605661128004,-0.3558320294055726,0.38328716640099164,0.13455609242275082,-0.3898251765254449,0.7492161026677403,-0.17314786468283347,0.4771951183764858,0.4041447890349917,0.1328307058314919,0.2535718643994685,0.3159393196829963,-0.022882324703978607,0.007938950891967781,0.23691376835078587,1.0,0.5352410372756242,0.2421917384657165,-0.379903390849796,0.35929080180763623,0.41017156204345273,-0.009727725554193892,0.03790915321513604,0.1990071515771419,0.34757876041190755,0.6066386567232015,0.431545400150171,0.6710747719726615,0.4093151092734883,0.4750396633648132,0.27609108185255143,-0.3066663808249533,0.7135731532152852,0.35933064706116014,-0.02802417310194804,0.6350592696107197,0.7537941780674279,0.4026260112892225,0.25794737764616266,0.808570212405611,0.427773985400237,0.49328149192058895,0.560958721721502,0.14805153219801429,0.5343199863471072,0.14863562403768646,0.85243877638365,-0.10803935003684782,0.6253727063281648,0.3690907925109396,-0.2587683069164891,0.40721643182865713,-0.08774115568748338,0.4117652796407873,0.19685524713689304,0.6704531146640693,-0.3294427644621938,0.18757338591767905,0.5243386533253112,0.5249683669854945,0.5266610581699714,-0.23669680881534322,0.21912760543597545,-0.32238649272750003,0.6432016767132454,0.49130454385270284,0.6331359908916847,-0.11624015189770436,-0.278727927368565,-0.1409034293425191,0.3137731994519988,0.6550207234030457,-0.4175362037283297,0.5154978848121319,0.6053266791113306,0.5415271115427783,0.5153928081473773,0.1434273910348222,0.5141620787085611,0.3935473394113549,0.5612056128397397,-0.34234895936665344,0.3994490798867089,0.7677486561503226,0.6944381631114231,0.5139686105714995,0.07821271368891519,0.018547552585238526,0.1102535680125675,0.32269966039241266,0.40217596919147724,0.6204478049554196,0.6375548300044089,-0.0641893744595458,0.47551347345656236,0.27062244453986567,0.616607566362814,0.46778525322693726,0.09476905364189209,0.37920508675743714,0.6014904303489786,-0.008305930287761278,0.17420156050474483,0.46508927469692063,0.43807861283147836,0.6771738786834084,0.6971448491452487
Vermis_1_2,0.645461259536819,-0.3671234262637301,0.3447009371398638,0.4094509733402291,0.5970422990526111,0.470640009090941,0.1348541175309878,0.12192716688327591,0.38694642895694786,-0.24539505809379455,0.285453381146731,-0.05174293417236274,-0.19892738370850596,-0.21825750209602227,0.7206146450585906,0.4556474240113961,0.41897948943222524,0.45615611968126235,0.29703689514410103,-0.19763702820814535,0.2114748552175655,0.5228278336550585,0.43546642420631176,-0.07535130218376755,0.1056832138810887,0.544541496673957,0.5501846777280641,0.051555200105568216,0.34337122953832055,-0.24951480974652465,0.23274158586576826,0.18098052339331713,0.05687696622602911,0.44657382945271723,-0.062100389913650196,0.6537371930625664,0.3802052434035847,0.03697618905664085,0.06699468652847301,0.369021970621272,-0.11707462734471102,-0.08606186645465802,0.1675180164035169,0.5352410372756242,1.0,0.23962233035312203,0.06443860947192159,0.4698564144410448,0.26268243497213595,0.21748984604487762,-0.10253258839957817,0.14485177136830474,0.28110559120358336,0.4680269829656671,0.37880663662732666,0.602572894789635,0.5072458662926208,0.3723793648508738,0.17624935667785346,-0.2367046866479708,0.1923124632623957,0.2732735464138921,-0.10017082658986483,0.4226769272396035,0.4304576591026563,0.40762016141584495,0.2933744423920374,0.5024758856068275,0.22609522024846088,0.41677255404107844,0.4453469720606637,0.1197719130131805,0.38891785715297533,-0.18062147650243504,0.48704375768229036,-0.10138878990680149,0.43664712400805555,0.4961597896317139,0.039973800585583266,0.42130975936707643,-0.1352663454535889,0.30570331683390367,0.18031971539999453,0.39208721117337253,-0.005197512498258038,0.18422190609261763,0.41187902558192896,0.6090367058198598,0.31918556376575175,-0.2844402734795999,0.4071065949820153,0.05397111713277473,0.43091501338307536,0.42173106801874205,0.45430628476138485,-0.03293200880564526,-0.06502507675213323,-0.17377263664985235,-0.07513396959536002,0.4618758438015447,0.06235526856960875,-0.03186888582641368,0.7219182715395427,0.5578258239870049,0.3278301354599246,-0.0029961230679388714,0.3940254785212885,0.35655711330064455,0.5738121212164563,-0.24582034654437307,0.6531044453704195,0.5092713576711502,0.6204374051732028,0.43316828265616414,-0.0568187687421045,-0.02451940034070493,0.13408883745726013,0.5095711837365638,0.40093886767359893,0.2505938140367247,0.5374419330705744,0.04234483477115584,0.36697468258580584,0.5426161523316806,0.5134070859689837,0.40204153752081556,0.1101675503545153,0.3164916403945511,0.4151242447637449,-0.18834526980519348,0.044448208564068635,0.4782404464620896,0.44889045001394057,0.4902108801858158,0.3277552713071852
Rolandic_Oper_R,0.34716973353055186,0.33434431235219886,0.7472031700856094,0.8381369675317867,0.5762206651804421,0.726522148428166,0.40191988986408766,0.07242994421252456,0.38897117271333265,0.3482969340435953,0.4275018751843219,0.4076391937722959,0.605586973132263,0.39408920495087696,0.615528061904258,0.5608713962137761,0.6624230307885159,0.7206869511984315,0.6365592359995114,0.40020283253998734,0.2557008222642675,0.6147713496565022,0.5400915510726603,0.38982396380270795,0.3112980122817077,0.7640934919392687,0.3376961485898579,0.24050795199341915,0.7164128997268177,0.36601806828384026,0.5621742823789797,0.36363418477281007,0.28621803997808615,0.5068292989068224,0.4880896141657197,0.5149984173819666,0.39236795422122783,-0.09190955855034007,0.4744915205203315,0.4913955510570509,0.46303640922312145,0.4184291260185069,0.7951526507145168,0.2421917384657165,0.23962233035312203,1.0,0.2855406449481975,0.24952774595704988,0.7738678778441874,-0.015111869848055745,0.5807179851807976,0.7117489187024486,0.6748402841026405,-0.025112242885948814,0.35977464765908707,0.239026350192385,0.16111266890668058,0.7146993631036829,0.46686644399956917,0.41667589127452226,0.014509932571505572,0.622409656557291,0.08793302448174593,0.3317465048501719,0.03832646017172453,0.08388565644002656,0.8594146152032406,0.5652049551708291,0.18077113634831327,0.6284161890356229,0.6657894785141611,0.6517544959003755,0.13777887447358533,0.2852358573210181,0.4205466869244187,0.6084296068355927,0.7397133908188516,0.7356989677656163,0.3955290565335301,0.6609401211761631,0.5172500490444499,0.727097568164148,0.10314447357232051,0.3101191502226731,0.5129097121868786,0.0952309122779284,0.26649923045173396,0.13807180796441468,0.6607877698557727,0.6351157743126599,0.5909749826473444,0.24492326279316085,0.6185332393707333,0.8373369915366057,0.2046154891457012,0.5302870780110581,0.021256996288221794,0.34868630337016915,-0.16183103266779336,0.539651054979927,0.22213072019889646,-0.06581860381567355,0.4194017881952356,0.7929645077804258,0.5876421925169887,0.5764864504115446,0.5601612273521798,0.2306160307677102,0.8098777218679929,0.3091440004071132,0.1374155232157694,0.41113091368583055,0.2047382919016018,0.5680011046196778,0.7239403787530848,0.3952982801521111,0.649216146557946,0.5143253115497929,0.7862083516300907,-0.009877553916386828,0.683287399989507,0.2863649585822149,0.5512047792788096,0.3953651618069378,0.3648899570797641,0.7822522191709264,0.5653000709488634,0.8523916553913063,0.7146772127711507,-0.06681343937293353,-0.07243589351005289,0.5712909576883081,0.46736407122607265,0.5033299036952974,0.5662263054548561
Occipital_Sup_L,0.13877884771630994,0.3175546448019322,0.14654242142868756,0.277616282664896,0.052375525721343595,0.3201540876242489,0.8711902307876622,0.80012965800133,0.41258216338712406,0.11517744748314596,0.013806327561659226,0.23432454365519745,0.2650470628967541,0.1980195760294216,0.06459717234032775,0.022302216387151227,-0.0731854880488882,0.04903642152961681,0.07486269243875932,0.08747320021965582,0.013932545594236364,0.3525882275093881,0.023299378166511977,0.26251681007951194,-0.0404894583231898,0.324139640857164,0.27104530294694834,0.7235894257028784,0.3374231662017743,0.3680962402583213,0.1384778512160978,0.11594507151567947,0.9635734897568268,-0.30891109663322097,0.07466557420607402,0.18083957876093792,0.15315995975964644,0.16234947982048567,0.08797532218495098,-0.038607468126189926,0.012444495461837922,0.045515900877629245,0.11373091010427272,-0.379903390849796,0.06443860947192159,0.2855406449481975,1.0,0.07431583971555233,0.016523816759319205,0.2641499595103641,0.12765614729846003,0.25856718438728477,0.13285972759717468,-0.11219943340711114,0.03023498882961505,-0.07946761186239434,0.0014146311917644272,0.3196944461955145,0.13506301590848577,0.5359365987029127,-0.44988596273089004,0.149811875764753,0.017214668009760906,-0.08132040883564363,-0.46489482233608825,0.013189072385715084,0.20665378905687737,-0.24267577497381473,-0.21050449274888325,0.08281270858926852,-0.20981167585136645,0.009237049536604985,-0.10600645102959956,-0.11704937480694234,-0.3271157385782596,0.09299314505954434,-0.04060401756067124,0.2029545326819369,0.32091560536372055,-0.057528942577540564,0.07757989474517646,-0.08894458354999336,0.03253678369994511,-0.020975194691212343,0.7634771649470098,-0.01503309087214147,-0.0024610001550133143,0.08079680262204517,-0.13500360200020387,0.19892041631123167,0.5014220225528795,0.9277063625470169,0.14349524305690536,0.17161007008664705,-0.20271017561084478,0.14586846962801037,0.2734987601774359,0.06895298737237512,-0.35479156904581893,-0.1682384166213335,0.9287888722341301,-0.41162074780425933,-0.06781241418006119,0.1249431131335641,-0.04133948383699037,0.032406140732151485,0.02355112681201945,0.11407889616394032,0.11041946513760452,0.25295778800095825,0.00698092236239562,-0.15165529792516824,-0.11154558959087645,-0.018132989367039665,0.08407407038604174,0.17279312120483076,0.24720301407007494,0.25796635421072905,0.20513001797182312,-0.23088741606487403,-0.203344525541119,0.31865283887342194,-0.10466136571936434,0.18395845984186984,-0.12258381247056907,0.36859059706440517,-0.041087688502810825,0.10501633166789376,-0.17083764677960983,0.0975122168632865,0.150233021039059,0.02617986896291783,0.16746943698823075,-0.19647392836069924,-0.20897601001820837
Thal_LP_R,0.5419009670500057,-0.32654110012618764,0.19856566159062478,0.3785034409620856,0.3596644229443832,0.24659254578736076,0.09233109843742542,0.2877328377753265,0.5865580156264836,-0.09079769238015,0.3631541789005457,-0.2936630091714043,-0.04085695417878575,-0.20083861678116144,0.5170689498099519,0.33505557726631335,0.23108632472045212,0.4149133562546946,0.12629328343253962,-0.23699027409722423,0.04011823314768017,0.55272680525694,0.35221321464052274,-0.2132957550965725,0.18151118613436068,0.4053165589940305,0.42274052553151364,-0.048351351407892304,0.16224763607445195,-0.4009214536672321,0.287507441191391,0.05632348208905171,0.09338327774569526,0.4050902825038551,-0.16867408141635132,0.25519440175890545,0.5445124404500341,0.2581135749371119,0.030139426305761288,0.22284673567697602,-0.1354038113667951,-0.06619186070369182,0.028072890105234293,0.35929080180763623,0.4698564144410448,0.24952774595704988,0.07431583971555233,1.0,0.20747976714990418,0.027369204577375544,-0.2599658009966119,0.08182753659358229,0.23728850737695575,0.4901657902463317,0.5354456751353202,0.57362588334472,0.477308992938711,0.3909884174552299,0.24897053079942733,-0.3984175869938555,0.24446151130813065,0.15173901170354678,-0.15943435225821917,0.4546030235428346,0.3084516676705206,0.5883373296832288,0.2156323602759626,0.3796759652217995,-0.12160594702125996,0.47265518594688855,0.4563017752613799,0.15248093156738013,0.4720376640065133,-0.06738636212310783,0.28644994413505037,-0.2404685311010716,0.24695915776404972,0.53518876671337,0.06735471885179649,0.3547672827462835,-0.13184361346492168,0.007399901758122329,0.06147669058606454,0.5255378424494731,-0.04598423770437891,0.3231110542330966,0.5486164916382184,0.5822900739363334,0.4233703897139207,-0.16840065486528427,0.1777640563272985,0.11856233030184422,0.40039513685962885,0.24476443955596017,0.5716375291354142,-0.08799135786971052,-0.09164904667376994,-0.16804021654432327,0.0007633757742389939,0.5149554450319765,0.18777168184261978,0.028296850231852435,0.48947975646030883,0.44600770231312786,0.23065690843237455,-0.03615016481101951,0.4709000521036471,0.6191059003381335,0.46802865153664613,-0.23531185074244967,0.32819709667725194,0.4783267096181768,0.452812199054846,0.4341075286821994,-0.13094329759154635,-0.3646239696513723,0.006238693444814276,0.5013761873195982,0.2516268701814189,0.35601602082152234,0.41360363920392546,-0.046887223342668795,0.5089777715244425,0.5640516072127727,0.3775387522052414,0.4312841251282374,0.0912088141436275,0.3722011767801265,0.32614133257822214,0.10804731318950567,0.16745502874717874,0.4607990095250925,0.6406054831445165,0.3627520108399889,0.2818922615159218
Caudate_L,0.39318010525881386,0.19714107162320668,0.7489433253079929,0.6377282538544049,0.6931366328531223,0.683282897958843,0.06374257737689061,-0.17019963060824042,0.2340267167836878,0.27026880005287973,0.41109709302313113,0.31992361357628224,0.45958328920878866,0.1496892976812059,0.552949646321334,0.558988287602598,0.6975681912638986,0.8601636613456831,0.6944598591831782,0.2620147179833741,0.18215371154543464,0.5169060091550634,0.5426048061820734,0.2716829304311161,0.21118604185638137,0.7066820319644539,0.23390982555783751,0.07166583261724982,0.450378645017486,0.08422205283627164,0.35616676781999296,0.3671010291488735,-0.00904483291429202,0.5927074676294626,0.2345611831927939,0.5460971195887803,0.4348252464317855,-0.1550860947826781,0.5190337204490308,0.49846946297461725,0.30596112996651215,0.38656588204914955,0.8634467399776062,0.41017156204345273,0.26268243497213595,0.7738678778441874,0.016523816759319205,0.20747976714990418,1.0,0.005108908719813661,0.47193202147612723,0.5985521711923656,0.7338369527813756,0.025970751861321542,0.4324759362092578,0.40407135997191407,0.2386283234074918,0.5579703855331201,0.39592012694476086,0.1465691534476322,0.08346467282503577,0.44770196968062687,0.15559264904683778,0.33408596868594786,0.2431393613280913,0.1313001784307164,0.6812677762990605,0.6081884033241746,0.2151241598155663,0.756057212979294,0.754141143707441,0.573009572147726,0.1688869899663312,0.24652909678569068,0.5595631439457399,0.5699360709782006,0.755806970408831,0.6261032844552027,0.16411374626858755,0.8052626749054625,0.5030856704633062,0.7622528427545092,0.08576921199588654,0.24691452252733076,0.16614633847065985,0.20545202932812545,0.28487379538682656,0.13226738160511733,0.6853509714595055,0.42023313080819147,0.33160122992433977,-0.05426064630621875,0.633084941503388,0.8127350587966761,0.36670099538629386,0.2938496108815234,0.020752806647333456,0.2101563811435041,-0.14318178627401054,0.6101328078222015,-0.08835004279781856,-0.012484668303665073,0.563791338826761,0.6956067778664942,0.7546836533949668,0.49898741322531515,0.6760825161122975,0.186399817490698,0.7588716466922667,0.21321441954947146,0.052799777142041864,0.35989672456320915,0.280773750398766,0.7623617070313036,0.6921927491213541,0.3448137747447356,0.5701517628847621,0.4417888394454848,0.8067420221167111,0.1336962236363345,0.7304518159432701,0.028838807630210413,0.644702938667323,0.29160419576723445,0.42932510839801497,0.6192126919687605,0.5578747496557502,0.7586615311270001,0.7081307496365288,-0.1710944612870933,-0.1500308627099417,0.4289513559263754,0.4835108096876423,0.5163256942378744,0.5511134492150015
Parietal_Inf_R,0.2621606685642735,-0.11084942942343438,0.0262031966173341,0.10347432270295248,0.16055786244782352,0.1688640423644655,0.23105029066363636,0.194810370656415,0.221890919594752,-0.20433022871512505,-0.0818794021438662,-0.06877565513816106,-0.021840144646592136,-0.09438550344778496,0.13031998714313595,-0.036385436354770546,0.08989987267430996,0.1087057746568859,0.02215795941181734,-0.16899831976526178,0.05710117619591819,0.22611204108720265,0.11705392160262862,0.0055222089345514985,-0.1596372598189053,0.22366429930467052,0.198827236570591,0.2939305565974504,0.10992786115146896,-0.03440928868280565,-0.0020592612389155004,0.18595039713227632,0.2392330893454696,0.04163404417203253,-0.17260433860314922,0.19592102773986975,0.1746538834600017,-0.01996644604250964,-0.052672649232702005,-0.019950601428213983,-0.30869599414455623,-0.15708157863767477,-0.016727251372568006,-0.009727725554193892,0.21748984604487762,-0.015111869848055745,0.2641499595103641,0.027369204577375544,0.005108908719813661,1.0,-0.11853580668518768,-0.0669325554501078,-0.010233918841752782,0.13873194798801247,0.1534776810387763,0.20565881821885787,0.24676073189622127,0.09435499279010787,0.09446279072392036,0.09003844420475218,-0.207795122150213,0.036129263909445104,0.01959717951585784,0.08649740089789947,-0.01812460080383147,0.2763005332651299,-0.031722591348883306,-0.013788736715038337,-0.06502953461600221,0.06315542976321922,0.0644059040654963,-0.18342208667969104,0.21268082883109188,-0.08142231373459442,-0.05158834070943521,-0.11369752211793012,0.1058862290412523,0.0763268041129695,0.045166050059267215,0.016650473964529906,-0.04769735981351115,0.011075441471970827,0.1896574524977558,-0.03426199568918955,0.12527802964526938,0.18523894130396992,0.21619172724971356,0.29757319724936904,0.09102672538825832,-0.08915679244354655,0.1658273704884133,0.21212299196133405,0.11014211052090558,0.12276770068209665,0.07273813184036282,-0.1451107816857487,0.05354849738346282,-0.11345253051699547,-0.30477219321090837,0.05690964199416936,0.17955046707538266,-0.2796845047224202,0.1928249903031373,0.12244559318072432,0.027504422883274596,-0.22735472156175118,0.09739211379094181,0.18096275673305925,0.1480589849636076,-0.04851431740063628,0.17511115656321238,-0.04805367570619509,0.10272478081509187,0.05440292011703238,-0.09568553534536173,-0.06343341973843251,-0.001100303852968748,0.0964575187441187,0.06729370262899419,0.07407638808403834,0.05265462538913944,0.05938859486359396,0.1023338213717744,0.20964052866640756,0.13621176325632847,0.1233263650591884,-0.05075452453826562,-0.073543392857505,0.026085738321853357,-0.07067973101124662,-0.05941933331189715,0.03881643574203038,0.175352097802203,0.040163921622925605,-0.09581680115262954
