,SN_pr_R,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_R,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_LP_L,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_R,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_R,Caudate_L,Parietal_Inf_R,Thal_VPL_R,Vermis_10,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L
Thal_VPL_R,-0.24058802199277604,0.6343075805320998,0.529401672452994,0.5069851849132794,0.17878341990762897,0.49391859850400893,0.32281931905947453,-0.03292830315533686,0.04714661614659768,0.6847835678744304,0.21902512571575172,0.7200829664157721,0.49878840194193075,0.4222667189849313,0.15191788171287074,0.09705286171904275,0.5366212587722637,0.29182761437309895,0.5019934573790722,0.5739867033423466,0.3936625419221493,0.1296496370835749,0.4046998631990841,0.6434122955539778,0.3838815462916597,0.28045465260035074,0.21952637509601597,0.16581905627513305,0.5834510231731685,0.6912003283752401,0.3235399904178484,0.41620341037814784,0.15060018100823203,0.07997991094860285,0.5812043326703078,0.3308448376360663,-0.1492075506174775,-0.017115084654088196,0.45534131451971493,0.4099734289207427,0.5144333546119386,0.40722692899665297,0.7558308774018332,0.03790915321513604,-0.10253258839957817,0.5807179851807976,0.12765614729846003,-0.2599658009966119,0.47193202147612723,-0.11853580668518768,1.0,0.6921884908765082,0.38200152841734364,-0.3443846364108282,-0.21099294707593083,-0.34767183404912877,-0.3411365503609513,0.46699220241140155,0.2286235115615068,0.538895851261421,-0.009647317043404153,0.5585983526879901,0.019841126607513356,-0.023280908668586106,-0.27616148358206305,-0.4541671092788675,0.6615598699222186,0.2668870668925612,0.07981250167708039,0.11266395398599575
Vermis_10,0.09971768470359499,0.38217143827582295,0.5709350372982208,0.6727322234949364,0.4292303381383522,0.6279799553022817,0.3464500842315513,0.09158172798850074,0.4318310041871547,0.6055793079282934,0.5163830319739718,0.3902590791394183,0.5851761183923228,0.24911722710029846,0.4248513341373706,0.23925576630849962,0.6250370588472612,0.5809097909471795,0.5836747733729837,0.3353811290922857,0.5602842968118701,0.4791728372389735,0.4632272836675007,0.43398041024701184,0.5117608276335226,0.5878655260617898,0.47158351145113125,0.1924552562914899,0.577692730823077,0.41557785041496353,0.5610962057001885,0.3309530875230243,0.2320148512481648,0.22053518836265437,0.3323656510877536,0.5526942506909256,0.364065384810678,0.0936105040046249,0.48832822192148556,0.43430521455666743,0.3145994381462222,0.393970162012822,0.6583198649504096,0.1990071515771419,0.14485177136830474,0.7117489187024486,0.25856718438728477,0.08182753659358229,0.5985521711923656,-0.0669325554501078,0.6921884908765082,1.0,0.5290100648537703,0.013233533801651326,0.26984793133832835,0.1095112122437397,0.09020791287513988,0.7557511417950175,0.4589118772109423,0.4016485755817907,0.023956596412186584,0.7715510886480833,0.08887502608775612,0.26538215741971194,-0.13136125062879925,-0.013046099877600017,0.6127604360825857,0.43199526174699515,0.06018710933632547,0.47369317641404834
Frontal_Sup_Medial_L,0.30844755751185815,0.32547063358250633,0.7187342341813726,0.5281631295427475,0.5808761627151813,0.5819493479945939,0.20324208008239328,0.16933280658282251,0.4180768670051202,0.27028562069564993,0.6311505816262091,0.3700495853488086,0.39539765571257734,0.13732243501202407,0.5493760726676412,0.3099118654078341,0.6347802104826109,0.7462141628412482,0.587343779708089,0.48037150343009977,0.1404071576729528,0.45120033426247613,0.6016693027775402,0.41746259519155665,0.3639829769162865,0.6071805343067885,0.36771312648421145,0.14781764279493126,0.3675824642428406,0.0998134410834049,0.42095091730970535,0.3387577364227211,0.11518092635609226,0.4706947370111081,0.43222112882976865,0.5148227148523484,0.238533466040033,0.2990156612746523,0.33432489514786046,0.40853209225461967,0.6233909067915974,0.8068421020989931,0.7026762919291981,0.34757876041190755,0.28110559120358336,0.6748402841026405,0.13285972759717468,0.23728850737695575,0.7338369527813756,-0.010233918841752782,0.38200152841734364,0.5290100648537703,1.0,0.10177160861165,0.20467375586754138,0.3003141097325381,-0.04127471960675427,0.6241255099297697,0.4762973791997465,0.17343580250747626,0.24508109866928696,0.42028793395534436,0.14326155411909447,0.2797257496293727,0.19779114767158795,-0.08326645479464462,0.6381366584547473,0.519863142614967,0.027397431620167036,0.5035150216051035
SN_pc_L,0.5487472825768108,-0.5042756103916766,0.06426727913543558,0.23383360903276323,0.23825256374580128,0.21929994868229422,-0.1593808987301527,0.09785598835778801,0.5252904532908924,0.02558516375046356,0.5425111153911708,-0.4717923518087076,-0.25122410935551487,-0.3819652892753251,0.39911367073106385,0.03675020282936512,0.13643209994503228,0.29929606166285555,0.04544220104644132,-0.5731743875058107,0.3090818418816813,0.40359536325488254,0.08132633207715857,-0.520496243783596,0.4521042644808,0.3592659571007216,0.5994902495724586,-0.13979262434010176,-0.05545612501314441,-0.4569334864703645,0.35547160523095256,-0.02437147656335304,-0.1703106742955097,0.471712796791692,-0.3439384837482836,0.2961427111091132,0.4419465388610105,0.4555433035245919,-0.11546586866188642,0.04903543561200656,-0.19962754577248967,-0.12785143049923056,-0.22134365844809217,0.6066386567232015,0.4680269829656671,-0.025112242885948814,-0.11219943340711114,0.4901657902463317,0.025970751861321542,0.13873194798801247,-0.3443846364108282,0.013233533801651326,0.10177160861165,1.0,0.4722486571317325,0.6685991349708704,0.4743911093558751,0.42222685589282627,0.39829156841936836,-0.3058151010134614,0.6043001760051825,0.2081683568035731,0.0751228701789331,0.6805271143933386,0.6350899970998432,0.5345575873162769,-0.03730469206483321,0.4335232993087843,0.14203975571323685,0.4185397431621872
Frontal_Med_Orb_R,0.6080238984564182,-0.4006124671825619,0.2654670305153439,0.4322405776019982,0.5285598148291274,0.34484887078508975,-0.04134939675617583,-0.10017827572658361,0.4249320532223523,-0.12803986712850163,0.24262347967197095,-0.3923963077711198,0.12254502143888925,-0.15028671935039245,0.4606401299048186,0.46697758615257073,0.35760120829580083,0.59436001094448,0.27041908145821353,-0.3610775490774122,0.1313002633631075,0.6904930993485845,0.2127599930903145,-0.2573862010065587,0.07496665964691068,0.5953623958434628,0.33136500124326196,-0.028775576880005323,0.2164330495981482,-0.2752641625763354,0.311363589765101,0.14453097311694316,0.0026761231533557455,0.46300053506374134,-0.3948491037725664,0.35280810306354365,0.928453611443323,-0.19120833087616185,0.257843717715794,0.1906662216639961,-0.3660498618853095,-0.1799314976884723,0.12654178954822487,0.431545400150171,0.37880663662732666,0.35977464765908707,0.03023498882961505,0.5354456751353202,0.4324759362092578,0.1534776810387763,-0.21099294707593083,0.26984793133832835,0.20467375586754138,0.4722486571317325,1.0,0.791353193923014,0.8180660692663839,0.4035632476301509,0.3091821661028776,-0.18694892813108455,0.003308249865531548,0.365917248565631,0.003377724889013689,0.5765056718977256,0.37675524165224455,0.8629933595786164,0.11329239499052804,0.44556955372640794,0.11891324614158173,0.7403155625669352
Pallidum_L,0.7936237861344936,-0.4880645706134971,0.3243620583798009,0.3347958331529393,0.6135144496129677,0.413361997295351,-0.162605885488782,-0.07219450652388905,0.40358810985725074,-0.2862432780643401,0.3858163726568639,-0.44032846195608066,-0.09191976744592524,-0.34640547979599706,0.5582823761732377,0.4398898213554562,0.3525475988331601,0.6308026971245619,0.324815675615554,-0.497778169538385,0.01675905151925621,0.5898421971811992,0.2460317254920133,-0.41865729414334124,0.14860426968085755,0.6297900883074333,0.4431399184525018,-0.05155796157508236,0.044299499060092465,-0.48822361271703196,0.3066840086880098,0.05695723560426049,-0.12257619793927972,0.6411466655422181,-0.415391106962337,0.4313764825851315,0.7509549847913217,-0.011483002142243775,0.1933475479781201,0.2283648054230209,-0.2864353683519451,-0.1135213665027253,0.07724873937093592,0.6710747719726615,0.602572894789635,0.239026350192385,-0.07946761186239434,0.57362588334472,0.40407135997191407,0.20565881821885787,-0.34767183404912877,0.1095112122437397,0.3003141097325381,0.6685991349708704,0.791353193923014,1.0,0.7386918243811685,0.4101095012643819,0.3383413440321525,-0.3355652051564789,0.2933245702073504,0.2263126361630541,0.07131809143813242,0.6553920401019635,0.594849291707976,0.7702200930659177,0.06214341196056455,0.5688906590643724,0.22097172124698622,0.6588936100242169
Rectus_L,0.6633227890619023,-0.47791511458244673,0.05098017078806343,0.2740952991574599,0.38899223478899453,0.21966791844171749,-0.08868011539764346,-0.11623959513215464,0.28834663852387943,-0.3231174362859067,0.02202331764815807,-0.4939481919212413,-0.03906887325719682,-0.22291995618036203,0.3981962621467665,0.41706651742232087,0.17339210122778018,0.39896265206505793,0.15012840449051884,-0.5562633947420931,0.1191316916317209,0.5536725120473183,0.08160134636795945,-0.4032181046600255,-0.052463749762302836,0.4578606962848229,0.23810415106052696,-0.004234431470020808,0.1464901965647112,-0.3190679938616839,0.14223111188744536,0.062375417292543006,-0.029389216296503394,0.3514163004483148,-0.44890420939932346,0.3892025859715165,0.7922193095754291,-0.32318199673895176,0.08749289241458126,0.08118351971064491,-0.5541852881227632,-0.4373054763221398,-0.042449766784804804,0.4093151092734883,0.5072458662926208,0.16111266890668058,0.0014146311917644272,0.477308992938711,0.2386283234074918,0.24676073189622127,-0.3411365503609513,0.09020791287513988,-0.04127471960675427,0.4743911093558751,0.8180660692663839,0.7386918243811685,1.0,0.21334575550267318,0.1702861284887268,-0.22578743331669124,-0.07492560863479142,0.1617390377147522,-0.02391164610494556,0.35348839220862993,0.29811019871369526,0.8971291152231397,-0.023259632832173624,0.31934242327760326,0.17235860699708705,0.6041041915639119
Cerebellum_6_R,0.4098171319404723,0.20396235584426145,0.6594357206212399,0.8172346420070624,0.5375047818429949,0.7706909886995448,0.4159412369633084,0.30854720512468375,0.7217561170781511,0.4859028039198275,0.7854193702125072,0.2168468441088217,0.4678627992125169,0.11139101044201075,0.6617312551050246,0.2580274969668714,0.6923732557341551,0.6958501372625598,0.5799798251367067,0.13026688542583995,0.4381546051421424,0.6814429968192242,0.5124718482274311,0.23635737618050245,0.6944547076269149,0.8169759254314908,0.7094584491019491,0.23868494435699317,0.6012820617667944,0.16769199502174958,0.8066859813667967,0.3850181327958075,0.29224906870017897,0.5288667582404141,0.24213419449879323,0.5920860046781966,0.4687530644318623,0.3939865630653,0.3978026164743052,0.405674434377746,0.27657610361320134,0.37520777600576016,0.5426103797519997,0.4750396633648132,0.3723793648508738,0.7146993631036829,0.3196944461955145,0.3909884174552299,0.5579703855331201,0.09435499279010787,0.46699220241140155,0.7557511417950175,0.6241255099297697,0.42222685589282627,0.4035632476301509,0.4101095012643819,0.21334575550267318,1.0,0.6694731092718624,0.28434396184559985,0.3217133158102807,0.8027866320837201,0.17622724077303364,0.572467330050637,0.19219156546831584,0.2028096403081011,0.6422111127277903,0.704931586715653,0.11811695716873616,0.6233241944167102
SN_pc_R,0.3770197528172374,0.21991879816912385,0.5307482974079396,0.5622447015768822,0.3699331854102921,0.363182813753237,0.2483406275809199,0.1857342599916368,0.5069578171556469,0.4017571613533558,0.6142730487961662,0.11398433939679418,0.4979662142026406,0.26404031744614126,0.46899391181308975,0.11257503417540299,0.5034989079780904,0.4806599187087909,0.4814387171209836,0.12182715606660621,0.2518527814142897,0.5449516363403288,0.4229518555389583,0.15103416251980858,0.4289425625037216,0.597705686951108,0.4760226001790779,0.09365400061134936,0.4214488029115959,0.14926993557393595,0.6250690607522712,0.28288755337411936,0.10209958108098699,0.4568012401659126,0.2845227887759711,0.3438240220444604,0.33883264027703147,0.3045235660735428,0.16412204582661433,0.27526228171997963,0.22195284770005444,0.3254023115431037,0.304168594233544,0.27609108185255143,0.17624935667785346,0.46686644399956917,0.13506301590848577,0.24897053079942733,0.39592012694476086,0.09446279072392036,0.2286235115615068,0.4589118772109423,0.4762973791997465,0.39829156841936836,0.3091821661028776,0.3383413440321525,0.1702861284887268,0.6694731092718624,1.0,0.20366498225292154,0.2096113736933833,0.5698924601215707,0.2766595118544916,0.5237405008873572,0.12988831284108257,0.17190594434235984,0.4421460827999639,0.5242575834754447,0.024702627281944667,0.515491714135774
Postcentral_R,-0.20231140766178568,0.6409050316584785,0.29721985864707684,0.29124226832327854,0.036303230803934446,0.26917508368720877,0.5385991169183794,0.19350572660235005,0.008376969660048944,0.38970254558294753,0.00488555105413943,0.4844864833783102,0.4967218504512558,0.604296603477882,-0.0748665605314244,-0.10984998399538758,0.10897250809883276,0.025330061970023014,0.2931382065975349,0.38342564704398985,0.18503497082968234,0.14179825396354004,0.0515352431506453,0.4677488670500249,0.08487467194611997,0.24284822386244714,0.0600679889259865,0.45648850891301873,0.47278462449082465,0.8208975350576302,0.2545383358987755,0.20944555312334828,0.4796299583983734,-0.22237014171026445,0.49594958542525996,0.11484991507326378,-0.11958943991500572,-0.09090037577606061,0.2263262635698235,0.015504578729033075,0.37259461461494164,0.2861462560663108,0.3160562616199165,-0.3066663808249533,-0.2367046866479708,0.41667589127452226,0.5359365987029127,-0.3984175869938555,0.1465691534476322,0.09003844420475218,0.538895851261421,0.4016485755817907,0.17343580250747626,-0.3058151010134614,-0.18694892813108455,-0.3355652051564789,-0.22578743331669124,0.28434396184559985,0.20366498225292154,1.0,-0.33780790276006983,0.399107825769023,0.1794879880268935,-0.14727034527555455,-0.5227281372889887,-0.3550899290273359,0.3769124667415011,-0.09213201617527074,0.033425678428741085,0.006673357016942301
Cerebellum_8_L,0.13111576886647125,-0.27184962766347986,0.2021244475200811,0.1393462853454696,0.12468854301253003,0.1589430739243058,-0.3376515636604376,-0.12829104937351185,0.23401785200828112,0.18665106530006653,0.618085234776473,-0.1848137161613321,-0.20102556649719572,-0.33966974975544717,0.24212313673667352,-0.005456583460433219,0.20666144512727294,0.21163392476030551,0.11517966895723204,-0.21678740932397067,0.14778536656721739,-0.0008838647883825255,0.08854432765902966,-0.3241592816906874,0.6247384530790667,0.12797363215546864,0.36084075924890574,-0.36278272041837456,-0.1331121658870421,-0.37838678710857937,0.31859188365450414,-0.06327488964980721,-0.4554842124241416,0.5425530365249638,-0.0031660178898382557,0.08792590025682485,-0.029723661876793407,0.5409460908620822,0.005571032397564193,0.0855807520078851,0.25961867813898,0.17690552686010327,-0.0006958935726167843,0.7135731532152852,0.1923124632623957,0.014509932571505572,-0.44988596273089004,0.24446151130813065,0.08346467282503577,-0.207795122150213,-0.009647317043404153,0.023956596412186584,0.24508109866928696,0.6043001760051825,0.003308249865531548,0.2933245702073504,-0.07492560863479142,0.3217133158102807,0.2096113736933833,-0.33780790276006983,1.0,0.13701574603640548,-0.006503340971266187,0.47613997799558316,0.6847167803185723,0.007777332956931701,0.14346052076316576,0.5497310816939347,0.27334516681271387,0.13127244789855533
Lingual_L,0.15548150738461705,0.2946209456470987,0.5744208878999106,0.7015923990413999,0.4156812688037074,0.5477895374419652,0.3270681324350876,0.018728793827935186,0.4566264281040775,0.5816020625845633,0.5577112642485146,0.3096228103834185,0.595124135647162,0.35558995989985864,0.5173538204971393,0.1697363302012174,0.7089832393005648,0.5069228857905553,0.6271460774012302,0.2868625986682043,0.5107909085530562,0.5439591083929092,0.4704453167607028,0.4175902774272982,0.5770248999719068,0.6365143949587697,0.5347424759879202,0.08021006949927391,0.7188659098414943,0.4096713821664438,0.8081536413076275,0.46013483807383054,0.13102270596536278,0.33271785553706074,0.34734537103601626,0.5330557903583242,0.3938506991330221,0.08667711563589786,0.4115082193138021,0.38640781531108753,0.2097777370828057,0.280532445688543,0.45653959345076134,0.35933064706116014,0.2732735464138921,0.622409656557291,0.149811875764753,0.15173901170354678,0.44770196968062687,0.036129263909445104,0.5585983526879901,0.7715510886480833,0.42028793395534436,0.2081683568035731,0.365917248565631,0.2263126361630541,0.1617390377147522,0.8027866320837201,0.5698924601215707,0.399107825769023,0.13701574603640548,1.0,0.09557272492760044,0.4911041467023659,-0.004941513674757649,0.09823703100079202,0.5629746407526791,0.6324239696924213,0.17396619701650962,0.45870612497846813
Raphe_D,-0.00010714965586122202,0.21841454379702227,0.07925501522133716,0.03386443891301452,0.019302937835745212,0.07698597638343775,-0.033404044970009907,-0.08711441800987224,-0.025674084378171987,-0.0027551941260995946,0.23698355086514614,0.04559772094189963,0.3133595948893344,0.1266824109940739,-0.002482643830422466,-0.2229611256254179,0.07619534920708537,0.08770152492810838,0.021256825162416462,0.05834359095161628,0.1595629978951537,0.06923919580914686,-0.018756681360387144,0.018197025348621547,0.11893480101256326,0.21705955231352156,-0.1463990520484365,0.17497432791940232,-0.07932655532087798,0.0037765372872539107,0.19237578052960191,0.06027653918918548,-0.0628587191931056,0.12236337956188473,0.07454123730499969,-0.031907825055388306,-0.07797667086190108,0.1072406227800185,0.1404285503545469,-0.2130310868742762,0.11219732217867655,0.2332076484344989,0.09984554380982853,-0.02802417310194804,-0.10017082658986483,0.08793302448174593,0.017214668009760906,-0.15943435225821917,0.15559264904683778,0.01959717951585784,0.019841126607513356,0.08887502608775612,0.14326155411909447,0.0751228701789331,0.003377724889013689,0.07131809143813242,-0.02391164610494556,0.17622724077303364,0.2766595118544916,0.1794879880268935,-0.006503340971266187,0.09557272492760044,1.0,0.011787530483915093,0.009736442876296254,-0.0850933806034214,-0.005213847788699021,0.14558388655325563,0.10280184769934647,0.13852141013802907
N_Acc_L,0.557102228159838,-0.3553148982147317,0.4127786334715478,0.5147002365698062,0.515145918823766,0.46002074920412417,-0.016054614296005507,-0.054873595342374355,0.4781692082149615,0.16322175430240002,0.5585283647036339,-0.20791937935959953,0.03124971624343722,-0.10134754001622659,0.5661133126775256,0.3420306812204052,0.4783000620744533,0.5604795754850658,0.39608111749892183,-0.24962561868946542,0.21470595857642372,0.5345861443073635,0.3243132302695832,-0.20153562323341867,0.40997909130479004,0.5847422940531279,0.619582353348251,-0.09131205289569301,0.26720948178967924,-0.22218143824770586,0.46147452604021655,0.1360034510472719,-0.10343796158105914,0.681940322879171,-0.135239698869573,0.3448239016317164,0.5687767816998306,0.18848198938475016,0.21788801614450434,0.4024438125851341,-0.055163336250731554,-0.03276802721644076,0.14485286171015183,0.6350592696107197,0.4226769272396035,0.3317465048501719,-0.08132040883564363,0.4546030235428346,0.33408596868594786,0.08649740089789947,-0.023280908668586106,0.26538215741971194,0.2797257496293727,0.6805271143933386,0.5765056718977256,0.6553920401019635,0.35348839220862993,0.572467330050637,0.5237405008873572,-0.14727034527555455,0.47613997799558316,0.4911041467023659,0.011787530483915093,1.0,0.6259301502925395,0.47564285556765556,0.3037806033347344,0.6533084189258715,0.24747188827631034,0.6054422449220889
LC_L,0.457636597303082,-0.6130069890373729,0.18082291980569895,0.15531304854913178,0.34431464881870166,0.25781609120363796,-0.4667816663058338,-0.30644466503086,0.17678037469243807,-0.18129445575120234,0.39630578844367176,-0.38975863325655696,-0.38360059212843883,-0.4968518543618125,0.4021332754924866,0.3266906495659584,0.21327244796977712,0.3857250247127073,0.0887684942552251,-0.4148477700281819,-0.011718371095074977,0.16707626666445047,0.0581770221629942,-0.5144605069571095,0.24381895808635323,0.2904939645606889,0.2808113512773848,-0.37171647497659505,-0.18759344065874559,-0.6365181687492484,0.13010666522114023,-0.05058684558109459,-0.484120689921152,0.6992384706018089,-0.32889960040243105,0.24364647788371768,0.3041191813436267,0.1724608470425483,0.04519180000911202,0.14749901360601853,-0.056116233344016886,-0.06050694962285533,0.014145635255357388,0.7537941780674279,0.4304576591026563,0.03832646017172453,-0.46489482233608825,0.3084516676705206,0.2431393613280913,-0.01812460080383147,-0.27616148358206305,-0.13136125062879925,0.19779114767158795,0.6350899970998432,0.37675524165224455,0.594849291707976,0.29811019871369526,0.19219156546831584,0.12988831284108257,-0.5227281372889887,0.6847167803185723,-0.004941513674757649,0.009736442876296254,0.6259301502925395,1.0,0.3788238841732554,0.05557883527025742,0.5578427113269673,0.4096209452530488,0.37107039110390116
Rectus_R,0.650946457311584,-0.5808908449728616,0.018587295698164488,0.2382178967544365,0.3418934812327819,0.15626286990458094,-0.07244538201064976,-0.0092219808492386,0.40236672289866315,-0.3414421935671298,0.05363308183250151,-0.6024693767701269,-0.0970138441357079,-0.34132657376909864,0.33440044540710473,0.34631467191464116,0.12783619649551742,0.3575896837334002,0.05405832367937951,-0.6116509373826946,0.008424507518897801,0.5541679915830913,0.07569793999526074,-0.45844749342620167,-0.05588893387755042,0.4152849779422494,0.29243292541753,-0.011301312810608822,0.043026167354412205,-0.4516726240370983,0.1240940504447906,0.010407231934887705,0.007381060704998011,0.39820735107992017,-0.5730863736859246,0.25014794120977335,0.8378854507153634,-0.17234950723846065,0.053434758381789196,0.04662400777560736,-0.6232580694825167,-0.46345685322362573,-0.1523235416639585,0.4026260112892225,0.40762016141584495,0.08388565644002656,0.013189072385715084,0.5883373296832288,0.1313001784307164,0.2763005332651299,-0.4541671092788675,-0.013046099877600017,-0.08326645479464462,0.5345575873162769,0.8629933595786164,0.7702200930659177,0.8971291152231397,0.2028096403081011,0.17190594434235984,-0.3550899290273359,0.007777332956931701,0.09823703100079202,-0.0850933806034214,0.47564285556765556,0.3788238841732554,1.0,-0.10983978600693817,0.3035674781825063,0.0481708066180041,0.533217876856428
Frontal_Inf_Oper_R,0.26615241123934547,0.3491104662654587,0.7531473269398136,0.8364299916807377,0.5295024213911995,0.6341470345515613,0.45312258426052576,0.10919234557492911,0.40591490169541133,0.43050153870489366,0.39810888652950405,0.5577093636814636,0.5096934729803074,0.39738132314234054,0.5923152125247766,0.4996715784238729,0.6747044390329185,0.6145866850584097,0.6724593409061598,0.4582468828171463,0.26002144728716575,0.5662781201014784,0.6499477658134056,0.45918058917506915,0.3298226080388185,0.655730516621443,0.43008375712848124,0.20880467450318949,0.7840290831139481,0.402183169993095,0.45466535294196697,0.37841850408546995,0.22910135815369936,0.48835922251691083,0.6591369538827294,0.5098066514233435,0.1629554904831403,0.03294133793405887,0.3683245186213979,0.5621245218554676,0.5701582189327582,0.3918708403685564,0.7940501702482204,0.25794737764616266,0.2933744423920374,0.8594146152032406,0.20665378905687737,0.2156323602759626,0.6812677762990605,-0.031722591348883306,0.6615598699222186,0.6127604360825857,0.6381366584547473,-0.03730469206483321,0.11329239499052804,0.06214341196056455,-0.023259632832173624,0.6422111127277903,0.4421460827999639,0.3769124667415011,0.14346052076316576,0.5629746407526791,-0.005213847788699021,0.3037806033347344,0.05557883527025742,-0.10983978600693817,1.0,0.5681818674174347,0.1955465912677083,0.48011880458542455
Fusiform_L,0.501797186954474,-0.100624960567903,0.645257846505485,0.6588543710017162,0.5992030328182467,0.5872685817675289,-0.04249753987219138,-0.18786510810123097,0.4225771514724994,0.19407509625167552,0.6474909906182872,0.07553701435280806,0.2978866504689681,-0.05456866423212152,0.7146658215501418,0.44978463354221954,0.774891015706623,0.7157562975031118,0.6100779817086823,0.032069684516007474,0.18808197261806958,0.5113668833772669,0.5591487390778958,0.07621160378464845,0.528573288491213,0.7133646911283582,0.4856654177089319,-0.13584667184081903,0.4855771610054295,-0.1344940804765197,0.6716569849758772,0.3504310972837149,-0.24141251335959701,0.8531632461245034,0.17125557207636544,0.5401285918066758,0.4040583444409362,0.1051276673062692,0.35589442525071985,0.45552246720920636,0.1439751470200082,0.18766472025272757,0.4997761446602755,0.808570212405611,0.5024758856068275,0.5652049551708291,-0.24267577497381473,0.3796759652217995,0.6081884033241746,-0.013788736715038337,0.2668870668925612,0.43199526174699515,0.519863142614967,0.4335232993087843,0.44556955372640794,0.5688906590643724,0.31934242327760326,0.704931586715653,0.5242575834754447,-0.09213201617527074,0.5497310816939347,0.6324239696924213,0.14558388655325563,0.6533084189258715,0.5578427113269673,0.3035674781825063,0.5681818674174347,1.0,0.37887500992551426,0.6483323273804973
Thal_PuI_R,0.17929317777766904,-0.1813483863548859,0.19724396442037578,0.2011628366634585,0.22421609343115145,0.2254811537207646,-0.2011931219572938,-0.37850294828440284,-0.13914216376403737,-0.07289927167249827,0.07384834226433545,-0.05247058983067976,-0.036651214308913334,-0.04744219736778008,0.259417725809032,0.30899398567924063,0.1774685715383816,0.20573424115433991,0.2490755136100248,-0.16635194157798902,-0.0030469705923514916,0.0486473651659504,-0.09265914669433213,-0.20942284870217515,0.08479670533631846,0.26329939445359946,0.0435730638500725,-0.09221156196931064,0.14540620715031913,-0.053134274463078314,0.18194118358721093,0.04136898720422343,-0.2649425577112211,0.3399353556918078,0.023237824934433368,0.18156570192118165,0.0583884271092443,-0.26157136833286343,0.24239248450216241,0.1243385763400704,0.023361118160793514,-0.129689017334721,0.126322399409957,0.427773985400237,0.22609522024846088,0.18077113634831327,-0.21050449274888325,-0.12160594702125996,0.2151241598155663,-0.06502953461600221,0.07981250167708039,0.06018710933632547,0.027397431620167036,0.14203975571323685,0.11891324614158173,0.22097172124698622,0.17235860699708705,0.11811695716873616,0.024702627281944667,0.033425678428741085,0.27334516681271387,0.17396619701650962,0.10280184769934647,0.24747188827631034,0.4096209452530488,0.0481708066180041,0.1955465912677083,0.37887500992551426,1.0,0.17669529932479866
Olfactory_L,0.6356334543690316,-0.12448856462192676,0.5035665463208661,0.6339385918199792,0.6434858644105808,0.6139827629910602,0.05599375939935678,-0.0440419127237301,0.45922678841157055,0.12764144232534683,0.4497604675044709,-0.05646223915390704,0.326013230647496,0.015349650016889904,0.6381251646536173,0.554789137060144,0.5723236754176049,0.8134166730533341,0.5374761180792109,-0.09072361661660898,0.23859931666307246,0.6610415681189233,0.41177395938969397,-0.01623418740515661,0.28526210501785343,0.7420802186810238,0.38658499373076594,0.05120618702239909,0.4243094766584131,-0.09506886266879773,0.4329224137045802,0.2552405961355792,0.04654693053494902,0.6270504133411565,-0.05079544199356933,0.45688543845395907,0.7071366047532825,-0.07630897272606696,0.3885763950623016,0.4443371933515119,-0.035434402237246615,0.07096380902196628,0.5023340453354862,0.49328149192058895,0.41677255404107844,0.6284161890356229,0.08281270858926852,0.47265518594688855,0.756057212979294,0.06315542976321922,0.11266395398599575,0.47369317641404834,0.5035150216051035,0.4185397431621872,0.7403155625669352,0.6588936100242169,0.6041041915639119,0.6233241944167102,0.515491714135774,0.006673357016942301,0.13127244789855533,0.45870612497846813,0.13852141013802907,0.6054422449220889,0.37107039110390116,0.533217876856428,0.48011880458542455,0.6483323273804973,0.17669529932479866,1.0
