,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Thal_PuI_R,Lingual_L,Red_N_L,Thal_VA_R,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_AV_R,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_IL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_R,Thal_MGN_L,Hippocampus_L,Thal_MDl_L,Vermis_4_5,Cuneus_R,Thal_PuL_R,OFCmed_R,Thal_LP_L,VTA_R,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_8_L,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_R,Thal_Re_R,Cerebellum_Crus1_L,Olfactory_R,Cerebellum_7b_L,Thal_VL_R,Cerebellum_Crus2_L,SN_pr_R,ACC_sup_L,Thal_IL_R,Thal_PuA_L,Cerebellum_3_R,Raphe_M,Cerebellum_10_L,ACC_pre_R,Cerebellum_4_5_L,VTA_L,Thal_LGN_R
Precuneus_L,0.3058225567384062,0.18599974883000134,0.39053070261770734,0.5865573430888329,0.13487403855203578,0.5695603265797585,0.7929904880093147,0.08296564595391422,0.19716094063195555,0.4022623636399408,0.459311064053176,-0.04166026266474768,0.612527964277189,0.7537593978650294,0.45343062607819806,0.25818203126313305,0.5759399337469748,0.40851838808507884,0.09555902194621829,0.7845541032060065,0.4143997175241721,0.4515072491440391,0.6121880190460044,0.858661752493351,0.0994354517349328,0.5743850434091055,0.5943237609805758,0.9341844582992571,1.0,0.6191833192343728,0.44336013104249916,0.08838026042849632,0.7944400909889213,0.4333575506442724,0.6755234049840984,0.08548726460329369,0.5964356035620421,0.4340647848597877,0.6943176021165856,0.787963972090985,0.29530906634079174,0.2604990454973961,0.3301474088405681,0.3885684067993158,0.5829203849912642,0.7767752343913055,0.5900147787441276,0.4382366580936124,0.8268632716174659,0.3804079955912855,0.2555058604340757,0.7295445435118105,0.1393555308999129,0.10234347650689922,0.14978452425067965,0.12658334522580003,0.502682776496546,0.35561000669629445,0.809021507442579,0.4161586613666214,0.6584778143722892,0.458582304003665,0.09956947965657618,0.36181430781257723,0.16848954513905426,0.6695121000011022,0.4005743896378126,0.08935584538747758,0.3333452858072959,0.32551767919674274,0.6399780267419459,0.11889422164882141,0.5830708725141713,0.571990236107621,0.20472554144089192,0.5195203724644766,0.3300479021875643,0.8029404892277151,0.25001391090155217,-0.02561165733951809,0.4405481040416543,0.11841755474188506,0.7159576270702245,0.63509319948531,0.36697760334212326,0.18433561095907736,0.5241697372735716,0.10205702811486028,0.36202291238490886,0.6909253750494087,0.7389381009589133,0.24387442660596592,0.5188461060892843,0.5363276592705247,0.7503828649979212,0.8230187637309612,0.21984874989054945,0.6377170431442623,-0.029902446510239652,0.5283134690057809,0.28412412619063243,0.47032743226936174,0.3895949874121343,0.23343211969910346,0.008790894669289158,0.6776756787989865,0.4554686743814796,0.5918496310583092,0.4096733079191858,0.11617467457326336,0.4813503262851043,0.5190914441961706,0.6020852233687985,-0.2019650833479698,0.20000457982865494
SupraMarginal_R,0.4242092047390745,0.29755474484827665,0.3837014288108661,0.8034844224891721,0.18142023314792755,0.7289961154004311,0.5338608898768794,0.051252819050355176,0.27498140442003655,0.40053380355208046,0.23722727389192597,0.05319104414048228,0.5609263262519668,0.5919004922862295,0.5701312292491386,0.2584447983976049,0.5298166408629134,0.2903189467220941,0.10193950345444648,0.7590198796452868,0.45656026683577344,0.4718775515838483,0.6342951870462912,0.7508538476649723,0.1377136498382472,0.5939176641822635,0.5281232971836167,0.6229895061541111,0.6191833192343728,1.0,0.2937101992640983,0.06735463584919431,0.5648914103537452,0.43025956778148583,0.689997121918508,0.10167534615923639,0.5755418053235797,0.353505582068187,0.7011085254159537,0.6143906736293886,0.38345411754437786,0.3549358538271774,0.2924943132180252,0.6017942517423287,0.681849057358868,0.5013999115823334,0.6975026079843429,0.4313818417767468,0.8389732289277566,0.2440769396435796,0.2751790223597538,0.5888075957720325,0.21738085308692198,0.11635041888041535,0.21561310349266066,0.15843531409322667,0.3633761865618433,0.37581249564262026,0.8423916203705528,0.4280842232293917,0.5029500354286323,0.3758915850753632,0.2831480980400936,0.2934406426245529,0.14263611056323355,0.7324308849566112,0.3958094077099396,0.09486990277223074,0.2892672154892505,0.3001955388639852,0.7321666298212075,0.11876567264424409,0.6800046403091466,0.4376121746641049,0.2664469979083016,0.1338141876712409,0.2701803382758202,0.7333742100463281,0.2647391019344651,0.17132051498566864,0.49088723220593045,0.13266124169985977,0.597423309771734,0.33167345383232577,0.643270202895438,0.2599676386465434,0.6178129113897716,0.17300167076988812,0.12673128886558524,0.3936868063575316,0.3655599181806819,0.44319784142047364,0.5528960216005595,0.6903426989311617,0.7890064383142344,0.6364171546599184,0.27724933155216824,0.6458962717132368,-0.04675792021853629,0.3107459145949408,0.3626122771639638,0.37722954703944556,0.5069885307024304,0.11412274996912115,0.1400400464590255,0.7426050873144896,0.4958234005445427,0.672835557645878,0.612061292555052,0.21075329668818815,0.5937932257070735,0.5582112418909136,0.5930158615153649,-0.06392308884233612,0.30445030873875556
Vermis_6,0.11926880435235179,0.3003299419087858,0.29175415203359256,0.4290431112373229,0.0007688845276337155,0.25589117388549854,0.6341854541849505,0.623272004202785,0.6892733822234869,0.1845723158001645,0.7154185845077898,0.1336462393473917,0.38523017246998514,0.42149990982694824,0.4551392060387535,0.24783222972293933,0.5373025089866511,0.05566140749682893,-0.000432354111912425,0.41770929421349556,0.3440314309944322,0.16523529578455726,0.40913475718880793,0.3947738159738966,0.5074202768504071,0.4923405745247574,0.3574332770449494,0.3711354379945194,0.44336013104249916,0.2937101992640983,1.0,0.0775235614283598,0.5723433731381786,0.4512603276352551,0.49535884548023545,-0.02412476866584519,0.7265412160685492,0.22002376515434996,0.4890713382449647,0.44184042676384727,0.4014884152172173,0.4274529421318083,0.3023403055776013,0.18393677103441108,0.4323339720538247,0.5025286416546118,0.4632419153891528,0.48469979654173156,0.2765302881621889,0.811550446633287,0.2735966974441632,0.44307275786013345,-0.12114583837159171,0.07722429191051702,0.15081640645738134,0.04333874001110951,0.8927172677242224,0.3050685179713124,0.32946024104591476,0.4682245508897666,0.7626172813339421,0.03391306388014957,-0.03448388081568052,0.20220120924563015,0.14118082590898187,0.4505454679876296,0.6946796733057119,0.28194876688896153,0.05601107110782307,0.4664827660075588,0.3825231514860027,0.09602326741839462,0.4069989828428029,0.5379236338593466,0.21007961187726057,0.28617785116828964,0.7275259165573745,0.3248638875886452,0.3331754589708288,0.27279921660711226,0.5262232217863752,0.15189217473164784,0.7474405418245951,0.7516133632620393,0.26740752792590733,-0.06834529819162022,0.3278261912797422,0.1885300083878067,0.256684489925824,0.6122892404012299,0.5138630030133287,0.6911282239818068,0.5614106013856078,0.4354061027904892,0.487131622387981,0.17271293067230312,-0.06319394938041396,0.696348671789852,0.013433469436159156,0.8341248913145848,0.15460429214336904,0.37584496254350375,0.2469654920769374,0.6921094471289688,0.13009302387779162,0.34219106694487694,0.2328505735316337,0.3989466950811031,0.4682208369402401,0.21969347202444697,0.42228145271685785,0.2783158615989618,0.5763146858309924,-0.09369591435681748,0.46583147682825926
ACC_sub_L,0.1987044440673556,0.3597908973096478,0.49514983177360644,0.27236841504143217,0.8024134387409874,0.27899954695645623,-0.10339812054235116,-0.24980051570440348,0.17913433181828597,0.4343423584299475,-0.061127336088588814,0.7735194802825262,-0.14375331768841765,0.1797233889806822,0.4810238285323628,0.4858480388727848,0.4395933122491654,-0.12805596664017366,-0.1818266282301071,0.19403913700625725,-0.205289227227057,0.3907464405228966,0.2011602335280291,0.1768097319393031,-0.05101087677724208,0.4151770153866488,0.179138430025612,-0.054149267201415635,0.08838026042849632,0.06735463584919431,0.0775235614283598,1.0,-0.19217124249573647,0.5503481385950109,0.41096626645437134,0.19789337691616685,0.004681626360153856,0.510042174956939,0.4306770474081952,0.47307686969657375,0.38418141131070394,0.1733604191129472,0.7688776960007417,0.4594015708736212,0.18444209146070747,-0.24970239004800984,0.34834929258893305,0.658039028702614,-0.05875769066832095,-0.00930210093377022,0.5234087608165913,0.4076720559116962,0.5097558623465552,0.5054886308576678,0.6454741518691031,0.6905197290657089,0.12870282078891088,0.6778270288863896,0.19067857259481671,0.04493076718773271,0.0475992569739821,0.2070889493473712,0.6397001068874336,-0.2503604878732753,0.6246822724557107,0.26984356667339915,0.3942687493688847,0.34486240860773065,0.3630864023908037,0.3720422354609575,0.4947747731626406,0.2944946690573738,0.44762537890102055,0.25130329989414235,0.5628628895119636,0.19012501670450135,0.1570555506965982,0.14867098544376928,0.14039325303040476,0.6393526903583363,0.5503729091050956,0.7405030129266494,0.3058661558221673,-0.2943569773153683,0.4780441795127283,0.5062643715137091,0.44800054620589663,0.27580133050388683,0.4078946997123208,-0.11971944112973133,-0.255846417448853,0.33337634960156676,0.5137354857624264,0.4368495202057721,0.2552204095363272,-0.06351048130259883,0.7883680534924589,0.25758437736646733,0.12238387337845943,0.004344478019885899,0.5699111061269154,0.35235125483357843,0.7372875608408791,-0.08142635025227911,0.3582706279039586,0.38929840626320367,-0.12143874089228415,0.25961149883942397,0.3213351779321623,0.26095551686578944,0.37130161809701895,0.6497931008735712,0.4014006169551512,0.35599122080589757,0.20396968499396004
Occipital_Sup_R,0.21778862883391648,0.0636550042216929,0.2707405952851335,0.47763208572745475,-0.18080790882654083,0.44241148925351403,0.8794134521297059,0.33891617053758694,0.3808508405301961,0.151047119181348,0.6138117879098282,-0.30263233447694937,0.6201246552389497,0.5293103881904564,0.32945068504707714,0.12964586188716204,0.42185020835426656,0.3587325994697366,0.04304701758332765,0.6162015402157389,0.45318061631915385,0.24356807050303536,0.4647142589736667,0.6856623058077036,0.29525130571687896,0.4283042919764048,0.4325031789178817,0.8399044228598456,0.7944400909889213,0.5648914103537452,0.5723433731381786,-0.19217124249573647,1.0,0.2544582498460363,0.5265907232522007,0.03962056081419517,0.7428941385934056,0.20430608872775177,0.5692860022232306,0.4924995271094749,0.14686843704990535,0.1604827126906184,0.02139605605179724,0.3196837526035852,0.4245784663709551,0.8431311110301405,0.4677020884634397,0.19175718678294515,0.7783359161081249,0.5243748592516446,0.042267611682265734,0.4683100757121167,-0.05830958285976821,-0.16558362868394352,-0.07298394670768288,-0.04955450816820363,0.5914756020960803,0.11669049302043362,0.6550320489038098,0.4968483939609157,0.7359343927603906,0.21120231632541958,-0.13620815195619226,0.3360253992803534,0.004090894743364673,0.5735763781116191,0.38397620550852546,0.015838138079211566,0.18344459967466384,0.24914114197399015,0.43188193159439453,0.0891750439941612,0.4178518728967732,0.4469005608396828,0.0003512231132545287,0.1920460702217765,0.4279288146111489,0.6449106341294669,0.2608126152251189,-0.12867609187933765,0.3139932307297584,-0.20410356869547733,0.5814278408784469,0.834382370805789,0.2959765381468096,-0.09280711438693252,0.392862742763006,0.01665475961770811,0.10114905767236984,0.8235213912302528,0.8302156259129257,0.3038088651537843,0.3824613937467466,0.41265033579897753,0.6020690351765556,0.7826045073460919,-0.12942936340798766,0.5633588618758605,-0.07668000531949623,0.5956581558524948,0.12049850018173484,0.30077484126680143,0.10765174134538143,0.4450535780586871,-0.06876663491011721,0.4806106131215307,0.496444001431344,0.5282029642843316,0.28277151656699295,0.06709486812920175,0.2679448432926118,0.2467986222350772,0.4462544354354083,-0.2934108607431747,0.27600286405495916
ParaHippocampal_L,0.4434301369712402,0.46443370647575183,0.675017427566187,0.5316694046060259,0.4477257936337364,0.4532235072835776,0.2864610936210807,0.12232076692388874,0.38391057721980343,0.4868045511614528,0.19570088494875787,0.5369158388991415,0.35655656499774463,0.347177484818715,0.6281940982208034,0.694064384688719,0.7424174400130017,0.24934499354610332,-0.13674494189755865,0.523979442041792,0.29810670605018974,0.5751044265494424,0.542714026854139,0.517081540351674,0.19732995434136194,0.822707328994583,0.47560320553226304,0.3061000178262536,0.4333575506442724,0.43025956778148583,0.4512603276352551,0.5503481385950109,0.2544582498460363,1.0,0.6038256234450745,0.2728894910594841,0.3971359088984874,0.599427039485378,0.6394955336207804,0.6914306841328026,0.7708637805670913,0.3704022510697439,0.6547094333734373,0.5213714856327617,0.530484286212088,0.20832221207273374,0.7082380320342535,0.7661706835446217,0.3156992819818207,0.236162025404164,0.42301586898398214,0.6576454417707639,0.3332028556964441,0.45128797964793677,0.38673733459709536,0.4626771249562046,0.4445170708837323,0.6529390965095045,0.49121292126208765,0.4308852155148008,0.4440343256822195,0.3910800467771163,0.3721856565194557,-0.0003262564436202405,0.4782935060224181,0.5728546401605638,0.8087329987878084,0.35068654223081885,0.43901828498448275,0.6115563869008507,0.633133817193648,0.2629681627518471,0.7204263791336171,0.633137231882186,0.6086537799063856,0.37648676892300664,0.4492234268363665,0.42782940875123127,0.19906497273551896,0.676820968783179,0.9026145034257831,0.533368823346269,0.563383440056139,0.21212625717271838,0.6160027678348777,0.39639882790896536,0.6449353238416936,0.2812069417722024,0.318925577401953,0.2158430154821045,0.18777366507973317,0.6621494337644898,0.8152317623015992,0.6977084351180576,0.5589903398487701,0.17997337707921712,0.560514055846113,0.6156865238766447,0.04831607628345073,0.32866038579103485,0.6256393136186053,0.46300767478553045,0.6689068500696822,0.31784311887594663,0.39905343500817797,0.6400790062520528,0.20730132482128535,0.6273688112514976,0.6851882949663167,0.27518718722983376,0.5926037621149873,0.7027054656443437,0.666013201586844,-0.023672939051525094,0.5245777084507338
Supp_Motor_Area_L,0.24827433043645145,0.4653515012654435,0.5153915384600983,0.7569189338412936,0.42766428730019723,0.7424960604609528,0.529070163108356,0.07530452716367148,0.3615026342614864,0.4694358928510016,0.40219230848774506,0.3732777826330163,0.4997775845176754,0.6305087487110715,0.7197336130451354,0.38929613360748516,0.7529290748832719,0.12005312627245093,-0.0020733742319120983,0.8301295563039949,0.28237034986165677,0.47875943873094523,0.5914689428548418,0.7871906963378872,0.19875056750029862,0.6795019920301647,0.6306257618954066,0.5614960055214133,0.6755234049840984,0.689997121918508,0.49535884548023545,0.41096626645437134,0.5265907232522007,0.6038256234450745,1.0,0.037007354553155465,0.594528569578185,0.4720512006861941,0.845276873081999,0.855147269315745,0.5194693914984423,0.4187443053683361,0.6354257991306386,0.6554189853609999,0.6778796864457203,0.42746078717830527,0.7838042702496891,0.730713498531944,0.634575638762622,0.3784518900614315,0.5629271809395555,0.776654563193032,0.2791367239051958,0.2833247299271724,0.4718172383771944,0.3434385500781345,0.5897621798765464,0.6209367785764539,0.8274360680808319,0.5057589426757525,0.6284706994364813,0.2739577441296961,0.44505636069911253,0.19226973953544071,0.3131095474214663,0.7764370973411228,0.6067533601241824,0.23555693714467657,0.3004035375506817,0.5098302172440838,0.831531039526881,0.13760025480177296,0.8043165033254086,0.6304230821462163,0.3592330529433667,0.33560413361231056,0.43261565301786425,0.7424915846635144,0.3510806556191376,0.40186752097935646,0.6771989166344481,0.4419258367692289,0.7859854707861297,0.3492885285001235,0.6977733088408352,0.3305758393867027,0.7425171495155216,0.2186107592601577,0.3620465708585994,0.4490609000651467,0.3676627177717589,0.5905309052071797,0.7057489703026298,0.7808590753544479,0.9129379252120371,0.4917388737400742,0.44778775777351204,0.7468574801693834,0.058079360769203246,0.5096620923171578,0.43551553209033916,0.5883890628992278,0.7077469036970265,0.24522012415589722,0.20332580531635847,0.7706856046965737,0.4028600676267853,0.7285112743750128,0.6294450723350308,0.34076331805871546,0.7220253372821753,0.7337641502268838,0.7742256971873703,0.05037923095958746,0.4339916793614559
SN_pr_L,0.6832469059489337,-0.2767361344825627,0.3358623149360502,0.1646025860488488,0.2582204850982882,0.043310246933012615,0.02177689975178908,-0.20573696579336143,-0.007256889706901403,0.3491676007088776,-0.1026051803542034,0.09240862557847015,0.10288214049166947,0.19272871649614315,0.10541541188651272,0.49339858426513156,0.1202181226762327,0.4062867743488194,-0.00805379162128196,0.07586441430102195,0.03850045218254036,0.35397077989573583,0.368396180428749,0.09991095252942789,0.06505152532236003,0.32101842977038025,0.037582684831601335,0.04872798089863132,0.08548726460329369,0.10167534615923639,-0.02412476866584519,0.19789337691616685,0.03962056081419517,0.2728894910594841,0.037007354553155465,1.0,0.03901284127824921,0.39354166619276265,0.06714941784760728,0.05239546054425355,0.1559393083347573,0.09941654243446232,0.11694298312623443,0.22908618732244299,0.21376837918388297,-0.04670297508823618,0.08372772108087294,0.21359658350702734,0.10192043872163473,-0.07866837115600234,0.05690563949678191,0.09948873207191664,0.5025223417866735,-0.02655044129175481,0.06422502716969897,0.4876595568629526,-0.15034178404806228,0.32877491532359826,0.10381203593815502,0.09456477931340053,0.06731593443998515,0.2589450421253434,0.16929420461551373,-0.07740883356715775,0.5813816073716968,0.25293600368145897,0.18038152864897208,0.04435613318155442,0.46779407829550823,0.01726976199950461,0.10596851987923991,0.41060717947444886,0.11694800316003408,0.1353158564120297,0.2952570506205415,0.05085963537276087,-0.11484383050388505,0.06385103639660916,-0.002911029447154547,0.08260861236591328,0.2620486412037432,0.07433394818256828,0.04937276567673757,-0.0733386682181051,0.21871462023068006,0.1924095941516225,0.19996028319199122,0.2566359897361646,-0.14962211378808,-0.013988193015439633,-0.07857865237283852,0.07119916300276165,0.21286015116135795,0.18355317093763387,0.04942225509054987,0.1052685957788108,0.3594986385556576,0.08335027464387099,0.018504899392348024,-0.07469597734609826,0.5522734765602332,0.07085575298506966,0.22786304745104025,-0.10416638563223968,0.19611460218308333,0.19713680668235287,0.2301593840405133,0.08248317612596788,0.25649078994681546,-0.016852342522910728,0.0657445546308975,0.17816100113102123,0.27567544000763594,-0.23141475821132387,-0.00904656254635995
Temporal_Mid_R,0.3034488497352709,0.18366315544604161,0.3990085915555094,0.7167302133478934,-0.020458340830675194,0.5358735352725313,0.812378993174684,0.47366942546079016,0.7468477625532458,0.2073992319202532,0.6692665092237483,-0.018407972931011842,0.5495518830930163,0.4846034315708029,0.4589060356740563,0.33551336223511674,0.503086535742392,0.2211273886350187,-0.00499358318446766,0.6027842206837422,0.41267883058191157,0.29356068410863406,0.6055820752203148,0.5643586183544603,0.5095663217419861,0.5841621750385495,0.3258534034774066,0.5409238109686771,0.5964356035620421,0.5755418053235797,0.7265412160685492,0.004681626360153856,0.7428941385934056,0.3971359088984874,0.594528569578185,0.03901284127824921,1.0,0.28631325534653107,0.5850934040166578,0.509548294377099,0.2528988240838667,0.2825687923564441,0.18117319792138067,0.4251490214796477,0.5880317330512951,0.6227176452732158,0.583281694054415,0.34927400368518996,0.5160077471679371,0.7599298771967841,0.25629992056932527,0.5076057947163112,0.05026352474394869,0.025040292685731595,0.1019769896049535,0.1034640167500903,0.7710618138023916,0.2692530114522908,0.5321881673730243,0.6462894159006598,0.7839224214536991,0.12879436961361135,0.08578484659099428,0.2811889354226808,0.11313484317785027,0.5777208251940249,0.5501589784832915,0.06811883918595543,0.1508174133832609,0.2835953223624625,0.5195920401282763,0.14262826995939296,0.5262550507419994,0.5588662002844608,0.14835227519871758,0.26296432305236117,0.7114485637911386,0.5109074475096892,0.5862493531359567,0.15291023799735592,0.47880680279318205,-0.020738436083836527,0.6894796069189016,0.7097307263365262,0.49050831511836035,0.012481288311582845,0.4495116872307459,0.16014921658327488,0.05133126495280915,0.6833521505801675,0.6523450267363408,0.6187386838875601,0.6073744397655386,0.5246672632428379,0.6035817416488388,0.3950882836710926,0.02579860255882165,0.6763605892791332,-0.06602946857202062,0.6714724277082926,0.2378802251806783,0.3497687682585612,0.2987956745268655,0.5322971748994999,0.011439648145642321,0.5120099704986367,0.46517413546634806,0.5347620630456106,0.5078734946416819,0.23605459152727704,0.4891041080212827,0.3363140765487581,0.5683268776876604,-0.15589930940856606,0.40923686997505665
Frontal_Inf_Orb_2_L,0.6359319609173232,-0.05077028726699957,0.6476145882512586,0.5196396415933968,0.47681811373229244,0.4519485456736563,0.20079473336762227,-0.11322233596224765,0.1545992957305916,0.5627403597084086,0.17676278264402387,0.3614900824756921,0.19629271543976456,0.39278604214707774,0.4458140124771861,0.6062323786456274,0.5443503273251443,0.4028009299634367,0.04911108000696501,0.4946982303243377,0.37646470479700755,0.8407502002712657,0.6436199428627656,0.5319901587321189,-0.14595001475344976,0.6875034999586709,0.3502402786419969,0.3335074122744694,0.4340647848597877,0.353505582068187,0.22002376515434996,0.510042174956939,0.20430608872775177,0.599427039485378,0.4720512006861941,0.39354166619276265,0.28631325534653107,1.0,0.6013619845416669,0.626850067206017,0.2930799342160553,0.2788046797447615,0.6206029483834481,0.48600919112489377,0.5514383314754683,0.16684671818933827,0.365065223405652,0.676739148623209,0.34558732411111887,0.11365612840442307,0.3574845308995585,0.6381626163897036,0.4010658781252156,0.2933330058665027,0.5119812286050027,0.5235696416244011,0.2811577069370382,0.43012435325299586,0.4623544254639727,0.12248551577161287,0.34711111526513794,0.5996238203781121,0.2430735187639665,0.06388862574287253,0.5234848331954056,0.4803293483376612,0.3978942820923238,0.4435113724174257,0.7998819247864789,0.5050897247312759,0.5849615476460185,0.6120340762330676,0.47152401283308903,0.3448233256622271,0.7004828201976678,0.3444784271867988,0.2649139274121605,0.3773939410282296,0.2935154497241639,0.33862446524590134,0.6904552887089725,0.42315742091235653,0.5051444992542278,0.1302604940845792,0.4294538416383942,0.4653748304119821,0.5959457662006711,0.3260100621035942,0.21683674178685725,0.24090190097180547,0.1511900055572157,0.3063499499726389,0.657606028169899,0.5478043462823909,0.4443232355140574,0.274350836227696,0.651027109041156,0.4616630861105784,0.3558554285400603,0.1810572517492561,0.8312455209793379,0.44476386554627373,0.5194941505184556,0.04163005518917337,0.5439089009141025,0.6196599551823205,-0.031214872056367828,0.5040816378975321,0.48591758268080626,0.08444776143834642,0.4753457997661187,0.6670104834358906,0.5195214697908535,0.05156187903595343,0.13213360443698438
Frontal_Mid_2_R,0.31172445001395277,0.35117059181100957,0.5481349655268327,0.7523366669065782,0.3867270776207981,0.7156288680910959,0.5445210934415111,0.08191832428572207,0.3046253726937572,0.50778000788697,0.42262981487241297,0.3627792793199449,0.5128248271296986,0.5505439014045327,0.7341398709035506,0.4146478049195006,0.7746284675794969,0.16977582129018307,-0.003042837542663312,0.7500659218728548,0.3776960354291454,0.5920814355562587,0.5595597502148368,0.7620709884559876,0.12990518503015502,0.7356379123540983,0.6654127806933786,0.6090936668051191,0.6943176021165856,0.7011085254159537,0.4890713382449647,0.4306770474081952,0.5692860022232306,0.6394955336207804,0.845276873081999,0.06714941784760728,0.5850934040166578,0.6013619845416669,1.0,0.8516087524499932,0.4623374568383283,0.35843123601852983,0.66477600202389,0.6937600268756461,0.623759935112505,0.47909964234329966,0.758648965540999,0.7705968211123064,0.6600850306285105,0.3178947641553774,0.46955494334674724,0.7755219729197731,0.2593054763147136,0.2955997527475829,0.44389538174865306,0.3599443112819313,0.5725473646477165,0.5896565805119653,0.8111003549158862,0.4728848186901588,0.6765662659860493,0.3373909254964008,0.350886834256423,0.16740312302165714,0.3603881793302593,0.8159412800843967,0.6181152111202146,0.3074752289679297,0.42639237175958716,0.5617083290749879,0.8284297905145754,0.2782156803969561,0.773106305644533,0.5402925804271291,0.43198241419735856,0.23042066612582707,0.44868887496966003,0.6543425398467672,0.2724878335544727,0.36714433570405763,0.7176833906774893,0.401554349886874,0.7953031528516664,0.43893433950797534,0.6601269509079905,0.32874443231673,0.7829339094023421,0.2894279263000716,0.4146756137307416,0.5426495023946345,0.42941733750015487,0.5075792973919069,0.7513813443722794,0.7641718134902906,0.8198664167861878,0.5490752220238312,0.4729791602439786,0.7924906337320372,0.15676721448330244,0.4693814208088268,0.5152731651753472,0.5441170873670645,0.6795887464500172,0.25358564167502856,0.3031091352149865,0.7837973985694021,0.34379357319713927,0.7508480306641802,0.6042054201681583,0.27371016880346877,0.6333573452047179,0.7828853563456288,0.7773305740258754,0.03708765698724071,0.4346460705706093
Frontal_Sup_2_L,0.30638120586851203,0.4528122741882694,0.5674681767570896,0.6971573237649716,0.43079671188744584,0.6974694029521344,0.5280991441946619,0.07519431687501385,0.2632258555721731,0.5676711436679914,0.42717985060489977,0.3597869982296014,0.5302746855185368,0.6375800024263399,0.6350321113078892,0.4390364992247101,0.7834347395006557,0.22031940779516138,0.036546252689734625,0.820560594726756,0.3570728245950144,0.5772933597559627,0.651909089755005,0.8160429414415271,0.086009856371057,0.7385876806959211,0.6900574217081842,0.670072903619116,0.787963972090985,0.6143906736293886,0.44184042676384727,0.47307686969657375,0.4924995271094749,0.6914306841328026,0.855147269315745,0.05239546054425355,0.509548294377099,0.626850067206017,0.8516087524499932,1.0,0.5195267532655651,0.36407211613420465,0.6967571550149896,0.5696147626471016,0.6739908408690122,0.5120219066916819,0.7678205458937317,0.7824934477847699,0.6240693059408113,0.3464921022979857,0.507505906476234,0.927488909174666,0.2608595766171791,0.4196350572800905,0.4519691130568466,0.3610855835726884,0.5614633004157176,0.6386854332248356,0.7878995570014101,0.4317998926943401,0.6191537939058006,0.44513479713701737,0.36117635525430775,0.2868389028695376,0.3766108294713463,0.7172283751628071,0.5763972591623847,0.28326425043359216,0.41552746380854244,0.5450167246676751,0.8755607703746807,0.19064136568469292,0.8013486974357407,0.6693391628190096,0.44161216085200433,0.5870564745245379,0.48496624806340427,0.7323670050959025,0.38382614860885017,0.34466942476137125,0.7174825240666105,0.47816456587284567,0.7778544921494042,0.37409832931938325,0.5872253718963505,0.3948154826143069,0.7450578513097917,0.2865618114061896,0.4406277608225443,0.49148999800823684,0.48336781642133864,0.4491555212608227,0.7151856704480535,0.7465589251322032,0.8250678510772835,0.5399818777634495,0.5233268413037387,0.7462899355835051,0.07260652791423013,0.5001619452178439,0.4831902148828658,0.5954784906458701,0.703845985755517,0.26764312870504164,0.2178525871982438,0.8204735982083176,0.34117687991033013,0.7191744883710556,0.6003430291934863,0.2827412605852006,0.6978489495996676,0.8363995569412593,0.7389073740622077,-0.002708169835160992,0.34907609206782764
