,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_pre_R,Olfactory_L,Thal_MGN_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_L,Hippocampus_L,Thal_MDm_L,Thal_MGN_R,Cuneus_R,Thal_PuL_R
Vermis_8,-0.022509308285696642,-0.00960916311937043,-0.18099452899670299,-0.46912573556654796,0.7136366165245299,0.554772068934106,-0.6139261558127482,-0.08771619730744486,-0.5063271064260331,0.141825347997744,1.0,0.7316614860239915,0.3173681914056852,0.1549064722860507,0.6965909784302722,0.6868419520591196,0.1728527309310449,0.41558028099657257,0.01934653010555468,0.22119748554414218,0.45553238479800867,0.5533256412763562,-0.21885266636471074,0.15586980679314527,-0.4234395307522188,0.5087007252343492,-0.6604905194391341,-0.11002001231770858,-0.13685402059124802,-0.28664205969485507,0.023973505406144978,-0.48241803812799744,-0.5430611908907921,0.5641562732766248,0.2686553700827521,0.3249814761374697,-0.531282877909402,0.38441476465618063,0.7160288378386545,0.7059216425165168,0.6237022969612993,0.19772639592242208,0.2886326301752287,0.2687543329606453,0.08956339700164569,-0.6133563518004904,0.7394589504036726,0.28510869360319474,-0.22836267463382984,0.4093802089169633,0.32221399038755516,0.570360720214563,-0.28127832550278364,0.36075111669745,0.5192162530227519,0.7558411415084954,-0.742410008414702,0.28127964359491076,0.08603376285849902,-0.6512437842739711,-0.47797836896306567,0.5834363811665393,-0.16107010984616257,-0.5398509472756511,0.5741912068867847,0.3970279327065446,-0.23978799303373383,0.6844790022775205,0.6744695353186666,0.22441954342764386,0.6699849886795334,-0.12811966503776182,0.40340406394684336,-0.4238027477164577,0.7608265677999592,0.0116200295775368,-0.42655924041874327,0.0013748415306513186,-0.6763806833141669,0.10632590741033439,0.2101753235431282,-0.07807522901137365,0.28541492576455985,-0.6320258635595771,-0.46020098457291914
Thal_AV_L,0.23028354830618603,0.2714923172519055,-0.11210314087951541,-0.3138575660613472,0.6931816916260997,0.4909141481286415,-0.6146221897545644,-0.2699833979236393,-0.39715540921643094,0.3727081021541872,0.7316614860239915,1.0,0.3367045561841368,0.33136835141113835,0.524367072365549,0.649451235132494,0.3352176147359813,0.3875554746810323,0.12116821658253202,0.4596650387175851,0.6667709574828689,0.6451522487661792,-0.14056026777178587,0.4000666580020207,-0.6502379363580215,0.5122325213931868,-0.48525304157333005,-0.23403793873738543,-0.18989884818297287,-0.1600453573630461,-0.040115602396166426,-0.3026615787495474,-0.7717537847626288,0.5980349615758214,0.3658427842278828,0.48456139464937126,-0.5438176920389098,0.5743346812554805,0.7405915547385823,0.7599589907099955,0.6289236553626265,0.24472656821719682,0.3614062312422591,0.3933873371728609,0.2102639631723866,-0.7387073620343743,0.7749272665840596,0.36331332135322597,-0.24754594201434652,0.5762712100482071,0.3621652079148629,0.6179815008449396,-0.0818343566415828,0.33522514806397324,0.5146423115186823,0.7618662197777148,-0.6742008093683782,0.3345251310645452,0.2671641873064379,-0.5545587574362045,-0.3074930509227331,0.6432243360140797,-0.03329772491743524,-0.6642887099657399,0.5095398755740437,0.5267239183654804,-0.12607595088819948,0.7807325498316899,0.690567669280638,0.3499153660616344,0.7108256382798747,-0.15999021923981557,0.4528054496189777,-0.30202712136669874,0.8429069684306075,0.19307531660692023,-0.32197865411957,0.2466008118328133,-0.7064147737597678,0.03208233892704257,0.2607181570486044,0.0412456760804526,0.4818173124973771,-0.7959433416283911,-0.40231247273430587
Thal_LGN_R,0.245852917361939,0.4860342976238358,0.015049924738898936,0.2023138156245097,0.1852783676934023,0.2809463228365149,-0.09846675889513375,0.03588263750755646,0.14877835634688755,0.4213284286127645,0.3173681914056852,0.3367045561841368,1.0,0.44056117804914224,0.16634666918246163,0.4052776984423758,0.4471364061688015,0.5925142693103345,-0.03049189600239144,0.5064674642091633,0.4573205971728355,0.4498181422870992,0.2852171508345649,0.5072336907199398,-0.40238193711136816,0.7693655427722985,-0.06522213408949736,0.39841403220804184,0.3733728230224872,0.2384567010469237,0.10166768117194074,-0.03161251764089193,-0.19547036390821843,0.7353471862613002,0.39018324714898955,0.21417367546635013,-0.29101418117016886,0.3907892874156308,0.3975897599541965,0.4268896286840679,0.5273613803330395,0.548549479487164,0.4923550017930208,0.7270495464429894,0.38425121120362066,-0.11236885251610161,0.45945975365473196,0.5797617830825872,0.3295301193976155,0.7188376547647425,0.7387991035309049,0.45110922844984885,0.15814670538002268,0.19266433446058162,0.4614035374685388,0.4002548384006703,-0.14499414295572396,0.7997863260165281,0.49395844914571935,-0.10165432620469353,0.16751588584507202,0.41386046182685443,0.32205423484748025,-0.12088804744716045,0.3717096951008526,0.28909263210359526,0.47371018259002284,0.4656197601874672,0.41179703178114413,0.6009832215702856,0.4365414727512402,0.02664719592330429,0.5600066019869032,0.1533333012691146,0.4407548746539713,0.22158236411007626,-0.002652032641596432,0.3436206067683353,-0.294179031815469,0.7183695717498189,0.7693288928475622,0.47499850972156615,0.6450030576637508,-0.1118164448528889,0.11650771110218569
Paracentral_Lobule_R,0.5460455953139324,0.6374941391446773,0.21211492752828548,0.43540668028923213,0.14624728773911863,0.259171815968103,0.2639642621727261,-0.07806327183991627,0.1901990577612098,0.6334742513488415,0.1549064722860507,0.33136835141113835,0.44056117804914224,1.0,0.00404216729278009,0.23591177776452502,0.6812174714397253,0.6306566115657863,0.09123414135543102,0.8569164585200127,0.39073900379709964,0.5199370554231972,0.6121622877661583,0.893644061445457,-0.2463121953916774,0.6168807547553948,0.12990723955612313,0.5915665795109623,0.6845325622234425,0.6985175567938512,0.2549237132778816,0.28507005981982353,0.05038627023267071,0.48900734278523134,0.8468247436370155,0.4950635585394277,-0.019612399122253734,0.3008540843266575,0.30922495054261195,0.5210705023934298,0.5292793619992658,0.6988208505168444,0.52265631029716,0.6507551563222791,0.7069413426648495,0.16246402973928933,0.3108040847652135,0.7621326470277631,0.6887927829339173,0.5181058221281332,0.7097913687659534,0.6471928749312756,0.4364979931622533,-0.05866228094572638,0.3651954718178634,0.18411194809062015,0.07182796441130718,0.6040162404417745,0.906613134581797,0.09219214486607487,0.5049029536058274,0.46151152086320407,0.7386157556968089,-0.006746719722952823,0.09083658419778538,0.7779505773267491,0.5658891801812849,0.46539888671020974,0.22607176778066185,0.49402470188869335,0.4710151207523431,-0.13153077364332744,0.6403757787346774,0.4740653424803677,0.40471482860900715,0.6673050961826169,0.28310949695548265,0.9067167552359844,-0.07356937159128396,0.4336854578414191,0.7175405708676509,0.6373062214862946,0.42914881536869026,0.12530932950545856,0.5148538534484118
Vermis_9,-0.4115492337090754,-0.2819602480103913,-0.2257640700964776,-0.7607849626375149,0.8272290875885062,0.7021437082773194,-0.7116007939398027,0.14507230756795414,-0.7458042306001662,-0.129406374874293,0.6965909784302722,0.524367072365549,0.16634666918246163,0.00404216729278009,1.0,0.6162492706356175,0.008069376261036274,0.4180810707247756,0.06439842292331084,0.038928877869113566,0.26782035945753296,0.47402946369826904,-0.1415923406959783,-0.03814803469768267,-0.2997693103284262,0.5056423883426922,-0.9183391736465768,-0.05488173340755182,-0.06963089009942129,-0.5251918182667427,0.34815627794077064,-0.712956088320772,-0.3609982377675156,0.44850517952908864,0.22451666783289542,0.2825380746126921,-0.7467523288128527,0.048368175358289064,0.6907366027704631,0.6972543072658212,0.6827802546852763,0.20786395202043217,0.3795301845655707,0.10854680742555038,0.04202551191165871,-0.3755379907292371,0.5252979945769682,0.224890534557909,-0.28459854513813104,0.20750155815901125,0.1527968083758366,0.5894234203777003,-0.30210520415478315,0.38168847207471407,0.4816915394174105,0.6715557801853124,-0.8762204439886596,0.07142401332084748,-0.15875245636735738,-0.9027247855657934,-0.7094982166430889,0.6134918187692033,-0.2506756792512901,-0.4855834850389697,0.4850663005287044,0.2390706404749929,-0.24260811605564342,0.5920288290253231,0.5986883445255883,-0.008320348464936662,0.704127993893429,-0.126025791584333,0.321352577487168,-0.47838041268034937,0.7125250898912238,-0.04254671155841803,-0.6657873326442704,-0.1541101337313061,-0.7322054178635662,-0.022420393095779905,0.11979114936981501,-0.17211557148185944,0.028306560048113126,-0.5052852137280556,-0.565711052549412
Amygdala_R,0.022119877462102602,0.13314841049357792,-0.16958324770562927,-0.4109397934881976,0.5938502536294981,0.6944895827805808,-0.525258109803388,-0.024111820282509577,-0.47173461175515546,0.35031108335285727,0.6868419520591196,0.649451235132494,0.4052776984423758,0.23591177776452502,0.6162492706356175,1.0,0.14588319829936638,0.4976926000768273,-0.03964573263842655,0.278217447863448,0.549532879995988,0.6458720620596581,-0.10578095841959308,0.20982931068077623,-0.43462641443315786,0.6305192398072116,-0.6232509372361538,0.026217674458853275,-0.002315289919387947,-0.1617903738888067,-0.0486058506908039,-0.47175898715669,-0.4940022847302633,0.6796447688866761,0.36982038981172527,0.43218858760911183,-0.5418750600673841,0.24163846724310406,0.9067268586166051,0.7633945011269635,0.6974120838688462,0.33541593759229577,0.30585723746142557,0.4392589145808607,0.11611171874763307,-0.4989908717395436,0.7492252263955964,0.3973170078806538,-0.07096400338323886,0.4877195442369644,0.3778477520302966,0.614779614207374,-0.27835079253545436,0.3656166258909254,0.8082230127976682,0.6719752140472158,-0.7075073293139259,0.4033442568749811,0.18579014725148618,-0.6457383588276747,-0.44845096033867654,0.6959276375514353,-0.038043704295864525,-0.45520861529628015,0.5558779244466613,0.4163990501303366,-0.11205800525043955,0.7687589429675578,0.7881526636993323,0.24100588630821435,0.7441006333800145,-0.1233158082456219,0.4642236178780726,-0.41224274982746,0.7110083769516193,0.16048293458556778,-0.4361976814094334,0.09329258401550838,-0.5875854109235237,0.14741692301651382,0.30858608536798054,0.15099687232812395,0.2865197977701805,-0.5563831793859342,-0.354345744503133
Temporal_Sup_L,0.3789140496093289,0.6016726726710692,0.3052427621443588,0.4583314506941242,0.24399969516240577,0.14769978198800388,0.08989278853574444,-0.2898071265922359,0.20475235699057492,0.5025802186377116,0.1728527309310449,0.3352176147359813,0.4471364061688015,0.6812174714397253,0.008069376261036274,0.14588319829936638,1.0,0.4834801620222702,0.1043201103400026,0.671762405332683,0.40228048200792677,0.4028682430893864,0.589907113847516,0.7945733188254938,-0.36032839248149595,0.539350619014346,0.15497361830512904,0.4478295138594975,0.471694494098851,0.5330841322857234,0.25555628491068816,0.27530114784659565,-0.08780873162134364,0.5447172096494813,0.5471697118483764,0.3945485727321568,-0.10768570888184831,0.39287083089130487,0.26826793316862396,0.38062142307490077,0.3863402300342776,0.6572039974637792,0.5173608847358275,0.5713075716847827,0.7045274564168024,0.029707331433696613,0.26574969560964434,0.6679531935134748,0.5388101210317779,0.5017098365910737,0.5683913722495552,0.4414997337712238,0.4779909277030287,0.000612601682298258,0.30605970952664796,0.17642803882218486,0.07589126016067192,0.5874030334008103,0.7198182677439244,0.13826235901722447,0.5159071211110007,0.389981490720834,0.5269422282404362,-0.09994653503549582,0.08220595941175285,0.5563542537166533,0.5937641750599599,0.3418181050655417,0.2560516357228422,0.5371890986237696,0.3096812943935226,0.021843882624274346,0.4789222071276595,0.6354653267694197,0.38221753227990535,0.42243791553397464,0.2263083702472712,0.6703313230285257,-0.16075983029183286,0.5029654872795647,0.7184378819958281,0.5120561086172781,0.45471637039820134,0.011960460444434136,0.34239397506973024
ACC_sup_L,0.2315630267026501,0.48016276078750825,0.1305397232138736,0.014032939849583948,0.40324011476415145,0.6032136766932498,-0.11996247919026029,0.17269867817262463,-0.15770966203832448,0.48301034943375054,0.41558028099657257,0.3875554746810323,0.5925142693103345,0.6306566115657863,0.4180810707247756,0.4976926000768273,0.4834801620222702,1.0,-0.07488576171512457,0.5495899007080138,0.43636246145323565,0.6440599392769475,0.5137876819468589,0.5773217099002859,-0.28394568797598885,0.8333580412911492,-0.2943617949750974,0.5189120824033246,0.4541180789734929,0.2868285846592667,0.2638619488771571,-0.13991772149180248,-0.045379661458396336,0.6650329948637885,0.6840782995439689,0.4695045852259516,-0.3903096894128262,0.15384537051821986,0.5267566425513658,0.675959124631181,0.7801199509340885,0.8006108796807665,0.5533129848905562,0.6356296374424332,0.5884998921113911,0.044976144186767895,0.5364636792546476,0.7228946814098796,0.4311909308845726,0.5992283297459018,0.759856990899315,0.8031335034922957,0.15499287091898176,0.12049853260878697,0.5808669290697869,0.41398168985021616,-0.2968298597092079,0.6439265829467569,0.5997105345824852,-0.32457970369438166,0.03250849535428088,0.6487334430873373,0.48853368845866224,-0.11723358170927049,0.2634299129507981,0.5318867429768104,0.41002254978373026,0.6519740884114693,0.4433148605808252,0.3867728714916443,0.7039984354115074,-0.08437026805232621,0.6451944534731481,0.10991263585669171,0.5956441926374205,0.34218393469134767,-0.08226771142203426,0.4696502055770951,-0.35427756063586585,0.45879915190986204,0.7650561167179866,0.6287760620927995,0.35444013464343677,-0.04323607571719125,0.15486958329465284
Thal_Re_L,-0.011995664095940377,-0.08353106103150364,-0.039450553308617346,-0.027766249576535958,0.07335081807173544,-0.012061066104256063,-0.0033684642459236185,-0.06599442815675356,-0.04134206746461557,-0.03433036486268555,0.01934653010555468,0.12116821658253202,-0.03049189600239144,0.09123414135543102,0.06439842292331084,-0.03964573263842655,0.1043201103400026,-0.07488576171512457,1.0,0.05488026342741044,0.16115689755012283,-0.0016120106336668463,0.014455504865963092,0.07112114294317615,-0.194678583205562,0.04825792784639266,-0.04554405396656434,0.027325648966050293,0.05955168187191954,-0.007954255938109302,0.2031517356555549,-0.07881076437698811,-0.051976881228147816,0.06101142816231441,0.01912249210041738,-0.00013656511977369558,-0.12178150897450958,0.005610044688844177,0.08294570558955439,0.04930613206653546,-0.014035525926163675,-0.0007589557405446407,0.11808336719067444,-0.057604092195870836,0.030318712057682478,-0.04811933920317995,-0.05669180192800107,0.029455337513500768,0.04082410061954733,-0.04518237328834591,-0.09173883538591102,-0.0001068552940160358,0.06974189187452748,0.024397235414973482,-0.09688267008252316,0.10626385687604294,-0.09602125615988391,0.03443508680302997,0.046462811818928806,-0.0836483655632154,-0.00420940165548063,0.04533861862713707,0.04515944677981934,-0.2500341709276868,0.042607280885463325,0.14338413636030742,0.02000508051971467,-0.005478825734147407,0.023088389281235095,0.041400429733079676,0.043242237276328845,-0.06587975189082365,0.18010948816948136,0.10223639293458354,0.1008181352708805,0.04707545507329782,0.039631568210920495,0.029829869671977288,-0.12789258602057765,0.0023726598683139776,-0.02565162155699922,-0.0735121594938258,0.03355219713661141,-0.08132952627443854,0.026693544375096266
Precentral_L,0.566882582231337,0.6176486884178932,0.18304495420743605,0.3694142012711485,0.22069155897964676,0.23434052727928192,0.08340484825732242,-0.24691371983374155,0.11003938454294572,0.5895396543739457,0.22119748554414218,0.4596650387175851,0.5064674642091633,0.8569164585200127,0.038928877869113566,0.278217447863448,0.671762405332683,0.5495899007080138,0.05488026342741044,1.0,0.4498207763499282,0.5391570405742264,0.5401630705122888,0.9370430506432531,-0.33885450130048617,0.5715733355390491,0.09725879956624935,0.33914887194665094,0.4782107057339942,0.5657885210345782,0.1941116614655187,0.3047432981597178,-0.1537554222654578,0.47427433498259364,0.8146816824696486,0.5357155902929869,-0.10511593479025257,0.41553063106882154,0.36073136526228144,0.573979535402711,0.5455235473219191,0.6467683457483143,0.5084518610134439,0.6155068086819018,0.6879370719937484,-0.052077954903047854,0.4075047027214349,0.7513943076967239,0.455612503747292,0.5450319393223233,0.7283879885406116,0.6429557140138634,0.41600478718908324,-0.029700700551091395,0.4019306763369254,0.21056369337855355,-0.01938692324390959,0.582159283901241,0.8130867462652741,0.04952832180486747,0.433755147307478,0.5028933867928523,0.6623059169409188,-0.07037189426802451,0.084655366022236,0.8184762006799143,0.465928296923779,0.5270323125370064,0.28858258077416293,0.5171669328185025,0.49003009540508424,-0.14085400993821026,0.5806999103329801,0.3671079465008426,0.47822614073029257,0.6686752029955595,0.17329015242966467,0.8755432897805281,-0.15968663301782454,0.39330076035426326,0.6828834583007228,0.5574830168939341,0.5434310082291097,-0.060730582959774945,0.3671444540050365
Raphe_D,0.3415005118174599,0.3586875254243479,-0.02640191659059475,-0.05772712604643788,0.38276839310364724,0.37337950199865244,-0.3233273880782832,-0.22244815444439853,-0.172043972868233,0.5432579459422386,0.45553238479800867,0.6667709574828689,0.4573205971728355,0.39073900379709964,0.26782035945753296,0.549532879995988,0.40228048200792677,0.43636246145323565,0.16115689755012283,0.4498207763499282,1.0,0.5639814046084759,0.02245093796685715,0.45376249996778456,-0.7098916266259885,0.5904693023398158,-0.2204875909465174,0.10351649044961593,0.06368556205285704,0.06135192420654298,-0.02621215446088881,-0.19144203448126385,-0.5647796274383989,0.6495524140038192,0.3993974188146225,0.4466053710614883,-0.5246709429083412,0.29719492376294304,0.6677574418662799,0.6026813488733028,0.48254740507407745,0.3694865915605485,0.3734477185735839,0.5107636067365672,0.3712872565093129,-0.4179678248276477,0.5619279069536361,0.5134919749471596,0.028957045660338913,0.5750345335716349,0.39347158961700635,0.4683219895157285,0.14397226900033724,0.161885388243504,0.47361052532074216,0.49412103807527114,-0.4639023399962983,0.5016553905440843,0.36146791722599986,-0.3511045029259329,-0.045428650103185586,0.6412333831041155,0.07427438107817833,-0.6447377352041253,0.31506931951818273,0.45371038481770354,0.14993525605120028,0.6164339863406771,0.6140187488108685,0.44479525524108027,0.5379267071432344,-0.1175316725772411,0.5586894043247789,-0.055671600378670257,0.6250020681306413,0.2242622116967269,-0.17978914788725314,0.27792108950237293,-0.564748917279236,0.20832406377593246,0.40648060279803144,0.256403505069387,0.43674849508658015,-0.5142169415151604,-0.09836079545650223
Frontal_Inf_Orb_2_R,0.2537493579367937,0.38096771896474924,0.2667591040457659,-0.11112575846835689,0.6691497143500613,0.6319677270105477,-0.3514899060734641,-0.05227194210546081,-0.2511311355932904,0.4735400897824146,0.5533256412763562,0.6451522487661792,0.4498181422870992,0.5199370554231972,0.47402946369826904,0.6458720620596581,0.4028682430893864,0.6440599392769475,-0.0016120106336668463,0.5391570405742264,0.5639814046084759,1.0,0.2706886135358248,0.5380149578628047,-0.3843924734236121,0.6910133752197051,-0.39839312902122825,0.17347122271686766,0.14169825278953233,0.18727838338870612,0.05529667662854741,-0.22171143532164106,-0.3559193838126096,0.6474633331709415,0.5806515436423958,0.48696768011398656,-0.5058428609595025,0.31105100452443096,0.6676518051551604,0.8302230329787396,0.7936356675240185,0.5296499229680066,0.3812617428412988,0.560294143455775,0.5580387978635362,-0.2948038159461327,0.5954362148846358,0.5572089717537622,0.14322750526865352,0.53401302584735,0.5136371177495627,0.8077229161870895,-0.0004625482505676655,0.37683028322013473,0.6074572062253712,0.5589545261404313,-0.4815744620106254,0.46911881823318863,0.4957968004161124,-0.43506796194316055,-0.16452862996619544,0.6532905843718891,0.23078116441095642,-0.36574391989632943,0.4254261065952507,0.5546126297383678,0.17358272832270902,0.7883482768352772,0.6350495879858136,0.31837056259441093,0.8091870869666686,-0.048536742289757955,0.510791974975462,-0.12487806749521957,0.6593520129809701,0.3111403658629658,-0.07103348382380145,0.40829800718080667,-0.49495709601849497,0.17596913903164996,0.5320664332184413,0.3790876014395366,0.37512312706065104,-0.40526661520326246,-0.07793286986925367
Insula_L,0.28745517072236687,0.5817172807447446,0.532294623310161,0.4591577689969058,-0.05203161666018047,0.0641833288872331,0.4049918794248195,0.06403798880869754,0.2923158240158283,0.33469017168352466,-0.21885266636471074,-0.14056026777178587,0.2852171508345649,0.6121622877661583,-0.1415923406959783,-0.10578095841959308,0.589907113847516,0.5137876819468589,0.014455504865963092,0.5401630705122888,0.02245093796685715,0.2706886135358248,1.0,0.6447535679776083,0.051206228015746647,0.35249024324660344,0.32665820249799504,0.4926528319231016,0.5142721776084836,0.5861163530007554,0.31744417711945544,0.3903264296582813,0.410714294527474,0.16362881845497415,0.529246281558916,0.28726415649593906,0.07038632987916058,-0.12823825046378212,-0.07665271717923196,0.12617246240800353,0.30400333048358763,0.7109502666220375,0.3249170775000365,0.30014700414975204,0.7382952220340397,0.52601826660432,-0.12289708345594655,0.49797709918603567,0.5953438031806116,0.11308326442687477,0.4551776006770551,0.4393181254783511,0.3784393147950547,-0.09217145848340752,0.10699443414704234,-0.2827278207840019,0.37126972294345034,0.3583912394526655,0.6245387474409492,0.29637205715785697,0.5106713833434319,0.19851408615069804,0.7285246796845308,0.4360596590206076,-0.290016376951737,0.3561638328673455,0.6286229711250744,0.08626578372526357,-0.15855594387691777,0.2024235455175755,0.18008386008815477,0.03866647857223668,0.2693058145098559,0.5749624905817888,-0.05777053120356177,0.438830021216799,0.46103056067600734,0.6470857751879827,0.22835673607459847,0.2981079213040981,0.636624963948937,0.7774794942196971,0.17069922051288708,0.4640662275544758,0.5394660401529503
Postcentral_L,0.5943064523684215,0.6981112050644338,0.2562400140812933,0.4738956952967365,0.15803710069601537,0.21058795835492186,0.15160189816541184,-0.22020611329071033,0.20709728507393782,0.6256827588255321,0.15586980679314527,0.4000666580020207,0.5072336907199398,0.893644061445457,-0.03814803469768267,0.20982931068077623,0.7945733188254938,0.5773217099002859,0.07112114294317615,0.9370430506432531,0.45376249996778456,0.5380149578628047,0.6447535679776083,1.0,-0.33202416270669927,0.5914413166601372,0.18986015540213372,0.4270147693453533,0.5099647373012388,0.6566321757358732,0.18016089606328123,0.38173535265514263,-0.11060176722488031,0.5043993955091722,0.7941581345042135,0.5112562960927463,-0.05843417389201195,0.400458857744577,0.3004379966861939,0.5210974319653253,0.5247960538244124,0.6863094999989957,0.49213727140837155,0.6502649841967434,0.7760862435175387,0.012148537725491074,0.338701892071247,0.7432354012315485,0.5643090394111654,0.5762486063398233,0.7128116490394193,0.6178148200407102,0.4374273296893113,-0.08263138227850189,0.3694958969823883,0.16315523536755328,0.08950632670764896,0.6199635926590074,0.9096232922454263,0.14339906640564873,0.5239216211817218,0.4690742396585737,0.6927960468932365,-0.02132888412895222,0.04537354272033345,0.7520554855109436,0.5523720632132934,0.4674310712841401,0.22730228645193729,0.5603854416399526,0.45549783229456065,-0.1199412991050272,0.5574890243697578,0.4815758658474524,0.4018938092329757,0.6351049325425895,0.26446504406454746,0.8984694927149005,-0.11248268444411776,0.4393755858557412,0.7511226234190008,0.6571194064207295,0.5590275088598606,-0.0001540538186112335,0.41966839328935995
Vermis_7,-0.11652146680134987,-0.2170579091202216,0.08387175915076309,0.1035299205562159,-0.3866409703153635,-0.20267070984339483,0.4947493038414488,0.19244974582208899,0.19290454573851182,-0.2843659198570837,-0.4234395307522188,-0.6502379363580215,-0.40238193711136816,-0.2463121953916774,-0.2997693103284262,-0.43462641443315786,-0.36032839248149595,-0.28394568797598885,-0.194678583205562,-0.33885450130048617,-0.7098916266259885,-0.3843924734236121,0.051206228015746647,-0.33202416270669927,1.0,-0.45563673193213644,0.22175489389973965,0.04432816843966416,0.048149515369286744,0.10073724013609921,-0.09715166983821936,0.1921922725607241,0.6651653189730713,-0.5707840520782199,-0.23120690321278817,-0.27568227993580313,0.5953800971297029,-0.42002468475909444,-0.5851346058081404,-0.4856236678918201,-0.3603469322178772,-0.23608402972813303,-0.337395918259505,-0.3609146725706412,-0.3042366767271045,0.532325643036389,-0.5055528148152082,-0.41457423404314514,0.14074646333039173,-0.5031465880136354,-0.297611958076872,-0.34083824183423994,-0.15957351828381625,-0.09518143454691275,-0.3558567823050756,-0.5198724663585809,0.48042548067884305,-0.3617558582528566,-0.21503722085789725,0.3965656319795741,0.08575610436784345,-0.475662392396354,0.001463267161349783,0.654742092466064,-0.30578044881383326,-0.3700910205424503,-0.030146436399915728,-0.48072221715027713,-0.47376719245721005,-0.4163940350959856,-0.41857058124348706,0.12391495915052977,-0.4339575526901829,0.052846111121319976,-0.6502803122167083,-0.0883352168071401,0.20637358458110286,-0.15174436485729623,0.6078810916998053,-0.13600958888291478,-0.2470523532888698,-0.04920289986905323,-0.5111872504850905,0.6056252069732431,0.1994827384120723
Hippocampus_R,0.18141743880739206,0.4104553014585513,-0.012438446148546684,-0.018831078852804745,0.5093456139728073,0.6543159750636298,-0.23481873317815943,0.10373932103282507,-0.17005970659070185,0.5115947918930979,0.5087007252343492,0.5122325213931868,0.7693655427722985,0.6168807547553948,0.5056423883426922,0.6305192398072116,0.539350619014346,0.8333580412911492,0.04825792784639266,0.5715733355390491,0.5904693023398158,0.6910133752197051,0.35249024324660344,0.5914413166601372,-0.45563673193213644,1.0,-0.3843773131749533,0.5352736580110343,0.512059804405232,0.20094855398362776,0.2995590982775955,-0.25235133677632593,-0.18821419300659048,0.8873090204540214,0.6279040134887961,0.44710950285815293,-0.5251194845379193,0.2821523762152122,0.7027675085783501,0.7590304977152065,0.815043970669892,0.737146684181361,0.6944252374598614,0.7827957511242546,0.5450573041419154,-0.0951381671989576,0.6231801709537105,0.7422363577618601,0.4234751879794947,0.7107433450501371,0.7720559206037019,0.7760399164544413,0.1269336839124772,0.2643460824903826,0.6773083192228027,0.5895114106980116,-0.42886681714197206,0.7555499896155461,0.5838395352539878,-0.42250041228770163,-0.005750597595549352,0.7130568615930706,0.37382730082430277,-0.3227825426752153,0.4391328037157235,0.5259819432179564,0.47451172782798595,0.7232261563316047,0.657477614994211,0.5135318540486901,0.7467891946278679,-0.12399660483929456,0.7778722183537711,0.11830025260006721,0.7178235761095343,0.3607017511666731,-0.17598452375068588,0.4434273694450229,-0.5055015435364355,0.6202696801449928,0.8430827477027242,0.4911926466419209,0.47481066861473814,-0.19229736973247039,0.07448374111212706
