,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Vermis_8,-0.022509308285696642,-0.00960916311937043,-0.18099452899670299,-0.46912573556654796,0.7136366165245299,0.554772068934106,-0.6139261558127482,-0.08771619730744486,-0.5063271064260331,0.141825347997744,1.0,0.7316614860239915,0.3173681914056852,0.1549064722860507,0.6965909784302722,0.6868419520591196,0.1728527309310449,0.41558028099657257,0.01934653010555468,0.22119748554414218,0.45553238479800867,0.5533256412763562,-0.21885266636471074,0.15586980679314527,-0.4234395307522188
Thal_AV_L,0.23028354830618603,0.2714923172519055,-0.11210314087951541,-0.3138575660613472,0.6931816916260997,0.4909141481286415,-0.6146221897545644,-0.2699833979236393,-0.39715540921643094,0.3727081021541872,0.7316614860239915,1.0,0.3367045561841368,0.33136835141113835,0.524367072365549,0.649451235132494,0.3352176147359813,0.3875554746810323,0.12116821658253202,0.4596650387175851,0.6667709574828689,0.6451522487661792,-0.14056026777178587,0.4000666580020207,-0.6502379363580215
Thal_LGN_R,0.245852917361939,0.4860342976238358,0.015049924738898936,0.2023138156245097,0.1852783676934023,0.2809463228365149,-0.09846675889513375,0.03588263750755646,0.14877835634688755,0.4213284286127645,0.3173681914056852,0.3367045561841368,1.0,0.44056117804914224,0.16634666918246163,0.4052776984423758,0.4471364061688015,0.5925142693103345,-0.03049189600239144,0.5064674642091633,0.4573205971728355,0.4498181422870992,0.2852171508345649,0.5072336907199398,-0.40238193711136816
Paracentral_Lobule_R,0.5460455953139324,0.6374941391446773,0.21211492752828548,0.43540668028923213,0.14624728773911863,0.259171815968103,0.2639642621727261,-0.07806327183991627,0.1901990577612098,0.6334742513488415,0.1549064722860507,0.33136835141113835,0.44056117804914224,1.0,0.00404216729278009,0.23591177776452502,0.6812174714397253,0.6306566115657863,0.09123414135543102,0.8569164585200127,0.39073900379709964,0.5199370554231972,0.6121622877661583,0.893644061445457,-0.2463121953916774
Vermis_9,-0.4115492337090754,-0.2819602480103913,-0.2257640700964776,-0.7607849626375149,0.8272290875885062,0.7021437082773194,-0.7116007939398027,0.14507230756795414,-0.7458042306001662,-0.129406374874293,0.6965909784302722,0.524367072365549,0.16634666918246163,0.00404216729278009,1.0,0.6162492706356175,0.008069376261036274,0.4180810707247756,0.06439842292331084,0.038928877869113566,0.26782035945753296,0.47402946369826904,-0.1415923406959783,-0.03814803469768267,-0.2997693103284262
Amygdala_R,0.022119877462102602,0.13314841049357792,-0.16958324770562927,-0.4109397934881976,0.5938502536294981,0.6944895827805808,-0.525258109803388,-0.024111820282509577,-0.47173461175515546,0.35031108335285727,0.6868419520591196,0.649451235132494,0.4052776984423758,0.23591177776452502,0.6162492706356175,1.0,0.14588319829936638,0.4976926000768273,-0.03964573263842655,0.278217447863448,0.549532879995988,0.6458720620596581,-0.10578095841959308,0.20982931068077623,-0.43462641443315786
Temporal_Sup_L,0.3789140496093289,0.6016726726710692,0.3052427621443588,0.4583314506941242,0.24399969516240577,0.14769978198800388,0.08989278853574444,-0.2898071265922359,0.20475235699057492,0.5025802186377116,0.1728527309310449,0.3352176147359813,0.4471364061688015,0.6812174714397253,0.008069376261036274,0.14588319829936638,1.0,0.4834801620222702,0.1043201103400026,0.671762405332683,0.40228048200792677,0.4028682430893864,0.589907113847516,0.7945733188254938,-0.36032839248149595
ACC_sup_L,0.2315630267026501,0.48016276078750825,0.1305397232138736,0.014032939849583948,0.40324011476415145,0.6032136766932498,-0.11996247919026029,0.17269867817262463,-0.15770966203832448,0.48301034943375054,0.41558028099657257,0.3875554746810323,0.5925142693103345,0.6306566115657863,0.4180810707247756,0.4976926000768273,0.4834801620222702,1.0,-0.07488576171512457,0.5495899007080138,0.43636246145323565,0.6440599392769475,0.5137876819468589,0.5773217099002859,-0.28394568797598885
Thal_Re_L,-0.011995664095940377,-0.08353106103150364,-0.039450553308617346,-0.027766249576535958,0.07335081807173544,-0.012061066104256063,-0.0033684642459236185,-0.06599442815675356,-0.04134206746461557,-0.03433036486268555,0.01934653010555468,0.12116821658253202,-0.03049189600239144,0.09123414135543102,0.06439842292331084,-0.03964573263842655,0.1043201103400026,-0.07488576171512457,1.0,0.05488026342741044,0.16115689755012283,-0.0016120106336668463,0.014455504865963092,0.07112114294317615,-0.194678583205562
Precentral_L,0.566882582231337,0.6176486884178932,0.18304495420743605,0.3694142012711485,0.22069155897964676,0.23434052727928192,0.08340484825732242,-0.24691371983374155,0.11003938454294572,0.5895396543739457,0.22119748554414218,0.4596650387175851,0.5064674642091633,0.8569164585200127,0.038928877869113566,0.278217447863448,0.671762405332683,0.5495899007080138,0.05488026342741044,1.0,0.4498207763499282,0.5391570405742264,0.5401630705122888,0.9370430506432531,-0.33885450130048617
Raphe_D,0.3415005118174599,0.3586875254243479,-0.02640191659059475,-0.05772712604643788,0.38276839310364724,0.37337950199865244,-0.3233273880782832,-0.22244815444439853,-0.172043972868233,0.5432579459422386,0.45553238479800867,0.6667709574828689,0.4573205971728355,0.39073900379709964,0.26782035945753296,0.549532879995988,0.40228048200792677,0.43636246145323565,0.16115689755012283,0.4498207763499282,1.0,0.5639814046084759,0.02245093796685715,0.45376249996778456,-0.7098916266259885
Frontal_Inf_Orb_2_R,0.2537493579367937,0.38096771896474924,0.2667591040457659,-0.11112575846835689,0.6691497143500613,0.6319677270105477,-0.3514899060734641,-0.05227194210546081,-0.2511311355932904,0.4735400897824146,0.5533256412763562,0.6451522487661792,0.4498181422870992,0.5199370554231972,0.47402946369826904,0.6458720620596581,0.4028682430893864,0.6440599392769475,-0.0016120106336668463,0.5391570405742264,0.5639814046084759,1.0,0.2706886135358248,0.5380149578628047,-0.3843924734236121
Insula_L,0.28745517072236687,0.5817172807447446,0.532294623310161,0.4591577689969058,-0.05203161666018047,0.0641833288872331,0.4049918794248195,0.06403798880869754,0.2923158240158283,0.33469017168352466,-0.21885266636471074,-0.14056026777178587,0.2852171508345649,0.6121622877661583,-0.1415923406959783,-0.10578095841959308,0.589907113847516,0.5137876819468589,0.014455504865963092,0.5401630705122888,0.02245093796685715,0.2706886135358248,1.0,0.6447535679776083,0.051206228015746647
Postcentral_L,0.5943064523684215,0.6981112050644338,0.2562400140812933,0.4738956952967365,0.15803710069601537,0.21058795835492186,0.15160189816541184,-0.22020611329071033,0.20709728507393782,0.6256827588255321,0.15586980679314527,0.4000666580020207,0.5072336907199398,0.893644061445457,-0.03814803469768267,0.20982931068077623,0.7945733188254938,0.5773217099002859,0.07112114294317615,0.9370430506432531,0.45376249996778456,0.5380149578628047,0.6447535679776083,1.0,-0.33202416270669927
Vermis_7,-0.11652146680134987,-0.2170579091202216,0.08387175915076309,0.1035299205562159,-0.3866409703153635,-0.20267070984339483,0.4947493038414488,0.19244974582208899,0.19290454573851182,-0.2843659198570837,-0.4234395307522188,-0.6502379363580215,-0.40238193711136816,-0.2463121953916774,-0.2997693103284262,-0.43462641443315786,-0.36032839248149595,-0.28394568797598885,-0.194678583205562,-0.33885450130048617,-0.7098916266259885,-0.3843924734236121,0.051206228015746647,-0.33202416270669927,1.0
