,Thal_PuM_L,OFCpost_R,Temporal_Pole_Mid_R,OFClat_L,Temporal_Mid_R,Cuneus_L,Parietal_Sup_R,Cerebellum_3_R,LC_L,Thal_VA_R,Thal_VPL_L,Thal_PuA_R,Pallidum_R,Thal_VL_L,Amygdala_R,Temporal_Pole_Mid_L,N_Acc_L,Thal_MGN_R,Precentral_L,Raphe_M,Frontal_Inf_Orb_2_R,Insula_L,SupraMarginal_L,Thal_VA_L,Hippocampus_R,Vermis_10,Angular_L,Putamen_L,Paracentral_Lobule_R,Cerebellum_Crus1_L,Thal_LP_R,SN_pr_R,ACC_sub_L,Pallidum_L,OFCmed_R,Thal_LP_L,Thal_LGN_R,Thal_IL_L,Frontal_Med_Orb_L,Heschl_L,Frontal_Inf_Oper_R,Cerebellum_7b_L,OFCant_R,Cerebellum_4_5_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_AV_R,Cerebellum_3_L,Rolandic_Oper_R,Fusiform_L,Thal_PuI_R,VTA_L,Precuneus_R,Thal_PuM_R,Vermis_6,Frontal_Sup_Medial_L,SN_pr_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,Rectus_L,Thal_MDl_R,SupraMarginal_R,Cerebellum_6_R,Lingual_R,Red_N_R,Vermis_9,Raphe_D,Rectus_R,Thal_VL_R,Parietal_Inf_L,Vermis_1_2,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuL_R,Thal_AV_L,Cingulate_Post_L,Thal_MDm_R,Cerebellum_4_5_L,Thal_MGN_L,Hippocampus_L,ParaHippocampal_L,Cerebellum_7b_R,Lingual_L,Supp_Motor_Area_L,Thal_MDm_L,ACC_pre_L,Calcarine_L,Postcentral_L,Vermis_4_5,ParaHippocampal_R,Thal_Re_R,Cerebellum_Crus1_R
Thal_VPL_L,0.9286722044609965,0.23316059642116785,0.1352557458717542,-0.0218749085418776,0.25130971007594005,0.0,0.0302694270539415,0.16403428125254038,0.06999281981546819,0.5471067200045645,1.0,0.38721754454866003,0.7565595635896805,0.7952751950849627,0.6494568375919868,0.35900730014878707,0.601821988055472,0.547999258482946,0.09003888509963603,0.38668752171896675,0.131966612972169,0.8078737864628794,0.13466769068740797,0.709921375928856,0.8242346664904275,-0.14952216304221613,0.16184630280721912,0.7627683760730681,0.11704755926644178,-0.22383499531979428,0.14366149854051039,0.3603199912773212,0.437458508873954,0.5446117402969632,0.017877801995126313,0.4816239521483845,0.45358810930045185,0.3687739534838248,0.255832492053087,0.024324735199778364,0.6940658811810819,0.0010452347260985243,0.1534022444775184,0.0943162270251542,0.7070486077994453,0.6756944714442508,0.6012935025800106,0.44295453925588163,0.025169233182322746,0.4413329473742306,0.20064215409044192,0.6810466024651386,0.3761139980959834,-0.10594924166696805,0.8481982568777486,0.0,0.5333289810128076,0.7622750260657057,0.1695085581587042,0.5135241832557056,0.13281222611303817,0.760872696535271,-0.208472406542981,0.021573434122758584,0.08042317221785396,0.5214498162674286,-0.13814762950671752,0.5424875196714303,-0.13260984049877264,0.6885350872392215,0.14793052414610622,-0.03980864817676061,0.6066301940850843,0.7634680261003637,0.5444676291245576,0.07736832534877243,0.28870230423974386,-0.1552117077984311,0.013860589168757556,0.7991942124865341,0.08998936352361948,0.719493332721294,0.5551928708195243,0.3240629018292277,-0.08584415344936343,0.12342253949795186,0.46832168051074674,0.6643909912741573,0.532871079780329,-0.23349626559157208,-0.21704317919170876,0.06032152434400439,0.4881609548585139,0.43238570823372147,-0.1201767129257485
Thal_PuA_R,0.20846241850715255,-0.4646823010129818,-0.24105253530039275,-0.4217716979871264,0.4635046380788496,0.0,0.3703423987121993,0.5831087298372334,0.609415630277371,-0.09978507363445505,0.38721754454866003,1.0,0.12619256367654907,0.2773950530516761,-0.11443589040123374,0.04893932274560602,0.10044120514118453,-0.011016429651045658,-0.4499719015843111,0.24392779439009915,-0.2019758787860438,0.17576678156125844,0.10255167243061138,0.2271153976492862,0.1546372890323268,-0.03556120462378314,0.22332881520822123,0.36893812551530275,0.09078325721856076,-0.3389689639786047,-0.04561365845674073,0.026370049644572503,-0.01836500987787757,0.8259905550720782,-0.5052001666405767,0.03798013470064053,-0.23610123038782863,-0.4367846829124562,-0.48465703007510014,0.5896697760100955,0.04179583422971049,0.01778499279207828,-0.2632822334830082,0.8289947230958941,-0.1989097704250729,0.03874621571024231,-0.019942779619838834,-0.18294290773779429,0.6892495709231627,0.5284277652220727,0.6695513690546991,0.6412316002699887,0.1772526117837207,0.5307828722984216,0.08225914534119914,0.0,0.21066606605710883,0.2594277843277064,-0.4844266202232719,-0.009139195098520507,-0.4365143113815968,0.6236832536436467,0.25070537935850257,0.5007754529904558,0.6854888764317097,-0.12425874855787666,0.27680616410158143,0.7394882635605984,-0.6603386757444107,0.2381954392726277,0.3806341949517191,0.6002555479678091,0.40538993825832104,0.32085077597925676,0.15726199070134536,-0.33937720410872735,0.5707831279903953,0.165491757543272,0.055070150052221566,0.5214355226217974,0.7568236756910145,0.2753732793037584,0.5776894371399952,0.7600390577158097,-0.5075187081490804,0.7770843645082623,-0.2899777060714532,0.5763155892149127,-0.03466503619179402,0.03992418311352407,-0.034348252305975116,0.7302653026108918,0.747327241620835,-0.05929659775497461,-0.4035869995817945
Pallidum_R,0.8233950388549092,0.35749151477143903,0.4013995679769906,0.05947217335563956,0.37608795554692587,0.0,-0.02607774205463346,0.0695722951318479,-0.022808587100733274,0.5642349976925144,0.7565595635896805,0.12619256367654907,1.0,0.7736028014909092,0.8328856598456812,0.15373206279103968,0.7404114448809336,0.6004451847033583,0.414987691257283,0.35772080188722777,0.2687540635003369,0.7829844987919028,-0.0034251122945412496,0.6160761835766475,0.8664107465255757,-0.04151148277081528,0.035618843218805304,0.6712027256275773,0.23523727070993886,-0.046527991394982315,0.34231900556619876,0.598177574699117,0.5238588213630929,0.3496357110539297,0.11431681093707946,0.5732750003501866,0.47376300718884334,0.6642655290985906,0.2728011109517768,-0.1164276000810881,0.7025253659598486,-0.07212705666005659,0.3790886507337736,-0.11874697650718635,0.6902876366546341,0.7278975612906258,0.7294260687606847,0.5871375076566384,-0.08645858403501559,0.5336560371272466,-0.049930045984291564,0.40107389993895515,0.2989370857995906,-0.06910880197608363,0.8246359871473612,0.0,0.5659187984698962,0.7008784902189128,0.2144381241821451,0.3626778900662858,0.2616616579316748,0.5913092583146813,-0.120427072623705,-0.01880752695721327,-0.04023921528938338,0.5169010629700459,-0.19468386033837012,0.32887484620044855,0.036575621787131016,0.7791395682038684,-0.0018960312493672981,-0.16928789068099037,0.6176995965868091,0.582606786800841,0.5882071784510824,0.2347789129446534,0.3081416098154712,-0.14487969278628177,0.22038735000296156,0.6600529040645707,-0.0940914167779503,0.48363147944704793,0.35918253550498525,0.14701962707457528,0.11592028546081473,-0.04860742892713493,0.6888962572573865,0.555424914418603,0.5878686095762965,-0.06152834196168292,-0.05815908153323157,-0.08877562223294562,0.46431797750978754,0.38746178728459624,0.09648295678082237
Thal_VL_L,0.7804696053127619,0.30988467538117054,0.18806010893178593,0.08401728781085621,0.13369614485311143,0.0,-0.037941651495864676,0.04578860912482609,-0.09562337953570461,0.7289285438408806,0.7952751950849627,0.2773950530516761,0.7736028014909092,1.0,0.5872296934026161,0.4812499404646972,0.635794219472851,0.5399361029006995,0.1105246157790964,0.38496259359884444,0.2724881939440075,0.8647897764304034,0.1013996266790157,0.8060009211686869,0.7650595854189095,-0.19219445584045958,0.10901806304923879,0.7598269234228591,0.1688749163451325,-0.08710804978758951,0.5069451186054994,0.4511093922395009,0.5848527207045959,0.45368940348047243,0.14929703195223606,0.6963442291748856,0.6055463377202118,0.4733528180600415,0.3371851840328007,-0.08424635284260792,0.7782647698911571,0.008488031969325929,0.23969582349298416,0.008135978123327723,0.5751242227884659,0.7070232346945237,0.6658520698578182,0.6758618793780817,-0.10533084850076255,0.6269356405285644,0.139256540922818,0.487107400673327,0.18876354879023519,-0.2205118093472219,0.7576991444234862,0.0,0.6047440469093623,0.650749029972706,0.25489780679818763,0.6173145862563068,0.24218609166279,0.6188542882711316,-0.2357332493877757,-0.11739164479485072,-0.07959171249864162,0.6704944447541722,-0.14191729853137294,0.48424377626860815,0.0406543771673423,0.7943790356145071,0.10870501278530893,-0.193961182477278,0.6416201131148034,0.5938097308098452,0.592421458855183,0.2834491368356505,0.37314119888517094,-0.11766530792476938,-0.12758341630770306,0.7728134775747191,-0.05043150501384627,0.6219775921852062,0.31132990825764506,0.18410806272448219,-0.010654200066318226,-0.03838508052895548,0.5327611339219072,0.725965017872926,0.6690400019581983,-0.27995190692452965,-0.1905580968249987,-0.1405629803316225,0.5017060499038062,0.5309750920109976,-0.07935741835012687
Amygdala_R,0.7617199777370011,0.47542226695656553,0.4377774709686873,0.14382037322913563,0.36308310920152653,0.0,-0.08046183013707395,-0.04391545142937534,-0.08475354476350637,0.45398760285748246,0.6494568375919868,-0.11443589040123374,0.8328856598456812,0.5872296934026161,1.0,0.06350328407504575,0.6008595713824999,0.5718556517756955,0.494910679496421,0.30269820157009975,0.1596988389677699,0.6701857514015723,-0.025986731610607744,0.42035641426653014,0.8550839763473653,0.004003239353361334,-0.03614553209743844,0.5051963072616095,0.3009515042605807,-0.06390385125486996,0.2469011900647826,0.624222798994685,0.48664729326218464,0.10852833187589761,0.17390265677807196,0.4957061657608213,0.4461434379989839,0.7692213766194225,0.37400912436149764,-0.303176012194393,0.6424080695214717,-0.09913604147626247,0.4405320167063417,-0.3181673649129495,0.7707780939014006,0.6760870537564287,0.6826912193957303,0.5618649210074369,-0.19972499162261328,0.33349735609710646,-0.25330073511485274,0.20330992168400447,0.27352978927478466,-0.17108041606038746,0.794977529017541,0.0,0.4425477079819661,0.6215374867685747,0.267828871313242,0.29357818001205166,0.3444207668696586,0.35362815964554484,-0.09629018754598037,-0.12003470530049469,-0.18807338288818506,0.4426052362279045,-0.27715071874865665,0.14459678493594763,0.16294470781445206,0.6071994501586176,-0.09023699483809267,-0.2647568931007272,0.4361536099116823,0.4558749314002519,0.46282480155049965,0.20022021003778454,0.11321704481582764,-0.1947498071932369,0.2241862312666573,0.4282362027807067,-0.22991097194666363,0.38089974572314855,0.2323794751161509,-0.002391139887147363,0.2240429055547915,-0.21200235124948313,0.7006491267548646,0.3100166691805233,0.5365985409486935,-0.06612235463713219,-0.12843914453586253,-0.20032648019171015,0.2924650404188747,0.29588572256951556,0.15837205094709314
Temporal_Pole_Mid_L,0.28084417129223516,0.3147668190404431,0.037421698576427916,0.27563420062066896,-0.5301425420896564,0.0,-0.3317650034830784,-0.13488065208608824,-0.5786314875431149,0.6263162519006243,0.35900730014878707,0.04893932274560602,0.15373206279103968,0.4812499404646972,0.06350328407504575,1.0,0.27588440466594544,0.15120600667124895,0.045660011982094705,0.04549586876558832,0.2546721468506324,0.49228434771327806,0.2731543099195703,0.5496323448444776,0.2227898668910508,-0.3510428136557889,0.19525020393335615,0.5291449711049494,-0.18158234997615533,0.07218245862259591,0.30262119124972336,-0.08070336364189876,0.38956393497516373,0.20839922689922766,0.44422288806115084,0.4106544125582046,0.6436239819669346,0.11677574020906152,0.4679253497451012,-0.08851156173772348,0.5666211618531241,0.2870834256837962,0.036575655130430464,-0.13372847019729442,0.27392626374808327,0.4842260598429047,0.3751136327201384,0.4035969712332527,-0.4847847490414388,0.20502571272462672,0.21226206144467014,0.13341938771428072,-0.15347421683104379,-0.4963315367731508,0.2977249912829965,0.0,0.43483224984751767,0.20247374292600256,0.4596486849383267,0.8932541471682764,0.41443905502805684,0.2481820366328596,-0.28713909116015046,-0.4230599749251541,-0.3492139099341977,0.7375474714559025,-0.14500833818822514,0.16393052972427663,0.37852677276104,0.334609960486938,-0.07894839247479697,-0.49878324075621644,0.3324278647622593,0.2686731988031742,0.43996278299091296,0.5741161661743486,-0.007262234849008369,-0.05046006356256218,-0.33084629993088127,0.4379819065069,-0.3538410027926057,0.5275118020720321,-0.07849297562763231,-0.18188535564145183,0.02959916817446735,-0.3039800431358609,0.32369082701385565,0.28345089935380846,0.5293122634839919,-0.424095162434779,-0.01119619293775659,-0.46951387612498274,0.040377797738005435,0.47588646876583746,0.02372819329846004
N_Acc_L,0.6083876692682179,0.22127624907310728,0.2254497842950492,0.02040146801817433,0.13945063735973853,0.0,0.03194276044960588,0.03521698174692961,-0.0809653569141852,0.41655174890800095,0.601821988055472,0.10044120514118453,0.7404114448809336,0.635794219472851,0.6008595713824999,0.27588440466594544,1.0,0.41400873101541086,0.3203812346664083,0.18882814010928892,0.13888213317351547,0.635966663426317,0.1082571662399601,0.46746205041340055,0.6597679066209586,-0.1620316360716712,0.035178835848759055,0.6498361671503715,0.03678188741494296,0.004012033721395355,0.310399102735323,0.3708708755651344,0.5346456685610365,0.35083297401726476,0.10886831975367287,0.5068696366104333,0.528200071136364,0.460104963662694,0.21201795463992656,0.01931795206001743,0.5994748872798998,0.06242572918469439,0.2592270757645527,-0.06442123408473009,0.4631609045792889,0.6174367028040418,0.6223356950323544,0.3993632525842919,-0.10592477153122487,0.4892393449454936,0.0663128115417594,0.23775510720023155,0.26681318605039495,-0.032206606189750395,0.6040148871793578,0.0,0.5352803301890087,0.5797879807713732,0.33219056484162307,0.46512613300409766,0.1197078364835926,0.41090233631320044,-0.07834795005573553,-0.019881514235299744,-0.14985277488511253,0.6422832038760156,-0.08172212767770058,0.3819297098327145,0.028070996142458737,0.6866455494924686,0.087001472164644,-0.15186934211857014,0.7715433907504539,0.39812822863587605,0.5528560507893757,0.3602917416468944,0.30418540180503195,-0.022012673620746447,0.12140143953252547,0.5513965571025414,-0.07992405992619617,0.3736224629946144,0.2906219030041093,0.13184961518862987,0.06112476247500637,-0.031069308643104993,0.5607301272490323,0.42532901851546095,0.5916922410805273,0.02297953989310387,0.11684985141164488,-0.17313637304744872,0.3719492967573402,0.3022804644207912,0.05139847329737657
Thal_MGN_R,0.6867988070780316,0.3948843779304973,0.3961443125253466,0.1578164621227671,0.2122749160250977,0.0,-0.2307372646146863,-0.3317319739533607,-0.10970023236381951,0.4085442687335445,0.547999258482946,-0.011016429651045658,0.6004451847033583,0.5399361029006995,0.5718556517756955,0.15120600667124895,0.41400873101541086,1.0,0.42309967185837155,0.07581646216600617,0.45458827224741566,0.6321540561914111,-0.08558414581995258,0.3700525385943837,0.6194555390740979,0.02988135559737167,-0.07320502214890255,0.4760752669931726,-0.05800170428599695,0.10295120770982946,0.19332355730066642,0.5270861910380145,0.5369079140794253,0.18777581903077556,0.3268150642889841,0.35477480374568,0.586224815527834,0.5820105953245824,0.3369011278112282,-0.2826051735433986,0.562260432444961,0.026160680084624383,0.2473747509655541,-0.3608017846320419,0.6532242789608489,0.6148686086479253,0.673427401071858,0.5909031804091956,-0.2388233166869003,0.1948697224805843,-0.30406496144843065,0.25731691643309135,0.15997386564840477,-0.32856765696158957,0.7246584991932014,0.0,0.47733333157680097,0.5441110450315064,0.27414262082095414,0.2263165640319334,0.28658605054705344,0.2972647661049836,-0.18041215193272178,-0.09657182094410802,-0.3172920082416051,0.4035987187466629,-0.11380017525596677,0.20856562160147693,0.1509539960783569,0.5644978267028488,-0.164918103286674,-0.42219841634332334,0.37441072171769574,0.38574417075469186,0.45951634497938365,0.24490224533148794,0.12516252930196228,-0.3534409439284799,0.27898613652550347,0.4538774417342703,-0.2673331625321809,0.4499555521389184,0.0722697918563701,-0.1198462206997619,0.07182790626623953,-0.27474013525223956,0.6137392897475324,0.34044416303005587,0.525457270876552,-0.19078950490970784,-0.0006334674294517474,-0.13332042998858126,0.13395164999786974,0.45103680136992563,0.24743876926107825
Precentral_L,0.22752212272255123,0.5120020615296005,0.6138703401644715,0.32811609815921616,-0.009282586965571837,0.0,-0.3958466857274277,-0.5046066152423512,-0.40013182563193767,0.2439957138310768,0.09003888509963603,-0.4499719015843111,0.414987691257283,0.1105246157790964,0.494910679496421,0.045660011982094705,0.3203812346664083,0.42309967185837155,1.0,-0.35661380020076405,0.4018143030019545,0.35978951210157717,-0.20029801243376963,-0.03598413949579099,0.3498078346989254,0.05509765395052726,-0.22630866959432944,0.303872005566441,-0.060439811093150185,0.3342574016354672,0.23756278587636442,0.36156899018308086,0.39114591257888226,-0.1320365703112947,0.41048328556207536,0.3119377057834277,0.4337188682535181,0.5731690558047562,0.44401331107266695,-0.31576922406087854,0.45027761296082847,0.13170159030379114,0.40396298804805186,-0.6587738484637676,0.4497896932932865,0.5942507250023532,0.674845501351619,0.40074144092515007,-0.5532317094100714,-0.026223148284121648,-0.5486278891770262,-0.31602719375323635,0.19722236203850754,-0.2146936712176473,0.39628242824817367,0.0,0.5006664828637665,0.1593037175794364,0.3865487994641868,0.11353557388938157,0.43423089954473776,-0.04140349459452146,-0.05731194563192315,-0.33927633567516935,-0.4734542742842801,0.3765010708271387,-0.16451575499439108,-0.3193042262135694,0.3220632780019844,0.4038978863424725,-0.40723826404928043,-0.5254068084741038,0.2476861901639624,0.005268091710697633,0.4995253000389137,0.571024366722878,-0.2752886748454733,-0.10285499630032285,0.5082079409717994,0.10622704374098418,-0.6135992134986065,-0.05030621893711289,-0.22114923230456038,-0.5159544600864227,0.42101171416500655,-0.526314749073158,0.7973393727890187,-0.04084991514166635,0.38015890602491337,0.1974153815076795,0.5208413031791461,-0.44213803583990735,-0.2460245263561009,0.09149518057351332,0.6184238043706425
Raphe_M,0.39432366382565004,0.00760653645069436,-0.06488174373788816,-0.15965886389722703,0.3285527555674326,0.0,0.13610311155731086,0.47948952804680534,0.11759880982308002,0.29198824722872596,0.38668752171896675,0.24392779439009915,0.35772080188722777,0.38496259359884444,0.30269820157009975,0.04549586876558832,0.18882814010928892,0.07581646216600617,-0.35661380020076405,1.0,-0.07699939597233599,0.23425680806121524,0.10878298635439942,0.4962159086174362,0.4243502327197971,-0.14428862999772168,0.1274601751863598,0.08622769264151102,0.42396849959426675,-0.18186362435358197,-0.00281915773849254,0.15627501476802186,-0.030068961460644878,0.09641954638685496,-0.07508269549476225,0.17138552877966776,-0.07811434464806204,0.19691924008085487,-0.016279846465239188,0.014510040894792284,0.1919491281754046,-0.0920826986696601,0.12300466997608933,0.3225249162193388,0.21608645272780136,0.02390858800163035,-0.06949888853204217,0.18749274719375605,0.2286755065439334,0.29714650558058514,0.22130219203527832,0.4868621860794433,-0.06938926842526338,-0.04031780304874695,0.2709484337900189,0.0,-0.12112997597817574,0.24373216053477081,-0.057819978896443414,0.22997342705822185,0.041792098276126864,0.3213273131911615,-0.23489487798695882,0.16646621838245815,0.265691684247312,0.06678325182024851,-0.04570874245955582,0.2551812048337662,0.024219658156794395,0.08522191198893816,0.30460039942525036,0.1674870178591331,0.026383771451309275,0.3439222930665376,-0.09403137508152225,-0.33870439423303206,0.4117403753089568,-0.04406572281389035,-0.3754441354279687,0.2544631097717603,0.2655274880879868,0.32032074848608166,0.3155732529530353,0.37796015089910107,-0.007396126748050749,0.22202580073064918,-0.15600654114944404,0.26756045464341,0.07287040790287078,-0.24716322817501774,-0.500964259281226,0.11423619929148485,0.49663271567049677,0.3256528967241481,-0.45863803817586496
Frontal_Inf_Orb_2_R,0.21100360982159785,0.726540339744914,0.7392487992805727,0.373543350149687,0.061165669206966984,0.0,-0.5678606393025672,-0.5340288221484143,-0.4295062286993357,0.3761994572811556,0.131966612972169,-0.2019758787860438,0.2687540635003369,0.2724881939440075,0.1596988389677699,0.2546721468506324,0.13888213317351547,0.45458827224741566,0.4018143030019545,-0.07699939597233599,1.0,0.3909244421098338,-0.3309189297112729,0.14218076651881295,0.1582919950141957,0.1335831874219462,-0.2093420008515508,0.26920565366766164,-0.34933114340131777,0.5506545405401291,0.2526425538101681,-0.007517806796233319,0.6115433408966569,-0.09790408387801632,0.7052726220941838,0.25729600186788143,0.346397913593378,0.37347591450606243,0.6625751598306099,-0.6301548362093353,0.3886248408695712,6.429796606710179e-05,0.5547893113857286,-0.47739000833004663,0.3889226110311838,0.39278575911216096,0.4926407901363687,0.6022743253545233,-0.5129392987445243,0.11220330596426074,-0.5769246887756118,-0.1133544167069294,-0.2550918175530777,-0.6261794014395606,0.3319872764098888,0.0,0.4171628597204628,0.11776605879205299,0.6923974931456239,0.14622143454539763,0.5353110121761253,-0.06314665363352845,-0.4878353229376137,-0.3104069947435297,-0.5683192467327702,0.39910618702054906,-0.12745735396862884,-0.1431231110275046,0.48332818274030276,0.2703954127080152,-0.49328439474083446,-0.5790260909433024,0.10465008213797117,0.06559349852150946,0.45454517153783625,0.5252638800856261,-0.020899377497786413,-0.34773937266146604,-0.08716235410740299,0.1767235936535413,-0.5781941854878903,0.2144823883032142,-0.45187477655203573,-0.5546706507088325,0.2816305617956511,-0.5908000680244222,0.42858001703152343,0.07732426051015273,0.5862131483403974,-0.1728114659923424,-0.09646660585012781,-0.44307180092559145,-0.07893661783636965,0.5141535767935275,0.6194282704618751
Insula_L,0.8109428230275051,0.4703271704637936,0.3671432118319818,0.18043175779444967,0.14386977871395104,0.0,-0.14464636364258315,-0.11533951195444109,-0.15158394673022835,0.7188093712797538,0.8078737864628794,0.17576678156125844,0.7829844987919028,0.8647897764304034,0.6701857514015723,0.49228434771327806,0.635966663426317,0.6321540561914111,0.35978951210157717,0.23425680806121524,0.3909244421098338,1.0,0.011054819414641507,0.6751443076240692,0.8254941854021013,-0.14601314315741926,0.09036542953251761,0.8761356431297331,0.08824641977101137,-0.0002742234449871448,0.5177542205646622,0.46938354855528397,0.6938854846244761,0.4849738413972109,0.24088559101161663,0.6707524228768349,0.6494359008666578,0.5288731534295884,0.5059233932913556,-0.15984538613107488,0.891471864752946,0.031282048818840134,0.3458167082643348,-0.16942507045756477,0.6972910549093283,0.8749451471021389,0.8623270374149086,0.74418941337072,-0.22476954002977134,0.5674277498337705,-0.014581709193248117,0.4227768158765772,0.31229033776917126,-0.26057616698954233,0.8394312579355079,0.0,0.7924841178378362,0.6680685068865166,0.3877900350809322,0.6110272400045771,0.3241827673121081,0.6448872458395509,-0.21925636610258442,-0.16690623471955152,-0.18180505994266816,0.7208868853796313,-0.22079163474958188,0.3916013659502657,0.05341460531476192,0.882737486829168,-0.002113507586071868,-0.29592999797176167,0.7126194590867639,0.6552713836563636,0.7788852699665915,0.38537304286427465,0.17717755682136163,-0.1556267667430731,0.030752714469511774,0.8257836523529564,-0.19019706133851105,0.6130897996679489,0.291720686316776,0.05870406300806981,0.03387371719607802,-0.1414465260701399,0.7120286340792407,0.7141990617415515,0.7734659106653272,-0.17659231580620044,-0.05488880628455608,-0.19692207036110404,0.4157432866049024,0.48157979137315293,0.1368715826547643
SupraMarginal_L,0.06583170200098665,-0.1887079293181714,-0.322494349142874,-0.07269719663435882,-0.22092332948612453,0.0,0.098357470031385,0.13486648610512356,-0.18194028960727607,0.07788688192513303,0.13466769068740797,0.10255167243061138,-0.0034251122945412496,0.1013996266790157,-0.025986731610607744,0.2731543099195703,0.1082571662399601,-0.08558414581995258,-0.20029801243376963,0.10878298635439942,-0.3309189297112729,0.011054819414641507,1.0,0.15400949829531296,0.03534269517005126,-0.46481940541407607,0.2731572409401855,0.057472277401663975,0.08668258357533776,-0.2245370457037987,-0.025815913827753327,-0.032277607416811495,-0.0941936555153416,0.09068614327314208,-0.06289037292600826,0.012211001467378038,0.14913407755693212,-0.09843731069761996,-0.07876678246361642,0.1650105013112239,0.11185896503469676,0.11454041804637331,-0.20686421186581935,0.13159474939681712,-0.030892014107399612,0.06880941733296704,-0.04266085435452917,-0.0732262225097049,-0.09668434045085589,0.06774017792321223,0.2948979269290409,0.11350476791916395,-0.08743607537419242,-0.011671020513863728,0.0231104538567652,0.0,-0.06244141264466475,0.05020658912079068,-0.1038289715799286,0.3599245906319665,0.003781860063909302,0.12722478440378057,0.05768132710120968,-0.1381418417359734,0.06638367175211395,0.16098656546753284,-0.14394186472757417,0.10839622491903876,-0.007705874061698291,0.016161974862151856,0.18311957775912635,-0.02763377266872583,0.07718116869268311,0.10397195879750933,-0.06963069315072916,0.022790043804111204,0.07775217710533563,0.0495808656139089,-0.19783323509322823,0.11403914194065162,0.03581969623003684,0.2747586649777324,0.0861181914641092,0.07245461752044975,0.021424279966761186,0.06650042116580024,-0.018095454396482233,0.08005315633163843,0.010954286027934964,-0.1278760218805061,0.023407207313292194,-0.08351521621946341,0.040383111072571184,0.130592069076291,-0.36581160519824174
Thal_VA_L,0.7051010050070567,0.14387791875878705,-0.043371181118409305,0.009289648250643497,-0.06504705112143479,0.0,-0.018261568938813876,0.2710319974081218,-0.08794366235147831,0.7763805890291195,0.709921375928856,0.2271153976492862,0.6160761835766475,0.8060009211686869,0.42035641426653014,0.5496323448444776,0.46746205041340055,0.3700525385943837,-0.03598413949579099,0.4962159086174362,0.14218076651881295,0.6751443076240692,0.15400949829531296,1.0,0.6473138950522507,-0.2752943937960364,0.14456392923597228,0.5628257204627416,0.16252551675463042,-0.2225870177568156,0.3251640449613412,0.3251416207193567,0.2801143449765792,0.32611954651031,0.18772695299124864,0.5867692926873324,0.5493690542527729,0.40094405749641304,0.22492730512558723,0.015165336456352445,0.5834313625468024,0.027754173270477224,0.04213829049028804,0.10733124330839318,0.5165155970008691,0.5148785460819156,0.3942468549109898,0.4880500128955598,-0.03382489404569392,0.34605427026810803,0.3436237241934635,0.5643622055543138,0.09050708484286288,-0.24590324502125413,0.6354500046115203,0.0,0.3072166899847507,0.563147732358391,0.22173150825260657,0.6888636012873336,0.2788244131620612,0.5625730414586632,-0.43084135444038263,-0.01894567279814222,0.041339229220444695,0.55874387582261,-0.18836742934139178,0.4413732494246963,0.14396518192658253,0.5182276320774651,0.22276765170415438,-0.15555766126364545,0.3932319057474834,0.5666851397225278,0.3325361075787772,0.14799510460400164,0.2761127668936611,-0.1470164627812134,-0.2439602677690496,0.6162265553669889,0.04197004831804862,0.6280074429229539,0.396394698536606,0.2878309806369509,0.0174220930336761,0.035271418790717275,0.3152569959178286,0.5256313840346974,0.5144056083533131,-0.41519672545377745,-0.2309770090969973,-0.11628722978043542,0.44643432226349006,0.5781001228147172,-0.2498273796138745
Hippocampus_R,0.8835422186406157,0.31751243303765475,0.2976317693606751,0.0016580916585379507,0.35856877459766373,0.0,-0.008068567520951737,0.09272095621909447,0.02492838270807919,0.554194935437997,0.8242346664904275,0.1546372890323268,0.8664107465255757,0.7650595854189095,0.8550839763473653,0.2227898668910508,0.6597679066209586,0.6194555390740979,0.3498078346989254,0.4243502327197971,0.1582919950141957,0.8254941854021013,0.03534269517005126,0.6473138950522507,1.0,-0.10160559026566231,0.022258472773113408,0.677715108080637,0.2836717310397271,-0.15675990973712622,0.3284139996647104,0.6150672978809524,0.49448562664709944,0.3591945945645134,0.08170237284179929,0.5962326936363468,0.49321472913872993,0.6322032460803025,0.28790123859481687,-0.06662256789223223,0.7333552763973121,-0.04647428194402307,0.2749252060009307,-0.0961707729755327,0.7767784729866887,0.7521723480445949,0.7145818118554887,0.5782737222028376,-0.05638561526056382,0.4977276791797052,0.015544827320050936,0.5170250162047784,0.4543738486150697,-0.07293302902385386,0.8820480343995518,0.0,0.5433747991921404,0.776465407139348,0.1995583687231253,0.43383601745922434,0.22661879283228947,0.6470116333571775,-0.10830141100653862,-0.01874660436896862,-0.0010494587675836287,0.5457528660941717,-0.2071823766876183,0.4165316894040257,-0.03998924124495378,0.7428196725738841,0.059071258819203505,-0.12021635348372828,0.6002583406520722,0.6627158073628993,0.5415799107738439,0.1528700608078276,0.2398010945750646,-0.13857468470711065,0.20853486042376537,0.6656624262968039,-0.033993962254042616,0.5562414227763759,0.5005307054329657,0.23339133340193713,0.09329132398691095,0.0073421257741120355,0.6477144233833179,0.5673252981815798,0.5401001566380841,-0.12721702138129667,-0.11174332144673563,-0.024684173032143313,0.5267527366013531,0.30148385406246686,0.008148177104976083
