,Thal_PuM_L,OFCpost_R,Temporal_Pole_Mid_R,OFClat_L,Temporal_Mid_R,Cuneus_L,Parietal_Sup_R,Cerebellum_3_R,LC_L,Thal_VA_R,Thal_VPL_L,Thal_PuA_R,Pallidum_R,Thal_VL_L,Amygdala_R,Temporal_Pole_Mid_L,N_Acc_L,Thal_MGN_R,Precentral_L,Raphe_M,Frontal_Inf_Orb_2_R,Insula_L,SupraMarginal_L,Thal_VA_L,Hippocampus_R,Vermis_10,Angular_L,Putamen_L,Paracentral_Lobule_R,Cerebellum_Crus1_L,Thal_LP_R,SN_pr_R,ACC_sub_L,Pallidum_L,OFCmed_R,Thal_LP_L,Thal_LGN_R,Thal_IL_L,Frontal_Med_Orb_L,Heschl_L,Frontal_Inf_Oper_R,Cerebellum_7b_L,OFCant_R,Cerebellum_4_5_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_AV_R,Cerebellum_3_L,Rolandic_Oper_R,Fusiform_L,Thal_PuI_R,VTA_L,Precuneus_R,Thal_PuM_R,Vermis_6,Frontal_Sup_Medial_L,SN_pr_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,Rectus_L,Thal_MDl_R,SupraMarginal_R,Cerebellum_6_R,Lingual_R
Thal_VPL_L,0.9286722044609965,0.23316059642116785,0.1352557458717542,-0.0218749085418776,0.25130971007594005,0.0,0.0302694270539415,0.16403428125254038,0.06999281981546819,0.5471067200045645,1.0,0.38721754454866003,0.7565595635896805,0.7952751950849627,0.6494568375919868,0.35900730014878707,0.601821988055472,0.547999258482946,0.09003888509963603,0.38668752171896675,0.131966612972169,0.8078737864628794,0.13466769068740797,0.709921375928856,0.8242346664904275,-0.14952216304221613,0.16184630280721912,0.7627683760730681,0.11704755926644178,-0.22383499531979428,0.14366149854051039,0.3603199912773212,0.437458508873954,0.5446117402969632,0.017877801995126313,0.4816239521483845,0.45358810930045185,0.3687739534838248,0.255832492053087,0.024324735199778364,0.6940658811810819,0.0010452347260985243,0.1534022444775184,0.0943162270251542,0.7070486077994453,0.6756944714442508,0.6012935025800106,0.44295453925588163,0.025169233182322746,0.4413329473742306,0.20064215409044192,0.6810466024651386,0.3761139980959834,-0.10594924166696805,0.8481982568777486,0.0,0.5333289810128076,0.7622750260657057,0.1695085581587042,0.5135241832557056,0.13281222611303817,0.760872696535271,-0.208472406542981,0.021573434122758584,0.08042317221785396
Thal_PuA_R,0.20846241850715255,-0.4646823010129818,-0.24105253530039275,-0.4217716979871264,0.4635046380788496,0.0,0.3703423987121993,0.5831087298372334,0.609415630277371,-0.09978507363445505,0.38721754454866003,1.0,0.12619256367654907,0.2773950530516761,-0.11443589040123374,0.04893932274560602,0.10044120514118453,-0.011016429651045658,-0.4499719015843111,0.24392779439009915,-0.2019758787860438,0.17576678156125844,0.10255167243061138,0.2271153976492862,0.1546372890323268,-0.03556120462378314,0.22332881520822123,0.36893812551530275,0.09078325721856076,-0.3389689639786047,-0.04561365845674073,0.026370049644572503,-0.01836500987787757,0.8259905550720782,-0.5052001666405767,0.03798013470064053,-0.23610123038782863,-0.4367846829124562,-0.48465703007510014,0.5896697760100955,0.04179583422971049,0.01778499279207828,-0.2632822334830082,0.8289947230958941,-0.1989097704250729,0.03874621571024231,-0.019942779619838834,-0.18294290773779429,0.6892495709231627,0.5284277652220727,0.6695513690546991,0.6412316002699887,0.1772526117837207,0.5307828722984216,0.08225914534119914,0.0,0.21066606605710883,0.2594277843277064,-0.4844266202232719,-0.009139195098520507,-0.4365143113815968,0.6236832536436467,0.25070537935850257,0.5007754529904558,0.6854888764317097
Pallidum_R,0.8233950388549092,0.35749151477143903,0.4013995679769906,0.05947217335563956,0.37608795554692587,0.0,-0.02607774205463346,0.0695722951318479,-0.022808587100733274,0.5642349976925144,0.7565595635896805,0.12619256367654907,1.0,0.7736028014909092,0.8328856598456812,0.15373206279103968,0.7404114448809336,0.6004451847033583,0.414987691257283,0.35772080188722777,0.2687540635003369,0.7829844987919028,-0.0034251122945412496,0.6160761835766475,0.8664107465255757,-0.04151148277081528,0.035618843218805304,0.6712027256275773,0.23523727070993886,-0.046527991394982315,0.34231900556619876,0.598177574699117,0.5238588213630929,0.3496357110539297,0.11431681093707946,0.5732750003501866,0.47376300718884334,0.6642655290985906,0.2728011109517768,-0.1164276000810881,0.7025253659598486,-0.07212705666005659,0.3790886507337736,-0.11874697650718635,0.6902876366546341,0.7278975612906258,0.7294260687606847,0.5871375076566384,-0.08645858403501559,0.5336560371272466,-0.049930045984291564,0.40107389993895515,0.2989370857995906,-0.06910880197608363,0.8246359871473612,0.0,0.5659187984698962,0.7008784902189128,0.2144381241821451,0.3626778900662858,0.2616616579316748,0.5913092583146813,-0.120427072623705,-0.01880752695721327,-0.04023921528938338
Thal_VL_L,0.7804696053127619,0.30988467538117054,0.18806010893178593,0.08401728781085621,0.13369614485311143,0.0,-0.037941651495864676,0.04578860912482609,-0.09562337953570461,0.7289285438408806,0.7952751950849627,0.2773950530516761,0.7736028014909092,1.0,0.5872296934026161,0.4812499404646972,0.635794219472851,0.5399361029006995,0.1105246157790964,0.38496259359884444,0.2724881939440075,0.8647897764304034,0.1013996266790157,0.8060009211686869,0.7650595854189095,-0.19219445584045958,0.10901806304923879,0.7598269234228591,0.1688749163451325,-0.08710804978758951,0.5069451186054994,0.4511093922395009,0.5848527207045959,0.45368940348047243,0.14929703195223606,0.6963442291748856,0.6055463377202118,0.4733528180600415,0.3371851840328007,-0.08424635284260792,0.7782647698911571,0.008488031969325929,0.23969582349298416,0.008135978123327723,0.5751242227884659,0.7070232346945237,0.6658520698578182,0.6758618793780817,-0.10533084850076255,0.6269356405285644,0.139256540922818,0.487107400673327,0.18876354879023519,-0.2205118093472219,0.7576991444234862,0.0,0.6047440469093623,0.650749029972706,0.25489780679818763,0.6173145862563068,0.24218609166279,0.6188542882711316,-0.2357332493877757,-0.11739164479485072,-0.07959171249864162
Amygdala_R,0.7617199777370011,0.47542226695656553,0.4377774709686873,0.14382037322913563,0.36308310920152653,0.0,-0.08046183013707395,-0.04391545142937534,-0.08475354476350637,0.45398760285748246,0.6494568375919868,-0.11443589040123374,0.8328856598456812,0.5872296934026161,1.0,0.06350328407504575,0.6008595713824999,0.5718556517756955,0.494910679496421,0.30269820157009975,0.1596988389677699,0.6701857514015723,-0.025986731610607744,0.42035641426653014,0.8550839763473653,0.004003239353361334,-0.03614553209743844,0.5051963072616095,0.3009515042605807,-0.06390385125486996,0.2469011900647826,0.624222798994685,0.48664729326218464,0.10852833187589761,0.17390265677807196,0.4957061657608213,0.4461434379989839,0.7692213766194225,0.37400912436149764,-0.303176012194393,0.6424080695214717,-0.09913604147626247,0.4405320167063417,-0.3181673649129495,0.7707780939014006,0.6760870537564287,0.6826912193957303,0.5618649210074369,-0.19972499162261328,0.33349735609710646,-0.25330073511485274,0.20330992168400447,0.27352978927478466,-0.17108041606038746,0.794977529017541,0.0,0.4425477079819661,0.6215374867685747,0.267828871313242,0.29357818001205166,0.3444207668696586,0.35362815964554484,-0.09629018754598037,-0.12003470530049469,-0.18807338288818506
Temporal_Pole_Mid_L,0.28084417129223516,0.3147668190404431,0.037421698576427916,0.27563420062066896,-0.5301425420896564,0.0,-0.3317650034830784,-0.13488065208608824,-0.5786314875431149,0.6263162519006243,0.35900730014878707,0.04893932274560602,0.15373206279103968,0.4812499404646972,0.06350328407504575,1.0,0.27588440466594544,0.15120600667124895,0.045660011982094705,0.04549586876558832,0.2546721468506324,0.49228434771327806,0.2731543099195703,0.5496323448444776,0.2227898668910508,-0.3510428136557889,0.19525020393335615,0.5291449711049494,-0.18158234997615533,0.07218245862259591,0.30262119124972336,-0.08070336364189876,0.38956393497516373,0.20839922689922766,0.44422288806115084,0.4106544125582046,0.6436239819669346,0.11677574020906152,0.4679253497451012,-0.08851156173772348,0.5666211618531241,0.2870834256837962,0.036575655130430464,-0.13372847019729442,0.27392626374808327,0.4842260598429047,0.3751136327201384,0.4035969712332527,-0.4847847490414388,0.20502571272462672,0.21226206144467014,0.13341938771428072,-0.15347421683104379,-0.4963315367731508,0.2977249912829965,0.0,0.43483224984751767,0.20247374292600256,0.4596486849383267,0.8932541471682764,0.41443905502805684,0.2481820366328596,-0.28713909116015046,-0.4230599749251541,-0.3492139099341977
N_Acc_L,0.6083876692682179,0.22127624907310728,0.2254497842950492,0.02040146801817433,0.13945063735973853,0.0,0.03194276044960588,0.03521698174692961,-0.0809653569141852,0.41655174890800095,0.601821988055472,0.10044120514118453,0.7404114448809336,0.635794219472851,0.6008595713824999,0.27588440466594544,1.0,0.41400873101541086,0.3203812346664083,0.18882814010928892,0.13888213317351547,0.635966663426317,0.1082571662399601,0.46746205041340055,0.6597679066209586,-0.1620316360716712,0.035178835848759055,0.6498361671503715,0.03678188741494296,0.004012033721395355,0.310399102735323,0.3708708755651344,0.5346456685610365,0.35083297401726476,0.10886831975367287,0.5068696366104333,0.528200071136364,0.460104963662694,0.21201795463992656,0.01931795206001743,0.5994748872798998,0.06242572918469439,0.2592270757645527,-0.06442123408473009,0.4631609045792889,0.6174367028040418,0.6223356950323544,0.3993632525842919,-0.10592477153122487,0.4892393449454936,0.0663128115417594,0.23775510720023155,0.26681318605039495,-0.032206606189750395,0.6040148871793578,0.0,0.5352803301890087,0.5797879807713732,0.33219056484162307,0.46512613300409766,0.1197078364835926,0.41090233631320044,-0.07834795005573553,-0.019881514235299744,-0.14985277488511253
Thal_MGN_R,0.6867988070780316,0.3948843779304973,0.3961443125253466,0.1578164621227671,0.2122749160250977,0.0,-0.2307372646146863,-0.3317319739533607,-0.10970023236381951,0.4085442687335445,0.547999258482946,-0.011016429651045658,0.6004451847033583,0.5399361029006995,0.5718556517756955,0.15120600667124895,0.41400873101541086,1.0,0.42309967185837155,0.07581646216600617,0.45458827224741566,0.6321540561914111,-0.08558414581995258,0.3700525385943837,0.6194555390740979,0.02988135559737167,-0.07320502214890255,0.4760752669931726,-0.05800170428599695,0.10295120770982946,0.19332355730066642,0.5270861910380145,0.5369079140794253,0.18777581903077556,0.3268150642889841,0.35477480374568,0.586224815527834,0.5820105953245824,0.3369011278112282,-0.2826051735433986,0.562260432444961,0.026160680084624383,0.2473747509655541,-0.3608017846320419,0.6532242789608489,0.6148686086479253,0.673427401071858,0.5909031804091956,-0.2388233166869003,0.1948697224805843,-0.30406496144843065,0.25731691643309135,0.15997386564840477,-0.32856765696158957,0.7246584991932014,0.0,0.47733333157680097,0.5441110450315064,0.27414262082095414,0.2263165640319334,0.28658605054705344,0.2972647661049836,-0.18041215193272178,-0.09657182094410802,-0.3172920082416051
Precentral_L,0.22752212272255123,0.5120020615296005,0.6138703401644715,0.32811609815921616,-0.009282586965571837,0.0,-0.3958466857274277,-0.5046066152423512,-0.40013182563193767,0.2439957138310768,0.09003888509963603,-0.4499719015843111,0.414987691257283,0.1105246157790964,0.494910679496421,0.045660011982094705,0.3203812346664083,0.42309967185837155,1.0,-0.35661380020076405,0.4018143030019545,0.35978951210157717,-0.20029801243376963,-0.03598413949579099,0.3498078346989254,0.05509765395052726,-0.22630866959432944,0.303872005566441,-0.060439811093150185,0.3342574016354672,0.23756278587636442,0.36156899018308086,0.39114591257888226,-0.1320365703112947,0.41048328556207536,0.3119377057834277,0.4337188682535181,0.5731690558047562,0.44401331107266695,-0.31576922406087854,0.45027761296082847,0.13170159030379114,0.40396298804805186,-0.6587738484637676,0.4497896932932865,0.5942507250023532,0.674845501351619,0.40074144092515007,-0.5532317094100714,-0.026223148284121648,-0.5486278891770262,-0.31602719375323635,0.19722236203850754,-0.2146936712176473,0.39628242824817367,0.0,0.5006664828637665,0.1593037175794364,0.3865487994641868,0.11353557388938157,0.43423089954473776,-0.04140349459452146,-0.05731194563192315,-0.33927633567516935,-0.4734542742842801
Raphe_M,0.39432366382565004,0.00760653645069436,-0.06488174373788816,-0.15965886389722703,0.3285527555674326,0.0,0.13610311155731086,0.47948952804680534,0.11759880982308002,0.29198824722872596,0.38668752171896675,0.24392779439009915,0.35772080188722777,0.38496259359884444,0.30269820157009975,0.04549586876558832,0.18882814010928892,0.07581646216600617,-0.35661380020076405,1.0,-0.07699939597233599,0.23425680806121524,0.10878298635439942,0.4962159086174362,0.4243502327197971,-0.14428862999772168,0.1274601751863598,0.08622769264151102,0.42396849959426675,-0.18186362435358197,-0.00281915773849254,0.15627501476802186,-0.030068961460644878,0.09641954638685496,-0.07508269549476225,0.17138552877966776,-0.07811434464806204,0.19691924008085487,-0.016279846465239188,0.014510040894792284,0.1919491281754046,-0.0920826986696601,0.12300466997608933,0.3225249162193388,0.21608645272780136,0.02390858800163035,-0.06949888853204217,0.18749274719375605,0.2286755065439334,0.29714650558058514,0.22130219203527832,0.4868621860794433,-0.06938926842526338,-0.04031780304874695,0.2709484337900189,0.0,-0.12112997597817574,0.24373216053477081,-0.057819978896443414,0.22997342705822185,0.041792098276126864,0.3213273131911615,-0.23489487798695882,0.16646621838245815,0.265691684247312
Frontal_Inf_Orb_2_R,0.21100360982159785,0.726540339744914,0.7392487992805727,0.373543350149687,0.061165669206966984,0.0,-0.5678606393025672,-0.5340288221484143,-0.4295062286993357,0.3761994572811556,0.131966612972169,-0.2019758787860438,0.2687540635003369,0.2724881939440075,0.1596988389677699,0.2546721468506324,0.13888213317351547,0.45458827224741566,0.4018143030019545,-0.07699939597233599,1.0,0.3909244421098338,-0.3309189297112729,0.14218076651881295,0.1582919950141957,0.1335831874219462,-0.2093420008515508,0.26920565366766164,-0.34933114340131777,0.5506545405401291,0.2526425538101681,-0.007517806796233319,0.6115433408966569,-0.09790408387801632,0.7052726220941838,0.25729600186788143,0.346397913593378,0.37347591450606243,0.6625751598306099,-0.6301548362093353,0.3886248408695712,6.429796606710179e-05,0.5547893113857286,-0.47739000833004663,0.3889226110311838,0.39278575911216096,0.4926407901363687,0.6022743253545233,-0.5129392987445243,0.11220330596426074,-0.5769246887756118,-0.1133544167069294,-0.2550918175530777,-0.6261794014395606,0.3319872764098888,0.0,0.4171628597204628,0.11776605879205299,0.6923974931456239,0.14622143454539763,0.5353110121761253,-0.06314665363352845,-0.4878353229376137,-0.3104069947435297,-0.5683192467327702
