,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Vermis_8,0.13906312039272736,0.2188922644693586,0.2712665796383795,0.5684540857266244,-0.05383418446182287,0.4045500058330414,0.4565320274502719,0.08284047719690597,0.15899125775068848,0.3896819436613362,1.0,0.04682605278074531,0.21110166465796076,0.12941833732290461,0.534556843249639,0.33984575247491866,0.5408105306844159,0.38544439833912025,0.1316464389864669,-0.04519913376131981,0.3851579077275551,0.4005821565075477,0.3022540101009061,-0.20871246917780129,0.443132667224489
Thal_AV_L,0.2925774429744788,0.7598313106318098,0.5500713427207884,0.4537000884790964,0.2108006724293107,0.2421611236775492,0.2610590623378816,0.10829974600304709,0.2811262058315253,0.4988940452930942,0.04682605278074531,1.0,0.8469259870561875,0.08204748215122058,0.3997328091952647,0.5457066074520069,0.44221859686210224,0.5927409146280157,0.7213241416193551,0.3204055508949854,0.6255983849985224,0.45818268716005717,0.6667611838868743,0.29360348843269896,0.07281252322826132
Thal_MGN_L,0.26888098782502684,0.91291544010323,0.590374992929756,0.6409757402165334,0.06192399902855802,0.44966199167093307,0.3220770029514842,0.15741986725432086,0.32049826129848114,0.7070287557442502,0.21110166465796076,0.8469259870561875,1.0,0.24852155538018797,0.5389781743011779,0.6528590023726006,0.599432282046549,0.7917639409063959,0.8384661855302055,0.28074371168492346,0.6800611034332873,0.6176110358831696,0.7953590033190757,0.18165738415293328,0.24380955959116715
Paracentral_Lobule_R,-0.06456237980327738,0.22672805149690858,0.16904360058074722,0.30340657218431744,0.016451022658940564,0.4815131942825345,0.3073478336564417,-0.07438114015636106,-0.23656376714457616,0.1976011666094212,0.12941833732290461,0.08204748215122058,0.24852155538018797,1.0,0.2174580829167347,0.2826981564373612,0.3392158126680601,0.34266104842397743,0.18861499607881616,-0.06651002149586281,-0.057489892780791835,0.19067138555133023,0.1767695079018372,-0.16166732332069939,0.1558499129589883
Vermis_9,0.17303089346505565,0.6366320503986012,0.30939892533519847,0.5930293531540519,-0.03132202423350317,0.4411251483560608,0.4404804154890993,0.6177462044183172,0.5632307720449209,0.653480703904357,0.534556843249639,0.3997328091952647,0.5389781743011779,0.2174580829167347,1.0,0.6494771467111876,0.6209183700142723,0.5642653366516035,0.6760314115696336,0.3888314991149012,0.5892317103121136,0.4065239657550477,0.6144523148364144,0.2680836197895921,0.471822155190797
Amygdala_R,0.264675269428435,0.7528245831162934,0.53855452771839,0.7141375227308097,0.10348208750581127,0.526577274969059,0.6242210597030114,0.28854166533099923,0.4086490337715648,0.7303554310708696,0.33984575247491866,0.5457066074520069,0.6528590023726006,0.2826981564373612,0.6494771467111876,1.0,0.742682678714254,0.8052010462301382,0.7647735895720045,0.3220189911251948,0.6431151557091923,0.5642992196101294,0.7524668212217438,0.19317980619469916,0.3921946440023873
Temporal_Sup_L,0.4681966125153564,0.6749443108694527,0.73443521184137,0.8315475994323761,0.056148787226315375,0.6086672602985391,0.7246439669868646,0.11043530506286818,0.37421808617930125,0.6642179954748906,0.5408105306844159,0.44221859686210224,0.599432282046549,0.3392158126680601,0.6209183700142723,0.742682678714254,1.0,0.7830368755756928,0.5626335346952699,0.3828174773288284,0.605262097122359,0.7666299558861878,0.7975237390532461,0.20256181972668866,0.1989810723936769
ACC_sup_R,0.24878608813431227,0.8284749149022425,0.6001942468365996,0.8778679164187349,-0.0119834967462826,0.7000314114639263,0.6240994771037672,0.1018858773245365,0.30769586900569046,0.6853459732062894,0.38544439833912025,0.5927409146280157,0.7917639409063959,0.34266104842397743,0.5642653366516035,0.8052010462301382,0.7830368755756928,1.0,0.7889330562594409,0.21583593865215553,0.6639295321053998,0.7413246174911828,0.8601472797080303,0.04380100968345099,0.31924690990634036
Thal_MDm_L,0.3068986886770687,0.9444814235308262,0.42693505391422076,0.6614551060927943,-0.002890415117228545,0.49813172060868444,0.33748050084616743,0.38470097475028037,0.42710523943409623,0.7498972047078446,0.1316464389864669,0.7213241416193551,0.8384661855302055,0.18861499607881616,0.6760314115696336,0.7647735895720045,0.5626335346952699,0.7889330562594409,1.0,0.34539297368792926,0.70975003256108,0.47938835726483403,0.8316906715591141,0.25351242525235657,0.3121711573635249
Precentral_L,0.09445609873929386,0.34301754946813373,0.362136399888807,0.05779971950855064,-0.19778240904069938,-0.11385572305942342,0.1692424465004168,0.5138786263456975,0.8063409980734341,0.21850766031447982,-0.04519913376131981,0.3204055508949854,0.28074371168492346,-0.06651002149586281,0.3888314991149012,0.3220189911251948,0.3828174773288284,0.21583593865215553,0.34539297368792926,1.0,0.4793621253371286,0.30586761107015104,0.5045540959218491,0.9398815569698893,-0.041216581521240137
LC_R,0.34759958551313164,0.7563088162141932,0.5531909602813109,0.6271694223568862,0.037202711916710936,0.2954474267153773,0.3441478792100763,0.3145150197870902,0.6268166363328702,0.6332929150499743,0.3851579077275551,0.6255983849985224,0.6800611034332873,-0.057489892780791835,0.5892317103121136,0.6431151557091923,0.605262097122359,0.6639295321053998,0.70975003256108,0.4793621253371286,1.0,0.5844502929410965,0.7849784463411444,0.3766844324026662,0.23507188043377758
Frontal_Inf_Orb_2_R,0.36455636626621385,0.6083479467832661,0.7960299202432463,0.7332530881963846,0.10991996096709006,0.4266436031135211,0.5349112506649573,-0.010721275009887482,0.38303464280922495,0.5361484161930584,0.4005821565075477,0.45818268716005717,0.6176110358831696,0.19067138555133023,0.4065239657550477,0.5642992196101294,0.7666299558861878,0.7413246174911828,0.47938835726483403,0.30586761107015104,0.5844502929410965,1.0,0.7745885132227941,0.19195734536993808,0.07464889326968846
Insula_L,0.41982762649736466,0.8630900061346479,0.7036641141292784,0.8129737184888971,-0.052907225216214465,0.5230605782096596,0.5016261655191923,0.26405283617833597,0.5455243618894342,0.7304027901975751,0.3022540101009061,0.6667611838868743,0.7953590033190757,0.1767695079018372,0.6144523148364144,0.7524668212217438,0.7975237390532461,0.8601472797080303,0.8316906715591141,0.5045540959218491,0.7849784463411444,0.7745885132227941,1.0,0.3558069286412146,0.14155653131291618
Postcentral_L,0.05976656553343805,0.23136505420086922,0.2819966499346054,-0.12899636943914336,-0.06657058150832654,-0.2442534867744866,0.03148438606563978,0.47160986888966555,0.7453963722846354,0.08745246767955339,-0.20871246917780129,0.29360348843269896,0.18165738415293328,-0.16166732332069939,0.2680836197895921,0.19317980619469916,0.20256181972668866,0.04380100968345099,0.25351242525235657,0.9398815569698893,0.3766844324026662,0.19195734536993808,0.3558069286412146,1.0,-0.15015556402422164
Vermis_7,-0.17689534091871492,0.2878409805699479,-0.13864654503909693,0.26807317894104143,-0.22154804287276175,0.26358404679947023,0.2015315411443376,0.3440667375486336,0.21420457205655077,0.3907742261337027,0.443132667224489,0.07281252322826132,0.24380955959116715,0.1558499129589883,0.471822155190797,0.3921946440023873,0.1989810723936769,0.31924690990634036,0.3121711573635249,-0.041216581521240137,0.23507188043377758,0.07464889326968846,0.14155653131291618,-0.15015556402422164,1.0
