,LC_L,Thal_MGN_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Thal_AV_R,Thal_VA_L,Thal_PuM_L,Paracentral_Lobule_R,Thal_LP_L,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_LGN_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Thal_AV_L,Hippocampus_R,Vermis_6,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_10,ACC_sub_L,Occipital_Sup_R,Vermis_9,Temporal_Mid_L,Thal_VL_L,Frontal_Med_Orb_L,Caudate_L,Frontal_Inf_Oper_R,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_VA_R,Amygdala_L,Frontal_Mid_2_R
ACC_sub_L,-0.10031401776774404,-0.07066832663408015,-0.09039204607924495,-0.07768751805570989,-0.008176378042594015,-0.1245302708112598,-0.1523816952876816,0.056392478079758224,-0.06231448286035947,-0.0338816168635746,-0.00425115580735867,-0.22122876001316774,-0.11259867282089414,-0.031225476568623955,-0.0707219931228698,0.038374559209286424,-0.07335667610753338,-0.14337975543908427,-0.07938774100600456,-0.16046731177510057,0.02150719782200064,0.061644031772269285,-0.08672354639697631,-0.15213179089170706,-0.18069671092650544,-0.10180762406034444,-0.11724228813405012,-0.11036045784659876,-0.11862672892875643,-0.08600913473456992,-0.03225853601013894,1.0,-0.038850536506519644,0.008966518769225983,-0.06333847722606746,-0.1586039856204532,0.08176775396784605,-0.06128971845279352,-0.115986721599461,-0.1327623736355263,-0.0635555742497178,-0.12224683909130665,-0.09790761780690001,0.0027642051012547893,-0.12361319370660956
Occipital_Sup_R,0.19383239167867936,-0.2692624959057404,0.1383122614832355,-0.5172107247957235,-0.08949802134996694,-0.6247114107914339,0.26730843099627777,0.12411056281739215,0.23745933719089538,-0.36410220100959784,-0.5840983149936909,-0.35916152753478764,-0.19128509157148713,-0.38599725058790035,-0.4324783034019062,0.03277597006124417,-0.21887277282869222,0.07543706506065118,0.2851080280279933,0.04437131222382222,-0.04912877678688508,-0.563756969966931,-0.22013051873466366,-0.19342168459535652,-0.2240480811730536,-0.3410225913547478,0.5337724684780926,0.5702453282379006,0.5656950368768164,-0.30162770221297647,-0.4341818690998,-0.038850536506519644,1.0,-0.5730552367795411,-0.21626416093911105,-0.40148766433720084,0.04882560963964966,-0.3387519128966395,-0.3372450354656204,-0.43172945032514826,-0.11076188117255993,0.09166212349206238,-0.6223625144529061,-0.03728460784749398,-0.28358998567802557
Vermis_9,-0.34020836747025246,0.21142122356569945,-0.2637916518446382,0.48151934557641035,0.059635915726108345,0.5748245268688603,-0.1850261559725519,-0.011112922009079934,-0.10044525639756198,0.2233459058793599,0.40939669155799757,0.23594360070427564,0.08077332958175301,0.22390799610676915,0.27488894507717476,-0.014867640595473634,0.2268003596721226,-0.10865815070563699,-0.2979599167227383,-0.13574301767124888,0.10836158861398335,0.37399244161181816,0.1875226664376046,0.11626061386277904,0.11267282112723602,0.3590895370289198,-0.4979731125828857,-0.44146315228671407,-0.41086791750819107,0.3025518557577521,0.5502580138788635,0.008966518769225983,-0.5730552367795411,1.0,0.3053278814318781,0.23765361537229132,-0.24177562541145758,0.24421535667242153,0.4179792641614927,0.48054916461590763,0.11186352750999838,-0.2011236029542236,0.5125571775509897,-0.022311731463116685,0.13450206535701964
Temporal_Mid_L,-0.4473444204999374,0.2251096001568312,-0.140308366391007,0.15482018470982298,0.03910614574632972,0.2504261910133317,0.12512721869237156,0.08058243390995291,-0.06996215945554987,-0.00013226648393667009,0.2592330421910496,0.14781485678164757,0.43029507962049923,0.3856757399318968,0.36758911886097145,0.2505863429578687,0.8102244334108125,-0.120045503092975,0.03364620008263082,0.16972680376950136,0.28661207812679385,0.1408639858299089,0.35737509432672326,0.4138066535018386,0.10096864251509954,0.1800712808602088,-0.2868073713199646,0.054006496355590516,0.1410146045190406,0.12455401716381993,0.283661920479714,-0.06333847722606746,-0.21626416093911105,0.3053278814318781,1.0,0.5141460316794425,-0.09908329858438862,0.22445570908254148,0.2632937910398309,0.42334229289276565,0.2514487518640576,-0.18891841917581997,0.30389629972548193,0.10943665896692203,0.22590373918500375
Thal_VL_L,-0.16266884889927694,0.441467866184598,-0.017041364430375783,0.39945042713100176,0.23206063761210685,0.45829478939481466,0.1667042771281824,-0.08622087362367127,0.021954905474102906,0.6193773311548049,0.6415484800172019,0.5662994965239061,0.7887738954649294,0.7184740539024811,0.7326999434097269,0.16894287935963925,0.6014022386896195,-0.09254414399542542,0.27243694478648617,0.6806796037165037,0.44413539680907416,0.37138980209640465,0.6908788497551095,0.7970295583720564,0.3388967651548165,0.49335868091014284,-0.2509991861033037,0.157691066042061,0.2464359119519795,0.5080040988445778,0.18756701275410573,-0.1586039856204532,-0.40148766433720084,0.23765361537229132,0.5141460316794425,1.0,-0.006690263045783979,0.5844319294994619,0.5525898905825509,0.6748573893283858,0.20993142344431584,0.05892172108747577,0.49596841958348303,0.1854347257951334,0.7009901833234691
Frontal_Med_Orb_L,0.13071853405008124,-0.15743669003402339,0.1397018888036544,-0.1913879581070697,-0.0532784785489168,-0.2793049286479417,0.11004248488579305,-0.06109775395844228,-0.0008096613048387644,-0.062097888616847764,-0.03484732781141166,-0.13236234637781588,-0.008818653592241798,-0.014547445784569124,-0.012437733040465235,0.03571025625344618,-0.0034181685020430934,-0.1345929395441787,0.1583900759742287,0.14788435068519382,-0.09502338552903374,-0.09938794646944343,-0.09158625046897068,0.04107328552668922,-0.19677889255562575,-0.21705405067415562,0.2146745258448735,0.0959313243020967,0.12195802115241958,-0.06344597896060422,-0.13513596904985675,0.08176775396784605,0.04882560963964966,-0.24177562541145758,-0.09908329858438862,-0.006690263045783979,1.0,-0.0709638058189776,-0.14542433187535903,-0.1830380224277303,-0.04014799603462741,0.17741275827172917,-0.22467562553193304,0.09683619046641717,0.05133246533333641
Caudate_L,-0.08109990767276953,0.48071099496719805,0.03076873909008697,0.5135809991305813,0.10990996149961269,0.5930443808562623,-0.12370540191249858,0.07143600625134656,0.0037581663863781836,0.5543302626466255,0.6967742720153978,0.7704318183945861,0.4921267017370014,0.5183945584085917,0.453695458943556,-0.1868980141166812,0.43621386561751435,0.13184027150590705,-0.03339989926521717,0.5598815415240246,0.48909368326862374,0.44457112888699035,0.8023727146568985,0.6704694277278751,0.5317978227467559,0.7027463904464331,-0.23471378241636986,-0.08365735105427341,-0.004402880489273681,0.473708478103992,0.22378521466198764,-0.06128971845279352,-0.3387519128966395,0.24421535667242153,0.22445570908254148,0.5844319294994619,-0.0709638058189776,1.0,0.694535373775597,0.606641018562715,0.016892999872364388,-0.09463104166526798,0.7318957727566265,-0.1633286813739446,0.8318104352473772
Frontal_Inf_Oper_R,-0.14616898581195797,0.4310353406749221,-0.11694405700034964,0.8055166126548642,0.1478173872416847,0.7148855608265325,0.17625576523929654,0.11149471756764195,-0.07237457008165181,0.46209914925369466,0.613124623883892,0.5355577489342132,0.37541011700475896,0.5021663446977425,0.4644952253391998,-0.03291154048152656,0.2724198028742255,-0.07138031116127413,-0.15339784759468497,0.3932677572998304,0.45678722295152413,0.47786080414433757,0.5186439298120192,0.5713351635715642,0.4051464315318255,0.6417374537783693,-0.22186579643121787,-0.16580400834989245,0.012142911897527042,0.7613658887974689,0.41734779062591776,-0.115986721599461,-0.3372450354656204,0.4179792641614927,0.2632937910398309,0.5525898905825509,-0.14542433187535903,0.694535373775597,1.0,0.7463802824898016,0.0643012825994751,0.07148540467375943,0.6242633987140794,-0.10526498370857046,0.7060492870696686
Cerebellum_3_L,-0.36191187315125545,0.566053429077388,-0.2151255594325401,0.7474939443822374,0.1848902287948751,0.7004103089024281,0.2783983360486674,0.08574441495635352,0.0015152214775022168,0.6150606160125583,0.6909250673114758,0.49324510846712877,0.4523029047290235,0.6142814893877465,0.6183326320664622,0.047630846367140094,0.4254100118783127,-0.09875544862302794,-0.04919925265781188,0.3738310879491053,0.48396342792206964,0.4283521502672401,0.5542711736393953,0.6405754550284148,0.36471817661188505,0.695549023541537,-0.2700206525331796,0.016737606862398384,0.11804895774914925,0.7527761142165283,0.5301765149765835,-0.1327623736355263,-0.43172945032514826,0.48054916461590763,0.42334229289276565,0.6748573893283858,-0.1830380224277303,0.606641018562715,0.7463802824898016,1.0,0.1248753702467453,0.04669426775447581,0.6566036146298875,-0.06202042670219282,0.6042424228277021
OFCant_R,-0.11346392396626992,0.24118159132035047,0.0244265429921688,0.05121897998367977,0.25835026713498666,0.23275551986588044,-0.08709172531202043,-0.09659356539105465,0.1800366254025875,0.01066530351740617,0.007854584808517428,0.21826238363026385,0.2826790797264417,0.15099947719689694,0.027480018947006364,0.14246179041109175,0.06767583770986223,0.2419491197598596,0.13968803167349642,0.02540960084272081,0.0851063764945628,-0.0007829094455609401,0.07536956743226442,0.08271388614686101,0.2500722373425556,0.24388248657490333,-0.1952205185648622,-0.17081775447539244,-0.12252699693034974,-0.03785145429428324,-0.025434158490081016,-0.0635555742497178,-0.11076188117255993,0.11186352750999838,0.2514487518640576,0.20993142344431584,-0.04014799603462741,0.016892999872364388,0.0643012825994751,0.1248753702467453,1.0,-0.20604784561453118,0.19928970300667578,0.14330191206668022,0.14399572086184445
Cerebellum_Crus1_R,0.21216673156417443,-0.12048977195748835,0.06253729273368185,0.09229856272853547,-0.08230073118378006,-0.14812504720115427,0.3154861489815441,-0.0737000331984934,-0.05910630877139739,-0.0006062776569526944,-0.0666037515400142,-0.11809908188551016,-0.01508097695219339,0.05236989420866815,0.01616494205546233,0.12522369306541842,-0.1545391482373908,-0.1365773191238674,0.1848084149408112,0.20167256889565624,0.015167367654477393,-0.013712129524489415,-0.15952746868097678,0.10499887124487188,-0.06912810911678026,-0.24560032852375438,0.5776175314561414,0.16475983809976205,0.25921382848957875,0.17458311012360858,0.03507975718079615,-0.12224683909130665,0.09166212349206238,-0.2011236029542236,-0.18891841917581997,0.05892172108747577,0.17741275827172917,-0.09463104166526798,0.07148540467375943,0.04669426775447581,-0.20604784561453118,1.0,-0.2816532523603082,-0.04234467431465051,0.004394738118281651
Thal_VA_R,-0.26408515645274544,0.5078872034860632,-0.19870174346633454,0.6688114407080868,0.11163026358764176,0.8303752915177538,-0.19889116949314678,0.04614342144950909,-0.21067603779504418,0.524200487312486,0.70056676509308,0.7109715149204188,0.3084043690249934,0.42341144052345436,0.45691061094152263,-0.1572739832784214,0.3457303766262852,0.13365907531587715,-0.30098406452719834,0.14441785715000838,0.28405016204532557,0.657361745119801,0.5662127309974062,0.3956235600983459,0.5434876222030746,0.7495618492794037,-0.5450779195030059,-0.3941431563817268,-0.3522538311479167,0.4825127650999634,0.471884587330312,-0.09790761780690001,-0.6223625144529061,0.5125571775509897,0.30389629972548193,0.49596841958348303,-0.22467562553193304,0.7318957727566265,0.6242633987140794,0.6566036146298875,0.19928970300667578,-0.2816532523603082,1.0,-0.0954447237245842,0.5846819109112796
Amygdala_L,0.007531908818050748,0.06754830107992518,-0.09465203245401253,-0.12387894254195575,0.13053728217530428,-0.07597360699267207,-0.15790993680981683,-0.14489154796893747,0.04042395354281246,0.03789093874750136,0.12377886862528707,-0.11669738380858938,0.17394973404502684,0.0864622455360334,0.0887466171075791,0.2759363746623847,0.05980057191186429,-0.19370375213931382,0.20764076268431764,0.09426645476365852,0.03642790173211257,0.01483416620262423,0.061707611162491356,0.028114870062692737,-0.26490513216481,-0.10171814933076286,-0.05257248951140334,0.12993145127737918,0.06939975903533885,-0.04705932202096778,-0.19653981680924706,0.0027642051012547893,-0.03728460784749398,-0.022311731463116685,0.10943665896692203,0.1854347257951334,0.09683619046641717,-0.1633286813739446,-0.10526498370857046,-0.06202042670219282,0.14330191206668022,-0.04234467431465051,-0.0954447237245842,1.0,0.017957731573990002
Frontal_Mid_2_R,-0.018483307610137518,0.4954543301430061,0.10938740380517922,0.44918337502171835,0.11317955916559413,0.540143489699307,-0.03990134781428782,-0.002745473142925557,0.10393891829365992,0.5181453465111442,0.6041076027107214,0.6884398473251203,0.6323443581697112,0.6073293899527284,0.4826864633922461,-0.1136021730794889,0.36398235402655793,0.0787983367131921,0.18072931230234562,0.6773524422176972,0.4832712201727587,0.38449685719953347,0.7183742073198729,0.7115398809118847,0.48983622341118127,0.6347752073862116,-0.21312119760453038,-0.02612482325583556,0.06744240301887522,0.4979607744881866,0.09473457672644128,-0.12361319370660956,-0.28358998567802557,0.13450206535701964,0.22590373918500375,0.7009901833234691,0.05133246533333641,0.8318104352473772,0.7060492870696686,0.6042424228277021,0.14399572086184445,0.004394738118281651,0.5846819109112796,0.017957731573990002,1.0
