,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R
Thal_PuL_L,0.4607430866581544,0.30223818829562954,0.08482948851021667,0.5784958111001535,0.15290522066030665,0.48032726694743927,0.3960883805580758,0.25804375068093643,0.10535869396887489,0.21898646352756226,-0.1163142934949443,0.36334904535445817,0.41568945025444193,0.6560913331475979,0.010004430996409722,-0.08339061624811873,0.3309891033685327,0.5032752561833567,0.021794893456164362,0.7061601065060756,0.4664753196601704,-0.1395647052775013,0.40033897752040665,0.6914564026959252,0.14739525541178222,0.34832905700150646,-0.03728271437528125,0.587284296232289,0.764884786734351,0.7312942370584943,0.11081268041433497,1.0,0.36501704371512594,0.3590421577762962,0.7307830513962228,0.6144989702929184,0.06861068287229076,0.34843716108193573,0.045109693487745045,0.5982253111078658,0.5559574898636385,0.694314160018653,0.21967408012083126,0.44381097202681913,0.08628477527913747
Occipital_Sup_R,0.18805794399303008,0.2903871950435653,-0.021381301663682503,0.3185350777618949,-0.09262717996470858,0.01804101945553705,0.7014431660742207,-0.02271325221303638,0.1915436436550261,0.15090795517673172,-0.07549838452643526,0.09293439873837889,0.42548557620980954,0.44147453974428996,0.011042287128732972,0.06840438860253675,0.34674219850179727,-0.05065478731397329,0.0850514169302408,0.4824980290879987,0.2174250372362703,-0.270119867408777,0.25461228435114425,0.5691777556381065,0.3493453302791204,0.04385631240748122,0.14661947536188705,0.5554271706780064,0.6138431413391583,0.48117583700537647,-0.24891658370926356,0.36501704371512594,1.0,0.24451016146042887,0.4759309166195697,0.347929535655508,0.4214322942357763,-0.03341598262972997,0.0715236494787152,0.21918944905159027,0.1387707263654472,0.35246546323530037,0.1681161446959279,0.5907590769790945,-0.006815307054017099
ParaHippocampal_L,0.22029019860776863,0.5540161244336986,0.46458732511408385,0.4307575727408664,-0.16115342379789216,0.30469963973486597,0.36179468489712746,0.3205217182947984,0.27315954950817434,0.24304823123210081,-0.08339111323424798,0.5508401657892059,0.2773947716934139,0.5675456264445441,0.29291690749379723,0.19383188254399053,0.5203300506716202,0.33409173786947866,0.2106162761417707,0.5787863033425011,0.6532860811765883,-0.05042841880892113,0.6761399962276807,0.5030157055206657,0.02751623949037832,0.5807128995055971,0.23908453601727325,0.4137447864854951,0.5335189693204775,0.41286581620653545,0.10687495985004576,0.3590421577762962,0.24451016146042887,1.0,0.5109113409463825,0.3751520235677682,-0.25334818754839594,0.358317895100463,-0.2564349667895011,0.4996479931510249,0.4615196997602071,0.5204083186741127,0.392482227343222,0.3632677978001068,0.06404915958837816
Supp_Motor_Area_L,0.4406465376963647,0.47588398900290546,0.11550864378277903,0.6658044743152769,0.23932482003097408,0.35403090156627404,0.5714381315829066,0.1719392465211588,0.28891907111206866,0.3316446325677551,0.0691324560505114,0.46492474410113066,0.5447720014478337,0.8212617526822961,0.035424290397063754,0.1253408527072352,0.3479213813231014,0.4339350623212212,0.15793085895815348,0.8451456675151773,0.5589104099155757,-0.09217434844744214,0.4395848662346806,0.8153828336672855,0.23958337009814834,0.41667556099756076,0.1432129120234059,0.7153220397036221,0.8061037743769475,0.7791574982431566,0.12372114528904445,0.7307830513962228,0.4759309166195697,0.5109113409463825,1.0,0.5393918236388223,0.13789742937501576,0.39427145772296057,-0.03134089604182834,0.6716352795459711,0.5913577068921523,0.6337896639329518,0.11561889801785535,0.5014295064939798,0.1832548480334925
SN_pc_L,0.30537223105733197,0.45035102839603236,0.12960195816001396,0.5426685600224703,0.0699332031494975,0.4130365758966328,0.44098455202955433,0.15184254942153505,0.22971862412491081,0.37752491836552243,-0.23348351652669197,0.18215229098960078,0.42238288555205755,0.5214794866611758,-0.17610816522616046,-0.05273244104247135,0.5249372570983605,0.4196967401457711,0.12559544043134746,0.5962944131711788,0.5296869310234377,0.12051650025605536,0.4890265667185393,0.6212860326715881,0.09530655557898397,0.2891901166815372,0.307442495817976,0.3622749633688732,0.6048694984474396,0.5598321428300512,0.03205995381810567,0.6144989702929184,0.347929535655508,0.3751520235677682,0.5393918236388223,1.0,-0.0835139096814829,0.08989101573139176,-0.005924144647034349,0.5257058012869834,0.382361993855835,0.7008163791513597,0.5012816526258804,0.5458372153416647,0.13566886032641365
Cerebellum_Crus1_R,0.1633284600677181,-0.059021737457717806,-0.249253645157661,0.20941703915955773,-0.14103575666685805,-0.05011704011211551,0.07957526736600133,-0.43151503896499843,0.3420259565640983,0.03115508035099629,0.3998335812808933,-0.14038742600537665,0.24197323604276327,0.028380771402490797,-0.2732943689596181,0.07553823234484386,-0.23844002456899455,-0.18617845885865952,-0.24135432778493054,0.04821934769949996,-0.1922178580857988,-0.1523198041514571,-0.24312740111837186,0.20706799992597508,0.3050579236177121,-0.05969872427340825,-0.044725213773805686,0.24631972502257193,0.15893741644264256,0.09973344198728534,-0.32638152894782263,0.06861068287229076,0.4214322942357763,-0.25334818754839594,0.13789742937501576,-0.0835139096814829,1.0,-0.2011356305590741,0.21198864026917702,-0.16553115114723763,-0.22079997986816932,-0.03296873179077923,-0.1400986256997468,0.11698143781378884,0.2308267803597321
Thal_AV_R,0.26106220348722875,0.2440652124790109,0.33656544133995386,0.12559386177038118,-0.04345650970570665,0.11240748080862767,0.08939251961536955,0.21653668003415935,-0.22728620239649006,0.09641167117620922,-5.110407159272448e-05,0.6053822573528584,0.05713283968367421,0.3783003872364062,0.20793173535685633,-0.19389386462969005,0.26716191828964114,0.48742082280484494,-0.018771871724598464,0.4629598824564685,0.43008728824624864,0.044646867618402995,0.5170897438167175,0.4066567879015098,0.04572468020615828,0.306032686466012,-0.2899548526645409,0.2238878893130309,0.2699586026142938,0.3816994955808862,0.15536821411477986,0.34843716108193573,-0.03341598262972997,0.358317895100463,0.39427145772296057,0.08989101573139176,-0.2011356305590741,1.0,0.010921624633577365,0.5700281294486569,0.49145868187729125,0.25101244870720196,0.013127634456692072,0.1297344447743858,-0.0006958336362356717
Amygdala_L,0.04009115927432065,-0.1081831617125627,-0.044256247791121424,0.06540242618621787,-0.13876382508167098,-0.06884899281155092,0.02646774066654583,-0.15914977299209387,0.05574112483156937,0.06876246456112955,0.16240727029008967,-0.1717624100459976,0.0069099710057385615,-0.08186244580759698,-0.16002956168250837,-0.19911113038099665,-0.15342815784166627,0.06365021368666696,-0.1093968649522198,-0.022980045092246226,-0.12306292688259064,-0.08814203387328083,-0.1090271471407647,0.028047542580044674,0.05635826899957664,-0.1063003666064176,-0.15293177749453535,0.01866587104477206,0.004374636926167537,-0.04103057375357106,-0.21959758742770413,0.045109693487745045,0.0715236494787152,-0.2564349667895011,-0.03134089604182834,-0.005924144647034349,0.21198864026917702,0.010921624633577365,1.0,-0.09117340453418103,-0.14245328287059986,0.004342478774972974,-0.06011190422137581,0.005266121838270579,-0.021837193906473054
Frontal_Mid_2_R,0.5428596265507412,0.44540463451322826,0.43218109218136647,0.5471851117780346,0.11931510879672762,0.5009618250514949,0.39900029273381943,0.23665455163779697,-0.045143025961614666,0.46968508380038126,-0.09165249624165535,0.5909597464351649,0.4155761840914657,0.6462794560648518,0.13491553645723392,-0.07995851446935154,0.35291639123088275,0.6781433652152157,0.2096378542164367,0.7453438020310659,0.6823726765842929,0.38507074674003033,0.6497686694264644,0.6385890938431333,0.2668866991239518,0.48446085186634585,-0.03330814088036629,0.3530758276386872,0.511052636338752,0.7379499446446178,0.18554074425476866,0.5982253111078658,0.21918944905159027,0.4996479931510249,0.6716352795459711,0.5257058012869834,-0.16553115114723763,0.5700281294486569,-0.09117340453418103,1.0,0.8506608509575918,0.6575375392916509,0.13563318166551683,0.38169362847641314,0.40040159370739564
Frontal_Sup_2_L,0.5549792991122791,0.38537909243373464,0.42799499512482214,0.5126378438223302,0.16239278392997605,0.4699107668162285,0.22145276035478034,0.2873228547699467,-0.10632485506101391,0.45087658661414054,-0.04943394441933864,0.4623013973162308,0.34864927585667643,0.566549923941743,0.18129045219453208,0.028980193777471998,0.209688844099441,0.6634970901038162,0.12979714403462944,0.664851516045688,0.6515175309439397,0.3169000013262213,0.4408171567609503,0.49547926441650725,0.19754369440311836,0.5097999539067799,-0.11647095088960631,0.2644665353436769,0.41754696751158354,0.6720299318462261,0.2230070804090237,0.5559574898636385,0.1387707263654472,0.4615196997602071,0.5913577068921523,0.382361993855835,-0.22079997986816932,0.49145868187729125,-0.14245328287059986,0.8506608509575918,1.0,0.5701185627750045,0.055994707874010057,0.19751333589628875,0.435168177707311
Thal_VL_L,0.6157964699924166,0.3441502146280405,0.3403428358155016,0.6551089692575454,-0.05652303721700707,0.5870726405958288,0.3457417899952968,0.25422856136580874,0.252703380163085,0.37404786148043784,0.006064004086873781,0.42429126529710437,0.4015751231441149,0.5724472308301028,0.033000771994002503,0.052002130034838674,0.28363050857249594,0.6152815268446036,-0.03224384038144982,0.6397732158277881,0.6550490789165168,0.051736296320284425,0.47524974978154577,0.5765569882441234,0.22139268220013966,0.592105149637334,0.2899367012206099,0.4589523478717412,0.5843717312931052,0.5857784807173213,0.07914582193806546,0.694314160018653,0.35246546323530037,0.5204083186741127,0.6337896639329518,0.7008163791513597,-0.03296873179077923,0.25101244870720196,0.004342478774972974,0.6575375392916509,0.5701185627750045,1.0,0.49223275842652703,0.43341137128389523,0.24222419910539061
Temporal_Inf_L,0.15439671233312516,0.11686745047170567,0.25272152859300184,0.19469653770589782,-0.22732555511593086,0.33492625749133803,0.06769804379892873,0.17702506133447182,0.17457981774551945,0.08160187226245522,-0.10040542828996556,0.06571007357671006,0.11891248052105036,0.13370295541357535,0.09598340877680929,0.004068836350820423,0.3030125827926664,0.23744301879158886,-0.08689119818751355,0.14741464148703065,0.325967215764775,-0.157049480824279,0.3592604283913701,0.1895703516482831,-0.07754933050436837,0.33516069059273196,0.41108458028424383,0.06428504426703002,0.1835526427578436,0.1422180415812371,0.002235308188108902,0.21967408012083126,0.1681161446959279,0.392482227343222,0.11561889801785535,0.5012816526258804,-0.1400986256997468,0.013127634456692072,-0.06011190422137581,0.13563318166551683,0.055994707874010057,0.49223275842652703,1.0,0.30570599623068306,-0.07400901047556101
Vermis_1_2,0.07850254080805903,0.4364513981454591,0.16814980421414236,0.29717129760616395,0.0703248445022924,0.12075222752623312,0.6129673637381868,0.04557473846116004,0.08526371779947878,0.12827662080500588,-0.24971427029051071,0.2558600084381311,0.6046376559759777,0.44384435499004476,-0.17560287130255048,0.08952440806741739,0.6484325641467521,0.02539400766591602,0.14499946533503633,0.6085307183984898,0.39018777492021245,-0.016455214353766515,0.5847544798333778,0.6898445017128143,0.04282323076718033,0.10713846929774658,0.23474896735783451,0.3601199185943068,0.6160355180512951,0.40869201281849094,-0.17193119530606787,0.44381097202681913,0.5907590769790945,0.3632677978001068,0.5014295064939798,0.5458372153416647,0.11698143781378884,0.1297344447743858,0.005266121838270579,0.38169362847641314,0.19751333589628875,0.43341137128389523,0.30570599623068306,1.0,-0.02289122494663245
Rolandic_Oper_R,0.4899290683570707,0.28932436202382666,0.21693209720427456,0.5665261949348646,0.10680768264115244,0.46017776122596404,-0.04452847713515515,-0.31560439607621643,0.3008166604300545,0.41578361448507495,0.39003725723208704,0.17647998325014821,0.30727616555220777,0.17257286845669223,-0.19064355136891056,0.16678554277441596,-0.2998386918617585,0.2758033219767657,-0.17832298383524692,0.16468194163944228,0.23060871654249573,0.6343133926661311,-0.016303211844196898,0.07099543712073446,0.2175069928997203,0.49242669248913334,-0.10431042162623642,0.05275387343583483,0.039734395931743244,0.3173309183489457,0.0001747535771553708,0.08628477527913747,-0.006815307054017099,0.06404915958837816,0.1832548480334925,0.13566886032641365,0.2308267803597321,-0.0006958336362356717,-0.021837193906473054,0.40040159370739564,0.435168177707311,0.24222419910539061,-0.07400901047556101,-0.02289122494663245,1.0
