,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_R,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L
Vermis_8,0.4113739881746013,0.1120734961539977,0.06294648535903291,0.31418134069541814,-0.32592973054790947,-0.12643843130852775,0.3171190633935166,0.45384559088803933,0.36866858308147393,0.40943326627574944,1.0,-0.12351693133395335,0.25227757054297556,0.184894192484344,0.21010499982079228,-0.06211173441823902,-0.25231280619376967,-0.07371337239976287,-0.03381212998255745,0.17915980873913748,0.16542985002328162,0.07919451561543807,-0.25834603767176323,0.19286263450587018,0.012151123504177646,0.0805287751544462,0.15457185324894002,0.3959714661331542,0.3126966501113809,0.386450359216543,0.321299538747036,-0.21135255309681633,0.433735798289627,-0.219482844129856,0.044083437005539475,-0.15105928827855483,0.4570671478928841,0.04854338076696369,-0.1869422002553018,0.06824852444788616,-0.13254997760239626,0.17890232316199722,0.1164149196429394,0.1781011561612275,0.25016418739247787,0.28668171809399084,0.2828377885590136,0.10120945440607243,0.23532562039027513,0.3009651814494578,-0.11110896310143631,-0.25975796748406565,-0.09673940666786258,-0.2215526032027384,-0.06474746246781472,-0.1668259053556367,0.4188553896716051,-0.1616993671961399,0.32575756786503224,-0.14347771172964405
Thal_AV_L,-0.17521519291627669,-0.25277074394305643,0.07901678440143907,-0.021464428466175262,0.021230634475934988,0.12380961123462048,-0.18329277355749557,-0.22968121955147125,-0.03763689018380339,-0.3747860879066408,-0.12351693133395335,1.0,-0.2632331735847641,0.05739140245845619,-0.10755801276733211,0.0060438822483142125,0.07595487202995925,-0.2587714526289891,0.3590078830514354,0.06168101103148867,-0.031181942964711367,0.11887247544776984,0.015139383653438851,0.0007386057594171824,0.05920339554133737,-0.03747312572565897,-0.06858864995650453,-0.1629029165572312,-0.09715145105386437,0.08087698525998466,-0.3060599325965837,0.10299800518056271,-0.17226995087552163,0.23898838271036787,0.15867346411003774,0.10400047355399392,-0.11906041275879121,0.007034268743377235,0.10970022276638827,0.12065996010369834,0.06225555932866182,-0.12656930471776026,-0.10589425536796065,0.506627327508026,0.10216734461535648,-0.19329218469881554,-0.3020513677243156,-0.01480357518701977,-0.007579416386775703,-0.17362741740744564,0.41134038766465825,0.23894814141667134,0.06805627590501262,0.06898224774311293,-0.3186148297706753,0.028594338005975006,-0.170221275236927,0.08806829985319363,-0.035109254240299266,0.01972422147279949
Thal_LGN_R,0.47199961615472374,0.425113253372474,0.03561383389306194,0.3428570016853291,-0.08742314332398696,0.3055924781144525,0.35173438431288045,0.3367450876479175,0.25727439143550923,0.5659336914569538,0.25227757054297556,-0.2632331735847641,1.0,0.34778925703302405,0.10102212268012183,0.16729554730396956,0.03683241336097226,0.22455464479505458,-0.06148397132844496,0.527653725674728,0.5176710134388811,0.132713150106294,0.20041122526192381,0.44097253717062407,0.05160293416039298,0.5743230390358685,0.21972797652919313,0.38365430865803846,0.4834837352097789,0.45574487418646936,0.4350588751907442,-0.05723551252061759,0.3344717309650884,0.31490094376299854,0.43083900711097933,0.1252229987736062,0.3865434100592688,0.2500213828583579,0.3265504729184027,0.31646719833772835,0.129791844030662,0.530997165052846,0.2726729124494937,0.0481754722138493,0.3247731329037154,0.2904249576830697,0.5068831584416957,0.32377263467005724,0.3871948353693128,0.2596045834133041,0.08558771998570175,0.2147889174816153,0.3686924997298353,-0.04629977565422751,0.5782567180520081,-0.0695228063563541,0.37750976917143936,0.24828611815353888,0.5621404708397358,0.06894973495031222
Paracentral_Lobule_R,0.34745979003413113,0.5589597512130252,0.36645009448766636,0.40402733330772245,-0.1949228320508146,0.322329159950415,0.09354862317395153,0.2196022832515805,0.2454623998230877,0.3019795641251009,0.184894192484344,0.05739140245845619,0.34778925703302405,1.0,-0.05605486211163434,0.20373900501652972,-0.02379384831191968,0.30254657786247047,0.11086452887186232,0.8142711568245414,0.4576005006293068,0.33929500815785485,-0.02819406997505457,0.7935063225943686,-0.06167952736255669,0.6201504673502632,0.38491839384073967,0.6788371245819738,0.894406927426446,0.4571085706923819,0.2586504949339294,-0.47155808620094175,0.4297951183662523,0.34048952711108704,0.7563062917349287,0.10656390809122827,0.21560554476614724,-0.21531718693602336,0.044347597301474084,0.2230966490942097,0.4328761030507589,0.7475631867970609,0.6631771823666252,0.3237907460619117,0.5656141479335104,0.2932254436701303,0.46747830699158427,0.40733147588626445,0.37489149575466263,0.047137076258012424,0.3646984344523497,0.029949265339240323,0.2232039271863438,-0.39432170979971115,0.47106057648589855,-0.3805775682597213,0.6574386167931845,0.44476938110582515,0.7813189032266415,-0.40724686643430835
Vermis_9,0.45004167234241454,-0.3233919421689782,0.1541713491890121,0.35493164144732114,0.14385614617650186,-0.06462729545668391,0.46142004987673296,0.5564478821230944,0.5242206086401308,0.3984367773262432,0.21010499982079228,-0.10755801276733211,0.10102212268012183,-0.05605486211163434,1.0,-0.14554677528064525,-0.2467180342133569,-0.19951511630611066,0.16799760201994784,0.015152991714543923,-0.07769316139078182,0.1143227906729318,-0.13067666061760885,0.05701192501393288,0.04050303155590588,-0.0868922452684853,0.1144740918854908,0.19993864858401622,-0.0043964108449116995,0.322196386055965,0.29476652647376556,-0.11855761319322602,0.33504555599425495,-0.3213097983762712,-0.04873891339247774,-0.27038810197746377,0.6470568419916755,0.4014410972191376,-0.07444042581191505,-0.04388974164757935,-0.44522950149690504,-0.05544167711605948,-0.29739403867858083,0.23365183336331344,0.23025018444361386,0.3756751959305331,0.17592768186679503,-0.16346705201443223,0.171598889277449,0.6129380982801254,-0.4051666274771495,-0.01520398193926845,-0.14930062669535316,-0.17719226407863628,-0.18125858036434062,-0.178227079973789,0.2910579689180781,-0.2513202420593983,0.09775217932026325,0.30220152602111366
Amygdala_R,0.3708629414927909,0.2490340660620156,0.29709588559081174,0.5305502024162019,-0.13526173954383203,0.6072853172685525,-0.429456346250765,-0.009062464351691422,0.40834916671199395,-0.10043910161651683,-0.06211173441823902,0.0060438822483142125,0.16729554730396956,0.20373900501652972,-0.14554677528064525,1.0,-0.23528985278784578,0.5835203646805524,-0.01487317174400614,0.32760846209796207,0.36373064846365905,0.6189526582412783,-0.05390831913071492,0.14863410620323264,0.22304783426758637,0.64426328637207,0.4698415822958098,-0.09976632742265477,0.12488269324066033,0.17182972214096018,0.08705760383365005,-0.2605518999741608,-0.3549264420261529,0.3777105692479446,0.15470189583144614,0.18938253148707362,0.2250208454364776,0.1344862794892715,0.12550076544869393,-0.352174014411344,-0.24571089901671384,0.33687928492589947,0.3274038014152487,0.14126652018797342,0.42877798738370354,-0.4276566197847588,0.05266283876073946,0.5234860259355745,-0.14770965013888768,0.21676077185706508,0.3818936064469129,0.19878287937460554,0.4154731028474879,-0.25804570517494485,0.4770557145517536,-0.19973722600061114,0.0997156624880861,0.5923333167238362,0.14820846580556146,-0.05537087501734402
Temporal_Sup_L,-0.3557037141759552,0.27645769886894017,-0.3625005871195422,-0.6213596017150019,0.49646566478179444,-0.15141947698985372,0.16065408268862486,-0.4832052475725729,-0.6219143481272081,-0.11645070499968206,-0.25231280619376967,0.07595487202995925,0.03683241336097226,-0.02379384831191968,-0.2467180342133569,-0.23528985278784578,1.0,-0.07216885267465602,-0.2384840076582535,0.08024331810949802,0.19479522346616213,-0.39595619910648555,0.8505778956225118,0.03278493558886135,0.16804630255790928,-0.027503352813418862,-0.41672899149438947,-0.18849690567021976,-0.08466685243905189,-0.2580404936555373,-0.2919964578971437,0.6276018426197937,0.01602328428058723,0.5186671013325209,0.27799791054426864,0.6082418862857357,-0.5708707729754698,0.24754658064843177,0.6824502226878539,0.6102742671329988,0.6177904663896018,0.07132710651887735,0.21615987723408156,-0.11024009297346049,-0.29034082378399784,0.20426400367150732,0.18486423479234132,0.21090853354538144,0.135251826298433,-0.538249232525673,0.13660268995366223,0.5315989791269341,0.3772849032736725,0.7131040732202579,0.025443814760522303,0.679534878516103,-0.3952134094638875,0.210460463990959,-0.13637720907512138,0.5198179902853842
N_Acc_L,0.1785641617458335,0.30742355540432176,0.34960064928538187,0.29995413711595764,0.024713209327869,0.518777605788618,-0.2730184684925783,-0.017910870979616276,0.13839705296565374,0.04604896844047068,-0.07371337239976287,-0.2587714526289891,0.22455464479505458,0.30254657786247047,-0.19951511630611066,0.5835203646805524,-0.07216885267465602,1.0,-0.12126944252580892,0.33243159993991356,0.28420965969854367,0.35625804535087224,0.08380300993336642,0.2716943946235005,0.16392807684179075,0.5542728906588851,0.3083925786152515,0.11380439781230142,0.25759786586687916,0.052744456755686966,0.0028950194568305703,-0.2585048858753487,-0.149423177888597,0.32835146865668186,0.2162980391601842,0.11737422798221021,0.04512433164017494,0.08941256018103151,0.08713185617362451,-0.2665317567058751,-0.023938935161952786,0.37505203786630936,0.3701464465692976,-0.22367230873632954,0.25297221292540534,-0.15000923296128105,0.15681773329747603,0.4132024638182117,-0.02065356086131419,0.08434196975837144,0.30843652367779817,0.049008802424839015,0.26810237407187243,-0.24189445748708985,0.5732258227806805,-0.12812204124678195,0.1840931480061734,0.4881458341893662,0.22423887715866753,-0.17675488660946473
Thal_Re_R,0.024724461887301943,-0.2816019707277386,0.35863371822378215,0.3354337360368374,0.1311612496425772,0.257296525276583,-0.0348325772555787,0.1524395295519159,0.3154052267168492,-0.13648346281012957,-0.03381212998255745,0.3590078830514354,-0.06148397132844496,0.11086452887186232,0.16799760201994784,-0.01487317174400614,-0.2384840076582535,-0.12126944252580892,1.0,0.1424254728047362,-0.0543387546231042,0.2987861950879376,-0.13029791659820666,0.15689981675282988,-0.0743981966811584,0.0778306934637159,0.18251924735672187,0.09528791170564077,0.039023663181754265,0.29732838337409434,-0.18084537072706444,-0.17429017615357684,0.0035167138797677685,0.09399216559513564,0.15580059586704698,-0.17303801889501882,0.29884942607166676,0.053279808778656235,-0.004104155952906343,0.044378897690270244,-0.1586681631719381,-0.11608631373677333,-0.23330442387916175,0.3247404706098242,0.36908484225753696,0.03566059151039168,-0.15148953071800186,-0.1767108684591621,0.06295178939897957,0.25593241586931376,0.16022076089206724,0.055788655131949555,-0.03373213812908552,-0.2971534318591086,-0.12091540812406333,-0.3596213817957914,0.11724930529992394,0.01609774945334469,0.170413301723056,-0.06788054062677276
Precentral_L,0.4330799189409909,0.47980810925629924,0.45377664636962134,0.547654112716,-0.006872831945732754,0.5282531292416184,0.15150194407602718,0.3636262684110723,0.42134228763714365,0.3796626868595074,0.17915980873913748,0.06168101103148867,0.527653725674728,0.8142711568245414,0.015152991714543923,0.32760846209796207,0.08024331810949802,0.33243159993991356,0.1424254728047362,1.0,0.6354997447096377,0.5147575246973093,0.18585832658705184,0.8739267470678694,0.0009970303404447265,0.7882282586498689,0.5248574587127705,0.6126792161613221,0.7714168507066655,0.4952202648306158,0.2878231488645798,-0.3003236840524585,0.37696312227071405,0.5768699788614513,0.8777601056019506,0.18597703716454772,0.3745183397648197,0.14133178316641423,0.42220599120167773,0.2833647460533257,0.3223820321650875,0.7537996745945769,0.5720235152025612,0.41829273130748207,0.7022256842003644,0.30265571511875067,0.5101445459807411,0.5548222890224975,0.3439817872580614,0.2679017801728441,0.3621481181217988,0.39859789971502385,0.4494275675096127,-0.2524876889303255,0.5572865717459528,-0.28360488256601046,0.6247116276237575,0.567987622089944,0.8072473770746483,-0.12465329979200142
Raphe_D,0.34974157636495845,0.46949382789444544,0.07601143939260661,0.3025577969109141,-0.0663781625779898,0.28685017803094626,0.10170169397487568,0.15204056029280277,0.2077379611651499,0.2536888684097578,0.16542985002328162,-0.031181942964711367,0.5176710134388811,0.4576005006293068,-0.07769316139078182,0.36373064846365905,0.19479522346616213,0.28420965969854367,-0.0543387546231042,0.6354997447096377,1.0,0.28967916355920403,0.2761957016637054,0.45932899682813744,-0.033458213065359295,0.5706727727044107,0.2740289305261711,0.27467111937853284,0.4666385069312884,0.3299654903084109,0.27431654973939235,-0.06641955928206895,0.20838348196278436,0.4894645885558768,0.5436687630157391,0.3709225898870767,0.1995532873357092,0.21170047362841535,0.3759085718385262,0.247740037032097,0.26133914915359835,0.5506460142277547,0.4572706572804782,0.32338402651888193,0.38176638004343794,0.13239339708406414,0.48984077533734316,0.5241542079400954,0.23642753541959555,0.12855806051193588,0.2912598368732184,0.31759780608108673,0.4527775968937728,-0.017263517535031497,0.5297455957791477,-0.052692923646056544,0.3325914129237665,0.47034111978273857,0.46715832553276865,0.017885523453798364
Frontal_Inf_Orb_2_R,0.46746059418926506,0.04187783662680464,0.7267312551292313,0.805537794989732,-0.08189515390680357,0.741521278740456,-0.37561261613068625,0.31225759606842163,0.7442398209662248,-0.08140243670839553,0.07919451561543807,0.11887247544776984,0.132713150106294,0.33929500815785485,0.1143227906729318,0.6189526582412783,-0.39595619910648555,0.35625804535087224,0.2987861950879376,0.5147575246973093,0.28967916355920403,1.0,-0.19768229680729138,0.4655962869000756,0.09769264920941924,0.5978260455945928,0.8130106653473953,0.16956847822422844,0.21758607885709866,0.15660338607079619,0.06667589264914543,-0.3992651928856797,-0.22905281319774715,0.2669264599636752,0.3348755143399789,-0.01837229969601586,0.4420367388660428,0.199423534547669,0.0782111424150217,-0.2650381567995566,-0.36993896133574816,0.21609670925270327,0.2530210797773187,0.37162048509185674,0.8308134873756673,-0.20584208635749182,-0.07300550902193127,0.504846756538025,-0.28164400163445436,0.5765586092981959,0.3568907777700106,0.27920774123374464,0.26195320391051397,-0.4529312371153833,0.3040591281137434,-0.3755822914819657,0.36313218314398044,0.43508532671477945,0.24788230898573532,-0.1295691147690103
