,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Vermis_8,0.19839419985902587,0.3050938195999757,-0.16573636417082963,0.2651673202845131,0.3165681175752436,0.436460945277353,-0.1475502616113784,0.15163840926290675,-0.4483452291944151,0.22186565046144832,1.0,0.20441890067355212,-0.03112834470165156,0.23645573072840304,0.387653285781172,0.4006985204982235,0.5028671377839972,-0.09054214302623094,0.28941579452409283,0.2934854725562104,-0.3719897203100264,0.08428642597921247,-0.12091564326593086,0.3595679238053729,0.7317672402089327
Thal_AV_L,0.13828051219219198,0.25402697769442195,-0.07629272374839378,0.3343205354258851,0.34901246433542144,0.23993025623278758,0.18078494867643652,0.13158201037762457,-0.24348647168832085,0.16962885573017927,0.20441890067355212,1.0,0.003987471412146006,0.22990631194244554,0.022399015925689873,0.18600463424437635,0.31203191395733626,-0.05582840277097455,0.2857989647179846,0.16748778325510388,-0.05396914051748847,-0.04773552730386466,0.12447469367033213,0.2503535779481109,-0.021931082432921602
Thal_MGN_L,0.35879166368862575,-0.04304610463899102,0.039891840035872636,0.28717256909205374,0.24536777343541502,0.2305238421650718,0.32296662180063157,0.2368007390263684,-0.009727532851810333,0.07391435099883932,-0.03112834470165156,0.003987471412146006,1.0,0.2172575476386957,0.11110523001804475,-0.1479835560812278,0.33391896817417516,0.10772848821916182,0.23910162193942933,0.1355298271605762,0.36945300708213813,0.011639265999964293,0.21655055545767066,0.2485384084842675,-0.08639100399107935
Paracentral_Lobule_R,0.38232856171380963,0.20809996432114714,0.269583151612776,0.8621233897864848,0.4537709303410702,0.7383459494416525,0.4700650913031545,0.4287298809324795,0.19024823946200559,0.23490602734916968,0.23645573072840304,0.22990631194244554,0.2172575476386957,1.0,0.22893372199085799,0.06246725018432003,0.7326458248840559,0.3453834925280701,0.5567528175412768,0.902587384849208,0.23718997759319782,0.27533511813617734,0.7143711886645527,0.9386051075674378,-0.10614205660271124
Vermis_9,0.32719466305327743,0.2188880903517465,0.07941375870976773,0.27878929754575826,0.13219661759878415,0.4396015669544713,-0.06939793483775006,0.09291628976598051,-0.2662349666746434,0.2660848259631645,0.387653285781172,0.022399015925689873,0.11110523001804475,0.22893372199085799,1.0,0.27676940874686085,0.4011478704752902,0.05821949835323561,0.24391108863827463,0.31801348610565,-0.14933984139096854,0.1250621121730373,0.044539391353585714,0.3644186609970652,0.1845902682729045
Amygdala_R,0.005250392782981387,0.1866381066762574,-0.061098283826958345,0.06989451587787193,0.0001917375947573857,0.2354241726967457,-0.17411495297327306,-0.024698709753501406,-0.22595168115609146,0.013311826262462865,0.4006985204982235,0.18600463424437635,-0.1479835560812278,0.06246725018432003,0.27676940874686085,1.0,0.08609940441033336,0.08920001693282054,-0.021291793362135908,0.09549462373054296,-0.4541470530591039,-0.09804360334588988,-0.1395521319403524,0.1204410937933559,0.29500448717164696
Temporal_Sup_L,0.4910608527671006,0.28357152969131383,0.3273167096715402,0.7361344079567207,0.6237242776157662,0.7446793504219107,0.3007006547575186,0.3890859166989236,-0.17589137008580022,0.46648699562066054,0.5028671377839972,0.31203191395733626,0.33391896817417516,0.7326458248840559,0.4011478704752902,0.08609940441033336,1.0,0.29631762821565233,0.6968447390439838,0.7364170051086433,0.04116182475112861,0.4456471688227503,0.5935250979123057,0.8079439418159811,0.17882487986478793
N_Acc_L,0.0816593977689756,-0.00019689420428712056,0.38631046790080537,0.30647789823569227,0.19214360657513424,0.2738302891076046,0.09358716347950626,0.27502501126902495,0.28880404603688725,0.029988158990649768,-0.09054214302623094,-0.05582840277097455,0.10772848821916182,0.3453834925280701,0.05821949835323561,0.08920001693282054,0.29631762821565233,1.0,0.19835073963186983,0.3600491780713913,0.15100082968989897,0.3101171390857718,0.49445205029081246,0.36803590519687834,-0.07915736158542692
Thal_MDm_L,0.5449887122484337,0.5156692072865996,0.29860987825996754,0.5669085422710253,0.45452750802022013,0.6022062750705922,0.2284426155897228,0.3169396714478384,-0.17815002575928215,0.6149097150602847,0.28941579452409283,0.2857989647179846,0.23910162193942933,0.5567528175412768,0.24391108863827463,-0.021291793362135908,0.6968447390439838,0.19835073963186983,1.0,0.5846274294582863,0.0099326870572035,0.3911000168216541,0.5130183716656862,0.6402747606776741,0.1419072093835264
Precentral_L,0.27180294544510003,0.2759997297338611,0.4536861069032696,0.7102876224132805,0.3476987044589495,0.7343400609675996,0.21193597354002133,0.29826263294934036,0.03767041426593097,0.2596181770735332,0.2934854725562104,0.16748778325510388,0.1355298271605762,0.902587384849208,0.31801348610565,0.09549462373054296,0.7364170051086433,0.3600491780713913,0.5846274294582863,1.0,0.10769642238604296,0.48582827094509945,0.6874112839412381,0.95536914169362,0.07053444456298996
Raphe_D,0.18122889782144808,-0.35332238828810786,-0.04071508344112809,0.2938837253270491,0.018302744871092187,-0.11845843740600316,0.5073653330928496,0.21925081472314817,0.336881550090647,-0.32067224664031735,-0.3719897203100264,-0.05396914051748847,0.36945300708213813,0.23718997759319782,-0.14933984139096854,-0.4541470530591039,0.04116182475112861,0.15100082968989897,0.0099326870572035,0.10769642238604296,1.0,-0.10173642655037186,0.3047314623044344,0.16519600830315534,-0.512873216784213
Frontal_Inf_Orb_2_R,-0.031216420740962533,0.23661463195077162,0.8511675155011161,0.06840569152667672,0.2818075229274928,0.3136095571648875,-0.2068193464039017,-0.054584143870738754,-0.03239647758903246,0.21415085766717357,0.08428642597921247,-0.04773552730386466,0.011639265999964293,0.27533511813617734,0.1250621121730373,-0.09804360334588988,0.4456471688227503,0.3101171390857718,0.3911000168216541,0.48582827094509945,-0.10173642655037186,1.0,0.5661389117050173,0.3673613272555263,0.2410381482196704
Insula_L,0.2707810358499643,0.23252936614460218,0.5864988236624205,0.6159340017344909,0.45253788223050084,0.5146582771531845,0.39933845160950837,0.253755341800373,0.3444889748613531,0.18471554427912848,-0.12091564326593086,0.12447469367033213,0.21655055545767066,0.7143711886645527,0.044539391353585714,-0.1395521319403524,0.5935250979123057,0.49445205029081246,0.5130183716656862,0.6874112839412381,0.3047314623044344,0.5661389117050173,1.0,0.6557936362199581,-0.26945112697120543
Postcentral_L,0.4340259353268488,0.29001314041858794,0.3242355803507317,0.8225164557282263,0.4504740051636574,0.7746021942053418,0.37021607651736405,0.41801140025866246,0.02036060295111184,0.29978181917042096,0.3595679238053729,0.2503535779481109,0.2485384084842675,0.9386051075674378,0.3644186609970652,0.1204410937933559,0.8079439418159811,0.36803590519687834,0.6402747606776741,0.95536914169362,0.16519600830315534,0.3673613272555263,0.6557936362199581,1.0,0.053741057098896323
Vermis_7,-0.028876760597178704,0.2516422897963239,-0.013391309702613074,-0.13184896186691034,0.12936856081433756,0.2439283121479356,-0.5036680160800889,-0.06162654387726614,-0.41693260137778765,0.1289883570619161,0.7317672402089327,-0.021931082432921602,-0.08639100399107935,-0.10614205660271124,0.1845902682729045,0.29500448717164696,0.17882487986478793,-0.07915736158542692,0.1419072093835264,0.07053444456298996,-0.512873216784213,0.2410381482196704,-0.26945112697120543,0.053741057098896323,1.0
