,SN_pr_L,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R
Vermis_8,0.27522527106770844,0.6412552333680982,0.5296197022825643,0.6142086485846004,0.20075764975400495,0.4345999037592228,-0.2093848172597534,-0.41616632813239884,0.8279422730454145,0.41068073008312916,1.0,0.5858291825874681,0.4116841657362633,-0.5348005372077204,-0.056959234038420924,0.6582121580504342,0.5810661871574404,-0.11860001642224184,0.40698320739895316,-0.4587833029895843,-0.38097816564007897,0.33737520668622795,0.48217027676286545,-0.4714312412518078,0.4435089962753342,0.6209997463237523,0.7712877103749294,-0.6361460142868863,-0.27001374651032195,-0.274902452823164,0.8647365582410353,0.34612391957540595,-0.36831665807930847,0.7912885958181508,-0.13112675666515486,0.4789686028175721,-0.43050501674891445,0.790817863530127,0.3992471830712755,0.7492287958183258,-0.06687065556656321,-0.20600221654251424,0.6317987897236159,0.9045753428674652,0.6135458424429763,-0.05180516410598382,-0.5328960208423247,0.13268774445782927,0.5511149551525796,-0.6205672923203697,0.5917226701085939,0.06144204720024484,-0.08432615047368767,0.5231447210791166,0.13058549373660921,0.7202642973609691,0.3802979509299348,0.8637915657999283,0.5393729249600131,-0.5509768145592099
Thal_AV_L,0.4395920295789608,0.44887649447837136,0.7415444146423675,0.41573823859426356,0.5941530230734047,0.6099552746013591,-0.011114303719417707,-0.35627847398673634,0.6323070569685272,0.512536732270528,0.5858291825874681,1.0,0.4490721922742685,-0.18799114256231617,-0.4108684004091117,0.753128955296298,0.6676412339874657,0.23984768013383043,0.057930592774580056,-0.024919973688137014,-0.5960884312657988,0.22778645993180188,0.2110089886734763,0.029338232205484812,0.5539459585644521,0.33350396703903207,0.6345771519550566,-0.19838113361905169,-0.018629205094216287,0.03416095516695659,0.4260061408061552,0.3547214241106111,-0.00852563188989919,0.607845148459711,0.20417641029539413,0.21970208415215262,-0.2552185613258683,0.44987517014949985,0.044030720367280514,0.7588216892770812,0.24729741803287988,0.027926983457369412,0.7620285871505903,0.5818225778975264,0.12874097982712365,0.006377667823084458,-0.20814360255751568,-0.07813379265587013,0.5600928021929811,-0.18283184208711972,0.5675231047011922,-0.2991790812299345,0.05498144876233584,0.537146995112355,0.023037007726384506,0.5103278409105781,0.8075590099555459,0.3959439912450666,0.2743145393566365,-0.08322483326393856
Thal_LGN_R,0.4666480486422703,0.6458152834715208,0.5702651802035679,0.5558487718957212,0.45110926371886473,0.3659425961922719,-0.26993152348178145,-0.5313802086524023,0.40734546447557196,0.33053412601334864,0.4116841657362633,0.4490721922742685,1.0,-0.5143791873229073,-0.44623546402622133,0.6747397640222966,0.6617056273355376,-0.2272347509196569,0.34007809834231945,-0.34839071920999853,-0.23694885928472115,0.7825697752491622,0.7551478135814704,-0.35587884455419905,-0.329773622525206,0.8218403391833055,0.6856012495856477,-0.6266564032314551,-0.37374568251050805,-0.2547953626984999,0.35605639140054907,0.6440156260447001,-0.5416708486489239,0.7252532010632682,-0.30305459270280505,0.31731708018602117,-0.5393672341307272,0.12594869173190684,0.6990759366590698,0.6039547437576782,-0.1351614494610415,0.015566970084237103,0.3028009492462637,0.5890048890933788,0.43662088629177487,0.08362008898506224,-0.6264853211830478,0.37228510657951924,0.9028850313100322,-0.5661904176679065,0.9190498064337624,0.11382354343291302,0.4687749305222269,0.5368890259043916,0.6049610338681355,0.7665453415599032,0.15937159760397654,0.5084505426899651,0.6659165027015052,-0.4664339826737832
Paracentral_Lobule_R,0.1821738397769603,-0.46990047587228057,-0.18501770760001604,-0.3087379987958758,-0.07798016596691723,0.07875427566286267,0.5912560694378105,0.49547460402081933,-0.4964703777162274,-0.007013264829712469,-0.5348005372077204,-0.18799114256231617,-0.5143791873229073,1.0,0.23993572668563198,-0.4931424040255615,-0.2815855902662401,0.6416861412401974,-0.5415700044484435,0.8811836704957984,0.3263429835916597,-0.5563132241791848,-0.5130085037280592,0.8626229352882092,0.1271218223854682,-0.6951025607899483,-0.6478311135777335,0.8481551241464048,0.7969476615028238,0.6609379989707798,-0.4819709098427302,-0.38862626424161734,0.7073575308913651,-0.562641034404464,0.793903492914112,-0.1161807832614859,0.5264244666155761,-0.32720506577478736,-0.7422794239369941,-0.5690391664626847,0.6039867910258417,0.6054291945936325,-0.0991999339354653,-0.6578151746610666,-0.5444673224945188,0.5330637642454185,0.8153330663021995,-0.3120634737866938,-0.5771422175744997,0.8863450009463771,-0.6108935091249992,0.029030899214583693,0.10840711377408363,-0.3208302485120286,-0.5708280954286268,-0.5924579691235017,0.021933778207957614,-0.6060655075508083,-0.4109933658134766,0.942445295544706
Vermis_9,-0.10844239901325256,-0.02133109400171032,-0.49779515598958485,0.1673208745722842,-0.7182710118264255,0.02774852178625296,0.5671289621490327,0.7255010054270795,0.06445364138750731,-0.267310448081299,-0.056959234038420924,-0.4108684004091117,-0.44623546402622133,0.23993572668563198,1.0,-0.4104916201387685,-0.1451930400843563,0.050917890617643,0.04336201052556147,0.054914848462205665,0.5714646040115677,-0.4753063551799355,-0.031224486259679246,0.11364502431530144,0.14469356960884225,-0.11679023815606347,-0.46158513844819,0.22523149095740044,0.41213309074043547,0.27125348507074254,0.28936543127280806,0.06728836152892956,0.3939692501870277,-0.25959384402821206,0.06720030310714473,0.3532743713947793,0.3028813512369915,0.3715410887511943,-0.22658304208724184,-0.3493526462947422,0.14259411178179077,-0.020458287383517723,-0.055533178126660525,-0.06966273031518903,0.18405754828568965,0.24131089868641023,0.44309177832479524,0.21827149851682232,-0.36456085342825834,0.2229621699157226,-0.3989981997720636,0.6227811913512733,-0.18850495996775082,-0.34208261225316544,-0.3261642400998557,-0.2529322593716777,-0.4372414612803856,0.1605395266916522,-0.20839084511353315,0.14947740940173507
Amygdala_R,0.33927239624663436,0.5275911621622182,0.8405418669887946,0.6699746181948668,0.5794976373015781,0.5374985019377334,-0.23302681926056806,-0.5279635776404226,0.7267104986901376,0.4430900137396934,0.6582121580504342,0.753128955296298,0.6747397640222966,-0.4931424040255615,-0.4104916201387685,1.0,0.805643618936574,-0.25308584809360957,0.41237916678412456,-0.2949809623245125,-0.6314146755403492,0.6810611015167204,0.5916860699279732,-0.3621359979754555,0.17030085888800678,0.7098406521321236,0.8134513927451895,-0.5594063085123961,-0.31704709696206596,-0.318404027556699,0.570158902301644,0.4506468649896385,-0.4541827845665011,0.8970352308161518,-0.2093956971599933,0.3527343687496092,-0.5948219957376243,0.4488219296894167,0.5451535163126112,0.9519653859210037,-0.14642224562865186,-0.17451030005376292,0.4903788147607227,0.8054413974417683,0.47281801996405903,-0.1507717140842556,-0.5344559489336504,0.2913116684645117,0.787940364418763,-0.572288338575632,0.8136047118446965,-0.1449978245267934,0.2615929529389381,0.6320339533024897,0.5321958103856179,0.7126614966897119,0.6343162756193279,0.6204527260001604,0.4643140407760545,-0.4127761538699704
Temporal_Sup_L,0.4684752897056093,0.5828932361047386,0.6585271130515326,0.8517470789915262,0.4399535523367355,0.7675251356965195,0.12147536011039291,-0.2827894613376343,0.655811778239988,0.38847996304806515,0.5810661871574404,0.6676412339874657,0.6617056273355376,-0.2815855902662401,-0.1451930400843563,0.805643618936574,1.0,0.03962059723571482,0.31191020791000224,-0.06082302322118361,-0.3687751871815153,0.4850565807767004,0.6727762287607585,-0.05448454020041059,0.19879972547357921,0.6820154058524841,0.5816387566384082,-0.3871223510002896,0.0032525259898353656,-0.03564455975408447,0.6342261577759757,0.6788747742622864,-0.20279757699228926,0.7777108062114506,-0.012008713000777405,0.5541953146633884,-0.4904260988641764,0.4510753947054172,0.4152256215565159,0.7515826628382893,0.06437928992145298,0.04441985215859625,0.5801694656773172,0.7285807040337114,0.44690889455712735,0.2734623117806284,-0.2937156047257821,0.4783755882515758,0.7903424694769943,-0.35529455362010587,0.8029687907570201,0.11231224110731028,0.33959472164106386,0.4544921900925488,0.3064675408071677,0.6691950564688944,0.48879001999018895,0.5817857423445295,0.40683870299681785,-0.1917924025708752
ACC_sup_L,0.3747708129092979,-0.13834518206023055,0.048706406500134566,-0.13038652219009242,0.19995303371922366,0.28735821543697027,0.45493424123206305,0.21230454926805054,-0.15303651476276212,0.24642091381841164,-0.11860001642224184,0.23984768013383043,-0.2272347509196569,0.6416861412401974,0.050917890617643,-0.25308584809360957,0.03962059723571482,1.0,-0.6358588113534287,0.6682008052366181,0.06529049782635135,-0.5933521462314907,-0.42059026587802223,0.8053054684800879,0.5190528574140658,-0.44690614102637694,-0.2610628199996296,0.6778098456086156,0.660468317114378,0.7081086820723137,-0.1742713490024136,-0.02302666947904819,0.7066279194913941,-0.29401805770425804,0.8027367816614921,0.012239222200287808,0.5183342138188156,-0.03835300660369712,-0.7246320621056461,-0.28531682206423026,0.7904764722647947,0.5912905131001551,0.36775646780473986,-0.3270137441928245,-0.4740280705009277,0.6273027116546044,0.6283341346547189,-0.2121817385098477,-0.27759323033331024,0.6963805579715824,-0.2552828972599668,-0.03066907592668315,-0.05552539618686061,-0.04937274504045897,-0.7490819275168261,-0.2251624083698584,0.30202868781259584,-0.30765342007606833,-0.19946342887312424,0.7193009563450239
Thal_Re_L,-0.1736742634533907,0.4096077254270628,0.17207607136056635,0.44194941126788695,-0.025299678257480893,0.0956679261182897,-0.27894341976044823,-0.22360308354392236,0.4365264963350885,0.008580454583918021,0.40698320739895316,0.057930592774580056,0.34007809834231945,-0.5415700044484435,0.04336201052556147,0.41237916678412456,0.31191020791000224,-0.6358588113534287,1.0,-0.5242146623170495,-0.16694636408086147,0.48115518289165166,0.5201779440109839,-0.6202092882979013,-0.17139150050726362,0.5835665159122861,0.45126221691419943,-0.6490669991102778,-0.4011732158503285,-0.5073470708175609,0.5199568605433296,0.1757913640882889,-0.5883732087898768,0.561807893103238,-0.4774690923734549,0.35049302726960774,-0.5399839637036368,0.30239629709739774,0.6860784743825793,0.4628016749585369,-0.4581448850226135,-0.3547378183294338,0.10088879555290653,0.5745643433975456,0.6542903486873641,-0.287992896568896,-0.5552373676862556,0.3360963825217898,0.420469773957318,-0.648476092536679,0.43277266971680656,0.18522193689517882,0.12781713965339325,0.309136407456051,0.5578423870585311,0.5186204457354091,-0.06275643281707802,0.5678575270822194,0.3311641967613684,-0.6005054301547827
Precentral_L,0.27656767638216195,-0.4349449357160805,-0.028225538001416056,-0.20521636340176486,0.0989736845061369,0.21290462163427745,0.49107743935611176,0.3124415494225228,-0.47018764999556606,0.014096337493317153,-0.4587833029895843,-0.024919973688137014,-0.34839071920999853,0.8811836704957984,0.054914848462205665,-0.2949809623245125,-0.06082302322118361,0.6682008052366181,-0.5242146623170495,1.0,0.11971112373495717,-0.4036323945804243,-0.4117467876257463,0.8777002977954468,0.1244588064702547,-0.6285385634137253,-0.5742651513989399,0.7025808208683982,0.6610672949216075,0.5402639214725221,-0.42783461604912876,-0.34608941909853314,0.5448764798361274,-0.43399596852127836,0.8532192816507421,-0.16069843698107253,0.4416521760968244,-0.32720491629763093,-0.6634516220012601,-0.4026021254161038,0.5340372431607454,0.7342295128987041,-0.051304245298238856,-0.5287375353979817,-0.5784505837261139,0.5527094144138571,0.6447900035292375,-0.30478420085178926,-0.389855123639235,0.7718281240108366,-0.42577184986982114,-0.16952610101715235,0.2852867344426008,-0.3098404277963239,-0.44699522765911975,-0.5137980189044372,0.1394166626293808,-0.6083140876396275,-0.39129494619542077,0.923890210575213
Raphe_D,0.054064412648703646,-0.1595572055256929,-0.6238355284907067,-0.11260923555714926,-0.6288390747759801,-0.18359570189538624,0.41481603194040334,0.536742325171348,-0.397266894346298,-0.1923678943596528,-0.38097816564007897,-0.5960884312657988,-0.23694885928472115,0.3263429835916597,0.5714646040115677,-0.6314146755403492,-0.3687751871815153,0.06529049782635135,-0.16694636408086147,0.11971112373495717,1.0,-0.3000734441223491,-0.006341156798497315,0.21564557051539815,-0.3314409928238641,-0.15983370841781883,-0.556561851795019,0.2768350241949112,0.3536699841845101,0.28945436399728947,-0.19636634350049384,0.039707142695686135,0.2832658911997055,-0.45765323672203423,0.022654669326149353,0.15019746055225588,0.2622999834073442,-0.21456594641731905,-0.16794862040009784,-0.644984704157475,0.1358628909392475,0.15290921062242133,-0.2790067697277834,-0.42622432345719097,-0.06747306503190968,0.35071955644068337,0.3724659393580427,0.08076671854673781,-0.3273041980724515,0.33035019678499516,-0.360277997391339,0.5892621153815497,0.04814014867164243,-0.4162806141817018,-0.23721852694405818,-0.3002197887226841,-0.6242608186992106,-0.18541930239044277,-0.002581591626505105,0.2072718578858125
Frontal_Inf_Orb_2_R,0.2629551756526578,0.4895932927849796,0.5902612579827705,0.4861169166637849,0.3843153476200903,0.14471186703873834,-0.47262531436482436,-0.5679182056272528,0.32600058544338506,0.25092538020312716,0.33737520668622795,0.22778645993180188,0.7825697752491622,-0.5563132241791848,-0.4753063551799355,0.6810611015167204,0.4850565807767004,-0.5933521462314907,0.48115518289165166,-0.4036323945804243,-0.3000734441223491,1.0,0.7288401706233776,-0.5625781613447628,-0.5043642125316861,0.7417270367686206,0.6364481423654067,-0.7161226459013416,-0.5214787704544448,-0.47412547052598963,0.23518478643137328,0.33010071448868394,-0.7628937705823515,0.6972419805544335,-0.44403728709981427,0.14914660568404886,-0.6646769878345099,0.04366100205503094,0.8176223424608215,0.6006475566620109,-0.3646617040147475,-0.08480874022025435,0.049805072872649556,0.5225050591898476,0.4790357017897931,-0.1563807360336232,-0.7293558850262178,0.3868166971316205,0.7876897870488803,-0.6822442185086893,0.7645948054967286,-0.02857391156881811,0.5159833412020121,0.4721960207386088,0.8517064948813674,0.6704309385316027,0.07343345936045617,0.42845295072399064,0.6141118043233221,-0.5353837250873855
