,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L
Thal_LGN_R,-0.14016498799592503,0.04585135736668689,0.44980772930401214,0.3261845008565119,0.09460099039570667,-0.001338201499394626,0.31047812475478176,0.06679409649286186,0.2254738677577361,-0.1628185991802852,-0.060926610579852304,0.06479137106139325,1.0,0.3112662476003754,0.13724930292249468,-0.22533762569494586,0.25873510370813957,-0.18928947987777686,0.24734750865518434,0.07064129470464116,-0.12093217578244983,0.52202023211702,0.2703763242795928,0.04329599507488778,-0.1359435542246261,0.28922219686945433,0.21418182163678343,0.21482309192216079,0.27540946390575394,0.11347652233069003,0.3691490518061224,0.6199313830818595,0.21871285708366547,0.6462618782899954,0.30146207813404
Paracentral_Lobule_R,0.22589049929660587,0.2637801838531795,-0.05338488807477102,0.3929774697651557,0.12427597108786187,0.5246446908995018,0.4826458981017922,0.1559410870275874,0.591872251150671,0.2301963196283809,-0.11891054404386922,0.4092652318058794,0.3112662476003754,1.0,0.38244022686735213,0.10502776575917605,0.505810160465272,0.17448519900810314,-0.12423119124396373,0.7768776261952002,-0.09302269531548339,0.3001368948640003,0.22046454089528994,0.7162263482569957,0.03656046463763141,0.41690653932259214,-0.10075963824787998,0.6379666141208602,0.7608421068847426,0.507640702940896,0.4025370735757621,0.4958047359059802,0.479358504410246,0.2942471318319629,0.8583879573260551
Vermis_9,-0.07320815338159158,0.0230867869699593,-0.1838137066774321,0.4890594518171723,0.06016415327082358,0.17524169960236224,0.5751033778625866,0.7351803910445792,0.5413975254248413,0.25148171195983793,0.4725338617937334,0.03801986113205381,0.13724930292249468,0.38244022686735213,1.0,0.10977513570047508,0.6448058414441725,0.07839401838775312,-0.2000006235394607,0.2789243632483401,-0.06825284784805882,-0.0892938922481197,0.23748341929870062,0.32661126640338395,0.42938207368752074,0.3327387236755187,-0.07154515799771186,0.4832307926141688,0.5026838412553598,0.34102639238105525,0.6734278468596775,0.1005245544799919,0.648473385111668,-0.010299935005213414,0.3165648336518436
Amygdala_R,0.3965877592257941,0.13909712952265058,-0.134327951661575,0.2883145374232585,-0.05229327615833523,0.1734746725361704,-0.09510845017230375,0.07452700153140858,0.28972663756750855,0.11724912013876998,0.041168060362518945,0.3870565044084639,-0.22533762569494586,0.10502776575917605,0.10977513570047508,1.0,0.06796590165142279,0.4872527253409025,0.0679492368149192,0.45974348258901443,0.47494864641417295,0.06215985825714179,0.3028635441004982,0.4225681185355388,0.03998121645631541,0.24090699575588564,0.2399961344927336,-0.005841941185948951,0.038663604267056145,0.21321947644939224,-0.11761845862111742,-0.3677567682993713,-0.14002671496227936,-0.22530749495166774,0.1445126281133916
Temporal_Sup_L,0.17107251878495794,0.4266821755727511,-0.13172586503436234,0.4697087549397099,0.22517723482864974,0.44588715455537997,0.5011854975114947,0.4015729256067411,0.46019669427563586,0.4998629586194646,0.3946075103157845,0.1409935411878494,0.25873510370813957,0.505810160465272,0.6448058414441725,0.06796590165142279,1.0,0.22858085018822005,0.03235050903790158,0.20181579880971443,-0.05893597895266107,0.08418714396583234,0.6155615405532633,0.20705831552474313,0.4602519627868698,0.5233660153974764,-0.04320525095572681,0.33593061729340484,0.5570133995504559,0.4259486096881345,0.4514983976217388,0.14230455480850177,0.6169950502889807,0.2294639867822691,0.40499443369009414
ACC_pre_R,0.5573611472756207,0.4207342248806688,0.15681247162473566,0.3228332167710167,-0.18322954672081013,0.45713507955125116,0.0018979441411978073,-0.1398454058765816,0.13700239924880386,0.21767844161155034,-0.19426739287578548,0.32554294976546444,-0.18928947987777686,0.17448519900810314,0.07839401838775312,0.4872527253409025,0.22858085018822005,1.0,0.030830576225662126,0.3149973035224961,0.32261814926134746,0.28619154086808246,0.3453439644110986,0.24688114323908128,0.13091638193875615,0.23676575275189482,-0.06394829156888121,-0.1373809821592736,0.1407232445840272,0.44591566139852823,-0.29638415516991456,-0.2236906739057289,-0.10760310776849433,-0.03965145455473221,0.24457412026678946
Thal_Re_L,0.04018923272771388,0.15773004778048977,0.3229297230369134,-0.12706469723135969,-0.2408358862332192,0.11536233655840233,0.020017011817365038,-0.34327836719291627,-0.25781749800256865,-0.2854180109183285,-0.07366405974304278,0.18809926144597605,0.24734750865518434,-0.12423119124396373,-0.2000006235394607,0.0679492368149192,0.03235050903790158,0.030830576225662126,1.0,-0.1269360501358663,0.37749236575077827,0.14128435071001505,0.3286862517443646,-0.22266957690735326,-0.0747562074126943,-0.16585359833324884,-0.029268523095995373,-0.29721721682178986,-0.06661468997419555,0.08432972547476518,-0.1764647804595395,0.004658701850056773,-0.17993740963779586,0.304411191208092,-0.01638854465472518
Precentral_L,0.2984876883288312,0.08652386724201398,-0.07437496622671366,0.42307427066805037,0.09588477809624547,0.41449451121922753,0.3077434988109092,0.16379843502463173,0.5360024525385475,0.14611597783148314,-0.22096234994802616,0.5037181118383174,0.07064129470464116,0.7768776261952002,0.2789243632483401,0.45974348258901443,0.20181579880971443,0.3149973035224961,-0.1269360501358663,1.0,0.13853624628544275,0.25910369003605616,0.1490991014260731,0.9540500882635825,-0.0706029536078129,0.38582615256521574,0.09267056782516978,0.5956522716972202,0.5836638354590244,0.4443942600501921,0.2081522351878725,0.16915648067430625,0.22111738358485714,0.04353758569828673,0.7533871157473955
Red_N_R,0.2677589129941298,0.3593330975449625,0.05437679744719777,-0.06518497387596565,-0.056409046861178334,0.23839352974213252,-0.036253701461431226,-0.2238031363682248,-0.13346040819706184,-0.06005537307542397,-0.08732068544142263,0.15766350997095727,-0.12093217578244983,-0.09302269531548339,-0.06825284784805882,0.47494864641417295,-0.05893597895266107,0.32261814926134746,0.37749236575077827,0.13853624628544275,1.0,0.04572760262249698,0.3244502454923478,0.05776936357990962,-0.04221259298221168,-0.0868354129636611,0.06606453740641907,-0.13287725421989785,0.05115644536100822,0.30844505291020974,-0.18689176421473488,-0.15080636861944938,-0.09291671637133025,0.11409972188044404,0.09874333592090444
Frontal_Inf_Orb_2_R,0.10226389138228399,0.1780561368237446,0.6038212874879118,0.440506882811125,-0.12970512005116258,0.17845936607364227,0.07221239059717728,-0.3500073504858248,0.23286291961221706,-0.0945893834072906,-0.4584440125055598,0.23708130880068526,0.52202023211702,0.3001368948640003,-0.0892938922481197,0.06215985825714179,0.08418714396583234,0.28619154086808246,0.14128435071001505,0.25910369003605616,0.04572760262249698,1.0,0.29302371476052047,0.17629717036854972,-0.37799252774766273,0.3659730939172045,0.25439819992821716,0.04154923910224632,0.3023870395119311,0.28683002009908004,0.1245084912642706,0.4522488266933177,-0.056191710701779814,0.6498879764219896,0.4440714754242441
Insula_L,0.21334180405120415,0.6773507789291828,-0.016802238153515146,0.3238710068550583,0.18464933428753483,0.48834731408804155,0.28148261043772665,-0.014823727379482277,0.21197987667129306,0.431236443580943,0.06325970563037199,0.2004036669041935,0.2703763242795928,0.22046454089528994,0.23748341929870062,0.3028635441004982,0.6155615405532633,0.3453439644110986,0.3286862517443646,0.1490991014260731,0.3244502454923478,0.29302371476052047,1.0,0.13991409958919504,0.13317107329831557,0.5148438906393984,-0.02671152411023514,0.0285319447639759,0.3610064503997154,0.5064126908899033,0.07466330757576274,0.053106667845153444,0.33986919756451883,0.3657250364426364,0.3145545701188265
Postcentral_L,0.22673837987432097,0.027071149362064017,-0.1579695332845807,0.4831736487959169,0.16988738690395502,0.27766215270734157,0.30488593248665674,0.29326267437629133,0.5555962924552165,0.264455864872265,-0.1561464415002018,0.42050339573145556,0.04329599507488778,0.7162263482569957,0.32661126640338395,0.4225681185355388,0.20705831552474313,0.24688114323908128,-0.22266957690735326,0.9540500882635825,0.05776936357990962,0.17629717036854972,0.13991409958919504,1.0,-0.03339419960145026,0.46957885565748864,0.1434905588399577,0.6888541718691528,0.57142837400832,0.34137346658793677,0.25718708106153937,0.10731924450435612,0.2964996904235249,-0.040277500344074624,0.6366956922518301
Vermis_7,0.24627297460606207,0.04951040648047053,-0.0919040172576659,0.15049489560119292,0.2965912631250771,-0.036942947960636636,0.2239926261099633,0.5220289386207072,0.2875278868020487,0.2782819720904393,0.6578511863000681,-0.03870004592161613,-0.1359435542246261,0.03656046463763141,0.42938207368752074,0.03998121645631541,0.4602519627868698,0.13091638193875615,-0.0747562074126943,-0.0706029536078129,-0.04221259298221168,-0.37799252774766273,0.13317107329831557,-0.03339419960145026,1.0,0.15592231198334514,-0.010496692285516382,0.096951255168826,0.07473173372344111,-0.06907945739125629,0.06671709337903403,-0.3042221523497739,0.2906238672954623,-0.33568782867416275,-0.1323362376928677
Hippocampus_R,0.24834126392943534,0.34075540728578013,-0.020830101021346577,0.7418407930472405,0.32554970503151515,0.07246100642764941,0.10149985906545482,0.3392243439636168,0.6322391038251878,0.6622943193135228,0.1703451142463646,0.263849970556544,0.28922219686945433,0.41690653932259214,0.3327387236755187,0.24090699575588564,0.5233660153974764,0.23676575275189482,-0.16585359833324884,0.38582615256521574,-0.0868354129636611,0.3659730939172045,0.5148438906393984,0.46957885565748864,0.15592231198334514,1.0,0.4425409443167753,0.3560199301576086,0.4387104429086612,0.1475609052199737,0.36418369326538613,0.12600927026811168,0.3282292022719286,0.22419872916217837,0.28957793855826536
Cerebellum_10_R,-0.02522083267801979,-0.20301416573690478,0.29553564763370843,0.48908881783866764,0.23715380883267284,-0.4871670249666353,-0.2616630260613796,0.20899610638079683,0.31498822437128887,0.025634063180001776,0.15990126123620796,0.13023666599502157,0.21418182163678343,-0.10075963824787998,-0.07154515799771186,0.2399961344927336,-0.04320525095572681,-0.06394829156888121,-0.029268523095995373,0.09267056782516978,0.06606453740641907,0.25439819992821716,-0.02671152411023514,0.1434905588399577,-0.010496692285516382,0.4425409443167753,1.0,0.07783972127794829,-0.060372871147046335,-0.3386203465966269,0.25595745247121265,-0.07632992586666659,-0.16965860836065244,0.18016669302972704,-0.11693332546579244
Parietal_Sup_L,-0.15180389600938943,-0.08811027281844938,-0.16262702412972596,0.430731675220716,0.29687663966239747,0.10492606934703272,0.6517164519164124,0.42961365212731556,0.5184355763153999,0.1710018079459773,-0.006928670990700143,0.07263029221951012,0.21482309192216079,0.6379666141208602,0.4832307926141688,-0.005841941185948951,0.33593061729340484,-0.1373809821592736,-0.29721721682178986,0.5956522716972202,-0.13287725421989785,0.04154923910224632,0.0285319447639759,0.6888541718691528,0.096951255168826,0.3560199301576086,0.07783972127794829,1.0,0.7909273716418338,0.24636030147109464,0.5450184577550929,0.3454090859358512,0.7522731605552125,0.11889792172382914,0.44255834950771833
Precuneus_L,0.04537322294832102,0.3035790968543591,-0.021194921244714043,0.5243876043922379,0.15220974361540252,0.4849876109435044,0.7246069201114327,0.14796842674084554,0.5540280682311977,0.224336218885712,-0.09299909922932852,0.22432576258281414,0.27540946390575394,0.7608421068847426,0.5026838412553598,0.038663604267056145,0.5570133995504559,0.1407232445840272,-0.06661468997419555,0.5836638354590244,0.05115644536100822,0.3023870395119311,0.3610064503997154,0.57142837400832,0.07473173372344111,0.4387104429086612,-0.060372871147046335,0.7909273716418338,1.0,0.6375594566030881,0.5366985632866764,0.5287952876345792,0.7741504896990385,0.45188829504465094,0.7126664084353376
SupraMarginal_R,0.2572728433460667,0.5059941707190351,-0.053195161550093656,0.2541072640852996,-0.017701126579304855,0.8161357461525034,0.5749419394891649,-0.09507446475289148,0.2605967679330898,0.10847771271348677,-0.239354774934514,0.3345986905896098,0.11347652233069003,0.507640702940896,0.34102639238105525,0.21321947644939224,0.4259486096881345,0.44591566139852823,0.08432972547476518,0.4443942600501921,0.30844505291020974,0.28683002009908004,0.5064126908899033,0.34137346658793677,-0.06907945739125629,0.1475609052199737,-0.3386203465966269,0.24636030147109464,0.6375594566030881,1.0,0.1192725267692436,0.3348132033035059,0.48507528836265096,0.3788511660055463,0.7181506054346296
Vermis_6,-0.3905555029077572,-0.11644730166792748,-0.03021224995694092,0.5388020078726053,0.08444741190353468,-0.060944467448450494,0.3895974410281475,0.5431391804184954,0.5995918885868116,0.06903102007786117,0.2859534823938059,-0.008729207148510764,0.3691490518061224,0.4025370735757621,0.6734278468596775,-0.11761845862111742,0.4514983976217388,-0.29638415516991456,-0.1764647804595395,0.2081522351878725,-0.18689176421473488,0.1245084912642706,0.07466330757576274,0.25718708106153937,0.06671709337903403,0.36418369326538613,0.25595745247121265,0.5450184577550929,0.5366985632866764,0.1192725267692436,1.0,0.4412605719067758,0.5461177810696335,0.3216193244991541,0.31535311528882454
Thal_PuA_R,-0.17816671257798863,0.2080217875982011,0.2809205980766691,0.1711375864209583,-0.06354718251855995,0.24188624650494042,0.372976820790079,-0.18126180890209032,0.1880039351762973,-0.17658599840099706,-0.2879430462209302,0.04444268868995981,0.6199313830818595,0.4958047359059802,0.1005245544799919,-0.3677567682993713,0.14230455480850177,-0.2236906739057289,0.004658701850056773,0.16915648067430625,-0.15080636861944938,0.4522488266933177,0.053106667845153444,0.10731924450435612,-0.3042221523497739,0.12600927026811168,-0.07632992586666659,0.3454090859358512,0.5287952876345792,0.3348132033035059,0.4412605719067758,1.0,0.34272215286839053,0.7106685411584368,0.5417187944939162
Occipital_Sup_R,-0.1519576452648975,0.2029875542780925,-0.27110972573713726,0.32777298794531723,0.28884328038297613,0.30914282183084163,0.8251530650351173,0.4487309755271424,0.4395725549667916,0.31146997487097106,0.21493795597457943,-0.06552500912355015,0.21871285708366547,0.479358504410246,0.648473385111668,-0.14002671496227936,0.6169950502889807,-0.10760310776849433,-0.17993740963779586,0.22111738358485714,-0.09291671637133025,-0.056191710701779814,0.33986919756451883,0.2964996904235249,0.2906238672954623,0.3282292022719286,-0.16965860836065244,0.7522731605552125,0.7741504896990385,0.48507528836265096,0.5461177810696335,0.34272215286839053,1.0,0.20016294035211032,0.3666859630576712
ParaHippocampal_L,-0.1262453205680583,0.30842295739896936,0.4983115351988699,0.28510941510047244,-0.07563498626840898,0.22158577299141097,0.2939082014807105,-0.31184052852903255,0.1088392332168078,-0.1698955900644832,-0.2992690955683463,0.08216246608125898,0.6462618782899954,0.2942471318319629,-0.010299935005213414,-0.22530749495166774,0.2294639867822691,-0.03965145455473221,0.304411191208092,0.04353758569828673,0.11409972188044404,0.6498879764219896,0.3657250364426364,-0.040277500344074624,-0.33568782867416275,0.22419872916217837,0.18016669302972704,0.11889792172382914,0.45188829504465094,0.3788511660055463,0.3216193244991541,0.7106685411584368,0.20016294035211032,1.0,0.46546792970060663
Supp_Motor_Area_L,0.25731381288213284,0.3466790874657435,0.08341584802148251,0.3308540668950553,0.04051528709823492,0.6412979971363642,0.4937328014206564,-0.03441631215396413,0.45958763680004344,0.06547763373265032,-0.24526169714857932,0.4607013482108878,0.30146207813404,0.8583879573260551,0.3165648336518436,0.1445126281133916,0.40499443369009414,0.24457412026678946,-0.01638854465472518,0.7533871157473955,0.09874333592090444,0.4440714754242441,0.3145545701188265,0.6366956922518301,-0.1323362376928677,0.28957793855826536,-0.11693332546579244,0.44255834950771833,0.7126664084353376,0.7181506054346296,0.31535311528882454,0.5417187944939162,0.3666859630576712,0.46546792970060663,1.0
