,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_M,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sub_L,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,VTA_L,Cerebellum_9_L,SN_pc_R,ACC_pre_L,Thal_VA_R,Thal_PuA_R,Thal_MDm_R,Pallidum_R,Putamen_R,Temporal_Pole_Mid_L,Rolandic_Oper_L,Angular_R,OFCant_L,OFClat_R,Thal_PuM_R
Supp_Motor_Area_L,-0.3737076630533966,0.00034516366688315677,-0.32646801598511804,0.5852224771671859,-0.15990541645910142,0.48637180532201896,0.4987063409978731,0.40803328824204943,0.26292080620961145,0.25742379670370114,0.4369831294237563,-0.00817462826179949,-0.2433431966363942,0.7442686507866547,-0.10233689960230323,0.6919052123537317,0.36162553526520996,0.2391352443561517,0.3296912222454306,0.8925619951579425,-0.5283729285198085,-0.27264383934958564,0.3898277721625977,0.550020543468394,0.3040588937777491,0.7050251537853871,0.30539152463773883,-0.046212297214181026,0.7219855702677829,0.7394054102274185,0.3400897704880752,0.5736838611512468,0.5280772682524225,-0.04400472078409464,1.0,-0.11771177878553199,-0.044264668078739106,0.33232619530220586,0.24223528556293109,0.40269805988948953,0.745038833825325,0.5198489040898147,-0.3322396783283507,-0.3908600021690947,0.6086171118266096,0.4420963256735245,0.42382875086837724,0.7224301731846109,0.17038392048486645,0.2632522305613728,0.16941320765595097,0.4593590120375031,0.49226642146072774,-0.075455844578855,-0.5782236176020872,-0.33026457180686475,-0.4026049571209893,0.37112464538777135,0.041553054143394205,0.7451412655714685,0.19680488791278922,0.6662249195425148,0.7317698296400177,-0.04517643416204818,0.4737382354810753,-0.3974080283068084,0.5881492971035824,0.10769821757095556,0.34959332480681393,0.0904887631673619,0.3368660914805417,0.0788532850269156,-0.3812413425391919,0.5492671925622243,0.10332700140704973,0.6358288792340631,0.5445017278450053,-0.03932371636606045,0.6902854723305685,0.145396989765098,0.3476941194818353,0.5812514261869186,0.6790204532567897,0.4021838705041623,0.5010216449095788,0.07021809927432901,-0.5174326748842611,0.5121416269829352,0.6032698759953246,0.368252284626022,0.636863993176305,0.3871979331137276,0.15976820433599834,-0.11244185179014425,0.5901929692067733,0.8351234135252089,0.15841797693125284,0.5176535999481782,-0.07020966132882453,-0.33842136769192815,0.33263625023547916,0.0528690255587155,0.251375532524559,0.7810495239562798,0.17467282493216832,0.41267226373386545,-0.5644211113235483,-0.4167065839054502,0.6647699071694212,0.4948693673695134,-0.11529293053986522,0.42560300746171653,-0.03258346373267131,-0.2154121853774838,-0.15591715435258166,0.6765797473611895,0.26064297155671656,-0.4608836058518792,-0.01328407348513284,0.3580724239981833,0.34037019831459825,0.5884315732023152,0.17116196374330364,-0.03564078317819691,0.6196174398344412
Cerebellum_3_L,0.5303987983056092,0.39374866502939293,0.6011264255533003,0.27726944753672844,0.7261882005368511,-0.10648925888062623,-0.32005718688678514,-0.2409387762479554,0.3960833662436116,-0.00726998901373496,0.38417235621415713,0.40120767734715596,0.637337111434668,-0.15305584594932115,0.7080604992542214,0.14217157841731287,0.2697710595976037,0.29535972277320266,0.2514172397740728,-0.12696094046645748,0.4292733850231174,0.43358979101889644,0.29054063854317214,-0.14088501989688235,-0.07743467580824923,0.14029381010664296,0.49178176965622955,-0.10784830191492972,-0.04531657194690557,-0.2947902377984599,0.3710886566899105,0.22010244789232097,-0.38783141100186364,0.4675682459680776,-0.11771177878553199,1.0,0.3309825670480476,0.08352372010175506,0.2511575641928948,0.3019338868900819,-0.06889362857479757,-0.0950245895809053,0.4579180280309305,0.5262354968535888,0.2092893679775561,0.24890067275076067,-0.23705335926192864,-0.18169718715554453,0.37696347015960024,-0.10122383833672141,0.5522866662129418,0.1201953556485754,0.11527007564395468,0.1744283857590871,0.3671287119528836,0.44127122524271145,0.4506195719678867,0.24511877422710446,0.18244158218191917,-0.31855804769923096,0.4241344250284698,0.07144849250897255,-0.10783901202173024,0.4706268013051961,0.25373128992126215,0.5218009286638168,0.014965971725242645,0.44472317379324394,0.03850261980561239,0.5869169987369989,0.32322997832383316,0.5237364711660379,0.4930701449764244,0.16337203182810192,0.28360762801272965,-0.4412282279974496,0.38114151368718985,0.7272348188253451,-0.05860093578323168,0.09619349061347217,0.4014706150523381,0.2654016120871986,-0.36890900794404446,0.4102226958437275,-0.27404325479533903,0.427311616918717,0.611354369818847,-0.037216584884423115,0.026678623099963106,0.23415624605797047,0.08937361517293561,-0.32967956120698244,0.7566875980339625,0.5330915146293221,0.2782427859834129,-0.19603752498047067,-0.0407568892047547,0.3548785767740697,0.029874693740149606,0.4903942947434705,-0.3433629565630577,-0.014120872213431761,0.35994662752184453,0.15622187158138162,0.3486222276006066,0.2918738032306656,0.37473243842016757,0.4835831085426403,0.20038258915209983,-0.3175502251185822,0.023112376703410334,0.3601623652018023,0.3377467555899162,0.38048165923268246,0.5670974423801455,0.005864769681178444,0.16637000486965017,0.5101484847491782,0.33234144202736454,-0.08958587194986527,0.5040040752152858,-0.3332297207364084,0.09670263864994477,0.33399252596761403,-0.24930945915894617
OFCant_R,0.3450632089579029,0.2746642829535377,0.6817714579928221,0.08212862086896149,0.6333735864196217,0.09023435852501563,-0.3984951134716592,-0.15256641302029975,0.0326887489722694,0.425548889645582,0.22046562699976668,0.19616234338737354,0.20942387095159792,0.22076904035094072,0.3387849778442022,0.01512607786169782,-0.11678190743599216,-0.17041075880724263,0.2848843954686871,0.06849227535734377,0.05502465783556386,0.7940151024898859,-0.10276539838527285,-0.026834698384848497,-0.22928058795159528,0.18564227409590267,0.1961933071260125,-0.10736488754780898,-0.08712194397511265,0.04386979054540569,0.0877953863375297,-0.13638556317675962,-0.4552409733512834,0.28781262340497654,-0.044264668078739106,0.3309825670480476,1.0,-0.27100614376025123,0.07238305468675632,0.18263017395752526,-0.22916830079624917,-0.4966531102056255,0.18037088011809685,-0.07650806725849418,-0.13556547115803091,-0.14007864291291985,-0.06210981118081921,0.12726472379201736,0.13636517114161725,0.2327285687077422,-0.0712279937120314,-0.2749380542322868,-0.45088483623789755,0.36685050599608776,0.32011908079092516,0.2182350802212543,0.43803973512487343,-0.18770156091281312,0.1873623573241064,0.07927129588413319,0.113530783120847,-0.1902140511547296,-0.06562786236640558,0.3607790981777337,-0.2162851567250094,0.5437604216876871,-0.5579425850222043,-0.06740217647426028,-0.341566521361854,0.23849232258342215,-0.3521950144974527,0.4270212332239973,0.29313898149785694,-0.06926587947445133,-0.1952107937491141,0.007117850405217037,0.2599811100972256,0.4052516407219727,0.25357915342898907,-0.5728047571540708,-0.08133269580411419,0.17196819424867285,-0.28076455573028986,-0.025959161695528317,-0.5476362332530121,0.5032917133582792,0.5582193557413847,-0.3093572154283147,-0.27345631551852484,0.35017851125566335,0.015436287520323092,-0.430737537370562,0.21527839032708948,0.3879050016042358,-0.09794953329272638,0.1557004246401587,-0.4436496054990985,0.03906249681687915,-0.551135589775963,-0.047633926694746725,-0.28870231009554576,-0.5578972428778328,0.27372217347289873,0.059560737437756396,-0.3155090870137908,0.34684510032698845,-0.12712369444384106,0.4961025712760501,0.08584905494309875,-0.10887575806267082,0.35159818779347984,0.10578259777971805,0.336061582683096,-0.2747813227327252,0.12243002415732714,-0.2774310834621638,0.3112668073156056,0.43206029951509295,-0.08694699979368097,-0.45587906533760586,-0.04373079143474691,0.04740118089779618,0.3944803305275252,0.7372808408990774,-0.3281082685365733
Cerebellum_Crus1_R,-0.2827587591551746,0.034940689388818724,-0.3309457520664052,0.6817845512988066,-0.1524915741325312,-0.14761600267201122,0.6274322373398643,0.713748399641491,0.7080877822393148,-0.08645287938248276,0.6077212128147854,0.170103749049679,-0.209795579999418,0.23721795872703702,-0.023059354123277996,0.512561386437003,0.1956041653257365,0.23717146766918268,0.11087598272982628,0.19445510054229334,0.13833936233808344,-0.18854667049889592,0.4419083095392435,0.0408330737141136,0.8546879661482837,0.21047084705234137,0.42710063103321233,-0.1939525938383433,0.502274344770552,0.43685841138412135,0.6537766244115999,0.463086679679882,0.5125305006280182,0.11722668720903219,0.33232619530220586,0.08352372010175506,-0.27100614376025123,1.0,0.29120721030270563,0.4470792622447011,0.2221997891081211,0.060106731500514765,-0.1337617390579276,0.06005423127101066,0.5906428541732373,0.25322976132820857,0.4869551958531916,0.3785299446602866,0.05734426711885969,0.13049397626253179,0.14732849036384546,0.46636352788901264,0.12875478417917832,-0.29244450726446986,-0.1327141573718516,-0.5537875768105567,-0.48515902906681724,0.7466748435489562,-0.026798666916931464,0.3886941583053876,0.49226233141401343,0.6952971912420237,0.4295047667984254,-0.2698159842787255,0.5885457707292381,-0.4905742590574704,0.39781306460966775,0.24879053642070628,0.7549720981940273,-0.10426009163968127,0.3553841995752034,-0.06365848798455,-0.27390749460201236,0.3751506267433043,0.30476330695093323,0.126570783805274,0.4244113044089482,0.06840505135987854,0.4055394214083767,0.09989717033078613,0.0836547617443489,0.1896535596359865,0.5327469693631095,0.6863744597681474,0.4178924942934424,-0.16827827443185056,-0.4351247173308244,0.6384897286120124,0.42310957805632027,0.05953446355341443,0.6508997040208984,0.35487529576085075,0.2863445551646058,-0.08657244133490315,0.6328843814297531,0.16897749816537372,0.12373445529227874,0.4828568972923796,0.5834419853895702,-0.04131419694238385,0.37902049689077066,0.553822303119589,0.02281786594889201,0.457716075801721,-0.009396406375212324,0.05239771882683655,-0.22658012385045576,-0.16861435943112188,0.4618374350287368,0.06014206004852895,-0.24894956003680418,0.5918836643833715,0.09516683741480263,-0.07433386899793111,0.22955400319518168,0.6442959973683487,0.11402696798961665,-0.41163368210998064,0.08632617676219308,0.4099076753463396,0.1699631045695955,0.3688361421358103,-0.2245651270818033,0.0004572009979879104,0.5867394924860593
Thal_AV_R,0.3973678173311374,0.676918563134761,0.29930492106284085,0.4401991848221764,0.19010438975647453,0.30616222676112814,0.21333407300178797,0.05045843522745752,0.4733074148826075,0.3482984683190903,0.2553561489710878,0.6807122694006883,0.36184128727239656,0.18562621054149453,0.3936226005347765,0.3009364127068838,0.5019717763499588,0.6018400360196122,0.6402879968833188,0.22062147204916316,0.22902416187873678,0.0973207451322024,0.6528315301729225,0.145508141696113,0.08328300033126372,0.4399688284445721,0.2246865161100505,0.00835764782562533,0.3326411362282826,0.07852952228397792,0.24812705966192436,0.5849137694404994,0.15459750471230302,0.563597777362347,0.24223528556293109,0.2511575641928948,0.07238305468675632,0.29120721030270563,1.0,0.4465319956008569,0.1915872487301792,0.2912404077010461,0.5124842134032105,0.4178484992439724,0.448969603219792,0.5585765921765125,0.023959018569736455,0.463813859333504,0.646550717060362,0.11284795165908776,0.6004235841054636,0.39212638945657813,0.22013772731025988,0.25653729629397254,0.2068717680793418,0.2485604293001938,0.1807217097703532,0.5335530056684348,0.3131426068697083,0.12324407455980237,0.5710445381510207,0.3498891813602964,0.08306297409275903,0.32075898778622947,0.24387371494587598,0.20541536146641284,0.3776926097206878,0.6143116311073532,0.4229605676154774,0.45327098292789575,0.5805641632403105,0.04999775447156182,0.16819671782573514,0.5239202122219161,0.41213384050188206,-0.040803119590332435,0.28449125372825496,0.5525120295587859,0.12434426039542504,0.3718699273928816,0.3709265355225244,0.501394297816819,0.018294912193109508,0.4654332412319647,0.16891758759337325,0.3938516957003344,0.09861318356106935,0.257278818421113,0.2018861879434621,0.5252835790667354,0.42744179302486274,0.04996810523992005,0.43396623716230903,0.5384952277598998,0.49557499261681376,0.2038138662537053,0.05249999568303446,0.6697635044508387,0.24111587124793143,0.4389666765588876,0.05171536263619463,0.3614604475441145,0.36531281775198343,0.4042036036532143,0.47931035230325575,0.12471363533330478,0.2495581574828954,0.3784193651058546,0.5464032711524175,0.004427970846504424,0.38400367914033023,0.5723489254476666,0.2933829120827869,0.37708145341930943,0.6034257340465079,0.3666489485089374,0.5719308250548808,0.2713858631397214,0.5752180548340275,0.20643319901445442,0.5587167873232785,0.15714825258475132,0.28463242675628553,-0.023147865839340902,0.15031233269851962
Amygdala_L,0.0672991693393194,0.4919871859955482,0.12624437710505812,0.6363626364150023,0.1916289890796602,0.29697807868352516,0.2407749160939153,0.26851472324762593,0.7155570673295955,0.3783151114306085,0.5622990141095535,0.5632598185618398,0.1574531420736424,0.3827375753279424,0.4310045521515238,0.6228287378954128,0.16563274820470691,0.40831220280576336,0.6288581149562387,0.28778979886496553,0.0888278629576529,0.14827013385410662,0.6011463906329219,-0.038132749434563885,0.26176195614583836,0.6223781290281306,0.6394224210832558,-0.26207815596774875,0.3467937631861528,0.277342349548318,0.6090988852775981,0.30525326640727324,0.14607120626437095,0.6349542874941683,0.40269805988948953,0.3019338868900819,0.18263017395752526,0.4470792622447011,0.4465319956008569,1.0,0.2980094790042577,0.1714753952803511,0.3233418513632272,0.17060762163307347,0.49252600536132657,0.26877739319902755,0.06781280866112885,0.46335591951637484,0.4509332490342629,0.006092433104922284,0.27620716789070787,0.10338484913717765,0.20417010295879495,0.28487598156954114,-0.15317229041785496,-0.06491756344109287,0.08526988814650074,0.5112666257101527,0.34311954426419977,0.36846914595432423,0.7638667988945254,0.5133317326852793,0.3815587094945783,0.18368822411971245,0.46159797566698524,0.12373303402808761,0.21073803228227592,0.45255880662018294,0.3787923225384214,0.47034068094231346,0.44517277381926845,0.08386147410853804,0.13946804453698647,0.3775533279449356,0.2769575063979511,0.19419814689731366,0.37654515335532557,0.476323529582128,0.26474436428711434,0.035060853993803674,0.14359191184519696,0.6348743324930787,0.1480471081982203,0.7944133469138019,0.051958941642488786,0.5569116762382292,-0.030407898922764444,0.5008600271130424,0.04315245495848007,0.6035078861267916,0.6568387357491451,-0.07342797630453701,0.5623171159475077,0.53322717824189,0.42647063541566754,0.4912503343808679,-0.19350563367878318,0.5100267631055816,0.23048139251923142,0.1767618050759933,-0.09165704051072325,0.15840156871432723,0.5951719523516483,0.43868666742311785,0.13634885077520292,0.30020863190669245,-0.18324710451978457,0.20032886095706537,0.6746733389906685,-0.18236345714473823,0.26026795213053283,0.822755305707459,0.48930046987831677,-0.033240078042553335,0.5007440469634251,0.2917782371965333,0.6773137996831003,0.10412385186033737,0.28309422298861997,0.1373326977727443,0.23356236203249253,0.31812796136066535,0.3452025037173767,0.16679045674732243,0.2061995770151622
Frontal_Mid_2_R,-0.2872908516623845,-0.01728910273623645,-0.43027575498075493,0.43315929301654543,-0.2294168704301958,0.47910763758168246,0.3226843974340128,0.21282137815312155,0.1317487498443123,0.17954690015279579,0.2674963292560262,-0.02249148573894791,-0.12831302277509726,0.49948360938950953,0.005787468525024411,0.5255961882398124,0.24745685409984378,0.1329498012296323,0.31629678561104824,0.6028360753933997,-0.4546768586372788,-0.40276407653448887,0.4479425072673307,0.41865149889918074,0.051161332792135056,0.5739881472544321,0.27731694120569284,-0.07008277546291679,0.45024968895840084,0.5354814122571433,0.206835013145984,0.3906283539412799,0.41994352809244323,-0.05062303534144548,0.745038833825325,-0.06889362857479757,-0.22916830079624917,0.2221997891081211,0.1915872487301792,0.2980094790042577,1.0,0.7393768080400727,-0.2388683309068173,-0.3332926521627393,0.45025110698706305,0.5441760164022448,0.08334448763140069,0.5178651331270574,0.1024161705290041,0.09283680104627083,0.2248412763731879,0.40535272546774465,0.8022885736181821,0.003956576694858555,-0.5988393969319936,-0.08308287418793688,-0.20124768590899533,0.35699053343303566,0.03286372317028621,0.5736369889364732,0.13069019349285424,0.4392625043241238,0.602639460648294,-0.12523545525204147,0.3846009976418561,-0.27204291831684996,0.7727600204376315,0.11710409970299956,0.1528844183198448,0.13220959675333027,0.4900837011701861,0.08441151526035243,-0.20818803240301645,0.405214757937706,-0.019605300648192683,0.483257731693229,0.256464549131607,-0.10550656398441688,0.3172996685642595,0.35621621613572924,0.36897613168668314,0.5126834866424403,0.43728790469963136,0.31227182991141583,0.5046904149507386,0.09559593648419405,-0.5134487419826863,0.5307781469390177,0.3983918932564678,0.28646228641810456,0.40889071464619203,0.1653131449486929,0.11545291474078813,-0.10395523254822532,0.34238090789514647,0.6908327874803332,0.15435659000492527,0.34958381706452757,-0.05855555544742641,-0.15920985888812636,0.279083473776451,0.125665954264542,0.15532329633007638,0.4641532169686628,0.2830913838011411,0.4653408494045562,-0.33345032998953966,-0.42777460847337445,0.4979632416595089,0.2749954718122036,-0.06714397837667335,0.34952358299207015,-0.049970078207079924,-0.07111571229299031,-0.11849075025424567,0.45284934458097975,0.23343453670741604,-0.3099328915047211,-0.09003347409667214,0.3907764542378533,0.304546641943632,0.4100815170052227,0.3808291780127004,-0.29221261346791794,0.4183056200356495
Frontal_Sup_2_L,-0.0941732596972571,0.14133248495005857,-0.34482606587685966,0.08964219398157415,-0.40810925212615506,0.5245500084473305,0.3657654251944206,-0.006278575099796728,0.03956685452617656,-0.008194780620471138,0.036607700199216935,0.11774381446285054,-0.0030754479723219875,0.22100564996567934,0.10370016563863958,0.26526157336471945,0.4684236771260027,0.5253358007939108,0.32842093553052726,0.43274947828645927,-0.3512873041232258,-0.673763381458277,0.5314071046583,0.40830767678779645,-0.0709469437592243,0.39444528883274205,0.002829539462374093,0.15467508268578153,0.3742648404749398,0.1434312573370596,0.0705440831049898,0.36106472060565564,0.48881784279280327,0.0650327549114471,0.5198489040898147,-0.0950245895809053,-0.4966531102056255,0.060106731500514765,0.2912404077010461,0.1714753952803511,0.7393768080400727,1.0,0.0516792135578591,0.07314163303582866,0.38115585729394486,0.6068761576857529,-0.04964088694073038,0.27127247619585126,0.3901904971200988,-0.16992383041728173,0.36573965989305013,0.4625075997268481,0.8879542567400738,0.0711978173214211,-0.476179031342818,0.19485227979372707,-0.04250716075154309,0.35646317410785094,0.1740785053978288,0.17080021399914083,0.14361327669187954,0.35645197947100593,0.30316142024399517,0.06196172566834969,0.2398639645590465,-0.14288113304515657,0.8247194258304137,0.39019219537685357,0.15628592525365081,0.28865463794361,0.6982172772518564,-0.20266569037769397,-0.07103209344206954,0.3860242286172956,0.33913751114923135,0.2925356183344504,-0.11379033216297135,-0.055773774719298834,-0.09581941017349123,0.810211119236118,0.35797215411858163,0.39415709946576327,0.1965976261656787,0.19105951329773357,0.629349751045766,0.03309839136498682,-0.3673751940578526,0.2931917946212123,0.3204576077626103,0.17550871955938285,0.2632015947991344,0.33899330190727245,0.14985809084425275,0.07520571439631145,0.189771403414851,0.41115618815180766,0.45650283348618853,0.22039290877429266,0.28431779049241807,0.2680119511403124,0.22612306426817524,0.46464727721792903,0.17495371102572072,0.2962135606941224,0.7168557478762451,0.032696700289555056,0.13950345107546122,-0.2816669623466884,0.34594795712735343,0.2764519335013008,0.023640159815874934,0.24001891521872026,-0.09194677616917211,0.45055653973797205,-0.006491755831117478,0.32951427612281053,0.1898083849930529,-0.19052602361501442,0.2971515302411487,0.663121476274038,0.4309000508624473,0.17267033343307153,0.21445091723946116,-0.7489840033598022,0.300221109492554
Thal_VA_L,0.750527099726825,0.8142853510909711,0.672063160420394,-0.07627684212063106,0.4771767781320842,0.15362165946910156,-0.2927446784061644,-0.4139255491762297,0.28229640341458623,0.27517871750787226,-0.0027507927742271075,0.8480201046749598,0.7007169158611399,-0.32889566709646734,0.6504520096160533,-0.1283494806944654,0.2786624811259557,0.5338690993797673,0.6101313759383556,-0.28128987351118967,0.47293257492381946,0.37619294952899984,0.3823615769238682,-0.17803956282976466,-0.3492401625017326,0.11095634577721222,0.18788619100413442,0.056989970853936534,-0.27201527073065984,-0.5835182931781816,-0.03481077940753548,0.061797031256681796,-0.3836728670009645,0.7875312834690206,-0.3322396783283507,0.4579180280309305,0.18037088011809685,-0.1337617390579276,0.5124842134032105,0.3233418513632272,-0.2388683309068173,0.0516792135578591,1.0,0.7792752363931759,0.01988983930660007,0.21030569483301065,-0.4589582470566282,-0.1326601888391144,0.7618440848217252,-0.3877404527781206,0.5552286256288501,-0.03787971792268775,0.06679151640960579,0.5641718163618165,0.5292395189105901,0.7246432782015795,0.710216504613759,0.2112128889778426,0.5433465713358409,-0.5057889850579902,0.5700320483344204,-0.12934141878103642,-0.38024738784463785,0.49709240237473773,-0.10742616207150743,0.7300102499641817,-0.10328269305090056,0.6578929858277257,-0.005452868828588134,0.6517070927654532,0.34220441183071304,0.23055072690513426,0.6124901764608921,0.17039622469623633,0.4770201540462076,-0.4566160849747203,-0.1142704316815723,0.678303256519764,-0.45015225265285114,0.27716358828023324,0.22225890540312232,0.28172637429548947,-0.6433599757249928,0.27589458433144726,-0.3201975570384484,0.6607265672783615,0.6537888745106077,-0.2190632011537583,-0.34924484957505153,0.4589166955939967,0.050972503677676514,-0.3718750659324647,0.4250611796684211,0.8255894985534353,-0.0408220383403087,-0.24560011827553738,-0.2242393855144594,0.2245771459565066,0.21858647206110637,0.7626915565739256,-0.4450251386887733,0.20333775433742782,0.503270204458451,-0.053317743676507205,0.48623610444453547,0.09258865159932554,0.631524789552389,0.7325894613583428,0.18571779726686405,-0.45904940815108486,0.612311183918754,0.40049458638095514,0.53400673313166,0.6278149520297772,0.8071759627704019,-0.2853382329700779,0.5877355365484715,0.754872194912379,0.719377567355097,-0.15084624542802635,0.29942004670565153,-0.37595876982578336,0.3208178682595082,0.010937795854392841,-0.4266434499470986
Temporal_Inf_L,0.6253297523226746,0.6054391111499403,0.48528380870019155,-0.09784691773789836,0.3555075984323268,-0.080175985964943,-0.11795600346824811,-0.3078404103256465,0.30470379164880157,-0.11117515640254778,-0.016307067690270318,0.5938529190721412,0.6239609420582375,-0.43457868467386324,0.5954901423464278,-0.1265225339654,0.4295299422112029,0.56899486464799,0.28334694948368283,-0.31721157625796653,0.5523198649837091,0.13138614116664896,0.3111358585537535,-0.10717729312879917,-0.14215318370040467,-0.11317970950915099,0.09313786705944238,0.18441123576578863,-0.17628304856036256,-0.6578960193741654,0.10403185724978305,0.22552843305051548,-0.22741888404851038,0.5941484919067577,-0.3908600021690947,0.5262354968535888,-0.07650806725849418,0.06005423127101066,0.4178484992439724,0.17060762163307347,-0.3332926521627393,0.07314163303582866,0.7792752363931759,1.0,0.12083281583499847,0.18979907728858703,-0.2927100089533554,-0.29120841826576543,0.6208172558360548,-0.3401169411036131,0.6454554348987553,0.2006416543137515,0.09897687026576682,0.24717820358237047,0.5007413079497287,0.5798137128150324,0.49619426146731554,0.3257395574334125,0.41894489082342273,-0.6636415198419086,0.5094863543046918,0.005764650814338525,-0.42712017816143594,0.36909502886125356,0.0036194530972816566,0.4905765384341464,0.044033148470402475,0.7478533178212923,0.25371618295770126,0.519849562561242,0.39213336097635915,0.14574589533731822,0.5444897410311613,0.20684239876009874,0.70022317672085,-0.5721633936622428,-0.12492812242233824,0.5710417685423071,-0.43959858099852595,0.42355949852196983,0.3159194949054779,0.12207855090632777,-0.4875122184838182,0.29497902849547825,-0.07453164304260014,0.22780046345851487,0.5448175013651534,-0.24262627986524724,-0.10570173039147057,0.09110807786905081,0.023632499849176706,-0.08566982913492592,0.4695986068811431,0.6330065295128596,0.091914767552306,-0.4702891087321867,0.08443642107407462,0.2193833570638851,0.536881934859995,0.8090746251300501,-0.27548617234800615,0.5205990933372083,0.2710897762741097,-0.05811656312915743,0.6123858261933096,-0.10559030731895895,0.7091944884520838,0.5859367815118494,0.046273168145972425,-0.31173795989534697,0.2538081011180384,0.32034327684446806,0.302116426771037,0.7248190472610387,0.6622670737474188,-0.06692525506259106,0.19643000231907726,0.47463808913976263,0.7527341880714946,0.08173109206788294,0.43379760126880784,-0.459359542544261,-0.03934870621448967,-0.15008351488075056,-0.22199011838628807
Vermis_1_2,-0.1366178952659402,0.21776515403257862,-0.1418563005686808,0.6473701038278196,0.04435398708497171,0.17558367274476844,0.4745435202031498,0.38978093795796376,0.5258947989660129,-0.03726310009448645,0.47476257278680956,0.2849300197872251,0.04586618329988708,0.39753021579027037,0.13383147550066515,0.6039844024518948,0.6013482965117632,0.5355347622109601,0.3376371403262891,0.5571006209977403,-0.05454543943618133,-0.18115145113741665,0.5725943818258598,0.347010619308912,0.4269185033657232,0.5568235593847043,0.555154771949999,0.031541948693066355,0.6498887378117043,0.39477012272863954,0.46114612977443914,0.779163612680177,0.4731473116050703,0.1907952726549313,0.6086171118266096,0.2092893679775561,-0.13556547115803091,0.5906428541732373,0.448969603219792,0.49252600536132657,0.45025110698706305,0.38115585729394486,0.01988983930660007,0.12083281583499847,1.0,0.4469994306370863,0.3903491994495682,0.47092047686597116,0.36238431456773723,0.11184331623186967,0.5292020933575784,0.5459130773775244,0.424533494863454,-0.11460131117398424,-0.20510641756327022,-0.1484298865457865,-0.30719475110634686,0.5945232665681486,0.0011386417823757776,0.3646171794206507,0.3547042660968913,0.7697310815716971,0.5749217500381671,0.0713901662170814,0.7209398388142608,-0.3132244981199029,0.5873980810423326,0.4054250754700015,0.7325214968838553,0.22240443274923385,0.590829692660177,0.17168371837594515,-0.19708697036188946,0.6355449300422162,0.41868269706874933,0.1823044903715837,0.5479207571226791,0.24848168068930226,0.4786678388732056,0.31280217824711176,0.5084273505884777,0.580094013643122,0.5210366018226041,0.6281981640003428,0.5186792549597756,0.07409735586443109,-0.2810607347028642,0.5119250902784366,0.5666727773983838,0.24401805518796787,0.6634472825681846,0.4070790714410353,0.3308878757082561,0.1018799151503436,0.7486158314943626,0.3822631881900018,0.32167079922301284,0.7357901204748971,0.3302893645226718,0.03136830218220558,0.2820807548100024,0.33384153299829056,0.3384177402696395,0.6006470575496897,0.40531509162469814,0.26694053526236494,-0.17981720507886242,-0.17418974393029066,0.6025342693839972,0.29120676285989155,-0.19023179766660706,0.613664896571317,0.12231305270371556,0.12796548602352537,0.27679527296038897,0.7697748120459986,0.20660491569355924,-0.2678640651138571,0.3355025442844452,0.38495033773488646,0.5537923291830926,0.3066007659090812,-0.013925184296831952,-0.03244888785816832,0.600783243459877
