,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_M,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R
Vermis_8,-0.0350288751553838,0.17823932967781328,0.0833655121696236,0.727736503295521,0.19078815830077409,0.0439229923567848,0.2497179623764183,0.4647920909600685,0.6929061326670023,0.1757469712788056,1.0,0.27793354779523577,0.031121815371690058,0.31981149503771655,0.30331730079999775,0.47224044482161925,0.13028609815867234,0.2940049004623227,0.3069592381530167,0.3102628903257888,0.10934649760251808,0.10184451346111172,0.4203630734956535,-0.021600886393168293,0.6103833060763648,0.43420684351446803,0.5946190976918985,-0.37879677424069796,0.39176562427956946,0.4263764356075392,0.7596494065081375,0.27695420817379646,0.18298208311117833,0.265678235930611,0.4369831294237563,0.38417235621415713,0.22046562699976668,0.6077212128147854,0.2553561489710878,0.5622990141095535,0.2674963292560262,0.036607700199216935,-0.0027507927742271075,-0.016307067690270318,0.47476257278680956,0.3278233188463297,0.2305334289330105,0.3739294824273637,0.18999497580804148,0.005799280167207747,0.14788072890698328,0.27409331430366635,0.08713819444665481,-0.07725387266202731,-0.1569988238486326,-0.27796364319987016,-0.14285346804438168,0.4654838007215465,0.06011506695974912,0.39144534178621077,0.5537581237129159,0.5275160121313837,0.3660811241704534,0.058849175132336444,0.4613979782867836,-0.09422525873563144,0.252687324198846,0.1594378364898377,0.2837489867371812,0.1522260599594056,0.34219459081356013,0.15031075496611304,-0.06979283107569635,0.2906174968244254,0.16493135557956762,0.11508896344759906,0.576998838398936,0.3697962470093346,0.40223140536372615,-0.015699828721607353,0.10041171460715992,0.2638703504636531,0.24403735219006337,0.6447968055350911,0.05490656507700834
Thal_AV_L,0.5593808139410804,0.9025146228765525,0.5336189912978087,0.2979316617867213,0.4086826521816093,0.29466971572622497,-0.013863832022734297,-0.08039321536545133,0.5463878436102871,0.43326902307514126,0.27793354779523577,1.0,0.5636375093922065,-0.04537293300800536,0.6305766888425453,0.1736758976821362,0.3441160125695184,0.6169211373072029,0.8356577990132016,-0.008368614898875514,0.3377225281211592,0.3310473591224833,0.6020518713770354,-0.06524588637744845,-0.07823935995937388,0.3586096902704977,0.3666885061729341,-0.05781453815880235,0.04807739503624017,-0.18030486903256113,0.21534514249620357,0.23946165524741123,-0.12083103986656443,0.861415201989357,-0.00817462826179949,0.40120767734715596,0.19616234338737354,0.170103749049679,0.6807122694006883,0.5632598185618398,-0.02249148573894791,0.11774381446285054,0.8480201046749598,0.5938529190721412,0.2849300197872251,0.38137055335131936,-0.20977349598799633,0.23670094816329623,0.8129540971621007,-0.20907283347071365,0.5239379088705393,0.1125145885807706,0.1049720667404108,0.5517792560038057,0.3708853450914671,0.4373202021202938,0.5039319808506152,0.44009511678218,0.511783306230739,-0.0981568758787873,0.7278308554861757,0.18751642887799078,-0.08836513179845434,0.3766980184943683,0.08929113987478457,0.522669295608675,0.08303768093812189,0.6739158386851082,0.24234810132773385,0.5966611052484588,0.4918083792399772,0.15557832931574325,0.43541940498416754,0.3830608480433128,0.4417787800162687,-0.21848498035859196,0.12028319018158365,0.7295726613756116,-0.1322944806268486,0.24690232612876614,0.23862204192427547,0.47803860959059724,-0.34213633636201846,0.5062922241197226,-0.15784397315765064
Thal_MGN_L,0.6410398456815877,0.5329199572758777,0.601183058491921,0.05216122983544945,0.6854325748064519,0.06239771032254106,-0.5687243837512002,-0.5322995236893728,0.24446271402503494,0.16976675357833537,0.031121815371690058,0.5636375093922065,1.0,-0.4146923204896232,0.6597763206599486,-0.09156313878324909,0.19843679191861727,0.3360222255876844,0.3424814238361923,-0.2896961981192678,0.5089090168935344,0.4077079881716605,0.254072498924954,-0.26295595739798205,-0.45812080183733334,0.16733788275204184,0.2665591848782749,-0.11041293243912664,-0.3703786583089635,-0.522701651519841,-0.10747330442209993,0.19159445582376855,-0.6114557530858984,0.635594174046396,-0.2433431966363942,0.637337111434668,0.20942387095159792,-0.209795579999418,0.36184128727239656,0.1574531420736424,-0.12831302277509726,-0.0030754479723219875,0.7007169158611399,0.6239609420582375,0.04586618329988708,0.296449253658471,-0.6183221150132429,-0.21506321221336797,0.4983254252017008,-0.30201831555835057,0.732333092281475,0.040085356079845674,0.12671263470478372,0.48227822593430747,0.5028974369187539,0.6630215235753107,0.638897483123204,0.07132265929601364,0.303902972477912,-0.5134584207845404,0.3659621473326343,-0.2699214854135642,-0.28582165105807206,0.3437002008634135,0.0015623512676407906,0.6593638573244759,0.01037780540382965,0.4405804430148567,-0.10970265246526684,0.6322167858875642,0.3097574531442274,0.4181528198537118,0.6523904207792591,0.27018125572281637,0.18867253420976873,-0.6134126630985929,0.1792974771138114,0.7733877968599092,-0.36147247423408824,0.21792953796128256,0.5992377228082297,0.23121162929264713,-0.6299095110690465,0.19840671822426856,-0.4738673815741427
Paracentral_Lobule_R,-0.2494779654679094,0.051029119929839044,-0.11639291873826545,0.4917176211951268,-0.05009100813002075,0.4220029820133542,0.5235936157054514,0.47254670036459984,0.14846168833781834,0.34676320355921386,0.31981149503771655,-0.04537293300800536,-0.4146923204896232,1.0,-0.09619865506235721,0.6175791157097963,0.3461515089754492,-0.011903067534373675,0.35607242324626964,0.8177723943541868,-0.5392192232358247,0.02685546035862555,0.29436693628770944,0.6258310845197478,0.268493757424609,0.5619959185537236,0.18638774899254776,0.10407499551043677,0.7563631031742082,0.7979758278596321,0.35989383359234345,0.39584376721621456,0.5375926761492504,-0.08364080345332703,0.7442686507866547,-0.15305584594932115,0.22076904035094072,0.23721795872703702,0.18562621054149453,0.3827375753279424,0.49948360938950953,0.22100564996567934,-0.32889566709646734,-0.43457868467386324,0.39753021579027037,0.23139671905103779,0.5844342901289377,0.7794235105512882,0.12494394482159009,0.4960470651844455,-0.07248419424308526,0.2813884968389135,0.18718477493005078,-0.050712864810954356,-0.3895510652495632,-0.2991096166325926,-0.27395946336114296,0.31257049393607256,0.13685279201030962,0.8144971557037854,0.10900769016401018,0.6038215867059029,0.5573441834466177,0.13611656063661498,0.28327045391157485,-0.27928080685415063,0.2287430233319667,0.08125931066017067,0.24510580886861258,0.02928638038440661,0.05608619892000676,0.08937765553808111,-0.38741420993344344,0.4474015864391372,0.08671326050949237,0.7811857433131678,0.3720889153391032,-0.07362869228518064,0.7799112812249601,-0.1615204780757291,0.09889894246350336,0.5793308789303963,0.6670424204919757,0.25334404424072793,0.4739383540317126
Vermis_9,0.6113514746816314,0.7004524992365264,0.619859806443101,0.2017941173533375,0.6000834641902096,0.22074306124793244,-0.2554012218501309,-0.2992554205532606,0.4009285907070341,0.2299919647851494,0.30331730079999775,0.6305766888425453,0.6597763206599486,-0.09619865506235721,1.0,0.14362831556439337,0.321310354396069,0.4071476851041524,0.5864359417532659,-0.06692656533011435,0.28282768663801544,0.3594385588656962,0.464859374564076,-0.04675315942510721,-0.2865579788014237,0.28670779330376617,0.3828853163406036,-0.049239613487179375,-0.06960108095450537,-0.2740303138499184,0.3502514152967885,0.12653186146513046,-0.3405185090728698,0.7339589690460067,-0.10233689960230323,0.7080604992542214,0.3387849778442022,-0.023059354123277996,0.3936226005347765,0.4310045521515238,0.005787468525024411,0.10370016563863958,0.6504520096160533,0.5954901423464278,0.13383147550066515,0.3834407800534232,-0.3773805305417217,0.003678206753913869,0.6194976906066892,-0.23307407882664927,0.5409024656190108,0.08903258133474187,0.17478687178702948,0.4542997699101599,0.24251664177850477,0.5673976752056327,0.6368533341148577,0.350164714526922,0.4247588056082627,-0.24573205518239674,0.6095232630158629,0.016279386143148843,-0.1908180447122325,0.5188926398112418,0.06470045075612159,0.6569441311634705,0.06218877925374866,0.6179767492506272,-0.013522509974398928,0.6630428667260032,0.3906022782611931,0.2709311211423563,0.625539595950274,0.25033476283830974,0.34159810743311075,-0.30252794753851087,0.12360959045112736,0.7624724252896055,-0.21991326541542852,0.18246670197712805,0.3558803227375337,0.4133874458507069,-0.46727599503254413,0.3808381042743407,-0.2629077598599543
Amygdala_R,-0.21051471166829833,0.20747559697738782,-0.1736680529479889,0.7272576689566876,0.055343801181305316,0.31210543477891545,0.4821757592645428,0.4726152531866069,0.5163368690044937,0.1769603600939707,0.47224044482161925,0.1736758976821362,-0.09156313878324909,0.6175791157097963,0.14362831556439337,1.0,0.37423273160866394,0.18890737633885035,0.4175225992062246,0.6277671234882524,-0.2719876204978892,-0.07805310175131275,0.5193662670609325,0.3268293636730248,0.3718985537585725,0.7038609333592528,0.544768052317101,-0.09531257807243755,0.6168512233649706,0.5862813719760561,0.5901981761173558,0.5701294605097667,0.41718302983777733,0.22209351092611218,0.6919052123537317,0.14217157841731287,0.01512607786169782,0.512561386437003,0.3009364127068838,0.6228287378954128,0.5255961882398124,0.26526157336471945,-0.1283494806944654,-0.1265225339654,0.6039844024518948,0.3163543959714662,0.3734048023483122,0.6679036526209426,0.2314760221649623,0.18764497414015666,0.2647913099902194,0.45089351415329093,0.3498601509150597,-0.05997245340567129,-0.4289950139710469,-0.30534946403519647,-0.30125713557253625,0.553511014212757,0.13449727464673134,0.6075451067909959,0.4456382626790015,0.6953621731313595,0.611275144674325,0.13174423485165884,0.6417124760186216,-0.27878945080615525,0.4402057255557254,0.31459596147996777,0.5246083828191181,0.2389258731038407,0.3127361359529567,0.17236153894470535,-0.18251399843107868,0.5815587400178156,0.19853367983816397,0.4719540083072432,0.5615527425464318,0.17085762832382528,0.5895266261638884,0.002558788026643708,0.352540444789834,0.6747740454958094,0.5997038964169653,0.6530872626491437,0.3630185727083295
Temporal_Sup_L,0.2926712301580791,0.4596680480344925,0.1788254864053521,0.3042766761366197,0.08930292533930922,0.3647271452138486,0.4325402689707072,0.06256302765876075,0.19693477591685507,-0.0036465019087573453,0.13028609815867234,0.3441160125695184,0.19843679191861727,0.3461515089754492,0.321310354396069,0.37423273160866394,1.0,0.5937803726531866,0.446767849605485,0.5393948700800753,-0.13669936038651476,-0.13194893217615344,0.5968471401568045,0.6497248272243211,0.061956454806404576,0.4211442007472485,0.11105650992824452,0.43832814775162426,0.6028985755935599,0.12217378878547298,0.22866249424537927,0.7257523269407982,0.4198022673659081,0.22436125373467714,0.36162553526520996,0.2697710595976037,-0.11678190743599216,0.1956041653257365,0.5019717763499588,0.16563274820470691,0.24745685409984378,0.4684236771260027,0.2786624811259557,0.4295299422112029,0.6013482965117632,0.5810835050706981,0.3065548827839819,0.4120045038262402,0.6797107060344697,0.020440817408969473,0.661720919804394,0.6397401921075139,0.4302891988139282,0.040925227898571295,0.007778256208048711,0.3211189528057378,0.030075864476312438,0.5553959298560757,0.32993033281992307,0.07991155118093089,0.3075011435439968,0.5841406442125325,0.20003189165900198,0.5246663188315351,0.34496305999595567,-0.004212206567905076,0.5016686685770221,0.7209551900333069,0.4848964501330607,0.4049340356388654,0.5184880670890619,0.1502361760706281,-0.062411457691598775,0.7275168110690814,0.6981362713657715,0.20898192895494616,0.21681099976420987,0.29746415005391813,0.21543415725237092,0.48864031735902996,0.5919323343996992,0.5939237878319078,0.26228449609958915,0.28792044287788016,0.5570123288984073
ACC_sup_L,0.26482037362325517,0.5452935192413354,0.1714352905310805,0.23421201161103114,0.016352206032826517,0.2632785218222501,0.26601487928456335,0.006870336349968193,0.44726956931676665,-0.006785688051722887,0.2940049004623227,0.6169211373072029,0.3360222255876844,-0.011903067534373675,0.4071476851041524,0.18890737633885035,0.5937803726531866,1.0,0.47965019022295274,0.20857466598225202,0.1522741698464587,-0.24181152442675322,0.600414354382445,0.15822774434151224,0.13834786849416217,0.3158337791697289,0.24867645786976275,0.06441086806522163,0.33822143585669845,-0.13483781217358592,0.26914874578413417,0.4609517537916661,0.26061811187638506,0.5152450048718312,0.2391352443561517,0.29535972277320266,-0.17041075880724263,0.23717146766918268,0.6018400360196122,0.40831220280576336,0.1329498012296323,0.5253358007939108,0.5338690993797673,0.56899486464799,0.5355347622109601,0.508242639025169,0.0037504594628018258,0.13470211050961242,0.7253186198079413,-0.26130870680427937,0.5812665171311375,0.3243196564265163,0.3923660153758858,0.22928815414880996,0.07220567353439318,0.3098754962171893,0.13259381246981788,0.4562745859906768,0.2788089529823557,-0.14843033219764068,0.5303052921662178,0.4282570144346705,0.10153112296932733,0.2993698653616129,0.30461046681881165,0.14732126371803764,0.4617612359948277,0.6320727763289913,0.41558032222660146,0.5108974748846368,0.7890251111268841,-0.0487065886624824,0.15231504495126116,0.4159440171153926,0.6663942938877973,-0.1617065299556846,0.13722799957503465,0.47217519567451954,-0.10904047848763822,0.7075485114311006,0.33872916734576825,0.3526793947663934,-0.07569193483069425,0.4636447575539214,0.3017598367971473
Thal_MDm_L,0.3988571963938845,0.8636160702980911,0.4178932172712003,0.41111482954135353,0.2840684695715873,0.6169644201556552,0.1676212446359099,0.024204940116495283,0.4593071084248092,0.6205309613449469,0.3069592381530167,0.8356577990132016,0.3424814238361923,0.35607242324626964,0.5864359417532659,0.4175225992062246,0.446767849605485,0.47965019022295274,1.0,0.3718494145800421,-0.06947545725187323,0.24872118810070143,0.7121175931792848,0.26454458504417444,-0.1352774566677993,0.6597458099021721,0.3112726505286496,0.018069088010745034,0.30309816327462524,0.17571372953105763,0.29013719614132744,0.31069940058965856,0.08430386865358246,0.7604225192705949,0.3296912222454306,0.2514172397740728,0.2848843954686871,0.11087598272982628,0.6402879968833188,0.6288581149562387,0.31629678561104824,0.32842093553052726,0.6101313759383556,0.28334694948368283,0.3376371403262891,0.5140504436692113,-0.05971082491395831,0.5910427630536744,0.8303257061124382,-0.07121781457185233,0.42636522093447343,0.2663858797028759,0.2900750308149436,0.5868307380143978,0.05414430868508872,0.36076214912115556,0.4369354250802822,0.5034286161454827,0.631529774287797,0.2843699717871812,0.66866327442621,0.33244582108833337,0.1674686080005711,0.43581212766501704,0.10711491356606453,0.41791916449083644,0.23712236757110158,0.6619407620795728,0.1731384358587342,0.6195424731697343,0.4432060640254645,0.13147153752926594,0.2948863350249546,0.557738767808735,0.35784555080058855,0.24288822161526502,0.15192519915728736,0.5743099272045847,0.1053827915574712,0.19215119936501904,0.28015891065094456,0.7439623814571584,-0.08009288367297174,0.4594596209570086,0.034565321177024745
Precentral_L,-0.25049674264961846,0.08950868925237118,-0.1828383421050144,0.4651541019412434,-0.11138425958509447,0.5469148627547391,0.5341518127651433,0.3351687799510515,0.0951754968752812,0.2789084431302051,0.3102628903257888,-0.008368614898875514,-0.2896961981192678,0.8177723943541868,-0.06692656533011435,0.6277671234882524,0.5393948700800753,0.20857466598225202,0.3718494145800421,1.0,-0.6325345742509461,-0.16105450344307393,0.32442647101931155,0.8020293864399137,0.18980693017238606,0.65744313661151,0.15679937674983718,0.18410467528918767,0.7909428672641945,0.7241214540489342,0.29450739072686144,0.5809192145779005,0.5474787115492736,-0.06903377325737749,0.8925619951579425,-0.12696094046645748,0.06849227535734377,0.19445510054229334,0.22062147204916316,0.28778979886496553,0.6028360753933997,0.43274947828645927,-0.28128987351118967,-0.31721157625796653,0.5571006209977403,0.41346408628127,0.5399453673836389,0.7551864607675054,0.2717420645290756,0.32021655243930436,0.1583763637811266,0.46501746133765,0.37113355159315264,-0.009254605556126116,-0.48746705980514005,-0.181630854706369,-0.3075801998533206,0.3563452476252941,0.1344423669832381,0.7153606247567731,0.12602769599291677,0.6591832554695949,0.6290070640485148,0.12113846211510453,0.31450068288538535,-0.30196430144360703,0.44935102487530165,0.19760912574483977,0.3213052226563966,0.09064671762454456,0.18505656677084883,0.13070242345820263,-0.3767481377994488,0.5860710012320595,0.207313305676885,0.7194565960017986,0.4502082863018271,-0.07114445109169285,0.7413885840176642,0.04209287001182973,0.33432085096800834,0.6286760889916895,0.6616102598222329,0.2389878191177366,0.5445431035056383
Raphe_D,0.4443740331634907,0.22152850617345227,0.38808771100977213,-0.02299747886921268,0.3832225254709263,-0.4726204924660237,-0.3954308615607148,-0.1714365012055449,0.3152907403183619,-0.12123431308081789,0.10934649760251808,0.3377225281211592,0.5089090168935344,-0.5392192232358247,0.28282768663801544,-0.2719876204978892,-0.13669936038651476,0.1522741698464587,-0.06947545725187323,-0.6325345742509461,1.0,0.32786136631388024,0.007501383336609158,-0.6246146230919974,0.06756445163841865,-0.29937486627214843,0.20170835156222117,-0.2150272523751073,-0.46063882346318563,-0.5369956779292573,0.007361485873256206,-0.0418791715406836,-0.4727881807798066,0.31112519791179705,-0.5283729285198085,0.4292733850231174,0.05502465783556386,0.13833936233808344,0.22902416187873678,0.0888278629576529,-0.4546768586372788,-0.3512873041232258,0.47293257492381946,0.5523198649837091,-0.05454543943618133,-0.09740675194409827,-0.4316594348851723,-0.4245942155825293,0.07603018121595315,-0.1828808700675215,0.28273446779012734,-0.16002218487211994,-0.2537652088176465,0.014966916955057896,0.535156806286812,0.21471719394881364,0.25713348033018324,-0.03165567999434766,0.0028528211783643144,-0.5536138420696298,0.29000271952643314,-0.25075468337906265,-0.4725989215832047,0.10437842809842235,0.07576985608631082,0.308079763032914,-0.23435059634325,0.15435452894259036,0.07928484643774843,0.13940781878441488,0.13805428103873227,0.1455240215208545,0.33617423806578256,-0.1602324498454286,0.13928618361888526,-0.7095218761507067,0.03827326149872557,0.45266737512728794,-0.38379468152154783,0.018552830003010976,0.0010500960366139143,-0.2337185171534794,-0.4760118307640343,0.22731308794545294,-0.4310863575448085
Frontal_Inf_Orb_2_R,0.525189032879392,0.33705227786195396,0.7852283043802694,0.05149130824547973,0.8263814938093194,-0.1398023614481703,-0.4932397177962042,-0.17868711627452855,0.10472015648255253,0.445330649569933,0.10184451346111172,0.3310473591224833,0.4077079881716605,0.02685546035862555,0.3594385588656962,-0.07805310175131275,-0.13194893217615344,-0.24181152442675322,0.24872118810070143,-0.16105450344307393,0.32786136631388024,1.0,-0.1267091326440251,-0.15864384137740167,-0.25924367711080104,0.028536252369692608,0.21603780235042397,-0.06044116920256041,-0.26323959626639226,-0.13513507546126788,-0.04318872964794105,-0.09882234620936711,-0.6000931247020466,0.37073875508686877,-0.27264383934958564,0.43358979101889644,0.7940151024898859,-0.18854667049889592,0.0973207451322024,0.14827013385410662,-0.40276407653448887,-0.673763381458277,0.37619294952899984,0.13138614116664896,-0.18115145113741665,-0.22393834423033254,-0.1409133274644355,0.005353883005611606,0.15488367164832498,0.19449064795168217,0.07306169135723922,-0.2945099496090669,-0.48476985502694053,0.3926383419280048,0.6253816681610187,0.29585746709432387,0.5292182555892473,-0.16134477485905205,0.2440045378189448,-0.11228698738663477,0.1590536831347585,-0.28625322373263706,-0.20876571266613866,0.34440166212644985,-0.24460823640223478,0.6275296148128058,-0.6641367516306774,0.02967680533247361,-0.2447075112214531,0.25601089849387143,-0.38780829075412576,0.6360822306958469,0.3902906100481897,-0.027894657692994394,-0.09737724399674602,-0.2225030828999935,0.2756704823579692,0.5342541163057081,0.1693120696391492,-0.6167442292184512,0.025780885913833797,0.1421248338726788,-0.3874423236186356,0.017032618983327388,-0.6602717840662307
Insula_L,0.18915462524523097,0.554329386297562,0.12354802669551976,0.618215119530429,0.05296860087448324,0.48000615735799873,0.41592426387846904,0.24214723582280542,0.6541973331494059,0.2741778065922909,0.4203630734956535,0.6020518713770354,0.254072498924954,0.29436693628770944,0.464859374564076,0.5193662670609325,0.5968471401568045,0.600414354382445,0.7121175931792848,0.32442647101931155,0.007501383336609158,-0.1267091326440251,1.0,0.20300606623383127,0.18847582043540329,0.663567554608657,0.3927724803059885,0.013143278756935986,0.48028010970514684,0.22405315992426275,0.45841986686544434,0.5439230183484091,0.3535909148468365,0.5891074768143213,0.3898277721625977,0.29054063854317214,-0.10276539838527285,0.4419083095392435,0.6528315301729225,0.6011463906329219,0.4479425072673307,0.5314071046583,0.3823615769238682,0.3111358585537535,0.5725943818258598,0.6698184965342323,0.07503202437938945,0.5339344085084317,0.6996259090509392,-0.06346246121650131,0.567769933874783,0.5835247454440479,0.4928757269782492,0.2966975539754829,-0.0876775719280204,0.14929716619341868,0.16101757307362577,0.7137020764250344,0.5020464394764985,0.27135100625159975,0.6199081815820061,0.5741361895034283,0.3833075330022541,0.29040219078664475,0.48206854689208234,0.09849469056842533,0.6118492958346677,0.6952165562703382,0.4497599316431635,0.5835101337765047,0.7431574331738455,-0.060312532521266074,0.17276522225937255,0.6710258825269696,0.4771630694088215,0.23116814938056343,0.2296903199831444,0.486439737550472,0.08325389682863146,0.5077687833326318,0.4507577395785302,0.6881968205470698,0.1630300294106012,0.6138301420177021,0.3556017672173937
Postcentral_L,-0.08400634447040667,0.12073413040587064,-0.11239627593093136,0.12755383293516892,-0.1383449735183818,0.486761039852997,0.49762786697607136,0.16036799306575084,-0.20126038016985373,0.15939550344861986,-0.021600886393168293,-0.06524588637744845,-0.26295595739798205,0.6258310845197478,-0.04675315942510721,0.3268293636730248,0.6497248272243211,0.15822774434151224,0.26454458504417444,0.8020293864399137,-0.6246146230919974,-0.15864384137740167,0.20300606623383127,1.0,-0.005225269469706618,0.3452583696268469,-0.1918765465815189,0.5191601527079488,0.6816819485145018,0.49075604851899846,0.09275180168918498,0.4726289879609521,0.5244544127526118,-0.14586346880413695,0.550020543468394,-0.14088501989688235,-0.026834698384848497,0.0408330737141136,0.145508141696113,-0.038132749434563885,0.41865149889918074,0.40830767678779645,-0.17803956282976466,-0.10717729312879917,0.347010619308912,0.4256083378781665,0.5101734822367019,0.5405580860978824,0.3136693449803007,0.30329660289667515,0.1773069778509888,0.47632321009990275,0.3578521261783364,0.03733382224737715,-0.2273404290050796,0.06586219906739522,-0.13825506572798388,0.36485959511053795,0.1987929912403265,0.4347972379963498,-0.04550505537954626,0.47485480311819267,0.3697089726935449,0.17193146660634204,-0.010132420182491704,-0.17431427559818385,0.3573141336745222,0.30052965798298625,0.2169864674408837,0.03531488539336285,0.07662855807885281,0.14377253152266029,-0.2743291533904088,0.5224846112655507,0.33768847012033604,0.5759685595459179,0.12639883534735363,-0.16698905191945698,0.5317359672854632,0.14794323080828545,0.31879325092628763,0.46303453771674835,0.46186156196758066,-0.09314113609220383,0.6296691493390759
Vermis_7,-0.4085613098162869,-0.20820663928270963,-0.39123720366473747,0.530805145897739,-0.3062858655534253,-0.26249407585141593,0.6336156937100595,0.7687802711201309,0.5270486352528589,-0.20768957922464537,0.6103833060763648,-0.07823935995937388,-0.45812080183733334,0.268493757424609,-0.2865579788014237,0.3718985537585725,0.061956454806404576,0.13834786849416217,-0.1352774566677993,0.18980693017238606,0.06756445163841865,-0.25924367711080104,0.18847582043540329,-0.005225269469706618,1.0,0.037290828520815666,0.26165837591055197,-0.20812147906196657,0.49407441122241086,0.4733969494086067,0.5878912507632807,0.281441425978143,0.5558497072431182,-0.16778200819733274,0.3040588937777491,-0.07743467580824923,-0.22928058795159528,0.8546879661482837,0.08328300033126372,0.26176195614583836,0.051161332792135056,-0.0709469437592243,-0.3492401625017326,-0.14215318370040467,0.4269185033657232,0.034641348965136654,0.6170622826277653,0.2853070282524581,-0.16094875109762136,0.16319144283563009,-0.15565135156198343,0.30675646847486143,-0.09346542125846934,-0.5061060887204221,-0.2152647691596245,-0.7112976308190156,-0.6570668223169642,0.4576711948304138,-0.2050088968406302,0.40287130245622,0.2570157963939512,0.6275635519001139,0.36469749526505857,-0.2680906491521885,0.5022613966596957,-0.6337805472610611,0.2178687812542536,-0.03035354614193117,0.612149435884002,-0.3197028172063766,0.1647533352901567,-0.20605615515258074,-0.5077988872674074,0.14852144632383807,0.19960364041911155,0.19952822726967476,0.34559451285534276,-0.14424223054024296,0.44188054480758093,-0.012219559949224277,-0.1871133122309172,-0.07028961049349003,0.6034832229543379,0.48383731417258713,0.38964914030359166
Hippocampus_R,-0.019524342036731483,0.37826886758063705,0.08067209603097665,0.6899897166333548,0.12476387815852351,0.6845235059227603,0.26753678830317834,0.16153391618383683,0.4879893234622441,0.503622881051439,0.43420684351446803,0.3586096902704977,0.16733788275204184,0.5619959185537236,0.28670779330376617,0.7038609333592528,0.4211442007472485,0.3158337791697289,0.6597458099021721,0.65744313661151,-0.29937486627214843,0.028536252369692608,0.663567554608657,0.3452583696268469,0.037290828520815666,1.0,0.4580755399888771,-0.1078655671111487,0.5468673619760253,0.5156633845917828,0.38402464216082377,0.5321815245691667,0.23065979605679512,0.4443509978440817,0.7050251537853871,0.14029381010664296,0.18564227409590267,0.21047084705234137,0.4399688284445721,0.6223781290281306,0.5739881472544321,0.39444528883274205,0.11095634577721222,-0.11317970950915099,0.5568235593847043,0.5451034346114951,0.13131819989280452,0.7410716655114101,0.4917110440459361,0.06745818371424663,0.424126211008605,0.4208846267851136,0.38338238315766576,0.3602002364711714,-0.34794640921958636,0.01672141725919564,0.036329550138854846,0.46743217829978984,0.4089917642262191,0.5728637617211833,0.4561679604753412,0.5333862354604257,0.6263909870217431,0.2721245228328459,0.429168491017188,0.03812234954521488,0.4712918125817501,0.39879119226917226,0.2384960439489607,0.48197533954806887,0.38695782053448996,0.13075749868552114,0.04540371587456427,0.7008437357488074,0.10784171557103178,0.4996391582608109,0.5054310050322317,0.37662838374547675,0.41676693710764595,0.10530468410338871,0.5234851515171325,0.8453057397634227,0.3247931354134004,0.5036016655240059,0.1784803790672741
