,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Vermis_8,0.12307878716071166,0.23485302915451323,-0.46366818348673206,0.11338018439368426,-0.6375644850833279,0.05119544475807042,-0.2601342160178645,0.7868389022423338,0.5948255474784283,0.07710755945833063,1.0,-0.027730731756573073,-0.4163697722874104,-0.6636705879404999,0.8893263319687754,0.3661374388529022,0.14245524699710335,0.032541287068026184,-0.24088129115539314,-0.4787755966329365,0.6266657179839541,-0.420494497553494,-0.019698383310391313,-0.597630074203228,0.931764926625544
Thal_AV_L,0.21618974192180426,0.6072477793898914,0.6147368383549014,0.3553292017033429,0.5001434078654324,0.7348514158651273,-0.03554373620387037,-0.3491678503029724,-0.12956879805314403,0.7167079190005391,-0.027730731756573073,1.0,0.75116891222966,0.10451573693514889,0.08921920145427334,0.3321953925975128,0.7431941777079899,0.7216830422742535,0.6794311483787866,0.21063464780973407,0.3879431542268901,0.38814669095167037,0.6470551490434454,0.27104569500901304,-0.18211814763948875
Thal_LGN_R,-0.0089295229211562,0.38714064153954,0.6102142571645046,0.26869645498358397,0.7843386396611303,0.5932594069826104,-0.1266435988131834,-0.742196841144335,-0.34961359426385774,0.609477254665434,-0.4163697722874104,0.75116891222966,1.0,0.38424902681728107,-0.26859372423734024,0.036024964302980175,0.5716616149582668,0.5277634694743247,0.7782016344862976,0.3675653552305025,0.11644488489287931,0.5351032459652743,0.4835240251199299,0.42296694611862334,-0.6067911151028944
Paracentral_Lobule_R,0.15251493604481048,0.04017874000369622,0.15923277630450405,0.19769953444625146,0.5466774269491342,0.05596626584092355,0.4780055827164462,-0.5191823308595375,-0.26023755037491775,-0.015591269410867388,-0.6636705879404999,0.10451573693514889,0.38424902681728107,1.0,-0.5733782519117374,-0.4792250762661014,0.11997401585356131,0.1760789391356453,0.24195562700625114,0.826610755239003,-0.3510747530947077,0.5082994539868213,0.04023588463294886,0.821295051706055,-0.6967956002300829
Vermis_9,0.13786715351416087,0.27543615026425367,-0.35704803929230283,0.1909732946950334,-0.5524052142157383,0.14161482774946282,-0.1912358040209653,0.7337523924384753,0.6119710581641652,0.18053284912217524,0.8893263319687754,0.08921920145427334,-0.26859372423734024,-0.5733782519117374,1.0,0.40125202649021435,0.1943044443858593,0.13011961246257944,-0.14749017854634847,-0.35193413412093244,0.6617016498001062,-0.239038477371417,0.010602414561810295,-0.4470767747974093,0.8506456643698961
Amygdala_R,0.2923389427530697,0.2727034901969551,0.5259935395351187,0.16069996719960256,-0.0038954559531633546,0.4191439971886671,-0.2793305791973505,0.25593047227301186,0.5030644409239781,0.36447102922394214,0.3661374388529022,0.3321953925975128,0.036024964302980175,-0.4792250762661014,0.40125202649021435,1.0,0.07379517844798872,0.3157566571944995,0.1561255985684582,-0.2941993419691056,0.5783281925636545,0.2594753659706957,0.15330338578194777,-0.2901758017484354,0.2882793485868424
Temporal_Sup_L,-0.014294795009953511,0.6120813932736201,0.21129442867435616,0.26629379144744875,0.2553657916121385,0.582913532039869,0.05076741822358891,-0.21702432545950137,-0.24254346927127085,0.5484209058870815,0.14245524699710335,0.7431941777079899,0.5716616149582668,0.11997401585356131,0.1943044443858593,0.07379517844798872,1.0,0.6244637471225635,0.4584659108071978,0.06923854891061654,0.39299939024093555,0.018367267940222892,0.7908221280981707,0.10251585409426446,0.006916546433374419
ACC_sup_L,0.38027827958237154,0.6259062153809366,0.43201787855104173,0.6480331393785191,0.38702209346832905,0.7012387267672612,0.19045852054862594,-0.12254863691529465,0.1322848941159213,0.5050147353299074,0.032541287068026184,0.7216830422742535,0.5277634694743247,0.1760789391356453,0.13011961246257944,0.3157566571944995,0.6244637471225635,1.0,0.40906153258625094,0.35619756745794495,0.4427850108019092,0.42666223554694,0.7349576385170087,0.3613214642443508,-0.07287739696386034
Thal_Re_L,-0.0970035222487793,0.24148231422884048,0.5616193767819629,0.10192050912091441,0.6437767174072988,0.39757026660898903,-0.13155583242703064,-0.5437130508732195,-0.2520689502510185,0.6116510739425841,-0.24088129115539314,0.6794311483787866,0.7782016344862976,0.24195562700625114,-0.14749017854634847,0.1561255985684582,0.4584659108071978,0.40906153258625094,1.0,0.22629089123926216,0.1944295567640312,0.3815074763098118,0.3472724044731218,0.291335792475306,-0.4078627326546194
Precentral_L,0.27460196380444196,0.13774152327470385,0.20507894670132953,0.4569590130480109,0.4115805979580278,0.24932536728749832,0.4763390308049782,-0.28344723413037354,0.029888147816043334,0.014878318641200658,-0.4787755966329365,0.21063464780973407,0.3675653552305025,0.826610755239003,-0.35193413412093244,-0.2941993419691056,0.06923854891061654,0.35619756745794495,0.22629089123926216,1.0,-0.2040345033027333,0.5648646899052723,-0.0395276458288043,0.9388450569338328,-0.4917679456505075
Raphe_D,0.30572591053133585,0.3114997366754984,0.0501240917560447,0.25998751048718943,-0.1137924706903343,0.47146248660780554,-0.2520201460486473,0.35726988018059086,0.49729462603836044,0.5104569217292775,0.6266657179839541,0.3879431542268901,0.11644488489287931,-0.3510747530947077,0.6617016498001062,0.5783281925636545,0.39299939024093555,0.4427850108019092,0.1944295567640312,-0.2040345033027333,1.0,0.05382086813865584,0.26939311012155037,-0.28732763252394716,0.4921750098277563
Frontal_Inf_Orb_2_R,0.41136536884221114,0.20112094176416337,0.5815259395259121,0.3300028973121934,0.6748814262863688,0.3785132811656566,0.021068665819238528,-0.3755214990539586,0.21115373702348764,0.26194006288180266,-0.420494497553494,0.38814669095167037,0.5351032459652743,0.5082994539868213,-0.239038477371417,0.2594753659706957,0.018367267940222892,0.42666223554694,0.3815074763098118,0.5648646899052723,0.05382086813865584,1.0,0.061580699883670244,0.578131933728478,-0.5228681876705666
Insula_L,0.10472347248565826,0.5857060416262582,0.337278052821762,0.2999676640802222,0.33223631395229,0.5076538125767948,0.13689740149413102,-0.27179082264884674,-0.2984529468908374,0.5049276256830146,-0.019698383310391313,0.6470551490434454,0.4835240251199299,0.04023588463294886,0.010602414561810295,0.15330338578194777,0.7908221280981707,0.7349576385170087,0.3472724044731218,-0.0395276458288043,0.26939311012155037,0.061580699883670244,1.0,0.04223445351949936,-0.09549800749261027
Postcentral_L,0.19531203268706865,0.09141952500207975,0.3165270225203741,0.3565644703330746,0.49634939741355677,0.22064281986357723,0.5104086476664814,-0.39115492319492673,-0.14018416661583905,0.040795066071952865,-0.597630074203228,0.27104569500901304,0.42296694611862334,0.821295051706055,-0.4470767747974093,-0.2901758017484354,0.10251585409426446,0.3613214642443508,0.291335792475306,0.9388450569338328,-0.28732763252394716,0.578131933728478,0.04223445351949936,1.0,-0.5675416656621143
Vermis_7,0.07661078650404769,0.06772587550132894,-0.5358852819451203,-0.0001288702496592766,-0.7835431019038563,-0.13073010834628765,-0.1097680044707506,0.907518706410784,0.525028284451175,-0.0697889022306503,0.931764926625544,-0.18211814763948875,-0.6067911151028944,-0.6967956002300829,0.8506456643698961,0.2882793485868424,0.006916546433374419,-0.07287739696386034,-0.4078627326546194,-0.4917679456505075,0.4921750098277563,-0.5228681876705666,-0.09549800749261027,-0.5675416656621143,1.0
