,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_R,Red_N_R,Raphe_D,ACC_pre_R,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_9_R,Thal_MDl_L,Pallidum_R,Thal_PuM_R,N_Acc_R,Cerebellum_8_R,Rolandic_Oper_L,Precuneus_R,OFCant_L,OFClat_R,Thal_PuA_L,Angular_R,Cerebellum_3_R,OFCpost_L,Frontal_Inf_Tri_R,Cerebellum_4_5_L,Thal_LGN_L
Precentral_L,0.30801673717982103,0.1224414322013672,0.3290688682579069,0.7675610480815469,0.4866738701280377,0.5277719549299402,0.408274742231327,0.17086895185962644,0.7098548811649158,0.6825120119002442,0.11082732255240849,0.45086429116301796,0.0641914922186193,0.4519918500263353,0.2222714768727574,0.27679057627057246,0.7550842536165657,0.6723468597234794,0.5680828635436527,1.0,0.1115428565845696,0.34447286873383787,0.7468580086111095,0.9356267067796263,-0.15393081519256302,0.7374650299025,0.7482113607216239,0.1924658068962935,0.517133066261807,0.44917850411633115,0.1706145262087993,0.284602313738847,0.18226980656737388,0.6764643948761159,0.9239272014428815,0.6042812680144137,0.5144201461633443,0.49470494240533164,0.15691920675452992,0.8421782081571405,0.8466883785870215,0.670506163030621,0.5911613576951824,0.6319170782453309,0.7179753946826215,0.008499971618550234,0.5511009433198573,0.6853863315809892,-0.035081064661357686,0.5613012894321897,0.4099218588487931,0.8112068802897427,0.5452490304527371,-0.004876013912951672,0.3350831223813998,0.14353565251021067,0.6250972580875183,0.5701620998590184,0.568350887330049,0.46059672314833855,0.5599841272970273,0.5227551321766648,0.3911773714527345,0.11670736393362591,0.4992609981884414,0.7606237769727986,0.762559541945158,0.8044559386779112,0.5402380253931705,0.3275068826125452,0.8205953609420202,-0.23596434103941719,0.04914240638431653,0.6231299472190663,0.5547467081576588,0.49020669413607804,0.5910918023885214,0.4830137456363384,0.21032744319783522,0.25422609542127683,0.7554424899127336,0.2717809831152221,0.15743539094114248,0.4247903347494861,0.25908415342970775,-0.12697220832857276,0.6017888968894676,0.46267236267539186,0.5700991621726307,0.6828933769747385,-0.04466024448773221,0.8328776091677169,0.7315551188708473,0.3333257001987567,0.9247011212868147,0.19477369368669586,0.16722596713135449,0.4503507698247066,0.16550283582819206,0.26211971507254683,0.8725648521958049,0.8542384261107699,0.8517010740911642,0.7995643976211346,0.44310265242725644,0.9007878011792423,0.5939406099015156,0.43215116802578113,0.6846121310778921,0.31833118808043276,0.38490735136562965,0.6621300446095146,0.1529839191362923,0.44383278899566037,0.19377674426368827,0.5603512984510454,0.6088816365866007,0.35129672564609926,0.45025079706017745,0.7217809335973993,0.6616699150331998,-0.029053791799776466,0.4136933100523426,0.2524749858511903,0.1962867708015293,0.6436761506747768,0.5647641578799711,0.826813625546705,0.8029458196530058,0.6922338586157348
LC_R,-0.13232895613855625,-0.21850888532312643,-0.14569031087196468,0.17467033036064306,0.18312701820420907,0.20510452022942624,-0.05786700771411578,0.27315032280893925,0.10058011193682856,0.3388910490766111,0.32040903877460153,0.10317867551419539,-0.16317080586212548,0.07271771262875555,0.5777296555257341,-0.038773792854331496,0.3357834312511469,0.37044653296025204,0.05953816692772648,0.1115428565845696,1.0,0.1397142954905871,0.24680072800457564,0.1974814215637786,0.38182236780741025,0.06550449663349085,0.030658642286712244,-0.22995220500751712,0.027795334225213002,0.027450413497613253,0.5811741413691778,0.024656421872736752,-0.04252737524004631,0.053262521503770165,0.11813944231342595,0.2689852199972963,0.4089645769621536,-0.07881082753380583,0.02168733964684162,0.10907635501425061,0.07293279097014081,0.1530472166643237,0.3526084580047734,-0.2439626066295867,0.15204209799010843,0.07139270046144071,-0.260441255715271,0.10068610021458511,-0.18996643290999612,-0.07152342391288709,0.0946409637307025,0.05914352426564502,0.15515613682934346,-0.32330617237545084,-0.1487528850681193,-0.19399653264218164,0.4393017542399251,-0.13416288266252846,-0.031147985546875992,0.2563452589969589,0.4331510527751915,0.33678776676166283,0.167670811705337,0.4134564634079824,-0.048869455823743156,0.18660452596997923,0.31004304389665205,0.25166495878315015,0.17347555422853775,-0.14144932484405523,0.13439588695233243,-0.4368491182487452,0.17123303615648577,0.39442682887219205,0.2130380729239012,0.041073088785572934,-0.06045972329169395,-0.13563300149539026,0.4834504471900674,0.18397338890509674,0.13783670522666105,-0.19120692518540636,-0.2565990661506605,-0.10567754672276523,0.11384746650097756,-0.4931860985569703,-0.03899546486652761,-0.15036629346332314,-0.03383739714987298,0.3482032613157876,-0.3947226983255972,0.05824279076578095,0.010053287634719184,0.007119708364904444,0.08530839805395707,0.17452174412187232,-0.215076098396005,0.06025970674260678,0.10399661750509794,-0.36527655120656644,0.11407808822942134,0.21097231422987234,-0.025763068312704862,0.18646686312897465,-0.18573855717304058,0.13758422931379702,0.14747488667826464,0.20505406709530807,0.03952998331119105,0.2654053383364974,0.2002332163466546,0.25633860561234456,0.09960141740194095,0.20212715035179732,-0.0873580613952042,-0.20732468621191358,-0.0906293337199731,0.5077164912319052,0.3257950173722675,0.10632638228272336,0.19503076486518267,-0.13002468652911517,0.23335115379658364,0.13342165154446303,0.06347636782195619,-0.028924453927831703,0.17590322558636406,0.2111515751164957,0.11296932410976124,-0.11343901300360457
Frontal_Inf_Orb_2_R,0.47815217514590974,-0.24234986165616737,0.5481047771920435,0.5375331105815135,0.49629479133284854,0.38768736105565316,-0.015754640588329916,-0.015129097767170089,0.3355604700398861,0.286141994987101,0.3063857029744699,0.03541671643302799,0.6785397612365001,0.05269132463598364,0.34177409184367075,0.5807783700780793,0.5057248592041234,0.42216110741710156,0.15522859534422712,0.34447286873383787,0.1397142954905871,1.0,0.585993140106867,0.3366597156745794,0.17427926836012383,0.6102781205176636,0.42349130679282004,0.056134317617505564,0.3608800518091776,0.12063483119275273,0.0972584837065201,0.11447176526233012,0.08010709423648661,0.46085858283907627,0.4963143056821769,0.5035904617784851,0.19054147511072783,0.1453310689929466,0.6928322931515947,0.5116265210621371,0.4847160707289774,0.31522397654953804,0.396231222505889,0.3574368384328674,0.43073159082622725,0.020577263118213323,0.2524634184410067,0.4065499416110707,-0.13788925842850777,0.23504603582371864,0.31705864765720704,0.4132721900823246,0.3096447618291744,0.3090752019517747,0.2905859531588245,0.36270469285824514,0.35113072485124197,0.04992901744941658,0.12644914347729128,-0.06883350708170145,0.5021301862408512,0.34023524202830313,0.2565737242965982,0.06157771330026728,0.4467805815662782,0.49562708383894016,0.4379168270106676,0.588346161510333,0.6660275443129942,-0.004099292000470234,0.42116913661568556,0.11362677783255465,0.5098627004154943,0.5326368101102189,0.3209220764693963,0.4359272665037455,0.5965277623187625,0.13613582745034206,0.1258774711154811,0.07532098405115888,0.548127364601635,-0.18832967829119404,0.10252514568128393,0.007086582291378077,0.5244520161320798,0.18873489180687844,0.21457215499957127,0.3675225712786949,-0.00043719504856895683,0.2952483858408817,0.0441899744049565,0.30514113700058837,0.4734689212156049,0.2668312441637961,0.45534300006368955,-0.04597031788674784,0.5310448552796572,0.5408720403012455,0.33681361160231765,0.08984472552925683,0.41459780389801804,0.5730333485786755,0.43609840970232205,0.4857231252892317,0.3302463657210577,0.33938343236791635,0.5303155245764473,0.5330205606166292,0.36147192696146546,-0.32268706196005653,0.7542339777850088,0.3191074264479856,0.24612979091808365,0.15338560909099297,-0.033438553689005085,0.24991674205682698,0.4228275232267068,0.22061349544147144,0.13077043053349185,0.4524656960655619,0.3809311401065654,0.21772964787184823,0.5934986863628471,0.2716304767708736,0.07317670969764418,0.5374464512186989,0.49441565625436995,0.5512390863404468,0.4687820717039723,0.3735717476530964
Insula_L,0.2555493762382514,0.03093713228266127,0.2698032452356818,0.8083378271364171,0.4189037055910615,0.6929851402118599,0.21007172204941674,0.15873105417247688,0.673086925690418,0.5734683380283041,0.3902346687034887,0.27818154444876614,0.20136619295098268,0.2511007616444491,0.5210773144712018,0.3399558387534065,0.8770753159849521,0.775402420371326,0.40910894654609065,0.7468580086111095,0.24680072800457564,0.585993140106867,1.0,0.7188611381522946,0.14442895153153065,0.8124976327069722,0.7574572351445735,-0.084495476917869,0.41962943447578427,0.31133597200773955,0.2733243494399259,0.39918237626137787,0.03910865693972506,0.6012505125805409,0.8161124601697111,0.6534843658821181,0.4970044583582102,0.425616456929556,0.2200600660429844,0.8186296609541749,0.8077933758329267,0.6649955695703579,0.6997058284747368,0.5778741030912226,0.8541538177213169,-0.02614229051854031,0.45888456608733535,0.7112632051800085,-0.1527949984862065,0.43169137156470805,0.508133079792396,0.7048640429094654,0.5435414412411931,0.14912521371490375,0.3851505907969742,0.021818985390052118,0.6552545701108017,0.48003408841856055,0.3966989431753396,0.4113080499916881,0.7109875098795325,0.6476063677019975,0.4142352544633743,0.07168052509857209,0.43729927998784474,0.9001611179491932,0.8076762533743427,0.8268304074794892,0.5526549260474813,0.2734457360146169,0.7825861327491102,-0.25719045009345337,0.3020455629901011,0.7704782989003837,0.44287378329581356,0.4905050352861715,0.5666665916950333,0.24722255253011025,0.3732043124568009,0.3454248058922864,0.8280875735119666,0.16724679114212382,0.06755238384178042,0.18091243619566386,0.18885602938710494,-0.24158611545090522,0.5388716483359286,0.5055905054332286,0.4310316777562847,0.6900961883542807,-0.142039818382671,0.6713529267881057,0.6999547476722482,0.28575854130600603,0.7776223290146629,0.10156165057051492,0.1592830931634309,0.5986500553500315,0.43331077099184323,0.12719394312419746,0.7694968403695148,0.9289686787213959,0.7372796065297132,0.8143159928884414,0.4388603634493393,0.7682029683572571,0.6113950049727731,0.4631375580657998,0.6584002245017646,0.22218101737214588,0.611412082144507,0.6057346705112187,0.36810455904151596,0.4488942620568949,0.2327559246775628,0.4917486305699226,0.6309980352977831,0.3802288533750366,0.4792218985705091,0.9124103208595821,0.5284965427999261,0.02992678041739413,0.5565358782761417,0.3691907629571379,0.04713824186327579,0.6877120823180695,0.6707346556837503,0.9281877196221525,0.8224730598314569,0.6720247189936711
Postcentral_L,0.224656499814302,0.003914047458623137,0.21709897141010778,0.7440147883029654,0.49013164463823783,0.49180155704816153,0.5253503014556263,0.19385104076424287,0.6217312482962193,0.707453048862323,0.1611648461008858,0.4886133166129638,0.08382704455953441,0.5988619033622807,0.2546396827279515,0.12902105995819285,0.7397685154513789,0.6149675498025816,0.4433309275457078,0.9356267067796263,0.1974814215637786,0.3366597156745794,0.7188611381522946,1.0,-0.016796171863008323,0.6421381913916928,0.6729035019784702,0.2958086021733869,0.6080726147939004,0.569191562742059,0.2937107007764757,0.10222987791438579,0.21353626916654234,0.5567485212479678,0.871422945554763,0.5715297783584057,0.5092301615857754,0.36125134504436085,0.12380987962775321,0.7243695409237105,0.7330507279455686,0.6823081849587295,0.5460931089335315,0.5011117919036409,0.6670376623389722,0.15580481796245593,0.3997177893832992,0.5182707124410878,0.11366440596966841,0.5066887936371075,0.28584395618117425,0.7568789340874783,0.4606466757765805,-0.1318730379120003,0.1681916422368036,0.018757431380040924,0.6136781211053501,0.426514084089428,0.6406184242930762,0.4384443901879122,0.5840388912033329,0.4313831051326741,0.2538310462046979,0.1635847711887045,0.39265449271587644,0.7262492754462738,0.7114572336125742,0.7376539640317221,0.539880815891172,0.28512175434405224,0.7449315839041222,-0.35295026055597023,0.09044056432091217,0.6479202735290701,0.595136879678578,0.36016961401546155,0.5010752160513309,0.5716643871170725,0.2507441950351568,0.15899633652330342,0.6505236875127386,0.13245649074577087,0.1648212704493134,0.4784021524081245,0.1964052439585795,-0.23508535467462482,0.4474001145229187,0.28505958250927516,0.4097284638986634,0.7201721382986258,0.006650810347426986,0.8015241196501396,0.5891424234991153,0.19355374652888188,0.8857022619721721,0.19002080000893287,0.04443862714200201,0.3165298644134405,0.17967379408189962,0.10951743471906845,0.8359967108323706,0.814519705238115,0.801448944699976,0.711613042703237,0.3086786169808105,0.82416676725789,0.5773125670921112,0.3643363073561633,0.5824399297865465,0.35825562432673613,0.3031228854143868,0.6485340066880143,0.11479400661288833,0.33863846504219197,0.07998865664487356,0.3871066223896446,0.47274727169820097,0.2925728629148417,0.4356211794294132,0.6612985343067022,0.7464714972031629,-0.1865687190866043,0.3747075334388853,0.14095755586220524,0.3693242285411798,0.5456697021172399,0.4737875093886903,0.8228155236488911,0.6785878252794761,0.596310645034779
Vermis_7,-0.03023387400146811,-0.3236083782417845,-0.2031686542003479,0.16895403411138324,-0.10593758028052704,0.05331383398885573,0.1908990936118017,0.29176959970639904,0.014011316384217746,0.05567800512585469,0.6592331602409641,0.08742210169189733,0.15993241314583576,0.15903643270605755,0.6813034416147207,-0.1702885927111652,0.2317370231437398,0.09230212451225658,-0.27978147559362276,-0.15393081519256302,0.38182236780741025,0.17427926836012383,0.14442895153153065,-0.016796171863008323,1.0,-0.034783714564293085,-0.026169361275030577,-0.1531220772108865,0.22612442895291754,0.17268981328337105,0.5708931500110397,-0.06980179436766439,-0.02532322640249847,-0.20685021920997335,-0.07603196561213796,0.2161303674663819,0.31467042319262856,-0.3287474246063935,0.18173176210318195,-0.20149618476467038,-0.1794429964976938,0.016826545505622202,0.04998598964096804,-0.16870443018614842,-0.03213623300276223,0.062453339531280835,-0.3882197658972009,-0.21888890474160283,0.17133366138212036,-0.08368957873243095,-0.0495302720188877,-0.21533902133362218,-0.1919699249226044,-0.23051245953891036,-0.33039449834852475,-0.44111262614247576,0.3340098090165178,-0.20895614808901933,-0.00720305466585918,0.05351121173316567,0.4105232692898244,-0.11043137271518101,-0.16887596783448533,-0.06722906629745522,-0.3892100320455035,0.10419009984700046,0.06792500722529174,-0.007479533282540889,0.23603110443863684,-0.09545992518100964,-0.1926754513460098,-0.31486637976680526,0.321393753593989,0.3516111602832487,0.10467232958028556,-0.1399390697234915,-0.11844940586289844,0.0016002310861059385,0.3400189633619598,-0.01941368370961252,0.0006558642915744576,-0.3941984800438141,-0.09606737840146796,0.0938160029254337,-0.2203331851240824,-0.3401409556053179,-0.2895888548166659,-0.3891572596615665,-0.3502835477244843,0.2834975763176554,-0.1639760877202383,0.04648896111607481,-0.23816195376135932,-0.36850523907371546,-0.09267399020650784,0.1867473155950896,-0.24153150454429254,-0.0007620226482430945,0.04961705295970324,-0.5884589945112173,-0.06629407221543326,0.031780736341649234,-0.19739132718065278,-0.08282684004781161,-0.09538534895406175,-0.21593749397495174,0.2604628418113011,0.01303450929469129,-0.09004333164014518,-0.06991879750136494,0.008193918469214809,-0.023651196795774005,0.15309800551468852,-0.03822667299716568,-0.22610100498899918,-0.401882209576743,-0.03893385824527962,-0.2341796948436759,0.2876770165599408,0.02301857784369869,0.21063782243889353,-0.23118105424130816,0.18452528770169177,-0.1261841610475312,0.2612509060571775,0.006566575388280599,0.07573784575788432,0.06269357472477308,-0.032939381627321164,-0.2754298018435343
Hippocampus_R,0.5939634422392638,0.19421316342428513,0.5953537758140764,0.7887084249705196,0.6580620628229085,0.5786339337788129,0.18617007896991927,0.1865331965648255,0.7559601783575489,0.5779196538186675,0.21261632072641506,0.36159031522614155,0.3097589024422221,0.08758424615102077,0.37121700255076295,0.5641287404680826,0.790724060091797,0.7096988207839676,0.5902723562322407,0.7374650299025,0.06550449663349085,0.6102781205176636,0.8124976327069722,0.6421381913916928,-0.034783714564293085,1.0,0.7838270597489043,-0.04313700947128046,0.3751846442376446,0.22611073662629036,0.0726672981151404,0.4383602627236111,0.08396535056799102,0.848961472023775,0.8177991906181019,0.7362287013817544,0.4829493239522834,0.6408208500398569,0.49857855931704964,0.8229396882969297,0.8310513622652886,0.6704130558202368,0.7016956340191635,0.7617204255942769,0.7176921099815123,-0.04294184867885519,0.6774306165458327,0.729720868584544,-0.25625446551529213,0.5159129458621716,0.5543578376311559,0.7464118619959551,0.5806291385851039,0.13362558457522125,0.4514316854903552,0.35398217595710907,0.6584589577033957,0.5894493261456903,0.30982953326430585,0.43361037692377336,0.7038523896866938,0.629674777487578,0.4688063642241496,0.06824725618332564,0.625246610784399,0.7628633291707196,0.8481794167577649,0.8196174693362147,0.6089887126868831,0.23072525110405265,0.8134706163958354,-0.08525598191072431,0.1460519475243133,0.7483713690238165,0.5614271847506958,0.5989208987931479,0.8158110025781413,0.1922020190339224,0.322921513536894,0.212386847288278,0.8976428378339896,0.14886840719552383,0.10879025863888052,0.19459847206156522,0.42422748284056605,-0.0034987029780492213,0.6900872231241445,0.5301634567514543,0.47137425620387885,0.6214425112301288,-0.08282079482106115,0.660113556477041,0.8977998580552501,0.32468473190354497,0.7957184061549686,0.10776674870138385,0.36739439343573516,0.7396684289474279,0.4390284379894345,0.3261618685281658,0.744850408450768,0.8570464494460588,0.7332726255164576,0.8817362517280631,0.6166284472973776,0.7725238726217025,0.7284307773362618,0.6634723693844278,0.7313514890110461,0.035356336967881256,0.6631911060822381,0.7029776097648653,0.35115473550687043,0.5694812878047432,0.2527075329061966,0.6465067741775884,0.6725337324064585,0.3956862406651863,0.5204358016336476,0.7612013662429651,0.4898373660990528,0.07887228427077825,0.5877015147044673,0.47846338127798343,0.025887027475882625,0.8207912249225712,0.6700327927261229,0.8391561130411777,0.8717264315297475,0.6790126086228607
Cerebellum_10_R,0.3748201144157833,0.20943713108013062,0.2990799640390302,0.7248825812241786,0.4820983606408697,0.5810661259827204,0.33727055377652077,0.1381980553636448,0.732807288750881,0.5208994991216227,0.2789198261830618,0.294652338603238,0.20174586218794685,0.2688984305055645,0.41351161645103385,0.47153522259938846,0.8002330422884615,0.6067050560475129,0.5537970248199034,0.7482113607216239,0.030658642286712244,0.42349130679282004,0.7574572351445735,0.6729035019784702,-0.026169361275030577,0.7838270597489043,1.0,-0.07883376030099813,0.4249437783374218,0.25258823193505486,0.13286445790991508,0.4610416865581241,0.08519748573241842,0.6738499530404365,0.8221037665632134,0.4868152497283736,0.4188840533569574,0.5836073519549622,0.18403333093919613,0.7409865044616332,0.7854920518092386,0.6519078820882063,0.7204191711831931,0.7021748616504158,0.7483128298147389,-0.08936581465502728,0.5881633464686499,0.8003398780280261,-0.13469770510177745,0.5751748875586649,0.5135912350889251,0.668496750385502,0.5592538253333148,0.25932726490428604,0.5228754742938582,0.18341219128196737,0.5375839668268564,0.6701347696087997,0.3622349315950245,0.5543227689830446,0.5634787158202095,0.5457197846553156,0.42600955440369775,-0.00015367312815433833,0.45370142795954665,0.7321831156880546,0.8129206791463005,0.6507461831285617,0.509049632296898,0.27977029439790796,0.6771462131187692,-0.039871662365464355,0.14987481394436614,0.6889116610867774,0.5135425480692496,0.6911903649079468,0.6224433527458572,0.3108920183174894,0.36405009061307336,0.26292377216296914,0.842206727498423,0.45145130491496827,0.16596208218071867,0.3369099135605957,0.21723619441753417,-0.025954332496651283,0.7482155016777285,0.5143893713765343,0.5301307416068876,0.6958699642745554,-0.06306195322175831,0.7213332570113603,0.7734944251404081,0.3295124371207092,0.7618709053831404,0.1236371834368703,0.22722950846258513,0.6871344864082338,0.4277550361998374,0.2924357856546286,0.7363682706347533,0.7883216937667084,0.7125294171262709,0.7646642241214882,0.5224196219380469,0.8195316288791857,0.6619353202837218,0.4663904127503626,0.8158941220039614,0.11553057201894068,0.5367705129695549,0.6791882693488329,0.19507313371944018,0.602399726285357,0.34361011679829734,0.6100362475668174,0.6173517274237726,0.3118557283435746,0.49922721282927746,0.806635194109528,0.5637902246411679,0.16107835652848376,0.4496089929594534,0.4282984968249633,0.05054597762312174,0.7076892880362072,0.5683114141220825,0.7462793645689972,0.8674360580030386,0.6367377920019301
Parietal_Sup_L,0.14576835587877499,-0.20887732893426733,0.06762100973772928,0.09388109896162164,0.18476158951551758,-0.1518052209553402,0.48085390487615515,-0.22778080007798318,-0.09979629928251872,0.08432808177225762,-0.1481827956468579,0.16867072562686064,0.18909390313194116,0.5741425839195801,-0.39146811255641617,-0.0798564608579661,-0.13850433129865364,-0.20714734585616346,-0.13624818863021268,0.1924658068962935,-0.22995220500751712,0.056134317617505564,-0.084495476917869,0.2958086021733869,-0.1531220772108865,-0.04313700947128046,-0.07883376030099813,1.0,0.48989980500918917,0.5086264728311259,0.030526281820044694,-0.40467950253410584,0.3374227903678669,-0.05828951924619027,0.14269598658728372,0.04952953392290819,-0.14643175230040525,-0.14098404730174224,0.06205479568527615,-0.01622379084161226,-0.058401575126266356,0.13319436185201608,-0.20251951407772098,-0.02544729152428266,-0.09787408565768167,0.3096250703614447,-0.1277472265492521,-0.26758616101007,0.5715396138403448,0.15156485701095837,-0.20642195265522334,0.18493316018773037,-0.03980934828849464,-0.10614106477904356,-0.2985995617466314,0.06440988627580244,-0.08426250355948825,-0.07156848888855569,0.4728549636163367,-0.14810623111191354,-0.10638489712955733,-0.16990813533014784,-0.2232253732980602,0.09924040472315593,0.026111563954123975,0.01760387361943709,-0.11481450245551014,-0.0668375195529606,0.1471058515490841,0.13079517982372948,0.0704567891443756,0.016831862895532006,2.1053998180568915e-05,-0.14685456881300035,0.16048181023156946,-0.12604486530362272,0.042256512759345444,0.6340459324916223,-0.3044615908793511,-0.14814118005470508,-0.13222320456974024,-0.20309917575635605,0.1944099058398445,0.47466840969331686,0.027316202638343022,0.1014145366961492,-0.21064571630874682,-0.15357234247562954,-0.11972376469051696,0.07036300219944908,0.4486177183685034,0.21353640713342112,-0.031965831043302396,-0.03885347251533149,0.2278155304214456,-0.056773361380089746,0.10232113030144846,-0.30949440854967386,-0.1443711994235722,0.021493773498824614,0.1962594131169657,0.009987713349569577,0.2351655186365344,-0.06046540277518878,0.04924360651541355,0.031008847448969513,0.03684747716743999,-0.0977986751784869,-0.11832241133271601,0.052351021541524226,-0.16122343226840452,0.01182731087340951,-0.30512691339724823,-0.323512578885396,-0.3026704068486036,-0.10434387580697199,0.021435829971234287,-0.1524757530173662,-0.21287688320145096,-0.16447394575357335,0.38470161923457585,-0.2714161783771986,-0.07765600082726516,-0.2895192136593375,0.4886146297530474,-0.06519245880959867,-0.14271731135715007,0.06070088427549856,-0.11710535774616011,0.0374958386867659
Precuneus_L,0.33193639306602785,-0.167797453610769,0.19157033889940672,0.6399196066854332,0.41112808693861475,0.09609671175620899,0.8373805005259443,0.019574174417440623,0.36734227149226206,0.41922184234993604,0.18651754449756844,0.4836238523935226,0.3142469410569844,0.7911799473349782,0.1606823610147172,0.12784500346781527,0.4443807744495027,0.1301484002472353,0.1446769277920677,0.517133066261807,0.027795334225213002,0.3608800518091776,0.41962943447578427,0.6080726147939004,0.22612442895291754,0.3751846442376446,0.4249437783374218,0.48989980500918917,1.0,0.8575477569906652,0.41487108336536255,-0.13027117933098706,0.4176501300262388,0.27135129360801924,0.608358739315931,0.4271011050748109,0.32861965018340167,0.05291754012508307,0.27685361921904855,0.35974467329285825,0.35783940456142316,0.5193240403551783,0.35329433804497185,0.23452337589428326,0.2572599906977869,0.39532005734716463,0.025118529365723914,0.12829716155821735,0.6268816346076012,0.40813497593370673,0.1447770709406737,0.43041834741327883,0.3328240204702517,-0.09161924476373622,-0.1936164878782121,-0.04888870229993818,0.4553423240843451,0.2427927245873359,0.7848649838604762,0.14349016672740572,0.4944311776339504,0.13564791504476426,-0.08938088325177052,0.1024255967882752,0.14694126839723154,0.46529022419839927,0.4762502227016166,0.34433566578841995,0.5848822624002503,0.34401046194574353,0.3268593459285998,-0.12256665761794175,0.3123945515137247,0.5271100372556254,0.5599992981179922,0.4115735999303058,0.35930855174764187,0.8794590007873987,0.13447675407300275,0.07261812885823285,0.4166476429447031,-0.0590425986861189,0.2707542153421792,0.7657368638171863,0.13497899962901674,-0.02717661568889406,0.09951823167280427,-0.0587187147522392,0.018087947426229767,0.721682662785057,0.20976345900989443,0.6452036693695079,0.2844849660694996,-0.015332224898888533,0.6680895075732067,0.13807901225140934,0.0748114251028494,0.11241230757121294,0.2336146576042627,-0.10597215065340285,0.6394677624222482,0.468605547668648,0.5715108052426126,0.29960898776833916,0.3292107978912726,0.44056776299460526,0.6679419543414533,0.21226730614028058,0.3942274510350189,0.15404213985254994,0.03349486232192771,0.38865722149545484,-0.06263513586678156,0.08319924770225942,-0.23324987661416138,0.09917390929955883,0.47813119801161313,-0.10296912691639637,0.2121642757995505,0.31811300621916394,0.9089168757552213,-0.19713931332633836,0.26468786261569066,-0.01722300560964097,0.7437172991958033,0.31926470045601985,0.2933544486701343,0.4552578773656619,0.4395618004916594,0.22846804245178873
