,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R
Vermis_7,-0.10370138050201924,0.29589698071382164,-0.47936145316525525,0.6730158311454773,-0.7191665901935899,-0.5291306771032249,0.5899655885965205,0.738696225537252,0.8628586158567535,0.7613921289269558,0.7815770396763332,-0.1447145380044795,0.631143301187293,0.20306415333037625,0.40257017554864893,-0.3774959440614848,0.2896612056322063,-0.12151073771225368,-0.4673293911233942,0.053730246060358006,-0.711174958577389,-0.656625239412991,0.09876430038185698,-0.3530734794341495,1.0,0.13517711375614258,0.44859416884814635,0.02361062165836855,0.08555659800444908,0.14415128876255426,0.9121800855697054,0.6220416393954963,0.4951773341753609,-0.6655255738694712,0.11409217786774091,0.36640802264959066,0.9129044276581024,-0.09544909272537962,-0.628664668038164,-0.596860979466298,-0.21849688987842675,-0.6852213039209863,0.07432253093011702,0.9092326099136714,-0.02831785152575521,0.46553568288122466,-0.4726535559858898,-0.24238653238304692,-0.006375903353957371,-0.48868120215909333,0.5207543801475674,-0.403272451976382,0.17562413093936532,-0.79881171164031,-0.6554766210075437,-0.7197603883524117,0.9140222417465108,0.6862354431690197,-0.13708807547999016,0.8937573020793764,0.9051096529394048,0.3117448176159607,-0.2638492212715163,-0.6844986742479097,-0.7254157265141161,-0.019756729647389292,0.2531371023201088,-0.1266859189260897,0.0010934980823200135,0.8203620243972284,-0.2562258788042488,-0.7071572098754735,0.8272135036576497,0.6504738189352715,-0.6852742936291604,-0.06988418820098385,0.5634034706592709,-0.019750609732391164,0.9049166869481324,0.84758931758236,-0.4353056357251165,0.668944107182414,0.19189162654319855,0.6565927611327631,-0.4967089656104565,-0.6600228712363774,0.9398347846398872,-0.7272125696133604,-0.46328658396348693,0.7895678256158873,0.5153283466617887,0.5805717038848993,-0.29960578397017146,0.6948770876443912,0.06810032446453648
Hippocampus_R,0.2624744092307649,0.16494758604101808,0.09465294107182404,0.2375505778501826,0.22202792998496523,0.2563503111853333,-0.22096194153892817,0.25296374122567,0.3974653020518868,0.05030640406146472,0.3227612021746168,0.16763742491789502,0.13233320221554776,-0.27519632877440775,0.4040836666728198,0.3619781696673961,0.1585362139471494,0.26691332747128155,0.29509724794295045,0.09896777319643237,0.09036605377477247,0.27940161636923294,0.4023152743295,-0.09022928922168394,0.13517711375614258,1.0,-0.09201509220482888,-0.4101894042763242,-0.3720738938581139,-0.24500266138903445,0.11536355189040824,-0.22566743459933652,-0.31614396205607026,0.016474006243315492,0.3378776022175002,0.16387803465897754,0.3068679464151156,0.19647795085410502,0.23283578937464217,0.14314974849403506,0.38568632919003565,0.21948166940829308,-0.061553722586679946,0.06019575263665883,0.47349586818163963,-0.31050030809695905,0.2328295210022132,0.01358318331169272,-0.4444482499498532,0.18646323272309695,-0.0969436386239553,-0.11602912519544369,0.08729964530175728,0.031969929641921156,0.161459996415703,-0.03577314040569182,0.30342434412547326,0.31565680302467436,-0.4212972778561344,0.2219993737667735,0.13024829231814403,0.3248114663374106,0.18737172365963015,0.21045208948195193,-0.17339111838101495,0.2964885413478969,0.202471042273808,0.2978143548177275,0.19745781206007326,0.16909970534026325,-0.1403157679524799,0.062081870737070194,0.012316207693835686,-0.06085948145276045,0.26517599075152787,0.25454179332481386,0.5092908097438469,-0.14286322263093676,0.106131888186627,0.06366588036660331,0.5515890847260617,0.049462282376434435,0.5807625216575534,-0.17434936317274927,-0.015003855406339561,0.13550272975733718,0.16990599057375555,0.20107562232642764,0.10372733783047539,0.019803636602952136,-0.29465717780578254,0.18843319849900475,0.3811268533567591,-0.18295514805470245,-0.005137370883972019
Cerebellum_10_R,-0.07672623303470472,0.1604500036985551,-0.13263094906612471,0.3510913819916279,-0.500293125995905,-0.4652297444402945,0.631380001683246,0.33165320883315036,0.35718558423839736,0.6330871157832477,0.16467183081496745,-0.06219206155869002,0.33201945945081096,0.37482489468091706,-0.08651996778993724,0.0903024471631043,0.24403926953371896,-0.22514819606869185,-0.4603664588073458,0.1360533333502068,-0.4324018684825627,-0.4643366347335249,0.06983677861984279,0.017253095030407083,0.44859416884814635,-0.09201509220482888,1.0,0.4153638530723671,0.456724344217794,0.4799913155100957,0.5756023694774025,0.6331190094702447,0.5949170021164757,-0.17853726822653815,-0.07898159554243567,0.20749488181093964,0.3805905363851489,-0.06397781014899039,-0.13156685636274615,-0.28491502218346054,-0.2782910491091699,-0.525919868579537,0.14460463050738803,0.5696124803794584,-0.26147131297023013,0.5659827146020937,-0.3340338505537052,-0.09312091827497736,0.42030360611123857,-0.21648489871584145,0.5078178920620953,0.007167954885495144,0.06351516480666468,-0.3555312650625197,-0.35516348114712526,-0.24337395096337755,0.5056224574420924,0.1798680218628662,0.37118679371953284,0.3763043308564852,0.5434906883508757,0.08597344746463546,-0.10461611477991509,-0.5629673961731829,-0.24217993429454746,-0.04975752036498099,0.14002269701913075,-0.22556491036586296,0.07357296865759319,0.4100209012506317,0.1431103933584396,-0.21438831257003851,0.5655263785569007,0.5444573160047957,-0.5716183560898104,-0.12061314079348462,0.1882921717871641,0.3436890755071487,0.4728123374621597,0.5563562608591661,-0.1901400016255565,0.4443833629184686,-0.023688673577094855,0.6285806113357459,-0.2894315662619023,-0.25617800227081333,0.4957050112409791,-0.4977878331111634,-0.13242549099246909,0.5373332868872851,0.599320287782562,0.29339559629545453,0.005875031789733579,0.5984701763382385,0.2511893384332584
Parietal_Sup_L,-0.03932706602647911,0.21639579241984747,0.11386111672252788,0.13116199367497836,-0.26181731196696373,-0.422890971891359,0.7318072840172473,-0.19101634766915834,-0.1477270799970567,0.35604526802607367,-0.2902275758267655,-0.06368334380814872,0.34645104125904735,0.7374179364823069,-0.5507473083335617,-0.09228442783821969,0.2605889153943049,-0.5308578608773485,-0.38789449336992887,-0.07911032519812461,-0.3408412602370545,-0.3197584241525113,0.13091725179466054,0.17659756270053384,0.02361062165836855,-0.4101894042763242,0.4153638530723671,1.0,0.9722869339213168,0.6694562643750868,0.21232391469939513,0.6866195203497191,0.8305954892697247,0.07219240665174811,-0.6861090635448368,0.1525163763365239,-0.14663509036912808,-0.10338057105729363,-0.08807730282656956,-0.3401923096256116,-0.7336399172740297,-0.5160650610355968,0.19878672457466268,0.17328890124634,-0.47663444723663234,0.861060388075293,-0.3902981187174035,0.20887242313832727,0.9534342877425489,-0.16565247787617574,0.6252966833358513,0.40830529011919287,0.03613668179282769,0.010917031542927677,-0.372187040952399,0.03680275862139903,0.012673732697266215,0.08467770078381315,0.7410823477502478,-0.2141477155399248,0.20434001429576998,0.08011011502603257,0.05516454523311193,-0.4681638114156571,0.1738337238738942,-0.4726047031103779,0.1054870165063884,-0.5302938633440992,0.12616226642120318,0.1942549963499834,0.6524507808893346,0.01867053125139294,0.41959727709476097,0.4984138745218787,-0.49425830664980014,-0.2792754248528423,-0.10974365918682993,0.5323752401769949,0.10498815099273406,0.3594390371581345,-0.15550794715125174,0.4551601395416194,-0.4095415662345812,0.6899157206530399,0.04292328629425612,-0.04293579036703712,-0.004890787084072454,-0.4143758338896999,0.0868979274497549,0.35066474862656294,0.823877141009059,-0.21111131892830057,-0.04355414666780673,0.6502860136159839,0.11478236223302671
Precuneus_L,-0.036956516137457505,0.2429745204064108,0.0871025096197047,0.1921724700714732,-0.28845999026716784,-0.45736018069419143,0.7770993362504505,-0.12292802807691208,-0.09266946411917802,0.3968621617283336,-0.23255387358548502,-0.06868438003752914,0.37212380541703816,0.776188247784641,-0.49580295160157434,-0.07286814268411526,0.30027817806413454,-0.5131257487644276,-0.3949901175076207,-0.12383526995582553,-0.3582915843898599,-0.34692097256048754,0.1577912752481075,0.09684344476562053,0.08555659800444908,-0.3720738938581139,0.456724344217794,0.9722869339213168,1.0,0.6719894610512267,0.2785847882833266,0.7130393132320472,0.8529759032342517,0.0696337513385946,-0.6597690111913656,0.13936446314316625,-0.08722080675258129,-0.10241190622319497,-0.08017847667653977,-0.31566736944574203,-0.7404169973755184,-0.5409823244908077,0.24590862246768216,0.2510052307053542,-0.4792167463837385,0.8767216682947178,-0.3908984396662783,0.18123869145093982,0.94421579582298,-0.16665189064625002,0.6607027967923098,0.36181251706634365,0.019232212851683302,-0.030013098914049473,-0.36972873801898903,0.0007440656433390177,0.0734266389381381,0.13141466980718694,0.7339689189109744,-0.14376873495202705,0.28601183684002984,0.09172184624583826,0.042753298028609395,-0.4896720164804856,0.13357974283417678,-0.46508795766349453,0.19466396123473853,-0.4959829098782159,0.09140198140324275,0.23002998920250742,0.657804736402767,0.009776322723839301,0.45756114184678154,0.5431464597326744,-0.5186773122231049,-0.2397279022267128,-0.06273441532311734,0.5786278399290269,0.1669601398259043,0.4047990016936008,-0.13409913583997563,0.4840396649386321,-0.3744331404914847,0.7335603689384851,0.019187473329991957,-0.06801149273836425,0.05204161316554699,-0.44292059012015,0.08575283076322264,0.4342196451286986,0.8494473182962388,-0.17246504783918937,-0.0010214669079080614,0.6788691730394948,0.17802159131035195
SupraMarginal_R,0.030639508008615417,0.28690462897796654,-0.02297781432031881,0.46385927054486836,-0.31394530534757925,-0.33738116220039693,0.6407840753723478,-0.01875685003241026,0.07526376564068832,0.48450569367989293,-0.062137216337933364,-0.1795207339842177,0.4006730568519665,0.6167917294479797,-0.34234805210019814,-0.053018113120196816,0.00338962327352128,-0.235843721214357,-0.44073705816066927,-0.0403496926123554,-0.36540824545379136,-0.2741127716622101,0.20579308430377508,0.04168457762199647,0.14415128876255426,-0.24500266138903445,0.4799913155100957,0.6694562643750868,0.6719894610512267,1.0,0.3095938236664832,0.6285287199773434,0.6963414309517248,-0.1387753140374286,-0.4374233748492146,0.28859044836083597,0.06008252876320345,-0.27155758643317573,-0.15823579617590974,-0.09422954217710162,-0.5037140873531054,-0.5958995282909454,-0.07588445119465961,0.307537956933528,-0.24648264257511548,0.667442216940603,-0.5031368789751843,-0.19158197129805596,0.7949641061093484,-0.2533767974110448,0.5476508110172873,-0.0013527534387959674,0.041407883297142116,-0.2064578116985638,-0.4392834576809914,-0.12528757838381688,0.19557391468100066,0.07462344287673439,0.8639508917405181,0.016466201379861253,0.3026739847931719,0.17574350558238505,-0.01804004116032695,-0.5017409779336641,-0.028783027522076742,0.03936340094184826,-0.0911980829841591,-0.1793301695631711,-0.0027540370445954285,0.14131768273224635,0.46199014764121954,-0.09101257131048064,0.42650621378114567,0.30313568586325423,-0.5488411462711676,-0.3116100193007324,-0.019701117459190013,0.5342598996526725,0.1734587500743376,0.35910032830436234,-0.21004886371721715,0.32154145093764985,-0.27627817819993455,0.5901826868163074,-0.21821546237939424,-0.2401309323631221,0.17444031494642204,-0.4426535513031248,-0.20622324107314577,0.3855108041923686,0.6555720006469781,-0.033446673773488964,-0.16606528758060476,0.5552968247558467,0.3664909840993523
Vermis_6,-0.005363493844560844,0.3033257648983578,-0.4420332656889298,0.7147123914919711,-0.7443080565498901,-0.6113899719314148,0.7302471084648241,0.6958107632359277,0.8347713818228275,0.8734387018119857,0.7109846830820759,-0.13297255459587093,0.6743646004357693,0.3336866324644625,0.3218837343914262,-0.2964149400979828,0.3646818206844094,-0.21532524873068146,-0.5043470549477815,0.03599317616489724,-0.7898008167555872,-0.6868999949925104,0.18251169830403408,-0.33633726248762724,0.9121800855697054,0.11536355189040824,0.5756023694774025,0.21232391469939513,0.2785847882833266,0.3095938236664832,1.0,0.7465254229566828,0.6589357376112575,-0.5802228999586323,0.0025478879543110876,0.3987174780910983,0.8664756175841452,-0.16538334714840616,-0.5114701788263102,-0.5925021468846879,-0.34942770332764145,-0.7676523252663652,0.18223133640020575,0.913861094458459,-0.08752508133847858,0.6286119502150603,-0.5267956093677427,-0.2055898397950266,0.1861489863383779,-0.4225929925000787,0.6570335573309496,-0.3222818184952471,0.16926076606634,-0.7676107660592698,-0.6683537415219857,-0.6816484890588247,0.9085991315310006,0.7057950699382473,0.029404805543742883,0.8470211707171634,0.951346682586463,0.3898503214401234,-0.19488879347481622,-0.7145059902897405,-0.6317057648885706,-0.029826952188216616,0.3356017519335894,-0.20231688766093273,0.06975267144722844,0.8478967273123252,-0.07792441353596243,-0.6223720280386128,0.8903553404598032,0.7566006006818474,-0.7589812849869847,-0.0808017086360023,0.5451995801343976,0.08756790150249949,0.9245010638822377,0.9117062659855563,-0.3548652573459982,0.7465681808201431,0.15738983654798258,0.7874713517777995,-0.4374787781185118,-0.6374477229646927,0.9267931058578206,-0.7818932883167045,-0.38794849914099916,0.8883937849874755,0.6765809216843041,0.5984738871201201,-0.18533417752324163,0.8082589073715613,0.1282455021006983
Thal_PuL_R,-0.09834930844079838,0.3715305328875181,-0.2920496707830155,0.5462596560599516,-0.6982511355919356,-0.7277249269785947,0.9073768443949783,0.3671730381133648,0.4581506826130844,0.7950281819503031,0.2565443306063945,-0.21245552298596718,0.6815372040381346,0.5919702700533034,-0.17993156623819676,-0.31986081292874435,0.27645137274624043,-0.32204313556932396,-0.6485529296308358,-0.026327417258836097,-0.7348261679621546,-0.7476733802901222,0.1779336793525055,-0.13321752748064425,0.6220416393954963,-0.22566743459933652,0.6331190094702447,0.6866195203497191,0.7130393132320472,0.6285287199773434,0.7465254229566828,1.0,0.942111403620378,-0.42063372961339374,-0.38768657420857394,0.4204324336743542,0.5182616587507529,-0.19713581744423803,-0.4518991506065857,-0.6393224214297566,-0.7011027178800565,-0.8927775096920977,0.11696167417473967,0.7496004505446379,-0.4608898793206808,0.9176976768251959,-0.7303470479016617,-0.18980515353128136,0.686099471898744,-0.430339136586123,0.8414263001044223,-0.15255819857424702,0.20178915374007594,-0.6266543339489833,-0.7642278290844428,-0.45785228577075787,0.6175394661492929,0.4562848209242617,0.5145348572365251,0.44283022544693784,0.7411232912718171,0.21342341346955254,-0.1508952687568425,-0.8074207594818044,-0.35730943958382894,-0.3018238479973243,0.13465433222973952,-0.33034720123894223,0.10353127904844046,0.6780494957511756,0.2140699327196138,-0.5108391173051221,0.8845221920910891,0.7367078430197489,-0.9039198742638743,-0.3815763656373592,0.18781276490644555,0.38970936360941083,0.6727552821582053,0.8436736347134509,-0.40558492686275144,0.7515371620643387,-0.11221842267508418,0.9395055934741375,-0.39952182142142506,-0.5497409923202814,0.6315579070603065,-0.8563185416606951,-0.3868314730128774,0.7469147791795744,0.9279347057006125,0.21614482697250756,-0.28082545898552524,0.9626978780593541,0.16643391941265434
Occipital_Sup_R,-0.09932130202476296,0.3197315719198699,-0.18531784027404202,0.49236021436538097,-0.646062928658126,-0.7147572679558005,0.9278896412441415,0.23052799099416887,0.33323979478663407,0.7271604222425553,0.12117303974359774,-0.17076343159170945,0.6094287694790435,0.6833396618374201,-0.29643730239555044,-0.29945566976328175,0.29777775717678995,-0.5013385711962792,-0.5980653229131407,-0.12932534783402022,-0.705015895976396,-0.6706379839850556,0.1468984191280176,-0.11817842576859658,0.4951773341753609,-0.31614396205607026,0.5949170021164757,0.8305954892697247,0.8529759032342517,0.6963414309517248,0.6589357376112575,0.942111403620378,1.0,-0.28930044421986817,-0.5574479983818627,0.3368065418891381,0.3634650747014263,-0.21132019115100054,-0.3970196617053011,-0.5923241031926518,-0.7933074709656722,-0.8469526969022325,0.18767188131368928,0.6234944246868679,-0.47315658765230695,0.9770522086179692,-0.6714874348688592,-0.05360452252586452,0.8272467846936626,-0.3644273627395606,0.8372042707489759,0.03594861947817007,0.13896981187557886,-0.4520299286418986,-0.6987963346516383,-0.3435334479637706,0.49043191921618523,0.3975024326445773,0.6133395521312155,0.2865957317396331,0.638540742922504,0.22701065047439034,-0.13230736482908767,-0.7496653086904284,-0.19437754048000047,-0.3850570753228459,0.15705168045264026,-0.4785121399175492,0.07725772367056358,0.5982908954740036,0.41470229814662873,-0.3538984294019088,0.8011647213749387,0.7289361720878393,-0.8223205769096131,-0.3736717910492369,0.15764242230668923,0.41539536053633846,0.563394760300202,0.7643692684481389,-0.38896301871586797,0.7279924557701818,-0.22441509929909215,0.9439830421499963,-0.2522825052679016,-0.42821291210161616,0.4911671014640252,-0.7604624779355506,-0.2347195781547991,0.6979098766391068,0.9761239633680926,0.12398735867366512,-0.19695852075726994,0.9349698346393462,0.10741701845372698
ParaHippocampal_L,0.010185878648875255,-0.18542001148448048,0.7339447921233052,-0.435208493343454,0.6330899410519011,0.3920810517535428,-0.30969466263472495,-0.45827117636731707,-0.6032167829300705,-0.4616310854211661,-0.5016462516598817,0.36652262492354615,-0.5219303728732373,-0.016230263173748146,-0.1843646791448963,0.5541571259229177,0.14199480598508282,-0.02024446567920439,0.4798990433083959,-0.1403571922318661,0.5939034606940594,0.6424755137118804,0.10082037871849744,0.18709821805128551,-0.6655255738694712,0.016474006243315492,-0.17853726822653815,0.07219240665174811,0.0696337513385946,-0.1387753140374286,-0.5802228999586323,-0.42063372961339374,-0.28930044421986817,1.0,-0.11590225709274658,-0.40166906137073166,-0.6606414200188176,0.3128476096453165,0.7681373306494131,0.44977606347647925,0.13900985595635446,0.6129297450273136,0.38486448825157454,-0.6393270345041373,0.07383473689478805,-0.26833598923635765,0.5344600471892889,0.36174356871020547,0.06342229182847581,0.5597106203035643,-0.3007383169449423,0.4727117339804354,-0.04249376077028889,0.7222314172014292,0.6547653393681571,0.806781197927402,-0.6238176905740794,-0.4630420234168721,0.07744313222243705,-0.5872601075109967,-0.5464761295889217,-0.15772486410872885,0.3489996206444632,0.5962816652941357,0.7702256337180594,-0.04054890771145072,0.2594811650775262,0.005493584806543572,0.19808047417885688,-0.5033407861488459,0.35901083371665793,0.7505797049570149,-0.5711342007975412,-0.2309402162208954,0.5857826806072434,0.24795089487470445,-0.23515474048385904,-0.031010138672241318,-0.558216445998284,-0.5399424069228593,0.5544386487666986,-0.3737838686687652,-0.05632733891174418,-0.37012751605960237,0.5367602573590564,0.8147986967600763,-0.6713376335314197,0.6247539221656723,0.6000047503627349,-0.4215936689326052,-0.2790258044865892,-0.2917942893023421,0.6975952819790243,-0.46764872642281624,-0.030343605094630736
Supp_Motor_Area_L,0.1834254358702008,-0.029662248831541147,-0.17566191032943643,-0.09455798474065093,0.2059488755064491,0.26402416355360536,-0.3862083825043145,0.3116291944570177,0.17944973580911597,-0.04723453742165431,0.3522664869110355,0.09969343042944864,-0.08016531752226923,-0.35954488983320926,0.5314687918272416,0.23780595528191795,-0.07906719288988052,0.6664279829884973,0.2122660772239891,0.6249885287285074,0.2554525677740324,0.21602194086601287,0.027182912941009923,0.2669261898795519,0.11409217786774091,0.3378776022175002,-0.07898159554243567,-0.6861090635448368,-0.6597690111913656,-0.4374233748492146,0.0025478879543110876,-0.38768657420857394,-0.5574479983818627,-0.11590225709274658,1.0,-0.03308119420460093,0.2212682807543698,0.15141942219750978,0.16336855579660492,0.32237704111819876,0.8105910553158002,0.2964362872187335,-0.17727001229358916,0.04788223728731414,0.29940791507898834,-0.5810549261078061,0.34093804151991286,-0.2203581743165575,-0.7152023241462974,0.05767245449127758,-0.3462562412029131,-0.3658832026527236,0.0388823104673186,-0.20437408572644605,0.3194888274045119,-0.15074630982529635,0.10420075416912983,-0.0419897397605198,-0.47419541132562965,0.3440619277865598,0.02485189515600248,-0.0005365270235966624,-0.09836538771246135,0.2009279773927514,-0.2805991945992903,0.47254610916709605,-0.020477283711489925,0.6427347209211459,0.01828846700228453,-0.175744778789972,-0.6034309437320913,-0.19145302140161136,-0.23716362331455187,-0.2206450218165347,0.2413961068859143,0.30529593728700877,0.027390946995067996,-0.017407198431869494,0.013655399586618287,-0.1911010404172771,0.20632927324723344,-0.2998949810002274,0.3014362302294603,-0.4426162468287553,-0.1255448430251959,-0.08145726694179602,0.15649938461666585,0.17378066795189942,-0.12136151165461456,-0.049017400288629075,-0.5367048376048845,0.35135211984999404,0.018927182298140784,-0.4011299804534329,0.35603749491239
SN_pc_R,0.5649516254881102,0.3735024747730168,-0.24719604648227544,0.34921054773142224,-0.261506860629008,-0.2650542618427174,0.4111381120836229,0.3130614039923991,0.3594173370880183,0.41725076961987745,0.263903687076959,-0.07578583660572066,0.4362669299371259,0.08053635159382053,-0.04719808710366115,-0.19146442310216905,-0.04742837250733956,0.014106608912342743,-0.22505619502121385,0.09558921578267815,-0.42383511269330965,-0.44980173113745914,0.3450749628312105,-0.06390627804290461,0.36640802264959066,0.16387803465897754,0.20749488181093964,0.1525163763365239,0.13936446314316625,0.28859044836083597,0.3987174780910983,0.4204324336743542,0.3368065418891381,-0.40166906137073166,-0.03308119420460093,1.0,0.43239453264810435,-0.09915660115248827,-0.28137944013940014,-0.4227220867315139,-0.2186239763889213,-0.46264631222203106,-0.21750724216448664,0.42046299783934254,-0.14871298415688008,0.34164722291090294,-0.36161325002945016,-0.11028862972067002,0.1523748729899479,-0.2498775569051494,0.3603967599458077,-0.18992598183397033,0.6478116860393448,-0.37588147503369745,-0.48604060222444445,-0.24222368893852794,0.4411794721276241,0.37186274543164966,0.12585297958956665,0.3295540160261378,0.4155220824709553,0.43584849352493976,-0.17935499218892587,-0.4532875262633531,-0.3617938108186331,-0.07402174581308085,-0.12213732800231478,-0.10634154344532884,0.5981435122185438,0.4049294811527466,-0.11441976665531614,-0.41892979311342854,0.5255631673709269,0.23457066983226224,-0.4526481773732758,-0.2589027537585629,0.19137378655032933,0.07335312242558734,0.38908309576650607,0.47159477399124555,0.0142707601688088,0.48321119714695504,0.062130923718501985,0.4176101482993878,-0.09304249972579627,-0.33191142523772826,0.4496753913367977,-0.4647999502048465,-0.31660319780112445,0.3113640106126181,0.33723924745693257,0.1099629694466006,-0.22626414700485495,0.44537601376253205,0.09290627328386636
Cerebellum_Crus1_R,-0.012133155548617174,0.2071786866395475,-0.4876834945561375,0.7154253447689435,-0.668339143331423,-0.4723347810582854,0.45750268644418784,0.7914173884701292,0.9586516214361952,0.7433774552450965,0.8306571234817564,-0.1825117392682079,0.5677609752952905,0.028248060867317668,0.5038489348909129,-0.32945528599669666,0.16796671377160236,0.00644000105302962,-0.4176801556966166,0.04742142861663226,-0.7027870112261977,-0.6210742240628073,0.12724798754124816,-0.4119029888508171,0.9129044276581024,0.3068679464151156,0.3805905363851489,-0.14663509036912808,-0.08722080675258129,0.06008252876320345,0.8664756175841452,0.5182616587507529,0.3634650747014263,-0.6606414200188176,0.2212682807543698,0.43239453264810435,1.0,-0.1749229517563475,-0.5524922052189694,-0.5600606486228078,-0.13349999863891857,-0.636559709867054,-0.018300342146213282,0.8348075595229454,0.08980057649108944,0.3259740124415783,-0.4777598530834034,-0.3402918666418607,-0.16063559336527786,-0.4302286896406432,0.3990734205353933,-0.5526511917794098,0.2313242406451419,-0.8198694832678455,-0.6165217766618629,-0.6920046858934629,0.9620607890456745,0.6764124090363549,-0.26923874491387934,0.9265871100468459,0.8461158621161289,0.37276115521665043,-0.309912196133187,-0.58688610087131,-0.724891199337525,0.09207998915753117,0.18050037914335537,0.000966628961153722,0.0707375426897345,0.8458147375863903,-0.36101704207491714,-0.7001201020152236,0.786514100263008,0.5079767515871842,-0.6219223276766481,-0.0704091690615256,0.6523798770845858,-0.14529315579349153,0.896424643114194,0.8144784763512465,-0.36338594539601954,0.6035049558947913,0.32636449645227056,0.5585147653002738,-0.53821213724415,-0.6553537709312645,0.950187727103306,-0.6863674592463931,-0.537584933117643,0.6931018512019472,0.36558326986752815,0.619930661902539,-0.2249564343537844,0.5891167035643049,0.032926137378225556
Thal_AV_R,0.08809631479220977,0.38172961087573093,0.2687228684006477,-0.1912534512854875,0.31191996689599616,0.2215656570779328,-0.1235408754032482,-0.08560495045997833,-0.1869042107667095,-0.188530120445771,-0.0830313484652421,0.5920857635323431,0.01324620317436522,-0.09484557204387777,0.025725043170627876,0.1690971095936504,0.30237473945876747,0.07970482405843858,0.5388254792136357,0.09110869659890847,0.2586555189340393,0.2619058805226103,0.09344234574905014,0.19602580878065104,-0.09544909272537962,0.19647795085410502,-0.06397781014899039,-0.10338057105729363,-0.10241190622319497,-0.27155758643317573,-0.16538334714840616,-0.19713581744423803,-0.21132019115100054,0.3128476096453165,0.15141942219750978,-0.09915660115248827,-0.1749229517563475,1.0,0.2194845338258329,0.14725233813737115,0.24095365547846379,0.41721073232270045,0.2848868433139616,-0.13142740678792397,0.09142753810655545,-0.18080579143213063,0.48377977716572595,0.3893833249083198,-0.18095051335344942,0.4294556256570146,0.05539176249067758,0.3088293879054915,0.09765841718963883,0.2490686608919902,0.32655036075093796,0.26792013002938164,-0.16662086442950194,0.07913545239826875,-0.2075327377464759,-0.06934605604366009,-0.06021442016347291,-0.06432687024589992,0.34754636547937023,0.2955238469395237,0.17771359460690642,-0.14496083971156598,0.23882090231794642,0.006040312471395453,0.19377797084193032,-0.10141517330232493,-0.06586762747108281,0.16835729245299463,-0.18539325875820759,0.08729983582710173,0.38520049770413556,0.20530411732726933,-0.006245899896975008,-0.06152904230194999,-0.1229984965742557,-0.11127016348276304,0.38683889976077357,0.14297977081443014,0.33830634080303273,-0.16793675937763836,0.3816681237537343,0.26847305598345483,-0.11945151296456209,0.35715733888732704,0.3919446394956221,-0.04755460856002175,-0.1617151786192287,0.00413077547512698,0.25575461832432217,-0.15810441124975372,-0.13126206054982037
