,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.05503437381892238,0.4863052730983814,0.4227109283293175,0.3308604795148961,-0.27118375542804585,-0.17874126059937553,0.19092119889418774,-0.002669794643195864,-0.0015023285291628859,-0.14372573616982398,1.0,0.5234913765090571,0.5566876106709208,0.08331807183801641,0.16184121966871645,0.06759593175573392,0.7159963714258291,0.20959303536762544,0.2671036319121863,0.2797177341904766
Thal_LGN_R,0.05401586902502048,0.5613862978217486,-0.03526707858451764,0.2852294912659799,-0.6258533167115456,-0.03820709082320496,0.5009890523797681,0.46479471491742347,0.008930276430353554,-0.20040996290391824,0.5234913765090571,1.0,0.5714326811336219,0.5717479415006934,-0.14067426672470296,0.21359079197493816,0.1496333298516939,0.3829810344140809,0.44820219229876995,-0.14192841010760376
Paracentral_Lobule_R,0.11492820294773592,0.40508217764164156,0.16516557285931777,0.10601709980310865,-0.43613713135444443,-0.34344979815641924,0.7139578203047661,0.42143318040081024,-0.3965370866738852,-0.4208545352225136,0.5566876106709208,0.5714326811336219,1.0,0.12090780796411756,-0.11210174212858813,0.19562739697665696,0.3265494032817487,0.30554634627880445,0.6167608207466136,-0.293285804837396
Vermis_9,0.23417248125338694,0.4668862972769749,-0.09519754835660875,0.4814231733505494,-0.3337499752334481,0.39219768049499015,0.4207948037150076,0.4249672355475595,0.27039173611609235,0.11000374617828024,0.08331807183801641,0.5717479415006934,0.12090780796411756,1.0,0.15840151030444843,0.3831911049899619,-0.17048144180613903,0.6323817390257778,0.2568619773268977,0.002276732731800512
Amygdala_R,0.48294844838354506,0.21718938857443004,0.7266440010819941,0.5920796435070655,0.4039256419493709,0.3929060225309861,-0.0004634578853568842,-0.08227326942008727,0.2466368715598104,0.14033307832093778,0.16184121966871645,-0.14067426672470296,-0.11210174212858813,0.15840151030444843,1.0,0.2953048412654633,0.30745553288545147,0.5311401187806433,-0.06329343258404241,0.6329423006178293
Temporal_Sup_L,0.3273871728642758,0.1179872742137645,0.1533523651591219,0.5736813384818501,0.22434570339381024,0.532333639559986,0.26578353572437075,0.13612481620785188,0.23343327512623366,0.3885782536525269,0.06759593175573392,0.21359079197493816,0.19562739697665696,0.3831911049899619,0.2953048412654633,1.0,-0.10238178102591133,0.39378310297969266,0.5192626644728634,0.03970452753269619
Thal_Re_L,0.02490213746548271,0.08077157809297716,0.5064091672797116,0.1948500371938137,0.0766860399646689,-0.24352376817521185,0.0020573090834514695,-0.19057689077913464,-0.07295043723553515,-0.11364347870542674,0.7159963714258291,0.1496333298516939,0.3265494032817487,-0.17048144180613903,0.30745553288545147,-0.10238178102591133,1.0,0.06120390172682699,0.021040340503172987,0.386210952801699
Red_N_L,0.5006730326102227,0.5023739699779848,0.27577358697799953,0.5247722132592628,-0.2235576756208879,0.2879331966113403,0.4222225729096092,0.37787396173385535,0.14496869571970944,-0.04695808324588428,0.20959303536762544,0.3829810344140809,0.30554634627880445,0.6323817390257778,0.5311401187806433,0.39378310297969266,0.06120390172682699,1.0,0.42421680528270356,0.12583310734916486
Precentral_L,0.26349284057679634,0.3129660773494181,-0.03386721435686349,0.21523483251133188,-0.3495887200299662,-0.05132044129321177,0.5164131409574749,0.434687939309223,-0.14163656105500486,-0.1943585767324348,0.2671036319121863,0.44820219229876995,0.6167608207466136,0.2568619773268977,-0.06329343258404241,0.5192626644728634,0.021040340503172987,0.42421680528270356,1.0,-0.31216585184537293
Frontal_Inf_Orb_2_R,0.33740654170449424,0.0713355899143455,0.5817868638898007,0.523560948168659,0.4521539823048563,0.40581804074232475,-0.33103849991495266,-0.261946424803222,0.4057201343346778,0.1431167847020128,0.2797177341904766,-0.14192841010760376,-0.293285804837396,0.002276732731800512,0.6329423006178293,0.03970452753269619,0.386210952801699,0.12583310734916486,-0.31216585184537293,1.0
