,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R
Precuneus_L,0.6601687385760243,0.7183223852879218,0.6273847778770558,0.6423918484755797,0.042973501363750055,0.7274143916627936,0.43295062236628845,0.2638902479499838,0.5176053467981442,0.44139120225141865,0.26771561224605467,0.4615964429240249,0.4269449025253514,0.6929003934251159,0.2492304689141465,0.2195012813198297,0.6228832051185016,0.324249466783635,-0.11113111008287817,0.744041814797741,0.3662056991963258,0.6454510412564064,0.7061645341920751,0.7195863967846998,-0.021356521058221285,0.3361529235345613,0.5796576722979541,0.6519222750857845,1.0,0.43403692915377945,0.2673523766237425,0.14101165048945755,0.6925683225594279,0.37289293489052683,0.738474003453486,0.6225243833183186,0.5952240370431211,0.5597319940921917,0.7911163833030532,0.2294683552559853,0.3793248332831405,0.5499188454679068,0.613202340717574,0.378377143981668,0.7089387575198142,0.5968136973060071,0.4682111129511363,0.6008088271682038,0.61784156702562,0.5468554764008784
SupraMarginal_R,0.353380340092462,0.4756019349345812,0.2894801150006103,0.6653948936880857,-0.12202516127158547,0.6185001245104654,0.4191979429118021,0.2107316855444337,0.42357587704797206,0.5259117143516713,0.3400360747295612,0.15152828688892764,-0.01714983202481389,0.5133943871627668,0.3304358442370401,0.3149206952485527,0.3293933896173006,0.3337106157921426,-0.11202095538442894,0.5708586265013225,0.5693183203826521,0.20414100900160126,0.7054071558753358,0.46845343176303045,-0.0323671292938494,0.10885889783794829,0.4836061702660077,0.364530707315133,0.43403692915377945,1.0,0.26629729453176115,0.05801466197107225,0.5475741408228997,0.3579332899958161,0.6669690294125813,0.06250174148505756,0.48853076985152777,0.2667053339637537,0.6280840787571854,0.29454568755170035,0.29951186569866906,0.500375547649925,0.21443098771821267,0.09469478278176058,0.6929977158655428,0.4947034259343571,0.39056961897287684,0.42303430636249995,0.7249959194539803,0.2869278586974505
Vermis_6,0.24193923104092013,0.38129150318343197,0.29023194895641247,0.6564279069713846,-0.5052584235349514,0.5344015459014507,0.5721887352396521,0.9009221613244232,0.5166917978807606,0.27501367261455584,0.8260727554550873,-0.04945744390362864,0.340411667983967,-0.23516967831373412,0.9163975082227371,0.6067866178669002,0.3263369486264007,0.16839179490310274,-0.46008830833773684,0.2430175395668539,0.3516268381647704,0.17751759398626388,0.42418713903731353,-0.12155775327387934,-0.6345979911352507,-0.545515131604684,0.64270015301004,-0.3313909752302868,0.2673523766237425,0.26629729453176115,1.0,-0.510515939031628,0.6342357536084029,-0.22216437246591184,0.31484981638004755,0.08550042518331896,0.732927016283244,-0.042388931261608066,0.04394208031126454,0.08530198024752365,0.7365860124294018,0.3759485502877366,0.18672072631908496,0.05193848636863775,0.2759877187684964,0.5460996808424458,0.17749676532775313,0.30831141562417425,0.04568678110100827,0.67730717469589
ACC_sub_L,0.2918793968841669,0.24906032496749547,0.23659149804888727,0.0022994417555571873,0.4507983798904437,0.07302285845197777,-0.3051394638939993,-0.497720151090956,0.15362896931110695,0.4564664501584901,-0.42442404132509404,0.5582438666450844,-0.23962391648722142,0.2805660866733963,-0.4758230858550923,-0.3598864471289294,0.11665500545636158,-0.10276008363126696,0.45768361141558106,0.2995458613821372,0.2845616232294087,0.3186433414815353,0.08970562807765026,0.4390919786320725,0.36372550044870233,0.7315473308256993,0.040335468257633844,0.37840998583690466,0.14101165048945755,0.05801466197107225,-0.510515939031628,1.0,-0.23519072157492624,0.5909683062325632,0.19686729336141712,0.14637088734593023,-0.1590923131951664,0.3516350186329788,0.3904562043165019,0.14034838448228662,-0.2709381550271043,0.22442387814396933,0.4525346979544511,0.4150322651640723,0.22401629970451564,-0.2676463608764449,0.35212719050926145,0.33372903710726537,0.13794157087745637,-0.19621543191065693
Occipital_Sup_R,0.5149939101033891,0.5101539903364903,0.5228362165875564,0.6984416775712546,-0.4756502107765064,0.6808351428452792,0.7910389123233181,0.6273549996632466,0.5826627441488689,0.34343183143047695,0.6501513481872004,0.0646010662942145,0.1869162999516179,0.3861515455824081,0.6457217893766684,0.5733686155123864,0.45753404959624383,0.3048442117746348,-0.5074273947648095,0.5386443206959735,0.4315333709648139,0.25994335212467395,0.6463041133963112,0.4275786036828477,-0.3137563062922128,-0.2179237350902269,0.5294590132244935,0.4309443517670646,0.6925683225594279,0.5475741408228997,0.6342357536084029,-0.23519072157492624,1.0,-0.04171620642283778,0.6200976423443444,0.18298257112877814,0.8166413490688411,0.09296200895656168,0.5392906601544524,0.1907934930498104,0.5232020861351511,0.47340272242978176,0.17727694738987695,-0.042590278981642055,0.48565316189273233,0.9001063794482632,0.1461323790980544,0.4145736538817056,0.5362742292643179,0.736375528811582
ParaHippocampal_L,0.37771318258533393,0.44543409303368553,0.20552817296441092,0.1795464228812249,0.6437372595825939,0.36906182537106713,-0.10113033835902646,-0.3233165189254305,0.0665522408674094,0.5471239040008535,-0.15951440660380908,0.5663931447758631,0.2261735264422442,0.5555863493954863,-0.20793401353372976,-0.23904660020297436,0.4383920959298151,0.36416363594654544,0.3798899732770236,0.5466074108333755,0.44982127664068966,0.3689440998459846,0.4725543627585204,0.5165399791954586,0.27586163633458016,0.774197130502166,0.4107307007961724,0.32206358812466096,0.37289293489052683,0.3579332899958161,-0.22216437246591184,0.5909683062325632,-0.04171620642283778,1.0,0.5075332786749257,0.3883993453465475,-0.11115130889350658,0.6941564290990658,0.6104422706855204,0.40371628444256563,0.17616995909432848,0.47344223094857874,0.5985996341214627,0.4632908251223923,0.5304408902762129,-0.0464738717414826,0.7148078951183271,0.6475691227444561,0.5451555059486711,-0.17096855758900764
Supp_Motor_Area_L,0.6419780640418993,0.7162760318540728,0.49662043038426956,0.6797764567578938,0.15994468711859952,0.8087385387801846,0.5168779776496922,0.24087912059397643,0.49862989321886886,0.6802141286145542,0.363865891295935,0.44605294981023447,0.24700102610577623,0.6747085337938525,0.3757617790222238,0.21562744863201105,0.7193228630688039,0.40697271885428615,-0.12150094612634987,0.896015295691056,0.6101871727344177,0.47077049331563114,0.8649179150102222,0.7225074973597453,-0.14317048608525385,0.3733989074798038,0.6819914057407378,0.45979906482398486,0.738474003453486,0.6669690294125813,0.31484981638004755,0.19686729336141712,0.6200976423443444,0.5075332786749257,1.0,0.3135869453156149,0.5136737116014873,0.5014519928775343,0.8600675153048272,0.4062456904103794,0.4972340586444266,0.676783233617933,0.5476966178564677,0.2052383218338264,0.8767352630420516,0.519718248913294,0.5989736215755117,0.7622551084994755,0.7573271031490495,0.4576622772187873
SN_pr_L,0.4293927004239456,0.4382455967668503,0.48759017837607427,0.3072688711870325,0.15643443491249612,0.3589576397859482,-0.0975559747651375,0.09638767667997665,0.2972771105242558,0.1905487964015522,-0.03232522687478734,0.30669794915928006,0.5074481895261567,0.3680104808009775,-0.02106236820568557,-0.028379483570505244,0.2831683262894869,0.2954415569246505,0.14533669479313288,0.41714778467288327,-0.03529205320087069,0.7068189423044967,0.40205043112369904,0.4612824450579211,0.08644901440320112,0.38532908862396653,0.36443558100872686,0.3281967143731896,0.6225243833183186,0.06250174148505756,0.08550042518331896,0.14637088734593023,0.18298257112877814,0.3883993453465475,0.3135869453156149,1.0,0.27993059052824276,0.6283360803983223,0.4284033943153922,0.1090642280477835,0.11893435383156874,0.20074823410230208,0.6184195747284607,0.5892321008484405,0.37031982372931,0.0875525435332478,0.514412846391098,0.36787887743912956,0.1851787030378414,0.28098817790745473
Temporal_Mid_R,0.5694896644851544,0.5686349616057905,0.627522671300689,0.8407795396503637,-0.5948794651411001,0.6679256906464336,0.5925476844280171,0.7837220755960079,0.8559755045615058,0.48710526041167107,0.685239038423435,0.12187520014401113,0.24714830284646463,0.11898494395030518,0.7297428878523252,0.5367095816268228,0.2992436381598457,0.08840485428525917,-0.3478980889711531,0.5383599273378242,0.4677718388329559,0.49602542631953284,0.5862428921935106,0.36302629657037383,-0.43060919077739607,-0.22261978616650568,0.6569355636045808,0.1942521644739986,0.5952240370431211,0.48853076985152777,0.732927016283244,-0.1590923131951664,0.8166413490688411,-0.11115130889350658,0.5136737116014873,0.27993059052824276,1.0,0.07968479957248041,0.3902026858427932,-0.01825811224791443,0.4442736699890059,0.4407579098528456,0.3743477089065355,0.2747818434588471,0.4852256461262704,0.673592938744763,0.27318297335704544,0.38713902604837197,0.24354283873176316,0.8606943289959574
Frontal_Inf_Orb_2_L,0.4234371187244525,0.5440196485665015,0.3846981343950227,0.293237539634687,0.5376218928495033,0.47056193425955944,-0.17882595929933703,-0.04054066572427463,0.09171702635263415,0.3140133917187592,0.03655999699928701,0.46431730163261326,0.44968016873845146,0.6255024302974199,-0.014506590725538516,-0.10110320443190335,0.6414677432084227,0.40557253211442523,0.2312884364928033,0.6123148301250965,0.24043367062012097,0.6301614997515814,0.6312227906566678,0.5727670009680498,0.21277155837871398,0.51446152705549,0.37566909705204227,0.31211326559541763,0.5597319940921917,0.2667053339637537,-0.042388931261608066,0.3516350186329788,0.09296200895656168,0.6941564290990658,0.5014519928775343,0.6283360803983223,0.07968479957248041,1.0,0.6280553376642648,0.46574049088538283,0.13273939859041464,0.33011604719229437,0.6346450207892997,0.5262059099735632,0.6139798571614047,0.10238207270011343,0.629313552930509,0.6689043171605554,0.5067674532093317,0.1373175528868521
Frontal_Sup_2_L,0.6915539351852239,0.7215141704508031,0.6350985109009506,0.5547772638671464,0.2433604388119878,0.7437864778625296,0.38638869647764473,0.02227972264483821,0.42386248793098175,0.6310314771655735,0.15906304524200257,0.43183261604742224,0.18059316191162827,0.806052441038366,0.12703666125182625,0.17498869106947104,0.6837248447843526,0.47587600373382677,-0.05910356047593136,0.8660194745115968,0.5157745182630312,0.5429794023216948,0.8293982448800047,0.8415937578407522,0.09480227911945278,0.5001673431061437,0.5028069421948352,0.6949311312262983,0.7911163833030532,0.6280840787571854,0.04394208031126454,0.3904562043165019,0.5392906601544524,0.6104422706855204,0.8600675153048272,0.4284033943153922,0.3902026858427932,0.6280553376642648,1.0,0.43455441180092746,0.27155113492330996,0.5877124414876366,0.5586354279903082,0.2963593011831282,0.7903194075093292,0.5067136120173151,0.6147579882745875,0.7520119705374182,0.8176894429515521,0.35976541210464424
Thal_IL_L,0.27843594173731134,0.36150891685859776,0.12126537587551314,0.18500850262858928,0.30208110043343295,0.38009074330720555,0.11902125316062762,-0.02426861338993406,-0.04812322623742276,0.19182249187462522,0.17130117034983078,0.2872813864399615,-0.008878368994113527,0.4007601549900658,0.16180900594478695,0.14382379453260188,0.5672747364138084,0.5038404522939558,0.01882840732827322,0.3752384143557714,0.29572592246918855,0.05762303300680925,0.4962880611929081,0.2660000044774358,0.1602502493639227,0.16582965334285354,0.2977959508491201,0.13226628813728367,0.2294683552559853,0.29454568755170035,0.08530198024752365,0.14034838448228662,0.1907934930498104,0.40371628444256563,0.4062456904103794,0.1090642280477835,-0.01825811224791443,0.46574049088538283,0.43455441180092746,1.0,0.34774155028540804,0.3126082356019035,0.22490188365357605,0.0006544186712710689,0.4003610439194318,0.2557169344458981,0.330459666591941,0.5576563685355228,0.5130699808958461,0.026631937932956234
Temporal_Inf_L,0.2439675569440121,0.5372712055603543,0.12457244861363417,0.5931416862579334,-0.031749747415267475,0.5575168390996814,0.4998002536308682,0.5363751174936772,0.29771792865546576,0.44561731614800676,0.5376945350908838,0.32656396004352223,0.3572380430630218,0.008849826970906022,0.6933459530804356,0.4448884650354958,0.5911242531697323,0.2524648569031742,-0.20503719242945032,0.2952776479526289,0.4694984887995786,0.06312307408308926,0.5057579384394805,-0.07595393897306284,-0.32229433351876347,-0.16756334500677955,0.7415099457317945,-0.22807999200381,0.3793248332831405,0.29951186569866906,0.7365860124294018,-0.2709381550271043,0.5232020861351511,0.17616995909432848,0.4972340586444266,0.11893435383156874,0.4442736699890059,0.13273939859041464,0.27155113492330996,0.34774155028540804,1.0,0.6397347088471288,0.3277570745765919,0.07205988635946957,0.47795368099132624,0.43661540328011533,0.3483808205943542,0.5616056045180514,0.3013976725235407,0.3263484433835696
Vermis_1_2,0.51369090938432,0.697191818218186,0.2742473454747261,0.7029671837014698,0.13472988405245998,0.6504839556784286,0.37055909295142164,0.2366339230050444,0.46354002033060177,0.6991424672260411,0.3387387517370806,0.619483681046058,0.20797207549742128,0.33304025903528056,0.37214908438344774,0.17451659525758761,0.5931638589403364,0.16720128165251302,-0.010601334637321139,0.5705974776853051,0.6683965709836542,0.317121786131835,0.6137425531988812,0.3173277702417799,-0.13976547767083972,0.3024487203336467,0.7733649097876145,0.15441016842557215,0.5499188454679068,0.500375547649925,0.3759485502877366,0.22442387814396933,0.47340272242978176,0.47344223094857874,0.676783233617933,0.20074823410230208,0.4407579098528456,0.33011604719229437,0.5877124414876366,0.3126082356019035,0.6397347088471288,1.0,0.5515692161474679,0.3337805920757034,0.7167785659371501,0.34976713533216824,0.49195221730501393,0.6741564598763263,0.5004873865867174,0.26772580614058195
Thal_VL_L,0.6034904163632212,0.7492844238510407,0.4863715698042611,0.5306114256847837,0.29567370120595765,0.568917300426246,-0.013056404571203344,0.14910339126628538,0.5305985730376392,0.6389548282296594,0.1257322490026759,0.7177701171722354,0.4208197034438332,0.31231523186755533,0.1501309147819433,-0.041627953534572555,0.5285259679133958,0.13626918667652507,0.2865370530122457,0.6621248816415555,0.4543855300521412,0.7447070903024555,0.5352299790292113,0.5023617746669794,-0.079082690450495,0.5528739595299659,0.6484746868512331,0.18224212364840484,0.613202340717574,0.21443098771821267,0.18672072631908496,0.4525346979544511,0.17727694738987695,0.5985996341214627,0.5476966178564677,0.6184195747284607,0.3743477089065355,0.6346450207892997,0.5586354279903082,0.22490188365357605,0.3277570745765919,0.5515692161474679,1.0,0.7579035643179453,0.650528022954141,0.031176189502192253,0.7703888459323164,0.6983902069293918,0.28944553971559894,0.3265016649436692
Thal_LP_R,0.46642314098109716,0.49332858949555175,0.42098011035615923,0.3848828650867187,0.18353915473559745,0.2893328372092369,-0.2504243100585557,0.08583830814954072,0.49319061040389384,0.4467994723160546,0.01937335753848433,0.5001856626242075,0.41078133154742735,0.0994690265113955,0.015645867978164044,-0.116896386918065,0.1883346822819948,-0.020297642203043812,0.2780689842650619,0.38372037791707414,0.2431327029240321,0.6964676946416982,0.2794459727153801,0.3114851554783249,0.039262272352117454,0.47232370777770244,0.44417657153649726,0.06537908908075522,0.378377143981668,0.09469478278176058,0.05193848636863775,0.4150322651640723,-0.042590278981642055,0.4632908251223923,0.2052383218338264,0.5892321008484405,0.2747818434588471,0.5262059099735632,0.2963593011831282,0.0006544186712710689,0.07205988635946957,0.3337805920757034,0.7579035643179453,1.0,0.36853656454394207,-0.13676898924808453,0.6254581798661858,0.41818818926971324,0.030999891060951818,0.2081115085718882
Rolandic_Oper_R,0.5891245013673424,0.7514789877724238,0.4165027702369675,0.7501499777994747,0.21965933893110276,0.7652740900727331,0.29288453743871823,0.21588856210499185,0.4826942933480125,0.656327928340025,0.28310182897657515,0.5681453028573785,0.32346850338967487,0.6352051431631429,0.3378834428823652,0.1650483701425466,0.7192983126229385,0.28946474709273184,0.0702137600067686,0.8212021589871483,0.6080439068026771,0.5570288984959921,0.8686551759264298,0.6175349389986926,-0.04394774657198043,0.403940217238665,0.7271855034999618,0.3316778784567074,0.7089387575198142,0.6929977158655428,0.2759877187684964,0.22401629970451564,0.48565316189273233,0.5304408902762129,0.8767352630420516,0.37031982372931,0.4852256461262704,0.6139798571614047,0.7903194075093292,0.4003610439194318,0.47795368099132624,0.7167785659371501,0.650528022954141,0.36853656454394207,1.0,0.35543692121790854,0.6525741786204334,0.7646902816706763,0.6748227823891357,0.36369960376405225
Occipital_Sup_L,0.4451574509279814,0.4154791585286649,0.4969070576257429,0.5256648461040425,-0.4108995807854253,0.5926396451179102,0.7821121502565389,0.5815964347424976,0.41850176733221645,0.2090711430298332,0.6856055180716201,-0.0766541878870829,0.10571342912051626,0.39921116820287916,0.6213257122425623,0.615111210536093,0.3820786443197503,0.4044305115080678,-0.5451534677320131,0.4756686239465088,0.33515953939669396,0.13885416694273234,0.5754417355676831,0.4044393235640362,-0.3038589502098601,-0.2928283605343042,0.3846018451902278,0.450649684092403,0.5968136973060071,0.4947034259343571,0.5460996808424458,-0.2676463608764449,0.9001063794482632,-0.0464738717414826,0.519718248913294,0.0875525435332478,0.673592938744763,0.10238207270011343,0.5067136120173151,0.2557169344458981,0.43661540328011533,0.34976713533216824,0.031176189502192253,-0.13676898924808453,0.35543692121790854,1.0,0.07870635644924168,0.34922073715054097,0.5127827434054483,0.6821707266781166
Thal_VPL_L,0.5497760194566008,0.6779816143688591,0.4328397398190183,0.4608524847733727,0.341978253134471,0.5649922071070455,0.0896065495580443,0.16874038548194187,0.45584870449396303,0.6375432436758764,0.19512015352577344,0.4582641961942442,0.43610584167455935,0.37165444752586413,0.2498598174321951,0.04395510884571699,0.5122323620209701,0.3933043076719455,0.25029379232195925,0.7136769030079901,0.46868088082490506,0.6129333090842427,0.6463635040755221,0.5226133011816353,-0.07898375433182109,0.5306109566644928,0.6215848740581146,0.11431593217124464,0.4682111129511363,0.39056961897287684,0.17749676532775313,0.35212719050926145,0.1461323790980544,0.7148078951183271,0.5989736215755117,0.514412846391098,0.27318297335704544,0.629313552930509,0.6147579882745875,0.330459666591941,0.3483808205943542,0.49195221730501393,0.7703888459323164,0.6254581798661858,0.6525741786204334,0.07870635644924168,1.0,0.7230000205678464,0.4595236318944289,0.31001181344434225
Caudate_L,0.6426041627011245,0.7868224741527058,0.4840691253381251,0.5652570116995524,0.30812685117912103,0.7347541513011897,0.24392867898042542,0.2137710198067133,0.41172583538335783,0.7296145665479481,0.3252230688497642,0.5886661790858521,0.30345604316254154,0.5119420662218103,0.37485161652242055,0.21835122992153952,0.8441493879750543,0.4109772810413901,0.015964262998252148,0.7770888289937289,0.6432540906302859,0.48079471619594805,0.7736255522907936,0.5456531006162545,-0.04349163379597536,0.39807222411462356,0.6917961008082099,0.22979682485364114,0.6008088271682038,0.42303430636249995,0.30831141562417425,0.33372903710726537,0.4145736538817056,0.6475691227444561,0.7622551084994755,0.36787887743912956,0.38713902604837197,0.6689043171605554,0.7520119705374182,0.5576563685355228,0.5616056045180514,0.6741564598763263,0.6983902069293918,0.41818818926971324,0.7646902816706763,0.34922073715054097,0.7230000205678464,1.0,0.6140592033142472,0.34416785633523383
Parietal_Inf_R,0.4531867367709281,0.5392473425333691,0.3095165120613267,0.4456437423913652,0.23699287270591418,0.6295481374040347,0.43147461110241225,-0.010283141200369404,0.16398628184242395,0.4227807803552077,0.1944967082208455,0.2687859599030593,0.1653537019606452,0.8142209491678793,0.15940334255508057,0.16565683363882533,0.6641454986499209,0.5779556086604449,-0.07113755449244831,0.6786301056618927,0.4548636027674567,0.24286985196715355,0.7342616223540206,0.6487267063801384,0.12738161706919626,0.3617748671134211,0.36267843561495006,0.5894840812909011,0.61784156702562,0.7249959194539803,0.04568678110100827,0.13794157087745637,0.5362742292643179,0.5451555059486711,0.7573271031490495,0.1851787030378414,0.24354283873176316,0.5067674532093317,0.8176894429515521,0.5130699808958461,0.3013976725235407,0.5004873865867174,0.28944553971559894,0.030999891060951818,0.6748227823891357,0.5127827434054483,0.4595236318944289,0.6140592033142472,1.0,0.21927901282820003
Cerebellum_Crus1_R,0.5709428627720242,0.49468941931677324,0.6460576358561891,0.648447124310785,-0.468779459945593,0.6042283683535477,0.5830894311252294,0.8049097851735517,0.7498888634590337,0.30858536338536025,0.738290426901911,-0.0333939828695588,0.2956727052514601,0.12455465963273962,0.7400929288181164,0.4998133562777922,0.32501626791863675,0.20457737703762505,-0.370393237178809,0.5654929798324934,0.27609322040833,0.5068264518152246,0.5266481689934218,0.4088393370686422,-0.5174700008862939,-0.2528465420387397,0.48573655468398663,0.18695300660106443,0.5468554764008784,0.2869278586974505,0.67730717469589,-0.19621543191065693,0.736375528811582,-0.17096855758900764,0.4576622772187873,0.28098817790745473,0.8606943289959574,0.1373175528868521,0.35976541210464424,0.026631937932956234,0.3263484433835696,0.26772580614058195,0.3265016649436692,0.2081115085718882,0.36369960376405225,0.6821707266781166,0.31001181344434225,0.34416785633523383,0.21927901282820003,1.0
