,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_L,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L
Parietal_Sup_L,-0.08778822792697022,-0.34558932167472833,-0.2791539043700145,-0.6308195302603415,-0.1583527812221988,-0.5521410397913505,0.9123475834199777,0.8926985794356836,0.4531797564686235,-0.24099624122993896,-0.2345988577250544,0.02779858030133309,0.1945177222605146,0.02543509103058942,-0.2752033359858641,-0.293976582069467,0.07368557723906331,-0.2351152920156897,-0.0940207990364669,0.08060040014936241,0.009196047847520828,-0.4273207368412963,-0.049387586392501286,0.27793790589021977,-0.08394238343748607,-0.28304224974091596,-0.21832496507925736,1.0,0.4958310127741736,-0.0772638248554459,0.378034803151946,0.20385731912380783,0.9042740693177631,-0.1216105928221574,-0.17771770647952373,-0.12940300394068976,-0.17646201213095658,0.6037606231034633,-0.027520525089642194,-0.13521769774323472,-0.5153903905287346,-0.0800964343763026,-0.03940547538953011,0.22023223728511188,-0.3209303768002174,-0.6252021235602492,0.9212999842552901,0.18560052085550643,-0.18579138922549998,0.22993858569997344,0.06361491111448354,-0.2229136560494782,-0.19283453748056625,0.09566578884735333,0.0140889638331869,-0.10174339660984384,-0.043932263974153986,-0.014311472340988101,0.05224289813834635,-0.18140762315658304,-0.22060623871690369,0.458497306424569,0.047011530731328646,-0.01298792505558351,-0.14496583679220892,-0.23351976809023972,-0.5613590514708129,0.3454338574925582,-0.285163670576452,-0.22738759707837156,-0.3198349124476073,-0.34685167266640415,-0.24611459376055358,0.1895820065936388,0.3461089977511789,-0.1165110365781403,-0.05399842250012503,-0.4595428488069147,0.1542469151203046,-0.2887790023695261,0.21817257060482406,-0.015732475146910632,-0.4595334193954176,-0.2387839790113584,0.8782838908576083,0.12451536724731557,-0.14566596951026844,-0.07169062287490352,0.237868223969126,-0.2565400981321838,0.41583981376382173,0.9675623835816333,-0.31373117612932466,-0.3408062932741431,-0.17823101817455658,-0.13253839152528282,0.9377927160422643,-0.3205760811740328,0.1536532770430908,-0.18623725689406384,0.933913824168424,-0.16083425138166704,-0.14915603700986857,-0.1583704119531664,0.09303055979137284
Precuneus_L,-0.01720054376380524,-0.06983809906296927,-0.19008312476312572,-0.3858176931614387,-0.4729449398061395,-0.29440736663986944,0.6676425963675108,0.3407695707283004,0.3239857638930428,-0.3088238420625851,0.20746393944004068,0.16026487939795547,0.11496442844676746,0.7491262549913404,0.04391160836237358,-0.6006278588790601,-0.29258695236700133,-0.02529558079872625,0.07601319301975262,0.491299812290251,0.2150586847559389,-0.4975545043233026,-0.41780047676932874,0.7691102758303205,0.023334720158797225,-0.19481034690679247,-0.7397637988141323,0.4958310127741736,1.0,0.720167640333909,0.14032238079109594,0.15925780709727796,0.3036797259415976,-0.31281221023237493,0.3867773515917655,0.42897671220186817,-0.21219995628878788,0.3600470083112839,-0.13213011656554868,-0.5555829174825335,-0.25687182739687003,-0.20805083281126083,0.06793105125930546,-0.11058964016060384,-0.18251024541033173,-0.41372465854117296,0.3439573384939123,0.061234142939725865,-0.44513241157596184,0.7357375874138582,0.2536954291704196,-0.05063964484848551,-0.3522133739871449,0.6065649337721181,-0.49304093009161526,-0.13924859473651482,-0.31675796086770447,0.4040463152334102,0.2544027333812275,0.6677532665551738,-0.275580543257373,0.22366132670204336,-0.1741093686850433,0.17125631357831994,-0.15301415890887882,-0.7335930573140276,-0.299173962354316,0.15732957996619815,0.19297096508312808,-0.606342803725675,-0.3938313171192472,-0.4971800645947407,-0.801270262182676,0.04082792295410039,-0.002531186341816971,0.06388966413297537,0.3907212662048493,-0.3839077966372724,0.8498633891219374,-0.438394374926389,0.6839121137135071,-0.40241702660745876,-0.2404450703497218,-0.4844705839182603,0.4718658887350732,0.21871037397768148,-0.6925755779198314,0.03408659076125725,0.01474239686009912,-0.14852017272450405,0.562471440709062,0.44934158515648975,0.37148143660931227,-0.10271525856861481,-0.07862117555542704,0.5876912458853827,0.4326325424211784,0.11439638018293406,0.09160239552604418,-0.5411349974336482,0.3352776124220183,-0.007627407465745571,0.4521542228663394,0.19838911349428862,-0.0013064239200622858
SupraMarginal_R,-0.033123103661823104,0.2756275814936654,0.07484740734609518,-0.13260071558016573,-0.4057140844645054,-0.07371065304232849,0.14285307423938562,-0.21388839591175435,0.06805082270397064,-0.220825573867377,0.3414565651682251,0.17550165243257518,-0.02195566104551421,0.7142881746277534,0.2949696742344275,-0.5478097193784106,-0.44854832230601316,0.1595318460155779,0.14930764525795895,0.4526448209137639,0.3988438494823206,-0.28700566880028,-0.4820326574314448,0.6312192794867402,0.12066313280987,-0.1321372961712881,-0.7844632784194349,-0.0772638248554459,0.720167640333909,1.0,-0.142329694178299,0.026102162394414284,-0.2806658867098144,-0.21137189701569867,0.5126929958248538,0.5595193519740327,-0.07094995823764741,-0.04511318534859806,-0.18633085734680227,-0.48203379320276246,0.01597967214305048,-0.23179935835009047,0.01627151659613831,-0.38774538172474693,-0.08634785218473527,-0.10211317972355967,-0.23532853565516654,-0.18129744541453688,-0.4379141654265356,0.7548830485746143,0.14407263398727238,0.019079192580170774,-0.2805591694233282,0.7118189867114919,-0.6048516956157558,-0.2203213873144834,-0.40534810093805707,0.5279472648514204,0.2122159700599235,0.9052098856700149,-0.23916821473669236,-0.08534254636862228,-0.30286134538024156,0.09354559770094047,-0.15895730989728762,-0.7708691632949208,-0.012409559337979695,-0.137380614378724,0.364857370360032,-0.4852208918551561,-0.203259920555393,-0.35567939134792054,-0.7359349579701604,-0.16545868437798533,-0.2843871115232742,0.09108047881214153,0.3904462168542214,-0.11851701067551547,0.8406706215133827,-0.28339539044319634,0.6260846777374245,-0.5697312017034767,0.018952808696114785,-0.4641728964223212,-0.05428753620503078,0.22819474948409244,-0.7603296338277047,0.014434685468362744,-0.24843299632715374,-0.11874482277935165,0.3207776510930354,-0.12221542453696771,0.5907550030480161,-0.010399077766809863,-0.06759572810437031,0.6897584237405595,-0.14484385194493007,0.2401204413653626,0.11547510606119023,-0.47094147674703646,-0.267037546539892,0.13505332765222647,0.5975009156038755,0.3058138468111507,-0.1246683704373374
Vermis_6,0.13470530489970964,0.0487536508528228,0.03499539926112152,-0.10923231039614262,0.24441814863243425,0.10628372055254293,0.37080805836575037,0.40332242523931355,0.11015869142248522,0.23973213797560428,0.02491184726053258,-0.3998693643644241,0.21907054894218414,-0.06834051420239079,-0.023563046808965062,0.08552574473530736,0.3825725629183183,-0.0018791340059396457,0.009964400523988587,0.14661197005450533,-0.04798986747994094,-0.03606382535483412,0.1849127356796021,0.19459892830543002,-0.18427128759726297,-0.02165780908591761,0.10719029209787212,0.378034803151946,0.14032238079109594,-0.142329694178299,1.0,0.3834517828690179,0.3832776137966956,0.05990285893953923,0.004129877510493467,-0.06731501273592694,-0.0004952391669287298,0.3445266778574798,-0.08425588640799109,0.019409991635495706,-0.06735243029536322,0.1452031494528138,0.027607159877195333,0.23583995761468723,0.12006051788583504,-0.151793546397908,0.35974776704286193,0.18126465708160136,0.12602190554234394,-0.06379791941818724,-0.06281668750338766,-0.0036312183795519804,0.06469421141863846,-0.06104464704749286,0.20926216961551528,-0.02523039887582238,0.0822718660247571,-0.09003150214886406,0.09739630913365982,-0.17909373552374885,0.17612422151185647,0.35033929422545057,-0.08778953726375989,-0.12232391091830654,0.23612871741461347,0.005138735895278744,-0.1335769960108058,0.05490018590304169,0.02958879932839366,0.05285267376789885,-0.0048430710359005655,0.055340082754725795,-0.036288355411073975,0.16905821771526086,0.41264977662704894,-0.09401505532485531,0.12444786926468222,-0.025348502576175762,-0.07801892233462211,-0.07695382293322428,0.15087769587517336,0.3021444695621582,0.07332268674083882,0.1894367002395212,0.34958187048470396,-0.11231673542833169,0.19822970021018607,-0.16829642296634736,0.38811050533312824,-0.16435411789041532,0.24792571548440615,0.3953713013208259,-0.07783702200925187,-0.09653449220625587,0.07162002180971885,-0.06981592472437863,0.3752389835395243,0.019659577220167184,0.1191468248912404,0.2351157476111441,0.44238998701340476,0.02901222497918358,-0.13754835755756817,0.10753755591151082,0.14563722763056033
Thal_PuL_L,0.4333371234602641,0.20732222725477756,0.3573558685677877,0.13919100201288873,0.16249988867248275,0.256523233724489,0.28172067298183556,0.25805169199067307,0.22473838627122172,0.34537883937185176,0.30948432943021176,-0.38554011263182997,0.3722487937481978,-0.010390981924605596,0.31632041422983476,0.08391916889844728,0.5475909236956252,0.31703102509289666,0.167159253844122,0.34423215479085456,0.14207403596889817,0.264142950228924,0.4330950397749842,0.40051094841525225,-0.10858103590435521,0.20716504956281614,0.04542552999716683,0.20385731912380783,0.15925780709727796,0.026102162394414284,0.3834517828690179,1.0,0.21870770901241207,0.31255982900906104,0.31651966129858483,0.24275443868936114,0.07309283877235807,0.1143684948152947,-0.25009836885724673,0.10321893252590335,0.2711378887205921,0.39401718383224943,0.3564618022592133,0.23295316945456884,0.3101458816393778,0.2571304771290454,0.23862208976487048,0.4121775865639419,0.3612536665343523,-0.1277898138384818,0.31798905941541794,0.31677027053072776,0.39352975850840255,-0.09143295541157113,0.07358262214048136,0.17388900007216218,-0.05169759386403092,0.12316653602903416,0.30916399785880105,-0.06485395364811222,0.3200236641401433,0.5785904375701387,-0.2489312538784953,0.11196474506232552,0.4898811991561123,-0.043816458382813055,0.23798726974401635,0.1281664520565434,0.1840699913558172,0.19362489535521324,0.36328244096558987,0.33618970702136786,0.03197557700872698,0.2209398963710155,0.6104979716505844,-0.054063483462670425,0.4164863533410051,0.3632993158802061,-0.07503935344027872,0.29840792665940835,0.06425813015844639,0.139777005399385,0.3449753402475549,0.40184976536909794,0.3530892810782913,0.17821502813294074,0.20934898052603065,-0.11706668865462642,0.5148525422612305,0.10529801582183809,0.5163609529456259,0.25724148305699973,0.23696748124877826,0.19571023233001014,0.395922190912382,0.1486146134787225,0.2035309659926274,0.1709784335097333,0.2731771045075774,0.310266631050139,0.2283155451963537,0.3056116943370798,0.2531505178654241,0.5448835243680555,0.4428307745304103
Occipital_Sup_R,-0.08212785025962584,-0.3417939199166763,-0.2756286578414186,-0.50563947124137,-0.07314562244979429,-0.4581861878223197,0.8308753695286071,0.9307823711301467,0.46494964669704697,-0.17659562650635863,-0.27004649301606404,-0.012356500370001553,0.17654948140170598,-0.10167384565652376,-0.26792075703859103,-0.13813422773273237,0.19626108346801618,-0.2283861902719383,-0.08142735172077199,0.02199265039280256,-0.06396060837966584,-0.3308023891464797,0.07726666195864904,0.14478779018287252,-0.11922936861555655,-0.22810951586707875,-0.015810568418434517,0.9042740693177631,0.3036797259415976,-0.2806658867098144,0.3832776137966956,0.21870770901241207,1.0,-0.04513459813392629,-0.22524556497593654,-0.24209059990814547,-0.18635906736903626,0.5400574522525197,-0.041556758997107826,-0.04786022885080188,-0.47951506287873663,-0.023629660215414138,0.052176451575898335,0.2947936885829703,-0.25251382900996067,-0.505895811039018,0.9359830613008377,0.20044756027062813,-0.06756548513949152,0.04506587775973773,0.06849885064879767,-0.20915901201365897,-0.11553658317717025,-0.06621804287562141,0.1262912242435935,-0.022664587195466577,-0.023837854733680497,-0.05978676074099323,-0.05579829724219421,-0.3474618233450307,-0.10405318154355814,0.5269318800191766,0.10073091330796086,0.0339375100268446,-0.07030779799179698,-0.0927983446489355,-0.4670484706308851,0.3514470167431059,-0.3064028767918022,-0.11446718397168981,-0.23062579089703356,-0.2282288523027537,-0.09602204894723992,0.2678232169638707,0.4713447161027501,-0.1052396110196139,-0.0968907685044701,-0.3555531952498763,-0.05041841903394292,-0.18372912042199718,0.0292774909986359,0.08949172708566829,-0.38902199292943396,-0.11144036283132282,0.8784013505175456,0.056166248615184974,0.004828779461520609,-0.08296516450605165,0.30422802330792564,-0.21398021903755102,0.38899111604127823,0.9275665157658095,-0.4113432792933424,-0.2885539670699021,-0.09361890306955978,-0.23442057060243807,0.9325685884752825,-0.3426692718386224,0.18943985221133522,-0.049744540437377034,0.9547104615147383,-0.16842940463344622,-0.23039037606694635,-0.15261616671562536,0.1438918662122669
ParaHippocampal_L,0.2633554624823652,0.21554959504884919,0.5180755025303044,0.3681278400941205,0.3229435070196561,0.25301883504383843,-0.14096344485680412,-0.005810400095705233,0.029284229829674283,0.6004099661047939,-0.028645575774338832,0.05271818296541488,0.3321187820758262,-0.21607960460530667,0.05627072245411987,0.26019005961760777,0.5067615947672861,0.29153337407884683,0.28771521435261294,0.22897775597524442,0.4050568989721964,0.5382301247943518,0.435507990067238,0.04660984396266579,-0.1997166390723288,0.5434162378859987,0.39919318164176953,-0.1216105928221574,-0.31281221023237493,-0.21137189701569867,0.05990285893953923,0.31255982900906104,-0.04513459813392629,1.0,0.3247336642756401,0.0972421999666577,0.5921558216879785,0.012028409626829578,0.2534375745684215,0.7411742640590028,0.43291172371022557,0.5503772727206488,0.04176352089796891,0.16112005590465583,0.43076868178802064,0.3619389566380892,-0.009492136410211327,0.10067646663443897,0.5582510021494285,-0.2772082623724765,0.06486902724942181,0.22588309086571023,0.5041087881148654,-0.26014545023056423,0.4436714362707775,0.3242036718462628,0.38782661177779587,-0.18407725074260836,0.09508687268145473,-0.15420368215773544,0.6397065688458848,0.3824937690023047,0.20028053727774645,-0.06147249431471504,0.5426544823434745,0.4045253640612406,0.34474711639144123,0.4449129801377365,0.34717330530706336,0.6427101269827756,0.4444699687553723,0.4562095193994386,0.5884122537614114,0.4372860943643952,0.18763063851305292,-0.29776731047223953,0.20020944408333052,0.3495663538301475,-0.2844745567802559,0.5015871590167782,-0.22089612791808977,0.4981172424143785,0.13059967153161342,0.40105634111707117,-0.012090268592631733,0.2544269019806166,0.36632209808669985,-0.11377427955087667,0.2224953850090885,0.33544326405958724,-0.08613712555774244,-0.09620526730165832,0.11681033890680241,0.6622840176484533,0.30492604044824645,0.1470864625773446,-0.10575491031319667,-0.015208201916799145,-0.03380786143893722,0.2997507774841649,-0.03682552880232184,0.45088037577994877,-0.024697207399981505,0.36392230913330464,0.36398434992408274
Supp_Motor_Area_L,0.44896565848378345,0.5036191029958837,0.39861124422554983,0.24554472394924148,0.13394238221830262,0.4819799516220635,0.010408999116794855,-0.18596919622128855,0.20158486789488592,0.4051828615814361,0.30255684575303804,0.10645648394650034,0.5278566530703028,0.5245474593233951,0.2695746499375181,-0.12871150539803633,0.15691562032965806,0.7290955480826987,0.7385631967364973,0.9222485068099487,0.384419646635498,0.2009114410297563,0.22726341565958638,0.7291435070319341,0.0025710307287015394,0.6149705342649376,-0.24806110610824517,-0.17771770647952373,0.3867773515917655,0.5126929958248538,0.004129877510493467,0.31651966129858483,-0.22524556497593654,0.3247336642756401,1.0,0.6349172274766014,0.3366157576088199,0.021782719025293523,0.08503299932663312,-0.06107662931143,0.6636138195466622,0.5674297278294878,0.42960472371931513,0.10786506842723348,0.5670928968353437,0.4832585640659693,-0.18166286757753974,0.1437114955543545,0.38051326201871066,0.2085201300318072,0.574077305279875,0.31523323448553536,0.47979339445870245,0.33612988388243537,-0.14697449174759872,0.4582349939829407,-0.02237783778439988,0.34343695904608007,0.265152884611493,0.6666984535677414,0.4365172319445068,0.1485621484093296,-0.08696013738177569,0.4146899222004159,0.49047880952967404,-0.2355489430176295,0.5928141129840451,0.2670793219603367,0.6377014923748804,-0.011036458959200688,0.45694978595903757,0.36227842272717586,-0.23731465902415785,0.47317185492462316,0.0003262951055198931,0.14305059444088636,0.774313948708897,0.31370026641819326,0.513544145082939,0.41799158721517976,0.5213546588604194,0.136815848745692,0.37597256820433067,0.1261774776498515,-0.0664946266871432,0.538801912157308,-0.15449718440463683,0.09723890925105053,0.361698304442192,0.268264399640684,0.3413316701621465,-0.19460839020836662,0.6527789435369873,0.5882590646413951,0.469703722565552,0.890210817462402,-0.18518995314409156,0.6745423247032054,0.10431400722953446,-0.011951267965127242,-0.20074869168444126,0.38521074886310114,0.37794064952476336,0.8299053188429315,0.6250175070842366
Cerebellum_3_L,0.36600643521214377,0.29235828370201317,0.4019897525860407,-0.03371953056141382,-0.09499214367599239,0.09842932865702775,0.07492080260059326,-0.1472895904036912,0.2664840722984495,0.0435534914624037,0.7107927135771193,0.10728071435615133,0.2738070786497725,0.393245234707953,0.6585223190227714,-0.19633970664542394,-0.02602207079385284,0.5307159807786186,0.33458417683988373,0.641949815185434,0.30689323664831814,0.14640464943958,0.1712034160542882,0.654561773631369,0.31032852155483137,0.12934208372422284,-0.5378506505117546,-0.12940300394068976,0.42897671220186817,0.5595193519740327,-0.06731501273592694,0.24275443868936114,-0.24209059990814547,0.0972421999666577,0.6349172274766014,1.0,0.10362341839268921,0.011214654378171957,-0.10133750930935889,-0.22657798369700366,0.4466224227567172,0.25922228939269304,0.2937961582512266,0.057192848554982204,0.18489744000587796,0.29721007735209887,-0.19319224236174343,0.13084468230979693,0.10509548376267035,0.26746039508092506,0.49916676061367926,0.4820511319025147,0.21524801815822456,0.40627816372137654,-0.4124156945348344,0.239978350122713,-0.33855106047783023,0.5840875952303104,0.40709569423914277,0.5857532439721873,0.12728476765137836,0.053046990382462814,-0.33454607566549843,0.4072814607141457,0.15297805236050255,-0.3368500167938084,0.43273955448071816,0.2997989307590437,0.33224405859069894,-0.07847321090733815,0.2947944158247468,0.14606821512095072,-0.3065125403077717,0.13097561902605467,0.08167841484467635,0.16134940796159167,0.6086578971713488,0.3963515420693069,0.4850630408084968,0.2599812877116913,0.5395931521303794,-0.2998324102530413,0.17943164395686176,0.006971592384514895,0.0324821820553484,0.4443522034012738,-0.16170521822866718,0.16665424255085373,0.1715181548256049,0.20734955275063888,0.47347076063972926,-0.15225438145152842,0.8015604284709484,0.34999613458380746,0.31816343077165016,0.5606682631133872,-0.21006445935217868,0.4053447299425153,0.33665313485295495,0.028038351915028053,-0.19281339358758415,0.521030818187998,0.7962608871330787,0.5747866912672979,0.3044368752660837
OFCant_R,0.19673177130986536,0.05623656033297418,0.5801533744432829,0.20222607933839779,0.5053488180642757,0.15321887559962924,-0.25966100469427267,-0.20940261970005747,0.0009100547304039453,0.36517137981995135,-0.12744064156847576,0.12235996794675766,0.2936143831057448,-0.11813428080746813,-0.017719791857138827,0.15668858813299383,0.18000197221640227,0.4254933295695027,0.4100859198788855,0.2912093273788108,0.4137528941761984,0.43932993319374253,0.2866350428413982,0.03015497307683964,-0.12330634599717052,0.5415160193568922,0.14310702872587364,-0.17646201213095658,-0.21219995628878788,-0.07094995823764741,-0.0004952391669287298,0.07309283877235807,-0.18635906736903626,0.5921558216879785,0.3366157576088199,0.10362341839268921,1.0,-0.079241093202376,0.4492582536249832,0.6642493670773232,0.46673628232098435,0.4805198166894496,-0.2064434077277199,0.11969571064623907,0.3226913802024774,0.23906237482279544,-0.14486472583652749,-0.0702882073644745,0.5263294430108659,-0.23558435040435616,-0.057712616074926525,0.2374424896782151,0.4738937219399316,0.10774712089092033,0.27754436829459633,0.30115926790086595,0.510061391735351,-0.26346599685431965,0.23246918074032838,0.09511423378819686,0.43798869299964716,-0.01756472934772393,0.18144726154978436,-0.09613889751667089,0.4197766874991456,0.39312369664277574,0.3539941019278735,0.28488331304067166,0.37967948078340585,0.3507736792853484,0.41271125173568296,0.40170003864108583,0.36911259635906024,0.35003094755241104,-0.20674034293046778,-0.41915477595662154,0.11937312771374257,0.14651114682240843,-0.052340170681582684,0.44615464030003665,0.04532815035798514,0.42903323043517577,0.09348498212079348,0.19513123764934054,-0.27129281370408237,0.38074166964782447,0.21442889732365733,-0.02662839276066486,0.050038153338960084,0.3240628821123186,-0.27570333589402046,-0.2356673860928938,0.2060914965816934,0.43806456359733076,0.06669733173320673,0.28530964078567433,-0.1885380440875269,0.1207628331496744,-0.16868665986706932,0.21678462352554426,-0.15419320272799258,0.30346814236457365,-0.12040102458509355,0.28473680687132097,0.26972737525070334
Cerebellum_Crus1_R,0.057160396429558065,-0.10900626050487137,-0.25119487540104907,-0.4218514593891238,-0.03635571841267094,-0.2806007393661888,0.5626497738587249,0.550328456513511,0.30398139145944386,-0.06355275248015019,-0.10534757519185052,-0.057026835538242476,0.20210122521213228,0.08775577496772095,-0.23634491815160935,-0.23896427120245559,-0.01421279369798782,0.0013709954726885958,0.040556126553705614,0.21281050929584555,0.007326034634491728,-0.17235454859814192,0.021310913593177466,0.29162376573436605,0.014931027604846997,0.02894203313187044,-0.11903300328264901,0.6037606231034633,0.3600470083112839,-0.04511318534859806,0.3445266778574798,0.1143684948152947,0.5400574522525197,0.012028409626829578,0.021782719025293523,0.011214654378171957,-0.079241093202376,1.0,-0.0712374896510187,-0.06950541963952728,-0.1194862732071025,0.15476345391085133,0.07588908171728151,0.1615795486228241,-0.013301827206418246,-0.2866269789658272,0.5776004294665061,0.27155259852291896,0.02146989691214541,0.232725786880924,0.08164156269961162,-0.1896622373655644,0.01207538832720956,0.03531706504578253,0.21468921546259143,0.07838527895640547,0.1423228642096608,0.03488695249648034,0.110756419773456,-0.01826311405135146,0.004931889749149245,0.21080387070702947,0.10892180265610338,0.12451953920182222,-0.055742762105163456,-0.07818803794479111,-0.22355005741679176,0.46903042074248547,-0.20244741256570983,-0.06512087266975021,-0.06768750331501289,-0.07141520589788136,-0.1339832322330481,0.1661283563943158,0.12013771630959842,0.011724868716699512,0.15665944877857715,-0.32636168553258843,0.18259006349487822,-0.0750996225053453,0.17104765462126742,0.07801023011362257,-0.2660189323155426,-0.21811646795145406,0.5586578678286379,0.26880531299415406,-0.035464230052101454,0.010362902822195567,0.23707382124823317,-0.15914445617584724,0.1601580583762341,0.5721632635705426,-0.05998823244642432,-0.017032536882824977,-0.08063562921850755,-0.003606513152341467,0.5687998997008504,-0.08411482067560029,-0.04294363883093266,-0.19395928883860764,0.6100380507109011,0.1036342325216736,-0.05480129113078845,0.011031006234464407,0.19419600603872278
Thal_AV_R,0.048405196284025995,-0.20561869339696845,0.23268176413824498,0.16727003905978732,0.29782305888741306,-0.02193864925678989,-0.12133933686926393,-0.08798857170341583,-0.04771783293249297,0.25623927020998943,-0.4035175512587464,0.625827287243326,0.13535034499722254,-0.06163988705422874,-0.21568430503717254,0.3132665981481544,0.08270079649494487,0.016715859449053228,0.15553034670693755,0.033126369902094624,0.16756543979022798,0.06541163061053279,0.13028852904841567,-0.19231299504262864,-0.28659216870270177,0.2890968564592698,0.19346982371577837,-0.027520525089642194,-0.13213011656554868,-0.18633085734680227,-0.08425588640799109,-0.25009836885724673,-0.041556758997107826,0.2534375745684215,0.08503299932663312,-0.10133750930935889,0.4492582536249832,-0.0712374896510187,1.0,0.4404268518203956,0.06883878727724983,0.12625480834341712,-0.4472228321100324,0.1470131258789312,0.11287307898132039,-0.03752881819825028,0.0006596081589033249,-0.18330258142774686,0.2000007073317573,-0.21710764882667627,0.01601069285177909,0.2027002543604989,0.05986590595233499,0.21059919828966578,-0.011262191594277986,0.38538180881263195,0.3989808458557498,-0.23873727550867102,0.12726385865319984,-0.01814608749327989,0.20507083448438657,0.0530507571314224,0.38233131961441885,-0.16785112608136923,0.2835769783003049,0.39416013575691,0.05488925756223068,0.231253041667486,0.3150537398090713,0.30967694617178854,0.03182597811523528,-0.0036592315027292677,0.2641546597395203,0.35229572631676265,-0.2160018708677455,-0.3813151664618518,-0.15840208534726555,-0.0030799847061724695,-0.05573528459193666,0.03137639911330213,-0.030838584169865874,0.4560821170987435,-0.2970452521611425,0.15228865852365228,-0.19510191774340935,0.11442464669199216,0.12168860769806114,0.004308367758779363,-0.020437537688918338,0.45625213358098893,-0.2198857941027594,-0.06720572249614536,-0.105972186439193,0.1960873091392223,-0.14747693524252029,0.19926273030983596,-0.020002314533656602,0.08157638444816606,-0.18188386409810647,0.15463622199652818,0.0018156350637922097,0.06297028026822275,-0.34130776216022035,-0.13404553202085293,0.019820862919255035
Amygdala_L,0.12144173924466364,-0.02671080512166472,0.5374155576856104,0.35032892145229644,0.514486080331276,0.10827118819204468,-0.2577275549062522,-0.05214180526044506,-0.06552452768926295,0.502135092659879,-0.2377902487753726,0.0827589440286027,0.23771229509367986,-0.5038284881177617,-0.05461925601250438,0.5277908079064615,0.43762998803078723,0.09872394018790613,0.07780573596024666,-0.1325933575368572,0.336024445559511,0.5694499514590917,0.4535050421061673,-0.360124666266663,-0.16410089912368253,0.38322227738883424,0.5238030562709715,-0.13521769774323472,-0.5555829174825335,-0.48203379320276246,0.019409991635495706,0.10321893252590335,-0.04786022885080188,0.7411742640590028,-0.06107662931143,-0.22657798369700366,0.6642493670773232,-0.06950541963952728,0.4404268518203956,1.0,0.2707829365379965,0.4421401971176618,-0.31041460069235616,0.08985085557995266,0.25762427049445885,0.1866308295200622,-0.016410696385047694,-0.039699482960571894,0.5442777503868833,-0.4382010066381384,-0.17623093615611046,0.27924039114185134,0.37551068238741275,-0.22101638470020019,0.43818715040923356,0.19004892013451746,0.5441230370015684,-0.4103271294665649,0.1365504201211118,-0.4202268334980439,0.5245081762443828,0.20097280242243182,0.20507564713732132,-0.21061731413993437,0.4366873875489897,0.6945256634958872,0.22091824162195908,0.2865964779722542,0.15269600992819737,0.7687287190930489,0.40319814105397644,0.4043702433743871,0.7537099097855068,0.2792159094330006,0.0785975115075092,-0.4706096264248909,-0.13613113015654987,0.3178755229099716,-0.5365343549763141,0.38790468035180997,-0.48449354850928805,0.546760236552023,-0.05829258849714704,0.4718000412336631,-0.1431036124232799,0.15818606277298633,0.49156300337150166,0.016771899262885415,0.12964945326505442,0.383054836457222,-0.3193473887488214,-0.11423472530144604,-0.16003166851470796,0.38349447570496104,0.09827231057987237,-0.20247741827932408,-0.11096271667686924,-0.23283438025717734,-0.12148475608435703,0.47339523474994843,-0.017405655492276285,0.29573308539854,-0.30567004605698195,-0.013560350038806897,0.09964957112343258
