,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Sup_L,Occipital_Mid_L,Occipital_Inf_L,Fusiform_L,Postcentral_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.3474089691758589,0.8091910293288264,0.5642213515489454,0.4093219780858539,-0.1367655861262303,-0.059105794574793855,0.22782181962272446,0.4747057762253931,-0.4626525996162964,-0.1941825439876568,-0.38690903378186525,-0.3856045883603125,0.019520640743822634,-0.3495887200299662,0.3175356018052383,0.6882342959560123,0.4561776428589797,-0.0897377451829395,-0.2706178215379782,0.2510038765886798,0.61336461075726,0.5164131409574749,0.4583032092261153,-0.12226927344503657,0.26680239592306787,0.031283443164813574,0.26431017538655416,0.9367179750333493,0.8265482374343375,0.8045313517638231,0.6392245785984763,0.6800774361467139,0.06482675155354595,-0.20478162520229348,-0.008950028716172053,-0.1652829860135919,0.5192626644728634,-0.28030515107103826,0.23246618013520504,-0.011193511777081422,-0.18279606930343262,0.02686111884279113,-0.1703822028157967,0.14475013592269784,0.07931451140861684,0.07086350060979878,0.03156519202852348,0.12987340522114968,-0.6266303593964123,-0.5525576348671113,0.3555043104207288,0.3739012781451488,0.07129298067816355,0.47437336140600295,0.3129660773494181,0.546592625664337,0.15915530186478577,0.13882759987487447,-0.017364573264693144,0.5310888165340326,-0.03693396719241057,-0.3900174902779937,-0.25984100305620067,0.03674665459736094,-0.3505742698952721,0.18590891008340052,-0.17100129863214156,-0.1509458102039473,0.42421680528270356
Frontal_Sup_2_L,0.3474089691758589,1.0,0.6447252679465322,0.6651784843996731,0.7895534185959246,0.5921981216051733,0.6346269909989851,0.6299074779330994,0.855945288809526,0.31185093624298493,0.3646327127263368,0.22987316086486617,0.3970521484593165,0.3315375952699689,0.29737235807805346,0.6014024994227759,0.7225292689599004,0.6399579409275645,0.4418057900343726,0.514003683756371,0.568402624865311,0.30699038856156513,0.08182568013357748,0.3083805387168177,0.017528249500150993,-0.09353558283311555,0.1170256257338825,0.48571951834383287,0.316811105485321,0.11285927625501153,0.33635449893625946,-0.007543929022762176,0.2772857774073458,0.7367847860802904,0.4782699980727266,0.5006577723999724,0.37510044785682356,0.6393896856571322,0.4843755968965892,0.47488645938255586,0.14154667362768777,0.4234615964864652,0.24298380209142542,0.059392083252377555,0.2876776433378035,0.3837834339752533,0.3951690736500101,0.3987994423818936,0.6331407035795221,0.13834345701860712,0.3763527707608911,0.29869779723409245,0.16476586739438287,0.39154249859176116,0.13047457235826243,0.23431264443614022,0.040543589917542006,0.26827104372922894,0.03643273492237841,0.27929556805821265,-0.02447285525008724,0.15162848875212623,0.43797340938880225,0.5764853892847731,0.7500150297567352,0.48636267435488256,0.1575724581860671,0.4819410495287285,0.46585580681789746,0.4544937946670904
Frontal_Mid_2_L,0.8091910293288264,0.6447252679465322,1.0,0.7038905721170181,0.7011965278672769,0.15321575160750503,0.2505995901205073,0.4273328760824919,0.7851281878915017,-0.38315866605857735,0.0052607250012998074,-0.2246717030875802,-0.1864907366716415,0.16617324572521502,-0.11825884903472011,0.521406106515621,0.7489316866438911,0.6342537607860906,0.17149174859442487,0.05613590701973904,0.5303737904799395,0.5035210854214461,0.3047305710846303,0.38911824443730325,-0.014311684767785158,0.1557227303585556,0.05798945366821298,0.39971101656125774,0.7198858529989042,0.5814001131322789,0.6328880221063592,0.3212884157520554,0.479628332263571,0.326663772805655,0.11860257351686594,0.28510022312967165,0.1335458436782817,0.6980736645991155,0.028706519665818223,0.3795225020349689,0.09989642812533309,0.15074380145524074,0.20795287907913002,0.062339065539953734,0.23969042114665662,0.24793811829712528,0.20550758045551193,0.27891155330876927,0.43531322527292765,-0.3739808685941083,-0.25513500653119653,0.2965339035384004,0.2013231667471534,0.20863818874346196,0.36786994271972134,0.2722127986642314,0.37000966307566324,0.12524767165967648,0.0053181860318945685,0.12083380571304023,0.3058456178419136,-0.053954325266197575,-0.16770984061725155,0.04472307437030907,0.31570128184533236,-0.04139989945414601,0.2113447129734307,0.10938796614940356,0.10624143460046921,0.5107866938048312
Frontal_Inf_Oper_L,0.5642213515489454,0.6651784843996731,0.7038905721170181,1.0,0.8274474839164585,0.44160090696977994,0.6838647860420887,0.4623985056464345,0.7059925906877457,0.054884276668591025,-0.10260694710697706,-0.033238386131459956,0.1020048008598915,0.10236177459678779,0.30406850132227714,0.3838816834902194,0.7667225016182057,0.7106360355035979,0.12652016761470258,0.18837038624738361,0.24187226653288135,0.39586001343334404,0.23675118883011162,0.49042537376834505,-0.0725325414512062,0.032745891974769355,0.2453091477044618,0.564053785884812,0.515439796631007,0.31120884549848116,0.6593334061109689,0.17718133669752628,0.373035815707051,0.4725167088297468,0.050037089239337695,0.0904943144644841,0.4110281231067177,0.8370605220503303,0.3362527111778911,0.6015486240017169,0.17995560485265175,0.4587203841840484,0.2947113162092513,0.12861642785078137,0.5716339887518685,0.5940446377953695,0.48714647605601485,0.2342745138299744,0.3258950026761106,-0.02716200034922963,0.10276492916068286,0.23304313750981578,0.22353768062277704,0.17304940378789596,0.0073710917665056235,0.08990294356198043,0.14343373330052103,0.08111031632456789,-0.10614007181197085,-0.08096957231894665,-0.00017604055432067752,-0.05060666367445159,0.2900354657801135,0.15914386323835325,0.5744614535710733,0.20039775467170443,0.1557396079994659,0.2790687946461733,0.17560581051802443,0.2290546418619199
Frontal_Inf_Tri_L,0.4093219780858539,0.7895534185959246,0.7011965278672769,0.8274474839164585,1.0,0.6864659884956424,0.708081313775366,0.6441933860760614,0.833689435304915,0.0345029864571136,0.14687059965746468,0.12289410318867013,0.21382729149466767,0.44344660289948773,0.37936207610686995,0.6399533836162724,0.6978399468702735,0.6216184686955982,0.5234476737605392,0.554913349459328,0.47474082073519475,0.33087019207957646,0.174206491334897,0.33724976241240767,0.00113855359334408,-0.10729735933446835,0.10911874087363435,0.6231012570405494,0.38826631243422555,0.17183993214358823,0.4380742903748823,0.07042206966565175,0.32215011593374776,0.7219319177649693,0.4413171326643299,0.46997050824947695,0.37172969976247877,0.7367627678715392,0.6060050113460744,0.6112001003808573,0.257794203913007,0.5654638362842657,0.2703899551212637,0.11408098609812606,0.4603781841342594,0.5114118045156648,0.4457141213019419,0.4033745907067403,0.5797328428144823,0.07676093464403912,0.30424984661565724,0.4274260844328335,0.23364773201150058,0.28759495833828846,0.050150826956582926,0.20422926664620303,0.09846461640135977,0.17619614298152517,-0.032932972683413074,0.2623097070650731,-0.034736242225153556,-0.04078071810964031,0.4049199297386309,0.4126698982357719,0.7069341812552179,0.5154857269045552,0.23924238697895706,0.39071274533138173,0.4200845049353058,0.3543107924482501
Frontal_Inf_Orb_2_L,-0.1367655861262303,0.5921981216051733,0.15321575160750503,0.44160090696977994,0.6864659884956424,1.0,0.6800804819571704,0.5338814121348614,0.5257705890650114,0.3660827175732399,0.33934961216996795,0.5313921563314076,0.5447328378057551,0.538512804035314,0.6021907592310851,0.5512717178800826,0.30911319573488527,0.29331190370704363,0.6428910918089488,0.7605702055983883,0.24494080643639662,-0.03891622736745625,-0.09232237454777638,0.019350309981405044,-0.03012805492344077,-0.29401701577770284,0.007395231787830854,0.38627541117709774,-0.10972653990515359,-0.2940474835887362,-0.031216143962620953,-0.24677149255127268,-0.017369714703056108,0.690065881210357,0.6610994540143765,0.5108717759529962,0.34768710135507125,0.34924208344056346,0.7584745363226856,0.41161520200558316,0.13835320464414624,0.5637234892346187,0.09854184296034418,0.059907476353749455,0.30345682783016387,0.41249722982402054,0.3358211371989569,0.27323127045752105,0.42518763046839236,0.4477692972691668,0.6977008419761337,0.2919534018728141,0.08650348115601422,0.1717552739434132,-0.23561910622272592,0.10901766946805763,-0.3160741558090867,0.08955038511489383,-0.06189379728621298,0.344889246732565,-0.354091015943361,0.06536574734675801,0.6598473672600826,0.6167333514315325,0.6797593340616183,0.7809730118983526,0.23607837482232813,0.5433860993472046,0.6527028700512835,0.11128368788026033
Rolandic_Oper_L,-0.059105794574793855,0.6346269909989851,0.2505995901205073,0.6838647860420887,0.708081313775366,0.6800804819571704,1.0,0.40058290833913773,0.5162061420877434,0.38620583546677734,0.1658686521628705,0.24562990270577179,0.4206514945517231,0.2179767014858702,0.5381484997142717,0.3590396786485579,0.45327497933218935,0.5962995641046783,0.3512881570901968,0.5992889825003297,0.3290910979120322,0.008114985186579661,-0.1195477402998823,0.303525171019974,0.14522670503784413,-0.1558890509923511,0.26033404933426607,0.6104668767557414,-0.06292540350324421,-0.2501132016580076,0.1521212284493633,-0.3188802070601023,-0.04618880021229877,0.625370268970706,0.356164680605446,0.2691805898537569,0.7873535084665362,0.6090182497293564,0.6937296514401009,0.5816360355978474,0.34028662258681486,0.7612131266342901,0.45122199099466365,0.35872678396012525,0.6159903420744787,0.6878830296863203,0.6223715823649644,0.3795194015372328,0.4511673831191697,0.3916631555388474,0.6030540096203808,0.09263892266342559,-0.037260170797803235,0.3359906488493262,-0.20805739647173782,-0.02357786337140639,-0.1728888232298821,0.15445874951847777,-0.20924041887920472,0.13265141372820352,-0.3614384092805114,0.11976983552247449,0.6364015110076323,0.5612192775918079,0.7395949488606615,0.5392136424789357,0.05257278320532048,0.4829338724720518,0.35869950206128776,-0.029467090604791656
Olfactory_L,0.22782181962272446,0.6299074779330994,0.4273328760824919,0.4623985056464345,0.6441933860760614,0.5338814121348614,0.40058290833913773,1.0,0.7395829971036579,0.0901885150858764,0.10262954670919276,0.09689797669028513,0.07494847780920538,0.4644413033120143,0.20394246738505575,0.6352369164853223,0.5293126498254347,0.3614659052189948,0.658134465768809,0.4694903744682724,0.4075795382572312,0.38366405198033043,0.31030342483839285,0.27038976307660284,-0.10994366417028158,-0.03841000606903438,0.17341764022097295,0.3653490820435851,0.2854491512869948,0.1445859018823373,0.3027714421131234,0.16185389833591876,0.3577226888043668,0.6512931350187556,0.5393185212188659,0.6479402055866195,0.07525628171337047,0.4275903211429814,0.34695846754032716,0.4722870281813507,-0.0662937580345613,0.31855992871964856,0.1731602481279847,0.02846608011031243,0.055808026291211704,0.1789426564105092,0.35452169619457863,0.4791155664700072,0.6483462241257725,0.08828158378915558,0.3435422784221707,0.5052219549258932,0.4639481341682209,0.3187105259454938,0.26553567094973474,0.46678400152645766,0.07213594557665899,0.35965043928172563,0.43194408052852445,0.429220622137201,0.18648208879859393,-0.019454159861718473,0.45645878887053254,0.22859381417409946,0.5796788877177711,0.5680997983536535,0.18558323063627444,0.43686237937616273,0.4059263681644624,0.46969124743897217
Frontal_Sup_Medial_L,0.4747057762253931,0.855945288809526,0.7851281878915017,0.7059925906877457,0.833689435304915,0.5257705890650114,0.5162061420877434,0.7395829971036579,1.0,-0.047255641161489934,0.1718487318688737,0.0012075655450424843,0.07155152218134177,0.4323520718121408,0.1191369144432895,0.7196834435239712,0.7692128323991506,0.6443668862745184,0.4889617239771433,0.4556881586002519,0.5901563994905776,0.44752149876385494,0.2941345361716705,0.34946839232630134,-0.0009017560809303132,0.023418135037947877,0.21275096155216133,0.5023327292820585,0.4494700559852735,0.27060375772835416,0.46640103654138115,0.15866996613705447,0.4009835379367086,0.6930848869103042,0.48098910211169194,0.5931742532872637,0.21595295296412761,0.6795060329114009,0.38445865789967715,0.5520629321405496,0.09942216735037851,0.3938696127415506,0.281891988194154,0.12773659423646172,0.20775589054989227,0.2962816023547075,0.34261298570053184,0.4650567610109177,0.659918619226593,0.0018052596329403159,0.17916235719110318,0.45246534033827995,0.3287794281033088,0.37817375258705443,0.30802691697397006,0.39958500855573936,0.200575496809853,0.29099755601951377,0.17247279348728922,0.3001386390007563,0.1955424803594964,-0.02777767680244942,0.23739635315562535,0.2720544888174516,0.6435654910691028,0.43244454889511014,0.23251858967473496,0.39266837861919207,0.40256109693160824,0.5354399927577264
Frontal_Med_Orb_L,-0.4626525996162964,0.31185093624298493,-0.38315866605857735,0.054884276668591025,0.0345029864571136,0.3660827175732399,0.38620583546677734,0.0901885150858764,-0.047255641161489934,1.0,0.27179951018012843,0.5560875388215286,0.7793810706363508,-0.06627752110992852,0.6007818736635862,-0.1229719891666735,-0.06286600904899094,0.028676353142516355,0.07425773746052662,0.26521309093901285,-0.18630730011222613,-0.2963358137675234,-0.37115212495230726,-0.11775653276817416,-0.08444552173849024,-0.2468615959448691,0.021817925336987943,-0.056469215540075834,-0.4275985050259162,-0.5029089048046329,-0.2646478117726535,-0.3982581579712418,-0.3120435850196955,0.26614007257967404,0.1510086864098941,-0.07703952236242281,0.24418422541992021,0.029688070660894603,0.3621979513912872,0.01088524932031326,-0.07622676169835813,0.1955722023130405,-0.08640937439066697,-0.08426378948925259,0.14218822299596973,0.2305426365728798,0.15840434813827636,-0.08118566280323637,-0.02655553250064538,0.63174260747793,0.6724136981327631,-0.2043735050878748,-0.13376728109430502,0.03391943672317504,-0.45520508230302037,-0.23575689356109447,-0.45829486508760836,-0.05325860815874226,-0.0865632620598145,-0.13709705346821432,-0.5018604819534314,0.14105487155790222,0.7428777350588345,0.5380359539242973,0.3907800320697137,0.4434670795805068,-0.1792770835527153,0.35695449188090406,0.2583634692365843,-0.1993655651344441
