,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Sup_L,Occipital_Mid_L,Occipital_Inf_L,Fusiform_L,Postcentral_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.6825488817995985,0.6842758293882917,0.42299420376309704,0.6383937315492685,0.02428235268690834,0.7015028649805912,0.48129556229881965,0.7468210972619221,0.0988202000330931,0.4323562861246573,0.13521540413320687,0.4232655934215057,-0.2511015756507075,-0.4194610098235597,-0.23795214168788442,0.8222471885734,0.4739343701497201,0.7071378471932118,0.4013867889059127,0.7689032094817875,-0.07016443657631682,0.1266364973203888,-0.3337359830287882,-0.31504820545947027,-0.30818825650595427,-0.24264051378849344,0.2507448842525517,0.9283846800756913,0.6916214701752553,0.3880554177130613,0.06512401806615772,0.7211300583541573,0.7780511540271559,0.6431383130950452,0.6511738686788545,0.016294851240942293,0.30183515006805955,-0.5041734955521712,-0.19673491862220122,-0.3465003374479836,0.46783675626932547,0.034511325394720196,-0.43218711848222197,0.5068397451196631,0.38258103818234324,-0.4800293363449931,-0.093072585154167,-0.33286488523911323,0.5156260224208631,0.48463323570040706,0.6868755712804948,0.11281300527139625,0.008092594268840335,0.30924921707238373,-0.20872710724354748,-0.16190697637507548,0.4239019574322911,0.20950454176082017,-0.07702156867566529,0.05714067738616131,0.2539554932816148,0.07620380888554515,0.38705277392306636,0.20674195284956076,0.25560815167313466,-0.1434324987249131,-0.2808449270494667,0.20206596679556368,0.22334905875411348
Frontal_Sup_2_L,0.6825488817995985,1.0,0.8422786021518323,0.5009213501110201,0.6489098328465073,0.3631814580707076,0.7309205907603377,0.7262513879882323,0.8580968030639825,0.2392994677836711,0.5453880487890458,0.5763501682046934,0.8027127438699372,0.2898959198135835,-0.2172270428979889,0.11383553870354803,0.5749783505676994,0.4704589508960551,0.6779488095331089,0.6077839609564408,0.7461574584892591,-0.22016562010080304,-0.10644172243983008,-0.3559419722830091,-0.3707392962566503,-0.38792083749516154,-0.3108887849087761,0.43914385573199055,0.6327094737294706,0.3876148788996742,0.2943375147362867,-0.1908507264976875,0.5112375200381922,0.6433888557131985,0.7510475665724572,0.7622991850678673,0.3896671481365197,0.3016387373205424,-0.4537713086217824,-0.12494342019457422,-0.49931364416082064,0.6131588960953573,-0.0030070185993937067,-0.5164686090851432,0.7587281989969212,0.2718381033803686,-0.4138917671064373,0.03165006738392813,-0.14499794071638655,0.7010458186820225,0.30066772119951096,0.8202942223430898,0.47943352534574424,0.11762199960530964,0.27337154442550937,-0.23130975549964755,0.027303265038339217,0.4865085544650452,-0.1015891781178856,0.13516611070412654,0.17467919852945013,0.6254021314512777,0.43593881453417116,0.781216158882467,0.5481615202037043,0.6710628103575206,-0.26637365378172567,-0.1324618973910398,0.44037774844471117,0.39223355291470646
Frontal_Mid_2_L,0.6842758293882917,0.8422786021518323,1.0,0.7109051540459577,0.7642175766290129,0.5346686886233618,0.7942053141318903,0.5969308791130749,0.7897108481038303,0.16381176259850608,0.44570101765200854,0.5204050016282245,0.6325336534090193,0.38355137536207734,-0.06003348999338306,0.2603782484112556,0.559295080926089,0.4653097660765604,0.6230239165517578,0.5904262093763297,0.5641160530378447,-0.16607201837630509,0.00024547208061207317,-0.2305977586189593,-0.2193496324031198,-0.2262657164660273,-0.28447575268797365,0.48867420782210436,0.5885182172891867,0.4047654267387231,0.505368439733679,-0.09101634384175868,0.4299052735607931,0.6120262529257627,0.7207672654238907,0.6459453039893935,0.49190416024863576,0.45071497323402343,-0.21393909955847495,0.08351901676025093,-0.39380735362130875,0.6306404753995055,-0.034317336579440486,-0.33589320944448303,0.7172571390664703,0.3441903525278156,-0.19019989078238525,0.19422386098724614,0.016595138245766333,0.5839689415426985,0.22938789182024533,0.6663991379743908,0.500127340718075,0.15734631727100862,0.3573199452682051,-0.04033041845501943,0.13041279738514375,0.37449274620914724,-0.15329212730629976,0.24675337514001547,0.17759854470194986,0.6359453276272325,0.2614130181791472,0.6757440919965538,0.6077132416264244,0.5981848677876772,-0.2644910364588433,0.03244768771158874,0.4433424534250701,0.37997137325794483
Frontal_Inf_Oper_L,0.42299420376309704,0.5009213501110201,0.7109051540459577,1.0,0.6865496050534776,0.5621901787159032,0.7385276424107581,0.3075884217696029,0.5457123578988999,0.16835889307020246,0.3398126313861371,0.34243687279590623,0.3776517895011085,0.4769179982859279,0.3101244842468108,0.5924646750305184,0.39462209298990264,0.4579919157505973,0.4745541563010047,0.59269793310526,0.1828543756157341,0.16640084407968128,0.1871241493649457,0.14589722355096102,0.20643472274504976,0.24972217598085966,-0.007529295242371601,0.6105238019914527,0.3194111287494058,0.4166691585591137,0.7775883281448263,0.3154328940503036,0.26000266744286316,0.33942815578567986,0.6795375152941033,0.45214835573317824,0.577051353138207,0.6876823991828368,0.2230065639865731,0.5081464459270493,-0.21239475106212205,0.6819799883913009,-0.06927220018744035,0.06385596711323588,0.6195109572817848,0.5296333626839377,0.28625581894721314,0.5288615457741919,0.425795876489371,0.21522341168338213,0.13323784721739187,0.3676990816605728,0.620575389676212,0.3334667484193671,0.41884975819827897,0.3731351007384225,0.42784397038404043,0.2594185255221719,-0.15720958125482892,0.5158618856614938,0.3678855107623723,0.5674163656375104,0.006231508416637798,0.37495904939739383,0.49645632613054624,0.5063580532181481,-0.17940683844581257,0.32127611625147584,0.5861709246525885,0.52480599681248
Frontal_Inf_Tri_L,0.6383937315492685,0.6489098328465073,0.7642175766290129,0.6865496050534776,1.0,0.3153504926756862,0.8107737167399813,0.4681648068508552,0.6888810702348032,0.26691336127126764,0.5330397678714872,0.2876459101180408,0.6195412879999862,0.11724806577775855,-0.03562570903769268,0.25821294484812324,0.6069074716765652,0.3904880852048464,0.5323906078669011,0.42048683853165525,0.5789798714869637,-0.019441320446206927,-0.042777296078607016,-0.19503017136238446,-0.10721990611434216,-0.1918116154931595,-0.24831757991392514,0.2440620743816492,0.6108600948184824,0.3789243458411428,0.4353695326881936,-0.012978682955107205,0.46975073747222706,0.4968429074340053,0.6215215498817986,0.7270789656036454,0.28403635482141254,0.5872736392689099,-0.20645567374288923,-0.009798937333829591,-0.353173344999011,0.4839435643348713,-0.2718703818290883,-0.23216491898327835,0.713977288247183,0.5375510459556198,-0.16659444247605895,0.13928282125835947,-0.015627044834040274,0.3603604910139355,0.4853778466958694,0.605554532102273,0.4303483336582443,0.06205339707754915,0.2325174727184322,0.0408358785485291,0.3706185410572817,0.676826478007785,0.021739295497087023,0.15468712044941832,0.23884753101647768,0.3462646147436545,0.20296271176802824,0.4636594507376482,0.22525567784789247,0.6268804031366143,-0.24814638007505085,-0.055929145609771025,0.5583528710416079,0.523834837382606
Frontal_Inf_Orb_2_L,0.02428235268690834,0.3631814580707076,0.5346686886233618,0.5621901787159032,0.3153504926756862,1.0,0.3889329152756388,0.39931357538143225,0.34643598410752807,0.154446108701335,-0.03656836378702829,0.37793249297332443,0.22899073780338755,0.7060338739647614,0.23126583875532783,0.4623194965031545,0.0932952041197634,0.3826721824398242,0.346390784012709,0.4712812000394291,-0.03875515710461305,-0.07000742180789314,0.04383645195661737,0.12120895275213293,0.06008409482362332,0.1124846777876853,-0.08600257727499319,0.5150209438140259,-0.06406126523391119,0.0494439079073683,0.3066929913645252,-0.019971578328534377,0.0013626765731841958,0.19411420955847458,0.4810140347849923,0.19531999555605709,0.6165909655373008,0.2041811380078686,0.22818329502364706,0.3095792672673617,-0.04995524940495869,0.4830908676397429,0.030461880797819214,-0.05467096463230171,0.3396820726004512,0.10351862461293265,0.22516012255611548,0.27144284638907384,0.3107990981804729,0.2344904230234639,-0.1027805148396634,0.27764001425737905,0.49509545418475087,0.23436225079664633,0.2906929895081069,0.28936861631325306,0.14723776779248673,-0.08185180856165883,-0.20968963089730466,0.40179093124172194,0.13391453977458181,0.49614705887308685,0.11654059256423364,0.42219444309107923,0.540022657669981,0.3617733729454002,-0.024517515648660285,0.410774232728067,0.3457760315751447,0.21401890921964858
Rolandic_Oper_L,0.7015028649805912,0.7309205907603377,0.7942053141318903,0.7385276424107581,0.8107737167399813,0.3889329152756388,1.0,0.44835080825588136,0.7198372413684588,0.16777031504466164,0.5171286553521388,0.31791902749666956,0.5648119446071024,0.17084720804734035,-0.022775019883045977,0.2972784239599431,0.6627408359172309,0.4586611585894624,0.6810514507395934,0.5675598235203475,0.5775954947294256,0.03929202620185919,0.02814436333678544,-0.12708817174537568,-0.11016161825694948,-0.09089451302357797,-0.2244573708343407,0.49586228801483373,0.6245152152219421,0.5145396260602254,0.5643763617361607,0.09091658643793141,0.45874991073849714,0.6394606318229921,0.7479772420599652,0.6821281478507201,0.4483872602468316,0.6526650993121313,-0.22217549182966825,0.14324799225457313,-0.3148409430340168,0.6543106833097576,-0.11056554774401123,-0.2621348325090749,0.7200323166231943,0.5702378031697132,-0.12936530684011768,0.19390020188201798,0.05898075136565465,0.41938821333156473,0.3208479969157987,0.6612255392418993,0.44849064433422714,0.2222992185281904,0.2997673720842051,0.041226714654286636,0.2767096218352991,0.5424641168075754,0.04167751919483176,0.2589151675110127,0.24580030792764707,0.481146234865964,0.12100164365736649,0.4258116405477001,0.32808832946856864,0.5444050258193914,-0.22356665632063483,0.034543232340267536,0.5297735682212379,0.4488312525799407
Olfactory_L,0.48129556229881965,0.7262513879882323,0.5969308791130749,0.3075884217696029,0.4681648068508552,0.39931357538143225,0.44835080825588136,1.0,0.6570673503743534,0.42044635618572046,0.207830599458882,0.45388346510118605,0.6315223062259353,0.23967256356640837,-0.4379660569331578,-0.17142880295568624,0.4257127081206187,0.35881492244021984,0.5602189471521843,0.43428908896604534,0.6425590968728864,-0.33433024250193116,-0.1257846681013606,-0.37429814939805506,-0.43910900428627336,-0.4337302227206167,-0.37543418630935943,0.2838665530870539,0.5024777627296809,0.30334726319625005,0.09964938883156867,-0.2628706383877032,0.412985627365228,0.5645731073457759,0.5591799229643253,0.567780783195635,0.15448364280736396,-0.04539864756913542,-0.49604159163055456,-0.2904665623142947,-0.36661624735374443,0.5037462745165812,0.12506384752632965,-0.507193890634022,0.5211839847634097,-0.024474761127458146,-0.48275917608822316,-0.22356417349818905,-0.27504433258856287,0.6613911274272213,0.37495890576452223,0.6774592809458851,0.271043176280677,-0.07995168573550036,0.20623455608136873,-0.27196329833268784,-0.23252533674195913,0.23033793813506961,-0.04523886623138166,-0.1268863175187842,-0.1118884404163844,0.3484363786166108,0.4063680794330669,0.7359836450273577,0.4491557259247919,0.4843757955992134,0.02254196401601764,-0.2786498548374637,0.24509915690788014,0.16119723229391628
Frontal_Sup_Medial_L,0.7468210972619221,0.8580968030639825,0.7897108481038303,0.5457123578988999,0.6888810702348032,0.34643598410752807,0.7198372413684588,0.6570673503743534,1.0,0.1834624305456572,0.550858745545761,0.44687240869677436,0.6580356379040125,0.19444673483212419,-0.30799149003979526,0.037383349945685825,0.7603959296992273,0.5335686243490558,0.6523833115057602,0.6049887258127267,0.7625977484064049,-0.21631967129156218,-0.01813036037866043,-0.44791452423131295,-0.3077173135124278,-0.3029374011147859,-0.3168688067406107,0.30278143882105696,0.7289268897528676,0.5423154369846461,0.3674172946549658,-0.03966434134573134,0.6481371874920933,0.6494750751969693,0.7737309699730401,0.782356966689818,0.2533461917344253,0.2674635790974491,-0.44897932282957,-0.13999054940316003,-0.5398028459095447,0.5403103747091631,-0.05641464546841618,-0.5589300022080166,0.7486438911739975,0.29163461451334055,-0.42271002149470593,-0.05412090331541519,-0.2004076672414251,0.6115429177112116,0.3855431255012122,0.7907295367652166,0.39927106045512323,0.12230475557321331,0.2600908599704215,-0.2059281011123101,0.06790768844372422,0.5062453811292298,-0.021735647944225202,0.0602820435724745,0.17735003464056665,0.5320559576654572,0.23205206969701112,0.6746270653159149,0.4785012895736023,0.5664922772937485,-0.27467025537496226,-0.14931281509723315,0.45116157974149446,0.3984042230132686
Frontal_Med_Orb_L,0.0988202000330931,0.2392994677836711,0.16381176259850608,0.16835889307020246,0.26691336127126764,0.154446108701335,0.16777031504466164,0.42044635618572046,0.1834624305456572,1.0,0.11070157373874438,0.13392443028756404,0.262201533805655,0.16986975715210786,-0.020465393777501818,0.025099959369411468,0.10044142466107175,0.10537861547807484,0.2099243287996046,0.12822623101929662,0.12836100467391703,0.08323001437097502,-0.035010159066489716,0.11219502349277168,0.0052951809275179115,-0.07669950465095213,-0.08164150538852878,0.21934015139223526,0.0996197340701678,0.03633210655687183,0.1104665693823347,0.003483879650839112,0.15000065322336198,0.14013410084822264,0.2319642638914466,0.14979498405818206,0.05311790351529321,0.09603098738805387,-0.024110210562355947,-0.011086181472480642,0.11223213273347081,0.24468100280103222,-0.01130076230019778,0.13607726689235414,0.22668435602449966,0.25450561249747394,0.015451148992519682,0.06387520226177984,0.0793910001536499,0.023646184050970097,0.20599485616158222,0.2410001936542682,0.27795962308759065,-0.16975094885984962,0.02684538204408595,0.14191574704433377,0.09930712803935443,0.180170001440064,0.07908929599990762,0.01776916966756293,-0.019084797218460983,0.020319068745770788,0.061726240743025886,0.1883142612754535,0.05214616807424157,0.2577255779426309,0.06759881559727175,-0.03286019088761198,0.3183381732413699,0.1323034467439011
