,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Sup_L,Occipital_Mid_L,Occipital_Inf_L,Fusiform_L,Postcentral_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.7073268227009963,0.7934824525330084,0.4829568320723178,0.2936476249738021,-0.10484030722792685,0.1538181234363597,-0.09072361661660898,0.48037150343009977,-0.293069456262095,-0.5562633947420931,-0.6345148525909214,-0.043562175865822964,0.5742440167532361,0.0028117076742380045,0.3854245239482379,0.19417094851019778,0.26850149773959026,0.38372169250813537,-0.12431163263477388,0.24151233642499348,0.27974147155209955,0.2947072268183552,0.2868625986682043,0.08747320021965582,0.015057374509079,0.1493866722455872,0.032069684516007474,0.8801727847251617,0.706522011233632,0.6973491337703762,0.5095709900932335,0.4403423058939703,0.2620147179833741,-0.2529822942267482,-0.497778169538385,0.14611234648777477,0.3937367539117408,-0.09517506457859032,-0.03476485608873694,-0.6796499140396975,-0.32368567364441697,-0.07127111154183458,0.0037971708670765936,0.003887822470013396,0.13289829033232026,0.13484920111998389,-0.21678740932397067,-0.19921474439677914,0.17346373249673874,0.741133148715399,0.660543817980321,0.5137840152121202,0.600244423684479,0.295963849045571,-0.17870353196493222,0.5683920619757217,0.5209738678767413,0.18148886747093612,-0.27941988273221663,-0.34955056276803675,0.33853727868963357,-0.19590333678391744,-0.09572705769875701,0.07455100000156405,-0.24962561868946542,-0.287410849858721,-0.5731743875058107,-0.44597187937199845,0.41024812159332935
Frontal_Sup_2_L,0.7073268227009963,1.0,0.956850707275962,0.486309232571522,0.6631561109632975,0.10640233223823228,0.25828712565739476,0.07096380902196628,0.8068421020989931,-0.062306331996161264,-0.4373054763221398,-0.4760034114953427,0.06824124916614119,0.5066574385841861,0.20610245062320412,0.37154091113346743,0.20838475609447502,0.30971934906685555,0.3667723926699873,0.10336069256874525,0.1736355071658086,0.1726292716002596,0.11596049055193408,0.280532445688543,0.045515900877629245,0.12022325034314202,0.18812559989976216,0.18766472025272757,0.5340589396173204,0.36884718534761085,0.30294769670550237,0.06605655939536642,0.14827520132072325,0.38656588204914955,0.046427809907694934,-0.1135213665027253,0.2949654576388921,0.3890738618857287,0.10026401871739542,0.18216221394435075,-0.21912367390303303,0.007938950891967781,0.3458559256427142,0.3429076186723114,0.17587135233591025,0.37042189163791406,0.3979768785295291,0.17690552686010327,0.1417586913815584,0.18240887235286435,0.4834058158968286,0.4908391764888299,0.35192164965292316,0.4134145289477831,0.3081168548709242,0.1490661906357432,0.41321725551227656,0.3889034280674001,0.33009213858460806,0.13408753120144426,-0.025639146649015787,0.21866644553080034,0.06393760848434922,0.2042829260222289,0.3223791584089913,-0.03276802721644076,-0.2650268473619053,-0.12785143049923056,-0.16616300258291036,0.3481948081367875
Frontal_Mid_2_L,0.7934824525330084,0.956850707275962,1.0,0.4449930920078589,0.5668721555915976,-0.001445854170424641,0.16568239705626217,-0.06702550265215484,0.7189213783993069,-0.24670865617181487,-0.5847637284300573,-0.6308977236480979,-0.09433671197853119,0.5284088586258027,0.10450959428861319,0.3949407059641665,0.16340714061752187,0.2523681890967275,0.32089495675632534,0.010647473166052666,0.18186979276035173,0.2062875798216615,0.19405650135365077,0.22521908676953017,0.06856338601354633,0.11536478649000569,0.16485082097399445,0.113302069423874,0.6479345584414834,0.43206217259528895,0.38594290261734626,0.10059592525311147,0.17221185732398026,0.28350916876324406,-0.1008503900590751,-0.27788254383697836,0.17670729564381277,0.379977907670277,-0.0259614438702907,0.09511078874187594,-0.399537718279614,-0.09484060909837513,0.3070263397528683,0.33115535709392213,0.11770082430058963,0.2882317951117386,0.3040047515416222,0.12524701917828143,0.05092980884053359,0.1323403361942387,0.5497694385762865,0.5180198317518823,0.40538520254723776,0.4856953007299007,0.2600214268840838,0.036123522736379074,0.38955945205659137,0.36667078362305355,0.26625650419923763,0.0032180872936745236,-0.1512427015233934,0.23966505958269946,-0.12093832670776804,0.04486752668845008,0.2025658498768531,-0.11534068461541577,-0.27897085334000804,-0.24084739650897527,-0.2430169002759482,0.3832766974639535
Frontal_Inf_Oper_L,0.4829568320723178,0.486309232571522,0.4449930920078589,1.0,0.7151588783911752,0.5010592661088356,0.7919408169539537,0.5424183188169851,0.7162251176745236,0.33439055805120077,0.09015667420030266,0.1036051493676783,0.5679813920188507,0.5051092953706684,0.48124543147129273,0.5784635093885606,0.7069966439039879,0.7209550261865885,0.6423609892164879,0.5803251099976168,0.5080183078458855,0.37513139117187805,0.04883359380761753,0.4329684733667127,-0.1439421005800608,-0.19244692080894737,0.1340270019723125,0.6681085530946925,0.39369484463339344,0.19259318852241583,0.6170911235375149,0.14953991278375695,0.4871610495502779,0.6883345181715426,0.4324095730988941,0.33248602709601216,0.6996144052447948,0.7129980896527116,0.5701786622243835,0.5951778838659305,-0.04647217018688298,0.4559069852235268,0.10559391946256111,0.013423514392448856,0.4017725335713529,0.621568115973358,0.6076681917745091,0.25961137129404094,0.4609646455014394,0.34000310322136773,0.47544350077821207,0.5641799417643693,0.3692526226730404,0.24539208631791426,0.556696840082317,0.3505208631883002,0.40426635103917796,0.38502075160504157,0.11880041123741494,0.4015823919008016,0.4159904810306884,0.37049289580554423,0.48845257346538173,0.5137747666463562,0.6629369892261942,0.36124925959972376,0.13959094603149538,0.05906193412415126,0.26664481072559554,0.2344019774022143
Frontal_Inf_Tri_L,0.2936476249738021,0.6631561109632975,0.5668721555915976,0.7151588783911752,1.0,0.6530841468642858,0.7048308650004014,0.5882188539891361,0.8700904311200799,0.43241936336866166,0.1398655525806013,0.12929212329808276,0.5394802075601416,0.4808249935952652,0.650049141302567,0.571101836837051,0.5802799602197403,0.6950077324894218,0.6523993086433147,0.5611487756574061,0.4239372359707139,0.305219680427175,-0.004746289972649325,0.48258080440183204,-0.04133948383699037,-0.008664718098634798,0.19405938271954037,0.6295789707544089,0.2795853211254148,0.1348661851695307,0.20805644336408247,-0.012858021238186211,0.27969841208489093,0.7546836533949668,0.5565642581836645,0.4875631014166185,0.6585926059473172,0.732911693378093,0.5888633911375661,0.6526724859079637,0.259812336753631,0.5153928081473773,0.25417966556789157,0.1343788478137546,0.5566801183610958,0.683544735685633,0.6787286048313226,0.2803295504468908,0.47029853256558424,0.44146309583175836,0.3539726573552559,0.4985108950840192,0.3529407995603759,0.18015325470725255,0.5724873375936474,0.5230088231660392,0.37366259279230196,0.3328919700503196,0.279717193016352,0.6115971793514687,0.4397370894965854,0.3689640520834871,0.611869204432961,0.7048348180383132,0.8037338775501048,0.4522140737550483,0.04375070030316115,0.24395064483535345,0.34572945267053756,0.2334304713959404
Frontal_Inf_Orb_2_L,-0.10484030722792685,0.10640233223823228,-0.001445854170424641,0.5010592661088356,0.6530841468642858,1.0,0.7230764428953481,0.6716027820242119,0.46522012867791135,0.5991063636489439,0.5011592421123574,0.5511174836436855,0.669011682110037,0.3460510272992515,0.7743074938835494,0.5050881681964816,0.6528821472149345,0.6495121160468796,0.6276957780790777,0.7146022138777194,0.5371855544448896,0.3315574938232926,-0.03742768951814467,0.5200059034242077,-0.12545670318587163,-0.12603562105947574,0.09927532088695312,0.6868050139602694,-0.06267203425999074,-0.08144384943070827,0.12553721657011666,0.027837642707591852,0.3974270445214831,0.6235145605778882,0.7959988727795011,0.7207348292801156,0.5975060155149479,0.6665595654901282,0.6997827402124129,0.7386774740034584,0.4890499275070337,0.6406283325203076,0.10756884119415148,-0.027288960701324798,0.5802139629975679,0.635861390176815,0.6019632541858543,0.25957038919302944,0.5972710883294406,0.37684166206701936,0.15589761617308687,0.2979457014753445,0.27197548210668093,0.08347209952375702,0.5879659058852994,0.5353000465066835,0.13625267032961022,0.09729043093726879,0.17591666501865408,0.6130358787345631,0.5180974044158433,0.28554750863246864,0.7295900204507093,0.7837971375998561,0.7535682310438021,0.700327210705635,0.4388521193098102,0.4421199914178167,0.6418641505374849,0.03487486465379832
Rolandic_Oper_L,0.1538181234363597,0.25828712565739476,0.16568239705626217,0.7919408169539537,0.7048308650004014,0.7230764428953481,1.0,0.7088481956475814,0.6137185714159565,0.5782394000369405,0.37917583746666406,0.40671509997259103,0.6910357737478637,0.46177640179644497,0.6690833665284542,0.637328243065125,0.801440442633085,0.8288437540026653,0.6976536932800885,0.7821915226482967,0.49141775982658464,0.351434320120886,-0.0501540186956068,0.5415050006651184,-0.203344525541119,-0.2042644252755199,0.13050059167313866,0.8336818432028845,0.1567127820106653,-0.00697642504236912,0.3818123488428057,-0.005266615526497618,0.4614975116402671,0.7304518159432701,0.6556298953414597,0.587105065735265,0.8086549884927966,0.7856437285554996,0.7833213344025475,0.7305623237202767,0.3048000691268669,0.6375548300044089,0.1541313688082509,0.0578661556368009,0.5675371430290559,0.789032555726995,0.7384859506778886,0.32844771718578414,0.5669946505544576,0.35511579501142565,0.29368282948700203,0.4457697536412825,0.33327049851742263,0.11344020378817334,0.5635481158512178,0.45944499187716564,0.2641750336228988,0.2810030887704972,0.17658374092791093,0.5774191907320587,0.5231311410112586,0.3558097211073676,0.6761925313499403,0.6838511875815051,0.7812594449307456,0.5878450589669156,0.2618665116492811,0.3175090977267509,0.5116680278699393,0.10621182376739291
Olfactory_L,-0.09072361661660898,0.07096380902196628,-0.06702550265215484,0.5424183188169851,0.5882188539891361,0.6716027820242119,0.7088481956475814,1.0,0.5035150216051035,0.6442083806432195,0.6041041915639119,0.570370546795156,0.7486543003864894,0.24539239363753793,0.6434858644105808,0.41177395938969397,0.6878141593443919,0.6477628879869927,0.5153959157399963,0.6270504133411565,0.4443371933515119,0.31543736341395123,0.05599375939935678,0.45870612497846813,0.08281270858926852,0.03560071901970246,0.06316650273306462,0.6483323273804973,-0.01623418740515661,0.028669334289045223,0.08507517949948834,0.11942838723331134,0.4243094766584131,0.756057212979294,0.6620935804904144,0.6588936100242169,0.692467935615877,0.5723236754176049,0.6418849490226773,0.5458425563496668,0.4242532094682065,0.49328149192058895,-0.035715035957363375,-0.13463458715276663,0.45688543845395907,0.4583925173029577,0.5326098043624063,0.13127244789855533,0.4859261962528433,0.3885763950623016,0.14914317802853538,0.3314751102700924,0.09160449963976258,-0.0445457178945674,0.5374761180792109,0.5186713842179781,0.25676058696034215,0.326013230647496,0.19984604631507025,0.5771942561106932,0.5100839101383183,0.2552405961355792,0.8628541688511627,0.8319401241431545,0.8134166730533341,0.6054422449220889,0.2936566813616277,0.4185397431621872,0.5535883072336313,0.12764144232534683
Frontal_Sup_Medial_L,0.48037150343009977,0.8068421020989931,0.7189213783993069,0.7162251176745236,0.8700904311200799,0.46522012867791135,0.6137185714159565,0.5035150216051035,1.0,0.2410036914475348,-0.04127471960675427,-0.10229283481688076,0.41532587065960536,0.5701067240248716,0.5808761627151813,0.6016693027775402,0.6093850556112645,0.6419148452807307,0.5900635183532419,0.4706947370111081,0.40853209225461967,0.3777614458995387,0.20324208008239328,0.42028793395534436,0.13285972759717468,0.14505614926007226,0.11936192758654224,0.519863142614967,0.41746259519155665,0.2460900255545731,0.2834823523603748,0.047897057789101624,0.3675824642428406,0.7338369527813756,0.38260396067681435,0.3003141097325381,0.5786032148681363,0.6347802104826109,0.46025988332565726,0.47750803326218827,0.01276924609004252,0.34757876041190755,0.2298105697370426,0.15579232895374773,0.5148227148523484,0.5968607943291468,0.5873187266822955,0.24508109866928696,0.41735912995367697,0.33432489514786046,0.4868261388195683,0.5669941938344139,0.3409045773998056,0.2566346758416756,0.587343779708089,0.41470609572482126,0.38215173194548835,0.39539765571257734,0.2410190751299131,0.4399876979015225,0.30245999655747585,0.3387577364227211,0.4619912470931545,0.5813724181385579,0.7462141628412482,0.2797257496293727,0.015269583492665391,0.10177160861165,0.2063598236111803,0.27028562069564993
Frontal_Med_Orb_L,-0.293069456262095,-0.062306331996161264,-0.24670865617181487,0.33439055805120077,0.43241936336866166,0.5991063636489439,0.5782394000369405,0.6442083806432195,0.2410036914475348,1.0,0.7526572336996592,0.7713190671909358,0.8199742491595632,0.0558362225264844,0.4966049149094453,0.24612742152698397,0.3802865062751619,0.3700739837264869,0.22809171690013028,0.5049577343890872,0.15814833027601663,0.04314580964228715,-0.1824334851363262,0.2941219301567648,-0.1614831294275709,-0.13334243605980683,0.03476213641481277,0.42452539378079013,-0.23994897295919074,-0.13797472541302766,0.014545945494040424,0.01542831409570367,0.11166780161971125,0.41129649281644737,0.6354102304967272,0.7268198425965959,0.5267193104950258,0.3771664294970161,0.7240327947912537,0.479742507036854,0.6621321904670233,0.4484652705344721,-0.02299445277137267,-0.163349020678542,0.3098696307906349,0.39946573318666756,0.3678746299215085,0.08801962347852028,0.35245385213059044,0.18745592382004958,-0.22366096362547247,-0.01234154216215637,-0.14782031427420217,-0.19891780659799735,0.24547411552331058,0.5000298961500068,0.05997792041880933,0.13729673401140538,0.12275066535195925,0.5609183459474786,0.6179608632695875,0.13338687181837738,0.8351714585283935,0.6117066086725228,0.529424160382989,0.5325466487510148,0.15218105738773133,0.4555313639015451,0.3924039476315434,-0.10557867221528888
