,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Sup_L,Occipital_Mid_L,Occipital_Inf_L,Fusiform_L,Postcentral_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.7917703655885375,0.8874766899900625,0.7178075506504299,0.5804306076825001,0.0713540526737579,0.8260359858140762,0.33948228019893945,0.730996852007129,0.18393460969646946,0.311886307241855,0.26427372033754665,0.0939835783054646,0.3077180858469235,-0.03252499518792148,0.6139149449949534,0.7726087709387561,0.40900992899326194,0.5381332618769544,0.5884256777551493,0.6851673248355373,-0.017440310163046674,-0.07755619418226761,0.2010403012176229,0.14151371780147115,-0.024855296229016288,0.08135920898974773,0.38465534713907223,0.6203603657758189,0.23745483887232233,0.2435489941475666,0.05127326960343934,0.1326671650159612,0.747992904224094,0.6400430072638578,0.6863746898178915,0.6778528348719108,0.48522147856417125,0.36125911568817143,0.3574231292226481,-0.042604622149153136,0.16328480033492027,-0.024963742258159585,0.03518759736733032,0.1980792729080977,0.17217560420209027,0.07053315715370735,0.18388492907504703,0.20487893034086435,0.4204825229590017,0.6574932664306976,0.5739538119261759,0.6109243860123373,0.660778518145284,0.5863045079829258,0.683061781267295,0.47782200082881254,0.16495990617265605,0.5079940373606102,0.517766220933141,0.17049078778254487,0.3688180585439099,0.28980047770062195,0.5247817081376457,0.7821191541565178,0.3627043224705032,0.5159116413181744,0.5892404330921132,0.6106297109964056,0.48071456049176575
Frontal_Sup_2_L,0.7917703655885375,1.0,0.886320124337961,0.6534693660052041,0.5680095084802722,0.09953473369550263,0.654629554706299,0.3256378153273404,0.9184706311129529,0.13107143032437774,0.5173940489258946,0.4658762457226624,0.3505732440126215,0.48267202458442376,0.08667046973905616,0.8173030444749326,0.6130975874130966,0.15811269101345377,0.4956680133142074,0.5016880163622884,0.6543961226367762,-0.37513868658296745,-0.23922598609476273,-0.11316346634396705,-0.04159036200393134,-0.053923694070559296,0.003024327656905739,0.2448046093862363,0.4145579531566446,0.07148922480037262,-0.0022970335014779117,-0.19553112344997997,-0.0527942531578649,0.7416446159925039,0.6999951050481555,0.5963732122031333,0.48644436681629566,0.22851224229625322,0.5986375899594767,0.1664533234977491,-0.1668554929173962,0.23218117598826515,-0.17130304288601136,-0.011871153281403646,-0.014372850831235028,-0.11675559911260353,0.10765004898089253,0.12362640111338696,0.05910733371988867,0.20376467095720516,0.40559293056554613,0.30797010553138154,0.4220845543963372,0.5076337645359932,0.4359282258541885,0.5330920853201763,0.3365653991157417,0.33127338282283847,0.45603022214979494,0.42850628628856935,0.095148408301478,0.5123243661001607,0.5080423176685975,0.748348522864635,0.7553768941219144,0.49798398161018137,0.6223584857698174,0.5647937367479576,0.6924717641953557,0.5314313245980274
Frontal_Mid_2_L,0.8874766899900625,0.886320124337961,1.0,0.7171197935109903,0.6371104783321327,0.15744931240794385,0.7376818588009569,0.23132008451532704,0.805576898849329,0.2451634249374487,0.3195331420263561,0.3452532387028399,0.18578037933965455,0.3998348597141276,0.04690629623178353,0.7219587204574974,0.7037358648627084,0.26283031663965156,0.48425731558120666,0.4819489866228098,0.6200028841794445,-0.14690902646847986,-0.11237267978303934,0.11470937177241093,0.06985731103702243,0.05849884752365751,0.0007094030261620455,0.29073030936793104,0.5633709907528233,0.25441240769870294,0.2369075756940024,-0.02099771851890642,0.10983428809525488,0.7299352789965464,0.637496101124771,0.6608131301269748,0.5682517726557601,0.33723219263974175,0.4011227242957826,0.250716141883541,-0.11184979218501484,0.2039544864222158,-0.041535558280959374,0.036234307345480055,0.022574127144811378,0.0032691844791081894,0.1812025943492359,0.2575685336574464,0.21956355079570256,0.296195247758079,0.5521576544359584,0.49038603275892,0.4812449074951857,0.6504688267128509,0.5727433203131181,0.6460832278497751,0.40201054744163217,0.2857621905651089,0.5408782026997142,0.5185854069157985,0.24734723228980304,0.4308927572356953,0.2980784936319152,0.6910312621170568,0.7781106991031036,0.3431156789889102,0.5535880524880936,0.4706498049808406,0.5929987511057522,0.4794564571820655
Frontal_Inf_Oper_L,0.7178075506504299,0.6534693660052041,0.7171197935109903,1.0,0.8586615791148624,0.39574149869549313,0.8373877473809047,0.1054993875247836,0.5885328189874955,0.06709497288972044,0.0802034693326333,0.2086298522329135,0.15038849854900277,0.383159042606221,-0.021566256760771865,0.5450548522884961,0.49708648764878993,0.20699085805731654,0.30465850688198287,0.594463956938731,0.5337716729725457,-0.03587199147511027,-0.2609677893960822,0.19221411047265843,0.20386887049654445,-0.16848128572862167,0.03629246040990095,0.6133951288749887,0.3645959449703514,0.033219327387727156,0.14173344568042992,0.09093375127752007,-0.09821869158318727,0.6010812309953222,0.5340205684177644,0.4382724628175128,0.5405741708845194,0.7342745731879966,0.5460876459856958,0.5308150614382638,-0.18605255714158353,0.25931979711361786,0.0034207318593213985,0.08668896617894291,0.32135729326962725,0.26106744432223544,-0.12932803508044813,0.10854765909855697,0.0287144322445127,0.5561275205468137,0.5107401611500357,0.5904543889521087,0.5160808383154715,0.5171776243524263,0.4974935888394283,0.6898053028510089,0.3792708144523212,0.07403069102977168,0.427885041069875,0.45109456074954885,-0.051831553973920294,0.11300347455830256,0.3906585170316811,0.5219489097971104,0.5707060972960286,0.1920381970378373,0.27516564996984727,0.5701305035963983,0.4308163419222787,0.33980388303300424
Frontal_Inf_Tri_L,0.5804306076825001,0.5680095084802722,0.6371104783321327,0.8586615791148624,1.0,0.6470624123418534,0.5848682896740283,-0.12291629778770573,0.6026723080681772,-0.12746202655793737,-0.13159203197563452,0.0617257284622049,0.1794120784392986,0.25678215266381227,0.10866506469611029,0.45249163205736487,0.3022063313807868,0.07980133163703756,0.2171295698628509,0.41468129657024383,0.4491390046877793,-0.005060640092652785,-0.13014685549378252,0.135826477104364,0.16526220106598122,-0.1628527188581362,0.06979742772030366,0.47194854306972156,0.2785061559308363,0.1221436124573677,0.3141292433379547,0.16071107624782283,-0.09329896536520944,0.32902660863027,0.30781250064206617,0.24193651332361432,0.2771118214990717,0.6526439900440953,0.4351398122001771,0.5458971839243162,-0.13232659008871112,0.45079181934082174,0.022508237388664705,0.10515204955142314,0.12620971493148947,0.13401694398880257,0.042481995671794615,0.23965515037898757,0.14926547551568323,0.2982377632754967,0.2868378359748649,0.34359086245159426,0.26964839582433675,0.3275124694795654,0.34613903876339225,0.39742005397314134,0.13014866480648177,0.1319505120760614,0.29825057320115833,0.23819233787434446,0.06126697202893876,0.16148023689897636,0.3254744644887184,0.5014995218170629,0.42679027029752725,-0.09957247611216555,0.21580019608581474,0.31818987635764173,0.2683716315556774,0.13097806363075365
Frontal_Inf_Orb_2_L,0.0713540526737579,0.09953473369550263,0.15744931240794385,0.39574149869549313,0.6470624123418534,1.0,0.11813750659537386,-0.4089955385204969,0.20900693361290912,-0.4160206065849285,-0.48427377070364275,-0.2568013462943709,-0.08047336007518248,0.12106545771632948,0.03618669948713494,-0.017363665634700463,-0.001437094578077527,-0.04385249153636018,-0.0650982023722372,-0.021251830239030167,-0.05515708270830927,0.16757812922140258,-0.021264561731130793,0.1922249782105776,0.02719920183655184,-0.22957145313392166,0.05051324790229957,0.2586970511832421,0.13620380462427867,0.20975798575669138,0.410386617242023,0.2625861334725788,0.09956731372147723,-0.1141653539811137,-0.2934919560737469,-0.1423367264832556,0.015745886722448022,0.3483716362805653,-0.045096709638767114,0.11979370650505078,0.00664557586323961,0.3724291429049226,0.06114646571531577,0.05700163772088705,-0.0073164715247985655,0.0923888192479534,-0.03549257282384559,0.03427385818959363,0.05766850993048535,0.07307692084005922,-0.04412232672634487,0.1446757763577061,-0.2062689918353771,0.043807228904895294,0.08870221999458455,0.048949909115277364,-0.01812637231650164,0.15790812214828473,-0.04527625622007563,0.04191447480877498,0.07275147603512237,-0.2492480290531304,-0.025867047715534563,0.0812466719278932,-0.07540600024885467,-0.4436492509241729,-0.048010512088663644,-0.1793306493852332,-0.22351108945705214,-0.1324820248576931
Rolandic_Oper_L,0.8260359858140762,0.654629554706299,0.7376818588009569,0.8373877473809047,0.5848682896740283,0.11813750659537386,1.0,0.3731524971979105,0.5659886076214513,0.17861196359551887,0.259219607570554,0.2891897440911012,0.020294217545339763,0.3992207988599578,-0.08468789897730665,0.6008148924334122,0.7580929845623355,0.5077991218024901,0.5636286025405602,0.7460256808002418,0.6034149404604753,0.06364963252881102,-0.19399896439907377,0.3374889004427565,0.16114535143866188,-0.18548875572337703,0.005929560906570724,0.5555286758236838,0.6082434839147572,0.18065790804589918,0.21946468302247357,0.08694415684586346,0.1745199862660831,0.8031972912624059,0.7220916531583341,0.7129821594969714,0.8017521854478051,0.719380268822357,0.4197251833350492,0.3750158331905937,-0.122648760809996,0.11409082579123499,0.016706034503257677,0.022535824132449974,0.34224219631210534,0.2943808614429431,-0.12033316626410263,0.033771688239515936,0.09460628470595513,0.6396028449701647,0.7420531869952057,0.7776761271888387,0.6970045168075509,0.7234812188233216,0.6932487936938465,0.8190791059581333,0.6763369539456723,0.211207255835348,0.526207534923485,0.6767332897253749,0.04051548015536327,0.16364460158962582,0.2402866162269936,0.41214264738176454,0.7404495504656217,0.4135496741664645,0.43089108549916144,0.6556522878755401,0.5992791147196381,0.5743797409267253
Olfactory_L,0.33948228019893945,0.3256378153273404,0.23132008451532704,0.1054993875247836,-0.12291629778770573,-0.4089955385204969,0.3731524971979105,1.0,0.30831910480745867,0.20260150206649732,0.5423231558239734,0.4554673921815693,0.07988722911439858,0.1409130490746418,0.01687440875463767,0.28751137876812016,0.443827431266585,0.45019558477882543,0.5094234469635518,0.3967513518944679,0.4063702726607762,0.11962637916556709,0.07220726017856077,0.1574735461366154,-0.0028501701556402836,-0.025056739626222815,0.004237960649280571,0.05737685965750322,0.26588772715954534,0.06206229900238881,-0.017207045015195346,-0.009153360395430684,0.17323644011388542,0.6160295271656693,0.46160192216179596,0.49364368761358657,0.33430524873412054,0.11856961963680848,0.12879254019669117,0.06409067364464247,0.06428198694923563,-0.19046209968319208,-0.05609756920285322,-0.04515496403165377,0.26040968061916125,0.07938301388678844,-0.21595303049471923,0.004793213980552484,0.12299504418409207,0.18216909415477434,0.4245679130455588,0.2782361003287446,0.4323171471431019,0.32460798007818265,0.3612877829488668,0.30086600975355976,0.45250755279261273,0.15211614686222555,0.34289885620778726,0.35077675050176893,-0.004933571971071863,0.19356138015689567,0.24382133792760707,0.02204965062807486,0.4618592956611762,0.6671500062539869,0.315361181272577,0.43295267160267636,0.42735951872315114,0.5066229829974233
Frontal_Sup_Medial_L,0.730996852007129,0.9184706311129529,0.805576898849329,0.5885328189874955,0.6026723080681772,0.20900693361290912,0.5659886076214513,0.30831910480745867,1.0,0.017000514597154733,0.47666272507984825,0.46283290406115674,0.30839154911733935,0.49911739931471816,0.19930213059623672,0.8244784530570681,0.5648260793425659,0.08942052450750129,0.5156508113599623,0.49897187938873344,0.698645283600598,-0.3157595534603841,-0.1820430598175795,-0.09638366506112904,-0.07598398157084535,-0.07342502756967771,0.07752899207852225,0.26554138460547777,0.410810199610855,0.13783394977118718,0.12309392059991213,-0.13397815399668245,-0.03708765729800259,0.6720533042675618,0.6361793731137376,0.5824367662840838,0.4121566876786633,0.24433492705550316,0.5681823941479793,0.18913474522344892,-0.14421657963988913,0.3053989455018031,-0.17484194002212183,-0.0484925546814834,-0.005416921526969605,-0.10963023954707052,0.07065464119399434,0.20720900930574404,0.15434267023934248,0.05934973120257229,0.3051103941512664,0.1892031849994345,0.2840591327143456,0.4963666263202041,0.3961962032062011,0.418704476234068,0.2589577422979064,0.4159755409985566,0.4420164718730939,0.3818014151389753,0.10013878798007482,0.4715799138173287,0.45945922635331676,0.7539784580885269,0.7449506056866432,0.43303387517563047,0.5876881935697953,0.5241120051887543,0.660689455656815,0.5185005393220375
Frontal_Med_Orb_L,0.18393460969646946,0.13107143032437774,0.2451634249374487,0.06709497288972044,-0.12746202655793737,-0.4160206065849285,0.17861196359551887,0.20260150206649732,0.017000514597154733,1.0,0.2378462882320468,0.22671059009146455,-0.029241502373937203,-0.030455686248659703,-0.163221026512731,0.17469425334165337,0.12761667844558902,0.04672878050515339,0.08537736993602248,0.15469207303201313,0.18175301749922676,-0.03439021958701403,-0.06694799412525307,0.05028293345635492,0.15226472624095713,0.1803704643396987,-0.03671613480992806,0.09811507657671882,-0.010052214453683369,-0.12980422397010277,-0.15427908182945202,0.03983953586098517,-0.05730815373731139,0.28633080987625203,0.3354874475778095,0.23477490418083313,0.16063780631383495,-0.02314297253863998,0.09395834723584726,0.11003636247340803,-0.11913527537701543,-0.31382922930530316,-0.10706451109998642,-0.012014761295814486,0.11626790768738665,0.045464991189950926,-0.009155550654645201,0.11931155748305096,0.06324511783671599,0.08177907545729936,0.16099774011273135,0.07308307468161912,0.23153202881683937,0.19569928255996016,0.036621323111128125,0.20733201121498568,0.13877696036101073,-0.17111684002127128,0.2714633036006875,0.08718241169055484,-0.058693049378885816,0.11604551460871834,0.09613792512146319,0.3164584342729586,0.24905540838412094,0.3141313765997067,0.10669876775787358,0.24237971888126425,0.23596794479636918,0.14841289754697318
