,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Sup_L,Occipital_Mid_L,Occipital_Inf_L,Fusiform_L,Postcentral_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.3923763571272131,0.8417957616014472,0.5540867154052498,0.12364157608174024,-0.013588766290257825,0.6067943013064313,0.12683423050026696,-0.05814781139200711,-0.4125406889534359,0.0199832606280918,-0.19416023930682752,-0.37969857327847867,-0.22235523744350794,0.009890327977292997,0.4273050187550211,0.38262540488391183,0.24241522551752084,0.1576589744700804,0.1504653271134185,-0.29675382032953274,0.4794810649608398,0.40164281176852434,0.16503793468934128,0.12014439800486532,0.13676818760435555,-0.2627011836464333,0.4100673708351401,0.9371952238659944,0.8153871747157354,0.667466379803289,0.5288671927848442,0.738856320541279,0.07303168715012888,0.14969398407906312,-0.2278824778487925,-0.30876467237829847,0.45055754328927033,-0.3266879269571113,0.14966316073228458,-0.06807331194706631,-0.18397386209805766,0.13036335815366373,-0.08295761514618498,0.4493791953880686,0.31830552969540354,0.300036349904646,-0.15848014453763795,-0.014451924906173431,0.5822475332304484,0.29408662790696644,0.013985371529085891,0.4842362998269596,-0.09802880226006057,-0.28419224470230126,-0.2979570097957479,0.2790962927879401,-0.3576551244496074,0.645272727259274,0.25303948482993793,-0.07471570312197126,0.4366364935874313,-0.39592832534684247,-0.46459567768712395,0.5533845811901736,0.6103262183233412,0.03383086557278527,0.42091422535400763,0.3107860558647886,0.37095938966305364
Frontal_Sup_2_L,0.3923763571272131,1.0,0.6486941098454124,0.6003361289434712,0.8037224023060598,0.5724972647742406,0.6478385309719421,0.6133267271260857,0.6866537536652001,-0.07367284648751497,0.0906241038263386,0.0297789059786403,0.3752688310945061,0.469738390099671,0.47878616120998174,0.7953199757121918,0.7776058784457617,0.4960954217842307,0.7401984109244039,0.6994607288880044,0.4909656915610661,0.15554753422311673,-0.0700083253734928,0.013024817662634077,-0.26217568371573047,-0.23244530375044292,0.2199488346515269,0.6932464358891335,0.4123432005056952,0.2989812356505981,0.34570822182386446,0.10865596589722147,0.4656056397453785,0.7005083159383884,0.7091862562019553,0.3611545258042176,0.5135912219034415,0.6582204958444661,0.49991843643105066,0.5767649555690512,0.3741455160521818,0.4369263859771846,0.004906323515261729,-0.22040297067837683,0.4410040260685715,0.5193338825433086,0.16459195138772623,-0.053982911111649025,-0.09956968276953695,0.2914219636070323,0.5736847314577318,0.6364068654998137,0.6440785654139211,-0.06902625840270626,0.2052319226292266,0.32987140260989123,0.5512456973115313,0.22873154972887128,0.28333059807143446,-0.08554144251053251,0.47842948017744097,0.39425578696360264,0.38409232185850656,0.32373132264315635,0.386367114520333,0.0611051026540712,0.30464645282967595,0.34894427921998283,0.2875771199499285,0.3747629828008809
Frontal_Mid_2_L,0.8417957616014472,0.6486941098454124,1.0,0.7681176906973803,0.4425330117235378,0.2719321981796568,0.8157997755548778,0.3661807057756145,0.18071356840155245,-0.3711275078351422,0.0415177702322455,-0.19100238477506268,-0.22837650288159186,-0.0027505541521257925,0.21852629189374598,0.7171005487146592,0.6960504925731315,0.5134230974078335,0.4505734307216704,0.40008493298410397,-0.09528462481693115,0.21429999496046429,0.15119734682148547,0.099976619196839,-0.12721903441209492,-0.08583558977393149,-0.14172243400265075,0.5586425066180689,0.7725892027897522,0.5728918312474806,0.5303183644303832,0.27114915042058635,0.5733054124929055,0.3921832876329935,0.40491587501127807,0.0906501934930159,0.03287764254514412,0.5909621310548611,-0.0737016865517355,0.323331788313796,0.02207964587403187,0.026682361947837237,0.11390066759957782,-0.20477986565451015,0.4311696979646752,0.4352116099731326,0.1698648013143974,-0.10504641529254956,-0.028085618461674972,0.53422691209635,0.5504255619117451,0.36690931232990753,0.632308820816587,-0.09610954112028029,-0.1072318525879741,0.028482144093752108,0.4586303308475459,-0.030224363862674717,0.4878556213398123,0.035228511484697585,0.24325989635776546,0.35671279923548016,-0.16113428574836078,-0.29902456379627007,0.6650606180546632,0.569510713606455,0.17931558104638218,0.45090904203920046,0.36457405143862837,0.44389794203988653
Frontal_Inf_Oper_L,0.5540867154052498,0.6003361289434712,0.7681176906973803,1.0,0.6586991290321947,0.44693211917196696,0.7663668376990072,0.3305984789132558,0.49956854933228073,-0.1891321346818863,-0.032252654553535126,-0.1476305959505489,-0.059818888667600136,0.0903743508594611,0.22227292082850833,0.6777748604676405,0.7736865808411625,0.612480290967194,0.6076758529092133,0.5592783607117456,0.29237265797639544,0.12491935595948235,0.10111976344453927,0.3388173333333782,-0.3313958723587122,-0.3363809687926915,-0.02802346145740251,0.5524056039445479,0.4808465724710365,0.3188685503662823,0.49853658711252974,0.11928554365707152,0.3073361340495374,0.4609026361450121,0.44928995343270034,0.2008393005329681,0.40923091577946236,0.7067122621258582,0.3011511371490248,0.5495139340196593,0.2904844343057189,0.45690542634964276,0.20552439478535628,-0.2177050090577378,0.40731588243076977,0.512340590400778,0.2385823169532848,0.24495057419941882,0.14684618269851504,0.18880345839723717,0.5176421258762928,0.4954245938471735,0.4780309250614612,-0.038528481930388374,0.1499072217131029,0.28115015707611807,0.4718971398956963,0.1844431891744951,0.1989921030239091,-0.11857421478265816,0.2166615475647931,0.14434068779045758,0.01812867959857333,-0.04224851950137638,0.2645653420764255,0.17251131806847844,0.3606266811532741,0.5820281735948986,0.3604371658383674,0.43903674391770015
Frontal_Inf_Tri_L,0.12364157608174024,0.8037224023060598,0.4425330117235378,0.6586991290321947,1.0,0.7615088153700266,0.6087722599059199,0.5365731013346334,0.8197162945415281,-0.08692033426941297,-0.03955504145260714,-0.03567976470470629,0.423743347618118,0.5080609741365093,0.5178873333915556,0.6933737967797469,0.6736620222264044,0.39691854531961357,0.8117035607354272,0.8072463840238772,0.6632918394440529,-0.08174603971215232,-0.2709571821769242,-0.02924546152099316,-0.5083060323306382,-0.4414966001783671,0.4402221209741276,0.6404956448089981,0.15766020718407134,0.06135015559465033,0.3369603329445892,-0.045219286207471766,0.13243086593783807,0.6534527503373907,0.5450162482766586,0.3257629375244349,0.7968257649682089,0.7675071819901252,0.7753587961334264,0.8123248054360844,0.5941250860144986,0.7170721436186781,0.033928652998042874,-0.30273404699280365,0.20221176952527664,0.3266972471262951,0.06265088335762527,0.10976986311012228,-0.13662503238540652,0.04222040859607048,0.5253285634682376,0.7670421143451983,0.5806024109971749,-0.24605915889873806,0.20286019749630743,0.4076500376257161,0.5131607961224844,0.34200607458646426,0.020354960159808286,-0.32178567790504076,0.364685091506346,0.3135854584263759,0.4927910770106507,0.3921686378264525,0.1082532870877638,-0.19511439572650047,0.2947535441744894,0.3867309239707592,0.30795386561871047,0.46908312451823286
Frontal_Inf_Orb_2_L,-0.013588766290257825,0.5724972647742406,0.2719321981796568,0.44693211917196696,0.7615088153700266,1.0,0.47512752911491984,0.6263554249352554,0.5689879962527166,0.00970463949025545,0.1472241073001949,0.11408530596264647,0.587496117092611,0.6947667225223694,0.6555142855063827,0.5671826657808287,0.51314733232364,0.25089872734405405,0.6574198509555945,0.7390298937763339,0.4136866755066783,-0.3595701231313743,-0.517739729177624,-0.3304298139962862,-0.4775068001082074,-0.3854003046008323,0.2970509329923334,0.569358435122358,-0.017161408275283813,-0.17293233695284743,0.0808858583821383,-0.16254372443544202,-0.08865542770635644,0.6208238894034327,0.3746264043306143,0.44495552389592014,0.7308551486566621,0.48983409884972295,0.6835474515458475,0.5326309976691175,0.15653104470693235,0.5123555771789958,-0.31426165393882727,-0.48723155906072524,0.05167440399849772,0.22468951384038066,-0.29611883976214565,-0.16287917301390165,-0.35065142216288836,-0.00743008050826164,0.453745340961933,0.8088852174260114,0.5553744825106718,-0.25404068899055293,0.09702950536002677,0.4296463849692432,0.43415944550182706,0.4359519180545016,-0.17599121804051748,-0.5293185253952183,0.3198472806141285,0.223716534484202,0.5973922706117604,0.43947340835900395,0.1506625974382402,-0.087433637870994,0.06800334873470917,0.16459706513720337,0.19870610418486778,0.25411731661397424
Rolandic_Oper_L,0.6067943013064313,0.6478385309719421,0.8157997755548778,0.7663668376990072,0.6087722599059199,0.47512752911491984,1.0,0.3647247269955365,0.30157054511097675,-0.4401007595300129,-0.09233074802466934,-0.22942497026303074,-0.11225912476513762,0.10844770056823343,0.3814581448452471,0.8390391377850029,0.7035310842520953,0.5657202300248961,0.5565481855519634,0.5258534248715159,0.05223585095765015,0.14467062928108249,0.014986375510356994,0.039179188220334796,-0.3027351659248002,-0.1886125111937229,0.014971564029195819,0.6344186530048083,0.6270977430686584,0.4624735160266209,0.5419725540163608,0.300494124190294,0.47430892620387094,0.5607806645702245,0.5590801823130771,0.2076154346915928,0.31598343774046594,0.7608455287672217,0.12621506024120044,0.5602479021106348,0.17250731733609873,0.23706462011282795,0.1615262456204214,-0.23868602591269103,0.3873642666321167,0.3660006145482619,0.19819187045177555,0.04404395482636533,-0.0017135618000234567,0.5852657872578959,0.7001079771375194,0.5338620461002089,0.7608948209632398,-0.02703653107824543,0.002988337594391782,0.12170818450773072,0.6272283553942332,0.06780479666533411,0.5015584187201817,0.04245700973033276,0.2939377958067852,0.4197898530589818,-0.09084177974104807,-0.2125087566517092,0.5584330343019922,0.4298853217947282,0.25258088026785214,0.446189255885923,0.3723733165247438,0.5301806481618627
Olfactory_L,0.12683423050026696,0.6133267271260857,0.3661807057756145,0.3305984789132558,0.5365731013346334,0.6263554249352554,0.3647247269955365,1.0,0.3406322784851683,0.061160687874692345,0.4936600363262177,0.45278169474764346,0.5708697228041775,0.7722045513702601,0.6130957488821448,0.6003411310140359,0.5316423623066558,0.32211364101013956,0.6293318302391412,0.6226297773854602,0.3156046712643915,-0.15487287008844336,-0.286152319736397,-0.18652795313128392,-0.2427379534957832,-0.1453554805977727,0.15479630060062236,0.5373078722224871,0.10661797691097717,-0.036810576725753386,0.002328216943322805,-0.04333225354665281,0.10964772840914454,0.6470069927153571,0.4980353812602254,0.5226226071479612,0.3641558156072352,0.2741954748960707,0.5144289982478247,0.2567725456769908,-0.016207333423634153,0.30573949674015444,-0.21842741212768688,-0.217988013123973,0.27251112179759246,0.36806412288241286,-0.07268972775303707,-0.23150966930244568,-0.14503183665014682,0.14689163813876432,0.3923088164212289,0.621042548204698,0.4771443513790645,-0.014892609889900288,0.2846095855513721,0.548656775378603,0.4637707366731933,0.4819881628538197,-0.006889843695416034,-0.23481537538336092,0.5505705941605474,0.2362673579505033,0.5665491935845128,0.44786978053369225,0.36837732421463815,0.12942279158340952,0.12396900367292034,0.1718442576628821,0.20986096317192218,0.314308768105735
Frontal_Sup_Medial_L,-0.05814781139200711,0.6866537536652001,0.18071356840155245,0.49956854933228073,0.8197162945415281,0.5689879962527166,0.30157054511097675,0.3406322784851683,1.0,0.2569580984681606,-0.0998418684216526,-0.018843311174475574,0.5126942118515525,0.429487479106751,0.24652603546319785,0.39532649945485654,0.5091161710026295,0.32458449230396796,0.6004551371997314,0.6009547970110758,0.8187217315858409,0.06340921771380545,-0.14564200291017615,0.14595353646673137,-0.36541899554076107,-0.38161039662628665,0.3880781354394301,0.4128064210700477,0.016498523775670525,0.005283905178934724,0.25825546680873607,-0.1384060058204337,0.04362804316185595,0.4937982800653439,0.4199291870660697,0.21214647945138565,0.7357187235378717,0.6003020015203981,0.7584416467917442,0.690577110398532,0.6678661895431569,0.7619268059107813,0.05456465790726441,-0.15571855289348221,0.18813139212952393,0.3619809712652589,0.1430487906846811,0.23054842759359392,0.012046423249062055,-0.16226126588026865,0.26044360753404217,0.5585081995860844,0.32163461385779973,-0.021345507464454405,0.3298436740853043,0.3776458773153348,0.4179227028338138,0.2664129881459923,-0.10425429779953989,-0.2832132526399952,0.24640320004864746,0.11080023015986226,0.5067520712104082,0.5915135211161661,-0.25102172088756214,-0.48365562659451455,0.42005716759174255,0.2908041913260884,0.223576325622106,0.2260276153410616
Frontal_Med_Orb_L,-0.4125406889534359,-0.07367284648751497,-0.3711275078351422,-0.1891321346818863,-0.08692033426941297,0.00970463949025545,-0.4401007595300129,0.061160687874692345,0.2569580984681606,1.0,0.33825647024366995,0.4577266022483123,0.4559176985809089,0.23921218582448606,-0.1435051664684314,-0.3126162970962751,-0.09032278543080738,0.06645653431169943,-0.1705825075018879,-0.1793112471933802,0.41505660091840174,0.0274859906482096,0.11004270687685998,0.30827587970971304,0.3001648138422235,0.12138481324827856,-0.24769077840547615,-0.37881138963637917,-0.4286002681823513,-0.34514362655238845,-0.34177564262311255,-0.26973369602829794,-0.3155183939522109,0.018997068481059715,-0.06510183932558172,0.18476483439226904,0.12292506236367239,-0.33417999674834303,0.24702416365009075,-0.20815495625044542,0.06738395943322131,0.272425731817555,-0.014260944658093943,0.2436088485215276,0.007493140166590762,0.19745576818929567,0.06316549504820425,0.23132094883089463,0.3880811385728039,-0.4618225627113466,-0.3161787820805037,-0.09599610646189534,-0.45363567482982764,0.3641177384271926,0.35609740567167775,0.35343294403344344,-0.09785164518079363,0.18670928931308114,-0.45694032109731,-0.11062208613274294,0.05354746270995331,-0.4865990399555462,0.28127803276471725,0.5842205832487746,-0.47536023357726215,-0.4961183845103965,0.3220658261325085,-0.04251825325721356,-0.030630118619732912,-0.43734754636847367
