,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Supp_Motor_Area_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Mid_L,Fusiform_L,Postcentral_L,Parietal_Sup_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Paracentral_Lobule_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.5455235473219191,0.6490814454818014,0.8745694891464904,0.8297528432316941,0.5029893404686252,0.47572094835659795,0.8146816824696486,0.28858258077416293,0.6429557140138634,0.058158942000669935,0.21056369337855355,-0.14085400993821026,0.26257576698558016,0.14924367692527205,0.22069155897964676,0.5401630705122888,0.7660720828898813,0.6686752029955595,0.6828834583007228,0.47427433498259364,0.36073136526228144,0.19974687165807264,0.08340484825732242,0.433755147307478,-0.11921812469108889,0.465928296923779,0.9370430506432531,0.33914887194665094,0.5279204167564537,0.7124772812465306,0.12886442997246678,0.4782107057339942,0.8755432897805281,0.7513943076967239,0.687535585990221,0.4019306763369254,0.5391435802909059,0.671762405332683,-0.04027285960094382,0.3671079465008426,-0.2071933900118475,0.5084518610134439,-0.15968663301782454,0.03729872556142097,0.38140253646773015,0.32251026015681394,0.12169918984597335,0.028922915711122484,0.04952832180486747,0.6623059169409188,0.4075047027214349,0.6467683457483143,0.6996279977597198,0.5450319393223233,0.5574830168939341,0.6176486884178932,0.39330076035426326,0.5171669328185025,0.5806999103329801,0.8032220365838569,0.5449490614947433,0.3047432981597178,0.25005286710523933,0.31860353845615924,0.5495899007080138,0.15378775371267456,0.07669595485255816,0.5357155902929869,0.5028933867928523,-0.029271233165055727
Frontal_Sup_2_L,0.5455235473219191,1.0,0.9172510275393216,0.4730365062306009,0.7049488526745914,0.8665103506242322,0.31839893618615,0.6817305578951589,0.6412039890781976,0.941574264793004,-0.3816172048922104,0.6219418516242211,-0.07322665895998577,0.6554298027052735,0.5288428995930873,0.6952297070861782,0.30400333048358763,0.7284428039715584,0.34691247322708707,0.6092271687997068,0.6924430973392303,0.7459005102296958,-0.3696782743363708,-0.45817731671953277,-0.3107785180651585,-0.17534124995205794,0.14673317353078935,0.5247960538244124,0.2502606588626913,0.23276756742882782,0.20696598449017076,-0.326541013224016,0.24324309016961562,0.40044303565842065,0.5814810682737698,0.8106141235916707,0.6675935058519672,0.30352378760193705,0.3863402300342776,-0.4664554391860582,-0.20592082842437276,0.26196358807266357,0.5356432385975184,-0.584877580428977,0.22541896539834191,0.8228673498518452,-0.1806042627242405,-0.5242444855362399,-0.29228225911648636,-0.632873794266071,0.24777625716116666,0.6282798519002688,0.6129882886927535,0.4290749366248736,0.5618771615080943,0.3879653565066298,0.2730017066547733,0.23955565275794555,0.23127525063305063,0.5665119373685606,0.5095860534767924,0.4879188414764689,-0.3444174373729919,0.4908444281368368,0.7258142721506234,0.7801199509340885,-0.04026662259559686,-0.5469612228510775,0.5745899509161817,0.8103477589788364,0.06167981826856313
Frontal_Mid_2_L,0.6490814454818014,0.9172510275393216,1.0,0.6130856846522411,0.7967330705494405,0.8964103865211194,0.2559426425627221,0.7235682431587268,0.7263380120603328,0.8850442752456278,-0.3026728262384389,0.6737416127739722,-0.16687919165389092,0.7150701160880307,0.4052707677829613,0.7020189669880763,0.23962462578493202,0.7275219594059689,0.4106924931035114,0.6307722003843718,0.7796952838513251,0.8199803239474857,-0.3629247498731798,-0.4585376722455715,-0.19089768056260822,-0.26988145073877656,0.22222387280727124,0.6172319742704159,0.2969115800808677,0.2788610161786581,0.3285901193614102,-0.3015637292730497,0.32555897908922476,0.4658949511637688,0.718377471790273,0.9021112506352822,0.7052845875501299,0.2997044793121064,0.48696298215378725,-0.5411454970020485,-0.07663309377115339,0.13476857446732424,0.6168160601897777,-0.6424250703482912,0.14251810222875752,0.8645576518720353,-0.16838787617711912,-0.49593597389292127,-0.4388951518734908,-0.6103276784617169,0.29019779663489326,0.7111794849196621,0.6459563298016083,0.5651591749012291,0.6399599088063649,0.3510287605514118,0.3077607126964555,0.31297482797607007,0.3771249781654748,0.7033271431235752,0.5456426009438919,0.45598976381291,-0.31216854630441143,0.4093290911264002,0.7588337918690314,0.7679234750047248,-0.04258838649334872,-0.5286005299165192,0.5957141048120291,0.8187331374615976,-0.07363557092817317
Frontal_Inf_Oper_L,0.8745694891464904,0.4730365062306009,0.6130856846522411,1.0,0.882697143795043,0.4784900383099412,0.4161530738993406,0.7765522447579193,0.33558578034280556,0.5885755338349543,0.022479779930246958,0.1580186898304223,-0.12067889789040238,0.1872561166362815,0.05951067259289223,0.15763197056889192,0.5087958008599389,0.7068790036964827,0.6304877033862472,0.5912392833348448,0.4471566873820695,0.40516157098984323,0.2222511857287319,0.13130608913777114,0.3977134179685396,-0.0012520504135472175,0.4460445740636945,0.8116152525581066,0.3960853928944155,0.5877497236884475,0.7637745380223494,0.25126679019882325,0.511233157109951,0.7883672843787118,0.7910170212016897,0.6501892065198124,0.46464185493700483,0.5756227764034125,0.6068530425172584,-0.01714910674501152,0.3679347033742874,-0.24850479973142567,0.45939903250554426,-0.09039738483974522,-0.030779229100835265,0.3274945257511422,0.31328702239055106,0.10690114482360191,0.04631934827474721,0.021658777220703928,0.6480121642415796,0.3861588510715286,0.6750893945806876,0.684435865855161,0.3974312380306414,0.5385218742416963,0.5698637546400392,0.3305965363813485,0.4016435290408529,0.600488730813578,0.7057036689009516,0.40746643220903683,0.2607607887421058,0.1583949853948397,0.2847089249737594,0.501824257826786,0.21718400726046092,0.06038469486441734,0.5975029931721543,0.5014645727747301,0.06355625481166596
Frontal_Inf_Tri_L,0.8297528432316941,0.7049488526745914,0.7967330705494405,0.882697143795043,1.0,0.7328298790394603,0.498622233349764,0.807012364526731,0.47767902715262867,0.8238263991523899,-0.08454140043004807,0.35161514010717615,-0.17169612641913262,0.46544983307772003,0.27422781330443574,0.4572964032610905,0.5586229791176551,0.7739761787583014,0.5518388572962056,0.657646997978387,0.5650248131280822,0.5959492737253506,0.015929175258868652,-0.10081391156092197,0.17336819577460022,-0.08023327002461066,0.40156660984086334,0.7906580493163826,0.34835669895109245,0.5097501466243012,0.6602518608583314,0.06432811688460223,0.4242012025964497,0.7175937315811867,0.7838953213740179,0.8229377681973573,0.5650970914825939,0.5267325825057192,0.621388272020778,-0.12160408382543904,0.22214633723675256,-0.1971606359021787,0.578691277195513,-0.3088649605636453,0.006573600657070735,0.5098045351863192,0.1650930002110663,-0.10662395867470156,-0.10576043861337352,-0.21773199676924573,0.5802206126640378,0.5175153752411114,0.7587323907799336,0.64868738968332,0.4441676670781844,0.5699176346371745,0.5419748826403843,0.2746200991297415,0.3767370270083375,0.6610008237186112,0.7403297913800627,0.4802613425122621,0.06447426649746747,0.3996920665222841,0.5312935659514861,0.6799526971275152,0.18103879467443915,-0.15390074604177076,0.6558124205061162,0.6666752163724755,0.10367170059332309
Frontal_Inf_Orb_2_L,0.5029893404686252,0.8665103506242322,0.8964103865211194,0.4784900383099412,0.7328298790394603,1.0,0.2973638971818183,0.5660001129941725,0.7192662938285119,0.851771145914555,-0.36584466068672494,0.6877722672825201,-0.12126475104430397,0.8084589764818033,0.5295664118182323,0.8426163362351724,0.19679283021386626,0.557709178657472,0.2636998844509201,0.46568563156272175,0.6576502611524543,0.8216383251266673,-0.5073110739588871,-0.6003742266918052,-0.36962984161804474,-0.34244317031210864,0.10534688768444664,0.4450137123225477,0.08597694298879396,0.08995881449730456,0.18980317302589347,-0.42697001882239677,0.11088592443596905,0.3073518572301546,0.5436659135554076,0.8689854854156656,0.6199081099964826,0.11728290789923199,0.38446828895138435,-0.5298643665679503,-0.19472951089567314,0.10352041890635909,0.6009754045422906,-0.7186791820001202,0.08293304585764356,0.8235899257222357,-0.3319606079985515,-0.6007416526378105,-0.5186222170598762,-0.7137632136213145,0.10787458549959919,0.6413806064964945,0.5299895827221643,0.4097051046200432,0.4656348420215726,0.20592348427743398,0.1835754996671294,0.108371875731654,0.21387190296243366,0.5622475121226074,0.4278426932972966,0.36680834054983447,-0.417176740396762,0.38392492162182307,0.8209063671472177,0.6354345471900199,-0.14805939817381367,-0.6119980811886916,0.594077007315602,0.7862988722119497,-0.08136421043935878
Rolandic_Oper_L,0.47572094835659795,0.31839893618615,0.2559426425627221,0.4161530738993406,0.498622233349764,0.2973638971818183,1.0,0.4387360833080751,0.040398568410603464,0.4111383587616568,0.11979608317007125,-0.15054820627567672,0.07823972150255196,0.22240878436738962,0.41003473016573144,0.20320249644570598,0.7618335732936896,0.48623357925889993,0.4017119740134129,0.5300170842178922,0.21516001875036295,0.030779171939498806,0.3677304573153557,0.2470486072298169,0.36710203795494517,0.20461680239539837,0.543725743466825,0.5800098649806553,0.2616552703981533,0.48180981949257734,0.5805884044479576,0.2819049943711603,0.29596946636518157,0.5624209608283457,0.3875561786917322,0.4448487380774508,0.15363762797239866,0.56840997623264,0.6482634002588417,0.4779010496804771,0.4952318517060415,-0.1843800439704681,0.3536481116403183,0.09498068320419069,-0.052037842216123495,0.030080354611575672,0.4906557616465266,0.2920108624365075,0.2301211542999956,0.20176678023147032,0.4914017206981298,-0.012774966632192226,0.5712356897250054,0.36112526450180377,0.15077004257875243,0.5731556226384931,0.5053857920336066,0.21478312034926259,0.14214264029233226,0.16304422247956327,0.5310010117932491,0.4165629550134912,0.2733823697608831,0.49787816859089834,0.05934583830384087,0.3675145124487896,0.45085570619198045,0.2247211562592574,0.3096924498530098,0.2228428383544422,0.2165875883580171
Supp_Motor_Area_L,0.8146816824696486,0.6817305578951589,0.7235682431587268,0.7765522447579193,0.807012364526731,0.5660001129941725,0.4387360833080751,1.0,0.2821821999261904,0.7556678508107871,-0.07273486357719312,0.18711565443378467,-0.16983710720247697,0.24756582487330112,0.1486232629370642,0.26311482054180574,0.529246281558916,0.8523952540738812,0.6816024116378382,0.619132017282918,0.4314666614125216,0.43393508586696616,0.16356915487665857,0.0800055217334054,0.23194926022442144,0.10783939796406845,0.33432288873888877,0.7941581345042135,0.5236891970695953,0.6976994004714806,0.6994548372223441,0.20946192485991955,0.5878414235109797,0.8193583925179659,0.7662401410096074,0.6712523121220368,0.4442908072711226,0.5579799715950698,0.5471697118483764,-0.0742234120201873,0.2152652091272232,-0.11595329528343427,0.4528001049632736,-0.1973181393008743,0.09648579042487752,0.43715274025864503,0.24645495061293538,-0.028786765088175376,0.06389414806831328,-0.1650891681673496,0.6119362697020099,0.37670751494298543,0.692179832265737,0.6875967832913326,0.4837841784997931,0.5906997979112399,0.5070137969392519,0.314867760188172,0.3682410483239125,0.6275723397565642,0.7647408986133521,0.4951379812329302,0.12439128009378662,0.31399778589461275,0.3089040196032811,0.6840782995439689,0.1947711781511587,-0.11415591353898151,0.5435953145657131,0.6181002452955263,0.17119996788982078
Olfactory_L,0.28858258077416293,0.6412039890781976,0.7263380120603328,0.33558578034280556,0.47767902715262867,0.7192662938285119,0.040398568410603464,0.2821821999261904,1.0,0.5602573938219974,-0.3476071747579735,0.7197449074923266,-0.044155018677923825,0.7000413294264428,0.4033425085918405,0.6623937549279485,-0.15855594387691777,0.27555225744816986,0.14583741632827538,0.37735468123323085,0.7621856326095847,0.8662449688822624,-0.5715886574423593,-0.5341935492399483,-0.365570349618974,-0.4620559399107988,0.04662034354059711,0.22730228645193729,0.023013145584219,-0.08695785732244402,-0.04341977372569668,-0.4782220619949819,0.0300598257532989,0.07126970797455834,0.4247791973611551,0.6668854547772938,0.7646084475945871,-0.043545856447517066,0.2560516357228422,-0.6495310728532561,-0.2555936296966392,0.2172830637871789,0.462094984687017,-0.6098819811407542,0.10009878480503029,0.7779890701718498,-0.3586452419770585,-0.6094464893895759,-0.5827864697607151,-0.6112613836275346,-0.0450146989605017,0.7324664328493735,0.3708036749979328,0.22453819378682122,0.4868734143281949,0.014258265240930304,0.09618647125923627,0.21736540626003345,0.23508648676092983,0.5052310375690426,0.16564045935698837,0.22249427682689366,-0.48927693018273644,0.15733682143521854,0.7982215297183712,0.4433148605808252,-0.07220194914232181,-0.5849375079823083,0.491289204766093,0.6889774511893965,-0.31888919171371616
Frontal_Sup_Medial_L,0.6429557140138634,0.941574264793004,0.8850442752456278,0.5885755338349543,0.8238263991523899,0.851771145914555,0.4111383587616568,0.7556678508107871,0.5602573938219974,1.0,-0.2882913044966282,0.5407227960146966,-0.10626692258669783,0.621425457927638,0.49537807202299533,0.6649576459252747,0.4393181254783511,0.793298795457482,0.40908617679108505,0.6236093002971496,0.6170737542389426,0.6876498824066782,-0.2383961028819088,-0.3243670141464002,-0.19148147019525605,-0.10068436906346918,0.19871087692814682,0.6178148200407102,0.29003742293053986,0.3691019732044437,0.3766321392012658,-0.18451641333673635,0.2938367583856345,0.5285472611336227,0.633124270744954,0.823169191358301,0.6034013504276156,0.40431451319218553,0.4414997337712238,-0.32320175973604187,-0.10639445064895087,0.09680681238583595,0.5456647633904121,-0.4955515568280588,0.23776516628833988,0.7179287223222637,-0.074852747391968,-0.4111760181495326,-0.1811413175012771,-0.5305557423742568,0.39190969313773577,0.5837878517145813,0.6789640986136615,0.49503773242602306,0.5076511898804276,0.4875753501182203,0.3847277256766862,0.21529677744336914,0.2556840353355556,0.6027323191684437,0.6333269070832853,0.521470518593582,-0.2380763349483256,0.5395521541692049,0.6906440202234124,0.8031335034922957,0.029981181029508325,-0.4235360548903807,0.6098969464790713,0.7705204576217389,0.12409850441693988
