,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Supp_Motor_Area_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Mid_L,Fusiform_L,Postcentral_L,Parietal_Sup_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Paracentral_Lobule_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.42220599120167773,0.795989079986131,0.4085038625469958,0.30680619168307505,0.14133178316641423,0.1417451794149529,0.8777601056019506,-0.00676531826986419,0.39859789971502385,-0.281380354257573,-0.28360488256601046,-0.0832889899383524,-0.15219045728994404,-0.09649411856216658,-0.006872831945732754,0.18585832658705184,0.7005544816668609,0.5886486739686153,0.7749614175646179,0.5768699788614513,0.17278383005986056,0.732256695153607,0.15150194407602718,0.47113692351269737,0.09143271812360743,0.5620117523884006,0.8739267470678694,0.6126792161613221,0.6872074936064473,0.5885908242055492,0.41456437833770193,0.7714168507066655,0.833931052626042,0.5548222890224975,0.5791899271733718,0.5572865717459528,0.29387900019814567,0.08024331810949802,0.02683064854388209,0.0028097959455230656,0.17590560665218988,0.3223820321650875,-0.27364317676177996,0.1360734211858378,0.41889133337174983,0.7982089034305071,0.42762775079340665,0.4736035199868293,0.23594840986557178,0.4162785837344547,0.5593895077220802,0.5720235152025612,0.5101445459807411,0.2833647460533257,0.567987622089944,0.47980810925629924,0.5354652778203911,0.587619365997712,0.44518144282515343,0.42430818838054624,0.45592476067152526,0.19782549543943817,-0.3003236840524585,-0.25002274346364894,0.4081329923734298,0.33243159993991356,0.2147556760926263,0.1270624208643099,0.18597703716454772,0.13733543209205185
Frontal_Sup_2_L,0.42220599120167773,1.0,0.40507813215692834,0.7496401128592035,0.777704543173642,0.5615952787151323,0.7876328170950088,0.5145614143345719,0.19542542701427693,0.8868032474474423,0.5927765640470477,0.49523164239695117,0.39567966329558,0.36405364396584283,0.2846717933223692,0.5859945503420321,0.8367585236826869,0.5551679866594658,0.1558143717831164,0.5961250153191049,0.753065395146987,0.2779447987149674,0.2620658653892717,0.1815775538889306,0.460465132694585,0.12736040197076223,0.4077807246609323,0.287245842252891,-0.060822222137098564,0.1762276409225571,0.32777795044815117,0.10106309157182246,0.02630016554570236,-0.018730762274842966,0.4256513758436118,0.45937318171030483,0.26241994844614136,0.4462992340527215,0.6824502226878539,0.21141791207528315,0.40774402477524724,-0.007809520165889818,0.3024082409559699,0.38324755287287915,0.05719572100257807,0.47603793594951593,0.3531502986042,0.2663419880411552,0.39817607233124264,0.15351246841640312,0.3891018451157568,0.06705254909874904,0.16362683206732026,0.2604979674292375,0.4754622173651909,0.41281680826972894,0.1390985774807492,0.510748709273388,0.08297552349844464,0.017057144182290516,0.16574147217125243,0.04814071338615543,-0.02903525561751484,0.5373508862765269,0.5028639835027143,0.5776480683941023,0.08713185617362451,0.26240168461935376,0.3059624189281242,0.4593208036423863,0.141670595378814
Frontal_Mid_2_L,0.795989079986131,0.40507813215692834,1.0,0.30603179385573975,0.2576729107968874,0.34187920457860704,0.20539788629715167,0.6761532459849505,-0.05878324901439289,0.42645180426729307,-0.281875176791594,-0.2034225292132733,-0.04243472807926477,-0.2032832046385022,0.03543044912693194,-0.02704889475376665,0.18026091560900429,0.5417713037662407,0.4122915733823229,0.6468239563688637,0.5642248339914854,0.09616412122438303,0.5083106915158531,-0.0035305341043612775,0.27339517383307926,-0.10432370709769792,0.2467133832817839,0.6561686663441715,0.3667012106739428,0.43943488785339196,0.31338254992672643,0.14694772357121608,0.47734747764192575,0.570724873423813,0.6174927580921019,0.5679625807215791,0.41120048099760426,0.16592735941326006,0.025081747987662432,-0.16332223293627945,-0.2093240651014103,0.05372310020279491,0.020361761114188998,-0.3561408950911564,0.020267395644350514,0.23673491394572838,0.5313023600402494,0.13888903492200994,0.4757565177165733,0.23498473607471995,0.2646090238781321,0.6361804435642262,0.44669085887359056,0.33448447773827994,0.17099516798675843,0.5889778533584273,0.2887763522577729,0.3521359292299426,0.5457541332683834,0.19891800680368024,0.3445877988140021,0.1881790403834073,0.10238665628785662,-0.24695103318519307,-0.031875883032921444,0.3334583308910346,0.3314194273385839,0.2678369009730824,0.028183286852692405,0.2173825319544054,-0.09954610109390821
Frontal_Inf_Oper_L,0.4085038625469958,0.7496401128592035,0.30603179385573975,1.0,0.8964749875240458,0.2824585047443746,0.7681954175039384,0.516427155049953,0.3170304974363413,0.6984366178971322,0.5369934629553564,0.5117828209577797,0.43629307735855827,0.2511414227628289,0.41765291133318627,0.45947802579846414,0.7911757068568626,0.5788373168326575,0.22552587432835058,0.5640233811348012,0.6166903575023533,0.4804964441185867,0.24426651612809563,0.1001487875909215,0.3893234664064636,0.21874381465932982,0.4830122105334352,0.3535601208510987,0.00684199505619876,0.2797501595606236,0.6145527630119152,0.3418113200361261,0.1684872941089685,0.10384076502154309,0.5293824967985166,0.43069077794764427,0.2592885216636786,0.6013935098320949,0.7923166287594678,0.06557983700575923,0.5687382506639453,-0.16451142016406425,0.4500718418655618,0.41336598810306774,0.017396072249346545,0.5790195285929063,0.4078981654703329,0.29788988416328827,0.13567366042914297,-0.016454410939678865,0.271706242923184,0.20062911684980086,0.4207931978090403,0.25850886900977493,0.5408234252834447,0.45709838834435285,0.3580349419095273,0.5689430010633927,0.08947707465178435,0.10622927345660398,0.39245995473433487,0.22998257506073574,0.02784928141118254,0.42609280772873126,0.472091167783141,0.7416156701616448,0.12492946695228349,0.3028593130533085,0.4901699943376336,0.5887829482626185,0.3249717308821109
Frontal_Inf_Tri_L,0.30680619168307505,0.777704543173642,0.2576729107968874,0.8964749875240458,1.0,0.3500335365001305,0.8366604637020119,0.48003215663573107,0.2102365808349754,0.6807829803543752,0.6215825578361274,0.5614638083605883,0.447049472978274,0.23148672596699973,0.323459675349272,0.5154707016690248,0.8315154177332241,0.5297005246475003,0.1178920014629465,0.4742273097527774,0.5751119159904059,0.27178666817275976,0.22168000492098283,0.1953388412311176,0.4307494506095927,0.2493776638518315,0.4376307474702343,0.24709492118631912,-0.05092444252969882,0.20641970542196084,0.5702541607048653,0.3044177525750011,0.06523930400214607,-0.01553750477562547,0.3735315505390055,0.3700518879084102,0.15335221129350468,0.5738258721958863,0.8354201272712651,0.05155340538094919,0.6134403942319311,-0.010954430742126991,0.4372783651308536,0.4938690883670147,0.13716230638333704,0.5057222617093137,0.3376775763820557,0.32898469606496694,0.23386016263013668,0.029496108632888905,0.29957709908064806,0.06768023402556843,0.2568247486927074,0.2515171101883995,0.6023458274515416,0.3480343175218887,0.2719683608841298,0.5765471040317989,0.0231664086666927,0.016277820421798955,0.3647673991708137,0.15218204095603585,0.10535019785463806,0.5496157802870959,0.5533118430951985,0.602894702760951,0.007373258598006979,0.22633018034885918,0.5011494503070125,0.626972193185394,0.2342946562950969
Frontal_Inf_Orb_2_L,0.14133178316641423,0.5615952787151323,0.34187920457860704,0.2824585047443746,0.3500335365001305,1.0,0.48482221246605756,0.12419570260700145,-0.15750236742917426,0.5225230048583465,0.21487771056913577,0.23372147040950747,0.28645859154057685,0.14931182752871996,0.2980544708367414,0.4582230585803457,0.4747993724272741,0.2529348298923988,-0.11948576005195033,0.1744326435644351,0.27862835181043527,-0.0646089609257091,0.19435679722159366,0.26237143895953696,0.40042955362359783,-0.02060470194891443,-0.06808914750303317,0.020491939225392376,-0.14105244067741873,-0.07067381818787395,-0.12105741458727985,-0.11184934317071231,-0.20170784811272355,-0.22122330685486447,0.18713898110295046,0.1906367792240513,0.04178874960563127,0.15704032985656838,0.24754658064843177,0.038515584118388,-0.00955166619658442,-0.04114787592130767,-0.3002961944106353,0.19157505902903466,0.07416004667601986,-0.09045198020836294,-0.0005876715029777793,0.1007066622957692,0.3651452331685385,0.3454876501459783,0.06860000540846166,-0.06823352482498594,-0.1545721286923797,0.18034789508546165,0.07497781630219227,0.11900945411310015,-0.19997542678349597,0.17119337697143353,0.004381900048465993,-0.04764766832879877,-0.11705946744558408,-0.26369018771614644,0.01005435994406393,0.2994200999569687,0.25894778110847655,0.23858910611463965,0.08941256018103151,0.25436126664421815,0.013563291397277343,0.15960720767291064,-0.06406223068629575
Rolandic_Oper_L,0.1417451794149529,0.7876328170950088,0.20539788629715167,0.7681954175039384,0.8366604637020119,0.48482221246605756,1.0,0.27072700615299916,0.20524297483421594,0.6762954103823318,0.6960830989087264,0.6593536636364552,0.5039128345808431,0.35295748644746644,0.4403355546773756,0.599805163479046,0.8922163624404024,0.4321687279352018,0.008469867690127707,0.40238181568892273,0.5942042036677447,0.2775714937809687,0.08042329870599667,0.10988441332021112,0.3554487482427142,0.13268122437965596,0.3249872766551727,-0.03494576394995982,-0.32731785658432216,-0.10173960265982765,0.274183441419167,0.032495665268230986,-0.17322198023255833,-0.21148194852907434,0.32810940000995525,0.30152555692992317,0.03857176821461726,0.6143870755562476,0.8744066155368542,0.09950108136193714,0.5442323589560819,-0.1338524266719706,0.3249534347946495,0.6059981156529748,0.09607069979672682,0.4514290122546924,0.18970877017499285,0.2437276070270512,0.15789389284301564,0.058915882052453766,0.25802471833421436,-0.008800410957390991,0.13109498456359953,0.16251302158109135,0.5109023474735102,0.3113770425051834,0.1619831823918294,0.4574608316988591,-0.1162453793637637,-0.08149543757868669,0.21857518455666963,-0.00705460712139727,0.04686887482071527,0.6287589956542298,0.6539774218266318,0.5733882573025021,-0.06339629365199018,0.2422379969117174,0.45355446686379564,0.6147225069569721,0.18955568585330382
Supp_Motor_Area_L,0.8777601056019506,0.5145614143345719,0.6761532459849505,0.516427155049953,0.48003215663573107,0.12419570260700145,0.27072700615299916,1.0,0.06922929304743454,0.48054885625748966,-0.08185654157606877,-0.09326531922609285,-0.007369554745251125,-0.09579249442301342,-0.1418160856395436,0.10726674304150596,0.3109797668435432,0.7629923961015096,0.6296702245634773,0.7350938162679056,0.6015573300873538,0.1446944357640028,0.6943846500366614,0.258668403885002,0.5233395227948754,0.25539626639545976,0.642555278134358,0.8514384505727739,0.5963762233939247,0.7392439913346613,0.7170011185286008,0.5587921376742507,0.7200285222630705,0.7022037103244921,0.4337747400544327,0.5736986077247108,0.4274555470333131,0.4153772932238997,0.27799791054426864,0.006884901311251161,0.2162960911271641,0.27169042843714364,0.47115437676592875,-0.08352766395961522,0.2630100865623627,0.5319486093918411,0.8098010287849354,0.4583129164467809,0.5140335378298865,0.12400010098540441,0.5282273655044463,0.4023209058242307,0.5125232482613683,0.47396905614433577,0.4384331755465203,0.49068754635200784,0.438644574802019,0.6437168908470373,0.508954324422589,0.35555044047116424,0.5005393828430652,0.5226355187996309,0.2079041870033214,-0.10666546459957378,-0.13366060465779064,0.4428351415003125,0.2162980391601842,0.1265443358924827,0.2545752388745346,0.25744188356069275,0.15613498796546058
Olfactory_L,-0.00676531826986419,0.19542542701427693,-0.05878324901439289,0.3170304974363413,0.2102365808349754,-0.15750236742917426,0.20524297483421594,0.06922929304743454,1.0,0.1235759847751613,0.24157761494772967,0.29926183326405015,0.11833311502382808,0.12190741998438645,0.06270702452885642,0.1826866237304264,0.27812161487722664,0.0546014911033506,0.0951316297493459,0.23760296383279572,0.4088377586174165,0.5658989979703437,-0.22920585870284801,-0.38134316041210425,-0.25621083709732895,-0.1431834297127631,0.14068175928377855,-0.022934629053457157,-0.22806917527656193,-0.09791051348380503,0.1155604509933792,-0.07308920446540955,-0.08804248830682089,-0.10030125093000054,0.25428182380198455,0.37142370576992145,0.04406125408514822,0.2626126296681207,0.3068167817174855,-0.09677696344444858,0.15951453087352355,-0.25354775310899563,0.2857874543654805,0.033592015539031655,-0.23968465199903832,0.4707038207665371,0.08888314729024163,-0.2580491921600092,-0.1098897238017473,-0.5074148906054275,-0.15312618887193413,0.17726481943876501,0.3423763353624858,-0.20947288269437436,0.0355962993818628,0.30624741879614326,0.1724014154816715,0.13988722181911684,0.017108715158681575,-0.16449715869959583,0.18402326177765702,0.014013936963844951,-0.4391155430433193,0.09643512905082013,0.25360553457018453,0.20216333148571164,0.3452966983054725,-0.09899565067050559,0.11890984815371823,0.11314391212254997,-0.007313416186350106
Frontal_Sup_Medial_L,0.39859789971502385,0.8868032474474423,0.42645180426729307,0.6984366178971322,0.6807829803543752,0.5225230048583465,0.6762954103823318,0.48054885625748966,0.1235759847751613,1.0,0.5082076315497102,0.3652852235675001,0.24554398424042495,0.23698085959452178,0.2325265638166082,0.5641827941052834,0.6970206501019091,0.48878424243401325,0.13894711482748598,0.4830004300878358,0.7056358178870484,0.15826333755372715,0.1586576030551635,0.011856277950942412,0.29118037052505485,-0.018963932144967596,0.21416969259598237,0.27986864397431777,-0.14005792243445214,0.13970136733905641,0.2566267600173311,0.007684551483496146,-0.046881336988853155,-0.035194551349549595,0.4480281561092972,0.41763969761288045,0.20725385151110232,0.27670453974087666,0.5315989791269341,0.12703577303771227,0.2239014797531807,0.03202701607897529,0.15361519289865347,0.21659323333056804,-0.02247519291393697,0.36938837656009643,0.2446031474453015,0.12337475702518835,0.312716725010089,0.15287251094655827,0.3930336627709066,0.1188735826385371,0.10685192503193973,0.08467744567569475,0.37626593091889843,0.4693171538318264,0.023725666810868493,0.3756219541021486,0.05743534473271625,-0.14814004197695518,0.07653608499449147,-0.05871619266366012,-0.10635099057581417,0.44563845996162377,0.5386717431812622,0.5338068455695029,0.049008802424839015,0.26842180731572185,0.13106040919249304,0.4027155854905333,-0.06731393812858427
