,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Supp_Motor_Area_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Mid_L,Fusiform_L,Postcentral_L,Parietal_Sup_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Paracentral_Lobule_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.3352064439505244,0.8072433108018708,0.7344557903327157,0.47072863157631517,-0.12477361441511453,0.14517830069562035,0.7137912599645974,0.16330990901985906,0.3039823190752733,0.43562334740404,0.2707224482124621,0.09624108093773058,-0.09290940831017737,0.3343723309946345,-0.12679985910574768,0.108604313547502,0.6410648258574142,0.6812316033835861,0.24512386058147234,0.231816039830812,-0.03781520217393156,0.531484097629163,0.3646798096850979,0.6023267901661212,0.10907815920806888,0.0977461040325524,0.9186779820395742,0.5787499098795199,0.7474495121635005,0.6290934252101958,0.3964244793613529,0.7205506803003289,0.8548016200768535,0.4136968148573677,-0.03362686761360242,0.12351692190352306,0.354704525047424,0.3089536060508295,0.28356062707151525,0.2642326763875696,0.22961344963941935,-0.029162336493852678,0.12468341916893524,0.196811600152897,0.6082223198218975,0.589949483671558,0.17397490048432815,0.17048382997317077,0.22605274580940427,0.46459112780209244,0.5605348688730412,0.5500457914770613,0.49259909866718316,0.3920904552185384,0.4433073410870783,0.3360698605458761,0.2869542853318527,0.3075853335018945,0.5497013298099175,0.5364432906188343,0.42698796191908917,0.32630272441935804,-0.3473111126900184,0.16122399798923262,0.2570790581873638,0.07102848014011015,0.0013816868585256913,0.09226033875698678,0.17988772402051054,0.3180305966343909
Frontal_Sup_2_L,0.3352064439505244,1.0,0.6098669660646191,0.5732329330764598,0.7270534793469874,0.6279792039019819,0.6412120842545412,0.5085564945237332,-0.10521078899044504,0.878928315800656,-0.09708328685226189,-0.08193201808796467,-0.10046324845656807,0.30485955863819114,-0.06125428533121612,0.5141746159452304,0.7447719314738048,0.5313211449864838,0.21681728658939914,0.47491759662840066,0.40097785823186455,0.2918278109861819,-0.11884455247879035,0.13762019848274876,0.00033649472999556417,0.03945279949897281,0.40684219577992997,0.4570806906640715,0.30912552998143905,0.40036966989055506,0.39344876795660016,0.1239593485461822,0.3157295714105865,0.3149850427778102,0.5216805340997857,0.4498150166796037,0.3509052338468835,0.48711580642924274,0.3630168957431483,0.14274954146025845,0.06778170315260464,-0.09707141046163369,0.3024826236382054,0.0637184259572503,-0.13398553326046894,0.40225263506720765,0.2244053041869014,0.23344371032790784,0.09003793242432731,0.28278981052047103,0.3708974228133936,0.3965764560528703,0.48230377189134055,0.502824211614756,0.41463129398554066,0.45111501193218745,0.4696531032061311,0.5023025403679359,0.34314060898188353,0.2953993818352534,0.5163079991892014,0.364510556496462,0.42596369436237325,-0.05271581659323422,0.4199039806653652,0.8122470972547353,0.005334176916914,0.2969098247058554,0.03091689138247815,0.39919932742845926,0.3927899962469181
Frontal_Mid_2_L,0.8072433108018708,0.6098669660646191,1.0,0.7481938677056045,0.6776311688839973,0.16312626385708834,0.43480540799575773,0.7804294064637023,0.17217527916046185,0.5842199796390616,0.3565536007990558,0.167785481504027,0.17492080258122056,0.06023597609431239,0.24979639483413238,0.07777582199654832,0.3787602945199801,0.8161211858929657,0.5646985552142898,0.4401009077798635,0.3337034214950153,0.012355634124042376,0.2209520319879766,0.15920607641374526,0.49220593130077533,-0.07867135660384338,0.25067426712178287,0.8861677408581,0.526480259432168,0.739552793300583,0.6903691392433914,0.2514501901507533,0.6089106820977491,0.69504268617802,0.6736788385473265,0.22575671209172957,0.2846927392259212,0.5491202511822036,0.43040397779426437,0.2574624739698545,0.16952670345331447,0.09268398330158002,0.02126879026932298,0.16544885668492265,0.05754433381935322,0.6045447940209712,0.5102195401486445,0.30021735103107045,0.33418605662695366,0.4887914721731208,0.45858076613006643,0.665095663045431,0.7225424536988251,0.6083057112369729,0.40157448694535053,0.5906739333586469,0.5418299345197487,0.4760302262961433,0.37736834077493153,0.5400276256438348,0.6305619611208749,0.546291115692674,0.4021516139707244,-0.2263674950765078,0.3080978526356515,0.48944836392021257,0.1855880243022533,0.210102579401452,0.04299737927281318,0.28563630317202654,0.48423419614150803
Frontal_Inf_Oper_L,0.7344557903327157,0.5732329330764598,0.7481938677056045,1.0,0.6859319476851357,0.18047033658232325,0.37519253496401433,0.5709496115455592,0.21711705967054357,0.5885591849104744,0.292945718582543,0.05693918176164728,0.01372938865030513,0.13057139150952365,0.3622185534483515,0.2927770500509616,0.5099507886642223,0.6601123194689444,0.6000845214743045,0.20172780453618175,0.1548464376410029,-0.11211096421075366,0.38741235414726116,0.42553178325774044,0.4690541015189586,0.2413449058944855,0.1923075522732491,0.7783770453599423,0.48068488366676476,0.7547941227837948,0.7344620623094898,0.5494908230858881,0.6233167737444787,0.704065436830946,0.4509790118278497,0.31318496899940806,0.07604200065007194,0.44200448830477945,0.5652350782528418,0.3547026524539939,0.43748056962632215,0.22620767459843213,0.10995375189543834,0.35067441912714425,0.130907946469844,0.6653999670940299,0.5851951918537848,0.1504794591172926,0.2675998855466047,0.3000704802953518,0.43744383241515944,0.4946394200076671,0.49931724796986815,0.5387363199118043,0.41041775742624814,0.34572600585377866,0.28997766700822175,0.3028077659745148,0.48072786095635706,0.5275700291924945,0.5373126848229355,0.4857761558823801,0.48510139985362244,-0.2518726513414393,0.2885791593031195,0.4383445834096632,0.09580496958124407,-0.04538435935428842,0.27175656038276647,0.2875668773384972,0.235796986315562
Frontal_Inf_Tri_L,0.47072863157631517,0.7270534793469874,0.6776311688839973,0.6859319476851357,1.0,0.6358249967132586,0.7062691149657563,0.4601502483640025,0.05181272258156281,0.6357593491332566,0.035713067636970415,-0.048713465638121733,-0.041463656927659465,0.16956981303471472,0.08725768167925908,0.4044599002645386,0.6493392266810651,0.5920194753553243,0.39812104199467846,0.6048971403114553,0.45744856312188004,0.14629513304163186,-0.12002684519915664,-0.06202580900302298,0.12320340214871138,-0.16957461272658458,0.41978245136478387,0.5879456262437518,0.1482524672497989,0.3780835401894387,0.4714965516000573,0.0011935026305235933,0.3759027382219899,0.41868878004331944,0.695696977948364,0.4233972557962128,0.6079851777234991,0.614424120600793,0.3931882891328008,0.18095235070686858,0.08150561820938487,-0.005886444277595654,0.3466047684232914,0.0038719059770187304,-0.08280869110484268,0.41589540630013605,0.27188855641156645,0.18971582520318325,0.010279637801158308,0.3384510177616763,0.28492863204006363,0.34952239192175905,0.5646419475438845,0.6135446401888481,0.31328994503639934,0.5120880748882809,0.5533271022359209,0.4728179083226266,0.1568756965005671,0.35242384021581435,0.5984703241914254,0.4164611787562174,0.43619624133912926,-0.11268203596007804,0.4782646768289579,0.7024490608057568,0.1616300324953012,0.3641837983876097,0.024155796292568598,0.39469317743147925,0.5161663580263597
Frontal_Inf_Orb_2_L,-0.12477361441511453,0.6279792039019819,0.16312626385708834,0.18047033658232325,0.6358249967132586,1.0,0.769813909067506,0.08170327591220214,-0.045038699909859876,0.5183815513999162,-0.42465051452705904,-0.2638822536938913,-0.12893430723773203,0.3165946863487594,-0.159096041771665,0.568302635876546,0.6910978495086584,0.2048841622496592,0.021352005988788534,0.5076517795960496,0.44941392052416407,0.3507484203528567,-0.4598678720688864,-0.24847420150516097,-0.3373810230160663,-0.19048124558557936,0.3640047046711803,0.0545868927681827,-0.11019307822061679,-0.08686679216765479,0.0587844542845688,-0.30653001507967925,-0.033804410755134955,-0.08673133004559778,0.3805316833617398,0.6353267326186922,0.49072979487831814,0.4049604758808221,0.29191605138423293,0.10010208266890644,-0.031789138150095396,-0.22501011776612717,0.40572634038454775,-0.08095454905998233,-0.3251320328239286,0.0070831941894067075,-0.16567508982807475,0.19101151687729578,-0.0391742389586974,0.1445927886597573,0.07351630123324676,0.019406040456546612,0.20692210002261713,0.32310151357743894,0.17531944159133947,0.3281399989936373,0.31012995067344656,0.4053553585783376,-0.0790874844597848,0.031038421849396595,0.29110373559751,0.14579062788173727,0.17983737880047995,0.16192965174006604,0.26327304247060973,0.5851442831219047,0.1555757146842994,0.41220923581378105,-0.0513292746335919,0.4035687553607295,0.3490827052622723
Rolandic_Oper_L,0.14517830069562035,0.6412120842545412,0.43480540799575773,0.37519253496401433,0.7062691149657563,0.769813909067506,1.0,0.3622946562776348,-0.01962869517411912,0.5193195858061481,-0.18658641624596473,-0.0938680903593642,-0.0006541349753021931,0.24212224962919165,-0.003045905589627143,0.3228801698668392,0.6891541142094233,0.5134103270805302,0.21268759576054025,0.6488594043647288,0.5642066154566451,0.1288736057219315,-0.21299561644899348,-0.25425380328056274,0.07166107282869498,-0.18792742524815387,0.46590612844291834,0.38824704491068085,0.09295347055477418,0.2082673486455533,0.34607152008610903,-0.16794991435929785,0.2240925237863473,0.11472353590867314,0.5552475557683165,0.6125506617688915,0.5195298813528162,0.7619640495630848,0.5402305494911424,0.15171954456117517,0.10641053448012575,-0.20975504712601473,0.26014880908477206,0.06327181937262934,-0.21018944062935982,0.378254718814788,0.22697838205715826,0.19010409280185897,0.25193708136653853,0.3855903934707987,0.2846491229318647,0.34147829353270687,0.5019346324376446,0.6183188629633132,0.39940090966865344,0.578084451758601,0.5463849169391849,0.6673105621665735,0.13278285267357975,0.4323093001321196,0.5880221745123438,0.45821022786642995,0.401981982648122,0.0881974519936918,0.21526884192615772,0.629498126246814,0.1503135136375831,0.4455574443514105,0.06770174290400009,0.5198004557052035,0.5661476860587628
Supp_Motor_Area_L,0.7137912599645974,0.5085564945237332,0.7804294064637023,0.5709496115455592,0.4601502483640025,0.08170327591220214,0.3622946562776348,1.0,0.13249064101453775,0.3166822564220654,0.17480930518968188,0.29638472630333484,0.09072580158363865,0.07738368838111938,0.08416950264223058,-0.1296963131411903,0.14959685294255176,0.7344435334117528,0.5902106827564908,0.47633385294195096,0.340131433151384,0.16771073740442075,0.22586528395933547,0.249378955854504,0.39979348546360494,0.052710611668233834,0.27317258819994733,0.7693090196487968,0.6664186551865053,0.681720799772161,0.5719980219187666,0.24805886802018598,0.7150000980407739,0.6079541445381749,0.4774413470377061,0.01405741137607585,0.28399200433301874,0.4404603692487384,0.3045522638731554,0.16978220245402262,0.07936444782652925,0.07380525734669889,0.17325602013859895,0.09383192777729306,0.21584534055259322,0.4835739421448017,0.41276863051316404,0.4227384578559966,0.22404963354173998,0.367977873558462,0.5591915975727466,0.6728235511366093,0.5761151025469129,0.5664233414299431,0.45331099713315154,0.5937277158806448,0.4564640310067856,0.49884168846999544,0.38507928479176395,0.5240952361233951,0.6531815758669806,0.49200932087221033,0.44869715463607,-0.30714748106915285,-0.06664937753940724,0.40426095962858644,0.023974666915955834,0.1265923128034405,0.20892684258098362,0.4304781940957902,0.4816679469176346
Olfactory_L,0.16330990901985906,-0.10521078899044504,0.17217527916046185,0.21711705967054357,0.05181272258156281,-0.045038699909859876,-0.01962869517411912,0.13249064101453775,1.0,-0.005801210996288919,0.13333839067740344,-0.07472737469019093,0.3688379026109932,-0.20126275298886637,0.3968221078997353,-0.02530319775825001,-0.09300341689179362,0.2428369860664229,0.2873302354033977,-0.06040815199393278,0.08210214226869557,-0.3084820950900786,0.20681627682161807,0.030620240708821942,0.28424895326271704,-0.006238549868403853,-0.0614283972140483,0.23616729104346337,0.1524609674309985,0.30553938802467023,0.2805439195204818,0.23522471599545106,0.2143124542498597,0.23270806543461864,0.12921388264795833,0.24499927303479216,-0.09436303319156988,0.05758445547310556,0.15271502235998258,0.12907881792960635,0.1663535100487279,0.26279094916751666,0.11421710398797567,0.10233705192677339,0.2186040429449849,0.06076337594554802,0.16410232940050976,0.14378461786695934,0.1748177517028357,0.05727207458181385,-0.10913733799527266,0.0590718682813219,0.12402918785992738,0.025775843166907772,-0.013566735735606128,0.07366413497854743,-0.17253272516372897,-0.01753838996234092,-0.03627033856252291,0.1384392370644379,0.029573593291704104,0.16694278166599266,-0.007423273267643358,0.16763763785866206,-0.12444001121068465,-0.18414290501916936,0.6564053386294982,-0.12483083788962597,0.4030145148706204,0.16180327453599214,0.10521417816756981
Frontal_Sup_Medial_L,0.3039823190752733,0.878928315800656,0.5842199796390616,0.5885591849104744,0.6357593491332566,0.5183815513999162,0.5193195858061481,0.3166822564220654,-0.005801210996288919,1.0,0.011861132352614974,-0.1694181316062127,0.034372113276550875,0.28012645035472555,0.1307563662358566,0.5752724722661774,0.7674112064088947,0.4815456024231415,0.12308101351423108,0.23781999729354486,0.18685239521590327,0.09694128900106788,-0.03532428368478038,0.1624707943672876,0.09424315324974854,0.03465195902851433,0.26660886036119497,0.43116420454649884,0.20093009526242933,0.3855780935380504,0.39844418392519576,0.17540759465463063,0.1951460894552562,0.3519419251282485,0.4723188408300383,0.5647300893099962,0.10862284407701384,0.3661261463223979,0.41932808585261844,0.24291783128721778,0.20314395314884115,-0.05819220545585885,0.07426934495258182,0.2128266179552697,-0.15135511773399174,0.43210560837716494,0.28294705579743146,0.09572694254252674,0.21004239764417262,0.2945048141008887,0.270095558129344,0.3276961424028014,0.36724906248269257,0.36357322515488466,0.3213234656364118,0.28296304929394356,0.38168790775317296,0.29330738788211586,0.36916724089826564,0.22976556843459345,0.3380957728313123,0.3008447281624715,0.28716819435145285,0.03159163618983297,0.5529788083610809,0.7239216951500591,0.08887085806873266,0.2208003924571337,0.0662751308114062,0.2655358985883204,0.20922557532474922
