,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Supp_Motor_Area_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Mid_L,Fusiform_L,Postcentral_L,Parietal_Sup_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Paracentral_Lobule_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.8660194745115968,0.813641885282282,0.9446345884793349,0.8166731368637147,0.6123148301250965,0.8085916157192886,0.896015295691056,0.5002660406475098,0.8220463947066737,0.1349743215612133,0.4882633208305488,0.48683874799978955,0.6300972753977495,0.7916535997622519,0.1487546254579849,0.8477380524738628,0.8463296654506755,0.7254010297511723,0.6828169614641331,0.5466074108333755,0.19479176500251325,0.5352022291055676,0.3952782959340599,0.46296123176838194,0.42432711629024567,0.4733734221340372,0.8675644393760764,0.5090795095071048,0.8527163136298691,0.8281271692908595,0.6376789025097647,0.744041814797741,0.7552816810251769,0.7770888289937289,0.8374621861458336,0.7544230192214328,0.7436542570831035,0.6613273482975545,0.3536365517328384,0.41564228538534004,-0.007546993605815193,0.2952776479526289,0.1160960215494584,0.03797284239903698,0.7580191390702786,0.7438070615200183,0.27947034418953887,0.1774152874976456,0.469702875092583,0.48823810253442934,0.20980898225790534,0.6621248816415555,0.7136769030079901,0.3752384143557714,0.6559138509190635,0.7230224360645163,0.526349826303051,0.5107168129208064,0.762137815839394,0.6363322374889236,0.7200132365097215,0.5467972402555994,0.2995458613821372,0.4827361689923136,0.8045551450430908,0.42911757794220895,0.3103965686542377,0.6522856483173762,0.41714778467288327,0.48485708527389376
Frontal_Sup_2_L,0.8660194745115968,1.0,0.9097125780510636,0.8272439943640214,0.8704065830775874,0.6280553376642648,0.8342727121162363,0.8600675153048272,0.4860067243066519,0.9629656868770496,0.12054343764983962,0.4512989777181647,0.3630863485684222,0.5409176269572614,0.7598594933955598,0.2433604388119878,0.8293982448800047,0.7295615492471542,0.684561769839414,0.6278860507347026,0.6104422706855204,0.29769057049685205,0.43702401126531565,0.38638869647764473,0.2984653093972984,0.3845043083339031,0.39266594166891833,0.8415937578407522,0.6949311312262983,0.8576635902873526,0.7779267295818971,0.6739561248543186,0.7911163833030532,0.7827134417117404,0.7520119705374182,0.6886610342603129,0.6949612972793722,0.674238384140576,0.6837248447843526,0.46022549092813636,0.3778145010205905,0.21147737468576386,0.27155113492330996,0.02437586353522554,0.024439168483135956,0.6333165668815679,0.6588337071016248,0.13114270410416765,0.06326198096416435,0.23574839984340035,0.3960103621984525,0.12292070812693735,0.5586354279903082,0.6147579882745875,0.43455441180092746,0.6238404107800081,0.7215141704508031,0.45165939529710747,0.42931122580329173,0.6788233935467074,0.5149429181094796,0.5603023830233328,0.5629789300660377,0.3904562043165019,0.5560516107729992,0.6300515155129142,0.47587600373382677,0.31991421807151843,0.6990740276617313,0.4284033943153922,0.48326402880755726
Frontal_Mid_2_L,0.813641885282282,0.9097125780510636,1.0,0.7763087185393697,0.8339093815169065,0.6000393953196319,0.8484367717069323,0.8656525049291245,0.4990444021329718,0.8725967287798925,0.042956835670642006,0.39726983385274434,0.3514640539405213,0.4780613313719834,0.757055955634789,0.173181598306849,0.854733995078566,0.799944766442571,0.7070682187698354,0.7154621417483437,0.5566184917132769,0.41876198187314173,0.5218276878875263,0.4330650931202166,0.47415062161312593,0.5234738165230858,0.5359240170192793,0.6914901853910812,0.5352627247410493,0.8057425043964844,0.8101562493224103,0.6952363098654456,0.7961761289215414,0.729179909914926,0.8091993056302794,0.6400424554071208,0.6740012004405365,0.5836080976702777,0.7927127557521737,0.5507921675644752,0.5778899993944335,0.29280172236054985,0.4740500284870326,0.21211519060739376,0.08019775484633201,0.645337918544939,0.7382722301464228,0.34289366871125004,0.24292817056187127,0.4351156033267109,0.47092337479838503,0.04891808082615686,0.590803064169921,0.6117901142865961,0.4383350464723446,0.65420589255815,0.7895988868342259,0.6279858430987825,0.5715320254360023,0.7241215714819057,0.601924232459948,0.6075187932804523,0.6102005365428597,0.2512648679030337,0.4294336267151678,0.6402892081493626,0.45336481044273064,0.3308762909780299,0.7025697458000113,0.38683259658718805,0.47800920720877077
Frontal_Inf_Oper_L,0.9446345884793349,0.8272439943640214,0.7763087185393697,1.0,0.8709946881989451,0.6625216853184845,0.8076582499031328,0.8370091390805491,0.5159115306236437,0.7821671750189875,0.15021134015948892,0.4774783766073394,0.4263157936394338,0.5436518199008418,0.7242732142104457,0.21357847492400364,0.8248925901767807,0.7510060778162028,0.5863817012061671,0.6756101684634856,0.6142451420425799,0.1792105945258748,0.4846520741783266,0.2917162447893496,0.3972389245232725,0.35218387030173237,0.4318180168257742,0.8484925969051896,0.4810220039591694,0.7980788562341181,0.8126897789566061,0.5413803390458005,0.6381364666807933,0.6769765179943571,0.7917821034575852,0.8074421656453981,0.6707938122685909,0.714245591021512,0.6345095540737453,0.34616128264607,0.39181325627377145,0.063868485780604,0.2338715677615437,0.08036342073966396,0.0735141155976389,0.6818071905700703,0.672415845595117,0.1723588203245808,0.14033960999804826,0.4049111669991759,0.44649225494231903,0.20874750208393061,0.5876918771052321,0.7135200612045145,0.4411514143530037,0.5721165544481939,0.6586720911077849,0.45270123599186984,0.45503465905373797,0.7083244347287309,0.5317386682210602,0.6214154663313186,0.5444704524994499,0.31894901824227523,0.48304925204178834,0.8101086283213493,0.4497664326833839,0.31777724691804493,0.612752174976956,0.3835715281173699,0.5502066512568811
Frontal_Inf_Tri_L,0.8166731368637147,0.8704065830775874,0.8339093815169065,0.8709946881989451,1.0,0.7936666111730132,0.8522675796334925,0.7679093858117549,0.6085192174402624,0.8629150479184098,0.09719964158014596,0.48560116594625746,0.35964040616846205,0.5607838038206356,0.7341646549683923,0.4737092720783301,0.7692790003295933,0.6819925299693893,0.5778036955715913,0.7356434515165764,0.7483460094908099,0.31184166906493155,0.4061659773338971,0.16576797397504975,0.27503988452269135,0.23372192210729914,0.41488633074049563,0.7405023951259351,0.4872076249075495,0.6931331684561467,0.7873470323752634,0.49921502584533173,0.6180007075265526,0.6042559651027896,0.8619107534629178,0.6912553336303318,0.5615000571502616,0.6551253180225927,0.7790729804088424,0.48921419577894826,0.4267033775762353,0.3929652526661754,0.2733286674594931,0.08616865276111564,0.05778570728178034,0.6199646819688563,0.5989379019968746,0.07276258671741323,0.07725748715525199,0.2626378753602794,0.3584692981747674,0.24480263617277795,0.5933085093825379,0.6932342664953534,0.5743100883975708,0.5234818507248318,0.6714550617152392,0.40892537250128885,0.43371426707600036,0.6774362612129613,0.37179380808286955,0.450721849951138,0.4856498751878888,0.43435933802577026,0.5999403034970711,0.7226583334828522,0.4797234277210023,0.23892320187900876,0.6691707999295541,0.3896569079423524,0.6617053185538307
Frontal_Inf_Orb_2_L,0.6123148301250965,0.6280553376642648,0.6000393953196319,0.6625216853184845,0.7936666111730132,1.0,0.6508838884265485,0.5014519928775343,0.6530700274311269,0.6339055932155649,-0.08400656080695844,0.3647480103423175,0.44523314675255526,0.5867035995255362,0.620477623740503,0.5376218928495033,0.6312227906566678,0.5137363185004211,0.48275924467893316,0.7626309771503358,0.6941564290990658,0.1814449967689361,0.2780121713233928,-0.17882595929933703,0.16500036442903482,0.04757294620810023,0.32821245895400636,0.5727670009680498,0.31211326559541763,0.45294688364049573,0.5402380960067273,0.28174034435495116,0.5597319940921917,0.4106973529624895,0.6689043171605554,0.672922498548815,0.5238845721249696,0.557997693594815,0.6414677432084227,0.33176217746095804,0.2690204698440299,0.32487706882790907,0.13273939859041464,0.11975044771176561,0.14358493493064917,0.49919186155513495,0.44828899567763353,0.01256510796524746,-0.012168459475257423,0.17562635959409933,0.18485454809576757,0.35187627771913876,0.6346450207892997,0.629313552930509,0.46574049088538283,0.5089962876889262,0.5440196485665015,0.37340533110124075,0.44796304263598585,0.45910578582410333,0.2791978054902488,0.3160809879473105,0.31022306271195005,0.3516350186329788,0.6937014530505015,0.5842974867272525,0.40557253211442523,-0.14451702951637652,0.485040876319975,0.6283360803983223,0.5784752658517742
Rolandic_Oper_L,0.8085916157192886,0.8342727121162363,0.8484367717069323,0.8076582499031328,0.8522675796334925,0.6508838884265485,1.0,0.80268552359386,0.47703630952885134,0.8173923381644843,-0.007504717517750943,0.4224951743157882,0.32731762261582,0.43571507933564396,0.7319581681925649,0.23696952449048797,0.8479396100654444,0.7427739555911659,0.67964921808768,0.7505152806609543,0.48258149975243997,0.49315234278110937,0.5057562386459232,0.3187021940912756,0.49868686292829484,0.4256105018869086,0.5216266255215453,0.6328856899388698,0.3562213597083097,0.6399246404731707,0.7571736740888539,0.5836735820669968,0.6376564920537516,0.5677920794476736,0.8825952924011995,0.5887241719178905,0.5172965862137058,0.5822789707804393,0.86960083628279,0.6584822418793111,0.6403576526838978,0.4123703925058683,0.4460467388789778,0.2868345098078011,0.24864389307225493,0.6145821868649796,0.6526688583937511,0.3423157156276673,0.29843637525073546,0.4651318328697127,0.44966081658131996,0.03578275951725876,0.5634431857258624,0.5962227209797952,0.5157449463590189,0.5253677715557326,0.7328055388146602,0.6503573054832011,0.5778641166944013,0.7112932619733118,0.5428804944360677,0.5561273899649428,0.565778266996642,0.24766636110735,0.47266392236548327,0.6394484424289222,0.44549507779690695,0.31172469544174614,0.6687400989541792,0.33751390696357536,0.5823356982262021
Supp_Motor_Area_L,0.896015295691056,0.8600675153048272,0.8656525049291245,0.8370091390805491,0.7679093858117549,0.5014519928775343,0.80268552359386,1.0,0.42582259794052485,0.8172036898780202,0.1236727341331239,0.332323367227172,0.33604511657269703,0.5325186540201395,0.7055902396426117,0.15994468711859952,0.8649179150102222,0.8336125992651111,0.695597413563456,0.6289703948340027,0.5075332786749257,0.3046509149941923,0.4852991837922044,0.5168779776496922,0.4953159529452664,0.5341106597558151,0.5665344910745025,0.7225074973597453,0.45979906482398486,0.7936207919637834,0.8212385555007783,0.6275601006444932,0.738474003453486,0.8409058560456358,0.7622551084994755,0.6559383605330051,0.665134170044411,0.5421425027546178,0.7193228630688039,0.4633086257629815,0.5673366746029418,0.12416352455660484,0.4972340586444266,0.25607228033190654,0.06214576736358254,0.661731334771405,0.7267711445891721,0.3970294823337722,0.3199209629788979,0.484470906620736,0.4938183170083452,0.10193789120969148,0.5476966178564677,0.5989736215755117,0.4062456904103794,0.6259061731465789,0.7162760318540728,0.5188455008772902,0.49217475972854446,0.6973997766661406,0.5925544707283469,0.6425164094716379,0.5731248530085529,0.19686729336141712,0.279596452684839,0.6580169795853146,0.40697271885428615,0.4382964826717451,0.6455192505043785,0.3135869453156149,0.39738205082212585
Olfactory_L,0.5002660406475098,0.4860067243066519,0.4990444021329718,0.5159115306236437,0.6085192174402624,0.6530700274311269,0.47703630952885134,0.42582259794052485,1.0,0.42387457022998937,0.06808918705345929,0.5681829401092723,0.5774859891867508,0.5562808769668628,0.6463024942846207,0.37779117836792325,0.46759746741161184,0.40966013695664294,0.3993559414365958,0.7097964732951519,0.6821215731533682,0.299651663200082,0.28381489839010554,0.008354526889986927,0.250451360290674,0.08115702212412164,0.38220983422305244,0.39188162581747893,0.15269173343742815,0.35384671333109174,0.3810156284805185,0.16045952547892192,0.3735213352371748,0.3561528543492677,0.6300658233151201,0.5379822084658724,0.3340973942363487,0.46415223945570994,0.44300614883488115,0.3007508593806341,0.21423732881885035,0.332928705997608,0.2608330698638702,0.10546287714906279,0.027797254335965912,0.5453047675874323,0.480524113890455,0.1554991050680426,0.08927351583820888,0.3365359460264862,0.3491890724121266,0.41585677326504933,0.5861840473470882,0.6400115737158937,0.40801770872552057,0.48813877237802533,0.47882390819527837,0.32933350766864655,0.3954827864272415,0.48959657827643366,0.33053310088114307,0.44423422654849,0.22977107134416788,0.4833425753563939,0.5928291180404519,0.5907152654953316,0.46693257992566056,0.10653593694577045,0.5125680261658081,0.4441243666881804,0.5873548401234274
Frontal_Sup_Medial_L,0.8220463947066737,0.9629656868770496,0.8725967287798925,0.7821671750189875,0.8629150479184098,0.6339055932155649,0.8173923381644843,0.8172036898780202,0.42387457022998937,1.0,0.08570414169424032,0.4090248233838746,0.30604575572828124,0.522488606371803,0.7092176031617534,0.252698379789075,0.791388977669206,0.7259765398228866,0.7057462133915863,0.5830898291388359,0.5383564600810863,0.2819722451230602,0.3928961606881588,0.3637307809243563,0.2464893326824916,0.3641458077549831,0.31994268454571134,0.8224095875117475,0.7082607855220426,0.8392647727314443,0.8019606600356607,0.7377564323470189,0.7828792032305077,0.7368818128043295,0.7213016085370171,0.6377552438972395,0.6752892190723229,0.649523831252483,0.7220092390813886,0.47127985001264505,0.3806775780251726,0.21999182716974075,0.21989887050892998,0.0250766861310734,0.04470638732044332,0.5570975162602354,0.5856578504819697,0.09587654406446332,0.029711052223703918,0.1725135649395398,0.34356720351257164,0.07459457146934137,0.5066745106554895,0.5505594978252224,0.4700043296636772,0.5767881019174339,0.6827816704314494,0.44675509869179086,0.40075957410692703,0.6441385708598504,0.46470109962935624,0.5144092132717344,0.5522716787437537,0.37689072709808746,0.5163201236641105,0.5693853818124259,0.4783266267834714,0.26940508407118213,0.6362851747583937,0.41428244043999435,0.44677656563684026
