,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Supp_Motor_Area_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Mid_L,Fusiform_L,Postcentral_L,Parietal_Sup_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Paracentral_Lobule_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.28511474962032696,0.5028579672212432,0.752412620198489,0.5336654051914229,0.4452816127217739,0.7295850870773947,0.40952219177955607,0.4043216487478313,-0.227936414983059,-0.1317823600377653,-0.19177715588755875,0.15508274209726844,0.36965492973280845,0.3469774004481974,0.2840806602942926,0.2509808838117628,0.3308529009985714,0.7199462454536614,0.6037799857084216,0.381538631339046,0.5183212804244591,0.28778476198593045,0.23835428140525494,0.5387847079269933,0.14125959198696486,0.49161746732382583,0.7531900486411123,0.36085576835342115,0.48493386615102807,0.4300701381720156,-0.09770134967164898,0.3158031067671458,0.7395218373851127,-0.0684127229165832,0.3950283549908412,0.32690804674622614,0.6379790969701644,0.36598683040724017,-0.2199602326233066,0.061058149192191234,0.06754890063809972,0.27301182179580863,0.058690242144981565,0.07688084902313767,0.553889911349955,0.46802297040861307,0.13805890378231375,0.14380677139807185,-0.14179772452579562,0.5071392364494572,0.36787711895061204,0.5081056465633362,0.6503922125032556,0.4493879860741386,0.4131376500989195,0.4438587643056195,0.517372875574354,0.5807470670492408,0.5585554513373974,0.5789224285976196,0.465458513053563,0.31351493110813794,-0.40389005967035596,0.13792823494870757,-0.01304007076288313,0.2174360733978955,0.05018339864109205,0.11914769285550814,0.277853521105663,0.21324145882824425
Frontal_Sup_2_L,0.28511474962032696,1.0,0.8113983078486975,0.2719100895532772,0.33763366300498876,0.3724969739262723,0.29116332482121526,0.7162255226597372,0.290460770051505,0.5408866827200872,-0.030049545166976742,-0.17815203265853166,-0.20904465247549775,0.3613274323184749,0.4511859403964762,0.24862211151410224,0.309558536205665,0.7702137184189025,0.370911418567629,0.2739035118647564,0.2367459602486531,0.06049132261782024,0.27441510057846435,0.2114004027878486,0.332141347984697,0.0749106217805087,0.5515130824486819,0.18505980641133332,0.22745536547963613,0.22959787280851812,0.09628290777525186,-0.07032547935500491,0.3138727401319494,0.4721913243710766,0.43982200967089025,0.5575414283548771,0.42481105297986294,0.3177121691007804,0.503611119367141,-0.04143137763813709,0.47980841442693745,0.3038289863120587,0.393949433942697,0.19251456123474828,-0.23730395987921846,0.013862270865962029,0.4212271284817309,0.2707370783770327,0.10344506705955402,-0.09263206314861831,0.5349078537782092,0.3089218472655923,0.49521295154042894,0.42300962338514203,0.18059020240668702,0.3017461971213112,0.3897105899106248,0.34384419684109063,0.4421237070876265,0.500841377650163,0.2783117496770998,0.3237004242378965,0.11155678712938284,0.2052377335613008,0.036196232530084166,0.6351037329926132,0.12268242787415694,0.04910976576007468,0.08036132840396742,0.3529211247994219,0.21733483721089944
Frontal_Mid_2_L,0.5028579672212432,0.8113983078486975,1.0,0.6095770815587269,0.650794573691161,0.40657899693374006,0.5429624802742735,0.6220272895858916,0.33538784892836626,0.17909557996565006,-0.01890599013417778,-0.1615810291560084,-0.0651718617584461,0.4827852327445978,0.4329500606665812,0.29789119729637686,0.3910645288267676,0.6404617194177551,0.5047395412347822,0.40793939136352114,0.3010176261397136,0.19886222708933662,0.2525078633843619,0.1643861741059645,0.38192843586212855,0.01933450381328598,0.5252572204344684,0.28942815159767094,0.21429868897982393,0.21743515049893183,0.17897181677561114,-0.0957301046173221,0.2352197150528222,0.4715666781898259,0.2995359129286041,0.6051065863638954,0.482349176283318,0.50699661289318,0.5054911377675476,-0.09440805456927326,0.33223560241836564,0.19967253807880692,0.3137243368875319,0.10156989739312389,-0.13924290011872523,0.22336867515759726,0.43548906004419347,0.2529773606557271,0.0793234568182508,-0.14120184325011328,0.6723976962160965,0.309588073757541,0.5762901308479712,0.6003970549418473,0.2259069745962843,0.3100629110325693,0.3907720261166322,0.41959067085488727,0.5588013873577276,0.5372774596652621,0.4303754379482826,0.4584499701824495,0.33506911215510143,0.049800211668560954,0.08506795411370502,0.32196454210468944,0.13267699902377286,0.0066412761443340055,0.16215821986247364,0.3706228652936952,0.1863620023634072
Frontal_Inf_Oper_L,0.752412620198489,0.2719100895532772,0.6095770815587269,1.0,0.8371262618104145,0.34423636278235437,0.7781948568969249,0.3598896519422733,0.2136774547327677,-0.30463475503395787,0.13504937924104873,-0.03361204699878835,0.1751402515157617,0.3691767491749734,0.31796670826404105,0.25920248369812166,0.4078935802693316,0.21905794940283044,0.6846343239922063,0.6099652083963567,0.3664033812457725,0.3083204977016422,0.20707376974515634,0.06887693677991952,0.45893086159569596,-0.02818104822297699,0.44778980279275876,0.5073097132621021,0.2453394617990051,0.2696709149505271,0.2905795644025055,-0.14654796960198943,0.13944623315492718,0.4808246070192015,-0.02036163341216886,0.37031408009052974,0.2733339460581766,0.6324065026302106,0.5009897765199092,-0.0842026114860569,0.1587687204194526,-0.013788138488264459,0.23476679991617483,0.030720422462911998,0.11782733905427158,0.5094077400487221,0.40278411396986796,0.12003976524413795,0.07697531710171797,-0.15421920004951675,0.6576028942308108,0.21231806531275438,0.483565944624649,0.6883865803079083,0.26424743265203526,0.26961113931737635,0.31069382893029324,0.4940208383392571,0.5773439843615765,0.5005181573406592,0.583419599420332,0.5455167035068684,0.5738284358251571,-0.3709421440168042,0.2646585973911311,-0.22641154217066786,0.1173585431646033,-0.06286814186963048,0.09065472084983886,0.21939672214885259,0.18440098472535185
Frontal_Inf_Tri_L,0.5336654051914229,0.33763366300498876,0.650794573691161,0.8371262618104145,1.0,0.45361893105002316,0.5984975147975614,0.2494155029652655,0.05867919692691391,-0.22585452227217076,0.18824437538304734,-0.1214578504342151,0.10674231348431973,0.41048062462437823,0.4620640833088936,0.33108972335564524,0.26744738012548314,0.21856948625242156,0.5134686956591945,0.40564170731841553,0.1245827739211284,0.1975009696197364,0.3426321703536235,0.1838166760671062,0.4664485879829151,0.10515914768422148,0.4169554779409828,0.42593758917433705,0.32642685308378133,0.3101864274506878,0.3604675624669122,-0.02262265610653917,0.23363200800627795,0.3208846893755942,-0.11560657551801577,0.26470033541466365,0.12583151152378858,0.4734037263547974,0.46929443325901204,-0.21087786103079728,0.14896389638303692,-0.1388386357736686,0.13523093180049575,0.026521971498349322,0.1024848827106812,0.5539801215419179,0.4316087748602114,0.2702169133902693,0.08357398705283657,-0.22919449861958588,0.555878950500073,-0.03703514835858493,0.31973959696853577,0.5190812808122964,0.0009182256143330363,-0.00850870686592275,0.04438490194458924,0.2257506988251871,0.45801921912611465,0.3374321689527896,0.3668350429962479,0.3777629270898351,0.5077341798749959,-0.17429722871068198,0.33805269194265614,-0.27771456406005957,-0.14629101478747827,-0.15959604309226896,-0.04114749888936917,0.07329275844024245,-0.02593171346204206
Frontal_Inf_Orb_2_L,0.4452816127217739,0.3724969739262723,0.40657899693374006,0.34423636278235437,0.45361893105002316,1.0,0.21032971374144296,0.18311859589681048,0.09369425996680988,-0.040832649944983104,-0.45369714758543694,-0.5678033274810589,-0.12015621853056029,0.5498845458976648,0.7773488515268202,0.7794808412305968,-0.2066106745594414,0.29305480470178685,0.30476558893757827,0.04441241829393223,-0.1906439511316529,0.22128265852254952,0.8164677418064965,0.7341580598486077,0.828064696860183,0.5539942371760576,0.6246845966837733,0.6901520047135551,0.682903609207747,0.7890090329781705,0.8063790415602329,0.08805331107760746,0.7081906552694918,0.5246581885194115,-0.2440058767612264,0.15389285218075213,0.029102307010315936,0.0815234906260913,0.38826276755426287,-0.7080349687616798,0.23421471997954296,-0.027227545827593673,0.2916126177261662,0.29026367911182827,-0.1926430830197474,0.7088176379658526,0.8279668473056243,0.6562675951387653,0.25729313465308756,-0.31640191897472125,0.27447948485803675,-0.0067231765935461315,0.0910201642376229,0.15581041452331526,0.030590621400218038,-0.06085500978417649,0.1520757128709331,0.010467668154018056,0.4452546592196962,0.39543876460983185,-0.029197002549518954,-0.1448789066875504,-0.2658094051107122,-0.025260729313172338,-0.12739562991380513,0.24115532630146963,-0.19066430315679306,-0.37836339758182064,-0.1084982974942478,0.3631711513173426,-0.2170581464475204
Rolandic_Oper_L,0.7295850870773947,0.29116332482121526,0.5429624802742735,0.7781948568969249,0.5984975147975614,0.21032971374144296,1.0,0.381657874346585,0.36719385412882943,-0.20292204801939587,0.24143908963149532,0.09731038192734082,0.30609384467118256,0.23444074463988504,0.28223283638912416,0.05600859208234987,0.6352767999265132,0.3078915846680191,0.7063641922870344,0.7151736365658116,0.5679571680832416,0.3824330406282249,-0.026586633368985934,-0.14544378110529219,0.27143994266333954,-0.2206038101356868,0.4826316190331205,0.3581486135236944,0.05161462598374098,0.07746719751218967,0.09513754552670334,-0.2886770983217373,-0.07235916742630227,0.4748218578177182,0.1561571789025656,0.42683693500100717,0.28262080776922766,0.8487662245739863,0.5505228935393041,0.1782189638655905,0.2942476849991828,0.21700229936755008,0.4518717690280485,0.036803679872234665,0.2364160794857106,0.2807705435105199,0.2577349780408623,-0.08578960633084434,0.1618696857212251,-0.12553622201075246,0.6413426842893681,0.30016254224009986,0.5116653545540203,0.6847358800219874,0.41288203009517765,0.40258534175029836,0.4170393907062952,0.6274444426965936,0.5744991153152235,0.47115207631985606,0.664337385118581,0.5908519072767275,0.5884505406674563,-0.34479835656241303,0.2997237464671896,-0.027191087735343254,0.2928312052880971,0.0793923963097077,0.17078291122275605,0.2849818840871075,0.37463158177119404
Supp_Motor_Area_L,0.40952219177955607,0.7162255226597372,0.6220272895858916,0.3598896519422733,0.2494155029652655,0.18311859589681048,0.381657874346585,1.0,0.5101210313644716,0.15915448079085004,-0.1555827786904328,-0.2628187065261247,-0.1435904853587933,0.3584336860114761,0.2659579727144033,-0.013593363710025985,0.30159419255548975,0.7278219176537696,0.4401740293977955,0.43189061723656175,0.33005365311697626,0.3823538080378123,0.010716263098675925,-0.09813629851592756,0.21065662279553035,-0.14061625708131434,0.37130296896354875,0.11760369761815288,0.0799437238547121,0.06964282418136201,-0.10267787558730408,-0.0978186808218519,0.024569950101113982,0.5794517009256135,0.41241014304608636,0.6867022408722627,0.5802304444228844,0.3560593210868104,0.32061090111285784,0.027369874415622636,0.30362461804732427,0.419757627446371,0.3171621514000807,-0.011428238968436047,-0.2323731127448496,-0.08830749680916293,0.16981966278688693,-0.1077759575827703,-0.10908749505086521,-0.20798608938020324,0.6652085097292255,0.6017384357759785,0.7613350466320713,0.5930200821756981,0.3933659947048281,0.6163371393331997,0.6204692147512547,0.48015985496472974,0.36287745381758607,0.4545663019874351,0.5005407992003379,0.5517446166099222,0.25816132172848,-0.15044381954389682,-0.12380323460222314,0.43561480335387615,0.4211491007874152,0.22270326325712622,0.13937874380269522,0.3221937597839117,0.4474523711034153
Olfactory_L,0.4043216487478313,0.290460770051505,0.33538784892836626,0.2136774547327677,0.05867919692691391,0.09369425996680988,0.36719385412882943,0.5101210313644716,1.0,-0.06035302896317615,-0.30549148831126394,-0.20100887960095243,-0.03237794508906621,0.2570122079511821,0.18801926695055365,-0.1402327155579641,0.2426063773805405,0.38400842673789903,0.3001779072902253,0.4676917332688473,0.3781976187431173,0.6477701493068763,-0.09594390435109369,-0.1821615130757697,0.09381227466221732,-0.1643164694751773,0.2161238429151543,0.15295531027300752,-0.051661249604464304,0.03943252258312531,-0.09362500084839705,-0.053776130544817294,-0.08939526838519371,0.3996127886616417,0.3407946441550507,0.6567482210960883,0.5308967522610307,0.3719033055994746,0.08294493502564299,0.09674304617426953,0.0399302799619242,0.26168324791692965,0.14276321041402887,-0.11454290492046688,-0.13477750363491575,0.016846050012277645,0.03209576543195429,-0.2627256122209602,-0.16621163875514658,-0.11452006207341076,0.3869423648099532,0.5853201363366308,0.5498767883044643,0.3893759105710188,0.46756063845734624,0.5710458748011644,0.534757024696662,0.42469141649316317,0.27806468585276556,0.2702608035020508,0.3585532326560961,0.35720653250822937,0.14469902356577477,-0.11024635861431868,-0.10011207281454933,0.342198938426648,0.6698347357003898,0.2536755874375238,0.2250640969771904,0.2719021298780029,0.42302645653911103
Frontal_Sup_Medial_L,-0.227936414983059,0.5408866827200872,0.17909557996565006,-0.30463475503395787,-0.22585452227217076,-0.040832649944983104,-0.20292204801939587,0.15915448079085004,-0.06035302896317615,1.0,0.09010788618861484,0.11713127913739392,-0.21537221669555376,-0.2927486618171515,0.030704345119554936,-0.014117780910077184,0.12281479013177574,0.35437734234432716,-0.04358461177830786,-0.10881317156074351,0.08445994427582601,-0.38266186511311284,0.021613086890238588,0.10739179088256898,-0.10153118149371287,0.1080489997424821,0.14039386689035577,-0.09811750111773938,0.06121712095123416,0.03797171602874477,-0.10619117456598018,-0.05570532008826579,0.1850196594829517,0.06362426428146696,0.27905386772323376,0.044693842848631864,0.0791549145588971,-0.08249210333416954,0.09067853491768371,0.21765380892262517,0.3189598224399318,0.16510294031153677,0.2749561865525683,0.300470979877393,-0.03247147065785504,-0.3592472425288713,-0.010942525110225247,0.184009887929187,0.2610367543032676,0.3052645137176222,-0.0516368008281227,0.0646058403397782,-0.00576810834621675,-0.03585236011320188,0.003698634195226379,0.018274653997519343,0.04092549417718165,0.055952097530850974,-0.011978769416069603,0.1346580407369093,-0.0845023703208157,-0.02348823669376384,-0.17105637894522707,0.3470994524188396,0.10685388693829179,0.5851907658033549,-0.0444528689170585,0.11034151420848991,0.0229953240849739,0.02358870569193623,0.07069951993480993
