,Precentral_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,Supp_Motor_Area_L,Olfactory_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Rectus_L,OFCmed_L,OFCant_L,OFCpost_L,OFClat_L,Insula_L,Cingulate_Mid_L,Cingulate_Post_L,Hippocampus_L,ParaHippocampal_L,Amygdala_L,Calcarine_L,Cuneus_L,Lingual_L,Occipital_Mid_L,Fusiform_L,Postcentral_L,Parietal_Sup_L,Parietal_Inf_L,SupraMarginal_L,Angular_L,Precuneus_L,Paracentral_Lobule_L,Caudate_L,Putamen_L,Pallidum_L,Heschl_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Mid_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus1_L,Cerebellum_Crus2_L,Cerebellum_3_L,Cerebellum_4_5_L,Cerebellum_6_L,Cerebellum_8_L,Cerebellum_9_L,Thal_LP_L,Thal_VA_L,Thal_VL_L,Thal_VPL_L,Thal_IL_L,Thal_MDm_L,Thal_MDl_L,Thal_LGN_L,Thal_MGN_L,Thal_PuI_L,Thal_PuM_L,Thal_PuA_L,Thal_PuL_L,ACC_sub_L,ACC_pre_L,ACC_sup_L,N_Acc_L,VTA_L,SN_pc_L,SN_pr_L,Red_N_L
Precentral_L,1.0,0.5301655478273285,0.5604152457286747,0.4387640380553572,0.39499997084453403,0.10296349653898189,0.6177883769628996,0.6249885287285074,0.18350695317378923,-0.024671955782705875,-0.23143168740450037,-0.16177276092744325,-0.15074771743537646,-0.0673418329237688,-0.1411782269498573,0.11309965027876205,0.24038153912079327,0.14836959728969012,0.19147332730653707,0.1692860678914023,-0.1403571922318661,0.12200096675530374,0.06766964346036347,-0.033129126774522996,0.06801338409363683,-0.07932806210379748,-0.11164006772409085,0.7829909622079696,-0.07911032519812461,0.25498544265104267,0.2981957249223233,-0.042692460173628426,-0.12383526995582553,0.40550471195766646,0.012909586793175304,-0.008096886610796817,0.13947910137733482,0.2487464112691795,0.09375125243530312,-0.17732434749195913,-0.0008642352833392197,0.11089214486709517,-0.2120132055263237,-0.0633733166838042,-0.007262455675054147,0.16741031447618238,0.25307601889824727,0.12737170587459365,0.09272654073901213,0.10814553082284185,0.00887358977817394,0.17309016064595756,0.058396905305952485,0.19127361157027375,-0.0834504412494474,-0.029337534362123996,-0.01052587844922484,0.20577766152905239,0.14381676263944693,0.03237163823606458,-0.01716926904151531,-0.014624251415891448,0.1881579050330762,-0.07859844939160637,-0.02690190036240997,0.3636292746295327,-0.007290504883210462,0.2937643367086949,-0.010154689823681588,0.22607529187280564,0.06606330505457052
Frontal_Sup_2_L,0.5301655478273285,1.0,0.9395267210763938,-0.08964349154643855,0.747049545895008,0.38508083889175476,0.5838706739940701,0.8105910553158002,-0.024074572782809514,-0.04772272414343289,0.07583672443994031,0.11610647929628069,0.1556455251332778,0.4128299906848852,0.07716644501318762,0.5025661697917689,0.005453118099708577,0.7031365491665266,0.41679119969665485,0.4109442442156694,0.13900985595635446,0.364547144844961,-0.3723590304749409,-0.6666611681177543,-0.3289200233900248,-0.7734428624577542,-0.07958787291936277,0.3419775941951327,-0.7336399172740297,-0.5042452093272571,-0.5264701053634474,-0.7457214078742721,-0.7404169973755184,-0.13157550170546578,0.013965061977971354,0.45989737218649906,0.6042050314359776,0.34204253051833716,-0.1543523549402156,-0.3975492848793969,-0.4569591853158143,-0.09191787696846894,-0.15199830248974788,-0.34407024928573693,-0.29395938136252997,0.33807830574883163,0.469434447889307,-0.2018841684695845,0.02036921227876381,-0.021399292577769756,0.09885760905586505,0.6062953077999387,0.640172189191474,0.6101225167383298,0.21793473791537404,0.44738731699035195,0.43525728154586524,0.6324227972795564,-0.3486959355202547,0.2697274887096377,-0.6602993569556194,0.28642970253792494,-0.33057139751740944,0.12456390398732843,0.5811341026948922,0.5945509503567595,0.16424463996709404,0.20519425487834736,-0.12473666171210027,0.19454935798865833,-0.39613821530238896
Frontal_Mid_2_L,0.5604152457286747,0.9395267210763938,1.0,-0.052627124436996575,0.7130983761828145,0.33139392669322865,0.543649825762524,0.8898425466291597,-0.005256206975396036,-0.19768829353388284,-0.11996124533388984,-0.04825703175821509,-0.0007810450279344274,0.2455693278075568,-0.058769209502129625,0.38741718800796426,0.024323108683857154,0.7082147055201691,0.45001105341680364,0.3282866661939017,-0.0057942708600043046,0.2437914988781316,-0.22545984202608213,-0.5814075857881681,-0.1552162664138141,-0.7152198073321012,-0.012402064720344528,0.2726296093473032,-0.7941094409583418,-0.5538021876467804,-0.4889213568735223,-0.7000512137986338,-0.7876063678600953,-0.18366890078990747,-0.039912977048914645,0.3373478212855543,0.483938717582198,0.2645771461801761,-0.07748210033722933,-0.31275650286669426,-0.33986212713693204,0.06020587613254055,-0.14105638988993827,-0.1645580479451747,-0.1063102323579721,0.33985155420508883,0.47820307639595855,-0.04601486559449139,0.2195117280765759,0.17963979930445137,0.04415923545729381,0.5371384981985066,0.538646187271993,0.5234968037752787,0.11749560129558205,0.36933896067192973,0.30962432878437923,0.5722042663086246,-0.23100187667061017,0.3150886582082337,-0.5783657245400582,0.2697648029919311,-0.28176650039061424,0.01612347485041274,0.4239326204514148,0.5972304302208503,0.0546697755420402,0.2192388459706485,-0.08481683361095059,0.1821226546384328,-0.29344108156969273
Frontal_Inf_Oper_L,0.4387640380553572,-0.08964349154643855,-0.052627124436996575,1.0,0.10430980030215596,-0.028898205451390588,0.3173204512995908,-0.07923079338045616,0.20943437220288352,0.4612869367942097,0.051154945677158045,-0.20508779043021141,-0.059330975480019595,-0.2791119010486167,-0.08941210233092863,-0.13808565251414598,0.35175022703816244,-0.1263923715698893,0.18839387520335193,0.15534811009955019,-0.01645295440576961,-0.058783039338281995,0.36836425852296917,0.40257106056358344,0.32571532229112216,0.449936152826115,0.3267084333660853,0.38806397154580735,0.4422200138623606,0.5338768520492402,0.6830845695517969,0.49682152522259343,0.43450522339344555,0.3290783469091392,0.5125039921288511,-0.07513856201816382,-0.04707389948580111,0.05268716903269212,0.6750292611858946,0.33645271144156136,0.5651732331049413,0.22684001437413923,0.35630115653078714,0.2095739943144872,0.20858212432600456,0.08710428945495922,0.11845804762717159,0.2959353902917116,0.10661626975424839,0.07662902028169202,0.23497280755107816,0.0746540178127286,-0.1336884328596564,-0.01726948334262888,-0.12536375362503713,-0.08389414670279213,-0.07503135316719665,-0.10296359591922773,0.3438728617389155,-0.03543105716326236,0.406149770347594,-0.05211105416463554,0.5051834416443161,0.11867299697864346,-0.19110318259868142,-0.35024149921651326,0.3380224723376672,0.13283120954354405,-0.07914483931779168,0.06440085222369984,0.21020472656596673
Frontal_Inf_Tri_L,0.39499997084453403,0.747049545895008,0.7130983761828145,0.10430980030215596,1.0,0.5478126372295491,0.6406247390555334,0.5232846014582614,0.1418390484149702,0.3049205580055216,0.37465334841049674,0.31843073094385765,0.4148435064953884,0.5405430722568781,0.22834169696464557,0.6584447301850809,0.1711304993572571,0.5350194335595708,0.42054344554970713,0.6260843339506313,0.3949772359144858,0.5559151441381648,-0.47473474229103224,-0.6375162073305979,-0.49032612849579593,-0.6655349968891532,0.015044189569908429,0.4386380843895794,-0.4635432251928202,-0.28855258962369695,-0.31253174821031576,-0.6074449615818589,-0.4628871087941182,0.006551030828117873,0.3633381737584516,0.5370366346496953,0.7227727234551337,0.5445104791529828,0.072790206116599,-0.485101205294127,-0.41271138963029985,-0.3631486704333503,0.007402906462147334,-0.5426405982484012,-0.5071953153824809,0.2360005957324097,0.32637648505175526,-0.42921495380348923,-0.2898180977095053,-0.327638248434214,0.28990334381440286,0.7337801866490768,0.7884450839756441,0.7911285773076854,0.40494372744883517,0.6167061884169265,0.5936731065433167,0.7081381857951587,-0.41206934077696505,0.13229861902842835,-0.6694951708328474,0.30042789558937744,-0.1125504456252755,0.5137349839565012,0.7262982235041128,0.402305059967222,0.5219519830077642,0.25846555189054055,-0.09383424469324593,0.32579729598127194,-0.5886346600540506
Frontal_Inf_Orb_2_L,0.10296349653898189,0.38508083889175476,0.33139392669322865,-0.028898205451390588,0.5478126372295491,1.0,0.40133265120301753,0.18376220204530863,0.017840957959431785,0.124984056102419,0.3386052401166103,0.4070153425780191,0.6078697941222951,0.467051840479102,0.23334346971633302,0.510330956457806,0.43138800616374895,0.2074784520536805,0.14096642786209101,0.5721817750522791,0.4040721889385108,0.6092810268572173,-0.3650538543211835,-0.44728626245337844,-0.33686574863945323,-0.4298165893557258,-0.005531477857783155,0.14378053024177057,-0.279415804197667,-0.1819203467652936,-0.24891819701020038,-0.42682733181720256,-0.2505029590914239,0.09206231770460581,0.05761885627835657,0.5205449804408373,0.41169873578671456,0.42548338130568536,0.08304112493483921,-0.3356612966920413,-0.3370746286196413,-0.17500116864345208,-0.05909375742600011,-0.44377051388317224,-0.42424238188593993,0.20873916388604316,0.360093535086848,-0.36130293027492366,-0.267252187695017,-0.31788510331408915,0.4187174733000371,0.4282987606409425,0.49380652131442476,0.5047944227377633,0.3125357575923634,0.32076574963426846,0.3910003982211779,0.4895601816305273,-0.30267421091860397,0.13446947027368747,-0.4144965389436236,0.3229415293284357,-0.2577806072906233,0.24333379872124586,0.5136541375513209,0.2859014159833666,0.37877475726824156,0.3512375793145702,-0.23495454780062017,0.09151666680822378,-0.4189264268572498
Rolandic_Oper_L,0.6177883769628996,0.5838706739940701,0.543649825762524,0.3173204512995908,0.6406247390555334,0.40133265120301753,1.0,0.4658228844987603,0.07434403071664854,0.07056420184978233,0.17752014310587488,0.14221446227840137,0.2391001397534193,0.3846293007919232,0.11090225211650456,0.48138427835774095,0.40874526082357293,0.34503693120393736,0.2968922439607892,0.5219808975270519,0.2616469267019919,0.3996084275588715,-0.19634527973801338,-0.3301099491197033,-0.24833395416533652,-0.37832309049058455,-0.040229112956018206,0.5934711102492033,-0.20956912275556308,0.07795569228940967,-0.014789766801803456,-0.34739804208884506,-0.23148999857474745,0.23770249743257316,0.07265372164295779,0.5129218089453488,0.5030362459165838,0.6102825533258421,0.16422386514132456,-0.3657698005016441,-0.24101588747568184,-0.16449616513148385,-0.11781751412552226,-0.4072020400190808,-0.3830099112554411,0.2644521303930988,0.3475623984702651,-0.17589654883561873,-0.18717381527720733,-0.1942898152717226,0.25791580922332974,0.47187493498234623,0.4361513814439292,0.5154197927700379,0.2772724223346375,0.41089000890634264,0.40987584565382695,0.49201093264020906,-0.07100987404462993,0.10140908106551576,-0.31925024544062314,0.269913536918187,-0.08089008494370512,0.169837598541531,0.438885336624055,0.40700066608222063,0.27164658827628546,0.23260240501484591,-0.08362986055235859,0.2291477720169591,-0.2472811877544557
Supp_Motor_Area_L,0.6249885287285074,0.8105910553158002,0.8898425466291597,-0.07923079338045616,0.5232846014582614,0.18376220204530863,0.4658228844987603,1.0,0.01828846700228453,-0.3658832026527236,-0.3601572490464243,-0.15074630982529635,-0.19145302140161136,0.07949786346566676,-0.14007159931475735,0.2059488755064491,0.027182912941009923,0.531519318895776,0.30529593728700877,0.20632927324723344,-0.11590225709274658,0.16336855579660492,-0.049017400288629075,-0.3862083825043145,0.02485189515600248,-0.5367048376048845,-0.020477283711489925,0.2669261898795519,-0.6861090635448368,-0.43944841900073967,-0.39729766640664765,-0.5323946365798953,-0.6597690111913656,-0.017407198431869494,-0.2203581743165575,0.17539507516322395,0.3194888274045119,0.2045666682390059,-0.07906719288988052,-0.1940580492970945,-0.2206450218165347,0.16199445240748242,-0.17727001229358916,0.013655399586618287,0.06530837867564847,0.3237248667513324,0.44140874714829176,0.14642795432663994,0.34319594958180577,0.3440619277865598,-0.09836538771246135,0.34093804151991286,0.2964362872187335,0.30741610323424906,0.05767245449127758,0.2122660772239891,0.1650517671796321,0.3605905063245981,-0.08016531752226923,0.3014362302294603,-0.37844271901216625,0.2358098054702479,-0.2579104503378578,-0.1255448430251959,0.17378066795189942,0.6427347209211459,-0.12136151165461456,0.17594458394242612,0.0388823104673186,0.1834254358702008,-0.04723453742165431
Olfactory_L,0.18350695317378923,-0.024074572782809514,-0.005256206975396036,0.20943437220288352,0.1418390484149702,0.017840957959431785,0.07434403071664854,0.01828846700228453,1.0,0.18887916642046954,-0.029319276159035988,0.20300167186052984,-0.008685525370764636,0.02266907131565612,0.4105886239458048,0.07479756986144633,0.40149729383460286,-0.06412166442472937,0.006724001321572393,0.34666559808055664,0.19808047417885688,0.20611296886292085,0.038156131937189114,0.1538636077102274,0.09107878657476752,0.12849044112959532,0.07591117587721888,0.1767987966639206,0.12616226642120318,0.11322078721043304,0.1769202705091675,0.13127504885507846,0.09140198140324275,0.07434507636302853,0.27325329256144565,0.038197125208485255,-0.013041545937543392,0.1480000879440306,0.1859188820133081,0.111147946587782,0.16697473709042135,0.059184868117858024,0.10183855004471348,0.1099502725028551,0.10600694502484313,0.3024934108401898,0.07331635640799822,0.10059623223176142,0.09206261314855714,0.04649110820142801,0.04134453024386397,0.05410424106124744,0.0066120397273851435,0.029576759005654988,0.09171454492322298,0.08296052643524286,0.05491575425536722,-0.10053232139165445,0.057753474003447464,0.06432369813493864,0.08071402531803942,0.011894377605498226,0.0853072516268932,0.35983878619297727,-0.06078022567765048,-0.08515647911686343,0.17651609880255179,0.2616790959917408,0.6399041230419693,0.5576329634358282,0.11681414326983564
Frontal_Sup_Medial_L,-0.024671955782705875,-0.04772272414343289,-0.19768829353388284,0.4612869367942097,0.3049205580055216,0.124984056102419,0.07056420184978233,-0.3658832026527236,0.18887916642046954,1.0,0.748558385948157,0.41008749034208886,0.5064108988869611,0.30787087309535394,0.40185417171693744,0.3052341851449989,-0.02516067940597408,0.009051618462494419,0.2123809645110621,0.3213947838235528,0.4727117339804354,0.31199269188445694,-0.22735997944692,-0.020541866578853492,-0.34102973554117016,0.0915418032773226,0.16192935694579963,0.3254624952338832,0.40830529011919287,0.3577531447932099,0.3202175811461207,0.16720594395674768,0.36181251706634365,0.09344927893193766,0.8544758743659433,0.2178954209936539,0.37579289998427723,0.1934302148419225,0.35152939083629653,0.0346512259765418,0.09184473487720703,-0.35780493113245987,0.3597520927020594,-0.3676919131929718,-0.3919842652705344,0.02748129527708232,-0.04013195724231884,-0.33610134789647605,-0.5180790995948691,-0.5344440451905677,0.32149909278248395,0.4370472708336687,0.3871387063143545,0.3701330865173725,0.23715251600938753,0.295014128600215,0.34294553674213996,0.18975733764395344,-0.20885322051770328,-0.19772910636912183,-0.12087565281247038,-0.05941801760014567,0.35687357390705216,0.6804320599130703,0.42145939800453247,-0.5347344265835013,0.739030747323637,-0.009939368248123269,-0.11526412753921707,0.1451069374787342,-0.3268472524013731
