,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_M,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sub_L,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,VTA_L,Cerebellum_9_L,SN_pc_R,ACC_pre_L,Thal_VA_R,Thal_PuA_R,Thal_MDm_R,Pallidum_R,Putamen_R,Temporal_Pole_Mid_L,Rolandic_Oper_L,Angular_R,OFCant_L,OFClat_R,Thal_PuM_R,Fusiform_R,OFCpost_L,Frontal_Inf_Tri_R,Cingulate_Post_R,Cerebellum_7b_R,Cerebellum_Crus2_R,Cerebellum_10_L,Olfactory_R,Cerebellum_4_5_L,Cerebellum_6_L
Precentral_L,0.35673742162623445,0.33311329002400486,0.23874896344288224,0.3134232728587876,-0.046548483830835666,0.1803522506381565,0.31598998185324606,0.4062451193402897,0.22662833346457084,0.4066476312757686,0.25251806665220045,0.20210994872087726,0.3272354629608303,0.8460316598049608,0.4506186090708041,0.12701571852585222,0.46544119775912174,0.6239999621757049,0.36917659759894456,1.0,0.3578883269443967,0.22987364858327008,0.481498431899536,0.9402809734525786,-0.07509362166807294,0.7215141594869822,0.020562337196517403,0.6713826626442803,0.8406643471772431,0.5755132576887673,0.07248309781538505,0.5907496741264655,0.5091827643973815,0.7767215034766212,0.8868796232360596,0.8648290372090847,0.1023826753052663,0.4584921431057231,0.13288134206279548,-0.060827871266343154,0.8930920138296464,0.785537588564249,0.23087065134754162,0.2565534896233081,0.7168521331104463,0.04847674530123466,0.46933751027985665,0.41682858278983803,0.32648000857646453,0.4305352348798626,0.7271202782154756,0.4654896132574643,0.7705891476450694,0.14108665949532856,0.011904940178810006,0.4825775304803084,0.5576914807040962,0.016592270427562308,0.4359423245597646,0.8033388917164235,0.700115551894622,0.5193180953409606,0.5296475129841444,0.18836020919566,0.37325904666320187,0.2636569171765805,0.300599111427902,0.7150959142188106,0.5925765645763379,-0.043989996954309996,0.3654311119746364,0.6271806687429015,0.32109633183319386,0.7814096750186534,0.48567438273065283,0.4275670617407028,0.7412022276631792,0.3056405417916516,0.8784316949663625,-0.07444404268596395,0.39012711223404656,0.8820119786565556,0.5343108233249851,0.6449926593252413,0.3835804219706415,0.18419254823839382,0.48138850363667507,0.22002033781061123,0.6836143384376426,0.4434232350301897,0.5689001430157523,0.5510022795429057,0.5978132069900883,0.5219860783702054,0.5442576121812515,0.7989113773682713,0.7403064819735551,0.536058582280711,-0.17239942725818558,0.29761850287818076,0.21518893565188366,0.2668923246208004,0.7857230011598672,0.8136055130873145,0.6893392724260909,0.712729032982873,0.12321159367987303,0.0977236456748275,0.8331022016856376,0.643120649600253,0.28211791297262656,0.5562302265987648,0.39671684590856093,-0.07278173666181012,0.21974189608804715,0.487659003968291,0.16663370381644926,0.061534783860592426,0.12698686270670978,0.12033765443475128,0.47372521694509795,0.5599892875048808,-0.0005613436112653723,0.2165602014485307,0.8067454736412337,0.44588532877846104,0.1491057930231757,0.29226834549187375,0.8322078921353173,-0.3183167166504198,0.0920194839641769,0.30111060584400434,0.0442303133233978,0.7375314853178596,0.45941503379285376
Raphe_D,-0.03631018793826308,0.17980111541439694,0.28999443329816404,0.43092056377816784,0.06654763067864153,0.15544797943541752,0.5927750532299213,0.3754970458251959,0.32686084604744126,0.33654949253309524,-0.22580727018164504,0.24906445343414835,0.16245222687950137,0.43002101221929295,-0.19365097794254435,0.00919049675464026,-0.15156377333969406,0.23314522636603133,0.3059223704055924,0.3578883269443967,1.0,0.27445350056859996,-0.09418277664368384,0.2369211417054054,-0.45152946884305345,0.4126730893621658,-0.2385673943359084,0.31092203623183695,0.4298085039555219,0.4546459825328071,-0.1660990625426829,0.4367637849553184,0.444889436559919,0.0014133391384082948,0.42705462742873684,0.35665974172864595,-0.22132030027133498,0.3705605710372702,0.13804239883139793,0.17366514140524159,0.30766766620826475,0.4694818242504618,0.38738010643471743,0.17863728703217896,0.46140311442313475,0.13961494102084268,0.4279899137140096,0.22315967441338255,0.2868558973593429,0.2698807823955556,0.2851926590252291,-0.006358519679853532,0.2989868417469213,0.13273951301365763,0.29350362745770486,0.10494777311716459,0.14422435003416487,0.3282337133112701,0.15059648886484267,0.4347886852040637,0.37003589538992293,0.14356374775331193,0.44250384477309535,0.13615034826087774,0.3128479245203143,-0.028638067356975487,0.4815397509890545,0.1030132737505925,0.3938779366161854,0.15796595782302628,0.3367541874917445,0.33358903608806273,0.2753498536218198,0.3207643749040515,-0.03476892876886166,0.11623761938419817,0.48983710766234717,0.13251628700645413,0.4904477357823997,-0.045485091427154116,0.2571900096707973,0.15953198872819932,0.40356171111785805,0.12369606966270771,0.5344870166710206,0.28025232263192423,0.2975414905494793,0.18813851237800747,-0.039010065648384405,0.21720772511193623,0.45412671845557334,0.40442594437214446,0.39847386199546847,0.28431471432227307,0.17747574322522794,0.4582746180683785,0.3239949777292805,0.4345164888581978,-0.06923374050768484,0.253521504482955,0.548600826898322,0.30727014066670855,0.6299652117782018,0.4136033667838374,0.09243300904017053,0.26384248123084836,-0.09660566703464828,0.06570898449688116,0.4513943903685556,0.43107178307756644,-0.1813957560462991,0.10977865453932517,0.08323320560088797,-0.05874169392247659,0.026526265285705224,0.08945656353817351,0.3159313949979539,0.30667124746169827,0.15083336708995795,0.30070288338594875,-0.1870290524752424,0.460599406662944,0.15608750976458496,-0.3084968406231596,0.3658912948322512,0.5749702714462385,0.28199180830834036,0.5044962955426217,0.4977800330876483,-0.12361889304499127,0.47992346512846507,0.3789838311772146,-0.02664560753664726,0.3397099821204746,0.10538049142543505
Frontal_Inf_Orb_2_R,0.14786583815866097,0.28785773482463184,-0.049639966122164814,0.24101635926280207,0.37555496752148687,0.05670952378198266,0.44019045293160913,0.3325762183164275,0.47984360393449327,0.4170856016365844,-0.22516078148533536,0.36026794525746497,0.16399060709373775,0.3175580395971187,-0.04794922527911381,-0.17255062258838366,-0.22678021151847666,0.08142272306817053,0.48960545052461024,0.22987364858327008,0.27445350056859996,1.0,-0.1836263523999105,0.12714705674288673,-0.5700334995712694,0.45950071257751984,0.007304857082825693,0.11665797463112383,0.35140489346806725,0.2736816641260468,-0.06398027733313381,0.1865917908185873,0.27202734461953054,-0.004914011894039498,0.32126371123141373,0.09467197856120137,-0.3511265148056041,0.16694785881575164,0.2526322262358039,-0.0545901703908727,0.24448939585780655,0.45640470653548376,0.4183404957934962,0.10069282632933554,0.6197762203791877,0.025476281504111846,0.22842283690028387,0.054843813522900804,0.14913328143885304,-0.010421272741438968,0.3503056346415377,0.10520238933363568,0.25766917049331806,0.18370091751586445,-0.05800402745485031,0.009529626672062044,0.022398458111310866,0.059694796238019925,0.2605032556381422,0.31156789680575814,0.3687859213448279,-0.172765985520277,0.19134808057014294,0.17777979772487973,0.43703045390028866,-0.12808774305241039,0.2574726970187676,-0.03180452540566536,0.20330302117545182,0.036030580905715356,0.18271120397975055,0.0947132575175084,0.1522472431376255,0.2789675322381812,-0.07702450751836955,0.12832546656083701,0.28855695899245815,0.3242154130856332,0.4020171764742813,0.03020573741001436,0.3077597918729454,0.13621557959438088,0.21437864259526968,0.2826138922172233,0.4316427268875974,0.48618804495412116,0.2679409948683751,0.029333537572276715,0.060811355678453326,0.6449474970174586,0.061974249742165415,0.2776079008920127,0.07936363562958312,0.37051576459899277,0.09409245709594627,0.3048831153104825,0.2186331114832826,0.49431685127374,-0.13574894702042625,0.29802050229736227,0.3512933562874917,0.288020111322527,0.42727477925008245,0.2275815474193569,-0.03852090638836656,0.21973734108255388,0.06400316327445894,-0.0071790645488792265,0.31920838017699493,0.16147726028182316,-0.2380872671947536,0.1874018775739342,0.20227983260345858,-0.16464679526075612,0.3415143022642775,0.09532191806405943,0.4851756991915305,0.22534869024550752,0.016886870300056925,0.4910902498839968,-0.17118272775598647,0.38841674079557964,-0.18405997471195967,-0.4840750707726552,0.14028861667256917,0.45270216191786605,-0.011345939561861352,0.3010989611842956,0.25258575656538884,0.11530450022270658,0.4124170725736335,0.6298503057768714,-0.027460216580839716,0.05126306348922218,-0.00956614419973598
Insula_L,0.13293054983575364,0.17132407531457589,0.24434597601768673,-0.39400927937305674,-0.02402786718287673,-0.11150648391528578,-0.23224345031788615,-0.04984780117995273,-0.37455539241948865,-0.19820262657319113,0.428907919180708,0.01762681166622273,0.20927922934937473,0.259544724023249,0.558590507539045,-0.0018955741423079197,0.8132724787888809,0.5072141471547782,0.08780575679505431,0.481498431899536,-0.09418277664368384,-0.1836263523999105,1.0,0.5998729628530657,0.44158683707451635,0.04336788208256131,0.3221409923011808,0.21948222064499384,0.1619955916964913,-0.09683132329483873,0.33006498278792185,0.2534763064587826,-0.0776391766822991,0.7367785376162583,0.30100955792907974,0.5072777251498043,0.33563099989907036,-0.11592496936187029,-0.09566537621271069,-0.10570345743898749,0.42407529264517163,0.3005070972352696,-0.06171180620406789,0.10164122992784629,0.1947570060428377,-0.17522566591211827,0.17924913101263265,0.11561126022048508,0.11811626556475195,-0.0038708428377837237,0.4204851567288483,0.3379813183663835,0.5341325522563014,-0.288916235131155,-0.2605935384352734,0.6777968473281334,0.3872010526562729,-0.2904398105405466,-0.04644726626962127,0.138568281836941,0.28424435897100536,0.4019834618688017,0.23641943247672015,0.08286355578047229,-0.1509703258624955,0.21167152549255483,-0.22533358517676827,0.7290192292674095,0.36777703516193705,-0.0470279599036989,0.07968172740902797,0.3273480951111828,0.014740764150941981,0.42617860743359337,0.7607681215787386,0.43493756147072044,0.10826473895340438,-0.01650154233296742,0.2543379053953912,-0.03559100046593921,-0.11447007781133853,0.5420552413285786,0.12308150637375506,0.33440021584876817,-0.14563127240733037,-0.24074363851337702,0.1731853176691969,0.023311198294615094,0.6853191991614536,-0.08605349066156819,0.15453926624459716,0.304631033504142,0.19948876545967004,-0.2007904957421054,0.35327846330150176,0.2287522840626844,0.19128544195495356,-0.09358577592334498,-0.26390947993740876,0.11386943003960538,-0.2965131612898767,-0.015861592724742364,0.2319053063773687,0.24319720403293127,0.8779818996014298,0.3918750371131113,-0.017362788298251084,0.25151262606327296,0.23265752996499228,0.2145427268046456,0.4392169473537346,0.23849141364056656,-0.0685955594294666,0.10797201629085375,0.2963251806066623,0.2883762403320091,-0.16292969298178092,-0.23581609405428605,0.2714677927067878,-0.0701288239984679,0.8479459355819515,-0.1053679624284454,-0.14985686632889,0.6454738997126703,0.3469272841229642,-0.34218001040777907,-0.23271781185931048,-0.1879715038879409,0.2644648082965243,-0.42060018134550037,-0.3741744987900867,-0.4033025940004972,0.11306930923909625,0.36872690901988614,0.5705603643013498
Postcentral_L,0.37096367598676033,0.3544383277388433,0.2780075101119555,0.21647944070777006,-0.094435456962012,0.1841792447231933,0.18220516700881675,0.3026728549723673,0.12147583581557217,0.32395274776850413,0.3274561439926304,0.13470802697431863,0.35943006652524073,0.791660543754406,0.5664990114371121,0.11031715511205341,0.5805175512840067,0.6588882384809761,0.3221182560774357,0.9402809734525786,0.2369211417054054,0.12714705674288673,0.5998729628530657,1.0,0.08757825175293396,0.6571868653527562,0.06476050846567259,0.6941905420227255,0.8043996482452738,0.5106868829114612,0.14706209664782385,0.5718124870819795,0.41050226728724065,0.8531904360079704,0.851873511966693,0.8599944376577303,0.23140578418038885,0.3880345949262101,0.11755263378388836,-0.0963578898288903,0.8843000200028487,0.7368240728659349,0.17716205019543185,0.28651156321760196,0.6474029014554734,0.07107117590773915,0.43512525383280815,0.3741724884371593,0.28229507991607544,0.3661891862660459,0.7521628006440093,0.5399490544765829,0.7855778131306238,0.09454369676297703,-0.06750097013315377,0.5446805553082025,0.6283169208876465,-0.038454044979566976,0.3882369202960919,0.7875511347200334,0.6969591445123324,0.5271244126840036,0.4853183314311986,0.12575102906664118,0.3373285953495266,0.34534096874394693,0.23268992299361035,0.8052112459840184,0.6152571276650706,-0.05284503493842479,0.33254542896546424,0.6594674250847742,0.3023822282962688,0.7675715167847035,0.5476351443171109,0.4898551763221721,0.7113911491007324,0.2692695721899373,0.8109376307038592,-0.0862328747519211,0.3796284667554849,0.9091563460953642,0.5138866042913857,0.6821342276265198,0.27795338715790946,0.1020220129958822,0.4680925917916108,0.20598261717154398,0.7737885391722015,0.3302228995937032,0.5059122923384666,0.48513970949291446,0.6052418416047566,0.45218680391668564,0.5096761024743423,0.7641027181555884,0.7473071300216372,0.46487215219969774,-0.17247828417344196,0.25085937997182683,0.04305243814086758,0.2516549427787693,0.7074621366113018,0.7310872313192526,0.7656443618440631,0.7377109038534103,0.1338752522576792,0.148268918038483,0.7728518258782352,0.6001272872785021,0.33957770743148935,0.5949974005923807,0.3368384094390357,-0.005923491527990938,0.20134684311123796,0.5313785539883398,0.09928629626762865,0.0011134823861861144,0.1752869952798231,0.10039625434915238,0.6316684513635926,0.47379284147379164,0.017606858252273514,0.34112755655529525,0.7733984422016595,0.30180667054455124,0.08649302173114604,0.24591264528323414,0.8140826268858234,-0.3771860827933732,-0.05109084004332078,0.1894825631192501,0.0593707867163461,0.7531685917200708,0.45910726659559703
Vermis_7,0.0844689572453951,-0.09597141982478927,0.1616586145665921,-0.42912328019774515,-0.25896853539079673,-0.07963755624002507,-0.5478919900913192,-0.2941656581292539,-0.517828615432174,-0.4777408657638713,0.680376028291145,-0.40424210879118777,-0.05235356189644038,-0.0939643985896068,0.422661213619533,0.07287274215357996,0.30724194176888764,0.09908754911755537,-0.38571630106446647,-0.07509362166807294,-0.45152946884305345,-0.5700334995712694,0.44158683707451635,0.08757825175293396,1.0,-0.3780785822336231,0.2661059461564011,-0.023419992558375378,-0.2055219401035598,-0.22804559090718413,0.43210225748736825,-0.025527948647725666,-0.30209218482727895,0.3340566441355461,-0.11585929474153632,0.010811686367585963,0.5248423242883686,-0.11889983581778557,-0.23676971564065624,-0.16407380812345732,0.028967775909639424,-0.27377791877138774,-0.45631512119978473,0.13424799904172313,-0.3602465146730713,-0.011137693656829208,-0.23407143531010577,-0.020433983021312746,-0.10438181278301893,0.0011338481659639787,-0.07156447834254127,0.28880608334730745,0.08690788037984166,-0.26144545113407214,-0.3520706187450856,0.22305635366209842,0.26662295255145874,-0.3944015677533379,-0.15387062542197613,-0.158104592456663,-0.12943085836063514,-0.11984032121889092,-0.08982256321804832,-0.16743139936234647,-0.34926579134857005,0.354157913063202,-0.2830984960912633,0.3162930521429051,-0.07511276209231815,-0.1220882196802993,-0.09773850535479799,0.10105920253089305,-0.13065899231176306,-0.08194572932475488,0.2679445257643014,0.13825082842715736,-0.15280368881942288,-0.3292626725832537,-0.2208957420666929,-0.06137933580975666,-0.20293679096466313,0.15185515454968837,-0.08670114780923426,0.033402511976981276,-0.4723027123381575,-0.5163459590920884,-0.07120290308068204,-0.009244377717927852,0.18236448515248374,-0.5270408676464466,-0.3051627624258894,-0.1635596878144299,-0.13362481080747357,-0.3983352216035671,0.03622664553602074,-0.08027895771699538,-0.0490444101950441,-0.37086800781542306,-0.11575818156030865,-0.0957582787929275,-0.5794313068808236,-0.08425552604354519,-0.3634167417144317,-0.11348734683323265,0.32560021220620095,0.09271210829906987,-0.008416628738190947,0.14472273707081051,-0.15852365904251414,-0.12540498798897795,0.3703143612199417,0.21761519993240688,-0.19967521625666915,0.21861515411851334,-0.1122716914018077,0.10846541932362135,-0.495058833833484,-0.35883342897686893,0.1461501025242863,-0.395482456165094,0.41385625307355284,-0.34106510429176795,0.0023356835173676737,0.6535794133204686,-0.010581504815298313,-0.6349316270093731,-0.2408966950936273,-0.21805695230683764,-0.06823588797736052,-0.131999562253136,-0.7402806628046883,-0.5005126327350529,0.028234021683376756,-0.13533687800698055,0.03301256422462638
Hippocampus_R,0.44101817831539647,0.44115402824165073,0.1448870786638955,0.672663210998449,0.09119644795736291,0.42944762933538766,0.3715858670516438,0.3982841283170048,0.4407230290606126,0.755406993659186,-0.039617965249882016,0.4436178326488739,0.5994636774999462,0.7697779388124466,0.21130467037582165,-0.040275608591655666,0.03301466661521299,0.5466487299559715,0.6430764402571065,0.7215141594869822,0.4126730893621658,0.45950071257751984,0.04336788208256131,0.6571868653527562,-0.3780785822336231,1.0,-0.23591295311954283,0.5774033183693302,0.8023013200540946,0.7021442598510227,-0.2981601420246608,0.45172738836427556,0.39994698219567165,0.4539238587177228,0.8215505624461277,0.6002493332045632,-0.09923325046152756,0.5532665531132722,0.1901101824864185,0.053516205339502666,0.7398603762325399,0.7963506719873915,0.5738050837317575,0.18926509745242265,0.6975518458147554,0.44928545633823275,0.29302316608507334,0.45384928013665704,0.3685327142155769,0.4710846252691544,0.721418224747243,0.3748393052627984,0.6718601384134546,0.36403698499706433,0.2651977991253556,0.22832862664984718,0.5052739407449879,0.29277856592160734,0.5480467401781324,0.8574499806458381,0.6303654212222988,0.33761063058264273,0.5818767834198423,0.16916667793442997,0.6946155698684566,0.31149834348166533,0.6073503742223632,0.39015327807980066,0.6260570081167041,-0.053639114302389296,0.43566525969106035,0.6458802275436656,0.44270500572346544,0.6359279926867589,-0.02419783932651544,0.3791059070057239,0.7345657463535527,0.18599009048245727,0.8061664499018869,0.08495294669910501,0.6608480446104787,0.6989757080331589,0.45605722810032173,0.5620451469942401,0.3312817540843412,0.5997468682951473,0.5038773951433437,0.1391243915129699,0.4187584334328419,0.5220248476552871,0.4381386671350448,0.30372000411101974,0.6349711021186283,0.8176793427174036,0.29259725568677303,0.796919329092554,0.7064306730422386,0.8215315378074625,0.023049713349595574,0.17638031440366142,0.28119797807377994,0.20824250494236485,0.6732881183839745,0.7286972410620018,0.2749838570810107,0.7092873293025217,0.20839601969816265,-0.04321673118556722,0.8000224915637932,0.5939291658728357,0.12556559522099464,0.4916402639485698,0.5864486325939345,-0.21467961042157677,0.22869261911465566,0.42042127470134794,0.5242188206929456,0.34133539630921544,0.3104007100197762,0.15743658856324197,0.11580896471978967,0.6105542910345632,-0.01564113142413385,-0.14402818757781966,0.6795371793537617,0.7151098128973937,0.21496102654638977,0.5985872417218503,0.7394034296049428,-0.03171113677195586,0.3557896243663193,0.574446932314534,-0.04511783437758941,0.601743470814209,0.1373834342921147
Cerebellum_10_R,0.04908316600417644,0.05288594968507496,-0.04073483856728568,-0.4113365012273176,0.025022892187836546,-0.2678794777051426,-0.2064636190028658,-0.09974268382658852,-0.1441910664953325,-0.3227090677678367,0.21949651037853174,-0.21581138425268875,-0.15169877176271201,-0.12069728811731006,0.363932832657156,0.01613948325190483,0.40889301168381215,-0.11332069232303986,-0.16576399988338492,0.020562337196517403,-0.2385673943359084,0.007304857082825693,0.3221409923011808,0.06476050846567259,0.2661059461564011,-0.23591295311954283,1.0,-0.06486855969777436,-0.11340725839007774,-0.3132728445245947,0.28652073051535687,-0.1289022766290393,-0.08237891514372786,0.23628588396392497,-0.06970537241318589,0.011213362185733423,0.28961568806621485,-0.2832796096504763,0.10101254988304055,-0.12739929908076916,-0.007641245554545819,-0.13078419134477737,-0.1883773439276776,0.05241121566432604,0.05977290796307446,-0.3422211322794872,0.0440669103688716,-0.08717629249340851,-0.16998984786262458,-0.18418959794531614,-0.005530504872447827,0.22256170567575803,-0.042169395279349556,-0.2845364789970925,-0.41960482511276065,0.27582376114545387,-0.005200487508211503,-0.3366405398845464,-0.1168231354195526,-0.21759644779062048,0.008316084276076706,0.0470285662009019,-0.1962532992008125,-0.13969816755745595,-0.08173679941956914,-0.031762698502653605,-0.4293050897665719,0.30113144088002086,-0.032352546304987365,0.05717448206190978,-0.15662380775358598,-0.22388750804092009,-0.21436978664037473,0.12198488844144616,0.42917545993296646,0.2205197201974723,-0.16077772440511431,0.2602575936389911,-0.13108256710294347,-0.3050248243014034,-0.2700298698020686,0.11114292414808453,-0.08288252276794565,0.16993891613876627,-0.19061476104517588,-0.2839558432423668,-0.11953640837994885,0.050863621211026736,0.255325005160922,-0.16700177655203174,-0.15712166269043726,0.10670684091196088,-0.18155536219745458,-0.1816963358587297,0.0546369815057769,-0.09811589730202752,-0.09231068660945706,-0.2313097605741314,-0.12394224177612079,0.1746675694963852,-0.23134538512462574,0.17037038723165127,-0.08679543317130999,-0.13528257029857038,0.29346432613400547,-0.06929211821528637,-0.07396534842589927,0.2418013813953209,-0.1333663772556626,-0.10994955225696756,0.12512269945037113,0.11628461869040217,-0.30084093201101697,0.06770436969488172,0.020605493730823186,0.09315564588700917,-0.2182934588226107,-0.28886456075263706,-0.16361206087090752,0.12756692349643411,0.3364033545015577,-0.16979158130948063,-0.019970487829182888,0.31567769289075703,-0.061864610538604446,-0.32398290118289447,-0.22112628985538524,-0.378964598707798,-0.0654633842734228,-0.08483838041637594,-0.38018664293498866,-0.2134095302774203,-0.016179276594857996,-0.04383196024839669,0.18657167357294252
Parietal_Sup_L,0.3633327069026799,0.1897025588706023,0.3057078582165464,0.43664558846847246,-0.15314614446058708,0.21421599510421338,0.4317206867936379,0.39509049976812805,0.2481592412297915,0.27721263323120204,0.22867408668335706,0.031046251703106917,0.16893357038955648,0.6758054446401484,0.36794102390779876,0.23037975752943776,0.2892716162135429,0.40375707124675636,0.09263971740451468,0.6713826626442803,0.31092203623183695,0.11665797463112383,0.21948222064499384,0.6941905420227255,-0.023419992558375378,0.5774033183693302,-0.06486855969777436,1.0,0.7541418118626394,0.6088298498486424,0.06504023988792496,0.49865785609260393,0.6252464988694239,0.6106527318601292,0.7555536968770329,0.6764293164453693,0.18582099303053276,0.5664802179680293,0.08261098946243485,-0.015845827841347918,0.6384553106331783,0.5577706823402074,0.1293825627574031,0.36772887951790334,0.5270474893300248,0.11846114727371153,0.5817690358083853,0.3887907597859688,0.2178610228043385,0.6395708781946957,0.4878736493139165,0.39933996704523694,0.5654475665555364,0.2536340908498479,0.0020598056863634596,0.15550793762286488,0.5189714723290892,0.19636294788612435,0.41610907184940293,0.7020476870960274,0.6142003401068679,0.4101593703727782,0.553351365942109,0.11930476415876651,0.3076006531063067,0.3255721289464653,0.2962442101325152,0.5951499034947199,0.3898031442167247,-0.03813250133234284,0.27493999421046716,0.5508511172277039,0.33047923281432967,0.64123407634411,0.30635650438233514,0.2296053784061394,0.5711611872533051,0.20207275398673927,0.6821371305130495,-0.05163084457928234,0.3101324896975581,0.6982780208049509,0.41165903086045347,0.5541916631610723,0.41425084442984983,0.041320497813800136,0.4745223653426446,0.31597437025331576,0.45970748993814115,0.21447363517492182,0.5143517571719759,0.5434500034690545,0.6638035099289804,0.47470799384258544,0.4679676946708754,0.6701858067983275,0.8834967347436068,0.4371069315849582,-0.16326542423025134,0.21477181311408008,0.3649314221628837,0.2852194095541951,0.5979090059660639,0.6687330975234583,0.3770998395908828,0.5922794671104958,0.10154402424951642,0.09090632684507287,0.7558921294862986,0.704613918176555,0.22847085662208888,0.5821574438111138,0.3498709091839351,-0.002062513683376495,-0.031133159958310175,0.4111529763801197,0.007792414784171209,-0.018092535202502442,0.08591534893443536,0.04792944684870199,0.2564691931063674,0.7192994969028598,0.19008491492849522,0.12460924946956065,0.6612720792325374,0.4751007885315821,0.2803208533434587,0.3649213115870595,0.7126884838975017,-0.33419870372030847,-0.04872866129596152,0.32877000387714017,-0.13677049558975302,0.6835236386398368,0.2357767807635508
Precuneus_L,0.3677455490050963,0.36963225982087927,0.17832372956700407,0.5850938865354931,-0.05766749747396923,0.3483137726278205,0.5178160592601213,0.4635232422527393,0.362305108291936,0.5110000675576668,0.0879797491051033,0.21359268048754088,0.3625320691319486,0.873470110690671,0.2571653051932443,0.20680222435295842,0.15882543337152877,0.5171160909336763,0.37946070754543365,0.8406643471772431,0.4298085039555219,0.35140489346806725,0.1619955916964913,0.8043996482452738,-0.2055219401035598,0.8023013200540946,-0.11340725839007774,0.7541418118626394,1.0,0.7760030885690861,-0.049833148506854795,0.6243686974587997,0.6354657955243986,0.5884910478133433,0.8870914487872977,0.7898610844401242,0.08368121531934285,0.5604319489794384,0.2242372067820383,-0.046428539901250586,0.8473067873413268,0.7759452075404047,0.3424049548256425,0.2968934420645291,0.686282399467479,0.2088088851877514,0.5284143998584389,0.40741206275938396,0.28073868237806976,0.49699890174270595,0.6762302428732019,0.43615485027739426,0.6805745671541062,0.35217348009169297,0.1059659025194896,0.22971675738524994,0.5389978648538587,0.19038536688207955,0.500643706029987,0.8976985197825311,0.6505209539592448,0.39872185307131075,0.49440363697203316,0.1143882129037925,0.5039362147773662,0.3015463124652024,0.503547003668441,0.5512155134549453,0.5585744385909442,-0.04922782528077292,0.36655446581032586,0.6370289236349274,0.4066986974221652,0.6926046169445399,0.21293767754254775,0.3479154401983895,0.8727487780615215,0.2638297110897775,0.8608812662265584,-0.039587677610224,0.5488389790218449,0.7981048872334947,0.5404891096191671,0.620010480922119,0.5089928374822971,0.2910766528902543,0.45570709306397705,0.172997279923322,0.4642681885190404,0.47771858278843504,0.5563083872349777,0.5169696502810303,0.6765214984719634,0.6934186298039864,0.472720119062205,0.812479359515555,0.8390850058775884,0.6888535469744621,0.02098848001636952,0.21333168047996728,0.36242278169467085,0.2780883420681157,0.7859458976724399,0.7761079634351691,0.3906729989116659,0.7083258653701373,0.14415862088709794,0.018674501086313935,0.8515025158112473,0.612370886877263,0.15012436279109206,0.5672149360639591,0.43470335488692974,-0.06764060351899913,0.11191542774161806,0.49756584288919664,0.27080193077254777,0.13184202163189065,0.14416932805812557,0.14141941906610375,0.1579674321866254,0.7546533504972964,0.13436935723530793,-0.02650113393652714,0.7673156868543823,0.6180002563392176,0.25053235870990326,0.5175419835110147,0.8756400609101956,-0.15450164469100466,0.2145505489082328,0.4409752598867872,-0.040278670306555533,0.7348790662814088,0.1753249376945355
