,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Vermis_8,0.11707348494172239,0.08924613145516187,-0.11137356601419787,0.07909396469690289,-0.24042866935437718,-0.02076176840133788,0.10600457402856402,0.21920512659553834,0.4355394801471867,-0.2745111264356988,1.0,0.1107669099037229,0.05760803321752203,0.2945018862521815,0.42295272867545486,0.14185431480766905,0.19839266658271595,0.11946194920210734,-0.21005124397805838,0.1572867117602789,0.16487200166816798,-0.030392548863437768,0.08780404548783953,0.1228323713722379,0.03518642255609632
Thal_AV_L,0.8457342568948968,0.6568988182465328,0.5504420095665473,0.5184127823509692,-0.43024724423898636,0.2780163795130847,-0.0984416072791878,0.2070106760635837,0.6804423829750063,0.5520892833254946,0.1107669099037229,1.0,0.14572824859761185,0.5104529852205087,0.4598804024394819,0.1964522482815102,0.4158598050344556,0.6418309738447087,0.5574696424312163,0.38527665027986957,0.10154066240864265,0.2285340455824175,0.5090488246189377,0.2655962884530233,-0.11497340891847023
Thal_MGN_L,0.012448001756387382,0.08632043603421338,0.0663522195942285,0.16315681073432634,-0.07374549303164829,0.15943062225589316,-0.03887104774199791,0.060786909948128465,0.17631357779836948,-0.0029166956384099048,0.05760803321752203,0.14572824859761185,1.0,0.29123931283721427,0.34855689631305065,0.4854708555747614,0.18861886076446913,0.035612373698023704,0.2621271142673709,0.2388261346406049,-0.25260979293133,-0.09092859347621006,0.046539049047347895,0.26681164254674716,0.010123516555913235
Paracentral_Lobule_R,0.47806022496219175,0.38856122345954996,0.34281700936893755,0.6647732987453032,-0.5226375010394511,0.1917525920932126,0.3392683175930947,0.20061085474491636,0.6250684694695609,0.16333010040020188,0.2945018862521815,0.5104529852205087,0.29123931283721427,1.0,0.552653412819156,-0.0007881536632321976,0.7668632500191256,0.18246022410133425,0.3493598163337961,0.8219289809256666,0.13284709121398897,0.15943419787770724,0.4411916486588241,0.7826371323596191,-0.027088499610015814
Vermis_9,0.47261929924762314,0.1951261519039916,-0.052351722394942735,0.31004493936653776,-0.350453058975935,-0.10249014344233257,0.2331236747450013,0.13499851732669355,0.6763643588109309,0.14104120404568468,0.42295272867545486,0.4598804024394819,0.34855689631305065,0.552653412819156,1.0,0.3422137735352844,0.442387388987943,0.22355045313099023,0.3059504696344608,0.28356545104999004,0.08565842840811841,-0.16423431425620255,0.12295303419512005,0.38292073811454913,-0.0522713974582
Amygdala_R,0.07392573864711315,-0.010462167023947302,0.010414968757113683,-0.04671648251735814,0.022580494391109252,-0.0006524416706007756,-0.27763596939780805,0.03092062403342668,0.1623790386169842,-0.11967896731103997,0.14185431480766905,0.1964522482815102,0.4854708555747614,-0.0007881536632321976,0.3422137735352844,1.0,-0.03575198915372571,0.2666344321238366,0.17606675448448442,-0.16030614232950188,-0.20460546434639973,-0.10895340259102312,-0.23705489477009856,-0.07189421821916937,0.14984145509651903
Temporal_Sup_L,0.45819150677529513,0.43419876176785654,0.3126630477953682,0.6531102096835136,-0.44708829445528075,0.19056336849004585,0.23978434544751787,0.2526244468159217,0.5579614642910287,0.1906554551003165,0.19839266658271595,0.4158598050344556,0.18861886076446913,0.7668632500191256,0.442387388987943,-0.03575198915372571,1.0,0.1026931466454019,0.43973349448532234,0.6970075645237996,0.25499561951398425,0.14059186412747135,0.6039904394496386,0.6083584582506103,-0.039564658939924655
N_Acc_L,0.6153960395723008,0.3732069847331938,0.5382553762311005,0.357257711924639,-0.176647742360607,0.2779267514478763,-0.3297949379402178,0.1048013919500762,0.5221119769031617,0.3440023313123884,0.11946194920210734,0.6418309738447087,0.035612373698023704,0.18246022410133425,0.22355045313099023,0.2666344321238366,0.1026931466454019,1.0,0.29977129913069894,0.012725779149348138,-0.108076342421268,0.3018973656396359,0.35050288473987606,-0.09991051021255772,-0.1830440587531084
Thal_MDm_L,0.5386905742041386,0.6296272806241634,0.3297854571214623,0.47131816760340783,-0.13989009727444884,0.3527941096179238,0.06748956651244069,0.17465655624260576,0.3527452052487008,0.6716933271716066,-0.21005124397805838,0.5574696424312163,0.2621271142673709,0.3493598163337961,0.3059504696344608,0.17606675448448442,0.43973349448532234,0.29977129913069894,1.0,0.3912974955462951,0.17116965317801627,0.2282494954640283,0.4839414243867376,0.32612980664082813,-0.09520888702553086
Precentral_L,0.37934346697405186,0.5224321056130595,0.3637278390403844,0.6765458720982961,-0.31163256033364745,0.3709932547854239,0.446600596292776,0.1934453931063536,0.39851208978022323,0.18553808539653685,0.1572867117602789,0.38527665027986957,0.2388261346406049,0.8219289809256666,0.28356545104999004,-0.16030614232950188,0.6970075645237996,0.012725779149348138,0.3912974955462951,1.0,0.2197002094553233,0.31560163495310756,0.5639247893994906,0.8721772358792604,-0.004231548805522963
Raphe_D,0.10379159364970464,0.293255226593103,-0.1460241622699545,0.1759706821763118,-0.07309934319564312,0.15608265816419825,0.3462594724879796,0.22600381092262223,0.18976762029199418,0.2553497957325696,0.16487200166816798,0.10154066240864265,-0.25260979293133,0.13284709121398897,0.08565842840811841,-0.20460546434639973,0.25499561951398425,-0.108076342421268,0.17116965317801627,0.2197002094553233,1.0,-0.08050103709639542,0.2223018908882745,0.22013402013276637,0.13533188831787532
Frontal_Inf_Orb_2_R,0.27506762489122644,0.3737103746549536,0.497745953309773,0.43058322834799095,0.24030715125824287,0.3044789650369157,0.03577471011567882,0.13382151718518526,0.1580608904933645,0.19779729229966989,-0.030392548863437768,0.2285340455824175,-0.09092859347621006,0.15943419787770724,-0.16423431425620255,-0.10895340259102312,0.14059186412747135,0.3018973656396359,0.2282494954640283,0.31560163495310756,-0.08050103709639542,1.0,0.3940758474359901,0.15625312930576077,-0.1048263875734079
Insula_L,0.5395741049333898,0.6296327708663316,0.5524276481543574,0.6384542762138091,-0.35407365852705625,0.3807449526582205,0.1116474997154747,0.20927656265102626,0.4243069713934617,0.4014450286081151,0.08780404548783953,0.5090488246189377,0.046539049047347895,0.4411916486588241,0.12295303419512005,-0.23705489477009856,0.6039904394496386,0.35050288473987606,0.4839414243867376,0.5639247893994906,0.2223018908882745,0.3940758474359901,1.0,0.2575707651931181,-0.21393277134352204
Postcentral_L,0.2637594790558495,0.313446661879581,0.14464048106107813,0.5624374223495185,-0.1562515983969332,0.25013678886158025,0.5459446059587102,0.20305645735633313,0.37384053830662156,0.14943604160948118,0.1228323713722379,0.2655962884530233,0.26681164254674716,0.7826371323596191,0.38292073811454913,-0.07189421821916937,0.6083584582506103,-0.09991051021255772,0.32612980664082813,0.8721772358792604,0.22013402013276637,0.15625312930576077,0.2575707651931181,1.0,0.036328983434692146
Vermis_7,-0.19649505478534135,-0.16157478584617507,-0.09910254968694499,-0.10135849844751468,-0.008377432301899647,0.021288830882471733,0.009616789712382747,-0.11562392500719204,-0.14443195795792313,-0.2497774423414957,0.03518642255609632,-0.11497340891847023,0.010123516555913235,-0.027088499610015814,-0.0522713974582,0.14984145509651903,-0.039564658939924655,-0.1830440587531084,-0.09520888702553086,-0.004231548805522963,0.13533188831787532,-0.1048263875734079,-0.21393277134352204,0.036328983434692146,1.0
