,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.33689069687151485,0.27774554236976146,-0.2546537419185612,-0.09754632504511834,-0.04023559297167061,-0.13921692906131833,-0.3307685012790793,-0.14326264922641088,-0.30776889005955876,0.21974090799375895,1.0,0.7603025478788493,0.5978879950932798,-0.17148529947433433,-0.37716678064788983,-0.011995931259846195,0.26094003385665476,0.7200030713873651,0.5846384648380565,0.34491849482316783
Thal_LGN_R,0.3874656723304076,0.38595331552737344,-0.39057506870058695,-0.17818076755093595,-0.10997762661126946,-0.30897710930197037,-0.5518812916384352,-0.2917832767759487,-0.5410839839359386,0.06154997232747672,0.7603025478788493,1.0,0.7142143180161868,-0.10388320850529077,-0.6590014562450196,-0.09351542024153232,0.2322137091489953,0.9270415576520928,0.5827566298729504,0.41612673684437507
Paracentral_Lobule_R,0.25565483171283354,0.4980058183325717,-0.13032751963048267,-0.025521086000933113,0.17197130192293264,-0.05805775247466907,0.029582820401412278,-0.06544869325212925,-0.3681867012387274,0.27330521577197275,0.5978879950932798,0.7142143180161868,1.0,0.021262144601803847,-0.3650349986662774,0.2374274447006836,0.1442855053207888,0.6726145317977943,0.8896201026203141,0.24951899462571323
Vermis_9,-0.22437429623922298,-0.15770279543487753,0.1784728898534107,-0.07162884283348807,0.3654772075638469,-0.21172353450454018,-0.01221606813509493,0.0894521351512191,0.0021006309284733035,-0.2446010881083824,-0.17148529947433433,-0.10388320850529077,0.021262144601803847,1.0,0.0037066802003012616,-0.3528745245796536,-0.0170640326379376,-0.06001118112699147,0.017746224873465728,0.22539020179696173
Amygdala_R,-0.09894057158839163,-0.11036944228266474,0.474621209832623,0.1792353314443416,0.0665512522326115,0.36456531922751156,0.6387574225579107,0.14927813771194737,0.49429972254889265,0.21206946221050527,-0.37716678064788983,-0.6590014562450196,-0.3650349986662774,0.0037066802003012616,1.0,0.3067049000571306,-0.1114353272494942,-0.6751263283053608,-0.2232745492515947,-0.3362050092366166
Temporal_Sup_L,0.13648379585068993,0.3500682575815008,0.22878029897122867,0.15781103080004488,-0.11617356774872296,0.5172344279494584,0.46394363538911604,0.0727577449382444,0.2275089671735502,0.4545327527305901,-0.011995931259846195,-0.09351542024153232,0.2374274447006836,-0.3528745245796536,0.3067049000571306,1.0,0.060523976739361156,-0.0728385775769149,0.3845944780485576,-0.39526848868451564
Thal_Re_L,0.19312534446733018,0.08534047180930542,0.0235732657600593,0.24550555314983888,0.017964882769027274,0.18718268348154674,-0.05049949835020498,0.054750211050269545,-0.09059171917374918,-0.21415834145340523,0.26094003385665476,0.2322137091489953,0.1442855053207888,-0.0170640326379376,-0.1114353272494942,0.060523976739361156,1.0,0.24183997902069682,0.20064575023411035,0.4185614989234003
Red_N_L,0.43721944034947924,0.38187613490753564,-0.2667583029797635,-0.15500972305205382,-0.08446405726211902,-0.25788983357491274,-0.5659951152231233,-0.2834699864276946,-0.5337599156331153,-0.03686043013943986,0.7200030713873651,0.9270415576520928,0.6726145317977943,-0.06001118112699147,-0.6751263283053608,-0.0728385775769149,0.24183997902069682,1.0,0.5276230969972011,0.5245293874613842
Precentral_L,0.23623975149231916,0.5350325834339494,-0.05937489415111576,0.09657811014146958,0.29572322985188093,0.07328272554116853,0.13215880257930798,0.07303052950500886,-0.2511495681699567,0.38665377860271916,0.5846384648380565,0.5827566298729504,0.8896201026203141,0.017746224873465728,-0.2232745492515947,0.3845944780485576,0.20064575023411035,0.5276230969972011,1.0,0.1734014810636725
Frontal_Inf_Orb_2_R,0.3686886088602343,0.16322389262089845,0.06533152071961719,0.2541018579651806,0.23001402402518284,-0.0344886614984923,-0.25873315450532647,-0.06354895488841446,-0.20752777258258137,-0.4042013999856664,0.34491849482316783,0.41612673684437507,0.24951899462571323,0.22539020179696173,-0.3362050092366166,-0.39526848868451564,0.4185614989234003,0.5245293874613842,0.1734014810636725,1.0
