,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Hippocampus_L,Thal_PuL_R,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L
Vermis_8,-0.13489800620890172,0.17053635589962562,-0.18597207898187632,0.5337029821264513,-0.16421031620143206,0.4974819669353384,0.05389533927787834,0.698810494559809,0.8041986429722323,-0.2329873431911381,1.0,0.20014361577333661,-0.047229670712115285,0.13973084502496355,0.7237445073812829,-0.039689864177398726,0.004835254376718759,0.016759739953082612,-0.033033505005891646,-0.01918668260583825,-0.3263712604536961,-0.025771470521356043,0.051872490811435065,0.06927872866592232,0.370651601808554,0.1587196359928856,0.1432744029678733,0.0003012013313174469,0.015336294225632449,0.16843922753892937,0.662923951729061,0.2627913631354397,0.26524967334141986,-0.011051465684551126,0.08351154261887724,0.3067002533967593,0.816169492419171,-0.16554947453153948,0.18489242572703005,-0.17523870516735837,-0.3288596128786324,-0.02825575264137279,-0.11506031096641602,0.28298593574605846,0.4703487046047767,0.08428529648703947,0.09990192651012726,-0.0439328369252756,0.2015044217752369,0.725543938709697,-0.05421846261111773,-0.030720522084271198,0.3437550216532083,0.10589789437014151,-0.11972730247103693,0.09841101594284579,0.4702721396288944,0.1408815421390752,0.28347683570203147,0.11921458868934062,0.39353155567001247,-0.1508303273876111,0.008588371734226422,0.3219629284599378,-0.03303385325384968,0.18357109222024826,-0.013327593943656282,-0.011931502441970878,0.4276181563870476,-0.016808998023498254,0.04345732728672104,-0.08803546673675157,0.04228096343803118,-0.14057032824469495,0.4472878650225774,0.01968651946401051,0.42603640545967775,-0.08955459124726987,-0.1638423090770962,-0.0318439119646159,-0.2951313571933625,0.18307054651234525,-0.04786401385887297,0.2832403804033865,-0.2153845678436057,-0.4933263859207969,-0.05089431817317052,-0.28814219599542956,0.37648282727561544,0.32086603680398146
Thal_AV_L,-0.10356477496768929,0.5496816694412741,0.12432123645158043,0.2888072196379776,0.07087900661633031,0.3966356654011126,0.21140360917871362,0.24291156481487153,0.4066022059189594,0.10478421315713199,0.20014361577333661,1.0,0.3568613785770658,0.2805866472513542,0.09707610970923468,0.145648932808136,0.007853119529549629,-0.08098292164328114,0.008134058021796982,0.16211973534535343,-0.3476928351137986,0.1614441253437676,-0.024545010920980374,0.12786003752965305,-0.010822402722337136,0.3172636253819095,0.11441008921970462,0.3261112018504102,0.242187842715573,0.40081046604982135,0.3733192573105552,0.030346662128990235,0.2286040098931206,0.4829315008554665,0.2518212482669583,0.21739965874505598,0.2688689981059338,0.0723290267748839,0.11435271796039377,0.1853670531882339,0.16354488176778034,0.37210964368066735,0.2323539061498069,0.4199712839346318,0.42369466971014746,0.029524349596629612,0.3501405880439425,0.31361181831964896,0.21528123216040493,0.24379424064204655,0.38249937939066503,0.14405318620297736,-0.19281665060629302,0.0908730479671944,0.20269196792544142,-0.18802090256063275,0.31220622476926824,0.5510250593655198,0.28087271749772047,-0.1244645680078765,0.3569284871592553,0.32306214849966136,0.3531972728119867,0.0761463663757138,0.0029610880370184844,0.2919247179840483,0.3398973330517932,0.43208515020059,-0.23223528200590207,0.2558033868991799,0.1597131403994379,0.016551033403312185,0.17182462614435434,0.14526516447033713,0.3461277874607027,0.21200627998152102,-0.04752041112908138,0.10176940754093095,0.01290011272119517,0.22736322114820423,0.32655104468846097,0.16813865139808792,0.38811346796461066,0.191557327997395,0.37675402120786805,0.18069370789027764,0.6738317775954574,0.18040033741771277,0.4511874949679055,0.12401217647125541
Thal_LGN_R,0.22960247598378197,0.38776736950503277,0.4294993348949941,0.42690630670400326,0.15664972117627168,0.38623505317933715,-0.01769255497339039,-0.001926271936168965,0.0630178759408008,0.2705557273636427,-0.047229670712115285,0.3568613785770658,1.0,0.3816330210316606,-0.15389306574086445,0.31375438367101227,0.4518267241358579,0.010546269672070823,-0.02523055313643633,0.4945299536838607,0.2396077395156564,0.48000804912925576,0.4231773101605571,0.47972796085984654,-0.2520613500299685,0.5962980713348622,0.5622868133418089,0.04043374576461197,0.31091446879437284,0.5857577399329684,0.09076909200985679,-0.048502785417208,-0.02840630055375308,0.6588951769399711,0.21285541325272594,-0.3430306867984599,0.03851820740769648,0.5513054683052039,0.45648721323092173,0.3146517766458388,0.5003099471003818,0.16708772385719842,0.6110363135411242,0.39101222374753336,0.4785227470780558,-0.1288752698692141,0.482346353129426,0.6355713398230098,0.4637105497061854,-0.0997379330321398,0.374454970746576,0.5493170495717736,-0.1642128510291496,0.054020127925174334,0.47833045063946117,-0.1611984527471627,0.07487605814781252,0.5355979583897501,0.5024570932785541,0.3518570216014359,0.3403450419544586,0.32597521643297267,0.5978361614037165,-0.13781657577200962,0.052394302292025574,0.5108097266019265,0.520056151997196,0.41828736287430784,-0.3316368478169956,0.4358987474416796,0.38768020524672697,0.12843633490320905,0.37679105453864725,0.4235278150246258,0.17508024113708656,0.360019889856751,-0.02131178529885455,0.5661150624758722,0.14025252141289704,0.739197669561203,0.7918336734997409,0.24532493036484965,0.7049897021868448,-0.10675226242840413,0.5390776898554427,0.23280537861919304,0.3204820094445997,0.346056587835464,0.5877994006834437,0.12343080165763463
Paracentral_Lobule_R,-0.16035388456441207,0.40359297020424717,-0.1226336290784679,0.2958880434711667,-0.04617514559504648,0.06598645913988574,0.5090023631282536,0.22134401235308646,0.3844794814525031,0.15048638706217204,0.13973084502496355,0.2805866472513542,0.3816330210316606,1.0,0.0498906022826494,-0.1360042144394526,0.4949386886168492,0.2324089601653373,0.18451877397912858,0.7632260332465642,-0.16409090900815992,-0.09346432131911285,0.34288332620088063,0.7621796991279934,-0.07111390769808996,0.34050073159522537,0.005843632314429808,0.5140292180194455,0.8635998251902771,0.7954084392616708,0.2926660330353722,0.1665011462150718,0.5159730463349688,0.357315104823503,0.7828127464741538,0.15913163213049533,0.41462815308324974,0.239490118404966,0.5020450991591691,0.01502879470206753,0.28776604940327494,0.3532787762636775,0.30624361004533385,0.34550222109096107,0.4504215319563299,0.307234615572046,0.6789806050963308,0.11277906052154722,0.7270137835119064,0.010507688880400894,0.24658623098314203,0.39544155034040124,0.06745165195203748,0.015517356136091459,0.500113749128785,0.2627587924306994,0.147766224000066,0.24642631691771077,0.881941635142166,0.15403516561631225,0.6645824858744265,0.33582310996538545,0.34994350877510544,0.20550929441314983,0.0934128326489424,0.7836835322583282,0.43175551253466893,0.20248114955160232,-0.017149445337707105,0.5672000770723253,0.5838093317674641,0.1445192796869207,0.8079032983395109,0.49557071465156466,0.4770066306436856,0.8697652942513715,-0.06710975827071418,0.8150538113865827,-0.06412854081731754,0.2726169990847525,0.3294038032862019,0.5378273648496948,0.4084341323113273,0.3764186756362052,0.10660189839724618,-0.2091345288926517,0.20283580304121526,-0.0653345550932229,0.3606777553340595,0.5740005070150036
Vermis_9,-0.14125440938200584,-0.01011851513391228,-0.028469625585557903,0.2921587639045341,0.14261546274189146,0.3606942238937541,0.2545703763220353,0.8439296375795651,0.778132710466922,-0.194689033816558,0.7237445073812829,0.09707610970923468,-0.15389306574086445,0.0498906022826494,1.0,-0.2627226472783657,0.016864574430159273,0.04648134657973231,0.04720998046180243,-0.1434659091862942,-0.28935225937151354,-0.08211053299204917,0.03048056610408325,-0.030903368351020966,0.8252591038780377,-0.028074669327545418,-0.1531078266984606,-0.012375653750230503,-0.03683963477788866,0.07299255424216566,0.8077024749673397,0.3001057273311038,0.3674763942814785,-0.11509298177106046,0.033311574444509995,0.32247423319263596,0.7030641882026215,-0.2067494780706369,-0.048972326714088694,-0.021936727777793905,-0.1268073745089973,-0.1239941071697271,-0.1732216287856877,0.05844555441769956,0.3681580144262897,0.4222273738100725,0.08551647077141292,-0.0884730573741037,0.023256273700666272,0.8357889675334432,-0.08637238434394133,-0.1567789938932814,0.3329571229139446,0.03524881559068131,-0.19103560078462878,-0.2951070460057104,0.8007389714878078,-0.12182665353218941,0.16581009608065528,0.012733861830490703,0.4706314219344581,-0.26210957551382025,-0.02567381607245144,0.32649917661969796,-0.16641043698252583,0.07274142161315814,0.24897747006781148,-0.2788569004944176,0.33572866111146427,0.02358763417145285,-0.1811765690042886,-0.19285583463350667,0.030406957503847552,-0.02186464462842857,0.3457467372134671,-0.13238278518695992,0.5775521379228691,-0.16219408986838377,0.29343105826790755,-0.31543776284521896,-0.45705081674301234,0.1179688373275154,-0.17843547034970286,0.5328879261382498,-0.2771489947463779,-0.3378648758349525,-0.08236655403685807,-0.08317825214059996,0.33198302874276586,0.5268084646770541
Amygdala_R,0.503230412958718,0.3198771491119961,0.3035006639707514,0.2448149218604103,0.3330263984964535,0.1785476478421982,-0.37752699558653524,-0.356839012024947,-0.1820704809626513,0.016454577365049215,-0.039689864177398726,0.145648932808136,0.31375438367101227,-0.1360042144394526,-0.2627226472783657,1.0,-0.29152256285878897,-0.06563634404328059,-0.46923103261488186,-0.02645602411180523,0.25629495180403916,0.5956759414348045,-0.24263970297237633,-0.20622922535905747,-0.20885901052315156,0.4222224967024607,0.5597555645775933,-0.10405361169690268,-0.19591303705020433,-0.07356896874101135,-0.26082491973562083,-0.07777609081102667,-0.3930283203481204,0.2808556523918258,-0.13331079278316493,-0.3745328320372768,-0.23544168965023346,0.1747037584556242,-0.09213038441944042,-0.2550314224468769,-0.15493637499000745,0.06441354604969297,0.37162313113395123,0.24979177076292247,0.008514826915027926,-0.5117550759315911,-0.17688930797602484,0.37926632941413724,-0.12622712344490455,-0.051261124928893675,0.28698990406068475,-0.01177500661385763,0.0026885797187651797,-0.02669527736181118,0.031580615849554065,-0.27602993326973546,-0.18696199541152447,0.3807825035967899,-0.08275523883717267,0.05661735235936527,-0.3350678103891967,0.16879261969273648,0.03935770568749499,-0.3143327018653552,0.2708388282324931,0.002024786584596432,-0.16940977123463233,0.30182795399348894,-0.1475310816602584,-0.20946536624119316,-0.18408087280974467,0.3489394028541938,-0.23813900599542112,-0.332950738997803,-0.12904424466532202,-0.11957968241426387,-0.04743454715173646,-0.08583375506472271,0.009160623376229844,0.4266062401895558,0.4218623913772534,-0.25878926163779903,0.17933731256770982,-0.4529699837966326,0.274397490931556,0.3196239099242084,0.28166021824317145,0.23002572472791663,0.022370239353253968,-0.46414835080534106
Temporal_Sup_L,-0.2660653782073456,0.06763505706202226,0.10038846264008328,-0.033446970284249485,-0.06386607443011962,-0.12029552860149018,0.3282854594371671,0.13295340286759644,0.04367573574831936,-0.015974952917905145,0.004835254376718759,0.007853119529549629,0.4518267241358579,0.4949386886168492,0.016864574430159273,-0.29152256285878897,1.0,0.07922687189863495,0.24480752330910965,0.538034169583149,0.12690187940856737,-0.03688232242439871,0.7694936538843195,0.8100717449892371,-0.08027683518760209,0.01891186107113866,0.0407526111833791,-0.0068762523829037,0.4283769726182796,0.5032392348605477,0.2827196049941506,-0.08132351875708374,0.21520124451850853,0.26147223401492403,0.2048822929009553,-0.29588248841172654,0.09235742898487383,0.6950973850823103,0.6731861829484475,0.3749780347492804,0.7657159249172223,-0.06786051154463196,0.20967823373084202,0.2924159843110608,0.20673400423366464,0.2538392382135856,0.45621115400993417,0.24933986490716487,0.5407748895187612,-0.21187662473517335,0.021862262979572174,0.6579048956013206,-0.018098908380947885,-0.1781659678170694,0.5514536828898673,0.17043578151141667,0.15649368171894473,0.010752617981695488,0.44057810499561156,0.5281013515917898,0.5683072544274576,0.21340277957487727,0.259520794284868,-0.13502180020696705,0.020993845254019778,0.35967500571332617,0.642661963155326,0.2196291904559277,-0.15863141453880572,0.4068556825985355,0.6552644325647221,-0.16572979440547642,0.580728575055784,0.8711777058069484,-0.02233520702726492,0.46038722192924775,-0.10244909920017167,0.7078219547675225,0.20905359799059434,0.3771847476487454,0.40415619734248165,0.1682704936965052,0.26994096757595115,0.1826408710382919,-0.0018151777662243974,-0.1405470803389301,-0.12983268506028217,0.2575017235707152,0.1715381739747784,0.5283922473558035
N_Acc_L,0.03142983723346674,0.07712731775206914,-0.10841776789787094,0.1809452412001316,-0.3424831402081465,-0.12134956679589788,-0.05698604837083192,-0.06268893304063951,0.11947933964318729,0.16871987956769754,0.016759739953082612,-0.08098292164328114,0.010546269672070823,0.2324089601653373,0.04648134657973231,-0.06563634404328059,0.07922687189863495,1.0,0.3609597750558297,0.1879928789696708,-0.09651627729362328,-0.10740207342278005,0.27465008956436204,0.18754389400936672,-0.1593347726193037,0.23401210179635834,0.01933546048922885,0.25809434879624743,0.25097927541439835,0.23799429693631763,-0.019970890031365072,0.11837653286743594,0.0012451014999105205,0.22772170363315045,0.20971087134092203,-0.003933071104290836,0.14206677594479675,-0.03722202542603637,0.1689839591387865,-0.11769066875335812,-0.13436355434942332,0.10551019825100638,0.1315442586378009,0.0736939798012941,0.15983811568483297,-0.0013470234598494649,0.16505538667366323,0.3634938724166061,0.2912386204202985,-0.15918067931320362,0.2599708186909184,0.15315496598943132,0.21945799817782755,0.06089373427080728,0.6545515628188385,0.30457181920925336,-0.22763452827784325,0.18817313114651407,0.22669634597909458,0.074549341223794,0.06526236626732786,0.049650823308257014,-0.016994387025814826,0.3016516498978507,0.48109873947953613,0.2802509710526484,-0.030697761211969495,-0.07403779423678397,0.11735840426583395,0.34817762930092866,0.20683316038694832,0.1985368214597317,0.19582963156012173,-0.009457930572710656,0.3126160914946086,0.21352833816022043,-0.11591677025941648,0.09870017299146921,-0.4056112421020404,0.09878685968616345,0.0966892911113258,0.30656115380336846,0.2887222532636703,-0.03244279853658503,0.10381927247924796,0.050715244294604986,0.10557585283359697,-0.6383285069122535,0.14867892972216482,-0.01177596751233244
Thal_Re_L,-0.10135562730691243,-0.22570644263469375,-0.2158291955182026,-0.015502049855615678,-0.28873465823284616,-0.012802839448128375,0.33215495757660174,0.11546314929883984,0.09504030229926375,0.017837968381174338,-0.033033505005891646,0.008134058021796982,-0.02523055313643633,0.18451877397912858,0.04720998046180243,-0.46923103261488186,0.24480752330910965,0.3609597750558297,1.0,0.1893014567597056,0.04941521810037887,-0.31897143089336005,0.33001210920577434,0.2802036762533438,-0.061175825023947764,-0.02300715863876988,-0.2683397366586981,0.3265084202936436,0.3085916257733521,0.20786493077094326,0.14985844089457948,0.009968287657581516,0.30563147032848265,0.10814817163243629,0.19872750060833091,0.09574816096072665,0.17650127012862069,-0.0060649904398642806,0.18358583577645454,0.2223022990519042,0.19217795079769842,0.15567982740431238,0.1029942174177535,-0.2879562728525423,0.24593463570311924,0.28410189644740297,0.2748351947700418,-0.014255405156276428,0.2613972288839675,-0.08078502312497716,0.06027583398508694,0.13924458143432647,0.06174223784290651,-0.03079132359559252,0.2264528523359632,0.3471840708802012,0.06395110734644378,-0.1361738021230045,0.17950161014874164,-0.06795621154070453,0.2588287444459832,-0.07576288066342418,0.26976823394328553,0.12246586546165997,0.03007127584422563,0.18376865450634725,0.21625178467117692,-0.26252298392804363,0.06696581603426584,0.24068789741887955,0.2634040434519893,-0.022698001789173108,0.1915850997783535,0.3212275044818929,0.253854795019837,0.1410352683543332,-0.10087856343674853,0.1345740076351917,-0.1358213056259029,0.05072891609950395,-0.040133464779003244,0.444034909229552,0.08875301101995338,0.3533844593360714,-0.04324810495784617,-0.15987449773219856,0.0334017525284645,-0.2307237600401002,0.0770288544799347,0.27473520831531467
Precentral_L,-0.08067495550841274,0.36021293090696516,-0.016070687248764256,0.3375404178336955,0.05616592394957452,0.04162528839036075,0.29945414713026874,0.09091136585628831,0.13477640940059726,0.12764658696523792,-0.01918668260583825,0.16211973534535343,0.4945299536838607,0.7632260332465642,-0.1434659091862942,-0.02645602411180523,0.538034169583149,0.1879928789696708,0.1893014567597056,1.0,-0.005042023902665756,-0.014747242374604088,0.3651328222962699,0.8929023737737332,-0.18077913938894338,0.3239022910992033,0.25167340209499417,0.22969496999011507,0.6600802896743283,0.7285108329587047,0.03426075191560867,-0.02121160381221339,0.3421730265514605,0.2662616751287661,0.652281789074063,-0.10435479807483727,0.26359549958946116,0.3605050316149837,0.5084688178953518,0.016067174558708087,0.38996355618636996,0.09936135694813825,0.37195633840098624,0.32704963623496386,0.41637372496715447,0.10451249754758207,0.5988476203607377,0.13889062115934653,0.7858034186040523,-0.16447778351942585,0.28862052779282804,0.43804876023359757,-0.11121252823243556,0.022641320283256126,0.4965569273320204,0.2654994961077301,-0.027083156874285284,0.3235803971946756,0.8448742221122937,0.39334445651816013,0.47592378498436383,0.17901994731543464,0.42988961176331275,-0.037173750192083806,0.0892277832789111,0.8043118110652809,0.33202229412604733,0.24629645024033173,-0.17338145310632982,0.5449093540213339,0.538170301568959,0.264858885415377,0.694310322785415,0.5121986592259482,0.33815139135199523,0.7723975087363023,-0.14173791489761403,0.8617862010749063,0.0102394082282246,0.43748858523261386,0.5083793712719101,0.44613838083030205,0.39306557469151643,0.14841766468400575,0.23808470459751838,-0.07411724267308271,0.21205415127423913,0.08942332641728003,0.23837061990565714,0.4510664299969564
Raphe_D,0.44008967210722455,-0.3057661130747818,0.1486819337097573,-0.14377240744919192,0.16028903312598713,-0.08926770554846239,-0.18474369027154505,-0.3142536093279566,-0.4310654521021474,-0.04361488031942324,-0.3263712604536961,-0.3476928351137986,0.2396077395156564,-0.16409090900815992,-0.28935225937151354,0.25629495180403916,0.12690187940856737,-0.09651627729362328,0.04941521810037887,-0.005042023902665756,1.0,0.19538535759911244,0.10780594328483989,-0.008400487514159338,-0.15644824506766836,0.0226066228193902,0.18193151183653877,-0.2292853463470874,-0.14761599667025996,-0.11640965923646804,-0.28081182227743556,-0.10956925397313315,-0.28717780934079035,0.0810488611215354,-0.2091886475169994,-0.4134835468389459,-0.40920253366248444,0.23408446841372776,0.004015667594322291,0.06302918597194924,0.24455478961476185,-0.10411643452253079,0.3794028629320018,-0.3107095505223018,-0.17712748144365104,-0.17379370298594032,-0.07315822671338708,0.13868153852114354,-0.1134403575873968,-0.24562765407345089,-0.04867145707317771,0.08011052672421556,0.11327112507554406,-0.19284963307257624,0.013668412008248847,-0.06023401363022952,-0.1500033305222579,-0.18051023992920148,-0.16954682830691925,0.22956453131775104,-0.21400379614860976,-0.1375397032683926,0.1017196697791341,-0.36387411297979205,-0.07811931875812289,-0.09470780416695265,0.06336867945846165,-0.2022700589367363,-0.05348846629541937,-0.06430780588201053,-0.07447478251622873,0.16511612933128147,-0.060282072815070975,0.10188967355508054,-0.27151808174330555,-0.08708402275961404,-0.08073199944703738,0.08779400761591129,0.19405769836737394,0.33920135250556793,0.2405013051849019,-0.08408144559879087,0.06317482976829554,-0.2503497009455449,-0.021486707522870754,0.05749574596459223,-0.19292030121944811,0.24631767501222837,-0.04197728856748015,-0.19942529029989728
Frontal_Inf_Orb_2_R,0.37307149493855063,0.139675519003157,0.8300774839904564,0.4587532980282603,0.3942058471313899,0.31640628292180223,-0.32373887919274563,-0.19252975616453272,-0.03730478796787952,0.2433298318720251,-0.025771470521356043,0.1614441253437676,0.48000804912925576,-0.09346432131911285,-0.08211053299204917,0.5956759414348045,-0.03688232242439871,-0.10740207342278005,-0.31897143089336005,-0.014747242374604088,0.19538535759911244,1.0,0.21237794476683022,-0.12118193485138519,-0.026562629028872718,0.5445703152136385,0.6355797798222551,-0.26446942694493697,-0.2034421453283121,0.08126621303196814,-0.1068265867894409,0.026489747150413176,-0.49212467314346975,0.3571579618387518,-0.32394752760849227,-0.4754829961295824,-0.09517177529166529,0.5504668163840299,0.3201656296468248,0.21824352852368945,0.011338231159703374,-0.10588191416736781,0.24395337212630566,0.225335603199213,0.3093858955785423,-0.4133444850653001,-0.08203871216317908,0.5937582407731061,-0.035065616077421084,0.07233882306669925,0.0667694007388012,0.484667924397798,-0.1480126798628285,0.060274029498401126,0.09828261976682687,-0.40712323668472855,0.007695540249070183,0.46478982852285317,0.0006099673280337689,0.1889216806457457,-0.17752933139612617,0.04163604060358569,0.15010827955694617,-0.04749891697161027,-0.09527119444798551,0.09732480637732921,0.0760944530053472,0.33642379660683286,-0.3373789268550538,-0.06336459148158785,0.13446500843949313,-0.03385219567716935,-0.20874181696996189,-0.19252423080288408,-0.21709290284774974,-0.09126319315078912,0.37052360503086923,0.034086437275789146,0.10779669209555845,0.32062566265219844,0.4798419146192327,-0.17933174872675436,0.31800125247200317,-0.4288351012509489,0.48202139761782165,0.3743660194205772,0.08753754776307729,0.29110837875333045,0.13942286828489317,-0.26666116422031894
Insula_L,-0.21003123764429701,-0.0012081654667187396,0.2510327446633645,0.13339947372017608,-0.22452319876025417,0.048545333535923794,0.20237212272408422,0.011030304988671587,0.045561093563889245,0.09130016475341944,0.051872490811435065,-0.024545010920980374,0.4231773101605571,0.34288332620088063,0.03048056610408325,-0.24263970297237633,0.7694936538843195,0.27465008956436204,0.33001210920577434,0.3651328222962699,0.10780594328483989,0.21237794476683022,1.0,0.5811760793568593,-0.1704806810705875,0.11120449940312367,0.0772979998027125,-0.10902989399545424,0.2649230184465765,0.3914592171040169,0.1802681511247057,0.011514686469441942,0.02215861566725188,0.3356303069186961,-0.046285850976661866,-0.36399657871617125,0.1408377596737106,0.7643136622703541,0.8207732033740459,0.49544098732347075,0.49117959955869445,-0.031804289074427304,0.16455441315988717,0.13765015371337616,0.3283613341223818,0.053639100901688934,0.3470784027951952,0.4397822786416453,0.4934015079175745,-0.1476990999075099,-0.1430962178535394,0.8091215065074774,0.16881489389053633,-0.10177517907476735,0.5862954423254508,0.2501182938179634,-0.0021652159349750378,0.1199206502058844,0.3360788968305552,0.34561594141132623,0.39432028485725873,0.06261069820957525,0.17338841613424905,0.12866084405921102,-0.03316119188467343,0.31906858234899316,0.4129868775424573,0.21849910424183414,-0.003384601278676229,0.3362151854831682,0.7641870551685369,-0.29207089921987195,0.3724976802430541,0.573006945114903,0.010867048683869809,0.3393238496232527,0.1191611569847314,0.49274209610120495,-0.06993523817763347,0.4291137491651247,0.3207746207805099,0.19813053279458046,0.27644457585063414,0.011512799647278853,0.07121459555788705,-0.13778877446134627,-0.19484587025534444,-0.03900557301978122,0.2574825920111723,0.33863510367766625
Postcentral_L,-0.23360912560304803,0.23902475046891375,-0.051382925048294656,0.18787061737147653,-0.07478265007659349,-0.04075151943888778,0.43907420672751885,0.17597316093763885,0.1743739132005304,0.04427730370106765,0.06927872866592232,0.12786003752965305,0.47972796085984654,0.7621796991279934,-0.030903368351020966,-0.20622922535905747,0.8100717449892371,0.18754389400936672,0.2802036762533438,0.8929023737737332,-0.008400487514159338,-0.12118193485138519,0.5811760793568593,1.0,-0.13150697437461456,0.19039804853273412,0.1253375209597976,0.23838145259018617,0.6986573994788063,0.7107639890143215,0.21165992882373577,-0.06645835872202487,0.4324673499213033,0.26038503956857284,0.5643247589580304,-0.15331528980958795,0.2943584953468285,0.49185326338065016,0.6323208955511351,0.17067188320906274,0.572099428482404,0.06999985915771482,0.27869254744799093,0.34459404135064253,0.3739223939446538,0.2637415103390402,0.6081358370380139,0.13956227219094997,0.7987945911749694,-0.16634771547261748,0.17747518815710436,0.5430101021077613,-0.06041438642208756,-0.05119177377960561,0.5627409402881637,0.31172271925692846,0.07759075143690815,0.16714098444193914,0.7857296093517969,0.4603001488826656,0.607888402578454,0.20431907485898343,0.36129552303094786,-0.04966627848911234,0.10619654431337146,0.6912686476717399,0.4919772198655458,0.22812563717520637,-0.13030916871275813,0.5519836414271667,0.6568631607335392,0.07633102609162414,0.7447493617313926,0.7469600563333513,0.2634756733275325,0.721194759668595,-0.1790751391734309,0.8867814791893147,0.06674373560681435,0.4277189619063637,0.44132326292908863,0.3943713848181368,0.34262026465747636,0.2885548142877233,0.079714866550984,-0.1827353595831974,0.059755352835844634,0.1232048654299525,0.24064586884084344,0.5967795469246082
Vermis_7,-0.048744773932140384,-0.149960039930679,0.13885554203487843,0.034490932589423665,0.46152595651334044,0.1445687880286594,0.29648093268725945,0.674958955383813,0.49473722026859773,-0.12459804079393856,0.370651601808554,-0.010822402722337136,-0.2520613500299685,-0.07111390769808996,0.8252591038780377,-0.20885901052315156,-0.08027683518760209,-0.1593347726193037,-0.061175825023947764,-0.18077913938894338,-0.15644824506766836,-0.026562629028872718,-0.1704806810705875,-0.13150697437461456,1.0,-0.14910757060659358,-0.2527141013499238,-0.03739573054933908,-0.11760651208625864,-0.10453882020737609,0.6025237893999597,0.16124961811777277,0.2850066621142503,-0.30263677552865226,0.002024397425973053,0.2520576232932831,0.3816901631863362,-0.19934567444308554,-0.2964283945087189,0.03993975874634775,-0.03098497802395122,-0.22688942967148257,-0.20638384232982285,-0.13936507734500986,0.0886568651252895,0.5022357856810394,-0.0124542718853873,-0.18274556812449336,-0.19761973188993315,0.7367413538946957,-0.09642402629848983,-0.30255403806353026,0.1139012921021457,-0.018019424091883205,-0.4102683670632114,-0.5523092445180311,0.8214705412019462,-0.2720684405582169,-0.018369776706126904,-0.08561679406406725,0.2665015419284921,-0.3131398212868836,-0.03590240429169231,0.1880358488221478,-0.2613247246291034,-0.08913483612176297,0.24762287931719723,-0.3701672022538897,0.1212225616998527,-0.09356687780492827,-0.4061402335739383,-0.19746839693818685,-0.06096414768295805,-0.0383426077899574,0.08994346234426823,-0.2336825523611962,0.5168548241826515,-0.1836179758356066,0.6546524255692519,-0.4895273942936043,-0.46196677255211266,-0.025852487886570852,-0.3399727696387196,0.5206113181884063,-0.2469636864733497,-0.11395453780739108,-0.08338933664810635,0.2359095404705351,0.05264453561626998,0.4694103895062492
