,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L
Vermis_8,-0.08230241546405855,0.6220224156980889,-0.0030171553649119805,0.4541455760746357,-0.5029287162040832,-0.07669551363842882,0.6383898620274117,0.5717562884264822,0.673919347796317,-0.08563299832970346,1.0,-0.23519694851468265,-0.0345247397414368,-0.26276564489817855,0.7260137901831675,0.17206528730534829,-0.28637387529236363,-0.1059131571134992,0.32797755525140404,-0.039572099293125364,0.3285632730796726,-0.009370557593938853,-0.25468000261868784,-0.10735392550784655,0.7978206486507952,0.23021129891714778,-0.06111113333908563,0.37178492983807426,0.0007399017665827265,0.3125092613883868,0.5954819008193017,-0.4545356757784511,0.5908380333885797,-0.46218042324953956,0.005791842919816838,-0.00852497874449209,0.7543739073276754,-0.12629277572286332,0.08395094859230413,-0.04089164918434888,-0.24746787152125352,-0.4924204625435678,0.09404795444875466,0.056807657092287016,0.30259326130316644,0.4478783509779219,-0.2680156351012082,-0.20173180395539791,-0.29873579572452996,0.4192654532923996
Thal_AV_L,0.218315914296512,-0.2555276224321997,0.14746401245654933,0.18978609131654256,0.3279675803427984,0.3656941464669855,-0.03698213421119952,0.18469109901004582,-0.08719762023530774,0.10003043480520184,-0.23519694851468265,1.0,0.0741467533157766,0.39923311096906167,-0.012329259652797547,0.08521870721481052,0.1404601431907581,0.48547980289592274,-0.15039986849840872,0.3516411718595074,0.07924166657972281,0.11601918057338786,0.3717392642584772,0.26796000338685355,-0.025479351465094963,0.17328812474713529,0.3672518295543679,0.16769624193874694,0.16316201572943542,0.1591134791171097,-0.10269981481792419,0.1685807184449732,0.09042193357675002,0.15315358699671758,0.5146649380884277,0.11054049791960027,-0.06917170839465324,0.6123322294615177,-0.2925869916373472,0.3727345608215275,0.17960984585187328,0.2649967298385425,-0.07826229402085094,0.2554172160230877,0.41694223587464163,0.0577416163867874,0.4276132681401945,0.31558150206096663,0.07326466211712572,-0.04179647759781336
Thal_MGN_L,-0.14922776819922953,-0.06309483883972565,0.38350913678773485,-0.010715780252599734,0.42665101612392975,0.09274861281154442,-0.4347265663011832,-0.1218045899950807,0.04785004670679948,-0.07766682647554848,-0.0345247397414368,0.0741467533157766,1.0,-0.2720923936575526,-0.1067905291841483,0.0590876859862008,-0.05649143119119772,0.3493705730522543,0.5806774227491208,-0.3576551244496074,0.26089788867866404,0.41738049496893903,0.29265962984596694,-0.44673044318910493,0.018862783511173025,0.4366218362924808,0.4067916607816987,-0.33018851850982545,-0.4796343203102544,-0.16706942194313582,-0.3726278264840764,0.4433038908399424,-0.2951684486968461,0.3402291379524439,-0.13852479664441242,0.45781629078800945,-0.04646766277933175,0.35533015660348094,0.3440813900112644,0.15454191575551998,0.22873154972887128,0.5851144279179877,0.3402106038166008,-0.00440461313897356,0.18954766416827196,-0.3067324765165672,0.26629481496946744,0.5426274965259464,-0.3707589500482325,0.0881054897281646
Paracentral_Lobule_R,0.2555509663939095,-0.36475646030747094,-0.04681568303638283,0.17677717082438799,0.31025286042322686,0.6602715582917315,0.18422938234474281,-0.10253175233905466,-0.3342360157912312,0.35891757584362544,-0.26276564489817855,0.39923311096906167,-0.2720923936575526,1.0,-0.022565518033333617,0.07022789793777723,0.29573710495916483,0.45079486055770146,-0.2698822700198329,0.6043445495692661,-0.0562544323718231,-0.10767799034730692,0.505083618864572,0.5676605290271493,-0.3245204266569815,0.05305309780832817,0.3437732566231973,0.1760670587224708,0.8006037339271939,0.4701350005531342,0.192753416327518,0.14794056353426027,0.06127815178628573,0.32004370029275986,0.6556318051069235,0.016741760406856845,-0.33712227586250176,0.3392713111737474,-0.21339067577539356,0.6158406327520238,0.4904399563772157,0.08256552723054873,-0.13671671570883218,0.2289892845559878,0.2166082537183653,0.061899409064193445,0.39317412216519954,0.2244135608510497,0.7823986858086034,-0.1403507770846006
Vermis_9,0.022981716395194387,0.6449592268996758,0.011164448267471738,0.7166178326068255,-0.29994877421900584,0.061147192608691864,0.7622642932851658,0.6026879585002142,0.7446107264807986,0.012027023249868112,0.7260137901831675,-0.012329259652797547,-0.1067905291841483,-0.022565518033333617,1.0,0.4305825288347499,-0.12831825817667636,-0.10768186019536094,0.402257117913988,0.17564532987076578,0.4648937357608324,0.12289393966385116,-0.021047666376694016,0.17920467605457174,0.8013822551663055,0.3140942858099004,-0.06435293243072888,0.49386671593223447,0.29796530276708977,0.5730105209889881,0.7138143819247287,-0.5039501389988782,0.6914803486411805,-0.43831537731601117,0.28135989037319725,-0.11320576697252191,0.7969001882181157,0.12108371602752334,-0.013803760668886647,0.2164819642363855,-0.11927470676948221,-0.4601842934029577,-0.015570789802916546,0.33367233124972956,0.5357385394009897,0.511170954997632,-0.006350832385923975,-0.04149438596133654,-0.10244909900011077,0.6416480465247428
Amygdala_R,0.1238043806059875,0.11135815212041338,0.5276471742385156,0.553190611943239,0.09988713496845794,0.13012566029468106,0.24890142284601205,0.2868834179959434,0.5111589568078516,-0.25233545614979375,0.17206528730534829,0.08521870721481052,0.0590876859862008,0.07022789793777723,0.4305825288347499,1.0,-0.0866926317150597,0.1597123567492494,0.47545795730939144,0.16748174542007782,0.3810859237940202,0.596094296804186,0.12666234478740168,0.1804104804096806,0.3138613685373463,0.6044194470287407,0.2080589342679219,0.30614541256114125,0.27023710639694587,0.3230753178852458,0.15258544846073838,-0.08788399177524683,0.39524719299784034,0.05335831685739836,0.16513339056402787,-0.0552129916702645,0.3771439274600162,0.2624851804857715,0.22934872828927483,0.43651454376650833,0.24475054689021977,-0.014130213038692357,0.06252353255742672,0.4189214743043364,0.42412621157565644,0.22670388869561303,0.06538184523541155,0.25879882243433544,-0.06888085041416601,0.4634143541482205
Temporal_Sup_L,0.35895565575619104,-0.0352297917421423,0.06389221516934113,-0.41742300733238163,0.2898732398702748,0.3330306242759158,0.01105054354116116,-0.549815878979849,-0.5311898770939091,0.5891978214984996,-0.28637387529236363,0.1404601431907581,-0.05649143119119772,0.29573710495916483,-0.12831825817667636,-0.0866926317150597,1.0,0.3298097200629625,0.010067108124130003,0.45055754328927033,0.41107185155506765,-0.08778959417411722,0.6335730674553147,0.5735317592459759,-0.41680407309080836,-0.06523548559148948,0.35667853553710877,-0.46572316147552806,0.39908139174311913,-0.25645997849435265,-0.17933458939050925,0.24666565968235174,-0.5532949372603259,0.6587358952169935,0.20654279662039907,0.4570760130910216,-0.5472168261112225,0.1687034673663833,0.3846007223237266,0.30053184235407016,0.6582204958444661,0.5388167918748564,0.5411659480778475,0.3331510792705163,-0.28080568531712724,-0.428570569417209,0.5878443485808882,0.4651169615324501,0.24126977587763676,-0.20697048216479488
ACC_sup_R,0.18648764713390933,-0.2746931612172807,0.36843133139979195,0.09393871850716183,0.5037106290319524,0.6066972989581407,-0.08872639538384779,-0.07234351637274004,-0.17097371582873744,0.29488345903200014,-0.1059131571134992,0.48547980289592274,0.3493705730522543,0.45079486055770146,-0.10768186019536094,0.1597123567492494,0.3298097200629625,1.0,0.12326750850653444,0.44606492674255194,0.28601508725587027,0.26873599567062256,0.7219555361862963,0.33473280907492836,-0.20965425158890727,0.46898171059010707,0.6652974649515984,-0.00024211818566829602,0.2747257685358089,0.10989474455672144,-0.1416201088460085,0.4640336947404146,-0.14177344168594783,0.5223157371938226,0.5616731901686927,0.47139638801180306,-0.2377426667554547,0.4928237936579908,0.04402873714637468,0.6029688415802817,0.6500899355445589,0.5620311868668263,0.12415584921023883,0.35206399585198217,0.3942237829368912,-0.12207752691790369,0.5136059243160545,0.6393636680089229,0.11451340890431458,-0.12009480456134128
Thal_MDm_L,-0.1246255855152714,0.4175835519505577,0.47348608822804883,0.29020138153425457,0.20000481286157684,0.031433923165106466,0.08644456982190676,0.0603080052134065,0.38810176285539116,-0.15357862620128082,0.32797755525140404,-0.15039986849840872,0.5806774227491208,-0.2698822700198329,0.402257117913988,0.47545795730939144,0.010067108124130003,0.12326750850653444,1.0,-0.28419224470230126,0.550444381447805,0.4557088006269233,0.14270785672982367,-0.24704089623767125,0.32488337512461835,0.5142715954446002,0.29155530325279577,-0.1119860908001958,-0.13113125452996613,0.143113773418569,-0.0011855008128859967,0.07136079301405004,0.06105618972759109,0.20760441810516947,-0.22591739891619017,0.22445467268476998,0.29087901003280997,0.3331495532969873,0.4996674269116199,0.2789356277463794,0.2052319226292266,0.2463345321061229,0.40811443885461907,0.22576880846138095,0.27548037355343874,-0.024962458145212543,0.22022234549878494,0.49766292535574824,-0.30860795244231315,0.4388796593196305
Precentral_L,0.3107860558647886,-0.184937586172999,0.03763144846230279,0.13501140451415136,0.009890327977292997,0.4388277388179957,0.40164281176852434,0.11463600022196364,-0.0008005160691821643,0.37095938966305364,-0.039572099293125364,0.3516411718595074,-0.3576551244496074,0.6043445495692661,0.17564532987076578,0.16748174542007782,0.45055754328927033,0.44606492674255194,-0.28419224470230126,1.0,0.16290673281928275,-0.07652591459963441,0.4273050187550211,0.9371952238659944,-0.09198867217229897,0.18219041715895934,0.29950361466417547,0.23233000087178687,0.738856320541279,0.1842936278859774,0.16672472741721067,-0.03306227343928196,0.1256055166310052,0.1504653271134185,0.7391516975507714,0.019107709888731002,-0.04489964574397411,0.10270898336488778,-0.29675382032953274,0.33615688965381524,0.3923763571272131,0.013985371529085891,-0.18397386209805766,0.2890380037757543,0.16418973670093162,0.12014439800486532,0.29408662790696644,0.07303168715012888,0.2785068904852713,-0.09802880226006057
Raphe_D,0.25186185716729376,0.4878366191063103,0.19218525464385586,0.2576864435583301,0.011156187977459734,0.17891148326944878,0.3209852463892451,0.021860540463553447,0.24366598483815374,0.20718520595666076,0.3285632730796726,0.07924166657972281,0.26089788867866404,-0.0562544323718231,0.4648937357608324,0.3810859237940202,0.41107185155506765,0.28601508725587027,0.550444381447805,0.16290673281928275,1.0,0.23297627359151915,0.42000856387435453,0.23629988819378098,0.29254035661827643,0.4048119499357851,0.25379381096455245,-0.04765749310000647,0.21920945503338188,0.18623271852343556,0.06155584317395762,0.04930495392586231,0.04648803286966075,0.1887685337737815,0.20017804145423992,0.4085997144198949,0.24063924831443723,0.31457389395549884,0.38504160680182853,0.4720989943930479,0.39761441423197014,0.25238372676247134,0.467179130591533,0.668266771967641,0.3231849886567859,-0.03944896441071536,0.44095994317984755,0.4770045815596509,-0.13843858295856923,0.5248423058103325
Frontal_Inf_Orb_2_R,0.10742781635869204,-0.052617344553252766,0.6550357038994327,0.36608702603040916,0.3124966986279797,0.1586212354805144,-0.1504527554120716,0.11682682331470046,0.3864856483994365,-0.14276877327143642,-0.009370557593938853,0.11601918057338786,0.41738049496893903,-0.10767799034730692,0.12289393966385116,0.596094296804186,-0.08778959417411722,0.26873599567062256,0.4557088006269233,-0.07652591459963441,0.23297627359151915,1.0,0.2780869127860265,-0.1315894237845226,0.16907573648515464,0.70090403176256,0.34854671922262387,0.0800137794606775,-0.12577037292966622,-0.011150681342453738,0.03902866805683342,0.22614626895148787,0.09380879217047822,0.2502699247104118,-0.02898489328066696,0.3678138229425047,0.19066346600277492,0.29460480713684245,0.3807877920234213,0.41962147188557336,0.3320412621203654,0.33456276234333615,0.1681085445189091,0.2523125173529724,0.4369856219163146,0.013595493723767508,0.08501462919378584,0.42696084904402926,-0.3520462668771663,0.21910206855036754
Insula_L,0.28409325028174987,-0.22015978646112522,0.14732985451338318,0.05594930500582142,0.5668766639702231,0.6332793143964538,-0.062039301745851844,-0.35849272723711556,-0.30064022749907116,0.4944395043613514,-0.25468000261868784,0.3717392642584772,0.29265962984596694,0.505083618864572,-0.021047666376694016,0.12666234478740168,0.6335730674553147,0.7219555361862963,0.14270785672982367,0.4273050187550211,0.42000856387435453,0.2780869127860265,1.0,0.4080338325237887,-0.2816354794399863,0.35242260700287337,0.5877817849617499,-0.2063043176942145,0.417742423619323,0.1352376947436251,-0.0774131830376047,0.5038734538506815,-0.3376772453756155,0.6104565016041598,0.5336337686876688,0.5486544432426228,-0.3679497128538072,0.46750472867180476,0.22494953310234958,0.6527558516582387,0.7953199757121918,0.6246529721305046,0.2757730013240848,0.500270556768086,0.3013596312008298,-0.29855423488668403,0.7220069170229692,0.7122683797600853,0.30569337622098747,-0.006280432621585818
Postcentral_L,0.30574754450316866,-0.08074540215285646,-0.011831629333673729,0.03709195199870135,0.025464407423191143,0.36287878846680743,0.3989622950372974,-0.002377770041569286,-0.09147932522608339,0.42360968556230016,-0.10735392550784655,0.26796000338685355,-0.44673044318910493,0.5676605290271493,0.17920467605457174,0.1804104804096806,0.5735317592459759,0.33473280907492836,-0.24704089623767125,0.9371952238659944,0.23629988819378098,-0.1315894237845226,0.4080338325237887,1.0,-0.19923152548395456,0.021757302759973823,0.2148149676796064,0.16457324212291513,0.7895864642396355,0.16335014279055013,0.12166136388798078,-0.10166279789853135,0.06015718331393973,0.17758740272180115,0.6491845331703956,-0.0188328385944915,-0.11909176269838281,0.09662129405921283,-0.22633008536713434,0.31331761727091595,0.4123432005056952,0.029835899356150237,-0.11117919227605921,0.3395392142538084,0.05105370904242956,0.07932068695385691,0.35567873334961597,0.10815473698315864,0.35627647978730664,-0.07996009820646534
Vermis_7,-0.018413117131739952,0.5458275242343708,0.0583945324898171,0.638101225056484,-0.4556701778922404,-0.15276292195248117,0.584661696611044,0.7055267395185701,0.83388773442497,-0.25966264130096006,0.7978206486507952,-0.025479351465094963,0.018862783511173025,-0.3245204266569815,0.8013822551663055,0.3138613685373463,-0.41680407309080836,-0.20965425158890727,0.32488337512461835,-0.09198867217229897,0.29254035661827643,0.16907573648515464,-0.2816354794399863,-0.19923152548395456,1.0,0.3589748889582751,-0.14239247480464415,0.47410528599464874,-0.09893769505484785,0.3431066083075227,0.6388193577044347,-0.42272070091220265,0.6976036179866868,-0.5676923252706446,0.052006441334779864,-0.10959596402142076,0.8725510079504837,-0.02469702554860459,0.01617833626204926,-0.006963829139625061,-0.3416742463767337,-0.5111828655048702,-0.0063588475704845,0.14798410191434783,0.461712355486252,0.487694575462491,-0.2775387590398376,-0.241329026470157,-0.42483531621286114,0.5957741517354084
Hippocampus_R,0.06778929667906895,-0.006615139083069553,0.6604312946287161,0.5956918956526475,0.22349635894536565,0.39571705016342207,0.1679882567526797,0.3173740017984061,0.5405145885863541,-0.0854015093583632,0.23021129891714778,0.17328812474713529,0.4366218362924808,0.05305309780832817,0.3140942858099004,0.6044194470287407,-0.06523548559148948,0.46898171059010707,0.5142715954446002,0.18219041715895934,0.4048119499357851,0.70090403176256,0.35242260700287337,0.021757302759973823,0.3589748889582751,1.0,0.5955005146701663,0.15705207087684847,0.07172503042359055,0.21707954738991728,0.14431087995951392,0.22885021559851024,0.2618222495574835,0.28956701408832763,0.2622442851056743,0.34993476958995245,0.3566709529674888,0.30096865633772235,0.24385742707381283,0.5717788810469068,0.3362542349103572,0.23912243986887302,0.15094065862199155,0.268661020366298,0.6374576001592857,0.10502609518776874,0.1335771333995981,0.40311288550717167,-0.3410685203587763,0.2828218277151572
Cerebellum_10_R,0.10010731894208405,-0.22916664577062998,0.5341197273139675,0.1024012484869157,0.527343281148502,0.5353575235560214,-0.037773239001910895,-0.0963213233052722,-0.07165200784650956,0.27093825602151583,-0.06111113333908563,0.3672518295543679,0.4067916607816987,0.3437732566231973,-0.06435293243072888,0.2080589342679219,0.35667853553710877,0.6652974649515984,0.29155530325279577,0.29950361466417547,0.25379381096455245,0.34854671922262387,0.5877817849617499,0.2148149676796064,-0.14239247480464415,0.5955005146701663,1.0,-0.16048121388662112,0.1790997803707435,0.0615039858831207,-0.17546323929982668,0.36256699401632086,-0.1664015295675738,0.6925070508510764,0.36344229651018,0.5085495689894967,-0.1930273139070966,0.47218750542709154,0.2349237770212744,0.6065774023008454,0.5804682621041509,0.5594657771266092,0.3078891858873281,0.1391644982759545,0.31467411340614737,-0.14064874443821646,0.47293990546875814,0.6049926105001687,-0.015601500673740469,-0.22597320840978286
