,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L
Vermis_8,-0.08230241546405855,0.6220224156980889,-0.0030171553649119805,0.4541455760746357,-0.5029287162040832,-0.07669551363842882,0.6383898620274117,0.5717562884264822,0.673919347796317,-0.08563299832970346,1.0,-0.23519694851468265,-0.0345247397414368,-0.26276564489817855,0.7260137901831675,0.17206528730534829,-0.28637387529236363,-0.1059131571134992,0.32797755525140404,-0.039572099293125364,0.3285632730796726,-0.009370557593938853,-0.25468000261868784,-0.10735392550784655,0.7978206486507952,0.23021129891714778,-0.06111113333908563,0.37178492983807426,0.0007399017665827265,0.3125092613883868,0.5954819008193017,-0.4545356757784511,0.5908380333885797,-0.46218042324953956,0.005791842919816838,-0.00852497874449209,0.7543739073276754,-0.12629277572286332,0.08395094859230413,-0.04089164918434888,-0.24746787152125352,-0.4924204625435678,0.09404795444875466,0.056807657092287016,0.30259326130316644,0.4478783509779219,-0.2680156351012082,-0.20173180395539791,-0.29873579572452996,0.4192654532923996,0.036439095582931416,-0.07876394577631034,0.3246656155942292,0.39196700486008645,-0.03523352573267483,0.09349369017522721,0.7349685503329558,-0.27950291819155987,-0.19689647202147645,0.7788164934748368,0.7489279994059582,0.22813643478997012,-0.1728955649261942,0.33656642173050466,0.14649357420803008,0.20016542214182415,-0.5222850847978907,-0.2229971495111529,-0.3207581831630087,-0.17634880822721058,-0.0231112245211489,0.18250628986831377,-0.008057126703468948,-0.2590925192820614,-0.11983861435607471,0.26215136679017137,0.4943673773784279,-0.17770852029311,0.507180874722908,-0.46012276993543827,-0.25125797244292775,0.5517518219369438,-0.04306172182412619,0.649792031519598,-0.31358695754882726,0.252704695173711,0.01713858417234756,-0.10890942761293879,-0.12804321410689154,0.364024825574969
Thal_AV_L,0.218315914296512,-0.2555276224321997,0.14746401245654933,0.18978609131654256,0.3279675803427984,0.3656941464669855,-0.03698213421119952,0.18469109901004582,-0.08719762023530774,0.10003043480520184,-0.23519694851468265,1.0,0.0741467533157766,0.39923311096906167,-0.012329259652797547,0.08521870721481052,0.1404601431907581,0.48547980289592274,-0.15039986849840872,0.3516411718595074,0.07924166657972281,0.11601918057338786,0.3717392642584772,0.26796000338685355,-0.025479351465094963,0.17328812474713529,0.3672518295543679,0.16769624193874694,0.16316201572943542,0.1591134791171097,-0.10269981481792419,0.1685807184449732,0.09042193357675002,0.15315358699671758,0.5146649380884277,0.11054049791960027,-0.06917170839465324,0.6123322294615177,-0.2925869916373472,0.3727345608215275,0.17960984585187328,0.2649967298385425,-0.07826229402085094,0.2554172160230877,0.41694223587464163,0.0577416163867874,0.4276132681401945,0.31558150206096663,0.07326466211712572,-0.04179647759781336,0.2636219174854991,-0.14343137966376068,0.06355864515249209,-0.3057682856984051,0.29168422582347314,0.32447873911869146,-0.05081123289200515,0.41713354223129717,0.285846752945985,-0.0759249230449401,-0.14269154906968037,0.07610336326872572,0.3860316889604965,0.0903629237129337,0.4210301464348734,0.2222917562513218,0.19301745750308666,0.5029323831515733,0.2891421626385191,0.24100448011131692,-0.02624861067988411,0.15047156967913217,0.13105895524183211,0.008663363902069812,0.5912443344943106,0.24769835044900065,-0.03881530821551433,0.3409896512280979,-0.21799288409057074,0.25379856915310683,0.12122861757419047,0.0605995634891997,0.1912008220420646,0.06794560685056944,-0.0933346193934736,0.1615533532812467,0.3246568733406453,-0.2353233742695667,0.5208106551943751,-0.10665915159032048
Thal_MGN_L,-0.14922776819922953,-0.06309483883972565,0.38350913678773485,-0.010715780252599734,0.42665101612392975,0.09274861281154442,-0.4347265663011832,-0.1218045899950807,0.04785004670679948,-0.07766682647554848,-0.0345247397414368,0.0741467533157766,1.0,-0.2720923936575526,-0.1067905291841483,0.0590876859862008,-0.05649143119119772,0.3493705730522543,0.5806774227491208,-0.3576551244496074,0.26089788867866404,0.41738049496893903,0.29265962984596694,-0.44673044318910493,0.018862783511173025,0.4366218362924808,0.4067916607816987,-0.33018851850982545,-0.4796343203102544,-0.16706942194313582,-0.3726278264840764,0.4433038908399424,-0.2951684486968461,0.3402291379524439,-0.13852479664441242,0.45781629078800945,-0.04646766277933175,0.35533015660348094,0.3440813900112644,0.15454191575551998,0.22873154972887128,0.5851144279179877,0.3402106038166008,-0.00440461313897356,0.18954766416827196,-0.3067324765165672,0.26629481496946744,0.5426274965259464,-0.3707589500482325,0.0881054897281646,-0.17920317430025826,0.2664129881459923,-0.08897330078092112,0.15349500484349873,0.6906830681620787,0.3733529241055458,-0.16609176442588222,-0.0231620561726401,-0.09542065132669199,0.001961678610696629,-0.07234555334636622,0.3482450755708516,-0.29518156623285263,0.28543863145878806,0.2964490025592277,0.048201441206876694,0.07054532493902234,0.04155185548743573,0.4819881628538197,0.15725711843287898,0.20100206749772545,0.34822572693214476,-0.18247434613215072,0.07200738451745223,0.4467724052086135,0.3812798795084943,0.00031737606888982903,-0.36670239958901424,-0.21631831562013326,0.1980521543052997,0.505280038483963,-0.1106133502179418,-0.4904710086526896,-0.28614282727816703,0.6019937235989793,0.30592300024050745,0.1505086291245087,0.42967174796178326,-0.1789119513401675,-0.5915062668841333
Paracentral_Lobule_R,0.2555509663939095,-0.36475646030747094,-0.04681568303638283,0.17677717082438799,0.31025286042322686,0.6602715582917315,0.18422938234474281,-0.10253175233905466,-0.3342360157912312,0.35891757584362544,-0.26276564489817855,0.39923311096906167,-0.2720923936575526,1.0,-0.022565518033333617,0.07022789793777723,0.29573710495916483,0.45079486055770146,-0.2698822700198329,0.6043445495692661,-0.0562544323718231,-0.10767799034730692,0.505083618864572,0.5676605290271493,-0.3245204266569815,0.05305309780832817,0.3437732566231973,0.1760670587224708,0.8006037339271939,0.4701350005531342,0.192753416327518,0.14794056353426027,0.06127815178628573,0.32004370029275986,0.6556318051069235,0.016741760406856845,-0.33712227586250176,0.3392713111737474,-0.21339067577539356,0.6158406327520238,0.4904399563772157,0.08256552723054873,-0.13671671570883218,0.2289892845559878,0.2166082537183653,0.061899409064193445,0.39317412216519954,0.2244135608510497,0.7823986858086034,-0.1403507770846006,0.4402435517331495,-0.04897643334100753,0.17241527000354906,-0.4129865305506267,0.04308928307371741,0.09761973798507587,0.005689521242555233,0.5754880025597419,0.8609520717663993,-0.2647464353228788,-0.09741210958354658,-0.03165072810578208,0.5786800657801953,-0.001138126990233774,0.06423891780698178,0.35860838523132665,0.5213542438371792,0.6420198249275088,0.26963582760399063,0.38670970759851236,0.16124975258490426,-0.03847648109794301,0.5860882772680303,0.10359646769405559,0.418636687626407,0.1125225130131008,-0.20896954464055553,0.9065998291684841,-0.1104293931681312,0.5556620711155226,0.24392151821778468,0.07930338705826451,0.5509713240200225,-0.01886330379153824,-0.20485119825208525,-0.15844018968364454,0.5169518291764856,-0.2879885391654176,0.6079945607755018,0.3815899835361717
Vermis_9,0.022981716395194387,0.6449592268996758,0.011164448267471738,0.7166178326068255,-0.29994877421900584,0.061147192608691864,0.7622642932851658,0.6026879585002142,0.7446107264807986,0.012027023249868112,0.7260137901831675,-0.012329259652797547,-0.1067905291841483,-0.022565518033333617,1.0,0.4305825288347499,-0.12831825817667636,-0.10768186019536094,0.402257117913988,0.17564532987076578,0.4648937357608324,0.12289393966385116,-0.021047666376694016,0.17920467605457174,0.8013822551663055,0.3140942858099004,-0.06435293243072888,0.49386671593223447,0.29796530276708977,0.5730105209889881,0.7138143819247287,-0.5039501389988782,0.6914803486411805,-0.43831537731601117,0.28135989037319725,-0.11320576697252191,0.7969001882181157,0.12108371602752334,-0.013803760668886647,0.2164819642363855,-0.11927470676948221,-0.4601842934029577,-0.015570789802916546,0.33367233124972956,0.5357385394009897,0.511170954997632,-0.006350832385923975,-0.04149438596133654,-0.10244909900011077,0.6416480465247428,0.189095633742559,-0.18023374833867398,0.33378256547095453,0.25590793707981396,-0.020152462817641874,0.2285551434778953,0.8963179816296949,-0.067022980092419,-0.03026167727309211,0.8801063932534691,0.7871085384921821,0.16252017019021686,0.22668832640504963,0.468531672064383,0.2867293566540742,0.49992892412322365,-0.3414243917939381,-0.011444063133360003,-0.14747862017841318,-0.202734748981426,0.1723143827441357,0.2657571500677774,0.15467591511958187,-0.2182721747626235,0.053231970113146634,0.3551558917759127,0.6944493439701338,0.08775144961245299,0.5810917951873333,-0.42094956951590584,-0.2309275404679041,0.7284026287485301,0.3413676272872266,0.702457065262937,-0.4435258279428,0.34031387010814107,0.3309377890139316,-0.20017034384149954,0.1579624728528623,0.6058571990739312
Amygdala_R,0.1238043806059875,0.11135815212041338,0.5276471742385156,0.553190611943239,0.09988713496845794,0.13012566029468106,0.24890142284601205,0.2868834179959434,0.5111589568078516,-0.25233545614979375,0.17206528730534829,0.08521870721481052,0.0590876859862008,0.07022789793777723,0.4305825288347499,1.0,-0.0866926317150597,0.1597123567492494,0.47545795730939144,0.16748174542007782,0.3810859237940202,0.596094296804186,0.12666234478740168,0.1804104804096806,0.3138613685373463,0.6044194470287407,0.2080589342679219,0.30614541256114125,0.27023710639694587,0.3230753178852458,0.15258544846073838,-0.08788399177524683,0.39524719299784034,0.05335831685739836,0.16513339056402787,-0.0552129916702645,0.3771439274600162,0.2624851804857715,0.22934872828927483,0.43651454376650833,0.24475054689021977,-0.014130213038692357,0.06252353255742672,0.4189214743043364,0.42412621157565644,0.22670388869561303,0.06538184523541155,0.25879882243433544,-0.06888085041416601,0.4634143541482205,0.0171472086672702,0.08106557533479591,0.1628204338002805,0.46439392967216775,0.21248564248467575,0.5069677152138478,0.54947719505737,0.04125640967024283,0.1085714153981865,0.3544887142097063,0.3227857932011757,0.25955977732501434,0.0746624694508089,0.5115017652995756,0.4720726649113517,0.5604276076106831,0.09038987976444851,0.08334959988106316,0.4009019351906189,0.19781910590739227,0.6098104749888282,0.5065797640103856,0.2712282393910619,-0.16105230532065026,0.2770897708762213,0.23348901064194189,0.7179521410938831,0.12171118318559854,0.11186333086072796,0.018890793172658862,0.09291790322248092,0.27216547498558263,0.17064480469986248,0.37134431725700623,0.1523552017561765,0.49318252441765265,0.4831823169209768,0.36535994297326846,0.1138924860149083,0.36735433536624945
Temporal_Sup_L,0.35895565575619104,-0.0352297917421423,0.06389221516934113,-0.41742300733238163,0.2898732398702748,0.3330306242759158,0.01105054354116116,-0.549815878979849,-0.5311898770939091,0.5891978214984996,-0.28637387529236363,0.1404601431907581,-0.05649143119119772,0.29573710495916483,-0.12831825817667636,-0.0866926317150597,1.0,0.3298097200629625,0.010067108124130003,0.45055754328927033,0.41107185155506765,-0.08778959417411722,0.6335730674553147,0.5735317592459759,-0.41680407309080836,-0.06523548559148948,0.35667853553710877,-0.46572316147552806,0.39908139174311913,-0.25645997849435265,-0.17933458939050925,0.24666565968235174,-0.5532949372603259,0.6587358952169935,0.20654279662039907,0.4570760130910216,-0.5472168261112225,0.1687034673663833,0.3846007223237266,0.30053184235407016,0.6582204958444661,0.5388167918748564,0.5411659480778475,0.3331510792705163,-0.28080568531712724,-0.428570569417209,0.5878443485808882,0.4651169615324501,0.24126977587763676,-0.20697048216479488,0.5498712209129978,0.6003020015203981,0.5298318241203809,-0.39379764219755875,-0.06407861736421834,-0.31663351807312873,-0.1758146106489729,0.4660739229261782,0.10010651046933011,-0.04689464693800041,0.08318668140977555,-0.048877601464087254,0.31567643311349,-0.1419359286532728,-0.35919873946439695,-0.04586869616366301,0.7132178563832242,0.12940161953660012,0.2741954748960707,0.22125306439066073,0.1735007224046262,-0.3350134024902965,0.22607070368903565,0.9028139482339524,-0.03908542141517711,0.3426055506600264,-0.3695398294973565,0.3477155928497287,0.3088296733657083,0.2656706816710948,0.6327620743858712,0.024095504418182884,0.41586541530028537,-0.5098232192480204,0.07510625016795419,-0.25340423268860096,0.26790598471131033,0.0010259731208817618,0.009735268826318784,0.24862300587823652
ACC_sup_R,0.18648764713390933,-0.2746931612172807,0.36843133139979195,0.09393871850716183,0.5037106290319524,0.6066972989581407,-0.08872639538384779,-0.07234351637274004,-0.17097371582873744,0.29488345903200014,-0.1059131571134992,0.48547980289592274,0.3493705730522543,0.45079486055770146,-0.10768186019536094,0.1597123567492494,0.3298097200629625,1.0,0.12326750850653444,0.44606492674255194,0.28601508725587027,0.26873599567062256,0.7219555361862963,0.33473280907492836,-0.20965425158890727,0.46898171059010707,0.6652974649515984,-0.00024211818566829602,0.2747257685358089,0.10989474455672144,-0.1416201088460085,0.4640336947404146,-0.14177344168594783,0.5223157371938226,0.5616731901686927,0.47139638801180306,-0.2377426667554547,0.4928237936579908,0.04402873714637468,0.6029688415802817,0.6500899355445589,0.5620311868668263,0.12415584921023883,0.35206399585198217,0.3942237829368912,-0.12207752691790369,0.5136059243160545,0.6393636680089229,0.11451340890431458,-0.12009480456134128,0.37378537546106244,0.24710133961385614,0.2523627816030324,-0.24071026176332466,0.5297888309072113,0.34455610714733154,-0.05809260985281785,0.3548114687961663,0.43203962970451226,-0.1393649491167941,-0.0817935039873499,0.38239256821746576,0.32953339963345096,0.3206790620489761,0.28229391765591816,0.3150051476190329,0.5078810527611555,0.7185240764776604,0.5675429555918461,0.44566583039279767,0.32621800116939587,0.17454127331336491,0.28136821214877,0.19711063208757373,0.6582088225917987,0.5741217005449784,-0.09824529748729227,0.449856253100665,-0.17320494725254734,0.5128847397324163,0.6095000010140824,-0.038628290393397595,0.17175083743853678,-0.14708344271911653,0.24748195382912327,0.14398864414852114,0.5593017718139452,0.04841440611932566,0.4415486639092941,-0.11229556837734497
Thal_MDm_L,-0.1246255855152714,0.4175835519505577,0.47348608822804883,0.29020138153425457,0.20000481286157684,0.031433923165106466,0.08644456982190676,0.0603080052134065,0.38810176285539116,-0.15357862620128082,0.32797755525140404,-0.15039986849840872,0.5806774227491208,-0.2698822700198329,0.402257117913988,0.47545795730939144,0.010067108124130003,0.12326750850653444,1.0,-0.28419224470230126,0.550444381447805,0.4557088006269233,0.14270785672982367,-0.24704089623767125,0.32488337512461835,0.5142715954446002,0.29155530325279577,-0.1119860908001958,-0.13113125452996613,0.143113773418569,-0.0011855008128859967,0.07136079301405004,0.06105618972759109,0.20760441810516947,-0.22591739891619017,0.22445467268476998,0.29087901003280997,0.3331495532969873,0.4996674269116199,0.2789356277463794,0.2052319226292266,0.2463345321061229,0.40811443885461907,0.22576880846138095,0.27548037355343874,-0.024962458145212543,0.22022234549878494,0.49766292535574824,-0.30860795244231315,0.4388796593196305,-0.04313184687107396,0.3298436740853043,0.19365466978452991,0.4406426589596404,0.41332456464562356,0.3608798580874278,0.3508524955455032,0.027747426850086496,-0.1427794974786171,0.41301935994911626,0.38148090949629826,0.2031849421570918,-0.2542222211401077,0.4767556475336243,0.27616092122584457,0.2978416024166793,0.04066043555878585,-0.19875090818377086,0.2846095855513721,-0.036812369930336375,0.45916746831337035,0.43479846949373274,-0.07343323244741262,0.11634328725410362,0.31440676401698364,0.45429902350333484,0.4275560217172755,-0.3149113807513455,0.246255023548833,-0.16687158689796144,0.3641923993212876,0.4030796290556677,-0.1509526652595827,0.06747887910439554,0.3858578908653818,0.41931191264933737,0.3455345390864222,0.4605264700882712,-0.2153564256475258,-0.0008835400125038384
Precentral_L,0.3107860558647886,-0.184937586172999,0.03763144846230279,0.13501140451415136,0.009890327977292997,0.4388277388179957,0.40164281176852434,0.11463600022196364,-0.0008005160691821643,0.37095938966305364,-0.039572099293125364,0.3516411718595074,-0.3576551244496074,0.6043445495692661,0.17564532987076578,0.16748174542007782,0.45055754328927033,0.44606492674255194,-0.28419224470230126,1.0,0.16290673281928275,-0.07652591459963441,0.4273050187550211,0.9371952238659944,-0.09198867217229897,0.18219041715895934,0.29950361466417547,0.23233000087178687,0.738856320541279,0.1842936278859774,0.16672472741721067,-0.03306227343928196,0.1256055166310052,0.1504653271134185,0.7391516975507714,0.019107709888731002,-0.04489964574397411,0.10270898336488778,-0.29675382032953274,0.33615688965381524,0.3923763571272131,0.013985371529085891,-0.18397386209805766,0.2890380037757543,0.16418973670093162,0.12014439800486532,0.29408662790696644,0.07303168715012888,0.2785068904852713,-0.09802880226006057,0.4817394620675417,-0.05814781139200711,0.42091422535400763,-0.40774562760102734,-0.2278824778487925,0.0199832606280918,0.2379532245227131,0.4077664945781074,0.2861249544806085,-0.014451924906173431,0.16503793468934128,-0.07397872921159984,0.5822475332304484,0.07092273130510293,0.061530526154172586,0.27417529939768315,0.4100673708351401,0.5533845811901736,0.12683423050026696,0.28962914850325394,0.06810848219870051,-0.19416023930682752,0.3981686698078458,0.14966316073228458,0.12808616030825876,0.24241522551752084,0.07111344227866936,0.8167585999789524,0.13036335815366373,0.2514678486184553,0.1576589744700804,0.17657520542661365,0.645272727259274,0.15452869667319294,-0.39592832534684247,-0.07109876056744671,0.38111317849215653,-0.46459567768712395,0.6103262183233412,0.4794810649608398
Raphe_D,0.25186185716729376,0.4878366191063103,0.19218525464385586,0.2576864435583301,0.011156187977459734,0.17891148326944878,0.3209852463892451,0.021860540463553447,0.24366598483815374,0.20718520595666076,0.3285632730796726,0.07924166657972281,0.26089788867866404,-0.0562544323718231,0.4648937357608324,0.3810859237940202,0.41107185155506765,0.28601508725587027,0.550444381447805,0.16290673281928275,1.0,0.23297627359151915,0.42000856387435453,0.23629988819378098,0.29254035661827643,0.4048119499357851,0.25379381096455245,-0.04765749310000647,0.21920945503338188,0.18623271852343556,0.06155584317395762,0.04930495392586231,0.04648803286966075,0.1887685337737815,0.20017804145423992,0.4085997144198949,0.24063924831443723,0.31457389395549884,0.38504160680182853,0.4720989943930479,0.39761441423197014,0.25238372676247134,0.467179130591533,0.668266771967641,0.3231849886567859,-0.03944896441071536,0.44095994317984755,0.4770045815596509,-0.13843858295856923,0.5248423058103325,0.34951494896146224,0.3818145895674947,0.5748860518508577,0.07044305127498206,0.21194684689448548,0.00575470165324861,0.4295576565863313,0.2040525253569968,-0.027481397407118257,0.577418040183355,0.5340549959123363,0.3870661281989978,0.18413681291057543,0.4501124795654682,0.07621283635285145,0.43693787616552776,0.21926282370170863,0.038659972459411156,0.2799918749988651,0.16736260577589648,0.48650796233077204,0.03908717325890271,0.18717786354354482,0.38298634962710804,0.15284129246147582,0.5842006958115095,0.3448439376456917,0.022885423493697477,0.47432438929011705,-0.12326367086333193,0.32330176078272627,0.5328780191328858,0.226487517716246,0.1136628632295072,-0.020299678261966964,0.12331909627918947,0.48780271218520244,0.1138706448950147,0.002152726021422933,0.31730685556533894
Frontal_Inf_Orb_2_R,0.10742781635869204,-0.052617344553252766,0.6550357038994327,0.36608702603040916,0.3124966986279797,0.1586212354805144,-0.1504527554120716,0.11682682331470046,0.3864856483994365,-0.14276877327143642,-0.009370557593938853,0.11601918057338786,0.41738049496893903,-0.10767799034730692,0.12289393966385116,0.596094296804186,-0.08778959417411722,0.26873599567062256,0.4557088006269233,-0.07652591459963441,0.23297627359151915,1.0,0.2780869127860265,-0.1315894237845226,0.16907573648515464,0.70090403176256,0.34854671922262387,0.0800137794606775,-0.12577037292966622,-0.011150681342453738,0.03902866805683342,0.22614626895148787,0.09380879217047822,0.2502699247104118,-0.02898489328066696,0.3678138229425047,0.19066346600277492,0.29460480713684245,0.3807877920234213,0.41962147188557336,0.3320412621203654,0.33456276234333615,0.1681085445189091,0.2523125173529724,0.4369856219163146,0.013595493723767508,0.08501462919378584,0.42696084904402926,-0.3520462668771663,0.21910206855036754,-0.26595501792516557,0.2642326693718168,0.02549585716057083,0.5179099266587803,0.4790195396321249,0.5478686858052902,0.22093234291340266,-0.13057591313737082,-0.056527878156764064,0.15529776638374343,0.08029302862764177,0.42987538054202834,-0.145755733020473,0.40437278291033063,0.4216828804234952,0.45495610365507294,0.12799635974920925,-0.012506027009952288,0.5562840013349348,0.1395770707766279,0.5800905012554359,0.5615877171158967,0.03888282225849473,-0.0939327294409985,0.39184526195854885,0.35407451842376125,0.5403928191082185,-0.16190843675575003,-0.17191451297655203,0.2239042567512229,0.29978046921364654,-0.13577569243508839,-0.2241075040034539,-0.010530358496992274,0.5674342829931565,0.6917620797194687,0.33656287781836314,0.6565340861567444,-0.20431816427474225,-0.07234744300063192
Insula_L,0.28409325028174987,-0.22015978646112522,0.14732985451338318,0.05594930500582142,0.5668766639702231,0.6332793143964538,-0.062039301745851844,-0.35849272723711556,-0.30064022749907116,0.4944395043613514,-0.25468000261868784,0.3717392642584772,0.29265962984596694,0.505083618864572,-0.021047666376694016,0.12666234478740168,0.6335730674553147,0.7219555361862963,0.14270785672982367,0.4273050187550211,0.42000856387435453,0.2780869127860265,1.0,0.4080338325237887,-0.2816354794399863,0.35242260700287337,0.5877817849617499,-0.2063043176942145,0.417742423619323,0.1352376947436251,-0.0774131830376047,0.5038734538506815,-0.3376772453756155,0.6104565016041598,0.5336337686876688,0.5486544432426228,-0.3679497128538072,0.46750472867180476,0.22494953310234958,0.6527558516582387,0.7953199757121918,0.6246529721305046,0.2757730013240848,0.500270556768086,0.3013596312008298,-0.29855423488668403,0.7220069170229692,0.7122683797600853,0.30569337622098747,-0.006280432621585818,0.48269049107966616,0.39532649945485654,0.35928938732408755,-0.38122973453847486,0.4402295853626209,0.09134460024595578,-0.06835806503745534,0.4400715799257557,0.4847473101461898,-0.04770138865077576,0.020961221242369057,0.36583275147491406,0.44905071459986245,0.2394424660184949,0.017081927535597,0.40922886113139934,0.6669033893653139,0.6161906771499004,0.6003411310140359,0.430396729986694,0.44447327806317527,-0.019114395496936352,0.4569535901210772,0.4629684030110134,0.504458987483365,0.6387295100333563,-0.17469883060986194,0.48755539146494514,0.0287346792728778,0.5321224473713999,0.70271594112233,0.030089494773101095,0.377366354595513,-0.3791017498975522,0.1955416003252086,-0.04668181336978541,0.5767351036710586,0.034485708721567726,0.3193794161311149,0.05299829262514839
Postcentral_L,0.30574754450316866,-0.08074540215285646,-0.011831629333673729,0.03709195199870135,0.025464407423191143,0.36287878846680743,0.3989622950372974,-0.002377770041569286,-0.09147932522608339,0.42360968556230016,-0.10735392550784655,0.26796000338685355,-0.44673044318910493,0.5676605290271493,0.17920467605457174,0.1804104804096806,0.5735317592459759,0.33473280907492836,-0.24704089623767125,0.9371952238659944,0.23629988819378098,-0.1315894237845226,0.4080338325237887,1.0,-0.19923152548395456,0.021757302759973823,0.2148149676796064,0.16457324212291513,0.7895864642396355,0.16335014279055013,0.12166136388798078,-0.10166279789853135,0.06015718331393973,0.17758740272180115,0.6491845331703956,-0.0188328385944915,-0.11909176269838281,0.09662129405921283,-0.22633008536713434,0.31331761727091595,0.4123432005056952,0.029835899356150237,-0.11117919227605921,0.3395392142538084,0.05105370904242956,0.07932068695385691,0.35567873334961597,0.10815473698315864,0.35627647978730664,-0.07996009820646534,0.529171862712318,0.016498523775670525,0.4595679289182213,-0.4064820564803004,-0.32027224082069916,-0.08681393208697527,0.19980110082459476,0.4749339166621553,0.23370289567741434,-0.009760295699359585,0.11453188209427274,-0.13566004774159185,0.6514614808615562,0.015139973959049865,-0.046379139979825915,0.23053103352842774,0.4762418469826141,0.45241684769731993,0.10661797691097717,0.18632618809181942,0.13857293733228235,-0.23905188619871443,0.3606271497111454,0.30235898392209687,0.018060522658575346,0.15995407426175556,0.06813146387574762,0.7835096560468815,0.2407115395254381,0.13664962579587656,0.16773054216880448,0.24702902464186904,0.7637442456151265,0.09319174684409844,-0.39026678269646914,-0.14993845879194181,0.36126194452190696,-0.41763783897293316,0.5367215541480829,0.5752201305581733
Vermis_7,-0.018413117131739952,0.5458275242343708,0.0583945324898171,0.638101225056484,-0.4556701778922404,-0.15276292195248117,0.584661696611044,0.7055267395185701,0.83388773442497,-0.25966264130096006,0.7978206486507952,-0.025479351465094963,0.018862783511173025,-0.3245204266569815,0.8013822551663055,0.3138613685373463,-0.41680407309080836,-0.20965425158890727,0.32488337512461835,-0.09198867217229897,0.29254035661827643,0.16907573648515464,-0.2816354794399863,-0.19923152548395456,1.0,0.3589748889582751,-0.14239247480464415,0.47410528599464874,-0.09893769505484785,0.3431066083075227,0.6388193577044347,-0.42272070091220265,0.6976036179866868,-0.5676923252706446,0.052006441334779864,-0.10959596402142076,0.8725510079504837,-0.02469702554860459,0.01617833626204926,-0.006963829139625061,-0.3416742463767337,-0.5111828655048702,-0.0063588475704845,0.14798410191434783,0.461712355486252,0.487694575462491,-0.2775387590398376,-0.241329026470157,-0.42483531621286114,0.5957741517354084,-0.08633870144027546,-0.1778369648226966,0.12720057479950908,0.4071163516049539,0.035356119737538196,0.24042560397848856,0.8155783331045514,-0.3472955949755342,-0.23154813461756554,0.8358433195156451,0.7717260302897534,0.22400612984793575,-0.15670420206520516,0.41267414003672626,0.3226371440620104,0.295616238853085,-0.6198942225184072,-0.21107170396800165,-0.27869027314648953,-0.19604096136993818,-0.03390378654569627,0.25837439831326303,-0.05779218316157538,-0.42589942310840057,-0.02312569382065984,0.25294945665321683,0.6257244159656195,-0.2578677532241534,0.36554463005159843,-0.43161442035052544,-0.4088168379505681,0.4935363199864152,-0.12680517502815444,0.7002055587231485,-0.3504200512554164,0.42594777269233447,0.12991804306573126,-0.09102979214027507,-0.06438138676382266,0.29068907518446324
