,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Thal_PuI_R,Lingual_L,Red_N_L,Thal_VA_R,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_AV_R,Olfactory_L,Thal_PuI_L
Vermis_6,0.5868993598310888,0.39522016079037725,-0.05246535204962467,0.3723067128649734,0.9000759725925374,0.2643921873511063,-0.5473468246263357,-0.521263583733468,0.3674253867358338,0.14687445337329408,0.9727647286040959,0.43712677153120116,0.9009478038596271,-0.3384550936090705,0.8924787751215835,0.16583105856574543,0.8440779930316058,0.503474769458617,0.7496612115599142,0.33580547706852354,-0.08846165036637862,0.2656207212745621,0.8828420235917828,0.16255063378257426,0.4547013409069288,0.5096248526623476,0.13547562775829156,-0.3176208668030877,0.36678386011518166,-0.2596231055900104,1.0,0.7149594374089863,-0.6082055116953986,0.9675523381517714,0.03264720632504983,0.823291341415971,0.15894108665022208,0.6378161705171048,-0.545103305236712,-0.49776242085502104,0.870609071097172,0.8830829711685312,0.7957657054331332,0.5051867074493466,0.2745025668309032,-0.44069152256791777,0.18206468911585988,0.16731472249538643,-0.5020048490854089,0.7820176920471278,0.5611685197417864,-0.6576733293435225,0.041400663327543254,0.4524812993352803,0.4097851161669015,0.26125825503992767,0.9714484201854916,0.3451206125199575,-0.3802927359016402,0.5456663186385429,0.9924899328039418,0.2939161031415834,0.6179575778342591,0.04470224744241583,0.20131426028986707,-0.013933675201591082,0.927529306438789,0.42279496993328747,0.3898040411102155,0.8810498462166827
ACC_sub_L,0.41642579537317587,-0.0350766667681399,-0.06103411372364827,0.03930289214060412,0.6311116245680676,0.03109044602235954,0.13105712853978807,-0.16967002348153976,0.11780320218341249,-0.007177861778587551,0.5946740491891124,-0.03643012602468085,0.5779177082902753,-0.8033031164822574,0.5704422191243698,0.08471354396790642,0.6319337190529614,0.9131489637418672,0.29476179528387864,0.24448807977821016,-0.14243243540204595,0.05870156730455805,0.8411785924284344,0.04554261618698781,0.7703616503407474,0.1978259913616484,-0.022866223001671484,-0.06839024574119433,0.8274769025516101,-0.42314559876632096,0.7149594374089863,1.0,0.02158268796050626,0.6265588030832602,-0.37233689439272116,0.6051875202547401,-0.05737869255815454,0.8805063059898938,-0.7211076432422486,0.016007107001833158,0.6715266167085998,0.6766475923055939,0.21741097936999149,0.022372751414753932,0.02256360628927626,0.2606886307513051,-0.12557659121559261,0.7715306207805136,-0.6726911152955405,0.40831500932834297,0.0656874458326663,-0.08818722786775865,-0.08960572964517961,0.781465140241254,0.2901573298970027,0.38587581811828214,0.5919152710028884,-0.06362087968184568,-0.6129520651799587,0.15009908520299803,0.721423007146071,0.07155658286470742,0.041559625791064016,-0.0007318117081106335,0.12529554393427134,-0.26336913018616326,0.6313705774718963,-0.1150809260787899,0.741182536338423,0.5224116797882116
Occipital_Sup_R,-0.142984059506923,-0.26410364592033825,0.3739567163124892,-0.14928541986566085,-0.7488157172457769,-0.0242863879813499,0.9826792414498633,0.84329332237134,-0.0703210960573979,0.14389380792945852,-0.7541852090798493,-0.32096940283869974,-0.7882691230716532,-0.5129730718152421,-0.802273260914618,0.20055992124794228,-0.7085830474050391,0.23060226814426993,-0.5814931542867942,-0.4765671519561557,0.3286794511890873,0.043620026610611186,-0.4956436814867043,-0.4886099339514061,0.41389529567879346,-0.22791520310034405,0.13227102185460285,0.045463289802140386,0.23847984841650874,0.30555027112031635,-0.6082055116953986,0.02158268796050626,1.0,-0.6799337957050445,-0.6187886214243362,-0.3731262699620831,0.07609123739364447,-0.15310421719254463,0.2997695321367646,0.5664100586001098,-0.6969692864358791,-0.7001338319526748,-0.7376425235273315,-0.4604936335620795,-0.02165302731754856,0.7961553302099283,-0.028309160545075433,0.646497186446096,0.2880197005458006,-0.4326687971085181,-0.43086187016446487,0.7902167702353433,0.22951765288421855,0.3319676281277362,0.025284814428651783,0.2896063099191168,-0.723852610175055,-0.19372126733087716,0.23383056635515667,-0.34251030872368,-0.6377662380706709,0.014339315005930633,-0.5570847149026328,0.35205243218604626,0.1705680385754514,0.1093701484823393,-0.7596539194918955,-0.42667979282008023,0.39896649875290313,-0.8321023298547823
ParaHippocampal_L,0.676206614260213,0.4960895228494305,0.025671939984775703,0.47541705614294555,0.880797905554418,0.38564724164145103,-0.6475731159847703,-0.5196401685219277,0.4721540741363779,0.23994907544438168,0.9799888215524307,0.519160394847556,0.8785011884871524,-0.27007118777556477,0.9105783573265428,0.2584648654415817,0.8034217817587088,0.47520768032121946,0.8568218912562526,0.21427513467709156,0.005777251370940276,0.35742598427764727,0.8353741197692179,0.07035057708280615,0.32231035320625345,0.6207551612918932,0.24154826189156273,-0.42407691242784024,0.2029981755858802,-0.197771326795511,0.9675523381517714,0.6265588030832602,-0.6799337957050445,1.0,-0.015318968613538998,0.8898699764088206,0.2597925092349821,0.5224699149816081,-0.4659779381129211,-0.659904541346503,0.8470921731676214,0.8879865875073173,0.8662337792616903,0.6426162881538632,0.3803237617551636,-0.5784623585758992,0.2856730240907798,0.04486921708156916,-0.39793725055485496,0.83901078508194,0.64958708224532,-0.8003650402237453,0.12214469759976886,0.44792374476378616,0.5038451742429612,0.342218799421738,0.9965398883451844,0.4286139452202719,-0.3091195245284755,0.6552060672397659,0.9794955451577355,0.38258694229108353,0.6496241233360939,0.06770935895498886,0.30346374704242324,0.0877657014981517,0.9214783222154399,0.5334985408560494,0.3835647763217582,0.8839998794823629
Supp_Motor_Area_L,-0.6370719335939322,-0.345062521192788,-0.7559714866579347,-0.48704529294618104,0.32133703018069326,-0.6206854534175873,-0.5535698347200191,-0.7419092605511569,-0.5973130699406004,-0.6772763809233155,0.1465207813639261,-0.24593832993070122,0.3783072900891513,0.7985349279475069,0.28675746836480015,-0.7468046871880967,0.3837281446395954,-0.6465046171091874,-0.2075503172510371,0.7771162522582923,-0.7149317676266987,-0.6222236661336159,0.08197284196593785,0.8511521613264522,-0.6158012015303646,-0.5105495662969928,-0.6731309905710253,0.5949923198987274,-0.10472633712853255,-0.43586080313161296,0.03264720632504983,-0.37233689439272116,-0.6187886214243362,-0.015318968613538998,1.0,-0.434239297747956,-0.6077679646219794,0.049356307451299514,-0.22165575104890822,0.19802065977333602,0.2879438885463472,0.20400916959011153,0.06585806103738087,-0.2768585891466157,-0.5853310771497943,-0.24954175101001533,-0.49435014429117113,-0.6415177701402778,-0.32465917015905704,-0.31702327083013515,-0.2176111301534166,-0.04436269951865153,-0.6559046079813302,-0.8426387439382292,-0.7200173083214861,-0.8992948907974349,0.055296123574205144,-0.3520707794726902,-0.25578550507946146,-0.3889750458230795,0.03840169507707107,-0.6190276268539794,0.08388760573834211,-0.659440687800854,-0.7654507434667803,-0.5062516156710344,0.26050787024238714,-0.1674620127712645,-0.8773407261559333,0.38179633951844816
SN_pr_L,0.9302417155854031,0.7209261668460409,0.45149959498708975,0.751921558575591,0.5859099790282772,0.7193698126502431,-0.4003749052895656,-0.09075220665429255,0.781135928090635,0.6169915629911503,0.7961250940807256,0.7018580049903372,0.5702225180154398,-0.5122821720016777,0.6415242141662516,0.6478572596293173,0.4717297136523012,0.5920690928044815,0.9255197567830328,-0.23259780659870266,0.4262474537335625,0.6977046744230413,0.6114208380981587,-0.3847603937655674,0.5059094218413044,0.8667067314861339,0.6171068081556154,-0.7426920965714697,0.07629526231038584,0.15656901969605833,0.823291341415971,0.6051875202547401,-0.3731262699620831,0.8898699764088206,-0.434239297747956,1.0,0.6145429995240638,0.3015294535686104,-0.17076810743037268,-0.7728830824347972,0.5522171149008747,0.6325028253712168,0.82130467204072,0.8037910667890672,0.7065555718087445,-0.52663400088553,0.6019534075343806,0.21160627639018947,-0.068399968594772,0.9491559872657493,0.7907234559191638,-0.7615319407754851,0.509903910245393,0.7120135555892391,0.8313786074892064,0.7241943607974906,0.8599677269887195,0.6682434523205666,-0.008850130459696844,0.8528992747116375,0.8227782752426407,0.716557636141239,0.6578552509542851,0.45061356865749863,0.6882153864078795,0.43854483854035686,0.6577496044362242,0.6848020392671935,0.676040055331042,0.5807438319426989
Temporal_Mid_R,0.8396320495739914,0.9345193819937214,0.9523642560594823,0.9682832392152623,-0.2239710274551797,0.9827409630673941,-0.07439784985061013,0.5745114026443652,0.9718639570304579,0.9935220808726484,0.12090519334064731,0.8903576303613938,-0.21077993254271352,-0.30073641763899434,-0.13904501594658267,0.9789578452611379,-0.36349899408790104,0.08416536156655746,0.6764937987537435,-0.8239261526451537,0.9575115295821564,0.9912013712150144,-0.2356518080321975,-0.882053859738076,0.3272686385414267,0.9146646032643391,0.995529169868624,-0.9806266064863012,-0.5032035121610641,0.8656452075705053,0.15894108665022208,-0.05737869255815454,0.07609123739364447,0.2597925092349821,-0.6077679646219794,0.6145429995240638,1.0,-0.49525886744445385,0.6568613826227075,-0.736782053030622,-0.2907305511115655,-0.19769424667931257,0.5424617263338791,0.8365002477166885,0.9911118701240028,-0.5040757751518123,0.9901727847362459,-0.004389123153405146,0.7312655371900493,0.7309026730193153,0.841341212885888,-0.4792053585459931,0.9856289180907722,0.46826592893861607,0.9275937571726008,0.8239063249078422,0.22908624090838178,0.9450743624618908,0.762454719912429,0.8748290638459274,0.11409029290629386,0.9862834694755359,0.637419785584838,0.9226612374223109,0.9682958535011295,0.9726777256097828,-0.1317820215273913,0.8565525799756657,0.4990945778210431,-0.1840453282311383
Frontal_Inf_Orb_2_L,0.004545605133481044,-0.3958864451334452,-0.5204937590845229,-0.36525960306937744,0.7473753963888572,-0.4032848401843523,0.010870409760425774,-0.5138546439262717,-0.3143201474147937,-0.462703826092029,0.5661220221284926,-0.3660024857534001,0.7041320295335276,-0.48876853158063543,0.6619617909046198,-0.383121304925536,0.8042866077209031,0.7088881186734997,0.040809997986253496,0.6504442620234032,-0.5885292484885525,-0.3858133902056469,0.8974427307453519,0.49998064667059927,0.47282608193815434,-0.197292732290691,-0.4736830269814556,0.3636684298129792,0.9102514620072615,-0.7747042471562674,0.6378161705171048,0.8805063059898938,-0.15310421719254463,0.5224699149816081,0.049356307451299514,0.3015294535686104,-0.49525886744445385,1.0,-0.9447736694878273,0.26601833151743454,0.8009057138700445,0.7637088499144694,0.05884096301416256,-0.2856044106172935,-0.41000021008673393,0.3349584029977939,-0.5331476758504842,0.5804063573782287,-0.9387616352804319,0.09537335122997101,-0.2440565723658943,0.031447370816463975,-0.5363525163018452,0.41655200406130183,-0.16164153527666178,-0.07596295197090842,0.5129867418996397,-0.432663305630076,-0.8834805057893463,-0.20598657891341504,0.6643513714847918,-0.37277321050551304,-0.14762517628046926,-0.44296782307826477,-0.34275974900988393,-0.6641586480297774,0.7075917003228224,-0.4060897085480321,0.359703379681161,0.6482673866893586
Frontal_Mid_2_R,0.14808683356609972,0.527787671426212,0.7091880374736429,0.5166916768183606,-0.7683829376092676,0.5409361059210022,0.13058269223313934,0.6928135975848814,0.4720167717096082,0.6361592157165465,-0.5308109210076685,0.5064996220273873,-0.7284056958806125,0.2457800741302091,-0.7042484276391616,0.5690265051046461,-0.8428569081139589,-0.5727745814066415,0.03562028783006754,-0.7440311560443057,0.754855111319559,0.5680280667110276,-0.8655920142249172,-0.6640205028053986,-0.18637485540378515,0.33510773772499425,0.6365210143630544,-0.521079950654351,-0.7986642846293084,0.9255437595619258,-0.545103305236712,-0.7211076432422486,0.2997695321367646,-0.4659779381129211,-0.22165575104890822,-0.17076810743037268,0.6568613826227075,-0.9447736694878273,1.0,-0.2585833894133573,-0.8344734199217805,-0.7942365147199368,-0.0034859872322930197,0.34840317661196935,0.5697785512790082,-0.26629661463764676,0.680091173624178,-0.35367360581905344,0.9847870820237307,0.049720401646753176,0.3669404382310937,0.028438854938141578,0.7178366598415286,-0.20814823618644118,0.33914100454040474,0.25622597390214563,-0.46590875507091384,0.5840461609047135,0.9805300073944553,0.32534518130652135,-0.5972191967637355,0.5461981844701412,0.27349477688076473,0.6838848712042933,0.5155768809013106,0.8072979354626604,-0.722962989456926,0.4956569178255176,-0.13945359094217047,-0.6990667662870061
Frontal_Sup_2_L,-0.811312465132952,-0.8712060668721918,-0.5176033801742617,-0.8472286967725726,-0.3108290210266,-0.8203382476044758,0.6741723262502797,0.09006779668512939,-0.8268026138942717,-0.6967064454438724,-0.5729516930688512,-0.8413931374414615,-0.33137367752560887,-0.041618063213824955,-0.43358429729680664,-0.6657561042158074,-0.17561460794470696,-0.040930674212934094,-0.9219702761773316,0.41991620206133723,-0.5518462114874585,-0.7476743770916991,-0.16927354167055264,0.43347595697539215,0.04360732943357384,-0.8895368578331799,-0.7148139597879976,0.812508423428006,0.5423785549651965,-0.4163955671378488,-0.49776242085502104,0.016007107001833158,0.5664100586001098,-0.659904541346503,0.19802065977333602,-0.7728830824347972,-0.736782053030622,0.26601833151743454,-0.2585833894133573,1.0,-0.24708096590009626,-0.3413075366379495,-0.8612330965936802,-0.9702584965706667,-0.7968492566645502,0.8884571037331288,-0.7759178566804147,0.3939869972626457,-0.36240562690081474,-0.8421353031128099,-0.8926182086720291,0.94070303431194,-0.617165222026422,-0.24801286551782148,-0.7591010941268791,-0.5566365032808458,-0.6514627981014828,-0.815068443660198,-0.366939148962802,-0.9137119750360935,-0.5039141778792964,-0.7682691918988029,-0.7359586871311717,-0.4434966376403652,-0.6962772078157311,-0.6653903365324451,-0.39985172527361895,-0.9027039773241124,-0.22275279172844134,-0.39889847046123295
Temporal_Inf_L,0.2204006652887781,-0.030104691552319256,-0.4906996664142174,-0.0636405671703718,0.9920234740223486,-0.1530691887571404,-0.5811237872710796,-0.818040259977965,-0.06272680949018035,-0.30265601827235417,0.9008660640729376,0.012291541993487167,0.9795719484640251,-0.12770942749210798,0.9756118285334121,-0.2742764587649006,0.992973774592878,0.45454178049696964,0.4731676959625445,0.6500765313819489,-0.5146512370327834,-0.18904111059071826,0.9636750765760222,0.5404098372731866,0.15677547987466103,0.114088823841303,-0.3033175077467412,0.11648388505729905,0.4927336286524325,-0.6798733599575136,0.870609071097172,0.6715266167085998,-0.6969692864358791,0.8470921731676214,0.2879438885463472,0.5522171149008747,-0.2907305511115655,0.8009057138700445,-0.8344734199217805,-0.24708096590009626,1.0,0.9903925529384728,0.5471403012947975,0.17285585200046785,-0.16679009524907132,-0.2777906264559846,-0.2648090153845872,0.07003212835236612,-0.8025682680980837,0.42889363279513165,0.17009228618721273,-0.5249322921116649,-0.4181535098217798,0.2133732097659944,-0.00031256217947718594,-0.09245316377089616,0.8588013851530494,-0.1037831762002965,-0.7389573382730071,0.16639249181022903,0.908296348855189,-0.1589031542551748,0.27052549184508823,-0.43873842074522795,-0.2212736547006563,-0.4518540571777664,0.983294606015857,0.04399643040109309,0.13265307270621393,0.9704717494456405
Vermis_1_2,0.31728725164833216,0.05263004014102217,-0.4031695332086693,0.02824619069096746,0.9846625406559261,-0.050000917229426706,-0.5998327228963948,-0.7771083551578571,0.03558183696928612,-0.20974428194460232,0.9203340214270195,0.08285265927905007,0.9672775258669501,-0.1632425639279031,0.9857871555737361,-0.17574948948079466,0.9699273373614852,0.49535715397676217,0.5556141093466694,0.5553175564734568,-0.4247526822930759,-0.09529562410071626,0.959340571195615,0.4457672991028905,0.15895649550049387,0.2126807702373402,-0.2048846653654435,0.018389214061917764,0.44014184953093666,-0.622796677982375,0.8830829711685312,0.6766475923055939,-0.7001338319526748,0.8879865875073173,0.20400916959011153,0.6325028253712168,-0.19769424667931257,0.7637088499144694,-0.7942365147199368,-0.3413075366379495,0.9903925529384728,1.0,0.5968405031230197,0.2651307754230082,-0.07029628219210374,-0.33236270493730236,-0.17703436058950747,0.06744978047469961,-0.7457390773567911,0.49917176629617493,0.24317029117001948,-0.5973896107804413,-0.33317880393796717,0.27962329089593707,0.10154926846598995,0.009565622143390249,0.892101202616835,-0.02866690535790531,-0.6937515325595499,0.257655921319529,0.9270554490862978,-0.06747257289095342,0.3039925289444073,-0.37546805998822363,-0.11797000322998936,-0.36854443769394374,0.9858419948471439,0.11985151803965116,0.19923805206262124,0.9679815173436658
Thal_VL_L,0.7195628076679575,0.7933455935265231,0.2732605692133911,0.7328946445736,0.6293879222373494,0.6170601584836565,-0.784009968977854,-0.3540708271289841,0.6807061884383153,0.49559464818278715,0.8437753301357446,0.8284800840931663,0.661907695166543,0.007546330294664275,0.6929204001410678,0.4588513642399042,0.5122184227794049,0.0701554966351264,0.9502359770303662,-0.01888356962531757,0.28782677754542185,0.5981030267440943,0.468958017954871,-0.11779964221422265,0.1274343359352548,0.7883637697498952,0.4956116121447159,-0.6557991005253635,-0.2565728372716759,0.21096698926609184,0.7957657054331332,0.21741097936999149,-0.7376425235273315,0.8662337792616903,0.06585806103738087,0.82130467204072,0.5424617263338791,0.05884096301416256,-0.0034859872322930197,-0.8612330965936802,0.5471403012947975,0.5968405031230197,1.0,0.8747156122351267,0.6343634164094941,-0.8683241825619572,0.6096616940655534,-0.29459019659864605,0.04453467428135911,0.9169197861237919,0.9032191826652931,-0.9080014749754544,0.41003478476310723,0.20667227476398398,0.6132274852543697,0.34200456328031925,0.8787994131871075,0.7480048816696653,0.1557143569841623,0.8482000341599749,0.7797510402723844,0.619035513817448,0.9140464612335131,0.3287489387268519,0.4764023359298466,0.4549671354140256,0.689881221466938,0.8555253258674665,0.16547386817906357,0.6854694317728242
Thal_LP_R,0.866016904534713,0.9511784152071143,0.6388865884233548,0.9335429927008614,0.24906639792559068,0.8941510424659893,-0.5776324967257969,0.044311047603744734,0.9094297252035917,0.8039841207648352,0.5503717940738335,0.9325197783749709,0.2714793313860787,-0.0629475306777217,0.35757954152994703,0.7706787281990182,0.10326360552045721,0.05605435203560752,0.9385886905977807,-0.48330394124669573,0.6658253664877563,0.854857923587175,0.12688001434613647,-0.5345373856890302,0.10308663985452489,0.9504869954749648,0.8115743167043492,-0.8982419839188396,-0.5144623034885926,0.5461624209647349,0.5051867074493466,0.022372751414753932,-0.4604936335620795,0.6426162881538632,-0.2768585891466157,0.8037910667890672,0.8365002477166885,-0.2856044106172935,0.34840317661196935,-0.9702584965706667,0.17285585200046785,0.2651307754230082,0.8747156122351267,1.0,0.8897341418825497,-0.8456095334296675,0.8727890082103458,-0.28712496778441277,0.4348321724979943,0.9010256985357762,0.9618088201970876,-0.8683755385474328,0.7351088939399534,0.32084081683833315,0.8413843035867749,0.6306775303840154,0.6320213016531869,0.9131109081537396,0.47693608409021315,0.9695778908193919,0.4917237186413144,0.8694935568375322,0.821447078551336,0.607642623367746,0.7870509393461225,0.7725654581121902,0.3389861472390847,0.9592305774659904,0.30853367566302464,0.3196846056973662
Rolandic_Oper_R,0.8923545839860851,0.9602977710069116,0.9141240820326636,0.9902133146752232,-0.0981657620256644,0.9929356932075559,-0.1630975248348552,0.47843083271527015,0.9929512734697046,0.9832699571619689,0.24505436276892095,0.9210077831631454,-0.0870960534859687,-0.3176575027755401,-0.010502997907975976,0.9707770695539415,-0.2432537497747025,0.13909290727688287,0.7642965128421204,-0.7631536667017098,0.9184384410722684,0.9962282074907756,-0.11810449430606584,-0.8364374096312661,0.34238806398982263,0.9580940972701675,0.9849762500085528,-0.9958218145035397,-0.46511475701271304,0.801159612837279,0.2745025668309032,0.02256360628927626,-0.02165302731754856,0.3803237617551636,-0.5853310771497943,0.7065555718087445,0.9911118701240028,-0.41000021008673393,0.5697785512790082,-0.7968492566645502,-0.16679009524907132,-0.07029628219210374,0.6343634164094941,0.8897341418825497,1.0,-0.5645320107965484,0.9857222330808822,-0.005563605177846281,0.6497322092191279,0.8091753627547238,0.8919588030505766,-0.5684386755886458,0.9576627808553478,0.5026173111752409,0.9542174355256318,0.8322739417234896,0.3500242669851853,0.9599750024428065,0.6895316581817907,0.9260994386045613,0.23534764317301163,0.9945188559308662,0.6958477597393135,0.8885295726437017,0.9669778331958166,0.9442580304335895,-0.004846337504918189,0.8918208847223486,0.5240210253852878,-0.05967948397027462
Occipital_Sup_L,-0.499924671596963,-0.7452374689363589,-0.23080137728403757,-0.6537042985126011,-0.3658688895878955,-0.5614182451174623,0.8894825358477365,0.347880721226037,-0.5744239778832337,-0.43468797752319444,-0.5693290951343944,-0.7672805701949501,-0.4160794090323573,-0.42928467181001595,-0.4720636484072223,-0.35977874696876955,-0.2540004459589911,0.33543487626926954,-0.7995228710740311,0.11770069564971385,-0.2894837389384757,-0.5020520131863849,-0.10409552799085682,0.09648422954606357,0.3314944781886766,-0.6569958147033863,-0.44836774393623247,0.5699901103214696,0.6587150192398598,-0.3126301630055744,-0.44069152256791777,0.2606886307513051,0.7961553302099283,-0.5784623585758992,-0.24954175101001533,-0.52663400088553,-0.5040757751518123,0.3349584029977939,-0.26629661463764676,0.8884571037331288,-0.2777906264559846,-0.33236270493730236,-0.8683241825619572,-0.8456095334296675,-0.5645320107965484,1.0,-0.5994624000667639,0.7053042818797345,-0.3084463499003831,-0.6793640257559042,-0.8110612716191641,0.9094206679438279,-0.37427468532725194,0.17974642178070394,-0.43457614382432364,-0.13796993702003182,-0.6046388513373989,-0.6972409045313016,-0.3553206116665633,-0.7408217574431256,-0.4406763169934414,-0.5213415444742024,-0.8047252409952305,-0.21628171153952216,-0.3712003023811687,-0.5047241106284932,-0.4262858378386034,-0.8540211637273869,0.2098868898102629,-0.4801056659118691
Thal_VPL_R,0.8116144970544071,0.9655322513911175,0.9114982089030682,0.9779000029231347,-0.18573828867890102,0.9705416006117835,-0.1824103781280857,0.49767737402717893,0.9625812426029549,0.9726323754785976,0.16286120391145872,0.9349295774506657,-0.16193217583404615,-0.1906735363461965,-0.09779260459573648,0.943020180724699,-0.32865691830364324,-0.020428647221177744,0.709600465464937,-0.7674064343834602,0.9254964372331902,0.9790445559876724,-0.24160830342822506,-0.8190072034943799,0.24967005483081423,0.9151296489943462,0.9740297534285521,-0.9728757929744418,-0.5726694221169002,0.870867977752161,0.18206468911585988,-0.12557659121559261,-0.028309160545075433,0.2856730240907798,-0.49435014429117113,0.6019534075343806,0.9901727847362459,-0.5331476758504842,0.680091173624178,-0.7759178566804147,-0.2648090153845872,-0.17703436058950747,0.6096616940655534,0.8727890082103458,0.9857222330808822,-0.5994624000667639,1.0,-0.11754116173950038,0.7432507851875242,0.7491018879325467,0.8868852744143207,-0.5361634263959292,0.9650884501197002,0.3662652187331596,0.8925218012376721,0.7459305407433002,0.26433398988619167,0.9752866469140518,0.7895427236491345,0.8944950237581628,0.13462820885081947,0.9753035075624747,0.7164824176490717,0.8963085032054005,0.9282446761749826,0.9785461677934586,-0.09526342590095806,0.9111854545785335,0.3942644357155434,-0.13243356086047273
Caudate_L,0.20540174862905092,-0.19327997722626114,0.17977756984224175,-0.06957334073151969,0.011865142936405152,-0.009490236023980868,0.7213812107549064,0.3991792568120864,0.032860561279367095,0.07395726256954387,-0.019992067078583954,-0.22126670833757187,-0.05031852908285014,-0.9299261387115767,-0.07490961250495846,0.17815169701490183,0.039204778046057015,0.8166160883174943,-0.14999796661251527,-0.08462411642915274,0.08772933351273238,0.06612667922292365,0.32697433412268706,-0.2530053794900584,0.8597747889730752,-0.0056541131799389,0.05335888781877116,-0.01401696688404837,0.7921937720215986,-0.12052239349904695,0.16731472249538643,0.7715306207805136,0.646497186446096,0.04486921708156916,-0.6415177701402778,0.21160627639018947,-0.004389123153405146,0.5804063573782287,-0.35367360581905344,0.3939869972626457,0.07003212835236612,0.06744978047469961,-0.29459019659864605,-0.28712496778441277,-0.005563605177846281,0.7053042818797345,-0.11754116173950038,1.0,-0.33523979240803436,0.035777185309947536,-0.21718641029540767,0.4529324181969302,0.07071862076933538,0.7836751352457046,0.21980804117773786,0.4484361688536558,-0.0066749073226699505,-0.16612160248607402,-0.3075565643786086,-0.11065808623597355,0.14892640353565811,0.05382972974576583,-0.2917452354962651,0.23041112110437934,0.18433065312271824,-0.1338834554499513,0.0015544472239633399,-0.3533042988952676,0.7970711883538071,-0.12578731649903996
Parietal_Inf_R,0.2629903365504002,0.5889996900601395,0.776395588995701,0.5917752023425217,-0.743391744869836,0.6363590765080631,0.11137514204122713,0.7093450176490135,0.5628013372387566,0.7130896168392137,-0.48694285416654964,0.5479065361597306,-0.7103137702539368,0.18543105270018867,-0.6622545468209631,0.656031835144875,-0.8287877416767134,-0.47710348137483294,0.12011021842130845,-0.8294153514033374,0.8204247208465968,0.6431006280318696,-0.824788011316524,-0.7453071505644652,-0.16474304050916272,0.4318827343764789,0.7193752427334191,-0.6067524270267435,-0.8128121491396132,0.9354860386686749,-0.5020048490854089,-0.6726911152955405,0.2880197005458006,-0.39793725055485496,-0.32465917015905704,-0.068399968594772,0.7312655371900493,-0.9387616352804319,0.9847870820237307,-0.36240562690081474,-0.8025682680980837,-0.7457390773567911,0.04453467428135911,0.4348321724979943,0.6497322092191279,-0.3084463499003831,0.7432507851875242,-0.33523979240803436,1.0,0.12533607924052384,0.42112163402860475,-0.06480232303006972,0.7811000523289756,-0.10537364778738717,0.44452791321240076,0.37657941861701,-0.40653740489302115,0.6335263792227981,0.9703061767911162,0.40941853276341106,-0.5454988168848673,0.6256677199825601,0.27153153777469735,0.7153003539337234,0.6144917184070596,0.8555066415922171,-0.6847958353332652,0.5462530744547293,-0.04164127573254609,-0.6687683603806307
Cerebellum_Crus1_R,0.9203675556133246,0.8696343369444212,0.5393722210121861,0.8671549975925193,0.4945998496622667,0.7985135535984105,-0.49101974233633194,-0.043046179281801884,0.8596250531850457,0.7158367823010867,0.762722145593199,0.8732461726079986,0.5048089472534285,-0.35342797504044166,0.5527655947863198,0.7106187317606972,0.36456575138360314,0.34689661120348364,0.9636609505506121,-0.2752113018417053,0.5274499878631657,0.7965106342455293,0.4496782886689575,-0.41863389234260034,0.44296897413140807,0.9269761908686438,0.7092245464670002,-0.8324531437579692,-0.12468001982725394,0.3569250794525087,0.7820176920471278,0.40831500932834297,-0.4326687971085181,0.83901078508194,-0.31702327083013515,0.9491559872657493,0.7309026730193153,0.09537335122997101,0.049720401646753176,-0.8421353031128099,0.42889363279513165,0.49917176629617493,0.9169197861237919,0.9010256985357762,0.8091753627547238,-0.6793640257559042,0.7491018879325467,0.035777185309947536,0.12533607924052384,1.0,0.9308412091703281,-0.798389631820328,0.6310412686083074,0.5495058237277702,0.8487261783019556,0.662978620605135,0.8257472726187045,0.8363839748459644,0.22395278053282386,0.9373086905918024,0.7546993804968868,0.8152058228226595,0.8468231830571222,0.5808834115828783,0.7298069475390566,0.6036336327882602,0.5715526039902928,0.8532080892056655,0.5242936928913611,0.5140486919254892
