,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Thal_PuI_R,Lingual_L,Red_N_L,Thal_VA_R,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_AV_R,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_IL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_R,Thal_MGN_L,Hippocampus_L,Thal_MDl_L,Vermis_4_5,Cuneus_R,Thal_PuL_R,OFCmed_R,Thal_LP_L,VTA_R,Thal_MGN_R,Calcarine_L
Vermis_8,0.5411143348513952,0.39621137835634773,-0.12682999031734485,0.35441614335585137,0.9356600710312327,0.24162793808812144,-0.7033792899819722,-0.6401900584996326,0.3355886305132433,0.09902974761967875,1.0,0.4405739183268034,0.9400459637238967,-0.1638662094249102,0.9513388761209675,0.10143298855708309,0.8749622700612638,0.38135709288700825,0.7839230512715064,0.37347063530101676,-0.14170659606425523,0.21976675354435318,0.8600737410350991,0.23558430427796614,0.2559700113257222,0.4934768770974586,0.09219035332540933,-0.28858810993193573,0.23110770665894134,-0.29947089472863764,0.9727647286040959,0.5946740491891124,-0.7541852090798493,0.9799888215524307,0.1465207813639261,0.7961250940807256,0.12090519334064731,0.5661220221284926,-0.5308109210076685,-0.5729516930688512,0.9008660640729376,0.9203340214270195,0.8437753301357446,0.5503717940738335,0.24505436276892095,-0.5693290951343944,0.16286120391145872,-0.019992067078583954,-0.48694285416654964,0.762722145593199,0.5741912549400183,-0.7576150979721511,-0.01942660854033198,0.3108950511245544,0.351873647405556,0.16755549489094107,0.9908958032570514,0.3316274652821243,-0.3827336825601073,0.5512385658462899,0.98236724532038,0.2510232666905341,0.638911415695175,-0.05383601145077439,0.141844998586742,-0.032758374943109986,0.9622688574450873,0.4579479711403796,0.24294820329943506,0.9375466896077495,-0.8441777226061341,-0.1342836131362164,0.9594780653087033,0.5518674274342829,0.7740926609854714,0.9848097187393007,0.15217527127197117,-0.09689821084459051,0.13353158619304928,0.9559823860562706,0.9613026276457449,0.29431802757026415,0.9798956803660772,-0.7343605065376942,0.8158649812374327,0.007467406249106023,0.9114890483325543,-0.013460553430546463,-0.041970313596641294,0.6946880940079831
Thal_AV_L,0.8010289838908732,0.9896703542157453,0.7252475875201858,0.9613362593660627,0.11108768831090425,0.8882641643629985,-0.44621886875315386,0.20088177955717587,0.9147569425045443,0.8551648311206133,0.4405739183268034,1.0,0.14797014615544044,-0.08929610957933058,0.186468978176741,0.8100531859430978,-0.03349233378148465,-0.06368226819831777,0.8487118815610046,-0.49409298241063704,0.7415222156651717,0.9054386334051194,-0.00991005475273616,-0.578310026806419,0.2247413386306404,0.920541060972519,0.8513046036305022,-0.9166560576268523,-0.5102914355193802,0.7177381182667845,0.43712677153120116,-0.03643012602468085,-0.32096940283869974,0.519160394847556,-0.24593832993070122,0.7018580049903372,0.8903576303613938,-0.3660024857534001,0.5064996220273873,-0.8413931374414615,0.012291541993487167,0.08285265927905007,0.8284800840931663,0.9325197783749709,0.9210077831631454,-0.7672805701949501,0.9349295774506657,-0.22126670833757187,0.5479065361597306,0.8732461726079986,0.9851525360117307,-0.695210703802312,0.8257066066901602,0.27105792119901023,0.8228399582598267,0.5885916221691385,0.5164727918884426,0.9882477280698794,0.650819845891888,0.940391077249961,0.38726642943684747,0.9076748937550302,0.9143071273395259,0.7693367539873047,0.7962854164657291,0.8663188803439451,0.1913751740899481,0.9849044896149225,0.27803402331651217,0.16895616605941996,-0.4936638192786665,0.46339494613880733,0.2853382643125456,-0.46087166884128256,0.90109420891597,0.321504902585124,0.8935178738382857,-0.8615709973734592,0.8666407219944923,0.26508587145267914,0.21043949099579431,0.9818279973154376,0.29254272303582773,-0.2397596282623513,0.8108502876244784,0.7328212322184252,0.31753293140340966,0.7601357573268018,0.8486546371103445,0.8405913483870574
Thal_LGN_L,0.24586140473114776,0.08925565535199977,-0.4458019046680625,0.03156317669130587,0.9953003492389746,-0.087837460127491,-0.6895357125447106,-0.8342388267954066,0.0069086213219544945,-0.2386283061861752,0.9400459637238967,0.14797014615544044,1.0,-0.028565345240218223,0.9827605655929338,-0.22908775573426618,0.9817149099286746,0.32167649802732773,0.5513676350638698,0.6474796336842358,-0.4621911526450535,-0.11376528315185096,0.9159770091513928,0.5348813520725751,0.11528343428874592,0.18520767286514123,-0.23995560227824067,0.04317576827198367,0.3756112580217659,-0.5734679915415491,0.9009478038596271,0.5779177082902753,-0.7882691230716532,0.8785011884871524,0.3783072900891513,0.5702225180154398,-0.21077993254271352,0.7041320295335276,-0.7284056958806125,-0.33137367752560887,0.9795719484640251,0.9672775258669501,0.661907695166543,0.2714793313860787,-0.0870960534859687,-0.4160794090323573,-0.16193217583404615,-0.05031852908285014,-0.7103137702539368,0.5048089472534285,0.2956218770520561,-0.6021921436159432,-0.3452728825999891,0.12651801524538295,0.031947462656161656,-0.12124917279356769,0.8997612056002124,0.02185622545109863,-0.6161438855705,0.2553495305449703,0.9253562618259953,-0.08597934904250738,0.42889103913802934,-0.36729863998262197,-0.1865718754776139,-0.35081977082422666,0.9906045831971944,0.18218225172080782,0.047572918782969036,0.9917705490148195,-0.7524837396581462,-0.40398551532842947,0.9778534595907824,0.7504167795753375,0.5367493648602453,0.9717434950214835,-0.18211015088038382,0.22515949915898742,-0.20380588507570513,0.9860790670471772,0.9700582517954144,-0.0024410567989648527,0.9803022285212851,-0.7960791298410083,0.6011180593151142,-0.31255180314932834,0.9326816210889202,-0.33854204164604923,-0.3606749428129225,0.4341802676665014
Paracentral_Lobule_R,-0.536552084764498,-0.13433149607653092,-0.4240789536427906,-0.26233240032450605,-0.08874788315099408,-0.32297787696469765,-0.5462513236152975,-0.43827433324214954,-0.3670223153769993,-0.3728653039742891,-0.1638662094249102,-0.08929610957933058,-0.028565345240218223,1.0,-0.044865470882506114,-0.4707592249805339,-0.06497980676584593,-0.8869952893306118,-0.17944959795079193,0.2940263661353741,-0.3396646184683667,-0.3770397570760993,-0.37764346686826566,0.475746954139031,-0.9142174080843626,-0.340474645366597,-0.35573551377661394,0.3451960657352477,-0.6212486892098493,-0.0629175926005766,-0.3384550936090705,-0.8033031164822574,-0.5129730718152421,-0.27007118777556477,0.7985349279475069,-0.5122821720016777,-0.30073641763899434,-0.48876853158063543,0.2457800741302091,-0.041618063213824955,-0.12770942749210798,-0.1632425639279031,0.007546330294664275,-0.0629475306777217,-0.3176575027755401,-0.42928467181001595,-0.1906735363461965,-0.9299261387115767,0.18543105270018867,-0.35342797504044166,-0.1067839034868171,-0.1426659482921062,-0.3408013695950261,-0.9432419617671032,-0.5411589726705831,-0.71577669984357,-0.21046235727935972,-0.14449139382296147,0.15828573089247996,-0.23262300127771995,-0.319020665770314,-0.37232549977452434,0.04271660594611804,-0.44770405768811017,-0.48803910007763757,-0.13838157911777108,-0.1138992511725751,0.03132271548379362,-0.9524285536594115,0.027506960224429198,-0.042375113282103784,-0.7499110726934612,0.06223344487622934,-0.25212890449164566,-0.17711653314054812,-0.10462764567850866,-0.349940679635094,0.13828575320388267,-0.3935152925572257,0.04148564999608797,-0.2411287859747352,-0.09462031472849904,-0.08144449635298691,-0.535083354231505,-0.13860437692789268,-0.45096628917721027,0.23501654251101176,-0.460637381697978,-0.23906176057065853,-0.49993619502387887
Vermis_9,0.33289543236940805,0.1463457870842195,-0.3790914536382305,0.10073426819806242,0.9872060686411386,0.0031963813155274296,-0.7195267491917569,-0.8114363178989379,0.08759378817022931,-0.1636820807773759,0.9513388761209675,0.186468978176741,0.9827605655929338,-0.044865470882506114,1.0,-0.14965103750106715,0.9597262135544199,0.366729082541515,0.6245220217117697,0.5463232746023148,-0.3882793916934294,-0.04405367716399994,0.9095163219134789,0.447951345301736,0.07451359430896365,0.2677920290049854,-0.15919976987849502,-0.037248957856242416,0.30641489504706465,-0.5480752126550474,0.8924787751215835,0.5704422191243698,-0.802273260914618,0.9105783573265428,0.28675746836480015,0.6415242141662516,-0.13904501594658267,0.6619617909046198,-0.7042484276391616,-0.43358429729680664,0.9756118285334121,0.9857871555737361,0.6929204001410678,0.35757954152994703,-0.010502997907975976,-0.4720636484072223,-0.09779260459573648,-0.07490961250495846,-0.6622545468209631,0.5527655947863198,0.3415325375534858,-0.686973146250145,-0.2857955696015027,0.18285776698881778,0.11904687390759344,-0.0252389761412415,0.9234369807127037,0.0654729535137989,-0.5974883234407389,0.3309220624469751,0.9311332554245396,-0.014790736696459967,0.4210274773418997,-0.3427367563705659,-0.09714150300725281,-0.28980739436310715,0.9933068249573815,0.23470566525385575,0.10269290045580415,0.990300033515231,-0.835048637137775,-0.3432260786893197,0.9846357958952063,0.693636802556783,0.5795674474825987,0.9874804923517068,-0.11331970706656817,0.12496930838489305,-0.1329854542474649,0.9655824566731708,0.9763250083902288,0.020208588144200203,0.9910837354964219,-0.8055363495715314,0.6749194976603891,-0.2170372213471708,0.9436619584016006,-0.2624174800806965,-0.31245324187494183,0.46253262641384174
Amygdala_R,0.8720970945592548,0.8688823987289817,0.9708639175277921,0.9314939130182438,-0.22555631371624907,0.9706180630025023,0.06439462926270427,0.6399773249531527,0.9615023979346446,0.9886462065956843,0.10143298855708309,0.8100531859430978,-0.22908775573426618,-0.4707592249805339,-0.14965103750106715,1.0,-0.3578355711493983,0.2600868303402536,0.636284762533375,-0.8525584287904864,0.9596046411205882,0.9815638918471732,-0.1721351866589407,-0.9304232771988349,0.45178803477264273,0.8998127076483597,0.9912157768292924,-0.9654788485443668,-0.35767804393329716,0.8102917241262183,0.16583105856574543,0.08471354396790642,0.20055992124794228,0.2584648654415817,-0.7468046871880967,0.6478572596293173,0.9789578452611379,-0.383121304925536,0.5690265051046461,-0.6657561042158074,-0.2742764587649006,-0.17574948948079466,0.4588513642399042,0.7706787281990182,0.9707770695539415,-0.35977874696876955,0.943020180724699,0.17815169701490183,0.656031835144875,0.7106187317606972,0.7677169910316499,-0.4003252886821393,0.9759102112311725,0.6221912074880366,0.9599398114686792,0.9155499461686056,0.21429568747997754,0.8774744553636635,0.6730184163155162,0.8377578542952934,0.12731724364005584,0.9740827273630541,0.5290685361286304,0.9266386031327164,0.9957385970408162,0.9231596968236566,-0.13495049093530184,0.7603529064231682,0.6538081302644574,-0.20947357698258687,-0.23420154572609073,0.87915034183978,-0.12222841284533423,-0.5843207183860653,0.6480295995834775,-0.014266618984545443,0.9840123251574364,-0.9218225095344907,0.9901244360107071,-0.1674832917243384,-0.05735064247435465,0.8271726473760244,-0.054071954915530705,0.282025144383463,0.576279182777526,0.9859380586215452,-0.143764512400197,0.992006659868814,0.9433192790087953,0.7521825643658598
Temporal_Sup_L,0.12660468613849887,-0.08846189097328765,-0.5632405961031965,-0.1343030366054593,0.9881118992177175,-0.23790100504745673,-0.5839925494157778,-0.856515136626673,-0.1446732854806098,-0.3806828778990705,0.8749622700612638,-0.03349233378148465,0.9817149099286746,-0.06497980676584593,0.9597262135544199,-0.3578355711493983,1.0,0.3835803322801108,0.4076789330583415,0.7294116270146208,-0.5865082513936836,-0.2643164130634059,0.9457007045485002,0.6227910727351876,0.12065979744701681,0.032684939167578475,-0.38249974500018985,0.19577733354395646,0.5053258500224787,-0.7105612574767312,0.8440779930316058,0.6319337190529614,-0.7085830474050391,0.8034217817587088,0.3837281446395954,0.4717297136523012,-0.36349899408790104,0.8042866077209031,-0.8428569081139589,-0.17561460794470696,0.992973774592878,0.9699273373614852,0.5122184227794049,0.10326360552045721,-0.2432537497747025,-0.2540004459589911,-0.32865691830364324,0.039204778046057015,-0.8287877416767134,0.36456575138360314,0.11918703134330046,-0.4705493259053031,-0.485492713342435,0.12667806189805414,-0.09278140375962346,-0.19440115638392855,0.8222201029169173,-0.15596872181453603,-0.7523147826846991,0.0935892443548119,0.8774404004663507,-0.2366904900895608,0.2589567589187441,-0.49144578717645826,-0.31129375186479674,-0.5086191967066805,0.9696957003403615,-0.0022357241384598422,0.0462672834465322,0.9671039593714468,-0.6653193017569655,-0.4551084540089153,0.9301555686676604,0.8561298560400987,0.3817920678622345,0.9258737199986226,-0.3325297209478935,0.37955738708002623,-0.34694525407945764,0.9423784484589471,0.951881798767221,-0.1819974613595079,0.9384117850165121,-0.7306516975531009,0.4632639151783962,-0.4284767847055703,0.8691226443119543,-0.45973138297372246,-0.5112238963868987,0.3055840716725634
N_Acc_L,0.5068240749142647,-0.006727485715232473,0.14099257930993436,0.1113232791097853,0.39150628932012527,0.18028447059895295,0.30432578345785943,0.07404805865768957,0.2275019223921281,0.14543514978835625,0.38135709288700825,-0.06368226819831777,0.32167649802732773,-0.8869952893306118,0.366729082541515,0.2600868303402536,0.3835803322801108,1.0,0.2542831441833468,-0.06888077486069373,0.0630791456190009,0.17395633598996496,0.6572663038248306,-0.22052092176815227,0.7326102969085135,0.272317587805626,0.14620863606472922,-0.18207004795691378,0.7149519330392755,-0.29015818575483615,0.503474769458617,0.9131489637418672,0.23060226814426993,0.47520768032121946,-0.6465046171091874,0.5920690928044815,0.08416536156655746,0.7088881186734997,-0.5727745814066415,-0.040930674212934094,0.45454178049696964,0.49535715397676217,0.0701554966351264,0.05605435203560752,0.13909290727688287,0.33543487626926954,-0.020428647221177744,0.8166160883174943,-0.47710348137483294,0.34689661120348364,0.02247287798596579,-0.059767319186306976,0.0704334127386031,0.9111144715584641,0.426193131498239,0.6069332503493957,0.41666175668094285,-0.04222996705159256,-0.49799746501471853,0.1792781955606051,0.5283669662029318,0.18086009504031755,-0.14329557862489775,0.10253855590947394,0.3122907205422756,-0.12870201371452897,0.4120697521854436,-0.1277008462717989,0.8840077723808776,0.2925209418610603,-0.25565498131874576,0.5078261984369207,0.2345512508145858,0.5174117899653484,0.19118202998520273,0.38523725009538423,0.12753957555280213,0.02815932685607438,0.16775231871053511,0.21664081599339516,0.5193644601815367,-0.13462592383586044,0.3684086102820793,0.23521413204266262,0.2494734471578813,0.26563957626532736,0.06567616045070966,0.22295406803232276,-0.0511769145927793,0.44142502209596446
Thal_Re_L,0.8716865988928171,0.8500086874407426,0.44913904080022365,0.832628880264021,0.5400258674080701,0.7665226679390261,-0.6467605972475347,-0.17775590396152022,0.8156267367329999,0.6473151785444222,0.7839230512715064,0.8487118815610046,0.5513676350638698,-0.17944959795079193,0.6245220217117697,0.636284762533375,0.4076789330583415,0.2542831441833468,1.0,-0.23731292259789905,0.45700716679836084,0.7341773581878251,0.44376066400534847,-0.3401689042711448,0.21982567085660612,0.9056929451286809,0.6533175676632877,-0.7889844310778642,-0.24578847563307146,0.28772020081046473,0.7496612115599142,0.29476179528387864,-0.5814931542867942,0.8568218912562526,-0.2075503172510371,0.9255197567830328,0.6764937987537435,0.040809997986253496,0.03562028783006754,-0.9219702761773316,0.4731676959625445,0.5556141093466694,0.9502359770303662,0.9385886905977807,0.7642965128421204,-0.7995228710740311,0.709600465464937,-0.14999796661251527,0.12011021842130845,0.9636609505506121,0.9224272001129208,-0.910092243771456,0.5508036455736952,0.4223631285997479,0.7869551664999586,0.5797066092807491,0.8463976824682823,0.7955274282684761,0.18979295311296085,0.9309668991676006,0.7465517180219549,0.7502050691243862,0.830240832142406,0.4490273655005126,0.6652583204843172,0.5600852001096609,0.6158082151632946,0.8695539344694428,0.3882616892975532,0.5838713101920301,-0.8442520025281269,0.30089505983520887,0.6690642597346221,-0.04760694514839298,0.9791033922522402,0.7204191640206584,0.6894149870994496,-0.6784639032719992,0.6660229384230052,0.615273154708795,0.6359859579481193,0.7405046639309539,0.6942231309183253,-0.5176308779260876,0.9904033063549266,0.5696154012983601,0.665042150643945,0.5445503567659378,0.5331405847276295,0.8928238651923333
Precentral_L,-0.5610219145710027,-0.5892573078731258,-0.9207295498777956,-0.6717565734395365,0.6352359339507349,-0.7890018016829193,-0.320992603935465,-0.8332257887579129,-0.7201100142666477,-0.8463484853000214,0.37347063530101676,-0.49409298241063704,0.6474796336842358,0.2940263661353741,0.5463232746023148,-0.8525584287904864,0.7294116270146208,-0.06888077486069373,-0.23731292259789905,1.0,-0.9314304603401,-0.7708519082161865,0.5618692419733442,0.967593682726723,-0.17174681537074082,-0.5978454903060664,-0.8566646565764362,0.7439548709585899,0.513062294904537,-0.8237229866815259,0.33580547706852354,0.24448807977821016,-0.4765671519561557,0.21427513467709156,0.7771162522582923,-0.23259780659870266,-0.8239261526451537,0.6504442620234032,-0.7440311560443057,0.41991620206133723,0.6500765313819489,0.5553175564734568,-0.01888356962531757,-0.48330394124669573,-0.7631536667017098,0.11770069564971385,-0.7674064343834602,-0.08462411642915274,-0.8294153514033374,-0.2752113018417053,-0.4079559761034443,0.09958640088072869,-0.8700877243014976,-0.40699082144270204,-0.7136737931231147,-0.7740262222261622,0.2624108866268544,-0.609019146109316,-0.7479115064148153,-0.5138457654372297,0.35497619092100796,-0.7596327521876524,-0.10882426887736929,-0.7920189207594486,-0.8459730352096156,-0.8370604531647751,0.5568770711911788,-0.4691911347147479,-0.46155656708532056,0.6078679601454869,-0.0803836470631646,-0.831686629287438,0.5354937594592873,0.8155179528092973,-0.214166483130967,0.4539011697147346,-0.8051474919758538,0.8353224932116531,-0.8244797474299264,0.6042520670996109,0.49602631524722707,-0.5541574526462114,0.4887278124011581,-0.5395032161742713,-0.17997133591753278,-0.9122270625372417,0.517287431322086,-0.8992404443735104,-0.8408976228467787,-0.31277312217440123
Raphe_D,0.7133143409930751,0.8008317096379738,0.9921008598204947,0.8593690239710858,-0.4651804607668519,0.9136368369979145,0.17138878169155533,0.7706928439068684,0.8796349077210148,0.9689191705870899,-0.14170659606425523,0.7415222156651717,-0.4621911526450535,-0.3396646184683667,-0.3882793916934294,0.9596046411205882,-0.5865082513936836,0.0630791456190009,0.45700716679836084,-0.9314304603401,1.0,0.9303726894693396,-0.4292635307624146,-0.9649788394230417,0.32226119035047746,0.7777544935555281,0.9676970481481549,-0.8994290834071157,-0.49724631351343923,0.916547695051748,-0.08846165036637862,-0.14243243540204595,0.3286794511890873,0.005777251370940276,-0.7149317676266987,0.4262474537335625,0.9575115295821564,-0.5885292484885525,0.754855111319559,-0.5518462114874585,-0.5146512370327834,-0.4247526822930759,0.28782677754542185,0.6658253664877563,0.9184384410722684,-0.2894837389384757,0.9254964372331902,0.08772933351273238,0.8204247208465968,0.5274499878631657,0.659723384087747,-0.24162250778669153,0.9846024301348902,0.45609172689807415,0.8504083840445998,0.8179239765468517,-0.03279804153762581,0.8282529130525437,0.8211005747553494,0.7133915969390058,-0.13293915815202456,0.9190079800405085,0.4279728961360398,0.9442403607356541,0.941517172284752,0.9591165755343934,-0.3809043774760278,0.6930209550427123,0.5062572290186179,-0.4413400574733767,-0.029515593594070997,0.8540325833838601,-0.34694652329782755,-0.7660920214681888,0.4768030689926187,-0.2606306406142256,0.9518078730617194,-0.9229778091555694,0.9585671608131198,-0.38707163245389054,-0.31663162407425843,0.7992975325820865,-0.2984140277014386,0.40659129281560596,0.3934942639846131,0.962566578230323,-0.3385363522756224,0.9804589444748538,0.9701236991316841,0.5695251440501928
Frontal_Inf_Orb_2_R,0.8883361770870225,0.9437909694167516,0.932876373754006,0.9807640350650615,-0.12231962770772525,0.9848871450955622,-0.09406678332441276,0.5263548362681981,0.987782318669332,0.9884640753832691,0.21976675354435318,0.9054386334051194,-0.11376528315185096,-0.3770397570760993,-0.04405367716399994,0.9815638918471732,-0.2643164130634059,0.17395633598996496,0.7341773581878251,-0.7708519082161865,0.9303726894693396,1.0,-0.12108941087618297,-0.8569659303209037,0.406417413142207,0.9451658500869777,0.9874411484134413,-0.9914046793425092,-0.41431417317249963,0.8123227550208723,0.2656207212745621,0.05870156730455805,0.043620026610611186,0.35742598427764727,-0.6222236661336159,0.6977046744230413,0.9912013712150144,-0.3858133902056469,0.5680280667110276,-0.7476743770916991,-0.18904111059071826,-0.09529562410071626,0.5981030267440943,0.854857923587175,0.9962282074907756,-0.5020520131863849,0.9790445559876724,0.06612667922292365,0.6431006280318696,0.7965106342455293,0.870635810480359,-0.5094793602471228,0.9683589421916703,0.5420217465753928,0.9585923152632617,0.851445090276357,0.32457122262518023,0.9494766181347901,0.6901810967616077,0.9066246022629645,0.22164162211336458,0.9950115553628188,0.6773734804406278,0.9179015840069868,0.9743299358618879,0.9424704818387986,-0.031467694685551675,0.8632353129954027,0.567282208615936,-0.09445513607510675,-0.32595273250269513,0.7850421332189121,0.006049102615320729,-0.5629807354734452,0.7586678871284175,0.09689047434151969,0.9970071562340702,-0.9403946130176718,0.9929615512291213,-0.03196195809747708,0.03128050584154206,0.9123977681227747,0.05861782737655728,0.1283652303323239,0.6777753740680845,0.9453447798933994,-0.0008252849288433972,0.9594691488490923,0.9515680687337096,0.8165916043922875
Insula_L,0.30287978500045043,-0.03930630113669052,-0.38152058235106867,-0.03707078719365912,0.9434904301262376,-0.10491680472559303,-0.3714132618860406,-0.6554654615411698,-0.008763886078850596,-0.22949701210997675,0.8600737410350991,-0.00991005475273616,0.9159770091513928,-0.37764346686826566,0.9095163219134789,-0.1721351866589407,0.9457007045485002,0.6572663038248306,0.44376066400534847,0.5618692419733442,-0.4292635307624146,-0.12108941087618297,1.0,0.4115283234121009,0.3834312588277359,0.1497840003368978,-0.231889417405689,0.06525431074534266,0.6581043351757142,-0.6467638106612204,0.8828420235917828,0.8411785924284344,-0.4956436814867043,0.8353741197692179,0.08197284196593785,0.6114208380981587,-0.2356518080321975,0.8974427307453519,-0.8655920142249172,-0.16927354167055264,0.9636750765760222,0.959340571195615,0.468958017954871,0.12688001434613647,-0.11810449430606584,-0.10409552799085682,-0.24160830342822506,0.32697433412268706,-0.824788011316524,0.4496782886689575,0.1408311952294813,-0.4096897266639392,-0.33898413674211536,0.4329569645161816,0.09926015551506123,0.06907231322361973,0.8306247579423881,-0.10322371996801315,-0.7573192618878117,0.16780027419751628,0.9134805970794813,-0.09767726036482004,0.20426026747385595,-0.32502881862237665,-0.11943393901776064,-0.4270791917548244,0.9366011514172026,-0.013007765625454267,0.3592076342848042,0.8908241050074063,-0.6276324176284908,-0.17225299593800017,0.8438217399033267,0.8673810485456178,0.40907144693135455,0.8950631053956641,-0.19330812154996607,0.29672626999240836,-0.1922750788605884,0.8520917153266985,0.9620760528363599,-0.1518465384481177,0.8986403119132229,-0.5089690610064553,0.48437128285290276,-0.23576079120527754,0.7332276732844792,-0.26997297635007345,-0.3997480186763168,0.43820895359713435
Postcentral_L,-0.6814667036631261,-0.661234810632144,-0.9731218833635298,-0.7530057472679867,0.5186050245239543,-0.8489686327884532,-0.3466171762980486,-0.8436659683164511,-0.8054095376274791,-0.9112612210205533,0.23558430427796614,-0.578310026806419,0.5348813520725751,0.475746954139031,0.447951345301736,-0.9304232771988349,0.6227910727351876,-0.22052092176815227,-0.3401689042711448,0.967593682726723,-0.9649788394230417,-0.8569659303209037,0.4115283234121009,1.0,-0.3846068321275221,-0.6929588492217029,-0.9144019269659087,0.8217362074261813,0.36289452140664213,-0.8270515866472501,0.16255063378257426,0.04554261618698781,-0.4886099339514061,0.07035057708280615,0.8511521613264522,-0.3847603937655674,-0.882053859738076,0.49998064667059927,-0.6640205028053986,0.43347595697539215,0.5404098372731866,0.4457672991028905,-0.11779964221422265,-0.5345373856890302,-0.8364374096312661,0.09648422954606357,-0.8190072034943799,-0.2530053794900584,-0.7453071505644652,-0.41863389234260034,-0.5009073902998801,0.11686806733237726,-0.9258132065288913,-0.5723705400994359,-0.8214054449142472,-0.8733705709772194,0.12344874160251457,-0.6848513651107,-0.7073610521626431,-0.6040977327328624,0.19361355798153634,-0.8433075063002661,-0.220116658219478,-0.888281648371233,-0.9216257644217137,-0.8622479412989091,0.43923524731769936,-0.5221892822093092,-0.6239106558344726,0.5155422559183407,-0.047956068484064016,-0.9290930795554967,0.4463801926638752,0.7041588220833085,-0.33405834699917053,0.3368794886074293,-0.8794020848137939,0.8446957083029748,-0.8996204151629921,0.495764941526756,0.35642107873260076,-0.6361385058122655,0.37461851627351306,-0.5577725384397704,-0.2730561992732735,-0.9590764632244645,0.4641981529660006,-0.9617721939874992,-0.8872639792490439,-0.4831732567872168
Vermis_7,0.514960697718139,0.2283128495337385,0.41006672860795035,0.31620868861079654,0.14600805462640856,0.315473100501488,0.4509443376931462,0.38639527609410745,0.3838488252638054,0.3856036212484447,0.2559700113257222,0.2247413386306404,0.11528343428874592,-0.9142174080843626,0.07451359430896365,0.45178803477264273,0.12065979744701681,0.7326102969085135,0.21982567085660612,-0.17174681537074082,0.32226119035047746,0.406417413142207,0.3834312588277359,-0.3846068321275221,1.0,0.35759800079477294,0.35111528963782457,-0.3601543284232634,0.6101447243992659,0.14531017436712107,0.4547013409069288,0.7703616503407474,0.41389529567879346,0.32231035320625345,-0.6158012015303646,0.5059094218413044,0.3272686385414267,0.47282608193815434,-0.18637485540378515,0.04360732943357384,0.15677547987466103,0.15895649550049387,0.1274343359352548,0.10308663985452489,0.34238806398982263,0.3314944781886766,0.24967005483081423,0.8597747889730752,-0.16474304050916272,0.44296897413140807,0.22748680389456014,0.13001769407788277,0.37097469807065814,0.8304856372123924,0.512763507196492,0.6041371799597097,0.2861942213273801,0.2622138190578696,-0.0629665109123174,0.28223129146012343,0.39587962071648003,0.4094758789746497,0.1767681456761563,0.526414943571506,0.44743842727777267,0.18784760637223755,0.16883775698199377,0.08132047553872025,0.840851967949252,0.03757699481305673,0.07339420426133747,0.6661518001568901,0.015536911808703082,0.26392860935900986,0.28788686507347266,0.1607000102513611,0.3797531320912167,-0.11475107531411177,0.4159077202394602,0.08692014383670353,0.27957612810350285,0.2514869607081359,0.14287255126724832,0.4424897480408847,0.17819637327859167,0.38445524433393385,-0.14635967167649586,0.43614540904117705,0.30195736947306157,0.6044489066512064
