,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R
Amygdala_R,-0.6586963845443095,0.04096421293118876,0.5841393448557948,0.16548114343582093,0.542203767596452,0.4017124119441973,-0.5946070121785388,-0.41425248703107515,-0.20089089736598173,-0.03608647712535361,-0.5142945474818231,0.1485301711008911,0.43611574581543117,0.10291262818435981,-0.006832839486625765,1.0,-0.298753484204757,0.7571995520190887,-0.2631920000756409,-0.09626970729308049,0.07741628090008895,0.8242869595492357,0.2910556519469766,-0.09442551921879877,-0.590356430904499,0.6697935010320291,-0.42797288177923304,-0.27168006450699317,-0.2142530110606373,-0.4088251137115793,-0.507153154508584,0.47040538854292074,-0.545914610303943,0.4379431511483873,0.0313386333223125,-0.5576269698931203,0.23799481413552595,-0.4660505826028625,0.7370037145749172,0.4918937048901777,0.5084316857788849,0.012802316405246268,0.08690752516114991,-0.2972543884515644,0.5309075806630694,0.4901565469735754,-0.4480527206834114,0.7078078223608048,0.19950996159453027,-0.3169161308971939
Temporal_Sup_L,0.3142116774794256,-0.006112701934411338,-0.2987216078328915,0.31104374924434186,-0.2792869397417602,0.25737875944398403,0.47494663075253,0.35725384830822804,0.2960031636367203,-0.0179567429150357,0.34464441215544056,-0.08595207429288705,-0.03763396559455772,-0.018789538546725486,0.1324127650777178,-0.298753484204757,1.0,-0.35570854161113885,0.11624286306616734,0.4806022813992024,0.00033484607235692706,-0.33118715515748304,0.48699436877027147,0.3857134587262992,0.3596778534664489,-0.10533636751183233,0.401140563374474,0.19831381605767598,0.41297463533556095,0.36127483765684665,0.5272730946564042,-0.13590531148007745,0.49333787768674137,-0.06183922818097384,0.34549064211923863,0.5859173660292458,-0.13315065349507263,0.36447341012030837,-0.16561258989879193,-0.32562202610118135,-0.2561742418547761,0.3136158729295745,0.3146288286089506,0.3857566473956981,0.00010427183860938833,0.25719043033704203,0.48757815332763726,-0.19725315270200947,0.29914200360738624,0.18484429580422737
ACC_pre_R,-0.6342411336369529,0.18838929068739227,0.7773195409832248,0.17016875499424117,0.7262836197908908,0.5259165231861372,-0.7590062753264515,-0.5588588999622742,-0.3448497923052173,0.11169286688626899,-0.5290129265192557,0.19238318681509795,0.667850296917478,-0.05039447034732714,0.04884781216503784,0.7571995520190887,-0.35570854161113885,1.0,-0.29656096630929374,-0.2300497974093113,0.24397692001991594,0.8871753974761154,0.27984548380451685,-0.3655696948201759,-0.5723690580201289,0.7936031684019242,-0.5784458213375271,-0.49293263454278724,-0.45720882848176286,-0.5723009847173329,-0.6230832503732834,0.6265671396094605,-0.7516315125171458,0.546889172209234,0.1542958383994696,-0.6869031019819042,0.3545573554249055,-0.5718269723636169,0.7181625087880628,0.6419643082589016,0.6252356036765497,0.1898703389025072,0.16723788751594887,-0.14804323070234152,0.6257054059817635,0.509575566266687,-0.6637388414965312,0.7758580369231807,0.4323827300046277,-0.42681005548402734
Thal_Re_L,0.3031916051090627,0.27026657253384845,-0.4719183601366541,-0.45525946397674,-0.0784078340841568,-0.2974043182375515,0.3142515610407358,0.06947096886627077,-0.12462032145603569,-0.034504891166249545,0.08554495150450211,0.31862768800486685,-0.1328578338937221,0.32288929774582315,-0.037165407131826804,-0.2631920000756409,0.11624286306616734,-0.29656096630929374,1.0,0.2675003615033452,-0.017310851705894817,-0.4445916742742128,-0.22443038671700824,0.1989439556094367,0.15892729793542582,-0.36540742163455775,0.11021077268689775,0.2230300205244627,0.2680771926205106,0.4761669685875675,0.2546034389151643,-0.15008422032049254,0.306788468773679,0.07100549399336767,0.21240157458532602,0.30380098885798024,-0.09663355404420138,0.10410798391853104,-0.11853148009307757,0.007737991278290641,-0.027099614668876216,0.18791993489903905,0.15650345074802635,0.4120957897863569,-0.28571866195727136,-0.1564042422654297,0.25732572547130156,-0.1658758631670134,-0.1817523236383999,0.4001333503190816
Precentral_L,0.3424125812666621,0.1592495600282958,-0.07986993161171504,0.0834317955142805,-0.1985150721008098,0.046279002175007244,0.623758446150258,0.2324047278175086,0.2659079576159909,0.0694437931048213,-0.06826420913808846,0.10601286070380754,-0.08731062761808378,0.5347274180453089,-0.09649331909729648,-0.09626970729308049,0.4806022813992024,-0.2300497974093113,0.2675003615033452,1.0,0.07530796893720913,-0.18638361496518627,0.24479935250501342,0.8765612950388719,-0.01725687848544973,0.0027342616088204454,0.2347211505407301,0.6504842249617947,0.7698572971040744,0.4747450846520425,0.10752811973879052,0.1433186720518856,0.630212881267355,0.12182831152696688,0.700136121761749,0.4418207025500654,-0.02297352969409895,0.2518630944953784,-0.05805947388336991,-0.13927954501224205,-0.17701731417555763,0.5533897051038316,0.16666773449960065,-0.008207025408442632,-0.07741588456019032,0.1659692169021541,0.6945227660952911,-0.07066528775210368,0.11767125774093119,0.43713599377114976
Red_N_R,0.0592426021643387,0.49915848627424203,0.048840648592164256,0.10559263372553684,0.02377882592527428,0.13137039595004993,-0.036256257461588524,-0.06769753440554081,0.12894178570544296,0.29917975452620443,-0.08855623569674873,0.3055914754703883,0.312218483598009,-0.06676426592214471,0.20650275503294166,0.07741628090008895,0.00033484607235692706,0.24397692001991594,-0.017310851705894817,0.07530796893720913,1.0,0.13511505398197163,0.3210113201135951,-0.060552035180594405,-0.10947229431248716,0.33020613909781665,-0.05703453974436446,-0.11329075064142288,-0.07832103508936637,-0.21294248738790492,-0.21792039232249016,0.3983607575057844,-0.19953865318145428,0.22070373999771356,0.3253715494660324,0.08559745913772923,0.06488196589313022,0.058617030895292396,0.23970110578307893,0.2323852243055553,0.11700834202725004,0.2508292328665473,-0.19997757893938975,0.0006404044729172036,0.1653358214630128,0.0783320489467189,-0.1034231678464369,0.22288494003401663,0.4280413398779834,-0.17569319181201065
Frontal_Inf_Orb_2_R,-0.6163735342470893,0.06489728528484641,0.8239565400883012,0.3219945894963583,0.6631293959556687,0.5186938785846967,-0.6631072604778668,-0.49821742437431127,-0.22588648767723224,0.0561134318621753,-0.5031627449585286,0.05199160893346655,0.5688643880117074,-0.08196805534718367,0.043458292911035215,0.8242869595492357,-0.33118715515748304,0.8871753974761154,-0.4445916742742128,-0.18638361496518627,0.13511505398197163,1.0,0.3647690055887993,-0.258664545239535,-0.5719535833881827,0.8027350120867689,-0.5122438019673835,-0.3655777327284405,-0.36718367747657393,-0.510511803521777,-0.5848574367986852,0.5358391486715139,-0.620230818025701,0.5382740643214068,0.07937494545069758,-0.6671823996087739,0.2859609082480075,-0.5277181923803164,0.6885089035203249,0.560777186925926,0.48856131159301747,0.168969319822902,0.13949233364315852,-0.2944111357057286,0.6236891285562383,0.5122727564191718,-0.5562712985730551,0.684984888948899,0.384949938189511,-0.37744277016694333
Insula_L,-0.0057470294250194145,0.14225177739878558,0.28769284900040965,0.7460238825099292,0.07192131771963878,0.6611369162728996,0.021586646089301036,0.18398923940337805,0.38479408876163534,0.10337860904151128,0.17603952999255704,-0.061575477949041425,0.49018099389559766,-0.29466569310762686,0.4067798907326811,0.2910556519469766,0.48699436877027147,0.27984548380451685,-0.22443038671700824,0.24479935250501342,0.3210113201135951,0.3647690055887993,1.0,0.06999325414219561,0.19244502770161462,0.5277475372089575,0.20654868696379852,-0.24200392368033277,-0.022263657048989537,-0.12838818638101926,0.26091014077060226,0.31537875922441727,-0.03913114960666124,0.3547872304072626,0.4257881954293955,0.170318719183988,-0.10556739001777214,0.2264259726629175,0.40807958613711587,0.08155379186413353,0.17615436011586116,0.29933686964859174,0.1994779264988273,0.08839007401697331,0.5135373708590592,0.6774627202653684,0.01237708614786176,0.30439195871504915,0.5433327619018943,-0.31317550569777525
Postcentral_L,0.356395243473964,-0.01900126393243692,-0.13806966181303953,0.03570439351662286,-0.3172884388969881,-0.1558179684943564,0.6828430039246173,0.35643212696294524,0.35656324011615576,-0.045601615959947744,-0.11394678715106067,0.056551790497674004,-0.3234286213635112,0.5815308157584731,-0.2642953737052748,-0.09442551921879877,0.3857134587262992,-0.3655696948201759,0.1989439556094367,0.8765612950388719,-0.060552035180594405,-0.258664545239535,0.06999325414219561,1.0,-0.08553069164315807,-0.1801224976693109,0.2942542215104048,0.8328025926149634,0.8470759740037839,0.4641285293075575,0.04922197723012315,-0.03809671189366434,0.7206771600007151,-0.12695290706860438,0.4094717572692965,0.47763114245932564,-0.034396816476382486,0.2996131241072296,-0.20488021918854132,-0.34658833945286305,-0.4278979728826887,0.2973538214823815,-0.01816173785178125,-0.25773090835070717,-0.2661759859327005,-0.01409239486854675,0.7878983795460399,-0.2724289377484338,-0.14879311214247415,0.45557803826234844
Vermis_7,0.5283529230197722,-0.09365815907661997,-0.4482601356838878,0.28338904531931536,-0.6579952758544195,-0.05467407606494652,0.4594320262882429,0.688769602396779,0.585208978189508,-0.13098257460535573,0.9287646223441046,-0.3109430105512531,-0.19023635891035698,-0.5334151251190993,0.5732905778560726,-0.590356430904499,0.3596778534664489,-0.5723690580201289,0.15892729793542582,-0.01725687848544973,-0.10947229431248716,-0.5719535833881827,0.19244502770161462,-0.08553069164315807,1.0,-0.3544190436752298,0.7503834986448505,-0.2089984102234487,-0.1076187454177538,0.06709270614321612,0.8897438072830669,-0.41189021191904124,0.3548119599377626,-0.2579225381129528,-0.06109209838233576,0.6195224832973041,-0.3809918468793822,0.7811722913932719,-0.3927216982781242,-0.4790099289082533,-0.2832782164210074,-0.2322480658669725,0.0029048557828649946,0.34203512596631114,-0.044802319236301624,-0.10196023277793251,0.2879161750114473,-0.4589264670355069,-0.15559831169823934,-0.19936204343778002
Hippocampus_R,-0.39066382529657356,0.3071976684976873,0.7492350047479739,0.5066955533424631,0.5145882977493149,0.7271648246749411,-0.5087196451997027,-0.457058849479738,-0.08689922435469538,0.2759406160483054,-0.34907175731428014,0.12333994556995823,0.7997510703485757,-0.18134338616661871,0.31939115821860187,0.6697935010320291,-0.10533636751183233,0.7936031684019242,-0.36540742163455775,0.0027342616088204454,0.33020613909781665,0.8027350120867689,0.5277475372089575,-0.1801224976693109,-0.3544190436752298,1.0,-0.4627392175614131,-0.39410947631525045,-0.3176314160395404,-0.45242959869102123,-0.4274184551772724,0.693715908521787,-0.5043182742057273,0.6787652485033797,0.3732384926859835,-0.509947029043352,0.22299729050886888,-0.3654207900886383,0.6683854239643374,0.5698860020117728,0.5398782295850789,0.3072694713799943,0.2356027640680866,-0.08194718211084291,0.8049924531281027,0.7125343895629533,-0.4509497037008789,0.720347389159722,0.5668348085083321,-0.39243783179924213
Cerebellum_10_R,0.5021470198926867,-0.20689547031849576,-0.4448753541857384,0.25723278043278575,-0.8154203522628954,-0.27077863284656956,0.5799368936257074,0.9430997121377384,0.8001834578384975,-0.3387568609368368,0.7633598138703802,-0.2853141723136992,-0.4689256411638372,-0.3181665829095464,0.36132390922119123,-0.42797288177923304,0.401140563374474,-0.5784458213375271,0.11021077268689775,0.2347211505407301,-0.05703453974436446,-0.5122438019673835,0.20654868696379852,0.2942542215104048,0.7503834986448505,-0.4627392175614131,1.0,0.08853180255255891,0.14707862461596635,0.07854596794229106,0.7542331495949881,-0.4862240986329011,0.47602866889183837,-0.5072459559747728,-0.13403908984554577,0.8250392829504166,-0.36922838307416916,0.865062173480352,-0.3138975340170237,-0.7576613215259087,-0.4800029863351577,-0.2660339343737211,-0.24640671580586948,-0.09400475431388086,-0.17579511000631684,-0.23930787300356607,0.5345927049443963,-0.4991272423236775,-0.34688573406247963,-0.18734542520975841
