,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.07603358756717456,0.5020286733647772,0.2642750003283003,0.004503218454292561,-0.2472248606322331,-0.2002309074107183,-0.0014011339118508055,0.22456022660837796,0.18500966290731546,0.03195168469749246,1.0,0.45742299329429575,-0.02681636176332516,0.0041330887494110576,0.35626655846293165,-0.14841682307466136,0.5131456092375827,0.488483869519885,-0.1933222815426696,0.13733634134060219
Thal_LGN_R,0.38996652799620973,0.2623171916970725,0.23832752026451978,0.03144854328118282,-0.16147668759423847,-0.2755306204821251,0.0009921250449766103,0.33584432040190515,0.10423153900081744,-0.17756714159138995,0.45742299329429575,1.0,-0.1543677434225922,-0.1771812472410991,0.2702602046598803,-0.11072552819693587,0.4255908243720837,0.5261293709019117,-0.2349099655916196,0.1388628247479521
Paracentral_Lobule_R,-0.11658280293392621,-0.046918780522675396,-0.10211379493882651,-0.06608168727183023,-0.07503155832546647,0.009171092302954167,-0.12276957884367368,-0.03104702501330489,-0.05883298198780058,0.14267617077515915,-0.02681636176332516,-0.1543677434225922,1.0,0.09126619892548309,0.01175450472342029,-0.11973662303567006,-0.004273107443344265,0.018825011290616235,-0.10950171291203518,-0.11002942139313412
Vermis_9,0.1435936082693337,0.18678975207530407,0.4233623531449279,0.5014310284186503,0.5465749468867868,0.547441227748753,0.4994353095226195,-0.18753578874246865,0.44498563709752137,0.9201332645944116,0.0041330887494110576,-0.1771812472410991,0.09126619892548309,1.0,0.34956120654498785,0.5852964879234025,-0.1305891065288893,-0.23069640087000362,0.5557173647086273,0.4587758384428038
Amygdala_R,0.07641649589462934,0.2720073312731045,0.37709075301532957,0.024793253355747523,0.0253726435841262,-0.08586674107105487,0.1185341560684933,0.14450315620363852,0.42420338461396623,0.43764410742124227,0.35626655846293165,0.2702602046598803,0.01175450472342029,0.34956120654498785,1.0,-0.011966006816811764,0.22303483326764834,0.14588617949739324,-0.013807128993828535,0.22610295609590794
Temporal_Sup_L,0.42852371542095935,0.17072651103747916,0.5420437280610158,0.8423815357848025,0.7565906720710098,0.8012609789274204,0.5994338181208837,-0.07040151650945635,0.2567495396653684,0.4220100142207575,-0.14841682307466136,-0.11072552819693587,-0.11973662303567006,0.5852964879234025,-0.011966006816811764,1.0,-0.015367550915785703,-0.13826579430019426,0.7911751803149188,0.7359994375645037
Thal_Re_L,0.2579671815179693,0.6682822157810744,0.17402719072714493,0.14810581934660935,-0.18345974722373287,-0.0106959686931693,0.11251960952031263,0.4908086227116308,0.15742896071751145,-0.1847983115978286,0.5131456092375827,0.4255908243720837,-0.004273107443344265,-0.1305891065288893,0.22303483326764834,-0.015367550915785703,1.0,0.793028471659748,-0.025979837299286403,0.15076322016235585
Red_N_L,0.32818834786078765,0.5929911379983966,0.0665215701656147,0.12911378706139431,-0.26851039168594687,-0.08238935639990311,0.12256015738537138,0.6044981600751058,0.19550345426443996,-0.2647934728521252,0.488483869519885,0.5261293709019117,0.018825011290616235,-0.23069640087000362,0.14588617949739324,-0.13826579430019426,0.793028471659748,1.0,-0.13928865284770503,0.0865867843144203
Precentral_L,0.20277713154274363,0.056971258697546885,0.31866740070100413,0.5881611606794883,0.6447409375671537,0.7647080564575426,0.599368748358166,-0.09761704200810871,0.40652356633416914,0.3935797172557002,-0.1933222815426696,-0.2349099655916196,-0.10950171291203518,0.5557173647086273,-0.013807128993828535,0.7911751803149188,-0.025979837299286403,-0.13928865284770503,1.0,0.5649762074127458
Frontal_Inf_Orb_2_R,0.2953860178621368,0.3011795344271777,0.7660204435146104,0.7793841529602606,0.6012926711464499,0.5553270735124294,0.47362473505763397,0.09298267951506003,0.35569459171274315,0.3490585217423964,0.13733634134060219,0.1388628247479521,-0.11002942139313412,0.4587758384428038,0.22610295609590794,0.7359994375645037,0.15076322016235585,0.0865867843144203,0.5649762074127458,1.0
